age_CE,995012_raw,995014_raw,995022_raw,995024_raw,995042_raw,995044_raw,995052_raw,995054_raw,995062_raw,995064_raw,995072_raw,995074_raw,995082_raw,995084_raw,995092_raw,995094_raw,995102_raw,995104_raw,995112_raw,995114_raw,995012_raw_outlier_flag,995014_raw_outlier_flag,995022_raw_outlier_flag,995024_raw_outlier_flag,995042_raw_outlier_flag,995044_raw_outlier_flag,995052_raw_outlier_flag,995054_raw_outlier_flag,995062_raw_outlier_flag,995064_raw_outlier_flag,995072_raw_outlier_flag,995074_raw_outlier_flag,995082_raw_outlier_flag,995084_raw_outlier_flag,995092_raw_outlier_flag,995094_raw_outlier_flag,995102_raw_outlier_flag,995104_raw_outlier_flag,995112_raw_outlier_flag,995114_raw_outlier_flag
1932,0.4,0.47,0.2,0.31,0.37,0.38,0.52,0.21,1.29,1.07,0.51,0.65,0.8,0.74,0.65,0.75,1.17,0.94,1.1,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.37,0.32,0.23,0.3,0.31,0.36,0.43,0.26,1.03,0.9,0.46,0.55,0.81,0.67,0.72,0.66,1.28,1.35,1.27,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.19,0.23,0.06,0.13,0.24,0.17,0.48,0.1,0.76,0.42,0.63,0.41,0.68,0.67,0.67,0.75,0.87,1.09,1.15,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.24,0.31,0.15,0.31,0.31,0.37,0.62,0.26,1,0.77,0.49,0.52,0.69,0.62,0.74,0.71,1.22,1.22,1.2,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.21,0.18,0.2,0.24,0.28,0.27,0.45,0.26,0.93,0.79,0.44,0.54,0.67,0.63,0.81,0.75,0.97,1.02,0.95,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.29,0.3,0.18,0.35,0.38,0.35,0.61,0.29,1.03,1.1,0.65,0.87,0.72,0.74,1.02,0.91,1.48,1.39,1.38,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.48,0.49,0.22,0.4,0.51,0.37,0.56,0.36,1.1,1.18,0.5,0.68,0.75,0.89,0.82,0.78,1.01,1.24,0.96,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.51,0.42,0.19,0.35,0.46,0.42,0.63,0.34,0.98,1.08,0.59,0.89,0.82,0.76,0.97,0.83,1.12,1.32,1.18,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.33,0.32,0.24,0.37,0.4,0.39,0.6,0.34,1.11,1.07,0.61,0.75,0.71,0.7,0.96,0.87,1.14,1.26,1.06,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.46,0.42,0.19,0.29,0.35,0.3,0.49,0.32,0.87,0.88,0.39,0.45,0.71,0.67,0.73,0.64,0.79,0.81,0.53,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.37,0.36,0.2,0.27,0.38,0.41,0.47,0.35,1.09,0.95,0.51,0.65,0.73,0.66,0.87,0.79,1.02,1.21,0.9,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.5,0.34,0.14,0.31,0.4,0.3,0.55,0.3,0.99,0.97,0.54,0.48,0.8,0.87,0.73,0.71,0.95,1.08,0.78,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.21,0.14,0.19,0.31,0.32,0.32,0.57,0.29,1.03,0.82,0.51,0.5,0.73,0.82,0.73,0.68,0.95,1.13,0.74,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.28,0.26,0.17,0.3,0.29,0.36,0.5,0.27,0.91,0.85,0.41,0.39,0.76,0.75,0.7,0.59,0.87,0.9,0.77,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.26,0.29,0.15,0.41,0.43,0.39,0.71,0.3,1.21,0.92,0.5,0.69,0.93,0.98,0.7,0.75,1.25,1.39,1.04,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.24,0.4,0.17,0.31,0.4,0.45,0.61,0.31,1.38,1.12,0.77,0.81,0.87,0.85,0.85,0.75,1.2,1.57,1.19,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.11,0.24,0.13,0.17,0.19,0.31,0.28,0.13,0.68,0.48,0.33,0.44,0.43,0.41,0.59,0.58,0.83,0.9,0.75,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.16,0.4,0.14,0.25,0.37,0.31,0.54,0.3,0.98,0.71,0.4,0.49,0.76,0.7,0.54,0.64,0.85,1,0.69,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0,0.15,0.02,0.08,0.17,0.13,0.38,0.15,0.76,0.42,0.48,0.5,0.5,0.47,0.44,0.61,0.94,1.1,0.72,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.28,0.37,0.21,0.38,0.32,0.43,0.47,0.29,1.11,0.86,0.46,0.57,0.49,0.53,0.46,0.75,1.03,1.12,0.96,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.18,0.41,0.17,0.31,0.38,0.32,0.53,0.27,1.23,0.6,0.44,0.43,0.69,0.68,0.59,0.72,0.99,1.09,0.65,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.31,0.53,0.19,0.39,0.36,0.38,0.48,0.34,1.12,0.75,0.57,0.6,0.7,1,0.77,0.77,1.39,1.29,0.96,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.25,0.29,0.14,0.24,0.35,0.37,0.47,0.29,1.15,0.79,0.67,0.62,0.57,0.74,0.78,0.79,1.36,1.32,1.03,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.2,0.24,0.13,0.24,0.27,0.22,0.39,0.24,0.81,0.65,0.38,0.39,0.44,0.53,0.64,0.69,1.13,1.08,0.85,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.31,0.43,0.17,0.33,0.34,0.37,0.42,0.31,0.85,0.7,0.49,0.46,0.59,0.67,0.58,0.55,1.14,1.2,0.72,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.37,0.34,0.19,0.43,0.41,0.37,0.48,0.27,1.1,0.87,0.63,0.57,0.51,0.58,0.58,0.28,1.13,1.4,0.88,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.36,0.4,0.16,0.38,0.41,0.4,0.51,0.3,1.11,0.85,0.58,0.47,0.58,0.57,0.62,0.63,1.09,1.05,0.72,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.31,0.35,0.11,0.21,0.27,0.34,0.44,0.18,0.92,0.64,0.5,0.36,0.47,0.54,0.39,0.51,0.9,0.91,0.7,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.05,0.08,0,0,0,0,0,0,0.18,0.23,0.07,0.11,0.13,0.11,0.17,0.21,0.45,0.41,0.19,0.22,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1961,0.35,0.4,0.14,0.25,0.29,0.31,0.45,0.24,0.83,0.92,0.51,0.58,0.51,0.59,0.38,0.56,1.01,0.91,0.74,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.34,0.51,0.2,0.34,0.35,0.29,0.64,0.21,0.82,0.92,0.47,0.48,0.64,0.73,0.41,0.62,0.97,1.03,0.76,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.56,0.6,0.13,0.42,0.49,0.5,0.65,0.31,1.23,0.97,0.56,0.51,0.68,0.84,0.48,0.72,1.39,1.24,1.32,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
