age_CE,138011_raw,138012_raw,138021_raw,138031_raw,138041_raw,138042_raw,138051_raw,138061_raw,138071_raw,138072_raw,138081_raw,138091_raw,138092_raw,138101_raw,138111_raw,138011_raw_outlier_flag,138012_raw_outlier_flag,138021_raw_outlier_flag,138031_raw_outlier_flag,138041_raw_outlier_flag,138042_raw_outlier_flag,138051_raw_outlier_flag,138061_raw_outlier_flag,138071_raw_outlier_flag,138072_raw_outlier_flag,138081_raw_outlier_flag,138091_raw_outlier_flag,138092_raw_outlier_flag,138101_raw_outlier_flag,138111_raw_outlier_flag
1731,NA,NA,1.32,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1732,NA,NA,1.31,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1733,NA,NA,1.61,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1734,NA,NA,1.78,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1735,NA,NA,1.47,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1736,NA,NA,1.4,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1737,NA,NA,1.4,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1738,NA,NA,1.59,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1739,NA,NA,0.79,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1740,NA,NA,0.95,NA,NA,NA,1.33,0.7,NA,NA,NA,NA,NA,NA,0.19,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1741,NA,NA,1.23,NA,NA,NA,1.52,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1742,NA,NA,1.44,NA,NA,NA,1.91,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
1743,NA,NA,1.73,NA,NA,NA,1.12,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,1.16,NA,NA,NA,1.25,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1745,NA,NA,1.66,NA,NA,NA,1.04,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1746,NA,NA,1.58,NA,NA,NA,0.81,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1747,NA,NA,1.73,NA,NA,NA,0.92,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1748,NA,NA,1.25,NA,NA,NA,0.92,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1749,NA,NA,1.66,NA,NA,NA,1.59,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1750,NA,NA,1.67,NA,NA,NA,1.34,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,1.21,NA,NA,NA,0.93,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,0.74,NA,NA,NA,0.52,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1753,NA,NA,1.09,NA,NA,NA,1.73,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA
1754,NA,NA,1.01,NA,NA,NA,1.33,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1755,NA,NA,1.25,NA,2.39,NA,0.83,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1756,NA,NA,0.68,NA,1.23,NA,0.46,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1757,NA,NA,1.14,NA,1.38,NA,0.41,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,0.92,NA,1.63,NA,0.61,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,0.89,NA,1.95,NA,1.03,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1760,NA,NA,0.97,NA,1.57,NA,0.63,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1761,NA,NA,1.05,NA,2.05,NA,0.62,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1762,NA,NA,1.02,NA,1.55,NA,0.95,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1763,NA,NA,1.13,NA,1.7,NA,0.76,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,1.24,NA,1.09,NA,0.38,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,0.88,NA,1.13,NA,0.7,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,1.12,NA,1.59,NA,0.23,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,1.18,NA,1.76,NA,0.16,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,1.44,NA,1.87,NA,0.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,1,NA,1.89,NA,0.47,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,1.08,NA,2.26,NA,0.62,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,1.31,NA,2.25,NA,0.92,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,0.94,NA,2.19,NA,1.13,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,0.81,NA,1.26,NA,0.83,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,0.88,NA,1.59,NA,0.63,1.83,NA,NA,NA,NA,NA,2.24,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA
1775,NA,NA,0.7,NA,1.94,NA,0.61,1.78,NA,NA,NA,NA,NA,2.23,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA
1776,NA,NA,0.92,NA,2,NA,0.51,1.94,NA,NA,NA,NA,NA,2.33,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA
1777,NA,NA,0.83,NA,2.11,NA,0.62,1.72,NA,NA,NA,NA,NA,1.95,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1778,NA,NA,1.19,NA,1.94,NA,0.92,1.87,NA,NA,NA,NA,NA,1.99,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1779,NA,NA,0.77,NA,1.13,NA,0.56,1.11,NA,NA,NA,NA,NA,1.31,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1780,NA,NA,0.92,NA,0.67,NA,0.81,2.01,NA,NA,NA,NA,NA,1.83,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1781,NA,NA,1.14,NA,1.25,NA,0.52,1.99,NA,NA,NA,NA,NA,1.56,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1782,NA,NA,1.06,0.77,1.11,NA,0.27,1.84,NA,NA,NA,NA,NA,1.64,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1783,NA,NA,1.02,0.83,1.6,NA,0.2,1.96,NA,NA,NA,NA,NA,1.67,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1784,NA,NA,1.61,1.14,1.53,NA,0.32,2.76,NA,NA,NA,NA,NA,1.83,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,NA
1785,NA,NA,0.92,0.61,0.83,NA,0.6,1.38,NA,NA,NA,NA,NA,1.21,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1786,NA,NA,0.6,0.56,1.29,NA,0.71,1.7,NA,NA,NA,NA,NA,1.07,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1787,NA,NA,1.16,0.77,1.47,NA,0.92,2.21,NA,NA,NA,NA,NA,1.02,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1788,NA,NA,1,0.82,0.92,NA,0.59,1.82,NA,NA,NA,NA,NA,0.69,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1789,NA,NA,0.84,0.61,1.37,NA,0.78,1.78,NA,NA,NA,NA,NA,1.37,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1790,NA,NA,1.09,1,1.9,2.53,0.95,2.15,NA,NA,NA,NA,NA,1.39,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1791,NA,NA,0.99,1.04,1.35,2.04,1.13,1.97,NA,NA,NA,NA,NA,1.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1792,NA,NA,1.24,1.35,1.73,2.53,0.92,1.85,NA,NA,NA,NA,NA,2.2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA
1793,NA,NA,1.44,1.54,1.34,2.83,1.07,2.22,NA,NA,NA,NA,NA,1.55,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1794,NA,NA,1.4,1.23,1.05,2.03,0.84,1.8,NA,NA,NA,NA,NA,2.33,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,NA
1795,NA,NA,0.93,1.2,1.19,1.44,1.18,1.37,NA,NA,NA,NA,NA,1.35,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1796,NA,NA,0.91,0.89,1.06,1.27,1.13,1.27,NA,NA,NA,NA,NA,1.06,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1797,NA,NA,1.43,1.19,1.27,2.22,1.02,1.66,NA,NA,NA,NA,NA,1.44,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1798,NA,NA,0.82,0.97,1.05,2.52,1.52,1.08,NA,NA,NA,NA,NA,0.95,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1799,NA,NA,1.1,1.4,1.2,2.72,1.23,1.39,NA,NA,NA,NA,NA,1.12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1800,NA,NA,1.06,1.41,0.93,2.8,0.88,1.12,NA,NA,NA,NA,NA,1.31,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1801,NA,NA,1.05,1.99,1.07,2.74,0.93,0.92,NA,NA,NA,NA,NA,0.93,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1802,NA,NA,1.22,2.06,1.24,3.31,1.02,1.08,NA,NA,NA,NA,NA,0.93,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1803,NA,2.2,1.22,2.43,1.07,3.07,0.62,1.05,NA,NA,NA,NA,NA,1.62,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1804,NA,3.91,1.18,2.31,1.23,3.69,0.78,1.12,NA,NA,NA,NA,NA,1.46,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1805,NA,3.02,1.31,1.69,1.18,4.49,0.72,1.18,NA,NA,NA,NA,NA,1.7,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1806,NA,2.69,1.03,1.22,0.94,3.23,0.95,1.15,NA,NA,NA,NA,NA,1.47,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1807,NA,1.43,0.88,1.41,0.83,2.22,0.89,1.24,NA,NA,NA,NA,NA,1.39,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1808,NA,1.92,0.8,1.26,0.72,2.83,0.84,1.04,NA,NA,NA,NA,NA,0.85,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1809,NA,1.82,0.88,1.43,0.81,2.43,1.03,1.2,NA,NA,NA,NA,NA,1.12,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1810,NA,1.05,0.6,1.36,0.72,1.61,1.05,1.45,NA,NA,2.54,NA,NA,0.88,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA
1811,NA,2.94,0.76,2.18,1.61,2.74,1.25,1.9,NA,NA,2.39,NA,NA,0.73,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA
1812,NA,2.27,0.62,1.24,1.68,2.06,0.96,1.43,NA,NA,3.12,NA,NA,1.27,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,FALSE,NA
1813,NA,0.84,0.77,1.22,1.44,1.43,1.23,1.23,NA,NA,2.15,NA,NA,0.94,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA
1814,NA,1.27,0.73,1.52,2.14,2.18,0.97,1.53,NA,NA,2,NA,NA,1.36,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA
1815,NA,1.67,0.89,1.73,2.17,2.71,1.23,2.07,NA,NA,1.9,NA,NA,1.5,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA
1816,NA,1.43,0.67,1.42,2.02,2.35,1.11,1.68,2.12,NA,1.75,NA,NA,1.27,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1817,NA,0.92,0.73,1.17,1.91,2.11,0.69,1.05,2.09,NA,1.55,NA,NA,1.02,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1818,0.92,1.59,0.83,1.42,2.05,2.01,0.53,1.1,2.43,NA,1.96,NA,NA,1.01,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1819,1.23,1.03,0.85,1.15,1.81,2.98,0.55,1.3,2.56,NA,2.06,NA,NA,1.16,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1820,1.31,1.29,0.6,0.74,0.83,1.29,0.62,1.14,2.51,2.05,1.5,NA,NA,0.96,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1821,0.93,0.84,0.75,1.09,1.32,1.36,0.4,0.94,2,1.64,1.77,NA,NA,1.09,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1822,1.04,0.94,0.8,1.35,1.04,0.97,0.24,1.58,2.44,2.5,1.72,NA,NA,1.02,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1823,1.05,1.33,0.69,1.13,1.41,1.66,0.42,0.96,2.09,1.93,1.56,NA,NA,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1824,1.24,0.91,0.85,1.23,1.24,2.11,0.48,1.15,1.74,2.03,1.66,NA,NA,0.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1825,1.89,0.75,0.77,1.12,1.23,1.62,0.56,1.02,1.57,2.21,1.77,NA,NA,1.15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1826,2.4,1.06,1.02,1.56,1.22,1.86,0.54,1.2,2.43,3.24,1.94,NA,NA,0.9,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA
1827,1.43,0.99,1.02,1.25,1.22,1.71,0.44,0.89,2.47,3.44,2.16,NA,NA,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,NA
1828,1.23,0.64,0.74,1.37,1.1,1.68,0.33,1.16,2.23,2.56,1.75,NA,NA,0.94,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1829,0.6,0.43,0.72,1.22,0.71,0.92,0.67,1.06,1.54,1.64,1.44,NA,NA,1.26,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1830,0.79,0.61,0.7,1.3,1.15,1.92,0.54,1.08,2.69,1.84,1.97,NA,NA,0.67,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1831,2.68,1.5,0.55,1.64,1.62,2.01,0.54,0.99,3.35,1.72,1.69,NA,NA,0.82,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,NA
1832,1.82,1.03,0.84,1.43,1.27,1.81,0.86,0.98,1.65,1.91,2.13,NA,NA,1.13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1833,1.73,0.75,0.98,1.53,1.79,1.61,0.4,0.93,2.28,1.93,1.93,NA,NA,0.95,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1834,1.72,0.65,0.74,1.31,1.82,1.59,0.56,0.65,1.72,1.27,1.8,NA,NA,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1835,1.18,0.47,1.05,1.38,2.23,2.04,0.93,0.86,1.78,1.81,1.91,NA,NA,1.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1836,1.54,0.77,1.02,1.16,1.34,1.97,0.82,0.95,1.51,2.03,1.77,NA,NA,1.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1837,0.79,0.45,1.01,1.27,1.35,1.88,1.03,0.9,2.23,1.95,1.79,NA,NA,0.94,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1838,1.98,0.55,0.8,1.24,2.02,3.25,0.82,0.88,2.04,1.74,1.82,NA,NA,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1839,1.59,0.32,1.21,1.77,1.58,2.73,0.64,1.08,1.94,2.33,1.79,NA,NA,0.63,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1840,0.83,0.45,0.71,1.18,1.03,1.71,0.63,0.71,1.64,1.69,1.44,NA,NA,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1841,0.71,0.43,0.89,1.26,0.82,0.85,0.7,0.65,0.77,1.47,1.84,NA,NA,0.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1842,0.54,0.42,0.64,1.43,1.23,1.65,0.76,0.56,0.8,1.24,1.66,NA,NA,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1843,1.01,0.66,0.79,1.23,1.91,3.62,1.07,1,0.86,1.34,1.9,NA,NA,0.95,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1844,0.92,0.59,0.79,1.22,1.61,3.24,1.31,1.06,1.17,0.95,1.53,NA,NA,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1845,0.45,0.44,0.57,0.88,0.41,0.77,0.74,0.47,0.49,0.57,0.8,NA,NA,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1846,0.72,0.54,0.57,1.33,1.07,1.58,1.07,0.59,1.94,1.55,1.61,NA,NA,0.53,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1847,0.46,0.41,0.76,0.65,0.73,0.86,0.75,0.43,1.16,1.82,1.22,NA,NA,0.76,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1848,0.91,0.69,0.64,1.39,1.44,1.92,0.92,0.58,1.42,2.08,1.77,NA,NA,0.96,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1849,0.91,0.69,0.75,1.82,1.34,2.31,1.01,0.51,1.82,2.18,1.92,NA,NA,0.94,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
1850,0.83,0.61,0.76,1.53,1.14,2.11,1,0.48,0.57,1.34,1.32,NA,NA,0.85,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA
