# Woodhouse and Lukas 2004 TreeFlow Colorado Streamflow Reconstructions
#----------------------------------------------------------------------- 
#               World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available),
# and date accessed when using these downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6316
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-recon-6316.json
#   Study_Level_JSON_Description: JSON metadata of this file's parent study, which includes all study metadata.
#
# Data_Type: Climate Reconstructions
#
# Dataset_DOI: 10.25921/jrak-de20
#
# Science_Keywords: Streamflow Reconstruction
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/colorado/treeflow/clear-noaa.txt
#   Data_Download_Description: NOAA Template File; Clear Creek at Golden Streamflow Reconstruction
#
# Original_Source_URL: 
#   Original_Source_Description: 
#
#-------------------
# Contribution_Date
#   Date: 2004-05-01
#-------------------
# File_Last_Modified_Date
#   Date: 2025-06-12
#-------------------
# Title
#   Study_Name: Woodhouse and Lukas 2004 TreeFlow Colorado Streamflow Reconstructions
#-------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Lukas, J.J.; Webb, R.S.
#-------------------
# Description_Notes_and_Keywords
#   Description: Tree-ring-based reconstructions of streamflow at 15 gaging stations in the South Platte and Colorado River Basins of north-central Colorado, USA. For details see the TreeFlow website at: http://treeflow.info/
#-------------------
# Publication
#   Authors: Woodhouse, C.A. and J.J. Lukas
#   Journal_Name: Climatic Change
#   Published_Title: Multi-Century Tree-Ring Reconstructions of Colorado Streamflow for Water Resource Planning.
#   Published_Date_or_Year: 2006-10-01
#   Volume: 78
#   Issue: 2-4
#   Pages: 293-315
#   Report_Number: 
#   DOI: 10.1007/s10584-006-9055-0
#   Full_Citation: 
#   Abstract: Water resource management requires knowledge of the natural variability in streamflow over multiple time scales. Reconstructions of streamflow derived from moisture-sensitive trees extend, in both time and magnitude, the variability provided by relatively short gage records. In this study, we present a network of 14 annual streamflow reconstructions, 300–600 years long, for gages in the Upper Colorado and South Platte River basins in Colorado generated from new and existing tree-ring chronologies. Gages for the reconstruction were selected on the basis of their importance to two of the largest Colorado Front Range water providers, who provided the natural flow data for the calibration with tree-ring data. The reconstruction models explain 63–76% of the variance in the gage records and capture low flows particularly well. Analyses of the reconstructions indicate that the 20th century gage record does not fully represent the range of streamflow characteristics seen in the prior two to five centuries. Multi-year drought events more severe than the 1950s drought have occurred, notably in the 19th century, and the distribution of extreme low flow years is markedly uneven over the past three centuries. When the 14 reconstructions are grouped into Upper Colorado, northern South Platte, and southern South Platte regional flow reconstructions, the three time series show a high degree of coherence, but also time-varying divergences that may reflect the differential influence of climatic features operating in the western U.S. These reconstructions are currently being used by water managers to assess the reliability of water supply systems under a broader range of conditions than indicated by the gage records alone.
#-------------------
# Funding_Agency
#   Funding_Agency_Name: US National Oceanic and Atmospheric Administration (NOAA)
#   Grant_Number: Office of Global Programs, GC02-046, Regional Integrated Sciences and Assessment Program
#-------------------
# Site_Information
#   Site_Name:  Clear Creek at Golden
#   Location: Colorado
#   Northernmost_Latitude: 39.75306
#   Southernmost_Latitude: 39.75306
#   Easternmost_Longitude: -105.2347
#   Westernmost_Longitude: -105.2347
#   Elevation_m: 1736
#-------------------
# Data_Collection
#   Collection_Name:  Clear Creek at Golden streamflow Woodhouse2006
#   First_Year: 1635
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m: 
#   Parameter_Keywords: streamflow
#   Notes: 
#-------------------
# Chronology_Information
#   Chronology:
#-------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Variables format: shortname <tab> what,material,error,units,seasonality,data_type,detail,method, C(har) or N(umeric) data,additional information
## age	age,,,year Common Era,,climate reconstructions;tree ring,,,N,
## sfr	streamflow,,,acre foot,Oct-Sep,climate reconstructions;tree ring,,,N,
## 95%ci-	streamflow,,confidence interval>95% confidence interval lower bound,acre foot,Oct-Sep,climate reconstructions;tree ring,,,N,
## 95%ci+	streamflow,,confidence interval>95% confidence interval upper bound,acre foot,Oct-Sep,climate reconstructions;tree ring,,,N,
#-------------------------------
# Data: 
# Missing_Values: NA
age	sfr	95%ci-	95%ci+
1837	211370	187651	235089
1838	202876	179157	226595
1839	216333	192614	240052
1840	129726	106007	153445
1841	167010	143291	190729
1842	91643	67924	115362
1843	258586	234867	282305
1844	158110	134391	181829
1845	66366	42647	90085
1846	106481	82762	130200
1847	69854	46135	93573
1848	147451	123732	171170
1849	183922	160203	207641
1850	195743	172024	219462
1851	49560	25841	73279
1852	98835	75116	122554
1853	204495	180776	228214
1854	159963	136244	183682
1855	104902	81183	128621
1856	149298	125579	173017
1857	154809	131090	178528
1858	197429	173710	221148
1859	159892	136173	183611
1860	209908	186189	233627
1861	97827	74108	121546
1862	199263	175544	222982
1863	73650	49931	97369
1864	210733	187014	234452
1865	149107	125388	172826
1866	256497	232778	280216
1867	224383	200664	248102
1868	161643	137924	185362
1869	227625	203906	251344
1870	140639	116920	164358
1871	70610	46891	94329
1872	207966	184247	231685
1873	160993	137274	184712
1874	104017	80298	127736
1875	163431	139712	187150
1876	175385	151666	199104
1877	153251	129532	176970
1878	208024	184305	231743
1879	83198	59479	106917
1880	50876	27157	74595
1881	163602	139883	187321
1882	162620	138901	186339
1883	148054	124335	171773
1884	187173	163454	210892
1885	178014	154295	201733
1886	169783	146064	193502
1887	77448	53729	101167
1888	146476	122757	170195
1889	131152	107433	154871
1890	143893	120174	167612
1891	182231	158512	205950
1892	190644	166925	214363
1893	137844	114125	161563
1894	178485	154766	202204
1895	213568	189849	237287
1896	89713	65994	113432
1897	191800	168081	215519
1898	140267	116548	163986
1899	141509	117790	165228
1900	164733	141014	188452
1901	161012	137293	184731
1902	72313	48594	96032
1903	221380	197661	245099
1904	171327	147608	195046
1905	182982	159263	206701
1906	179860	156141	203579
1907	198592	174873	222311
1908	93849	70130	117568
1909	210243	186524	233962
1910	122362	98643	146081
1911	156258	132539	179977
1912	237863	214144	261582
1913	161502	137783	185221
1914	249780	226061	273499
1915	180804	157085	204523
1916	182995	159276	206714
1917	182411	158692	206130
1918	190123	166404	213842
1919	128266	104547	151985
1920	172522	148803	196241
1921	258527	234808	282246
1922	109631	85912	133350
1923	222848	199129	246567
1924	184968	161249	208687
1925	114010	90291	137729
1926	220168	196449	243887
1927	175333	151614	199052
1928	204214	180495	227933
1929	115333	91614	139052
1930	182985	159266	206704
1931	134976	111257	158695
1932	140017	116298	163736
1933	189422	165703	213141
1934	120331	96612	144050
1935	139489	115770	163208
1936	155796	132077	179515
1937	135139	111420	158858
1938	196418	172699	220137
1939	150283	126564	174002
1940	120927	97208	144646
1941	189047	165328	212766
1942	196286	172567	220005
1943	183426	159707	207145
1944	137361	113642	161080
1945	157327	133608	181046
1946	96482	72763	120201
1947	241933	218214	265652
1948	163552	139833	187271
1949	224136	200417	247855
1950	130099	106380	153818
1951	151689	127970	175408
1952	167053	143334	190772
1953	146531	122812	170250
1954	40969	17250	64688
1955	108376	84657	132095
1956	151000	127281	174719
1957	223564	199845	247283
1958	184637	160918	208356
1959	115468	91749	139187
1960	168621	144902	192340
1961	135409	111690	159128
1962	173471	149752	197190
1963	73613	49894	97332
1964	146461	122742	170180
1965	230250	206531	253969
1966	122477	98758	146196
1967	150740	127021	174459
1968	125018	101299	148737
1969	210021	186302	233740
1970	177196	153477	200915
1971	180310	156591	204029
1972	129185	105466	152904
1973	182121	158402	205840
1974	161979	138260	185698
1975	173003	149284	196722
1976	114225	90506	137944
1977	117937	94218	141656
1978	173722	150003	197441
1979	180935	157216	204654
1980	194125	170406	217844
1981	107416	83697	131135
1982	165425	141706	189144
1983	253086	229367	276805
1984	208923	185204	232642
1985	192458	168739	216177
1986	174870	151151	198589
1987	179927	179927	179927
