Doi,Author,Pub_year,Case,id_site,Country,Lat,Long,Temp,Prec,Species,Mix_pure,Broad_conif,Un_evenaged,Age,BA,Number,Last_cut,Observ_treat,MS,Clim_assoc,Year,Resist_qual,Resil_qual,Recov_qual,Resist_quant,Resil_quant,Recov_quant
10.1016/j.foreco.2013.09.050,Sánchez_Salguero,2013,Sánch_And Pinus_nigra,site_106,Spain,37° 30',-2° 45',11.2,569,Pinus_nigra,Pure,Conifer,Even,35,NA,120,NA,Observ,NA,Pos,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2013.09.050,Sánchez_Salguero,2013,Sánch_And Pinus_nigra,site_105,Spain,38° 00',-2° 50',11.7,819,Pinus_nigra,Pure,Conifer,Uneven,98,NA,96,NA,Observ,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.3832/ifor1190-007,Mazza,2014,Mazza Pinus_pinaster,site_66,Italy,40° 56',9° 22',14.3,630,Pinus_pinaster,Pure,Conifer,Even,47,43,47,NA,Observ,NA,Neut,NA,NA,NA,NA,NA,NA,NA
10.1111/j.1365-3040.2011.02469.x ,Moreno_Gutierrez,2012,Moren Pinus_halepensis 1994_1995,site_69,Spain,37° 59',-1° 08',19,228,Pinus_halepensis,Pure,Conifer,Even,64,2.3,10,NA,Observ,NA,NA,1994,NA,NA,NA,0.21,0.85,4.14
10.1111/j.1365-3040.2011.02469.x ,Moreno_Gutierrez,2012,Moren Pinus_halepensis 1994_1995,site_69,Spain,37° 59',-1° 08',19,228,Pinus_halepensis,Pure,Conifer,Even,47,62,10,NA,Observ,NA,NA,1994,NA,NA,NA,0.04,0.87,21.28
10.1111/j.1365-3040.2011.02469.x ,Moreno_Gutierrez,2012,Moren Pinus_halepensis 1994_1995,site_69,Spain,37° 59',-1° 08',19,228,Pinus_halepensis,Pure,Conifer,Even,64,2.3,10,NA,Observ,NA,NA,1995,NA,NA,NA,0.21,0.85,4.14
10.1111/j.1365-3040.2011.02469.x ,Moreno_Gutierrez,2012,Moren Pinus_halepensis 1994_1995,site_69,Spain,37° 59',-1° 08',19,228,Pinus_halepensis,Pure,Conifer,Even,47,62,10,NA,Observ,NA,NA,1995,NA,NA,NA,0.04,0.87,21.28
10.1111/j.1365-3040.2011.02469.x ,Moreno_Gutierrez,2012,Moren Pinus_halepensis 2005_2005,site_69,Spain,37° 59',-1° 08',19,228,Pinus_halepensis,Pure,Conifer,Even,74,2.3,10,2004,Observ,Neg,Neut,2005,NA,NA,NA,0.57,1.07,1.87
10.1111/j.1365-3040.2011.02469.x ,Moreno_Gutierrez,2012,Moren Pinus_halepensis 2005_2005,site_69,Spain,37° 59',-1° 08',19,228,Pinus_halepensis,Pure,Conifer,Even,57,42,10,2004,Observ,NA,NA,2005,NA,NA,NA,0.72,1.70,2.37
10.1051 / forest / 2009080,Gea_Izquierdo,2009,Gea_I Quercus_ilex,site_80,Spain,40° 37',-6° 40',13.2,609,Quercus_ilex,Mixed,Broadleaf,Uneven,60,NA,25,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1051 / forest / 2009080,Gea_Izquierdo,2009,Gea_I Quercus_ilex,site_80,Spain,40° 37',-6° 40',13.2,609,Quercus_ilex,Mixed,Broadleaf,Uneven,60,NA,16,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1051 / forest / 2009080,Gea_Izquierdo,2009,Gea_I Quercus_ilex,site_80,Spain,40° 37',-6° 40',13.2,609,Quercus_ilex,Mixed,Broadleaf,Uneven,70,NA,17,NA,Observ,Pos,Pos,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,86,67,31,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,173,39,15,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,162,36,27,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,98,64,30,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,103,63,27,NA,Observ,Neg,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,95,58,27,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,99,51,31,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-007-0191-6,Martìn_Benito,2008,Marti Pinus_nigra,site_52,Spain,38° 06',-2° 33',12.9,730,Pinus_nigra,Mixed,Conifer,Uneven,117,54,NA,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1007/s13595-011-0125-8,Pérez_de_Lis,2011,Pérez CO Pinus_canariensis,site_54,Spain,28° 23',-16° 27',15.9,476,Pinus_canariensis,Pure,Conifer,Even,54,65.6,45,NA,Treatm,Pos,Neut,NA,NA,NA,NA,NA,NA,NA
10.1007/s13595-011-0125-8,Pérez_de_Lis,2011,Pérez LT Pinus_canariensis,site_54,Spain,28° 23',-16° 27',15.9,476,Pinus_canariensis,Pure,Conifer,Even,54,50.3,45,NA,Treatm,Neg,Neut,NA,NA,NA,NA,NA,NA,NA
10.1007/s13595-011-0125-8,Pérez_de_Lis,2011,Pérez HT Pinus_canariensis,site_54,Spain,28° 23',-16° 27',15.9,476,Pinus_canariensis,Pure,Conifer,Even,54,28.7,45,NA,Treatm,Neg,Neut,NA,NA,NA,NA,NA,NA,NA
10.1007/s10342-014-0805-7,Del_Campo,2014,Del_C Pinus_halepensis 2005_2005,site_32,Spain,39° 05',-1° 12',13.7,465,Pinus_halepensis,Pure,Conifer,Even,65,40.1,10,1998,Treatm,NA,NA,2005,NA,NA,NA,0.41,1.06,2.59
10.1007/s10342-014-0805-7,Del_Campo,2014,Del_C Pinus_halepensis 2005_2005,site_32,Spain,39° 05',-1° 12',13.7,465,Pinus_halepensis,Pure,Conifer,Even,65,13.6,10,1998,Treatm,NA,NA,2005,NA,NA,NA,0.31,0.92,2.97
10.1016/j.agrformet.2016.08.014,Gazol,2017,Gazol Abies_alba 1986_1986,site_113,Spain,39° 00',-1° 00',NA,NA,Pinus_halepensis,Pure,Conifer,Uneven,NA,NA,400,NA,Observ,NA,NA,1994_1995,Neut,Neut,Neut,NA,NA,NA
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1994_1994,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,15,25,1991,Treatm,NA,NA,1994,NA,NA,NA,1.41,1.33,0.94
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1997_1997,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,25,55,1991,Treatm,NA,NA,1994,NA,NA,NA,0.76,0.91,1.20
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2002_2002,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,32,120,1991,Treatm,NA,NA,1994,NA,NA,NA,0.99,1.10,1.11
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2005_2005,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,41,250,1991,Treatm,NA,NA,1994,NA,NA,NA,0.97,1.05,1.08
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1994_1994,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,21,25,1991,Treatm,NA,NA,1997,NA,NA,NA,1.05,0.98,0.93
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1997_1997,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,31,55,1991,Treatm,NA,NA,1997,NA,NA,NA,0.92,0.92,1.00
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2002_2002,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,39,120,1991,Treatm,NA,NA,1997,NA,NA,NA,0.95,0.93,0.98
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2005_2005,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,48,250,1991,Treatm,NA,NA,1997,NA,NA,NA,0.90,0.89,0.99
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1994_1994,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,20,25,1991,Treatm,NA,NA,2002,NA,NA,NA,0.79,1.04,1.32
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1997_1997,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,20,55,2000,Treatm,NA,NA,2002,NA,NA,NA,1.29,0.79,0.61
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2002_2002,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,34,120,1998,Treatm,NA,NA,2002,NA,NA,NA,1.01,0.81,0.80
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2005_2005,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,58,250,1991,Treatm,NA,NA,2002,NA,NA,NA,0.85,0.96,1.13
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1994_1994,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,15,25,2002,Treatm,NA,NA,2005,NA,NA,NA,0.91,0.98,1.08
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 1997_1997,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,24,55,2000,Treatm,NA,NA,2005,NA,NA,NA,0.94,0.91,0.97
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2002_2002,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,40,120,1998,Treatm,NA,NA,2005,NA,NA,NA,0.95,0.91,0.96
10.1007/s13595-015-0464-y,Guillemot,2015,Guill Cedrus_atlantica 2005_2005,site_97,France,44° 07',5° 20',10,1076,Cedrus_atlantica,Pure,Conifer,Even,25,61,250,1991,Treatm,NA,NA,2005,NA,NA,NA,0.86,0.72,0.84
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou N Abies_alba,site_68,France,48° 00',7° 00',8.4,2005,Abies_alba,Mixed,Conifer,Even,65,31.6,66,NA,Observ,Neg,Neg,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou N Abies_alba,site_68,France,48° 00',7° 00',8.4,2005,Abies_alba,Mixed,Conifer,Even,56,39.9,61,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou N Abies_alba,site_68,France,48° 00',7° 00',8.4,2005,Abies_alba,Mixed,Conifer,Even,71,47.8,45,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou S Abies_alba,site_68,France,48° 00',7° 00',8.4,2005,Abies_alba,Mixed,Conifer,Even,58,32.7,49,NA,Observ,Neg,Neg,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou S Abies_alba,site_68,France,48° 00',7° 00',8.4,2005,Abies_alba,Mixed,Conifer,Even,65,42.7,113,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou S Abies_alba,site_68,France,48° 00',7° 00',8.4,2005,Abies_alba,Mixed,Conifer,Even,67,49.6,80,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou N Fagus_sylvatica,site_68,France,48° 00',7° 00',8.4,2005,Fagus_sylvatica,Mixed,Broadleaf,Even,65,31.6,79,NA,Observ,Pos,Neg,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou N Fagus_sylvatica,site_68,France,48° 00',7° 00',8.4,2005,Fagus_sylvatica,Mixed,Broadleaf,Even,56,39.9,12,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou N Fagus_sylvatica,site_68,France,48° 00',7° 00',8.4,2005,Fagus_sylvatica,Mixed,Broadleaf,Even,71,47.8,35,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou S Fagus_sylvatica,site_68,France,48° 00',7° 00',8.4,2005,Fagus_sylvatica,Mixed,Broadleaf,Even,58,32.7,35,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou S Fagus_sylvatica,site_68,France,48° 00',7° 00',8.4,2005,Fagus_sylvatica,Mixed,Broadleaf,Even,65,42.7,72,NA,Observ,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.foreco.2014.05.038,Lebourgeois ,2014,Lebou S Fagus_sylvatica,site_68,France,48° 00',7° 00',8.4,2005,Fagus_sylvatica,Mixed,Broadleaf,Even,67,49.6,10,NA,Observ,Pos,Neg,NA,NA,NA,NA,NA,NA,NA
10.1007/s00468-016-1479-1,Trouvè,2017,Trouv_H Quercus_petraea 1976_1976,site_50,France,48° 44',6° 20',9.5,808,Quercus_petraea,Pure,Broadleaf,Even,108,30.0,28,NA,Treatm,NA,NA,1976,NA,NA,NA,0.66,0.66,1.00
10.1007/s00468-016-1479-1,Trouvè,2017,Trouv_H Quercus_petraea 1976_1976,site_50,France,48° 44',6° 20',9.5,808,Quercus_petraea,Pure,Broadleaf,Even,108,41.0,28,NA,Treatm,NA,NA,1976,NA,NA,NA,0.63,0.74,1.17
10.1007/s00468-016-1479-1,Trouvè,2017,Trouv_M Quercus_petraea 1976_1976,site_65,France,46° 41',2° 44',10,797,Quercus_petraea,Pure,Broadleaf,Even,97,26.0,28,NA,Treatm,NA,NA,1976,NA,NA,NA,0.64,0.59,0.92
10.1007/s00468-016-1479-1,Trouvè,2017,Trouv_M Quercus_petraea 1976_1976,site_65,France,46° 41',2° 44',10,797,Quercus_petraea,Pure,Broadleaf,Even,97,43.5,28,NA,Treatm,NA,NA,1976,NA,NA,NA,0.59,0.52,0.88
10.1007/s00468-016-1479-1,Trouvè,2017,Trouv_X Quercus_petraea 1976_1976,site_104,France,47° 33',1° 15',10.4,658,Quercus_petraea,Pure,Broadleaf,Even,87,27.0,28,NA,Treatm,NA,NA,1976,NA,NA,NA,0.55,0.67,1.22
10.1007/s00468-016-1479-1,Trouvè,2017,Trouv_X Quercus_petraea 1976_1976,site_104,France,47° 33',1° 15',10.4,658,Quercus_petraea,Pure,Broadleaf,Even,87,50.5,28,NA,Treatm,NA,NA,1976,NA,NA,NA,0.57,0.68,1.19
0.1007/s10342-010-0397-9,Kohler,2010,Kohle Picea_abies 1992_1992,site_44,Germany,48° 51',09° 53',7.5,800,Picea_abies,Pure,Conifer,Even,45,71,8,NA,Treatm,NA,NA,1992,NA,NA,NA,0.62,NA,NA
0.1007/s10342-010-0397-9,Kohler,2010,Kohle Picea_abies 2003_2003,site_44,Germany,48° 51',09° 53',7.5,800,Picea_abies,Pure,Conifer,Even,45,46.7,13,1986,Treatm,NA,NA,1992,NA,NA,NA,0.46,NA,NA
0.1007/s10342-010-0397-9,Kohler,2010,Kohle Picea_abies 1992_1992,site_44,Germany,48° 51',09° 53',7.5,800,Picea_abies,Pure,Conifer,Even,45,25,11,1980,Treatm,NA,NA,1992,NA,NA,NA,0.37,NA,NA
0.1007/s10342-010-0397-9,Kohler,2010,Kohle Picea_abies 2003_2003,site_44,Germany,48° 51',09° 53',7.5,800,Picea_abies,Pure,Conifer,Even,51,71,8,NA,Treatm,NA,NA,2003,NA,NA,NA,0.47,NA,NA
0.1007/s10342-010-0397-9,Kohler,2010,Kohle Picea_abies 1992_1992,site_44,Germany,48° 51',09° 53',7.5,800,Picea_abies,Pure,Conifer,Even,51,46.7,13,1997,Treatm,NA,NA,2003,NA,NA,NA,0.45,NA,NA
0.1007/s10342-010-0397-9,Kohler,2010,Kohle Picea_abies 2003_2003,site_44,Germany,48° 51',09° 53',7.5,800,Picea_abies,Pure,Conifer,Even,51,25,11,1993,Treatm,NA,NA,2003,NA,NA,NA,0.38,NA,NA
10.1007/s10342-017-1033-8,Diaconu,2017,Diaco_NE Fagus_sylvatica 2003_2003,site_112,Germany,48° 00',08° 40',7,900,Fagus_sylvatica,Pure,Broadleaf,Even,78,10,21,1999,Treatm,NA,NA,2003,NA,NA,NA,0.89,0.99,1.11
10.1007/s10342-017-1033-8,Diaconu,2017,Diaco_NE Fagus_sylvatica 2003_2003,site_112,Germany,48° 00',08° 40',7,900,Fagus_sylvatica,Pure,Broadleaf,Even,78,15,21,1999,Treatm,NA,NA,2003,NA,NA,NA,0.89,0.91,1.03
10.1007/s10342-017-1033-8,Diaconu,2017,Diaco_NE Fagus_sylvatica 2003_2003,site_112,Germany,48° 00',08° 40',7,900,Fagus_sylvatica,Pure,Broadleaf,Even,78,24.5,21,1999,Treatm,NA,NA,2003,NA,NA,NA,0.76,0.73,0.95
10.1007/s10342-017-1033-8,Diaconu,2017,Diaco_SW Fagus_sylvatica 2003_2003,site_112,Germany,48° 00',08° 40',7,900,Fagus_sylvatica,Pure,Broadleaf,Even,98,10,21,1999,Treatm,NA,NA,2003,NA,NA,NA,0.96,0.98,1.02
10.1007/s10342-017-1033-8,Diaconu,2017,Diaco_SW Fagus_sylvatica 2003_2003,site_112,Germany,48° 00',08° 40',7,900,Fagus_sylvatica,Pure,Broadleaf,Even,98,15,21,1999,Treatm,NA,NA,2003,NA,NA,NA,0.96,0.95,0.99
10.1007/s10342-017-1033-8,Diaconu,2017,Diaco_SW Fagus_sylvatica 2003_2003,site_112,Germany,48° 00',08° 40',7,900,Fagus_sylvatica,Pure,Broadleaf,Even,98,24.5,21,1999,Treatm,NA,NA,2003,NA,NA,NA,0.94,0.91,0.97
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_dry Picea_abies 1976,site_12,Belgium,50° 08',04° 55',8.5,899,Picea_abies,Pure,Conifer,Even,46,51,9,1971,Treatm,NA,Neg,1976,NA,NA,NA,NA,NA,NA
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_dry Picea_abies 1976,site_12,Belgium,50° 08',04° 55',8.5,899,Picea_abies,Pure,Conifer,Even,46,40,19,1971,Treatm,NA,NA,1976,NA,NA,NA,NA,NA,NA
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_dry Picea_abies 1976,site_12,Belgium,50° 08',04° 55',8.5,899,Picea_abies,Pure,Conifer,Even,46,36,16,1971,Treatm,NA,NA,1976,NA,NA,NA,NA,NA,NA
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_dry Picea_abies 1976,site_12,Belgium,50° 08',04° 55',8.5,899,Picea_abies,Pure,Conifer,Even,46,28,20,1971,Treatm,Pos,NA,1976,Neg,NA,NA,NA,NA,NA
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_hum Picea_abies 1976,site_13,Belgium,50° 16',05° 37',8.3,940,Picea_abies,Pure,Conifer,Even,46,50,18,1971,Treatm,NA,Neg,1976,NA,NA,NA,NA,NA,NA
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_hum Picea_abies 1976,site_13,Belgium,50° 16',05° 37',8.3,940,Picea_abies,Pure,Conifer,Even,46,46,19,1971,Treatm,NA,NA,1976,NA,NA,NA,NA,NA,NA
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_hum Picea_abies 1976,site_13,Belgium,50° 16',05° 37',8.3,940,Picea_abies,Pure,Conifer,Even,46,37,18,1971,Treatm,NA,NA,1976,NA,NA,NA,NA,NA,NA
10.1016/S0378-1127(03)00098-7,Misson,2003,Misso_hum Picea_abies 1976,site_13,Belgium,50° 16',05° 37',8.3,940,Picea_abies,Pure,Conifer,Even,46,30,17,1971,Treatm,Pos,NA,1976,Neg,NA,NA,NA,NA,NA
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 1990_1990,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,9,NA,14,1986,Treatm,NA,NA,1990,NA,NA,NA,0.74,0.80,1.07
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 1990_1990,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,9,16,14,1986,Treatm,NA,NA,1990,NA,NA,NA,0.68,0.77,1.13
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 1990_1990,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,9,4,14,1986,Treatm,NA,NA,1990,NA,NA,NA,0.65,0.54,0.82
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 2003_2003,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,22,36,14,1999,Treatm,NA,NA,2003,NA,NA,NA,0.78,1.30,1.67
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 2003_2003,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,22,28,14,1999,Treatm,NA,NA,2003,NA,NA,NA,0.72,1.26,1.75
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 2003_2003,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,22,14,14,1999,Treatm,NA,NA,2003,NA,NA,NA,0.74,1.18,1.59
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 2009_2009,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,28,NA,14,1999,Treatm,NA,NA,2009,NA,NA,NA,0.68,0.79,1.16
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 2009_2009,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,28,NA,14,1999,Treatm,NA,NA,2009,NA,NA,NA,0.51,0.50,0.97
10.1002/eap.1373,Sohn,2016,Sohn_Fuh Pinus_sylvestris 2009_2009,site_42,Germany,52° 38',9° 47',8.6,650,Pinus_sylvestris,Pure,Conifer,Even,28,NA,14,1999,Treatm,NA,NA,2009,NA,NA,NA,0.59,0.55,0.93
10.1002/eap.1373,Sohn,2016,Sohn_Bur Pinus_sylvestris 1990_1990,site_21,Germany,49° 11',12° 02',7.5,575,Pinus_sylvestris,Pure,Conifer,Even,29,43,14,1990,Treatm,NA,NA,1990,NA,NA,NA,0.86,1.03,1.20
10.1002/eap.1373,Sohn,2016,Sohn_Bur Pinus_sylvestris 1990_1990,site_21,Germany,49° 11',12° 02',7.5,575,Pinus_sylvestris,Pure,Conifer,Even,29,15,14,1990,Treatm,NA,NA,1990,NA,NA,NA,0.94,1.35,1.43
10.1002/eap.1373,Sohn,2016,Sohn_Bur Pinus_sylvestris 2000_2000,site_21,Germany,49° 11',12° 02',7.5,575,Pinus_sylvestris,Pure,Conifer,Even,39,50,14,1990,Treatm,NA,NA,2000,NA,NA,NA,0.79,0.83,1.04
10.1002/eap.1373,Sohn,2016,Sohn_Bur Pinus_sylvestris 2000_2000,site_21,Germany,49° 11',12° 02',7.5,575,Pinus_sylvestris,Pure,Conifer,Even,39,20,14,1990,Treatm,NA,NA,2000,NA,NA,NA,0.83,0.80,0.97
10.1002/eap.1373,Sohn,2016,Sohn_Bur Pinus_sylvestris 2003_2003,site_21,Germany,49° 11',12° 02',7.5,575,Pinus_sylvestris,Pure,Conifer,Even,42,50,14,1990,Treatm,NA,NA,2003,NA,NA,NA,0.77,1.05,1.38
10.1002/eap.1373,Sohn,2016,Sohn_Bur Pinus_sylvestris 2003_2003,site_21,Germany,49° 11',12° 02',7.5,575,Pinus_sylvestris,Pure,Conifer,Even,42,20,14,1990,Treatm,NA,NA,2003,NA,NA,NA,0.82,1.18,1.44
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 1991_1991,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,10,18,14,1988,Treatm,NA,NA,1991,NA,NA,NA,0.52,0.66,1.28
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 1991_1991,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,10,18,14,1988,Treatm,NA,NA,1991,NA,NA,NA,0.52,0.61,1.17
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 1991_1991,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,10,3,14,1988,Treatm,NA,NA,1991,NA,NA,NA,0.46,0.48,1.05
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 1998_1998,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,17,28,14,1997,Treatm,NA,NA,1998,NA,NA,NA,0.70,0.88,1.26
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 1998_1998,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,17,23,14,1997,Treatm,NA,NA,1998,NA,NA,NA,0.98,1.05,1.07
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 1998_1998,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,17,10,14,1997,Treatm,NA,NA,1998,NA,NA,NA,0.77,0.83,1.08
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 2003_2003,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,22,31,14,1997,Treatm,NA,NA,2003,NA,NA,NA,0.65,1.12,1.73
10.1002/eap.1373,Sohn,2016,Sohn_Sch Pinus_sylvestris 2003_2003,site_81,Germany,49° 19',8° 36',10.3,550,Pinus_sylvestris,Pure,Conifer,Even,22,27,14,1997,Treatm,NA,NA,2003,NA,NA,NA,0.74,1.01,1.38
