age_CE,LIT13A_raw,LIT13B_raw,LIT13C_raw,LIT13X_raw,LIT11A_raw,LIT11B_raw,LIT15A_raw,LIT15B_raw,LIT15Y_raw,LIT21A_raw,LIT21B_raw,LIT21Y_raw,LIT23A_raw,LIT23B_raw,LIT23C_raw,LIT23Y_raw,LIT23Z_raw,LIT34A_raw,LIT34B_raw,LJK02A_raw,LJK03A_raw,LJK03B_raw,LJK04A_raw,LJK04B_raw,LJK05A_raw,LJK05B_raw,LJK06A_raw,LJK06B_raw,LJK06C_raw,LJK07A_raw,LJK08B_raw,LJK11A_raw,LJK11B_raw,LJK13A_raw,LJK13B_raw,LJK14A_raw,LJK16A_raw,LJK16B_raw,LJK17A_raw,LJK17B_raw,LJK18A_raw,LJK18B_raw,LIT13A_raw_outlier_flag,LIT13B_raw_outlier_flag,LIT13C_raw_outlier_flag,LIT13X_raw_outlier_flag,LIT11A_raw_outlier_flag,LIT11B_raw_outlier_flag,LIT15A_raw_outlier_flag,LIT15B_raw_outlier_flag,LIT15Y_raw_outlier_flag,LIT21A_raw_outlier_flag,LIT21B_raw_outlier_flag,LIT21Y_raw_outlier_flag,LIT23A_raw_outlier_flag,LIT23B_raw_outlier_flag,LIT23C_raw_outlier_flag,LIT23Y_raw_outlier_flag,LIT23Z_raw_outlier_flag,LIT34A_raw_outlier_flag,LIT34B_raw_outlier_flag,LJK02A_raw_outlier_flag,LJK03A_raw_outlier_flag,LJK03B_raw_outlier_flag,LJK04A_raw_outlier_flag,LJK04B_raw_outlier_flag,LJK05A_raw_outlier_flag,LJK05B_raw_outlier_flag,LJK06A_raw_outlier_flag,LJK06B_raw_outlier_flag,LJK06C_raw_outlier_flag,LJK07A_raw_outlier_flag,LJK08B_raw_outlier_flag,LJK11A_raw_outlier_flag,LJK11B_raw_outlier_flag,LJK13A_raw_outlier_flag,LJK13B_raw_outlier_flag,LJK14A_raw_outlier_flag,LJK16A_raw_outlier_flag,LJK16B_raw_outlier_flag,LJK17A_raw_outlier_flag,LJK17B_raw_outlier_flag,LJK18A_raw_outlier_flag,LJK18B_raw_outlier_flag
1709,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.24,0.27,0.34,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.36,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,0.32,0.31,0.52,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.45,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA,0.19,0.19,0.23,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,0.26,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,0.31,0.27,0.35,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,0.28,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,0.59,0.51,0.66,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.52,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,NA,NA,NA,0.15,NA,0.22,NA,NA,NA,NA,0.1,0.12,0.15,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,0.14,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,NA,NA,NA,0.34,NA,0.56,NA,NA,NA,NA,0.51,0.47,0.53,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.42,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,0.25,NA,NA,0.38,NA,0.54,NA,NA,NA,NA,0.53,0.48,0.57,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,0.37,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,0.16,NA,NA,0.1,NA,0.25,NA,NA,NA,NA,0.28,0.2,0.3,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,0.19,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1718,0.18,NA,0.1,NA,NA,0.14,NA,0.34,NA,NA,NA,NA,0.28,0.21,0.28,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,0.16,0.26,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1719,0.26,NA,0.14,NA,NA,0.18,NA,0.39,NA,NA,NA,NA,0.28,0.2,0.28,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,0.15,0.25,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1720,0.33,NA,0.17,NA,NA,0.26,NA,0.55,NA,NA,NA,NA,0.34,0.22,0.28,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,0.24,0.31,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1721,0.07,NA,0.06,NA,NA,0.12,NA,0.19,NA,NA,NA,NA,0.07,0.04,0.04,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,0.1,0.16,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1722,0.37,NA,0.33,NA,NA,0.21,NA,0.6,NA,NA,NA,NA,0.34,0.33,0.35,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.28,0.3,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
1723,0.3,NA,0.2,NA,0.25,0.15,NA,0.39,NA,NA,NA,NA,0.11,0.11,0.13,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.17,0.18,NA,0.5,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1724,0.19,NA,0.24,NA,0.4,0.19,NA,0.62,NA,NA,NA,NA,0.27,0.2,0.21,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,0.16,0.23,NA,0.49,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA
1725,0.35,NA,0.28,NA,0.66,0.39,NA,0.83,NA,NA,NA,NA,0.29,0.29,0.28,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.24,0.41,NA,0.64,NA,NA,0.59,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1726,0.34,NA,0.28,NA,0.61,0.54,NA,0.76,NA,NA,NA,NA,0.35,0.35,0.3,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,0.42,0.45,NA,0.72,NA,NA,0.68,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1727,0.41,NA,0.27,NA,0.54,0.5,NA,0.85,NA,NA,NA,NA,0.45,0.51,0.37,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.52,0.6,NA,0.72,NA,NA,1.01,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1728,0.22,NA,0.21,NA,0.21,0.23,NA,0.56,NA,NA,NA,NA,0.3,0.28,0.2,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.31,0.47,NA,0.56,NA,NA,0.77,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1729,0.03,NA,0.03,NA,0.12,0.09,NA,0.09,NA,NA,NA,NA,0.03,0.03,0.03,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,0.12,0.17,NA,0.24,NA,NA,0.27,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1730,0.32,NA,0.28,NA,0.34,0.26,NA,0.4,NA,NA,NA,NA,0.36,0.43,0.3,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.18,0.4,NA,0.57,NA,0.98,0.67,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1731,0.21,NA,0.16,NA,0.17,0.13,NA,0.25,NA,NA,NA,NA,0.16,0.18,0.13,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.1,0.24,NA,0.5,NA,0.51,0.45,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1732,0.28,NA,0.23,NA,0.17,0.16,NA,0.45,NA,NA,NA,NA,0.4,0.43,0.4,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.21,0.26,NA,0.42,NA,0.84,0.65,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1733,0.17,NA,0.2,NA,0.21,0.25,NA,0.32,NA,NA,NA,NA,0.18,0.15,0.12,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.2,0.25,NA,0.43,NA,0.66,0.58,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1734,0.4,NA,0.31,NA,0.51,0.34,NA,0.41,NA,NA,NA,NA,0.3,0.41,0.31,NA,NA,NA,0.49,NA,NA,NA,NA,NA,0.87,1.04,NA,NA,NA,NA,0.36,NA,NA,0.19,0.34,NA,0.55,NA,0.82,0.59,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1735,0.11,0.19,0.11,NA,0.13,0.06,NA,0.1,NA,NA,NA,NA,0.04,0.06,0.05,NA,NA,NA,0.12,NA,NA,NA,NA,NA,0.24,0.42,NA,NA,NA,NA,0.11,NA,NA,0,0.14,NA,0.27,NA,0.42,0.25,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1736,0.31,0.43,0.28,NA,0.13,0.11,NA,0.05,NA,NA,NA,NA,0.19,0.22,0.22,NA,NA,NA,0.42,NA,NA,NA,NA,NA,0.48,0.61,NA,NA,NA,NA,0.28,NA,NA,0.03,0.19,NA,0.24,NA,0.67,0.37,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1737,0.45,0.6,0.32,NA,0.38,0.25,NA,0.38,NA,NA,NA,NA,0.4,0.42,0.28,NA,NA,NA,0.51,NA,NA,NA,NA,NA,1.09,1.22,NA,NA,NA,NA,0.4,NA,NA,0.04,0.4,NA,0.37,NA,0.68,0.47,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1738,0.31,0.39,0.26,NA,0.27,0.29,0.25,0.21,NA,NA,NA,NA,0.08,0.13,0.09,NA,NA,NA,0.39,NA,NA,NA,NA,NA,0.75,0.83,NA,NA,NA,NA,0.16,NA,NA,0.06,0.29,NA,0.49,NA,0.47,0.26,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1739,0.52,0.69,0.55,NA,0.58,0.51,0.68,0.69,NA,NA,0.78,NA,0.24,0.31,0.27,NA,NA,NA,0.35,NA,NA,NA,NA,NA,1.03,1.19,NA,NA,NA,NA,0.48,NA,NA,0.09,0.46,NA,0.35,NA,0.54,0.28,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1740,0.46,0.68,0.46,NA,0.94,0.62,0.87,0.91,NA,NA,0.62,NA,0.26,0.33,0.32,NA,NA,NA,0.43,NA,NA,NA,NA,NA,1.9,1.77,NA,NA,NA,NA,0.44,NA,NA,0.22,0.26,NA,0.44,NA,0.27,0.29,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1741,0.17,0.59,0.23,NA,0.57,0.33,0.57,0.64,NA,NA,0.47,NA,0.34,0.38,0.43,NA,NA,NA,0.38,NA,0.3,NA,NA,NA,1.1,1.26,NA,NA,NA,NA,0.39,NA,NA,0.11,0.2,0.7,0.31,NA,0.21,0.22,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1742,0.51,1.54,0.3,NA,0.52,0.34,0.57,0.68,NA,0.58,0.52,NA,0.4,0.53,0.51,NA,NA,NA,0.65,NA,0.52,NA,NA,NA,0.72,0.63,NA,NA,NA,NA,0.32,NA,NA,0.39,0.26,0.75,0.14,NA,0.21,0.26,NA,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1743,0.87,1.62,0.63,NA,0.78,0.56,0.57,0.94,NA,0.58,0.52,NA,0.32,0.36,0.4,NA,NA,NA,0.55,NA,0.89,0.86,NA,NA,0.9,0.83,NA,NA,NA,NA,0.38,NA,NA,0.84,0.37,1.15,0.38,NA,0.28,0.31,NA,NA,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1744,1,1.5,0.57,NA,0.72,0.44,0.44,1.44,NA,0.47,0.43,NA,0.41,0.35,0.49,NA,NA,NA,0.42,NA,0.71,0.77,NA,NA,0.95,0.78,NA,NA,0.96,NA,0.33,NA,NA,0.77,0.36,1.08,0.19,NA,0.23,0.28,NA,NA,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1745,0.99,1.45,0.5,NA,0.66,0.42,0.77,2.07,NA,0.59,0.65,NA,0.67,0.51,0.93,NA,NA,NA,0.75,NA,0.88,1.41,NA,NA,1.66,1.5,NA,NA,1.58,NA,0.64,NA,NA,0.86,0.59,1.09,0.18,NA,0.37,0.29,NA,NA,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,TRUE,TRUE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1746,0.87,1.12,0.63,NA,0.73,0.42,0.63,1.82,NA,0.53,0.68,NA,0.71,0.6,0.88,NA,NA,NA,0.9,NA,0.48,1,NA,NA,1.35,1.3,NA,NA,1.07,NA,0.43,NA,NA,0.71,0.74,1.07,0.29,NA,0.38,0.31,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1747,0.66,0.81,0.6,NA,0.8,0.57,0.41,1.07,NA,0.42,0.57,NA,0.55,0.43,0.68,NA,NA,NA,0.75,NA,0.54,0.3,NA,NA,1.02,0.97,NA,NA,0.67,NA,0.41,NA,NA,0.52,0.81,0.72,0.44,NA,0.31,0.36,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1748,0.49,0.63,0.48,NA,0.6,0.42,0.37,0.8,NA,0.36,0.48,NA,0.45,0.48,0.46,NA,NA,NA,0.66,NA,0.52,0.12,NA,NA,0.7,0.75,NA,NA,0.49,NA,0.3,NA,NA,0.43,0.75,0.5,0.38,NA,0.27,0.23,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1749,0.62,0.75,0.55,NA,0.58,0.46,0.38,0.93,NA,0.45,0.51,NA,0.54,0.56,0.63,NA,NA,NA,0.76,NA,0.82,0.15,NA,NA,1.2,1.25,NA,NA,0.67,NA,0.54,NA,NA,0.53,0.8,0.51,0.63,NA,0.25,0.2,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1750,0.42,0.61,0.42,NA,0.68,0.6,0.37,0.69,NA,0.41,0.45,NA,0.37,0.41,0.31,NA,NA,NA,0.73,NA,0.73,0.25,NA,NA,1.08,1.06,NA,NA,0.66,NA,0.41,NA,NA,0.51,0.83,0.65,0.72,NA,0.26,0.35,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
