age_CE,JOF01A_raw,JOF01B_raw,JOF02A_raw,JOF02B_raw,JOF03A_raw,JOF03B_raw,JOF04A_raw,JOF04B_raw,JOF05A_raw,JOF05B_raw,JOF06A_raw,JOF06B_raw,JOF07A_raw,JOF07B_raw,JOF08A_raw,JOF08B_raw,JOF09A_raw,JOF11B_raw,JOF11C_raw,JOF01A_raw_outlier_flag,JOF01B_raw_outlier_flag,JOF02A_raw_outlier_flag,JOF02B_raw_outlier_flag,JOF03A_raw_outlier_flag,JOF03B_raw_outlier_flag,JOF04A_raw_outlier_flag,JOF04B_raw_outlier_flag,JOF05A_raw_outlier_flag,JOF05B_raw_outlier_flag,JOF06A_raw_outlier_flag,JOF06B_raw_outlier_flag,JOF07A_raw_outlier_flag,JOF07B_raw_outlier_flag,JOF08A_raw_outlier_flag,JOF08B_raw_outlier_flag,JOF09A_raw_outlier_flag,JOF11B_raw_outlier_flag,JOF11C_raw_outlier_flag
1786,NA,NA,0.677,1.084,1.416,0.814,0.838,0.838,15.22,6.84,0.924,0.539,1.034,0.76,0.801,0.663,0.076,NA,1.323,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1787,NA,NA,0.527,1.056,1.321,0.808,0.732,0.732,15.55,6.47,0.915,0.47,0.782,0.17,0.531,0.469,0.068,NA,1.038,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1788,NA,NA,0.374,0.683,1.001,0.776,0.725,0.725,12.08,6.55,0.84,0.443,0.695,0.68,0.67,0.467,0.068,NA,0.919,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1789,NA,NA,0.452,0.784,1.212,0.975,0.94,0.94,13.74,8.26,0.92,0.456,1.008,0.68,0.784,0.439,0.077,NA,0.963,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1790,NA,NA,0.635,0.635,1.246,0.941,0.643,0.643,10.64,6.3,0.765,0.433,0.835,0.68,0.656,0.408,0.068,NA,0.675,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1791,NA,NA,0.54,0.598,1.085,0.855,0.762,0.762,10.84,7.34,0.57,0.332,0.971,0.6,0.575,0.358,0.07,NA,0.635,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1792,NA,NA,0.712,0.819,1.175,0.871,0.8,0.8,11.93,8.29,0.754,0.503,1.415,0.85,0.645,0.412,0.093,NA,0.494,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1793,NA,NA,0.867,1.102,1.528,1.111,0.875,0.875,15.97,10.75,0.671,0.514,1.317,0.76,0.785,0.519,0.093,NA,0.796,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1794,NA,NA,0.757,0.814,1.299,0.963,0.665,0.665,12.55,9.56,0.804,0.564,1.225,0.68,0.655,0.493,0.068,NA,0.698,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1795,NA,NA,0.74,0.913,1.458,1.213,0.89,0.89,12.84,9.14,0.862,0.544,1.092,0.93,0.66,0.551,0.068,NA,0.861,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1796,NA,NA,0.786,0.823,1.298,1.188,0.881,0.881,13.2,9.17,0.791,0.676,1.193,0.85,0.654,0.565,0.085,NA,0.789,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1797,NA,NA,0.87,0.912,1.27,1.02,0.798,0.798,10.98,7.73,1.023,0.557,1.155,0.59,0.671,0.557,0.076,NA,0.839,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1798,NA,NA,0.75,0.61,0.994,0.908,0.666,0.666,9.32,7.24,0.826,0.466,0.879,0.59,0.561,0.417,0.077,NA,0.677,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1799,NA,NA,0.755,0.68,0.951,0.807,0.826,0.826,8.89,6.21,0.657,0.461,0.842,0.68,0.539,0.497,0.085,NA,0.732,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1800,NA,NA,0.637,0.605,0.888,0.698,0.538,0.538,6.24,6.09,0.525,0.363,1.018,0.6,0.52,0.442,0.059,NA,0.51,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1801,NA,NA,0.829,0.766,1.13,0.832,0.834,0.834,9.88,9.71,0.669,0.48,1.303,0.76,0.721,0.538,0.077,NA,0.486,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1802,NA,NA,0.749,0.834,1.149,0.861,0.573,0.573,9.78,9.15,0.639,0.461,1.2,0.68,0.674,0.464,0.076,NA,0.721,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1803,NA,NA,0.656,0.682,0.874,0.686,0.623,0.623,8.24,6.53,0.694,0.439,1.131,0.43,0.571,0.386,0.085,NA,0.646,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1804,NA,NA,0.746,0.698,0.869,0.764,0.746,0.746,7.83,6.94,0.764,0.532,0.965,0.68,0.736,0.46,0.085,NA,0.78,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1805,NA,NA,0.81,0.837,0.975,0.784,0.863,0.863,9.56,9.06,0.89,0.655,1.187,0.43,0.735,0.402,0.094,NA,0.829,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1806,NA,NA,0.732,0.907,0.859,0.98,0.973,0.973,8.83,7.69,0.745,0.441,1.077,0.51,0.646,0.408,0.085,NA,0.803,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1807,NA,NA,0.579,0.737,0.782,0.756,0.292,0.292,7.2,5.49,0.51,0.23,0.804,0.27,0.534,0.455,0.052,NA,0.698,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1808,NA,NA,0.599,0.623,0.651,0.781,0.571,0.571,7.29,6.53,0.598,0.37,0.802,0.27,0.569,0.388,0.068,NA,0.661,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1809,NA,NA,0.563,0.679,0.713,0.798,0.693,0.693,8.54,5.66,0.605,0.374,0.891,0.52,0.697,0.47,0.076,NA,0.666,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1810,NA,NA,0.636,0.677,0.824,0.785,0.791,0.791,7.42,5.66,0.587,0.489,0.781,0.35,0.588,0.393,0.062,NA,0.443,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1811,NA,NA,0.494,0.769,0.618,0.585,0.645,0.645,6.46,6.43,0.49,0.416,0.673,0.43,0.497,0.391,0.06,NA,0.069,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1812,NA,NA,0.57,0.586,0.46,0.407,0.554,0.554,6.82,5.55,0.563,0.405,0.523,0.27,0.526,0.31,0.051,NA,0.181,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1813,NA,NA,0.525,0.588,0.463,0.474,0.581,0.581,7.08,5.55,0.652,0.425,0.589,0.34,0.535,0.465,0.051,NA,0.405,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1814,NA,NA,0.597,0.682,0.507,0.643,0.66,0.66,8.64,7.07,0.681,0.324,0.656,0.25,0.465,0.416,0.06,NA,0.49,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1815,NA,NA,0.606,0.774,0.494,0.651,0.612,0.612,7.02,5.43,0.616,0.291,0.649,0.25,0.441,0.458,0.054,NA,0.495,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1816,NA,NA,0.572,0.703,0.416,0.597,0.501,0.501,6.62,5.51,0.542,0.226,0.568,0.25,0.377,0.427,0.059,NA,0.361,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1817,NA,NA,0.645,0.834,0.595,0.696,0.662,0.662,6.44,5.61,0.552,0.233,0.637,0.25,0.417,0.506,0.051,NA,0.368,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1818,NA,NA,0.589,0.714,0.589,0.851,0.593,0.593,6.91,7.35,0.489,0.238,0.648,0.34,0.444,0.451,0.043,NA,0.371,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1819,NA,NA,0.578,0.748,0.658,0.896,0.561,0.561,6.42,7.03,0.444,0.208,0.628,0.25,0.447,0.476,0.043,NA,0.275,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1820,NA,NA,0.538,0.637,0.535,0.767,0.462,0.462,5.35,5.22,0.318,0.206,0.478,0.17,0.292,0.284,0.034,NA,0.218,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1821,NA,NA,0.546,0.669,0.706,0.763,0.536,0.536,6.47,6.25,0.377,0.357,0.575,0.34,0.409,0.351,0.042,NA,0.296,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1822,NA,NA,0.405,0.485,0.441,0.537,0.505,0.505,5.6,4.18,0.294,0.268,0.479,0.17,0.389,0.386,0.042,NA,0.271,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1823,NA,NA,0.695,0.591,0.632,0.67,0.53,0.53,6.51,6.11,0.404,0.39,0.641,0.34,0.527,0.574,0.06,NA,0.329,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1824,NA,NA,0.756,0.685,0.611,0.719,0.674,0.674,6.56,5.5,0.523,0.447,0.682,0.25,0.581,0.485,0.046,NA,0.345,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1825,NA,NA,0.581,0.566,0.64,0.731,0.571,0.571,5.32,5.12,0.535,0.52,0.539,0.34,0.337,0.321,0.043,NA,0.224,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1826,NA,NA,0.776,0.688,0.952,1.029,0.708,0.708,6.98,6.76,0.449,0.454,0.784,0.34,0.565,0.497,0.043,NA,0.321,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1827,NA,NA,0.836,0.754,0.949,0.826,0.631,0.631,5.84,5.85,0.434,0.39,0.9,0.34,0.566,0.473,0.051,NA,0.302,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1828,NA,NA,0.749,0.653,0.862,0.707,0.635,0.635,5.53,5.02,0.494,0.375,0.694,0.43,0.572,0.442,0.042,NA,0.354,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1829,NA,NA,0.744,0.811,0.659,0.701,0.659,0.659,5.6,5.33,0.453,0.355,0.749,0.34,0.638,0.54,0.06,NA,0.324,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1830,NA,NA,0.829,0.938,0.689,0.86,0.771,0.771,6.76,8.64,0.67,0.54,0.909,0.34,0.814,0.717,0.051,NA,0.236,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1831,NA,NA,0.8,0.99,0.806,0.852,0.731,0.731,8.13,8.46,0.714,0.566,0.686,0.43,0.752,0.622,0.068,NA,0.327,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1832,NA,NA,0.689,0.92,0.667,0.808,0.638,0.638,5.77,5.88,0.45,0.463,0.612,0.35,0.611,0.477,0.059,NA,0.304,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1833,NA,NA,0.676,0.833,0.565,0.722,0.612,0.612,5.43,6.21,0.427,0.514,0.663,0.42,0.725,0.52,0.051,NA,0.356,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1834,NA,NA,0.76,0.911,0.664,0.812,0.76,0.76,6.42,6.98,0.438,0.566,0.85,0.34,0.798,0.595,0.042,NA,0.367,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1835,NA,NA,0.785,1.041,0.757,0.793,0.856,0.856,7.88,6.97,0.499,0.577,0.821,0.42,1.017,0.713,0.051,NA,0.509,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1836,NA,NA,0.751,0.873,0.713,0.762,0.791,0.791,6.83,7.01,0.54,0.536,0.831,0.43,1.016,0.698,0.059,NA,0.161,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1837,NA,NA,0.508,0.735,0.585,0.537,0.479,0.479,5.04,5.03,0.315,0.337,0.694,0.25,0.778,0.472,0.043,NA,0.259,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1838,NA,NA,0.556,0.747,0.582,0.668,0.645,0.645,6.02,5.19,0.52,0.45,0.638,0.34,0.673,0.452,0.042,NA,0.317,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1839,NA,NA,0.564,0.68,0.474,0.564,0.623,0.623,6.16,5.1,0.476,0.429,0.659,0.25,0.584,0.466,0.043,NA,0.33,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1840,NA,NA,0.605,0.877,0.595,0.754,0.707,0.707,7.86,6.25,0.499,0.519,0.696,0.34,0.685,0.483,0.059,NA,0.659,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1841,NA,NA,0.495,0.673,0.589,0.603,0.597,0.597,7.59,6.28,0.612,0.429,0.535,0.34,0.523,0.423,0.043,NA,0.372,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1842,NA,NA,0.549,0.631,0.626,0.549,0.562,0.562,7.06,4.98,0.553,0.758,0.664,0.42,0.552,0.459,0.042,NA,0.401,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1843,NA,NA,0.676,0.772,0.658,0.533,0.804,0.804,8.16,7.49,0.655,0.647,1.105,0.59,0.628,0.448,0.06,NA,0.525,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1844,NA,NA,0.648,0.772,0.764,0.597,0.705,0.705,7.57,6.56,0.691,0.398,0.991,0.68,0.725,0.509,0.076,NA,0.494,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1845,NA,NA,0.67,0.71,0.711,0.547,0.552,0.552,6.83,6.26,0.595,0.403,0.938,0.43,0.774,0.6,0.051,NA,0.373,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1846,NA,NA,0.684,0.721,0.685,0.638,0.749,0.749,6.26,5.5,0.645,0.499,1.004,0.68,0.533,0.428,0.059,NA,0.446,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1847,NA,NA,0.677,0.582,0.627,0.665,0.701,0.701,6.13,5.35,0.618,0.598,0.925,0.42,0.461,0.412,0.051,NA,0.335,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1848,NA,NA,0.507,0.49,0.348,0.438,0.499,0.499,4.49,3.76,0.427,0.386,0.689,0.34,0.538,0.308,0.035,NA,0.27,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1849,NA,NA,0.646,0.645,0.584,0.947,1.074,1.074,8.13,7.39,0.85,0.653,0.868,0.42,0.731,0.512,0.068,NA,0.534,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1850,NA,NA,0.482,0.467,0.624,0.637,0.421,0.421,6.12,4.05,0.484,0.224,0.602,0.42,0.305,0.247,0.034,NA,0.195,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1851,NA,NA,0.554,0.57,0.773,0.414,0.812,0.812,7.19,4.45,0.607,0.373,0.783,0.51,0.496,0.469,0.042,NA,0.356,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1852,NA,NA,0.647,0.718,0.8,0.759,0.956,0.956,8.43,6.72,0.738,0.476,0.921,0.51,0.597,0.406,0.059,NA,0.46,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1853,NA,NA,0.72,0.802,0.854,0.712,0.744,0.744,8.55,6.45,0.656,0.428,0.786,0.51,0.623,0.385,0.059,NA,0.403,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1854,NA,NA,0.713,0.763,0.802,0.816,0.736,0.736,8.66,5.86,0.813,0.447,0.911,0.51,0.611,0.41,0.042,NA,0.087,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1855,NA,NA,0.614,0.639,0.764,0.684,0.792,0.792,6.41,5.02,0.84,0.411,0.7,0.42,0.603,0.399,0.042,NA,0.191,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1856,NA,NA,0.771,0.868,0.795,0.781,0.996,0.996,10.06,6.69,0.907,0.503,0.977,0.77,0.787,0.591,0.085,NA,0.517,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1857,NA,NA,0.657,0.724,0.692,0.605,0.653,0.653,7.06,4.64,0.655,0.358,0.68,0.6,0.508,0.485,0.059,NA,0.304,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1858,NA,NA,0.921,0.876,0.841,0.688,0.895,0.895,9.01,7.81,0.556,0.379,0.614,0.59,0.65,0.584,0.06,NA,0.465,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1859,NA,NA,0.773,0.703,0.61,0.618,0.479,0.479,8.64,5.44,0.417,0.373,0.602,0.42,0.651,0.549,0.043,NA,0.336,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1860,NA,NA,0.96,0.339,0.677,0.829,0.669,0.669,8.31,7.07,0.577,0.495,0.713,0.42,0.817,0.607,0.068,NA,0.503,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1861,NA,NA,0.96,0.331,0.591,0.683,0.644,0.644,7.97,6.65,0.459,0.344,0.657,0.34,0.604,0.569,0.059,NA,0.361,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1862,NA,NA,1.005,0.309,0.545,0.69,0.624,0.624,7.23,6.89,0.476,0.376,0.603,0.42,0.548,0.553,0.059,NA,0.333,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1863,NA,NA,1.051,0.241,0.506,0.611,0.567,0.567,7.12,5.01,0.391,0.235,0.538,0.34,0.508,0.461,0.051,NA,0.276,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1864,NA,NA,1.353,0.417,0.717,0.929,0.833,0.833,10.82,7.46,0.633,0.366,0.829,0.51,0.725,0.761,0.068,NA,0.377,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1865,NA,NA,0.924,0.21,0.565,0.699,0.629,0.629,8.35,5.9,0.334,0.256,0.815,0.51,0.514,0.5,0.06,NA,0.317,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1866,NA,NA,0.966,0.298,0.555,0.638,0.798,0.798,10.1,6.82,0.831,0.39,0.796,0.42,0.584,0.426,0.043,NA,0.325,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
