"","State","Tree","Tag","years","Ring_width(mm)","Lat","Long","species"
"322","CO","02H","ABLA-H-02H","1970",1.6235,37.45622,108.08311,"ABLA"
"323","CO","02H","ABLA-H-02H","1969",1.737,37.45622,108.08311,"ABLA"
"324","CO","02H","ABLA-H-02H","1968",1.437,37.45622,108.08311,"ABLA"
"325","CO","02H","ABLA-H-02H","1967",1.429,37.45622,108.08311,"ABLA"
"326","CO","02H","ABLA-H-02H","1966",1.3825,37.45622,108.08311,"ABLA"
"327","CO","02H","ABLA-H-02H","1965",1.9545,37.45622,108.08311,"ABLA"
"328","CO","02H","ABLA-H-02H","1964",1.826,37.45622,108.08311,"ABLA"
"329","CO","02H","ABLA-H-02H","1963",1.5245,37.45622,108.08311,"ABLA"
"330","CO","02H","ABLA-H-02H","1962",1.433,37.45622,108.08311,"ABLA"
"331","CO","02H","ABLA-H-02H","1961",1.241,37.45622,108.08311,"ABLA"
"332","CO","02H","ABLA-H-02H","1960",1.441,37.45622,108.08311,"ABLA"
"333","CO","02H","ABLA-H-02H","1959",1.4935,37.45622,108.08311,"ABLA"
"334","CO","02H","ABLA-H-02H","1958",1.676,37.45622,108.08311,"ABLA"
"335","CO","02H","ABLA-H-02H","1957",1.8715,37.45622,108.08311,"ABLA"
"336","CO","02H","ABLA-H-02H","1956",1.7485,37.45622,108.08311,"ABLA"
"337","CO","02H","ABLA-H-02H","1955",1.824,37.45622,108.08311,"ABLA"
"338","CO","02H","ABLA-H-02H","1954",1.8575,37.45622,108.08311,"ABLA"
"339","CO","02H","ABLA-H-02H","1953",1.6055,37.45622,108.08311,"ABLA"
"340","CO","02H","ABLA-H-02H","1952",1.2045,37.45622,108.08311,"ABLA"
"341","CO","02H","ABLA-H-02H","1951",1.084,37.45622,108.08311,"ABLA"
"342","CO","02H","ABLA-H-02H","1950",1.432,37.45622,108.08311,"ABLA"
"343","CO","02H","ABLA-H-02H","1949",2.133,37.45622,108.08311,"ABLA"
"344","CO","02H","ABLA-H-02H","1948",2.2955,37.45622,108.08311,"ABLA"
"345","CO","02H","ABLA-H-02H","1947",1.9815,37.45622,108.08311,"ABLA"
"346","CO","02H","ABLA-H-02H","1946",1.7115,37.45622,108.08311,"ABLA"
"347","CO","02H","ABLA-H-02H","1945",1.9405,37.45622,108.08311,"ABLA"
"348","CO","02H","ABLA-H-02H","1944",1.5845,37.45622,108.08311,"ABLA"
"349","CO","02H","ABLA-H-02H","1943",1.295,37.45622,108.08311,"ABLA"
"350","CO","02H","ABLA-H-02H","1942",1.327,37.45622,108.08311,"ABLA"
"351","CO","02H","ABLA-H-02H","1941",1.5445,37.45622,108.08311,"ABLA"
"352","CO","02H","ABLA-H-02H","1940",1.499,37.45622,108.08311,"ABLA"
"353","CO","02H","ABLA-H-02H","1939",1.1475,37.45622,108.08311,"ABLA"
"354","CO","02H","ABLA-H-02H","1938",1.9505,37.45622,108.08311,"ABLA"
"355","CO","02H","ABLA-H-02H","1937",2.017,37.45622,108.08311,"ABLA"
"356","CO","02H","ABLA-H-02H","1936",1.6265,37.45622,108.08311,"ABLA"
"357","CO","02H","ABLA-H-02H","1935",1.517,37.45622,108.08311,"ABLA"
"358","CO","02H","ABLA-H-02H","1934",1.363,37.45622,108.08311,"ABLA"
"359","CO","02H","ABLA-H-02H","1933",1.1875,37.45622,108.08311,"ABLA"
"360","CO","02H","ABLA-H-02H","1932",0.801,37.45622,108.08311,"ABLA"
"361","CO","02H","ABLA-H-02H","1931",1.4025,37.45622,108.08311,"ABLA"
"362","CO","02H","ABLA-H-02H","1930",1.3395,37.45622,108.08311,"ABLA"
"363","CO","02H","ABLA-H-02H","1929",0.715,37.45622,108.08311,"ABLA"
"364","CO","02H","ABLA-H-02H","1928",0.7095,37.45622,108.08311,"ABLA"
"365","CO","02H","ABLA-H-02H","1927",1.0035,37.45622,108.08311,"ABLA"
"366","CO","02H","ABLA-H-02H","1926",1.289,37.45622,108.08311,"ABLA"
"367","CO","02H","ABLA-H-02H","1925",1.0215,37.45622,108.08311,"ABLA"
"368","CO","02H","ABLA-H-02H","1924",0.991,37.45622,108.08311,"ABLA"
"369","CO","02H","ABLA-H-02H","1923",1.056,37.45622,108.08311,"ABLA"
"370","CO","02H","ABLA-H-02H","1922",0.596,37.45622,108.08311,"ABLA"
"371","CO","02H","ABLA-H-02H","1921",0.392,37.45622,108.08311,"ABLA"
"372","CO","02H","ABLA-H-02H","1920",0.524,37.45622,108.08311,"ABLA"
"373","CO","02H","ABLA-H-02H","1919",0.422,37.45622,108.08311,"ABLA"
"374","CO","02H","ABLA-H-02H","1918",0.362,37.45622,108.08311,"ABLA"
"375","CO","02H","ABLA-H-02H","1917",0.348,37.45622,108.08311,"ABLA"
"376","CO","02H","ABLA-H-02H","1916",0.359,37.45622,108.08311,"ABLA"
"377","CO","02H","ABLA-H-02H","1915",0.288,37.45622,108.08311,"ABLA"
"378","CO","02H","ABLA-H-02H","1914",0.212,37.45622,108.08311,"ABLA"
"379","CO","02H","ABLA-H-02H","1913",NA,37.45622,108.08311,"ABLA"
"380","CO","02H","ABLA-H-02H","1912",NA,37.45622,108.08311,"ABLA"
"381","CO","02H","ABLA-H-02H","1911",NA,37.45622,108.08311,"ABLA"
"382","CO","02H","ABLA-H-02H","1910",NA,37.45622,108.08311,"ABLA"
"383","CO","02H","ABLA-H-02H","1909",NA,37.45622,108.08311,"ABLA"
"384","CO","02H","ABLA-H-02H","1908",NA,37.45622,108.08311,"ABLA"
"385","CO","02H","ABLA-H-02H","1907",NA,37.45622,108.08311,"ABLA"
"386","CO","02H","ABLA-H-02H","1906",NA,37.45622,108.08311,"ABLA"
"387","CO","02H","ABLA-H-02H","1905",NA,37.45622,108.08311,"ABLA"
"388","CO","02H","ABLA-H-02H","1904",NA,37.45622,108.08311,"ABLA"
"389","CO","02H","ABLA-H-02H","1903",NA,37.45622,108.08311,"ABLA"
"390","CO","02H","ABLA-H-02H","1902",NA,37.45622,108.08311,"ABLA"
"391","CO","02H","ABLA-H-02H","1901",NA,37.45622,108.08311,"ABLA"
"392","CO","02H","ABLA-H-02H","1900",NA,37.45622,108.08311,"ABLA"
"393","CO","02H","ABLA-H-02H","1899",NA,37.45622,108.08311,"ABLA"
"394","CO","02H","ABLA-H-02H","1898",NA,37.45622,108.08311,"ABLA"
"395","CO","02H","ABLA-H-02H","1897",NA,37.45622,108.08311,"ABLA"
"396","CO","02H","ABLA-H-02H","1896",NA,37.45622,108.08311,"ABLA"
"397","CO","02H","ABLA-H-02H","1895",NA,37.45622,108.08311,"ABLA"
"398","CO","02H","ABLA-H-02H","1894",NA,37.45622,108.08311,"ABLA"
"399","CO","02H","ABLA-H-02H","1893",NA,37.45622,108.08311,"ABLA"
"400","CO","02H","ABLA-H-02H","1892",NA,37.45622,108.08311,"ABLA"
"401","CO","02H","ABLA-H-02H","1891",NA,37.45622,108.08311,"ABLA"
"402","CO","02H","ABLA-H-02H","1890",NA,37.45622,108.08311,"ABLA"
"403","CO","02H","ABLA-H-02H","1889",NA,37.45622,108.08311,"ABLA"
"404","CO","02H","ABLA-H-02H","1888",NA,37.45622,108.08311,"ABLA"
"405","CO","02H","ABLA-H-02H","1887",NA,37.45622,108.08311,"ABLA"
"406","CO","02H","ABLA-H-02H","1886",NA,37.45622,108.08311,"ABLA"
"407","CO","02H","ABLA-H-02H","1885",NA,37.45622,108.08311,"ABLA"
"408","CO","02H","ABLA-H-02H","1884",NA,37.45622,108.08311,"ABLA"
"409","CO","02H","ABLA-H-02H","1883",NA,37.45622,108.08311,"ABLA"
"410","CO","02H","ABLA-H-02H","1882",NA,37.45622,108.08311,"ABLA"
"411","CO","02H","ABLA-H-02H","1881",NA,37.45622,108.08311,"ABLA"
"412","CO","02H","ABLA-H-02H","1880",NA,37.45622,108.08311,"ABLA"
"413","CO","02H","ABLA-H-02H","1879",NA,37.45622,108.08311,"ABLA"
"414","CO","02H","ABLA-H-02H","1878",NA,37.45622,108.08311,"ABLA"
"415","CO","02H","ABLA-H-02H","1877",NA,37.45622,108.08311,"ABLA"
"416","CO","02H","ABLA-H-02H","1876",NA,37.45622,108.08311,"ABLA"
"417","CO","02H","ABLA-H-02H","1875",NA,37.45622,108.08311,"ABLA"
"418","CO","02L","ABLA-H-02L","2013",0.1175,37.45635,108.08355,"ABLA"
"419","CO","02L","ABLA-H-02L","2012",1.075,37.45635,108.08355,"ABLA"
"420","CO","02L","ABLA-H-02L","2011",1.3205,37.45635,108.08355,"ABLA"
"421","CO","02L","ABLA-H-02L","2010",1.152,37.45635,108.08355,"ABLA"
"422","CO","02L","ABLA-H-02L","2009",1.526,37.45635,108.08355,"ABLA"
"423","CO","02L","ABLA-H-02L","2008",1.475,37.45635,108.08355,"ABLA"
"424","CO","02L","ABLA-H-02L","2007",1.2615,37.45635,108.08355,"ABLA"
"425","CO","02L","ABLA-H-02L","2006",1.2975,37.45635,108.08355,"ABLA"
"426","CO","02L","ABLA-H-02L","2005",1.474,37.45635,108.08355,"ABLA"
"427","CO","02L","ABLA-H-02L","2004",1.1015,37.45635,108.08355,"ABLA"
"428","CO","02L","ABLA-H-02L","2003",0.7665,37.45635,108.08355,"ABLA"
"429","CO","02L","ABLA-H-02L","2002",1.314,37.45635,108.08355,"ABLA"
"430","CO","02L","ABLA-H-02L","2001",1.632,37.45635,108.08355,"ABLA"
"431","CO","02L","ABLA-H-02L","2000",1.302,37.45635,108.08355,"ABLA"
"432","CO","02L","ABLA-H-02L","1999",0.9365,37.45635,108.08355,"ABLA"
"433","CO","02L","ABLA-H-02L","1998",1.061,37.45635,108.08355,"ABLA"
"434","CO","02L","ABLA-H-02L","1997",0.836,37.45635,108.08355,"ABLA"
"435","CO","02L","ABLA-H-02L","1996",1.1955,37.45635,108.08355,"ABLA"
"436","CO","02L","ABLA-H-02L","1995",1.0145,37.45635,108.08355,"ABLA"
"437","CO","02L","ABLA-H-02L","1994",0.6415,37.45635,108.08355,"ABLA"
"438","CO","02L","ABLA-H-02L","1993",0.827,37.45635,108.08355,"ABLA"
"439","CO","02L","ABLA-H-02L","1992",0.983,37.45635,108.08355,"ABLA"
"440","CO","02L","ABLA-H-02L","1991",0.8055,37.45635,108.08355,"ABLA"
"441","CO","02L","ABLA-H-02L","1990",0.7455,37.45635,108.08355,"ABLA"
"442","CO","02L","ABLA-H-02L","1989",0.892,37.45635,108.08355,"ABLA"
"443","CO","02L","ABLA-H-02L","1988",0.946,37.45635,108.08355,"ABLA"
"444","CO","02L","ABLA-H-02L","1987",0.9325,37.45635,108.08355,"ABLA"
"445","CO","02L","ABLA-H-02L","1986",0.889,37.45635,108.08355,"ABLA"
"446","CO","02L","ABLA-H-02L","1985",1.025,37.45635,108.08355,"ABLA"
"447","CO","02L","ABLA-H-02L","1984",1.025,37.45635,108.08355,"ABLA"
"448","CO","02L","ABLA-H-02L","1983",0.9205,37.45635,108.08355,"ABLA"
"449","CO","02L","ABLA-H-02L","1982",0.722,37.45635,108.08355,"ABLA"
"450","CO","02L","ABLA-H-02L","1981",0.7555,37.45635,108.08355,"ABLA"
"451","CO","02L","ABLA-H-02L","1980",0.7505,37.45635,108.08355,"ABLA"
"452","CO","02L","ABLA-H-02L","1979",0.975,37.45635,108.08355,"ABLA"
"453","CO","02L","ABLA-H-02L","1978",0.7655,37.45635,108.08355,"ABLA"
"454","CO","02L","ABLA-H-02L","1977",0.78,37.45635,108.08355,"ABLA"
"455","CO","02L","ABLA-H-02L","1976",0.8985,37.45635,108.08355,"ABLA"
"456","CO","02L","ABLA-H-02L","1975",1.007,37.45635,108.08355,"ABLA"
"457","CO","02L","ABLA-H-02L","1974",0.9615,37.45635,108.08355,"ABLA"
"458","CO","02L","ABLA-H-02L","1973",1.2655,37.45635,108.08355,"ABLA"
"459","CO","02L","ABLA-H-02L","1972",0.778,37.45635,108.08355,"ABLA"
"460","CO","02L","ABLA-H-02L","1971",0.773,37.45635,108.08355,"ABLA"
"461","CO","02L","ABLA-H-02L","1970",1.62,37.45635,108.08355,"ABLA"
"462","CO","02L","ABLA-H-02L","1969",2.0135,37.45635,108.08355,"ABLA"
"463","CO","02L","ABLA-H-02L","1968",1.1085,37.45635,108.08355,"ABLA"
"464","CO","02L","ABLA-H-02L","1967",0.8695,37.45635,108.08355,"ABLA"
"465","CO","02L","ABLA-H-02L","1966",0.962,37.45635,108.08355,"ABLA"
"466","CO","02L","ABLA-H-02L","1965",0.677,37.45635,108.08355,"ABLA"
"467","CO","02L","ABLA-H-02L","1964",0.8965,37.45635,108.08355,"ABLA"
"468","CO","02L","ABLA-H-02L","1963",1.266,37.45635,108.08355,"ABLA"
"469","CO","02L","ABLA-H-02L","1962",1.355,37.45635,108.08355,"ABLA"
"470","CO","02L","ABLA-H-02L","1961",1.2255,37.45635,108.08355,"ABLA"
"471","CO","02L","ABLA-H-02L","1960",1.2085,37.45635,108.08355,"ABLA"
"472","CO","02L","ABLA-H-02L","1959",1.117,37.45635,108.08355,"ABLA"
"473","CO","02L","ABLA-H-02L","1958",1.088,37.45635,108.08355,"ABLA"
"474","CO","02L","ABLA-H-02L","1957",1.2595,37.45635,108.08355,"ABLA"
"475","CO","02L","ABLA-H-02L","1956",1.206,37.45635,108.08355,"ABLA"
"476","CO","02L","ABLA-H-02L","1955",1.324,37.45635,108.08355,"ABLA"
"477","CO","02L","ABLA-H-02L","1954",1.3685,37.45635,108.08355,"ABLA"
"478","CO","02L","ABLA-H-02L","1953",1.413,37.45635,108.08355,"ABLA"
"479","CO","02L","ABLA-H-02L","1952",1.267,37.45635,108.08355,"ABLA"
"480","CO","02L","ABLA-H-02L","1951",0.8755,37.45635,108.08355,"ABLA"
"481","CO","02L","ABLA-H-02L","1950",1.587,37.45635,108.08355,"ABLA"
"482","CO","02L","ABLA-H-02L","1949",1.476,37.45635,108.08355,"ABLA"
"483","CO","02L","ABLA-H-02L","1948",1.629,37.45635,108.08355,"ABLA"
"484","CO","02L","ABLA-H-02L","1947",1.495,37.45635,108.08355,"ABLA"
"485","CO","02L","ABLA-H-02L","1946",1.454,37.45635,108.08355,"ABLA"
"486","CO","02L","ABLA-H-02L","1945",1.503,37.45635,108.08355,"ABLA"
"487","CO","02L","ABLA-H-02L","1944",1.446,37.45635,108.08355,"ABLA"
"488","CO","02L","ABLA-H-02L","1943",0.6,37.45635,108.08355,"ABLA"
"489","CO","02L","ABLA-H-02L","1942",NA,37.45635,108.08355,"ABLA"
"490","CO","02L","ABLA-H-02L","1941",NA,37.45635,108.08355,"ABLA"
"491","CO","02L","ABLA-H-02L","1940",NA,37.45635,108.08355,"ABLA"
"492","CO","02L","ABLA-H-02L","1939",NA,37.45635,108.08355,"ABLA"
"493","CO","02L","ABLA-H-02L","1938",NA,37.45635,108.08355,"ABLA"
"494","CO","02L","ABLA-H-02L","1937",NA,37.45635,108.08355,"ABLA"
"495","CO","02L","ABLA-H-02L","1936",NA,37.45635,108.08355,"ABLA"
"496","CO","02L","ABLA-H-02L","1935",NA,37.45635,108.08355,"ABLA"
"497","CO","02L","ABLA-H-02L","1934",NA,37.45635,108.08355,"ABLA"
"498","CO","02L","ABLA-H-02L","1933",NA,37.45635,108.08355,"ABLA"
"499","CO","02L","ABLA-H-02L","1932",NA,37.45635,108.08355,"ABLA"
"500","CO","02L","ABLA-H-02L","1931",NA,37.45635,108.08355,"ABLA"
"501","CO","02L","ABLA-H-02L","1930",NA,37.45635,108.08355,"ABLA"
"502","CO","02L","ABLA-H-02L","1929",NA,37.45635,108.08355,"ABLA"
"503","CO","02L","ABLA-H-02L","1928",NA,37.45635,108.08355,"ABLA"
"504","CO","02L","ABLA-H-02L","1927",NA,37.45635,108.08355,"ABLA"
"505","CO","02L","ABLA-H-02L","1926",NA,37.45635,108.08355,"ABLA"
"506","CO","02L","ABLA-H-02L","1925",NA,37.45635,108.08355,"ABLA"
"507","CO","02L","ABLA-H-02L","1924",NA,37.45635,108.08355,"ABLA"
"508","CO","02L","ABLA-H-02L","1923",NA,37.45635,108.08355,"ABLA"
"509","CO","02L","ABLA-H-02L","1922",NA,37.45635,108.08355,"ABLA"
"510","CO","02L","ABLA-H-02L","1921",NA,37.45635,108.08355,"ABLA"
"511","CO","02L","ABLA-H-02L","1920",NA,37.45635,108.08355,"ABLA"
"512","CO","02L","ABLA-H-02L","1919",NA,37.45635,108.08355,"ABLA"
"513","CO","02L","ABLA-H-02L","1918",NA,37.45635,108.08355,"ABLA"
"514","CO","02L","ABLA-H-02L","1917",NA,37.45635,108.08355,"ABLA"
"515","CO","02L","ABLA-H-02L","1916",NA,37.45635,108.08355,"ABLA"
"516","CO","02L","ABLA-H-02L","1915",NA,37.45635,108.08355,"ABLA"
"517","CO","02L","ABLA-H-02L","1914",NA,37.45635,108.08355,"ABLA"
"518","CO","02L","ABLA-H-02L","1913",NA,37.45635,108.08355,"ABLA"
"519","CO","02L","ABLA-H-02L","1912",NA,37.45635,108.08355,"ABLA"
"520","CO","02L","ABLA-H-02L","1911",NA,37.45635,108.08355,"ABLA"
"521","CO","02L","ABLA-H-02L","1910",NA,37.45635,108.08355,"ABLA"
"522","CO","02L","ABLA-H-02L","1909",NA,37.45635,108.08355,"ABLA"
"523","CO","02L","ABLA-H-02L","1908",NA,37.45635,108.08355,"ABLA"
"524","CO","02L","ABLA-H-02L","1907",NA,37.45635,108.08355,"ABLA"
"525","CO","02L","ABLA-H-02L","1906",NA,37.45635,108.08355,"ABLA"
"526","CO","02L","ABLA-H-02L","1905",NA,37.45635,108.08355,"ABLA"
"527","CO","02L","ABLA-H-02L","1904",NA,37.45635,108.08355,"ABLA"
"528","CO","02L","ABLA-H-02L","1903",NA,37.45635,108.08355,"ABLA"
"529","CO","02L","ABLA-H-02L","1902",NA,37.45635,108.08355,"ABLA"
"530","CO","02L","ABLA-H-02L","1901",NA,37.45635,108.08355,"ABLA"
"531","CO","02L","ABLA-H-02L","1900",NA,37.45635,108.08355,"ABLA"
"532","CO","02L","ABLA-H-02L","1899",NA,37.45635,108.08355,"ABLA"
"533","CO","02L","ABLA-H-02L","1898",NA,37.45635,108.08355,"ABLA"
"534","CO","02L","ABLA-H-02L","1897",NA,37.45635,108.08355,"ABLA"
"535","CO","02L","ABLA-H-02L","1896",NA,37.45635,108.08355,"ABLA"
"536","CO","02L","ABLA-H-02L","1895",NA,37.45635,108.08355,"ABLA"
"537","CO","02L","ABLA-H-02L","1894",NA,37.45635,108.08355,"ABLA"
"538","CO","02L","ABLA-H-02L","1893",NA,37.45635,108.08355,"ABLA"
"539","CO","02L","ABLA-H-02L","1892",NA,37.45635,108.08355,"ABLA"
"540","CO","02L","ABLA-H-02L","1891",NA,37.45635,108.08355,"ABLA"
"541","CO","02L","ABLA-H-02L","1890",NA,37.45635,108.08355,"ABLA"
"542","CO","02L","ABLA-H-02L","1889",NA,37.45635,108.08355,"ABLA"
"543","CO","02L","ABLA-H-02L","1888",NA,37.45635,108.08355,"ABLA"
"544","CO","02L","ABLA-H-02L","1887",NA,37.45635,108.08355,"ABLA"
"545","CO","02L","ABLA-H-02L","1886",NA,37.45635,108.08355,"ABLA"
"546","CO","02L","ABLA-H-02L","1885",NA,37.45635,108.08355,"ABLA"
"547","CO","02L","ABLA-H-02L","1884",NA,37.45635,108.08355,"ABLA"
"548","CO","02L","ABLA-H-02L","1883",NA,37.45635,108.08355,"ABLA"
"549","CO","02L","ABLA-H-02L","1882",NA,37.45635,108.08355,"ABLA"
"550","CO","02L","ABLA-H-02L","1881",NA,37.45635,108.08355,"ABLA"
"551","CO","02L","ABLA-H-02L","1880",NA,37.45635,108.08355,"ABLA"
"552","CO","02L","ABLA-H-02L","1879",NA,37.45635,108.08355,"ABLA"
"553","CO","02L","ABLA-H-02L","1878",NA,37.45635,108.08355,"ABLA"
"554","CO","02L","ABLA-H-02L","1877",NA,37.45635,108.08355,"ABLA"
"555","CO","02L","ABLA-H-02L","1876",NA,37.45635,108.08355,"ABLA"
"556","CO","02L","ABLA-H-02L","1875",NA,37.45635,108.08355,"ABLA"
"557","CO","03H","ABLA-H-03H","2013",0.0925,37.46169,108.08877,"ABLA"
"558","CO","03H","ABLA-H-03H","2012",0.9285,37.46169,108.08877,"ABLA"
"559","CO","03H","ABLA-H-03H","2011",1.0485,37.46169,108.08877,"ABLA"
"560","CO","03H","ABLA-H-03H","2010",0.783,37.46169,108.08877,"ABLA"
"561","CO","03H","ABLA-H-03H","2009",0.977,37.46169,108.08877,"ABLA"
"562","CO","03H","ABLA-H-03H","2008",0.8535,37.46169,108.08877,"ABLA"
"563","CO","03H","ABLA-H-03H","2007",1.0205,37.46169,108.08877,"ABLA"
"564","CO","03H","ABLA-H-03H","2006",0.861,37.46169,108.08877,"ABLA"
"565","CO","03H","ABLA-H-03H","2005",0.958,37.46169,108.08877,"ABLA"
"566","CO","03H","ABLA-H-03H","2004",0.8195,37.46169,108.08877,"ABLA"
"567","CO","03H","ABLA-H-03H","2003",0.663,37.46169,108.08877,"ABLA"
"568","CO","03H","ABLA-H-03H","2002",0.938,37.46169,108.08877,"ABLA"
"569","CO","03H","ABLA-H-03H","2001",1.119,37.46169,108.08877,"ABLA"
"570","CO","03H","ABLA-H-03H","2000",1.0985,37.46169,108.08877,"ABLA"
"571","CO","03H","ABLA-H-03H","1999",1.1085,37.46169,108.08877,"ABLA"
"572","CO","03H","ABLA-H-03H","1998",1.118,37.46169,108.08877,"ABLA"
"573","CO","03H","ABLA-H-03H","1997",0.948,37.46169,108.08877,"ABLA"
"574","CO","03H","ABLA-H-03H","1996",1.0355,37.46169,108.08877,"ABLA"
"575","CO","03H","ABLA-H-03H","1995",0.9395,37.46169,108.08877,"ABLA"
"576","CO","03H","ABLA-H-03H","1994",0.8735,37.46169,108.08877,"ABLA"
"577","CO","03H","ABLA-H-03H","1993",0.7715,37.46169,108.08877,"ABLA"
"578","CO","03H","ABLA-H-03H","1992",0.9075,37.46169,108.08877,"ABLA"
"579","CO","03H","ABLA-H-03H","1991",0.887,37.46169,108.08877,"ABLA"
"580","CO","03H","ABLA-H-03H","1990",0.871,37.46169,108.08877,"ABLA"
"581","CO","03H","ABLA-H-03H","1989",0.9445,37.46169,108.08877,"ABLA"
"582","CO","03H","ABLA-H-03H","1988",1.099,37.46169,108.08877,"ABLA"
"583","CO","03H","ABLA-H-03H","1987",1.0775,37.46169,108.08877,"ABLA"
"584","CO","03H","ABLA-H-03H","1986",0.972,37.46169,108.08877,"ABLA"
"585","CO","03H","ABLA-H-03H","1985",0.94,37.46169,108.08877,"ABLA"
"586","CO","03H","ABLA-H-03H","1984",0.9085,37.46169,108.08877,"ABLA"
"587","CO","03H","ABLA-H-03H","1983",0.981,37.46169,108.08877,"ABLA"
"588","CO","03H","ABLA-H-03H","1982",1.193,37.46169,108.08877,"ABLA"
"589","CO","03H","ABLA-H-03H","1981",0.844,37.46169,108.08877,"ABLA"
"590","CO","03H","ABLA-H-03H","1980",0.6965,37.46169,108.08877,"ABLA"
"591","CO","03H","ABLA-H-03H","1979",1.1825,37.46169,108.08877,"ABLA"
"592","CO","03H","ABLA-H-03H","1978",0.959,37.46169,108.08877,"ABLA"
"593","CO","03H","ABLA-H-03H","1977",0.981,37.46169,108.08877,"ABLA"
"594","CO","03H","ABLA-H-03H","1976",0.906,37.46169,108.08877,"ABLA"
"595","CO","03H","ABLA-H-03H","1975",0.871,37.46169,108.08877,"ABLA"
"596","CO","03H","ABLA-H-03H","1974",1.0715,37.46169,108.08877,"ABLA"
"597","CO","03H","ABLA-H-03H","1973",1.1195,37.46169,108.08877,"ABLA"
"598","CO","03H","ABLA-H-03H","1972",0.879,37.46169,108.08877,"ABLA"
"599","CO","03H","ABLA-H-03H","1971",0.9285,37.46169,108.08877,"ABLA"
"600","CO","03H","ABLA-H-03H","1970",1.1535,37.46169,108.08877,"ABLA"
"601","CO","03H","ABLA-H-03H","1969",1.267,37.46169,108.08877,"ABLA"
"602","CO","03H","ABLA-H-03H","1968",1.082,37.46169,108.08877,"ABLA"
"603","CO","03H","ABLA-H-03H","1967",0.977,37.46169,108.08877,"ABLA"
"604","CO","03H","ABLA-H-03H","1966",1.217,37.46169,108.08877,"ABLA"
"605","CO","03H","ABLA-H-03H","1965",1.229,37.46169,108.08877,"ABLA"
"606","CO","03H","ABLA-H-03H","1964",1.3725,37.46169,108.08877,"ABLA"
"607","CO","03H","ABLA-H-03H","1963",1.2305,37.46169,108.08877,"ABLA"
"608","CO","03H","ABLA-H-03H","1962",1.263,37.46169,108.08877,"ABLA"
"609","CO","03H","ABLA-H-03H","1961",1.2625,37.46169,108.08877,"ABLA"
"610","CO","03H","ABLA-H-03H","1960",1.2805,37.46169,108.08877,"ABLA"
"611","CO","03H","ABLA-H-03H","1959",1.1755,37.46169,108.08877,"ABLA"
"612","CO","03H","ABLA-H-03H","1958",1.1135,37.46169,108.08877,"ABLA"
"613","CO","03H","ABLA-H-03H","1957",1.19,37.46169,108.08877,"ABLA"
"614","CO","03H","ABLA-H-03H","1956",1.145,37.46169,108.08877,"ABLA"
"615","CO","03H","ABLA-H-03H","1955",1.1665,37.46169,108.08877,"ABLA"
"616","CO","03H","ABLA-H-03H","1954",1.432,37.46169,108.08877,"ABLA"
"617","CO","03H","ABLA-H-03H","1953",1.2435,37.46169,108.08877,"ABLA"
"618","CO","03H","ABLA-H-03H","1952",1.097,37.46169,108.08877,"ABLA"
"619","CO","03H","ABLA-H-03H","1951",1.171,37.46169,108.08877,"ABLA"
"620","CO","03H","ABLA-H-03H","1950",1.108,37.46169,108.08877,"ABLA"
"621","CO","03H","ABLA-H-03H","1949",1.181,37.46169,108.08877,"ABLA"
"622","CO","03H","ABLA-H-03H","1948",1.6095,37.46169,108.08877,"ABLA"
"623","CO","03H","ABLA-H-03H","1947",1.647,37.46169,108.08877,"ABLA"
"624","CO","03H","ABLA-H-03H","1946",1.299,37.46169,108.08877,"ABLA"
"625","CO","03H","ABLA-H-03H","1945",1.12,37.46169,108.08877,"ABLA"
"626","CO","03H","ABLA-H-03H","1944",1.139,37.46169,108.08877,"ABLA"
"627","CO","03H","ABLA-H-03H","1943",1.016,37.46169,108.08877,"ABLA"
"628","CO","03H","ABLA-H-03H","1942",0.9635,37.46169,108.08877,"ABLA"
"629","CO","03H","ABLA-H-03H","1941",1.269,37.46169,108.08877,"ABLA"
"630","CO","03H","ABLA-H-03H","1940",1.4775,37.46169,108.08877,"ABLA"
"631","CO","03H","ABLA-H-03H","1939",1.4785,37.46169,108.08877,"ABLA"
"632","CO","03H","ABLA-H-03H","1938",1.519,37.46169,108.08877,"ABLA"
"633","CO","03H","ABLA-H-03H","1937",1.273,37.46169,108.08877,"ABLA"
"634","CO","03H","ABLA-H-03H","1936",1.384,37.46169,108.08877,"ABLA"
"635","CO","03H","ABLA-H-03H","1935",1.227,37.46169,108.08877,"ABLA"
"636","CO","03H","ABLA-H-03H","1934",1.017,37.46169,108.08877,"ABLA"
"637","CO","03H","ABLA-H-03H","1933",1.095,37.46169,108.08877,"ABLA"
"638","CO","03H","ABLA-H-03H","1932",1.458,37.46169,108.08877,"ABLA"
"639","CO","03H","ABLA-H-03H","1931",1.6055,37.46169,108.08877,"ABLA"
"640","CO","03H","ABLA-H-03H","1930",1.464,37.46169,108.08877,"ABLA"
"641","CO","03H","ABLA-H-03H","1929",1.6695,37.46169,108.08877,"ABLA"
"642","CO","03H","ABLA-H-03H","1928",1.4885,37.46169,108.08877,"ABLA"
"643","CO","03H","ABLA-H-03H","1927",1.474,37.46169,108.08877,"ABLA"
"644","CO","03H","ABLA-H-03H","1926",1.157,37.46169,108.08877,"ABLA"
"645","CO","03H","ABLA-H-03H","1925",1.57,37.46169,108.08877,"ABLA"
