age_CE,RRR05A_raw,RRR05B_raw,RRR05C_raw,RRR06A_raw,RRR06B_raw,RRR07A_raw,RRR07B_raw,RRR15A_raw,RRR15B_raw,RRR15C_raw,RRR15D_raw,RRR15E_raw,RRR19A_raw,RRR19B_raw,RRR22A_raw,RRR24A_raw,RRR24B_raw,RRR26A_raw,RRR26B_raw,RRR27A_raw,RRR27B_raw,RRR28A_raw,RRR28B_raw,RRR30A1_raw,RRR05A_raw_outlier_flag,RRR05B_raw_outlier_flag,RRR05C_raw_outlier_flag,RRR06A_raw_outlier_flag,RRR06B_raw_outlier_flag,RRR07A_raw_outlier_flag,RRR07B_raw_outlier_flag,RRR15A_raw_outlier_flag,RRR15B_raw_outlier_flag,RRR15C_raw_outlier_flag,RRR15D_raw_outlier_flag,RRR15E_raw_outlier_flag,RRR19A_raw_outlier_flag,RRR19B_raw_outlier_flag,RRR22A_raw_outlier_flag,RRR24A_raw_outlier_flag,RRR24B_raw_outlier_flag,RRR26A_raw_outlier_flag,RRR26B_raw_outlier_flag,RRR27A_raw_outlier_flag,RRR27B_raw_outlier_flag,RRR28A_raw_outlier_flag,RRR28B_raw_outlier_flag,RRR30A1_raw_outlier_flag
1704,0.39,0.18,0.17,0.46,0.41,0.56,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,NA,0.32,0.45,0.44,0.52,NA,0.41,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA
1705,0.37,0.16,0.17,0.67,0.69,0.52,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,0.52,0.55,0.47,0.6,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1706,0.43,0.2,0.23,0.76,0.73,0.57,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,0.38,0.59,0.47,0.56,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1707,0.39,0.18,0.17,0.69,0.83,0.56,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,0.41,0.49,0.5,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1708,0.32,0.22,0.16,0.57,0.64,0.49,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,0.39,0.31,0.36,0.39,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1709,0.33,0.22,0.18,0.5,0.55,0.44,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,0.37,0.39,0.42,0.42,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1710,0.37,0.24,0.14,0.6,0.67,0.46,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,0.37,0.43,0.51,0.46,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1711,0.28,0.16,0.12,0.59,0.64,0.4,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA,0.23,0.29,0.44,0.52,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1712,0.41,0.31,0.19,0.64,0.75,0.48,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,0.34,0.3,0.42,0.54,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1713,0.34,0.34,0.18,0.67,0.65,0.59,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,0.44,0.41,0.49,0.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1714,0.41,0.28,0.18,0.61,0.45,0.58,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,0.28,0.35,0.41,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1715,0.4,0.33,0.16,0.56,0.55,0.55,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,0.29,0.35,0.37,0.5,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1716,0.47,0.4,0.15,0.67,0.57,0.64,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,0.36,0.38,0.5,0.55,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1717,0.54,0.39,0.23,0.76,0.59,0.69,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,0.4,0.43,0.41,0.65,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1718,0.55,0.5,0.32,0.96,0.7,0.76,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,0.4,0.5,0.45,0.68,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1719,0.55,0.42,0.28,0.97,0.59,0.55,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,0.36,0.59,0.42,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1720,0.58,0.51,0.34,0.88,0.63,0.69,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,0.37,0.45,0.41,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1721,0.53,0.47,0.42,0.69,0.55,0.79,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,0.37,0.44,0.36,0.36,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1722,0.74,0.71,0.49,1,0.82,0.75,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,0.58,0.65,0.49,0.67,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1723,0.6,0.55,0.37,0.69,0.55,0.57,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,0.23,0.31,0.31,0.35,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1724,0.72,0.74,0.46,0.87,0.65,0.79,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,0.56,0.61,0.61,0.61,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1725,0.67,0.7,0.43,0.81,0.57,0.75,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,0.66,0.51,0.59,0.89,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA
1726,0.47,0.46,0.38,0.68,0.57,0.79,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,0.42,0.49,0.34,0.68,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1727,0.52,0.54,0.32,0.78,0.58,0.7,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,0.44,0.43,0.28,0.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1728,0.62,0.6,0.52,0.85,0.71,0.76,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,0.36,0.45,0.3,0.63,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1729,0.63,0.51,0.49,0.66,0.62,0.85,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,0.4,0.46,0.29,0.63,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1730,0.45,0.45,0.41,0.8,0.7,0.81,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,0.39,0.42,0.31,0.51,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1731,0.62,0.45,0.41,0.78,0.61,0.78,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,0.3,0.37,0.28,0.46,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1732,0.52,0.41,0.36,0.7,0.59,0.86,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,0.4,0.39,0.37,0.48,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1733,0.4,0.35,0.31,0.72,0.52,0.73,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,0.35,0.3,0.32,0.36,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1734,0.49,0.38,0.38,0.84,0.61,1.07,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,0.34,0.37,0.31,0.36,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1735,0.52,0.45,0.33,0.77,0.53,0.87,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,0.38,0.41,0.35,0.52,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1736,0.66,0.49,0.51,0.84,0.65,0.9,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,0.29,0.42,0.43,0.4,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1737,0.65,0.41,0.44,0.67,0.57,0.75,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,0.47,0.37,0.32,0.4,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1738,0.6,0.41,0.42,0.6,0.55,0.61,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,0.35,0.41,0.31,0.39,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1739,0.63,0.47,0.39,1,0.83,0.96,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,0.49,0.42,0.5,0.64,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1740,0.58,0.5,0.32,0.86,0.65,0.83,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,0.53,0.5,0.44,0.56,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1741,0.65,0.55,0.4,1.03,0.76,1.04,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,0.63,0.55,0.92,0.78,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1742,0.49,0.44,0.27,1,0.75,0.88,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,0.76,0.47,0.49,0.56,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1743,0.6,0.54,0.38,1.01,0.69,1.01,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,0.73,0.54,0.53,0.78,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1744,0.53,0.55,0.37,0.94,0.63,1.03,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,0.49,0.4,0.32,0.47,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1745,0.51,0.54,0.4,0.98,0.64,1.07,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,0.57,0.5,0.43,0.6,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1746,0.44,0.42,0.31,0.77,0.45,0.83,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,0.42,0.36,0.39,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1747,0.51,0.66,0.41,0.75,0.55,0.87,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,0.46,0.45,0.43,0.45,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1748,0.59,0.65,0.39,0.96,0.66,0.99,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,0.57,0.42,0.52,0.63,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1749,0.5,0.57,0.41,0.76,0.66,0.99,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,0.45,0.45,0.45,0.49,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1750,0.37,0.49,0.41,0.72,0.51,0.82,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,0.3,0.25,0.38,0.37,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1751,0.57,0.62,0.42,0.76,0.7,1.07,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,0.42,0.28,0.44,0.49,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1752,0.43,0.66,0.36,0.68,0.5,0.9,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,0.45,0.43,0.32,0.37,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1753,0.32,0.43,0.24,0.97,0.53,0.95,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,0.35,0.32,0.37,0.48,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1754,0.43,0.54,0.31,1.01,0.53,0.92,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,0.38,0.5,0.57,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1755,0.32,0.35,0.19,0.46,0.29,0.52,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,0.16,0.2,0.31,0.47,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1756,0.51,0.62,0.35,0.79,0.56,0.93,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,0.37,0.53,0.47,0.51,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1757,0.42,0.55,0.28,0.65,0.47,0.71,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,0.35,0.55,0.4,0.48,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1758,0.48,0.55,0.27,0.7,0.53,0.68,NA,NA,NA,NA,0.24,NA,NA,NA,0.53,NA,NA,0.31,0.37,0.5,0.49,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1759,0.51,0.57,0.28,0.8,0.63,0.72,NA,NA,NA,NA,0.36,NA,NA,NA,0.53,NA,NA,0.4,0.53,0.5,0.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1760,0.52,0.69,0.37,0.87,0.56,0.74,NA,NA,NA,NA,0.29,NA,NA,NA,0.63,NA,NA,0.49,0.45,0.54,0.54,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1761,0.49,0.62,0.3,0.67,0.61,0.69,NA,NA,NA,NA,0.24,NA,NA,NA,0.46,NA,NA,0.31,0.38,0.59,0.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1762,0.48,0.66,0.37,0.79,0.53,0.8,NA,NA,NA,NA,0.4,NA,NA,NA,0.69,NA,NA,0.43,0.37,0.57,0.64,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1763,0.63,0.76,0.36,0.88,0.53,1.09,NA,NA,NA,NA,0.36,NA,NA,NA,0.62,NA,NA,0.38,0.54,0.55,0.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1764,0.48,0.62,0.35,0.71,0.42,0.76,NA,NA,NA,NA,0.33,NA,NA,NA,0.66,NA,NA,0.26,0.38,0.46,0.48,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1765,0.56,0.69,0.31,0.71,0.54,0.92,NA,NA,NA,NA,0.34,NA,NA,NA,0.66,NA,NA,0.33,0.44,0.55,0.5,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1766,0.5,0.63,0.4,0.64,0.47,0.88,NA,NA,NA,NA,0.34,NA,NA,NA,0.65,NA,NA,0.3,0.41,0.42,0.43,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1767,0.47,0.61,0.34,0.71,0.47,0.89,NA,NA,NA,NA,0.4,NA,NA,NA,0.56,NA,NA,0.35,0.41,0.44,0.48,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1768,0.5,0.54,0.43,0.6,0.42,0.74,NA,NA,NA,NA,0.33,NA,NA,NA,0.71,NA,NA,0.31,0.43,0.48,0.67,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1769,0.61,0.69,0.45,0.64,0.6,0.96,NA,NA,NA,NA,0.4,NA,NA,NA,0.86,NA,NA,0.41,0.48,0.54,0.51,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1770,0.45,0.59,0.4,0.59,0.45,0.75,NA,NA,NA,NA,0.34,NA,NA,NA,0.61,NA,NA,0.39,0.53,0.55,0.44,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1771,0.44,0.48,0.52,0.73,0.59,0.96,NA,NA,NA,NA,0.3,NA,NA,NA,0.68,NA,NA,0.42,0.49,0.48,0.35,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1772,0.57,0.66,0.65,0.71,0.47,0.79,NA,NA,NA,NA,0.23,NA,NA,NA,0.79,NA,NA,0.46,0.5,0.45,0.52,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1773,0.76,0.83,0.66,0.78,0.49,0.98,NA,NA,NA,NA,0.26,NA,NA,NA,1.05,NA,NA,0.61,0.5,0.56,0.47,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1774,0.57,0.64,0.67,0.66,0.43,0.78,NA,NA,NA,NA,0.28,NA,NA,NA,0.76,NA,NA,0.58,0.57,0.52,0.44,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1775,0.79,0.59,0.69,0.46,0.31,0.74,NA,NA,NA,NA,0.27,NA,NA,NA,0.8,NA,NA,0.38,0.51,0.49,0.42,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1776,0.84,0.56,0.86,0.58,0.38,0.76,NA,NA,NA,NA,0.24,NA,NA,NA,0.68,NA,NA,0.43,0.53,0.6,0.46,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1777,0.67,0.58,0.91,0.58,0.41,0.86,NA,NA,NA,NA,0.29,NA,NA,NA,0.75,NA,NA,0.43,0.45,0.48,0.51,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
