age_CE,01J201a_raw,01J201b_raw,01J202b_raw,01J203b_raw,01J205a_raw,01J206a_raw,01J206b_raw,01J207a_raw,01J207b_raw,01J209a_raw,01J210a_raw,01J210b_raw,01J213b_raw,01J215b_raw,01J216a_raw,01J216b_raw,01J217a_raw,01J217b_raw,01J201a_raw_outlier_flag,01J201b_raw_outlier_flag,01J202b_raw_outlier_flag,01J203b_raw_outlier_flag,01J205a_raw_outlier_flag,01J206a_raw_outlier_flag,01J206b_raw_outlier_flag,01J207a_raw_outlier_flag,01J207b_raw_outlier_flag,01J209a_raw_outlier_flag,01J210a_raw_outlier_flag,01J210b_raw_outlier_flag,01J213b_raw_outlier_flag,01J215b_raw_outlier_flag,01J216a_raw_outlier_flag,01J216b_raw_outlier_flag,01J217a_raw_outlier_flag,01J217b_raw_outlier_flag
1942,0.76,0.79,0.85,0.79,0.48,0.57,0.38,1.74,0.79,0.64,1.1,1.35,0.98,0.46,1.25,0.79,0.73,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.62,0.59,0.38,0.6,0.22,0.44,0.29,1.45,0.7,0.5,0.84,0.85,0.79,0.46,1.03,0.51,0.43,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.73,0.73,0.38,0.75,0.41,0.6,0.35,1.11,0.85,0.53,1.24,1.49,1.08,0.56,0.73,0.63,0.53,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.68,0.62,0.93,0.63,0.44,0.67,0.57,0.82,0.98,0.7,1.01,1.36,1.24,0.5,1.11,0.82,0.73,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.73,0.68,0.97,0.57,0.38,0.54,0.51,1.01,1.05,0.64,0.95,1.06,1.3,0.41,0.63,0.7,0.47,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.76,0.42,1.01,0.9,0.57,0.66,0.6,1.51,1.11,0.78,1.15,1.24,1.46,0.41,0.82,0.44,0.65,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.62,1.18,0.82,0.68,0.51,0.57,0.57,1.69,1.01,0.64,0.76,1.3,1.4,0.31,0.82,0.7,0.65,0.39,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.39,0.82,0.68,0.51,0.44,0.41,0.41,1.3,0.73,0.5,0.62,0.96,1.17,0.35,0.7,0.57,0.4,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.39,0.66,0.89,0.48,0.51,0.66,0.63,1.52,0.86,0.59,0.54,1.1,1.24,0.32,0.9,0.7,0.38,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.5,0.59,0.97,0.41,0.76,0.57,0.63,1.49,0.98,0.59,0.79,1.04,0.57,0.35,0.81,0.67,0.38,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.62,0.41,0.55,0.41,0.6,0.51,0.54,1.05,0.79,0.59,0.56,0.71,0.73,0.32,0.7,0.7,0.34,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.67,0.58,0.7,0.48,0.48,0.41,0.67,1.08,0.99,0.62,0.65,0.56,0.82,0.6,0.76,0.76,0.27,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.42,0.39,0.44,0.41,0.29,0.35,0.41,0.95,0.57,0.53,0.73,0.65,0.7,0.44,0.7,0.57,0.43,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.48,0.59,0.67,0.38,0.44,0.6,0.6,0.79,0.73,0.76,0.79,0.85,0.79,0.22,0.73,0.63,0.46,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.45,0.36,0.65,0.41,0.48,0.44,0.51,0.79,0.78,0.65,0.54,0.99,0.68,0.25,0.44,0.44,0.28,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.48,0.51,0.82,0.7,0.51,0.57,0.57,0.99,1,0.68,0.65,0.9,0.77,0.41,0.7,0.51,0.51,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.51,0.73,1.2,0.51,0.54,0.67,0.76,1.18,0.95,0.73,0.79,1.16,0.95,0.48,0.7,0.66,0.58,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.68,0.39,0.61,0.44,0.63,0.63,0.6,1.65,0.95,0.54,0.7,1.07,0.89,0.41,1.01,0.79,0.51,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.42,0.42,0.65,0.46,0.54,0.63,0.6,1.29,1.02,0.65,0.62,1.1,1.01,0.44,0.86,0.76,0.45,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.45,0.68,0.82,0.49,0.6,0.79,0.76,1.36,1.08,0.7,0.76,0.82,1.05,0.49,1.01,0.89,0.5,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.39,0.42,0.38,0.41,0.41,0.51,0.6,1.3,0.92,0.56,0.68,0.69,0.76,0.52,0.86,0.68,0.4,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.48,0.59,0.5,0.54,0.47,0.63,0.6,1.24,0.86,0.68,0.9,0.8,0.86,0.5,0.78,0.81,0.45,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.42,0.49,0.42,0.48,0.38,0.54,0.54,1.01,0.76,0.53,0.85,0.62,0.76,0.38,0.74,0.6,0.55,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.48,0.63,0.48,0.57,0.63,0.7,0.7,1.08,0.95,0.65,0.76,0.53,0.89,0.47,0.72,0.76,0.5,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.42,0.56,0.46,0.57,0.63,0.63,0.63,0.98,0.86,0.56,1.01,0.93,1.02,0.41,0.87,0.88,0.48,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.51,0.73,0.44,0.44,0.54,0.73,0.7,1.3,0.98,0.62,1.13,0.99,0.95,0.51,0.78,0.76,0.53,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.54,0.7,0.49,0.41,0.41,0.7,0.6,1.24,1.08,0.59,1.04,0.87,0.98,0.44,0.91,0.73,0.38,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.34,0.51,0.36,0.31,0.31,0.54,0.57,0.89,0.87,0.45,0.45,0.48,0.57,0.48,0.6,0.57,0.18,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.28,0.48,0.44,0.36,0.31,0.47,0.54,0.92,0.93,0.45,0.65,0.79,0.6,0.34,0.66,0.63,0.23,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.31,0.28,0.21,0.35,0.44,0.41,0.44,0.95,0.89,0.31,0.42,0.42,0.63,0.42,0.54,0.54,0.2,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.25,0.14,0.4,0.29,0.25,0.35,0.38,0.86,0.54,0.28,0.56,0.42,0.54,0.38,0.35,0.19,0.23,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.39,0.28,0.63,0.41,0.23,0.57,0.54,1.05,0.82,0.37,0.68,0.59,0.62,0.41,0.6,0.63,0.4,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.2,0.17,0.44,0.32,0.17,0.38,0.38,0.73,0.66,0.35,0.42,0.42,0.55,0.41,0.41,0.44,0.3,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.42,0.42,0.51,0.38,0.3,0.54,0.7,1.05,0.97,0.55,0.65,0.59,0.57,0.34,0.54,0.79,0.38,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.17,0.17,0.27,0.32,0.14,0.28,0.25,0.47,0.6,0.23,0.37,0.48,0.32,0.07,0.48,0.44,0.15,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.37,0.48,0.4,0.38,0.38,0.48,0.54,0.92,1.07,0.39,0.87,0.54,0.54,0.22,0.85,0.82,0.35,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.42,0.39,0.38,0.35,0.34,0.63,0.6,1.08,0.88,0.42,0.65,1.13,0.57,0.22,0.87,0.79,0.25,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.42,0.34,0.44,0.29,0.28,0.32,0.51,1.11,0.85,0.39,0.56,0.48,0.48,0.29,0.93,0.63,0.32,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.45,0.48,0.44,0.38,0.22,0.38,0.41,1.39,0.81,0.51,0.7,0.98,0.48,0.32,0.72,0.76,0.45,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.42,0.59,0.25,0.32,0.38,0.41,0.44,1.24,0.72,0.56,0.7,1.06,0.51,0.29,0.75,0.73,0.45,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.56,0.59,0.38,0.35,0.28,0.54,0.51,1.32,0.84,0.53,0.54,0.84,0.57,0.41,0.75,0.76,0.42,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.25,0.51,0.38,0.41,0.22,0.44,0.32,1.29,0.84,0.48,0.65,1.09,0.51,0.29,0.69,0.51,0.25,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.56,0.62,0.57,0.38,0.34,0.47,0.41,1.38,1.03,0.62,0.7,0.95,0.6,0.25,0.72,0.73,0.76,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.39,0.48,0.53,0.22,0.28,0.32,0.35,0.91,0.75,0.53,0.48,0.64,0.48,0.29,0.5,0.57,0.45,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.42,0.32,0.51,0.38,0.28,0.51,0.44,0.69,0.89,0.56,0.54,0.67,0.29,0.25,0.66,0.67,0.48,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.45,0.46,0.59,0.38,0.28,0.7,0.73,1,0.96,0.68,0.73,0.77,0.51,0.38,0.75,0.63,0.35,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.45,0.31,0.42,0.32,0.25,0.44,0.41,1.16,0.86,0.56,0.68,0.66,0.44,0.22,0.7,0.65,0.38,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.31,0.37,0.4,0.22,0.12,0.38,0.38,1.1,0.65,0.59,0.51,0.48,0.38,0.16,0.47,0.52,0.28,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.28,0.39,0.36,0.18,0.16,0.48,0.38,0.94,0.86,0.68,0.54,0.51,0.35,0.16,0.6,0.63,0.28,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.14,0.14,0.21,0.17,0.12,0.35,0.32,1.26,0.49,0.39,0.48,0.51,0.19,0.09,0.51,0.35,0.18,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.42,0.34,0.49,0.27,0.31,0.54,0.6,1.77,0.99,0.65,1.02,1.1,0.48,0.13,0.82,0.67,0.43,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,0.48,0.39,0.4,0.33,0.31,0.41,0.51,1.2,0.99,0.54,0.93,1.04,0.48,0.19,0.51,0.54,0.63,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,0.7,0.59,0.67,0.32,0.32,0.57,0.73,1.14,1.02,0.68,1.21,1.02,0.82,0.41,0.67,0.63,0.53,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,0.54,0.34,0.61,0.25,0.25,0.44,0.57,0.57,0.77,0.51,0.82,0.9,0.63,0.25,0.57,0.44,0.51,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,0.54,0.28,0.61,0.25,0.22,0.54,0.54,1.14,0.71,0.68,0.79,1,0.7,0.15,0.62,0.41,0.48,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997,0.59,0.45,0.44,0.22,0.25,0.54,0.6,1.2,0.65,0.51,0.48,0.98,0.51,0.2,0.62,0.35,0.41,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1998,0.59,0.87,0.71,0.35,0.35,0.76,0.98,1.24,0.94,0.67,0.9,0.96,0.7,0.28,0.86,0.6,0.4,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1999,0.51,0.65,0.5,0.29,0.25,0.54,0.67,0.92,0.78,0.56,0.79,0.62,0.51,0.22,0.7,0.7,0.46,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000,0.42,0.4,0.46,0.29,0.31,0.26,0.7,0.95,0.83,0.58,0.68,0.59,0.67,0.28,0.59,0.66,0.46,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
