"","P141","P143","P145","P146","P147","P148","P092","P133","P135","P139"
"1955",1.50678019375627,1.00560557201841,0.902986269657684,0.883035900154077,1.10594081751553,0.969117305918509,0.933193377838439,1.14361394508042,0.924177010873944,1.24806839342292
"1954",0.946385257508538,0.742171792033102,0.80193640363504,0.800767478631338,1.08080064128182,0.923815159140934,0.826843564731777,0.949466044351413,0.811627967043049,0.75008580808592
"1953",1.03910741402187,0.731412602260784,0.890415809796885,0.975666828962035,0.918328474510538,0.846336138322654,1.37234248793789,0.758954104459167,1.15238711556396,0.910834871512172
"1952",1.06495984088839,0.771385513619199,1.00394926744836,0.956915015501717,1.17721191792887,1.02894665890546,1.6321962323344,0.892423494533358,1.13752227041234,1.22203476661688
"1951",0.900367586680158,0.714606042872501,0.898393044521191,0.953775037502108,1.07689983536373,1.02006553449171,1.26847189802519,0.860617237378495,0.742817538246728,0.938634296721593
"1950",0.996300068851125,0.698647196782235,1.15829720491759,1.23695453665388,1.20207002275134,1.29596974650802,0.835420037527185,1.28873058525484,1.18091540906766,1.11016669986285
"1949",1.00250800150112,0.551402549882592,0.971579724238302,1.02490192925256,1.00941498179013,1.02698956551024,0.816902838597816,1.29113373097937,0.521626130077655,1.15756684304653
"1948",0.947460021540226,1.20860700330107,1.04866944584555,1.14035708970028,1.20928527306057,1.25287875787499,0.717415637636255,1.74774057638764,1.219955954062,1.14429685426568
"1947",1.00319723760672,0.985154166018571,0.764124371254024,0.993434965276213,0.669870008142942,0.762958550236696,0.950902084159947,1.16543241601468,0.677034401656054,0.618896432960197
"1946",0.824851848537034,1.05150012364398,0.866513925829758,0.94827865052829,0.765259455084325,0.966661130186572,0.740567668074828,1.29800508387218,1.11965145256542,0.868182448541048
"1945",1.06993113120111,1.03708235204288,1.18531763441245,1.34903725424318,0.948943979541994,1.32478679613941,1.33818054955732,1.4056122499372,0.98120733074344,1.39340723208978
"1944",NA,NA,1.22045177917377,NA,0.98736385679655,1.22492103380208,1.15682440638954,1.20552437563964,1.24257149284931,1.17282137730482
"1943",NA,NA,1.01200884280753,NA,0.928274918891363,0.744250807969903,1.2569042029729,0.972122087773121,1.0475099741201,0.994251939461554
"1942",NA,NA,0.997031382234269,NA,0.931044120582279,0.897632006176352,0.958791411759531,1.14105791436664,1.03707727708808,1.13419490859373
"1941",NA,NA,1.18599806526682,NA,1.03111105860008,1.16994570818296,NA,1.05457317542593,1.18281039872973,1.05912218994382
"1940",NA,NA,1.29967767809543,NA,1.26054373669014,1.25545743855057,NA,0.969204370978551,1.12891821154233,0.870881490711969
"1939",NA,NA,1.11825758527198,NA,0.768342863648263,1.30283490700164,NA,0.891391177515132,0.966401731017171,0.869901018212953
"1938",NA,NA,1.15368659404476,NA,0.893975355388216,1.3379682253687,NA,1.17553860570692,0.900421937112937,1.02309573418115
"1937",NA,NA,1.00898065197666,NA,0.90223976188949,1.08685173161845,NA,0.93028496086149,1.1571957032972,1.21102283562677
"1936",NA,NA,0.976402934370747,NA,0.803215573408345,0.953586371791731,NA,0.683156048594238,0.784098920948118,0.791382913639991
"1935",NA,NA,1.08991132893483,NA,0.828957887234638,1.00601387423378,NA,0.713041165312384,0.752509010521759,0.774179403319673
"1934",NA,NA,1.13979143351173,NA,1.02894874630648,0.962852279408291,NA,1.01547987688726,0.760872768392155,0.652611051861868
"1933",NA,NA,0.979177185063611,NA,1.18138757176558,1.05275932451134,NA,1.50395913055561,0.790124055900153,1.01526357050155
"1932",NA,NA,1.043803524515,NA,1.57017235720742,0.87450660639201,NA,1.1240703551312,1.0747425895612,0.896566351909735
"1931",NA,NA,1.23976087833665,NA,1.91150528461641,0.978433303367485,NA,0.825557670510758,1.06449460337679,1.28625502563085
"1930",NA,NA,1.11903345128525,NA,1.55788643993649,1.0014903532164,NA,0.708291538857933,1.05272736789137,1.23988251066386
"1929",NA,NA,0.99434985426064,NA,1.44427270372557,0.913023550810711,NA,0.775594082981899,1.20479756951986,1.6096425632472
"1928",NA,NA,1.11610114660734,NA,1.07394972573206,0.873997543214366,NA,0.996864324807155,NA,1.18531892099644
"1927",NA,NA,0.927904006017348,NA,1.34784807861529,0.849671937139943,NA,1.16437143337554,NA,0.934489148695187
"1926",NA,NA,0.748585948883527,NA,1.37441621817686,0.798995093783981,NA,1.02035793704777,NA,0.949329499751965
"1925",NA,NA,0.861093232232551,NA,0.982215359715545,0.93185487151416,NA,0.739087465374256,NA,1.03292192289462
"1924",NA,NA,0.966820362189389,NA,0.762635782892127,1.03129520169721,NA,0.51006222127001,NA,0.94845177225212
"1923",NA,NA,0.86089017157581,NA,0.660152804139542,0.958947336513242,NA,0.616201878042265,NA,0.729048348974239
"1922",NA,NA,0.991411195660851,NA,0.636665880209014,1.11213266086661,NA,0.888043642205227,NA,1.20484364208461
"1921",NA,NA,1.03378450951461,NA,0.731220826404336,0.839611064043318,NA,0.770939622072623,NA,0.848961164888188
"1920",NA,NA,1.03468486111824,NA,0.895260439897896,1.13051860278682,NA,0.897558660381657,NA,0.833211563343712
"1919",NA,NA,1.03548510107155,NA,0.860193731311682,0.973709944287526,NA,0.642297767810836,NA,0.602109369560185
"1918",NA,NA,1.068024702585,NA,0.85190152854309,0.938046984603475,NA,0.866600078842739,NA,1.0417838440916
"1917",NA,NA,1.02521403521685,NA,1.06365167614611,1.04575577697509,NA,1.47570558012264,NA,1.5003841068942
"1916",NA,NA,0.832389737082848,NA,0.858222834078735,0.802099366274421,NA,1.13148355096073,NA,1.07962246252047
"1915",NA,NA,0.986586821995141,NA,0.789756493378163,1.26228776202296,NA,0.814275857276812,NA,1.32733480593753
"1914",NA,NA,0.996568970662456,NA,1.08740661262441,0.893741403904186,NA,0.983313329491093,NA,1.15990462411362
"1913",NA,NA,1.06389117030438,NA,0.989756488543423,0.946241599076033,NA,1.02236634739627,NA,0.883956522964664
"1912",NA,NA,1.04511354888053,NA,0.892498162953675,1.06534611067894,NA,0.983440600568314,NA,0.638207206394321
"1911",NA,NA,0.988104183916359,NA,0.901471589591309,1.151008806169,NA,1.01727530744517,NA,0.720640453753167
"1910",NA,NA,0.941471401483997,NA,0.377800606544772,0.994957127397175,NA,0.607047947163827,NA,0.326567090383716
"1909",NA,NA,1.16889886368738,NA,0.884874797853659,NA,NA,1.67666964536583,NA,0.76070185548584
"1908",NA,NA,1.05855455333854,NA,0.988294243216957,NA,NA,2.0717034597358,NA,0.729414007141119
"1907",NA,NA,1.04041871775192,NA,1.12675678073163,NA,NA,1.33997097857126,NA,0.840460386855581
"1906",NA,NA,1.1852398664707,NA,1.15644049803199,NA,NA,0.658150000747795,NA,1.55769756147429
"1905",NA,NA,1.0253057539665,NA,0.969354382566442,NA,NA,0.866287880924694,NA,1.33790094590825
"1904",NA,NA,0.949128266227555,NA,0.940023391275188,NA,NA,1.01156389731669,NA,0.924950642863548
"1903",NA,NA,0.841201594284243,NA,0.909724970140083,NA,NA,0.738842922987073,NA,1.25350737023155
"1902",NA,NA,0.69490785093428,NA,0.874284744059301,NA,NA,0.900771537074341,NA,1.32917799363841
"1901",NA,NA,NA,NA,0.986909464545062,NA,NA,1.28179170409458,NA,1.73474426310567
"1900",NA,NA,NA,NA,0.848712641040561,NA,NA,1.36514537030416,NA,1.1071492190721
"1899",NA,NA,NA,NA,0.673617964878968,NA,NA,0.838280665152786,NA,0.495403764888066
"1898",NA,NA,NA,NA,0.954265177828313,NA,NA,0.654581131254887,NA,1.15516154439666
"1897",NA,NA,NA,NA,1.18094713820178,NA,NA,0.603137636847722,NA,1.25489373816068
"1896",NA,NA,NA,NA,1.86100728631578,NA,NA,0.504894644430404,NA,1.33060249191561
"1895",NA,NA,NA,NA,NA,NA,NA,0.381140232278627,NA,1.29581373227778
"1894",NA,NA,NA,NA,NA,NA,NA,1.43998771912831,NA,0.477445675673116
"1893",NA,NA,NA,NA,NA,NA,NA,1.21710452590717,NA,0.709266800667993
"1892",NA,NA,NA,NA,NA,NA,NA,1.56824832146196,NA,0.710848753526344
"1891",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714631768350765
"1890",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12006266550413
"1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952475459865517
"1888",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27332689186791
"1887",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17179738445613
"1886",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06147749713878
"1885",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970624205424237
"1884",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839646900888244
"1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838884225077579
"1882",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595213993465217
"1881",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537426323190455
"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09500415700577
