"","P22","P23","P25","P27","P32","P33","P34","P35","P36","P37","P38","P39","P40","P21","P31","P29","P30","P24","P28","P26"
"1928",0.873258293876899,0.766380716341358,0.581294961898136,0.697039522421516,0.596621853465815,0.807654721278566,1.02080391899478,0.64844530887741,0.870611446231664,0.837315902847167,0.904481079474156,0.887019508055508,0.770557781568978,1.0654701573815,1.01773573843078,1.19227332641313,1.34990141620132,0.908604643207113,0.811372531286165,1.05749511986359
"1927",0.725892694423363,0.658105672386521,0.43337603753429,0.62555998675308,0.463765430208128,0.791145315562198,1.02104355082907,0.754196980630111,0.780311915532909,0.907874880399736,0.81688440622249,0.573385335451902,1.25948404271079,0.781389720507001,0.716456598058021,0.978416822673675,1.00671928663702,0.774282464675939,0.715395867293017,0.80639371931917
"1926",0.882749739591472,1.10807537432372,0.843174022169862,1.20864984834639,0.8617259919679,1.04189321273895,1.18141135473337,0.880861531778499,1.3832272147819,1.04512271728384,1.14636362679907,0.990290527551826,NA,1.06452773581207,1.20673413123315,1.05078945479879,1.03179449073919,1.0273915105632,0.907051230213608,1.3679214849503
"1925",0.962201664995853,1.0845526099505,0.8335605309145,1.22921360099057,1.27450627481093,0.870246843212769,1.29693506899496,0.906142413968649,1.24073031766053,1.11836633393973,1.26108443090596,0.738617355897033,NA,0.835980288024048,0.569835381628823,1.13656259737427,0.895107875631451,1.14558236058477,0.606446964822005,1.02689813216643
"1924",1.06827671786572,1.65313481961105,1.15641111905134,1.33824814499613,1.35090581764151,1.04770687609234,1.19539091312086,0.985038500304812,1.32239736099324,1.17768671822204,1.45226079747032,0.877090189782735,NA,0.982906860173216,1.20067403105766,1.10234543426375,1.16591550072766,1.05976212504369,0.631818017513734,0.978338067616681
"1923",1.02931402647025,1.24147608137516,0.876148795828882,0.861458660186111,1.09774921089044,0.782363643375424,1.14720411798103,0.92856774101568,0.885280060343603,0.843724131918195,1.18431711059479,0.648363309918154,NA,0.777936786080749,0.782864109096713,1.02505225788678,1.15203222702645,0.744542563518688,0.618168590417084,0.945671731122344
"1922",1.00328109836759,1.06945584829412,1.06816497733028,1.10357463157678,0.89484644804293,0.757682189204496,1.11158207129107,0.931400492857565,0.931283532089966,0.841142386681338,1.14988010426287,0.686353038178165,NA,0.851787185123747,0.90025143124685,0.931824792951158,1.21899674007815,0.599803114825849,0.837781669653444,1.20560262998565
"1921",1.094559288948,1.0025327214423,1.0238992068324,1.01831386307396,0.796876399591675,0.750119499818209,0.860816573075928,0.647865781362626,0.754199359701806,0.713027233450822,0.957024757712151,0.628610722873227,NA,0.703937702687435,0.816807096330544,0.946646408669951,1.04734533288696,0.642881263848247,0.699136867293365,0.606856021736415
"1920",1.35783514589796,1.48933726753633,1.59835910011645,1.3250862368588,1.0575069042803,0.982930400758318,0.865213247898967,1.01150436846973,1.14491806748306,1.04750318243387,1.22399886299405,1.30873584547608,NA,0.84395220601373,1.59157994112835,1.15584629373923,1.27531715143656,1.07342108279413,1.07110534603717,1.00811777943255
"1919",1.16187918277146,1.30710370725569,1.49440464229756,1.11928149269506,1.18261173675348,1.02712719068601,0.944131253398904,1.01356491610668,1.19306050865237,1.11387028368168,1.26466811756901,1.22190554259557,NA,0.723186917973683,1.01866645827398,1.18116028789843,1.27494555532069,1.18398019074872,1.20087342559391,0.750656150411146
"1918",1.12115854098916,1.12745797318959,1.33371428774836,0.829453312741325,1.11904961754073,0.915906404696881,0.894465760929932,0.984661744523779,0.800997071103238,0.951454103925453,0.931846375978438,1.11934104496577,NA,1.12938874032549,0.837293997383328,1.14514825326938,1.25861916762467,1.13801664085888,1.79213057811072,1.22320304379852
"1917",0.995968711594806,0.758576315716298,1.06043190315891,0.855193043989253,0.886096597435583,0.984710956305602,0.714873913040776,0.880515138066957,0.703295394674497,0.801762961862186,0.837681262446118,0.823231789676286,NA,0.918616894216933,0.686761988602472,1.00617722210765,0.765747397125024,1.05922759285493,1.20861665704453,0.739583030187483
"1916",0.457678633434157,0.469717748525781,0.573182465280415,0.476239785654552,0.653624557954652,0.718105172012201,0.778224242714229,0.523369648049139,0.568086584060865,0.594974997917777,0.619131078307792,0.259175090131796,NA,0.623679366255518,0.398847637867584,1.00278802393939,0.774643729854016,0.694661016798626,1.00362369911991,0.514821851168044
"1915",1.00502492395394,1.12596028432838,0.723618701401759,1.05758389434315,1.06055616398106,1.05780873737094,1.06010439566099,0.999278833513559,1.12924275523588,0.777495523132931,0.898841947044982,1.0136120632075,NA,1.1924229462421,1.25523428708325,0.96634990146277,0.975232717949685,1.13938397457899,1.45472816478682,0.94969760583982
"1914",1.37531666518258,1.48060788612576,1.3489126190003,1.22056118615552,1.31668070144171,1.28158659505213,1.27513727295296,1.19792549012507,0.96204997303208,1.12683349245536,1.26966110328647,1.3236522393965,NA,1.6248273593155,1.44736151374942,1.35934951514445,0.995181731012918,1.32207984830581,1.72227452560312,1.28897799981528
"1913",1.12627656565524,0.651217494089264,1.03363160693411,0.754086662013637,0.741105895600581,0.990316431669887,0.828389756536238,0.975648196554859,0.611823991657939,0.829884513699645,0.809651909588496,0.762392222677631,NA,1.05125304931604,0.728736923977468,1.07970344961306,0.545724893275536,1.00728858468255,1.1201289997411,1.13031851678071
"1912",1.10441923862874,0.86023156681899,1.04967983676602,0.804341794707296,0.993424609042588,0.901591142988427,0.918820237053099,1.15878747325783,0.839533973104374,0.880002543186291,0.79150033692942,0.977698768958227,NA,0.977999516487699,0.628294412325604,1.23811209437261,0.635638079785256,0.965609096500924,0.889552837479519,1.0045476211295
"1911",1.13531976787351,0.933858032684249,0.889268885755081,0.695776466470574,0.837911368100592,0.977484338410283,0.930282875031239,1.40760924190102,0.715155418223892,0.93492910521565,0.799113560031575,0.985839241852499,NA,0.89302417896669,0.866524020446053,1.15583528515173,0.821818497656923,0.943032775025917,0.796182670751868,1.08730865436808
"1910",1.11316125340513,1.05794706743627,1.02941441997606,1.11548023770172,1.1155653031403,1.1585639292607,1.20221100144559,1.89195117785917,0.897554531597668,1.22731649411883,1.0906601614432,1.03336012378066,NA,1.2636097712455,0.837193617522722,1.11703458749298,0.972623214892562,0.962119579420189,1.02470232063575,1.27652093428684
"1909",0.604652609974835,0.643347357907033,0.715365272280715,0.928762219128468,0.813022169927544,0.856616302645718,0.88394413969501,1.23742094747902,0.702661755279656,0.855698620108754,0.814056698699883,0.726184269487143,NA,0.848275117954148,0.698437427196234,0.624693109248958,0.658489740565398,0.88213484316364,NA,0.741554307596046
"1908",1.14556899750254,0.985672494784618,1.11838888148355,1.27635405845051,1.21041849719436,0.977197765830385,1.2563066810319,1.34318059968609,0.867625880393823,1.27077509667603,1.15463642968379,1.04985919006314,NA,0.780085540265916,1.00037556485584,0.672447419228447,1.06291840059386,1.13031895963508,NA,0.978777366950407
"1907",0.950373356952928,1.06210309177961,0.965681699242897,1.14175144970487,1.20785651359656,0.977481822127335,1.21134368767055,1.47559937560477,0.98086316156466,1.22350915215332,1.24093887463532,1.38671999106834,NA,0.946910208873461,1.53176686843168,0.790825564520202,1.32691732428999,1.06340404008715,NA,0.978640731697166
"1906",1.19609091929969,0.987280268355498,0.933621172343522,1.09598195336193,0.952691838052111,0.86681376829512,1.13061233583205,1.02691188845843,1.17822925784942,0.936006086940595,0.90658150586688,1.28796575799439,NA,0.947284759775991,1.26275724378356,1.07754289022114,0.962172480801181,1.05718825198178,NA,0.749231121470295
"1905",1.19214975562383,1.27938608677842,1.56862302929765,1.49990180336822,1.66349273501241,1.23427231795031,1.51847941924147,1.64217159638209,2.07210034826255,1.09106990141136,1.34843394763092,1.61111485064891,NA,1.55263194965007,1.59081401637883,0.933053991286258,1.04041626280077,1.41684058270085,NA,0.989648555704397
"1904",1.20535327921564,1.24844034123634,1.39941047722557,1.41160688762545,1.63265598274566,1.26768863588163,1.23884045524052,1.73002686368021,1.09997891589206,1.28494653262676,1.23718479320346,1.14760686083035,NA,1.4358546648288,1.55997316909597,0.922941070512802,1.14284272951165,1.28567841945806,NA,0.893665911963306
"1903",0.967436906197411,0.787106418048506,0.851087067928636,0.929397884916808,1.01155207681783,1.03854907505449,0.988104230030153,1.33730850807776,NA,0.884324341427503,1.00000816811272,0.756786588750511,NA,1.04231156844321,0.50478964926187,0.678474919054196,0.881747419275167,0.976712922682163,NA,0.479958636971179
"1902",0.987260122118342,1.10605090510628,1.02839139198502,0.787359094051046,1.06345352132961,0.950637979453573,0.993287456855508,1.25972884418934,NA,1.10879449336567,0.94371658138432,1.0050317112269,NA,1.06768593269427,0.688667100754762,0.711594246799665,1.04258949921844,0.820236202190165,NA,0.553276813943613
"1901",1.33517820290311,1.44102832459026,0.829112391918775,0.92136352638738,1.33926377655893,1.11693637206017,1.11270706254121,0.714310100227193,NA,1.18756169837099,1.14530999060968,1.06664786892281,NA,1.10831067396462,1.12516409057991,0.814936135420467,1.11745999298285,1.16674147313493,NA,0.519759177556809
"1900",1.02320134428098,1.01101684131356,0.697328099572438,1.17185888992506,0.820970287057473,1.15842723241332,1.12157382555831,0.957223106608805,NA,1.3879622786707,0.996197865631844,0.910937876505056,NA,1.16124102170929,0.802560272602158,0.719719634833067,1.06818632529499,0.916115703179935,NA,0.871029916416529
"1899",0.511917032653097,0.416632239941495,0.585808417869629,0.551940912706792,0.31238417585724,0.571589798648662,0.587394012090747,0.466127978869708,NA,0.549820013152904,0.493124759085498,0.444506944797133,NA,0.595754290793293,0.743057365059336,0.735097043088536,0.578263069494022,0.61961056523759,NA,0.537268302319541
"1898",1.11856424366726,0.999527492219909,1.28325957220207,1.22396598811759,0.915726994547356,1.1571744263248,0.785127018392023,0.856015301259351,NA,1.08795766435259,0.89967443228123,0.919267916660963,NA,1.06384902185385,0.965424259615488,1.22303675667846,1.07293890193467,1.14307689440223,NA,1.11712647456036
"1897",1.1372837001429,1.00674659923213,1.23750991235119,1.33165328981363,1.13858896833886,1.33487817358475,0.967238860210355,0.869128380173196,NA,1.22503307589815,1.1492792147927,1.12640035054094,NA,1.30097252655421,0.841774248916,1.08008038800689,0.981809244749379,1.05385470005383,NA,1.59686306762193
"1896",0.949442959075984,0.657231848070086,0.936836191315905,0.85138398274485,0.494403502100331,0.942717665455967,0.598875012275763,0.729611204598968,NA,0.858456144038794,0.749753938264976,0.831484763336407,NA,0.851658977763275,0.901712440993709,0.95428123690395,0.862377678072615,0.891972742241038,NA,1.13621023970292
"1895",1.45854076643204,1.13565270213364,1.28973274160627,0.926135671419388,0.88848610730925,1.09908722788079,1.047685173833,0.742537053987369,NA,1.31568281623407,0.986001353227932,1.30983712079487,NA,1.07448275609721,1.73792967078783,1.34634971327849,1.16220751269923,1.16963159920612,NA,1.84375186833328
"1894",0.796980452989629,0.4787364175363,0.960730241158178,0.936105806128713,0.568730039912026,0.688191015918358,0.727908697409574,0.634510722122599,NA,0.82956556771541,0.710674842602373,0.939979353566374,NA,0.816741369120366,1.30111812184806,1.03676980875274,1.01164805828079,0.889368567961596,NA,0.715942864358983
"1893",0.864216589319024,0.786436286102499,0.810850196327738,0.764320119643762,0.629285057185558,1.126287806886,0.787701520335877,0.631280231838964,NA,0.842754831331071,0.933602117222941,1.17080069802861,NA,0.872412347280399,0.889204201140232,0.931677350756002,1.01692385253954,0.871512581243916,NA,1.34043972171674
"1892",1.00145296315771,0.841882173399079,0.661829867030339,0.961853760040217,0.687499563614865,1.07332185678891,1.04140191645609,0.776825279572083,NA,0.889575938594944,0.872036741366635,1.35488834790302,NA,0.846392230025854,1.00649339421092,1.02942402009792,1.27069966746365,1.06196936148521,NA,1.34775366670207
"1891",1.14716116755905,1.30518529030129,1.1491783776896,1.05293501033604,0.837093377950173,0.997028873517528,0.927108499725413,0.806768332058961,NA,1.02626393477525,1.00327191879366,1.36528356587772,NA,1.04221649910711,1.24829406419061,1.11517907436703,1.5811431220491,1.15260908689092,NA,1.44623253764392
"1890",1.08842553169592,1.0765315807356,1.24860418294163,0.94684843158269,0.93742508814868,1.07826921442521,1.08033027037714,0.86623089955952,NA,1.08079844859931,1.19842687922037,1.28344712300838,NA,0.794683068209191,0.967101722398981,1.04023780105784,1.28182399564124,0.981879769976487,NA,1.0933287831792
"1889",0.85829398110414,1.30142774931351,1.74564340010754,1.21678389801174,1.43897846218726,1.21255163544668,1.323877555294,1.46167482749403,NA,1.31477931662718,1.10612329095238,1.3613741315915,NA,1.37579507667212,1.50185069181885,1.02285743839654,1.69984394392477,1.23352244846151,NA,1.21227336396097
"1888",0.768890157755816,1.03401264986219,1.30799397687933,1.04489126465913,0.723818160323775,1.04993670374632,1.13238087426418,0.970610102818737,NA,0.983288026105911,0.9650529345883,1.11982355889137,NA,1.19996697972191,0.937513301014818,0.883604847829087,1.26782650032351,1.05929305240757,NA,0.919333961924634
"1887",0.823536023151893,1.14464181730294,0.8498717012387,0.910895889441047,0.787596818491792,0.97630061238121,1.10261421626106,0.681551377340288,NA,0.851872094148321,0.911529559715103,0.850595453148198,NA,1.35787016148178,0.898621352355009,1.09576553863115,1.01853437352033,1.05785926428739,NA,0.772461064238922
"1886",0.984318554539688,1.50276771604899,0.715674455083821,1.0252098728623,1.04002493551429,1.14533181532085,1.0539160733072,1.06635648623597,NA,1.16187571708371,1.27837486508428,1.3045228414483,NA,1.18339200529109,1.22912996689488,1.20178405874867,0.942906450377047,1.42743210665887,NA,1.0879143200695
"1885",1.02612037467352,1.79422549734494,1.0380599274833,1.36642419618201,1.88086630505562,1.27360837067098,1.59759308319227,1.20182676746736,NA,1.37708382063712,1.37519032271792,1.00628211346281,NA,1.27555020780505,0.842111806574228,1.31233821139826,0.910400765885944,1.28232498532412,NA,1.48440849836601
"1884",0.721699937504696,1.17015209715913,1.02095346551058,0.999795212085724,1.73162841935922,0.945765181361535,1.00863751926912,1.23942304398845,NA,1.4666743734568,1.17323487569322,0.866952738696447,NA,0.915403329302661,1.07167483341445,1.00485227784126,0.674606392773942,1.03078173051532,NA,1.22633284471816
"1883",1.0178561691833,0.732477699910116,0.936680495326284,0.919509479732123,1.45204568756241,0.866899795476101,0.725243213477983,0.986196377897044,NA,1.16761847633753,1.23683656469892,0.848903996011839,NA,1.10842167687544,1.05513063674781,1.18646218383263,0.972064048475577,0.955435347681409,NA,1.011110656194
"1882",1.03600223714622,0.650938440994857,0.764987789955818,0.818586798448684,0.774098616758182,0.803165375542255,0.554323602075353,0.553731195693764,NA,0.508622180040395,0.665097489369414,0.578025314592721,NA,0.70845707394752,0.726896609602482,0.854881426041203,0.554014997667439,0.711135279269826,NA,0.661747498419809
"1881",1.16270487463961,0.900438493703296,0.751581683212976,0.925141672840001,0.832728745523926,0.971363871363017,0.755600513280645,0.623254426059357,NA,0.754152499883668,0.892423547463064,0.664275173842601,NA,0.742761439302355,0.791517247689365,0.800428865398402,0.594906040593382,0.670015203470131,NA,0.769661866859922
"1880",0.730479609165886,0.459431568945982,0.758200210502073,0.72317822046373,0.642791450905437,0.634827680209076,0.761842069208659,0.3972976495603,NA,0.353495327688654,0.744422786524046,0.564251828839698,NA,0.268124924404903,0.520752960624429,0.834249432213519,0.62815272179359,0.561401118984225,NA,0.494729908372258
