"","Q51","Q52","Q53","Q54","Q55","Q56","Q57","Q58","Q59","Q60","Q61","Q62","Q63","Q64","Q65","Q66","Q67","Q68","Q69","Q70"
"1931",1.20177506586487,1.04352368107274,1.01429053272558,1.27720714757138,0.950642146348576,1.06238908493781,1.01674246975205,0.799712718650525,0.913382604350358,0.565418817723224,0.91643641477179,0.943465412937436,1.09743410751199,1.23006814441177,0.902067198014662,1.0103141002171,1.0344534949141,1.09383893561318,0.850133488308498,0.863239849152885
"1930",1.23461013382604,0.956509629968128,0.906072094900859,1.24767639955385,0.840322456769547,0.920271736849889,0.808108700609677,1.06664041129097,0.997530691736273,0.654698349514475,0.908448914980441,0.882516509473252,0.992617733212831,1.32375123235386,0.792799845320328,0.946759795426948,1.10202393625926,1.23437964633031,0.795959656305746,0.912708187469807
"1929",1.35851281238683,0.808932540878938,0.972362965138012,0.913172815115857,0.81373324113351,0.934573160306901,0.939717916907992,0.945207081126779,0.978007592345166,0.628153525094392,0.960168744560951,0.881642795780159,0.922646316596499,1.21568258161246,0.674332519769145,0.918636979097938,0.954683321229274,1.21965195417404,0.719109413967039,0.72180909226817
"1928",1.26096627976475,0.688598303400261,0.811902053293706,0.829809787726145,0.792709294226497,0.965177757422559,0.760469451349515,0.537909880358826,1.02636995245391,0.698171072402563,0.874001247603855,0.806966627313256,0.94658155844898,0.998803163261754,0.717954169321133,0.944698770849064,1.01478842710825,1.01343548433409,0.919428244271944,0.848454164357364
"1927",1.12495691688864,0.803898788026528,0.739363351989186,0.704300179751856,0.844707258087777,0.956897522154965,0.616183337977715,0.579730746959062,0.859451118453112,0.282457392724665,0.94890738790937,0.968084286242026,0.758289085614672,0.90144211280424,0.831242246627247,0.71951598737815,0.791565982220195,0.851603092618478,0.815250415199165,0.834509553940445
"1926",0.960412087161713,0.585609576181872,0.559752895698358,0.833337400145927,0.783633209878197,0.791193021311097,0.643255758125936,0.528598744789357,0.769870650740454,0.316092033402097,0.813325098784125,0.682261992691063,0.615528831209561,0.794715282003077,0.772697206091049,0.621188230151977,0.734747261777294,0.812815434019822,0.638853370517312,0.868808355856153
"1925",1.05657256087347,0.727781230408058,0.630525718548607,0.552028064311471,0.85815058666629,0.887943354858427,0.886369123882749,0.425932942769852,0.838800414692194,0.403074868954963,0.864350778743631,0.741286386504714,0.625739054603314,0.870609981034167,0.861976020789617,0.737193314013206,0.74074403578982,0.732674256037779,0.695419033109722,0.884815292547493
"1924",1.02721025750396,0.744568735935851,0.719239355817197,0.839397081187782,1.01833590648399,0.77813121563957,0.854151879790731,0.58117239829088,0.865866133370629,0.383955404639804,0.889809657787413,0.758366208881336,0.757655334162536,0.875580249592048,0.857501264473506,0.830625095651141,0.855470337913234,0.956566377211826,0.933001620250651,0.871654499031163
"1923",0.994308705107027,0.846558844795766,0.822176411085295,0.830206554131199,1.05956977832864,0.931462267565824,1.02272013030622,0.658670673023767,0.926001106671818,0.362931204308609,1.03877814459666,0.777111110259924,0.835675221034767,0.73745873580177,0.901346648772609,0.895591450234309,0.798950451650552,0.704214761525451,0.820747163680376,0.867377841329634
"1922",1.3052786784491,1.25873761464695,0.983584799424618,1.14902339301787,1.30817767581472,1.1439844162894,0.978261424080575,1.10461059552043,1.11874228815928,0.256121698343744,1.21553066153495,1.3245921067405,0.96164873534906,1.15015996955871,1.27629260802559,1.13470256594973,1.0346948925934,0.925979979401135,1.15152376579273,1.20904247831383
"1921",0.595118699116794,0.469919209226241,0.844546681665534,0.573290937817236,0.919377874056238,0.853606510774103,1.16233128952986,0.974542132907899,0.715367757502009,0.488748972116825,1.07164278621215,0.530456030191516,0.947658437479285,1.01344946602543,0.768594017452859,0.507916864201105,0.761437704829771,0.589087566651813,0.737706088372776,0.613154702456186
"1920",1.16255698009005,0.913940059932368,0.943716890446378,1.18590256385741,1.23958136851214,0.922537660615836,1.25642705696196,0.883168781612633,1.17086180553871,0.43155902235766,0.974900511961636,0.79838468295277,1.06898420424916,1.03789516766086,0.810627947863875,1.06371048592452,1.1725298394748,0.935695284477312,0.917238844598873,1.13797532700561
"1919",0.893800245478792,0.750844287626064,0.803010341652477,0.944706919755764,0.850301510633039,0.689508502741613,1.14371177391633,0.867345717282033,1.0457663673582,0.694223472035155,0.753344820139847,0.914919731052901,0.814342972245871,0.684730173223744,0.958819498168828,0.770577819455389,0.809318481159859,0.816592988907959,0.9796117264239,0.720680327972672
"1918",1.14905143199159,0.861739763877182,0.862429901233196,1.24646549516964,1.14186356409881,0.87797846569285,1.19492579759522,1.27760398191159,1.16980480888915,0.921628928501201,0.953634034093103,0.83659205471034,0.926659095747476,0.678692650581864,1.06441953540665,0.928248340313613,0.978150751062864,0.868247822948017,0.621057703301556,1.15933603715364
"1917",0.898192280491518,1.12316595902771,0.987287891052845,0.866074108857913,0.908217150520688,0.800630532302361,1.38713248752132,1.3879214575279,0.912193224562039,2.33347902450063,1.01604189330048,1.04725819533899,1.32399636161989,0.779462112885278,1.1470060318357,0.913000917776971,0.918324110463799,0.746220031828658,0.712986160649063,1.11813002738761
"1916",0.459204047740144,0.634315770874169,0.780841623852643,0.497873029948774,0.670767468570375,0.672601234320148,NA,0.650174935393281,0.577402984304125,2.20259856381637,0.756979145254231,0.636439486774271,0.95436067850028,0.66538827372404,0.803492367385869,0.451674332648585,0.564252687952632,0.685132509841019,1.04381894995999,0.676614527104505
"1915",1.23156656703194,1.11221550093929,1.03425730933622,1.55510370929208,1.00699859720696,0.934941041094236,NA,1.27972015087134,0.930746618267629,1.19504773802075,1.01540670843625,1.16672972452408,1.34356247930333,1.12908540063002,1.24946098202604,1.18728321268205,1.1036801591818,1.16321267974536,1.32139364890313,1.185789119721
"1914",1.19232820830836,1.28020889185989,1.12432741114012,1.61074477014556,1.23230962967923,1.16412984419846,NA,1.5799906593938,1.1693194346741,1.36021121290854,1.16306806680776,1.1465573926457,1.43998079667283,1.08200311089874,1.40070854608036,1.36178262780944,1.37152180139524,1.14309302466052,0.779032256352479,1.19979835739502
"1913",0.812920574831118,0.937532647435672,1.0028400115977,0.905341574214758,1.04126450746067,0.995114651127241,NA,1.15834189097358,0.775901456901504,1.01180549446964,0.964225316793761,0.880376803824476,0.967284990955082,0.868302867770895,1.1886257339583,0.879638142760618,0.852603080542239,0.946920530055139,1.15767148248947,0.910031313982741
"1912",0.97736368619676,1.00644329459727,1.03219266337109,1.16212337780857,0.981486694464958,1.07704547717565,NA,1.02523979602282,1.00687012798092,1.91848149427236,0.94086330362754,1.04979391302108,0.745754738737821,0.85865001450674,0.977294183563132,0.927877753537828,0.89001165312487,0.815997008943643,0.827792283271483,1.19923244220155
"1911",1.20211829159435,1.28137374849595,1.15243444447399,1.32986599293714,1.14374918995142,1.0909215004483,NA,0.945514567791617,1.08779705009454,1.93508530762634,1.08552966113144,1.325966139295,NA,1.11433305761015,1.20570030932182,1.27772317045597,1.11557236730677,1.18168724565423,0.959630483422798,1.11513786537731
"1910",0.965994401373476,0.930070259898948,1.09744355992,1.18329441840573,0.911544405245362,1.1144613834865,NA,0.990693075217163,1.09344846164734,0.962797649708835,1.03693262746191,0.950322402069734,NA,1.10182108714553,1.20611478633441,1.50963293237419,1.19588738932173,1.51866525989708,0.90810553254597,1.06794232726624
"1909",0.910557051866205,1.01218991999534,1.18110375718515,1.00499992560274,1.01741403077441,0.917729068555783,NA,0.844712637696876,0.961128420948276,0.657925992653955,1.05761493487278,0.948968301081432,NA,1.1201342205892,0.966627520786727,1.01863916959152,0.95432959268283,1.12014984664785,0.587337365477275,0.936395667500534
"1908",1.37628334220051,1.11041735549885,1.5603717925258,1.06310981623836,1.30356476449037,0.970805322351303,NA,1.07587562695819,1.27211951320399,1.19496063973988,1.28965954000611,1.34797515384548,NA,1.45830647397992,1.12152153889179,1.01230617928897,0.879577685643,1.29686704734025,0.922072004082655,1.11913808956977
"1907",1.42750616431946,1.34950900039355,1.51338857976066,1.09981737325789,1.33603956224128,1.12631741458216,NA,1.15894078265295,1.22952366094241,1.28545814043251,1.3089931815399,1.28447571869225,NA,1.4550808539347,1.3227956438678,1.27629479248661,0.874934340860925,1.45326561249074,1.39255968978166,1.12982528126154
"1906",1.43904394654277,1.31906591322542,1.02620770782054,1.17371432446673,1.11695850337118,0.75476413229367,NA,1.15900203773499,1.08634013436334,NA,1.16287610913515,1.02178822339513,NA,1.33421987131141,0.970993014518561,1.25081680967144,0.907847650686214,1.13991480745617,0.860031503270223,1.1858698298005
"1905",1.52585582257982,0.966184329454604,0.786631657986574,1.27023295192,1.08575502324546,0.904595307602968,NA,1.28660844206182,1.05622089915404,NA,1.28268023717656,1.16811658405243,NA,1.18483307292433,1.11901900963792,1.32986986394275,0.946710662670466,0.977345689653138,0.889730662994159,1.16711673156676
"1904",1.25533550456255,1.29640499168591,1.00091906550351,1.0669325820676,1.34288592069981,1.08551370977217,NA,1.48251492319832,0.987773811277489,NA,1.32910490351526,1.51539955814116,NA,1.36561321177136,1.74071062141971,1.47779774389641,1.06482218975252,1.25182964002741,0.6807051431619,1.30275549280731
"1903",0.923236811143014,1.00325896349061,0.91875244985961,0.771319309646304,0.963834726188418,0.934425106109156,NA,1.15257266680546,0.708323770080885,NA,0.909507533633543,1.14015029043537,NA,1.04793213527812,0.685520876397674,0.960975230101392,0.836760023521656,0.965920885310936,0.664476611482536,0.869508095698492
"1902",0.916661690061147,0.96489976649409,1.15085351539563,0.904213356193328,1.02286144989043,0.941895432736196,NA,1.01660076426043,1.15985268387248,NA,1.06127129150735,1.00467498702384,NA,1.0187226100071,0.739466766340835,0.967200842496964,1.0124472474701,1.00896269762776,0.905848501237451,0.966863921407135
"1901",0.940916704951194,1.1800704305023,1.73514243322325,1.06460909751927,1.25516235654839,1.25822619274107,NA,1.1905161669111,1.08514107016373,NA,1.24028808579615,1.14836028696454,NA,0.924806150661547,1.05730659022072,1.12601082833822,1.07519787151244,1.15445799549239,1.03606438546758,1.10890759052401
"1900",0.880190957290816,0.914289469815624,1.28748470646519,1.04672742497249,1.20981026378007,1.47649138682371,NA,1.0139472181729,1.15216597801017,NA,1.00822047710219,0.872418285352234,NA,1.13968584032905,1.06865469129033,1.18139619026165,1.21556321826948,0.941989114144405,0.645718820044267,1.102143862914
"1899",0.583552752878989,0.638538926196801,0.89370639710789,0.706403875152402,0.766835060567447,0.9636674398895,NA,0.840054664352098,0.697524829021358,NA,0.865737823544531,0.818102117190096,NA,0.927469876179294,0.900415888000317,0.657086091275795,0.760787275992571,0.448847093428145,1.32412951258656,0.586092826731081
"1898",0.906583052564433,1.07546789068414,1.18722867348059,0.811804853413518,0.993187604627961,1.13874832641227,NA,1.15618249816421,1.06029653283949,NA,0.973084601142247,0.845776078426948,NA,1.03925580034404,1.181327982558,0.924639492629314,0.965093346166972,0.837313268227395,2.06739691108723,0.96224013057282
"1897",0.782782637406071,0.996938443582709,1.28032513741625,0.767097936583524,0.862260159793239,1.1681759556915,NA,1.03295716556358,1.36280530693524,NA,0.914932894996819,0.99369033390597,NA,0.980392025319229,0.828491187131996,1.07436022358055,0.968296448689922,0.946706677092569,2.8135969433865,1.00048854734754
"1896",0.631546574999185,1.01744997753853,1.1488911467723,0.664984729052559,0.814557203012767,1.27430981632994,NA,0.947298038942707,0.715208375052224,NA,0.968286107784951,1.09836283085705,NA,0.907764537767482,1.04123380297934,1.0403253040707,0.662891386120635,0.602881883175937,1.06422149784237,0.968756989376928
"1895",0.88810573473797,1.30630412574194,1.28547533924458,1.02131113973967,1.09237662103217,1.08597920665375,NA,1.05463170697107,0.692654216090655,NA,1.02291023523187,0.967812861912381,NA,0.820685761049563,1.07523018799995,0.991866779973323,1.10379504279635,0.873027127012517,0.551612553045999,1.00510795709931
"1894",0.713654277115821,1.05736970953464,0.625690579800099,0.83582466412394,0.948570488160504,0.770070853234999,NA,0.774566410629587,0.416894032876856,NA,0.935075662284293,1.10387494838401,NA,0.702986942775226,1.22380725208129,0.785975409308124,1.03965297731977,0.702037311906175,0.453717605371462,0.808350645948011
"1893",0.668366236479309,0.992328585372125,0.707578676897398,0.811132253465249,0.882536049137469,0.394474274734441,NA,0.689233442738015,0.822112452794117,NA,0.988398595934,1.10037304445963,NA,0.812494933174176,0.923673634244005,0.887247230050449,1.06433971618639,0.690577886251049,1.06699963869961,0.789539132563752
"1892",1.02539088213032,0.995155921492164,0.609977125461908,0.981673374177643,0.89154940431568,0.621818579538184,NA,0.855938189738168,0.93837736509316,NA,0.946087959711524,0.941418163138496,NA,1.02536723298563,0.863144790004051,0.833543615966588,0.819832756345705,0.72279734256929,0.437420984964258,0.813426348156143
"1891",1.10627792319096,1.12759389719856,0.898531601886215,1.26722761893135,1.13439876287987,0.785970695326219,NA,1.00708416620805,1.26944885592587,NA,1.04443226560079,1.07495464880985,NA,0.99753251268769,0.934846226649216,0.81310585780359,1.16256742918076,1.10516612532989,1.23859485221211,0.876510843414112
"1890",1.09106514882802,0.88900490719424,0.784044123695138,1.06802260182314,0.993280191501611,0.762005244769786,NA,1.03217381088627,0.917903431013309,NA,0.966340723131734,1.05877306707993,NA,1.32740465601632,1.20322568045689,1.01840177147325,1.24784896531939,1.21682475662276,NA,1.00806926903206
"1889",1.34808318928413,0.697602884905091,0.524262290605135,1.02392635846525,0.969190875247235,0.729704731120098,NA,1.02103918419937,1.10439077029242,NA,0.798600170024935,0.956856031136574,NA,1.56050588363146,0.850507267134641,0.89619697274618,1.11373501821275,1.25603248194831,NA,0.873269785752337
"1888",1.11965308246432,0.865291274678513,0.81668313562799,1.09346149790685,1.02475879535341,1.46823658502454,NA,1.1219748284532,1.34320223916053,NA,0.917538445991161,0.853218629172313,NA,1.24150556081807,0.894533637229524,0.995116493610523,1.19921500806675,1.29520001724998,NA,1.18374691956755
"1887",0.883310789109958,0.726570185905308,0.754417321181165,0.726583828556773,0.952842982889901,1.27319901485099,NA,0.903102777723084,0.984373138926845,NA,0.954860175855235,0.81437141599268,NA,0.709130868705575,0.652745497626905,0.591752834843324,0.936425787872766,1.06047131795672,NA,1.00375788840981
"1886",1.35585974286182,1.2115847163724,1.07241433618567,1.09500122479874,1.1063826850899,0.701874241453882,NA,1.05215199937422,1.20743622034508,NA,1.2111936034797,0.988780345105833,NA,0.811652126271373,0.749524219651992,0.863501158276486,1.16426860421087,1.14579370870116,NA,1.03437929247301
"1885",1.01302735868324,0.835359167481817,0.956532173367167,0.965044982356814,1.06849038267109,0.846497118461428,NA,0.851739496382238,1.26595188181013,NA,0.959230416872344,0.849696180149274,NA,0.942577454552271,0.697727165948626,0.86473140907498,1.29145396002278,0.975321499530148,NA,0.951413737717058
"1884",0.810702820430326,0.915997750977752,0.872450840556927,0.73700862126342,0.87617911503423,0.769225755105192,NA,1.03749032119997,1.17214408605983,NA,0.856706505913267,0.895829505660064,NA,0.656922962591211,0.68568548587038,0.788983258801532,0.940608319695056,0.917738055413075,NA,0.981899461264591
"1883",1.07605280344194,1.19743556202139,1.14773498266402,0.907156677715521,0.980763298150006,1.12427702686075,NA,0.981542358874719,1.48790962407967,NA,1.04314570064045,0.997884273358153,NA,0.760817571207153,1.15195194913297,1.05858922499205,0.839320683267104,0.877144889455646,NA,1.13717395468144
"1882",0.925017418030428,1.22483396832497,1.09112937976046,1.11803693011595,0.952595722783701,1.23755325238334,NA,0.972751819440597,0.912255166570792,NA,0.761805989618701,1.28309181479582,NA,0.708540312566374,1.1196380640657,1.10583658582695,0.915588068441474,1.01446960273452,NA,0.991497624806619
"1881",1.19850425993666,1.02951334171811,1.02715482245603,1.35563053985618,0.94134713537724,1.56948251724636,NA,1.08522418329999,0.76216613196958,NA,0.951631044774444,0.902205513250841,NA,1.23868497439582,1.42450827453433,1.38861104664873,1.08818149193757,1.40033576213443,NA,1.42902515841105
"1880",0.652170518552228,0.918645290971634,0.897780265916678,0.943884125532711,0.836839359396269,0.995106889619546,NA,0.781327384371626,0.417653140022966,NA,0.946209489506582,0.875125166004083,NA,0.883790253958449,1.0828753060675,1.20883609609205,0.830274731359964,0.839541012733814,NA,0.816202970312631
