"","Q01","Q04","Q05","Q06","Q07","Q08","Q09","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q66","Q69","Q72","Q73"
"1976",0.918293608934283,0.986395416204321,0.920295042065055,0.790777793439624,0.876049577042987,0.921855545477767,0.718390497753962,0.835519193580756,0.805979259637585,0.684038737019829,0.911324717623656,0.82131827360837,1.12842753634404,0.784750622425522,0.891596408830711,0.782954183197134,0.676331847334114,0.93530569128418,0.760119695226347,0.907719148901841,0.654420024430306
"1975",0.962618354336059,0.83008193038791,0.945678538030668,0.890042047869341,0.846149812093741,0.975079666627626,0.793213725580509,0.956981316312479,0.950558200200719,0.825564886522143,0.958635298411797,0.984721403288769,1.11165737377635,0.738427068183824,1.01007196477486,0.869944748654133,0.773835298048417,0.888607863536296,0.753827058479474,0.892187911175513,0.719743639028934
"1974",0.705890736215864,0.459751289471919,0.66138469936286,0.765246074238734,0.68081530838308,0.794481756858261,0.575659598145839,0.683144080138907,0.834866724391825,0.654597602041241,0.608833328951333,0.746744643285106,0.94035663982837,0.629832405913347,0.757956250560232,0.644805517583094,0.581991812922203,0.679029358619281,0.467976898114291,0.685537248307455,0.522524345618385
"1973",1.02145715804828,0.749660895752769,1.10934433501737,1.07468982913012,0.889120279363314,1.02303670559756,0.990050496954482,0.998456862219501,1.13803450768665,1.08731654348712,0.952808560590936,1.13668662016718,1.49820899704692,0.975691876113605,0.871777446709291,0.903039022146374,0.745867501598464,1.05478145326337,0.721953535534067,1.00497918545412,0.846481162434916
"1972",0.861383217816731,0.472933303602002,0.795381304092737,0.744531226688149,0.62281076926027,0.678010763359974,0.773704008441656,0.619853753392596,0.807723921106697,0.598741418980573,0.482331173299204,0.889987950405696,0.80965584813219,0.77051619504141,0.710363356260802,0.816384406734846,0.767546676872782,0.824762346640094,0.423535039651575,0.862753282721286,0.62647997993556
"1971",1.02272039516362,0.686178464319641,0.976362681561469,1.05097143085111,0.992158730878471,0.942856251846132,1.05893491447665,1.1000751095463,1.10865415987495,0.870100050987356,0.903418166342335,1.04815610572746,1.24203441664435,1.01981808626132,0.922831509185315,1.12896096995938,1.04621029206753,0.991432602822495,0.806823910653008,1.20842425010828,1.05774922872187
"1970",1.00020905074865,0.754761197782795,1.02812645133115,1.02165369194784,1.02915326136381,0.890692947227632,1.07365211466282,0.991864819129368,1.18307421238121,1.00934405758416,1.05796391789663,1.14023700123006,1.09286715989676,1.18832856452406,1.05526169560169,1.02813429379306,1.07886250383526,1.03731924786871,0.870427423130863,1.26939054954615,1.03930906216405
"1969",0.66772098969264,0.610236086359017,0.823931990972827,0.836600358714962,0.903017320592218,1.08112016711444,0.806420569509259,0.867729930810397,0.908530605784969,0.862055367955397,0.834256500756096,0.995811081887237,0.813851416343918,1.04784840608801,1.12306848175504,0.623414695292564,0.946579568754583,0.936544570644935,0.801690613993419,0.937790520401916,0.951645128932681
"1968",0.847269696698822,0.697277282624468,0.987736771114169,0.913093172121185,1.27770071858888,1.37581658292498,0.991056187223483,1.1873555211986,1.06231655261769,0.987938840289411,0.88227970349372,0.895148562660168,1.1239259340121,1.08688009065745,1.37134812770932,0.80103621480363,1.1096618850765,1.09211221408059,1.08599138517083,1.06345514884796,1.17172723558935
"1967",1.05156564697731,0.683285649688503,1.08962434167979,1.15489769297093,1.17573916824703,1.22610825481566,1.05654502401936,1.19021779361013,1.12701892592655,1.02686502744433,1.24956196375956,1.13226821797365,1.10087483195499,1.11566975871384,1.41419411681232,1.21790880914507,1.13937165884245,0.929109367233186,1.14754792045156,1.21953948137193,1.26902987931399
"1966",1.01281113665265,0.677012052182494,1.00480611555526,0.997634139262649,1.06115666919855,1.08597706904951,1.05652051470331,0.860639839021666,1.07803174086233,1.11151560324864,1.21364926536872,1.05889321298182,1.01413817125868,1.12427864170796,1.16582693743908,1.17127190035894,1.15982958522645,0.959091550769706,1.07725195002561,1.0375485899428,1.47243605112283
"1965",1.14534330723449,0.844424486550233,1.00015160671864,1.07748139296924,0.976080497071387,1.21653831227036,1.13494828189588,1.04217685645793,1.09052689442359,1.26190302299545,1.27249247728649,1.09062578296509,1.05283265475138,1.08705752247807,1.09896236039654,1.45930371998965,1.20126540790423,1.04613455404048,1.00567975538952,1.14843972326,0.952829845736253
"1964",0.936914183159455,0.620003561349419,0.863365861330377,0.885894950940318,0.669370270814548,0.949755009002849,0.907819110678686,0.822934604155516,0.928521150435053,1.09228828825251,0.887382111611239,0.96786650589855,0.827651396267417,0.924054527650145,0.722655653964205,1.17463369704798,1.02273329285667,0.771568024011109,0.812797407180197,0.888714880189577,0.912573523537479
"1963",0.979452636245113,0.659800607775532,0.986658541871105,1.06533100200876,1.02671550558646,1.25826106867583,1.03440169235548,1.05452110432681,1.0055878665009,1.3382485389467,0.874043386304907,1.17527054295281,0.939105335233151,1.09319985140343,1.26229606704476,1.21178326400332,1.10540436858877,0.96752151014117,1.01552391222256,0.977872876599681,0.989095539508589
"1962",0.862753976667249,0.550024158049618,0.930395076628319,0.904418837111978,1.02993492461375,1.11571675251988,0.940448252325453,1.05104271433839,0.838028712015669,1.13313096255862,0.849778979091443,0.904845927592093,0.895120280955239,0.901111433764457,0.975435075724589,1.02119248643639,1.07686879031068,0.952374291959532,0.870275423611687,0.752679030105619,0.872425008985709
"1961",1.0425880961381,0.607958975781401,0.891656404957155,1.0480722995642,0.782071966477122,1.17941960506832,1.09863531109888,0.828761172854149,1.05936787472958,1.35364341014885,1.09443169100151,0.952866950806834,0.817705365550121,0.958892676449621,0.967375855062426,1.20645312160895,1.01264480365273,1.1288533192093,1.01806669812578,1.25347731199737,1.11071806339028
"1960",1.04864914526996,0.656091822817196,0.995696978699596,1.15193194792651,1.46869445025828,1.11524885120417,1.1960639294229,1.2624364019509,1.05042394756212,1.38740021104503,1.26345524954274,0.954462983400657,1.06612258415426,0.995564220008444,1.07554618727561,1.62467156045573,1.06272128692128,1.29582762862394,1.26755439539068,0.971681500519229,1.57066031269618
"1959",0.9070540346808,0.398314643076731,0.828323159878537,0.897250805647766,1.00354730520781,0.829602731884632,0.858850291098614,1.025436770252,0.897988501038945,1.04062674324606,0.963295412141453,0.847187242253013,0.784776766372258,0.749188582195859,0.698692212612251,0.977445092406314,0.865527989836958,0.839906961629081,0.829403193996003,0.77232663631503,0.970222103929501
"1958",1.23616635828029,1.00659000254184,1.01488437055489,1.06992485849874,1.01028210263755,1.18289311224324,1.06993587962197,1.27075979069595,1.18631273212083,1.12591869186362,1.26336936485309,1.03900034176128,0.953774841310735,1.33756876798942,0.935661350540957,1.08044056339526,0.878984074898144,1.06249212185101,1.1685189483479,0.898518249814394,1.15160838231307
"1957",0.833560702683808,0.884371906762582,0.83286523080927,0.775074909859283,0.787672576449488,0.936352420709478,0.8293330365704,0.929531799041523,0.944979142806253,0.829804938924649,1.01641922407428,0.966205663956911,0.772842945516445,0.973329512067632,0.859539494171114,0.898882308038552,0.764927294785874,0.905370808743006,1.19595975329881,0.879792005322474,0.975992773214767
"1956",0.917161746499674,0.776413077339844,0.749387316519827,0.769707700414891,0.734123252883835,0.607312926779704,0.783303081466478,0.886130025870709,0.788092455242225,0.542612550992031,0.937066256223439,0.60433183786542,0.770202232237899,0.74362131809349,0.775115282992285,0.958948255259308,0.788370954794558,0.723903349658986,0.731660748875825,0.713187533204224,1.00063717871438
"1955",1.14226897732694,0.97430620582973,0.956864063750994,0.88686497808821,0.880790422794267,0.865098278965125,0.849309452500633,1.09517714174674,1.05042149335872,1.14727639000258,1.07293164024041,1.02227843683383,0.866563598098203,1.01302976753349,1.00683491179097,1.1360319567689,0.840901790407587,0.93319671019344,0.991587567467534,0.893301606646887,1.13542800935557
"1954",0.94674020054524,0.774584896196884,0.825970872038763,0.828507183485037,0.865273322618142,0.93381747616046,0.722845125821112,0.963263872377182,0.836556210447699,1.01020487709596,0.86209486894435,0.935236221781729,0.92531216097703,0.834781227854295,0.827308803162032,0.868710177743315,0.811777465139102,0.854098164389363,0.954992366988314,0.783049835885203,0.860097601338269
"1953",0.934513205462158,0.617118886625254,0.984256757231782,0.949325779434922,1.25013538133736,0.980688452319104,0.873823280090273,1.03217562399836,0.89220143308735,1.11582577205601,0.855158521211859,0.976841813170957,1.05396555379699,0.890899067429414,1.0443919780726,0.77585688605992,0.879674216778393,1.10734974820946,1.09067943106359,0.731216420458542,1.00014310589938
"1952",1.16238153740346,0.765491224490496,1.04571082581943,1.0442250299451,1.17589535209588,1.05070490755701,1.08436867447757,1.08643839866811,0.854630062273337,1.0974304295403,0.891410125616066,0.953100592342495,1.21285442901591,1.02069943702013,1.02343610274939,0.829338116573399,0.849222109690908,1.18074880633684,1.27098125570675,0.675971760997511,1.09492109954891
"1951",1.09342127944461,0.911603047824641,1.07938986572531,0.952271155508322,1.01357955465236,1.04061880164084,0.984536271559875,1.13232031738716,0.888460961241567,0.922289867185727,1.0204148096242,0.943978059777713,1.13247071523328,1.0299437860892,1.16670964792699,0.983338154732416,0.897524324752128,1.08831638331583,1.03831435385952,0.865240224532986,1.03802923701962
"1950",1.31447694308788,1.16690591996168,1.00480080535917,0.979744443327526,0.783912603800526,0.917088980228862,1.12515687673086,0.978226670686777,1.00500153258592,0.858845765466166,1.11190757934003,1.01736386655889,0.976198872889854,1.11615663510302,0.977807426087146,1.1587765335831,1.11292488179851,1.00080769289203,0.926277357323868,0.955484180314616,1.09096635865593
"1949",1.07351209513106,1.09238858440019,0.910467300378073,0.916420702377834,0.8538419068428,0.878764843314323,0.998694350128762,0.864810171643567,0.739286937607237,0.848365158730446,0.910764444690834,0.90781713930588,0.878503384670638,0.99824519808449,0.950111681982234,1.12852135577853,0.995729960406736,0.848645872360014,0.822593098771402,0.92947353294829,0.958742664891246
"1948",1.37585163977106,1.27562136077556,1.24396222493765,1.02704912482516,1.12720787804837,0.955951555208515,1.12216581524505,1.0899063343872,0.993667682231908,1.21718059155899,1.3151988843051,1.14529282329723,1.28721594368028,1.27260024736399,1.03953344588524,1.19513648254436,1.24281924579313,1.04966798107979,1.23111709076345,1.15050694947739,1.1801947572441
"1947",1.01507848271916,1.03999018291997,1.15062429402547,0.872981544247215,0.813995341595175,0.740028430997068,0.958927168732342,0.85975008964497,0.789475504076669,0.829673838228826,0.909827403552168,1.04660593005462,1.15150208151921,1.20987798030184,0.823328809027873,1.01152491273883,1.16267078142067,0.96131610563124,0.886483202711424,1.05128407179033,0.884146716573491
"1946",0.874142207243288,1.02578549188051,1.02733410425064,0.943682877139298,0.815284081241121,0.580681816307956,1.26249712585304,0.743140284861193,0.710000228243777,0.845704385165275,0.939860468746494,0.806909544709475,1.00344901063773,1.02078275864453,0.946535152209353,1.07170650421274,1.27285989019894,0.964286477564373,0.977803262193501,1.25677782418661,0.907042909431429
"1945",1.09859380095326,1.42846003488322,1.25968038840045,1.26709191969279,1.14322246559271,0.798499928843141,1.36917104810274,1.11456073051592,0.925617601263482,0.883583398953991,1.11324349095005,1.10713900647749,1.2976069947373,1.1846597148303,1.28890022639563,1.19100956415485,1.68123601630533,1.16308040130989,1.17673834081788,1.27636612760109,1.47057216065074
"1944",1.07982456550913,1.47342095969069,1.15608760349494,1.15473100736743,1.19602061133428,0.898744170085671,1.33339927674243,0.990000049792785,1.22399177231423,1.07646196854932,1.03736814455466,1.08254438495247,1.14678377378542,1.10117209543381,1.32485517954909,1.15107207512901,1.64394250804365,1.07366226436426,1.10340860635583,1.14332698310498,1.43197083683796
"1943",1.06818982127933,1.08590885755504,1.0686659244864,1.0219555428993,0.982637110366625,0.799670318422235,0.856477157570582,1.24613285084967,1.00977718276516,0.764876686557236,0.902105825721255,1.07661790856885,0.960223112157665,0.804878930348609,1.0895327952703,0.929614973288383,1.33572450672285,0.940648912728661,1.02476657464847,1.05217945980971,1.18625275826087
"1942",1.36926069538772,1.55493862411567,1.20954530304995,1.23862638853454,1.23867309651988,1.04250716239317,0.936164239604355,1.41538316044733,1.29872936435778,1.12511593108671,0.894998607523385,1.24259822918611,1.13813630801807,0.907711034506905,1.28333392473642,1.00685408570181,1.25193958463408,1.08956480107441,1.28164301229925,1.25874819595454,1.37019779459475
"1941",1.17501655323513,1.89569008468581,1.21368029271529,1.32584610771625,1.14148913962498,1.00245392828836,1.04806761928019,1.15072343065343,1.17793567785959,1.35371467360012,0.882136499959982,1.3350192863223,1.18754837258186,1.10442740789211,1.14294480337915,1.00147172899224,1.28790596779023,1.10803187101669,1.27925361454231,1.18424961644597,1.24934667405384
"1940",1.16997732403908,1.83867744022654,1.20004783467584,1.21149708376525,1.47301478798179,1.2990187707077,0.995875014999808,1.20589963982941,1.22234927128842,1.35116986084256,1.07908671316548,1.26756414600766,1.03019919761269,1.08149825751693,1.08542023327372,1.0216952482364,1.19912874071921,1.16368380650599,1.22859341883097,1.24843513275351,1.2097316797875
"1939",1.01452542817201,2.02337090637035,1.15885105544278,1.18819296337623,1.15364967697187,1.1248381385748,1.08928107754235,1.14732897173697,1.2032469103479,1.06045363505064,1.01743539136544,1.17178654233324,1.03810779359285,1.0283092452652,1.36151524241325,0.871813962095422,1.0986102396337,1.01326472987858,1.01360628760303,1.03748351355486,1.06543366449972
"1938",1.12161513179907,1.78160924093936,1.19624256642059,1.05496084301211,1.11847029183828,1.53023763822535,1.25171945812626,1.02964115431907,1.18043524812689,1.07949573090384,1.37834308368616,1.10085431231823,1.13426758195572,1.1899208172958,1.314269810296,0.961969912035611,1.04964505422452,1.05285193912086,1.02558443040519,1.12303633260294,0.939781791484121
"1937",0.986099584571593,1.13656391441316,1.0341451510443,1.01811002447381,1.18377236374136,1.3851310880374,1.01068977725561,0.91781014632639,1.15272150028163,0.892421563104006,1.14531787087173,1.00986858854834,1.01319585419864,0.923025373019266,0.976431389117103,0.857857861374766,0.94659968985714,1.05191374736031,1.12584852031012,0.995552055684074,1.06735632945104
"1936",0.917112313745845,0.929704420828288,0.882760852434226,0.849132282301582,1.07963881820364,0.980015015028937,1.06256072473039,0.896120989631949,1.02339595872934,0.773619348852914,1.06054167543543,1.04673090250697,0.944163472425872,0.972545748217275,1.05072363872177,0.872384835932852,1.01065437363101,0.916341357139218,1.0612687657964,1.08616053898608,0.830013098246795
"1935",1.14295934892053,1.3417195458303,1.01653961050159,1.03586295114466,1.01956102446832,0.932315717372649,1.33991467757646,0.816098602712128,1.01448665103195,1.16306305843993,1.36588949562966,1.08214677783428,0.924609568419661,1.13410317275056,0.918705282710915,0.978933801663873,0.935677442952239,0.96887746625972,1.19015867117115,1.27157018513758,1.02017612629421
"1934",0.930232184884954,1.16524969470107,0.869787493531487,0.885874423829728,1.13458670587318,0.729463989359177,1.42107713331893,0.978659047591772,1.0052919050343,1.46199819563403,1.3967764731596,1.05868960403997,0.972383717085306,1.13522027422676,0.560797957603406,0.95833339795301,0.861685491485403,1.17646113257964,1.15796090554075,1.20670074825146,0.811066169368503
