age_CE,773011_raw,773012_raw,773021_raw,773022_raw,773031_raw,773032_raw,773041_raw,773042_raw,773051_raw,773052_raw,773061_raw,773062_raw,773071_raw,773072_raw,773081_raw,773082_raw,773091_raw,773092_raw,773101_raw,773102_raw,773111_raw,773112_raw,773121_raw,773122_raw,773131_raw,773132_raw,773141_raw,773142_raw,773011_raw_outlier_flag,773012_raw_outlier_flag,773021_raw_outlier_flag,773022_raw_outlier_flag,773031_raw_outlier_flag,773032_raw_outlier_flag,773041_raw_outlier_flag,773042_raw_outlier_flag,773051_raw_outlier_flag,773052_raw_outlier_flag,773061_raw_outlier_flag,773062_raw_outlier_flag,773071_raw_outlier_flag,773072_raw_outlier_flag,773081_raw_outlier_flag,773082_raw_outlier_flag,773091_raw_outlier_flag,773092_raw_outlier_flag,773101_raw_outlier_flag,773102_raw_outlier_flag,773111_raw_outlier_flag,773112_raw_outlier_flag,773121_raw_outlier_flag,773122_raw_outlier_flag,773131_raw_outlier_flag,773132_raw_outlier_flag,773141_raw_outlier_flag,773142_raw_outlier_flag
1733,NA,1.21,1.79,2.49,NA,NA,2.21,2.04,NA,NA,2.4,2.22,2.25,1.63,3.11,2.91,2.68,2.22,2.62,2.44,1.57,2.66,1.69,2.2,2.16,2.19,2.75,2.21,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,NA,1.16,1.8,2.25,NA,NA,1.55,1.54,NA,NA,1.35,1.02,1.49,1.51,1.21,1.6,1.32,1.44,1.53,1.87,1.05,1.45,1.44,1.36,2.19,0.91,1.58,1.52,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,NA,1.3,1.85,1.86,NA,NA,1.99,1.37,NA,NA,2,1.41,2.25,2.08,2.09,1.72,2.7,2.06,2,1.87,1.13,1.45,1.59,1.97,1.88,1.72,2.54,2,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,NA,1.18,1.76,2.21,NA,NA,1.99,1.48,NA,NA,2.48,1.99,2.04,1.81,2.74,2.43,2.59,2.3,2.04,1.69,1.05,1.53,1.34,1.77,2.56,1.44,2.53,2.51,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,NA,1.33,1.72,2.49,NA,NA,1.53,1.3,NA,NA,2.44,2.1,1.63,1.49,2.6,3.15,1.82,1.79,1.65,1.6,1.11,1.6,1.49,1.64,2.06,1.65,2.37,1.85,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,NA,1.67,1.81,2.25,NA,NA,2.18,1.5,NA,NA,2.8,2.47,2.08,1.75,3.57,3.07,3.4,2.76,2.05,2.47,1.38,2.06,1.94,2.3,2.28,2.12,3.11,2.65,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1739,NA,1.08,1.34,2.22,NA,NA,1.58,1.37,NA,NA,1.53,1.48,1.3,1.24,1.82,2.15,1.49,1.36,1.33,1.31,0.8,1.54,1.25,1.5,1.9,1.35,1.95,1.57,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,NA,0.85,1.42,2.7,NA,NA,1.57,1.15,NA,NA,1.86,1.57,1.37,1.14,1.96,2.46,2,1.74,1.39,1.7,1.07,1.67,1.27,1.21,1.99,1.22,1.7,1.66,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,NA,0.97,1.01,1.74,NA,NA,2.08,1.11,NA,NA,1.38,1.32,1.4,1.29,1.55,1.11,1.77,1.3,1.01,1.51,0.72,1.12,1.2,1.18,1.11,1.07,1.39,1.4,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,NA,1.08,1.22,2.26,NA,NA,1.67,1.27,NA,NA,1.7,1.61,1.61,1.08,1.81,2.19,1.95,1.76,1.46,1.94,0.83,1.27,1.21,1.33,1.92,1.52,0.78,1.05,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,NA,0.73,1.2,2.34,NA,NA,1.5,1.11,NA,NA,1.77,1.75,1.32,1.09,1.76,2.1,1.41,1.75,1.36,1.37,0.97,1.42,1.34,1.44,1.17,1.21,0.32,1.17,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,NA,1.2,0.9,1.96,NA,NA,1.67,0.82,NA,NA,1.68,1.26,1.24,1.15,2.01,1.84,2.63,1.85,1.33,1.36,0.68,1.14,1.16,0.98,1.47,1.18,0,1.68,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,NA,1.15,1.2,2.15,NA,NA,1.63,1.1,NA,NA,1.76,1.97,1.93,1.25,2.81,2.32,1.08,1.64,1.47,1.8,0.87,1.57,1.37,1.54,1.41,1.76,1.2,2.39,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,1.81,1.4,1.5,2.16,NA,NA,1.31,0.91,NA,NA,2.13,2.04,1.25,1.14,2.14,2.75,1.62,2.04,1.55,1.81,0.94,1.81,1.28,1.37,1.49,1.49,1.98,1.77,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,1.39,1.74,1.01,1.73,NA,NA,1.4,0.98,NA,NA,1.82,1.9,1.38,0.96,1.77,2.07,1.96,2.36,1.29,1.08,0.92,1.6,1.08,1.12,1.44,1.33,1.8,1.35,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,1.42,1.24,1,1.38,NA,NA,1.15,1.23,NA,NA,1.47,1.17,1.52,0.95,2.08,1.66,1.28,1.51,1.11,1.6,0.67,1.17,0.99,1.34,1.47,1.44,1.91,2.24,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,1.15,1.46,1.15,0.98,NA,NA,0.88,0.86,NA,NA,1.63,1.47,1.17,1.22,1.1,1.61,1.65,1.77,1.23,1.49,0.62,1.36,0.93,1.19,1.19,0.9,0.87,1.22,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,1.48,1.34,1.44,1.38,NA,NA,1.28,1.6,NA,NA,2.33,2.37,1.92,1.19,2.55,3.34,2.52,2.54,1.84,1.94,0.97,1.87,1.53,1.6,1.67,1.36,1.58,2.44,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,1.07,1.33,1.26,1.29,NA,NA,1.42,1.59,NA,NA,1.62,1.73,1.45,1.06,1.65,1.84,2.03,1.18,1.47,1.03,0.63,1.21,1.33,1.25,1.87,1.15,2.28,1.49,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,1.44,1.95,1.08,0.82,NA,NA,1.77,1.17,NA,NA,1.92,1.94,1.88,1.5,2.64,3.45,2.67,2.1,1.15,1.98,1.11,2.03,1.38,1.66,1.7,1.45,3.07,2.03,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1753,0.57,0.77,0.74,0.71,NA,NA,1.13,0.76,NA,NA,1.1,0.98,1.37,0.97,1.07,0.98,0.93,0.8,1.03,1.48,0.73,1.15,0.69,0.67,0.93,0.8,1.12,1.25,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,0.69,0.89,0.63,1.11,NA,NA,0.91,0.73,NA,NA,1.13,0.84,1.16,0.87,1,0.88,1.26,1.15,0.85,1.06,0.66,1.06,0.74,0.67,0.86,0.4,0.98,1.04,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,0.97,0.8,0.81,1.22,NA,NA,1.19,0.99,NA,NA,1.16,1.16,1.25,0.98,2.02,1.39,2.36,1.64,1.38,1.5,0.68,1.24,1.04,0.91,0.92,0.66,1.52,1.18,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,0.78,1.03,0.71,0.6,NA,NA,1.04,0.66,NA,NA,0.77,0.77,0.72,0.59,0.68,0.91,0.9,0.83,0.49,0.43,0.41,0.79,0.56,0.61,0.73,0.49,1.06,0.63,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,0.77,0.82,0.43,0.5,NA,NA,0.95,0.9,NA,NA,0.83,0.74,1,0.6,0.72,0.58,0.59,0.54,0.68,0.63,0.35,0.63,0.66,0.61,0.81,0.52,1.06,0.66,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,0.79,1.07,0.51,0.93,NA,NA,1.07,0.94,NA,NA,1.11,1.09,0.78,0.59,1.09,0.84,1.15,1,1.03,1.05,0.48,0.81,0.77,0.47,0.64,0.48,0.98,0.55,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,0.64,1.13,0.51,0.86,NA,NA,1.1,0.87,NA,NA,0.78,0.68,0.74,0.46,0.83,0.69,0.9,0.6,0.61,0.79,0.56,0.83,0.64,0.46,0.74,0.52,0.78,0.4,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,0.9,0.85,0.45,0.89,NA,NA,0.82,1.06,NA,NA,1.06,1.38,0.94,0.61,1.2,1.03,1.01,0.9,0.79,0.59,0.47,0.91,0.84,0.57,1.14,0.61,1.23,0.78,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,1.49,1.71,0.71,1.49,NA,NA,0.86,0.93,NA,NA,1.45,1.42,0.97,0.56,2.21,1.83,2.02,1.68,1.24,1.15,0.72,0.88,1.05,0.99,1.48,0.92,1.47,0.88,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,0.9,1.37,0.65,1.31,NA,NA,0.77,0.88,NA,NA,1.25,1.22,0.82,0.5,1.08,1.59,1.29,1.43,0.87,1.05,0.61,1.06,0.9,0.75,1.11,0.79,1.17,1.03,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,1.3,1.37,0.57,0.97,NA,NA,0.84,1.03,NA,NA,1.41,1.42,0.98,0.62,1.74,1.6,1.07,1.29,0.91,1.24,0.75,1.42,0.9,0.92,1.4,0.73,1.32,1.14,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,1.64,1.25,0.57,0.88,NA,NA,1.03,1.19,NA,NA,1.24,1.09,0.71,0.65,1.13,1.02,0.78,0.8,0.93,1,0.62,1.1,0.76,0.78,1.09,0.86,1.28,0.81,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,1.53,1.19,0.7,1.27,NA,NA,1.03,1.18,NA,NA,1.2,1.51,1,0.88,1.49,1.69,1.45,1.49,1.1,0.92,0.96,1.2,1.25,1.15,0.98,0.95,1.48,1.05,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,1.47,1.71,0.79,1.5,NA,NA,1.11,1.23,NA,NA,1.6,1.55,1.27,1.11,2.21,1.95,1.37,1.64,1.15,1.21,1.04,1.57,1.01,1.04,2.01,1.07,1.84,1.39,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,1.42,1.45,0.8,1.61,NA,NA,0.94,0.89,NA,NA,1.28,1.41,0.87,1,1.24,1.06,0.86,1.23,0.99,0.79,0.69,1.23,0.93,0.92,1.01,0.66,1.39,0.9,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,1.35,0.93,0.79,1.14,NA,NA,1.04,0.81,NA,NA,1.03,1.2,0.76,0.56,1.04,0.94,0.62,0.8,0.63,0.76,0.63,0.79,0.76,0.59,0.59,0.4,1.17,0.8,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,1.27,1.08,0.69,0.94,NA,NA,0.97,0.9,NA,NA,1.06,1.33,0.75,0.8,1.55,1.34,1,1.13,0.78,0.76,0.65,0.92,0.87,0.68,1.15,0.69,1.2,0.88,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,1.83,1.12,1.04,1.14,NA,NA,1.14,1.05,NA,NA,1.3,1.53,1.02,0.86,1.4,1.13,1.14,1.22,0.57,0.7,1.03,1.46,0.91,0.94,0.9,0.66,1.04,0.76,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,1.45,1.15,1.01,1.03,NA,NA,1.22,1.29,NA,NA,1.29,1.37,0.67,0.82,1.14,1.39,1.27,1.12,0.55,0.94,0.76,1.1,0.67,0.82,1.06,0.65,1.06,1,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,1.18,1.07,0.63,1.2,NA,NA,1.16,0.89,NA,NA,1.25,1.17,0.87,0.72,1.57,1.29,1.38,1.39,0.59,0.74,0.71,0.86,0.87,0.86,0.61,0.55,1,0.8,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,1.39,1.36,0.85,1.69,NA,NA,1.57,1.23,NA,NA,1.08,1.34,0.86,0.85,1.59,1.22,1.16,1.29,0.54,0.57,0.81,0.83,0.82,0.91,1.26,0.68,1.37,0.93,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,1.79,1.2,0.82,1.43,NA,NA,1.13,1.18,NA,1.44,1.35,1.34,0.95,0.85,1.52,1.44,1.25,1.32,0.75,0.66,0.78,1.33,1.02,0.91,1.68,0.88,1.41,1.21,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,1.28,0.84,0.7,0.97,NA,NA,1.1,0.8,NA,1.47,1.56,1.21,0.9,0.84,1.39,1.29,1.16,1.28,0.49,0.52,0.5,0.9,1.03,0.95,1.19,0.9,1.27,0.8,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,1,0.92,0.73,1.17,NA,NA,0.92,0.69,NA,1.21,1.01,1.12,0.77,0.61,1.03,0.85,0.85,0.78,0.38,0.55,0.53,0.69,0.69,0.75,0.67,0.52,0.77,0.74,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,1.27,0.84,0.59,1.48,NA,NA,0.78,0.92,NA,0.95,1.07,1.05,0.64,0.7,0.87,0.77,0.9,0.86,0.59,0.49,0.6,0.81,0.8,0.73,0.86,0.58,0.61,0.76,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,1.52,1.08,0.47,1.15,NA,NA,0.99,0.76,NA,1.03,1.22,1.29,1.01,0.75,1.26,1.24,1.22,1.03,0.74,0.66,0.75,1.08,1.01,0.85,1.28,0.64,0.68,0.85,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,1.21,0.94,0.58,1,NA,NA,1.14,0.82,NA,0.78,1.18,1.3,1.06,0.83,1.13,0.89,1.31,1.25,0.79,0.76,0.62,0.99,0.84,0.7,0.85,0.57,0.76,0.79,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,2.12,1.14,0.55,1.14,NA,NA,1.12,0.86,NA,1.62,1.4,1.39,1.08,0.82,1.53,0.9,1.23,1.31,0.79,0.98,0.81,1.1,1.1,1.05,1.01,0.7,1.14,1.28,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,1.82,1.06,0.8,1.18,NA,NA,0.97,0.83,NA,1.21,0.99,1.21,0.86,0.63,1.19,1,1.05,1.12,0.51,0.7,0.63,0.76,0.78,0.78,0.94,0.43,1.05,1.15,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,1.24,0.99,0.51,0.89,NA,NA,1,0.68,NA,1.04,1.04,0.97,0.7,0.72,0.87,0.99,0.77,0.74,0.75,0.86,0.61,0.77,0.83,0.6,0.86,0.4,0.73,0.85,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,1.84,0.87,0.6,1.26,NA,NA,0.91,0.89,NA,1.21,1.16,1.13,0.71,0.59,1.1,0.67,0.95,0.89,0.8,0.65,0.67,0.88,0.77,0.61,0.7,0.45,0.76,0.83,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,1.52,0.92,0.59,0.78,NA,NA,0.9,0.73,NA,1.09,1.09,1.39,1.02,0.63,1.21,1.03,1.07,0.77,0.61,0.72,0.74,0.94,0.8,0.77,0.97,0.55,0.84,0.97,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,1.8,0.7,0.59,0.58,NA,NA,0.92,0.72,NA,0.8,1.16,1.2,0.75,0.63,1.25,1.01,1.42,1.01,0.62,0.79,0.6,0.65,1.05,0.58,1.06,0.42,0.81,0.89,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,1.89,0.85,0.62,0.7,NA,NA,1.09,0.75,NA,0.92,0.88,1.13,0.72,0.69,0.93,0.56,1.04,0.9,0.69,0.69,0.67,0.83,0.73,0.61,0.66,0.51,0.92,0.76,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,1.47,0.67,0.41,0.57,NA,NA,0.62,0.53,NA,0.78,0.81,0.98,0.62,0.45,0.55,0.44,0.82,0.62,0.7,0.65,0.72,0.59,0.69,0.47,0.61,0.46,0.79,0.87,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
