age_CE,21-301A_raw,21-0360B_raw,26-0385A_raw,23-0517B_raw,25-0503A_raw,33-0393_raw,29-0967A_raw,24-0299A_raw,27-0585B_raw,28-1330A_raw,24-0245A_raw,26-0400B_raw,28-1330B_raw,26-0400A_raw,28-1351B_raw,22-0219A_raw,25-0503B_raw,24-0245B_raw,29-0815A_raw,22-0293A_raw,22-0219B_raw,21-0301B_raw,26-0385B_raw,29-0967B_raw,29-0814A_raw,29-0794A_raw,...28,21-301A_raw_outlier_flag,21-0360B_raw_outlier_flag,26-0385A_raw_outlier_flag,23-0517B_raw_outlier_flag,25-0503A_raw_outlier_flag,33-0393_raw_outlier_flag,29-0967A_raw_outlier_flag,24-0299A_raw_outlier_flag,27-0585B_raw_outlier_flag,28-1330A_raw_outlier_flag,24-0245A_raw_outlier_flag,26-0400B_raw_outlier_flag,28-1330B_raw_outlier_flag,26-0400A_raw_outlier_flag,28-1351B_raw_outlier_flag,22-0219A_raw_outlier_flag,25-0503B_raw_outlier_flag,24-0245B_raw_outlier_flag,29-0815A_raw_outlier_flag,22-0293A_raw_outlier_flag,22-0219B_raw_outlier_flag,21-0301B_raw_outlier_flag,26-0385B_raw_outlier_flag,29-0967B_raw_outlier_flag,29-0814A_raw_outlier_flag,29-0794A_raw_outlier_flag,...28_outlier_flag
1842,563,NA,NA,NA,NA,NA,736,NA,NA,NA,668,NA,1629,NA,487,1417,NA,NA,NA,NA,NA,678,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1843,786,NA,NA,NA,NA,NA,115,NA,NA,NA,466,NA,905,NA,434,1949,NA,NA,NA,NA,NA,710,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1844,1058,NA,NA,NA,NA,NA,482,NA,NA,NA,723,NA,1121,NA,476,1863,NA,NA,NA,NA,NA,831,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1845,861,NA,NA,NA,NA,NA,524,NA,NA,NA,801,NA,1501,NA,538,2016,NA,NA,NA,NA,NA,945,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1846,951,NA,NA,NA,NA,NA,1420,NA,NA,NA,343,NA,886,NA,844,2091,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1847,522,NA,NA,NA,NA,NA,493,NA,NA,NA,706,NA,1047,NA,569,1093,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1848,737,NA,NA,NA,NA,NA,551,NA,NA,NA,445,NA,1090,NA,572,1474,NA,NA,NA,NA,NA,838,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1849,609,NA,NA,NA,NA,NA,958,1189,NA,NA,496,NA,1115,NA,205,1110,NA,NA,NA,NA,NA,822,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1850,731,NA,NA,NA,NA,NA,1038,907,NA,NA,682,NA,925,NA,547,1375,NA,NA,NA,NA,NA,591,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1851,1001,NA,NA,NA,NA,NA,665,928,NA,1223,725,NA,1265,NA,563,1629,NA,NA,NA,NA,NA,739,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1852,1087,NA,NA,NA,NA,NA,780,1089,NA,825,637,NA,695,NA,903,1633,NA,NA,NA,NA,NA,756,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1853,998,NA,NA,NA,NA,NA,501,1246,NA,840,342,NA,948,NA,764,1521,NA,NA,NA,NA,NA,887,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1854,849,NA,NA,NA,NA,NA,364,908,NA,939,649,NA,1124,NA,489,1290,NA,NA,NA,NA,NA,584,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1855,788,NA,NA,NA,NA,NA,816,857,NA,1157,465,NA,1216,NA,581,1646,NA,NA,NA,NA,NA,799,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1856,752,NA,NA,NA,NA,NA,1115,995,NA,884,326,NA,1102,NA,820,1796,NA,NA,NA,NA,NA,728,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1857,544,NA,NA,NA,NA,NA,581,735,NA,935,384,NA,1013,NA,684,1589,NA,NA,NA,NA,NA,452,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1858,547,NA,NA,NA,NA,NA,755,508,NA,1338,533,NA,1223,NA,811,1527,NA,NA,NA,NA,NA,474,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1859,1198,NA,NA,NA,NA,NA,751,597,NA,879,678,NA,717,NA,1072,1667,NA,NA,NA,NA,NA,995,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1860,1057,NA,NA,NA,NA,NA,726,640,NA,777,468,NA,847,NA,787,1301,NA,NA,NA,NA,NA,922,NA,1932,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA
1861,1134,1795,NA,NA,NA,NA,513,705,NA,1332,520,NA,1290,NA,664,1157,NA,NA,NA,NA,NA,1064,NA,2241,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA
1862,1452,1400,NA,NA,NA,NA,921,865,NA,1063,633,NA,949,NA,671,1713,NA,NA,NA,NA,NA,1057,NA,1937,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA
1863,1028,2018,NA,NA,NA,NA,667,846,NA,685,584,NA,998,NA,358,1722,NA,NA,NA,NA,NA,1172,NA,1763,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1864,934,1633,NA,NA,NA,NA,804,578,NA,122,132,NA,174,NA,308,1050,NA,NA,NA,NA,NA,852,NA,1458,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1865,433,1395,NA,NA,NA,NA,648,769,NA,629,460,NA,785,NA,362,1013,NA,NA,NA,NA,NA,377,NA,1080,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1866,1019,1638,NA,NA,NA,NA,734,1053,NA,1328,673,NA,1147,NA,631,1370,NA,NA,NA,NA,NA,938,NA,1160,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1867,1063,1357,NA,NA,NA,NA,563,753,NA,709,547,NA,815,NA,199,1768,NA,NA,NA,NA,NA,762,NA,744,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1868,575,964,NA,NA,NA,NA,748,969,NA,1284,922,NA,1585,NA,552,1603,NA,NA,NA,NA,NA,470,NA,998,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1869,1326,1678,NA,NA,NA,NA,1162,971,NA,1489,931,NA,1940,NA,966,1996,NA,NA,NA,NA,NA,1075,NA,1594,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1870,188,648,NA,NA,NA,NA,167,657,NA,250,715,NA,422,NA,248,1374,NA,NA,NA,NA,NA,292,NA,272,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1871,559,1783,NA,NA,NA,NA,950,1716,NA,1156,1179,NA,1419,NA,586,2005,NA,NA,NA,NA,NA,461,NA,1172,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1872,645,861,NA,NA,NA,NA,497,1268,NA,927,1176,NA,1295,NA,578,1512,NA,921,NA,NA,NA,290,NA,729,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1873,895,1081,NA,NA,NA,NA,679,1433,NA,1020,1433,NA,1081,NA,479,1860,NA,580,NA,NA,NA,749,NA,927,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1874,1180,1455,NA,NA,NA,NA,1010,1691,NA,1553,1727,NA,1286,NA,799,1917,NA,798,NA,NA,NA,1077,NA,1192,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1875,1148,1500,NA,NA,NA,NA,769,1206,NA,1009,1530,NA,1048,NA,606,1231,NA,693,NA,NA,NA,760,NA,919,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1876,1508,1606,NA,NA,NA,NA,582,1288,NA,1400,1381,NA,1070,NA,572,1738,NA,681,NA,NA,NA,960,NA,840,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1877,1109,2058,NA,NA,NA,NA,740,1669,NA,1188,1408,NA,962,NA,642,1418,NA,769,NA,NA,NA,1085,NA,798,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1878,1409,1831,NA,NA,NA,522,759,1470,NA,1282,1430,NA,1310,NA,613,1674,NA,942,NA,NA,NA,1519,NA,990,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1879,741,1194,NA,NA,NA,264,279,688,NA,690,827,NA,873,NA,250,735,NA,644,NA,NA,NA,747,NA,455,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1880,1096,1560,NA,NA,NA,268,504,1399,NA,777,832,NA,708,NA,520,705,NA,1241,NA,NA,NA,785,NA,613,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA
1881,1090,1410,1529,NA,NA,331,461,1230,NA,751,1068,NA,764,NA,338,898,NA,1665,NA,1175,NA,679,NA,661,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA
1882,890,1644,1132,NA,NA,380,448,1104,NA,852,1236,NA,427,NA,563,1135,NA,2150,NA,968,NA,661,NA,708,NA,1177,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA
1883,888,1541,1530,NA,NA,395,575,1136,NA,995,934,NA,611,2689,518,952,NA,2907,NA,930,NA,737,NA,617,2045,1079,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1884,1222,1766,1892,NA,NA,491,721,1179,NA,921,1150,NA,864,1639,543,1138,NA,1816,851,1018,NA,929,NA,762,1078,1625,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1885,1113,1370,1467,NA,NA,373,627,825,NA,616,883,1863,763,1366,291,1178,NA,1160,468,651,NA,992,NA,556,967,1148,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1886,1077,1384,1113,NA,NA,199,533,978,NA,882,1376,1219,864,856,366,1094,NA,1215,715,1136,NA,1067,NA,625,1360,1612,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1887,957,1190,1987,NA,NA,248,515,985,NA,572,1486,1193,924,1073,388,1115,NA,1149,944,774,NA,989,NA,502,1501,1660,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1888,1292,1358,1474,NA,NA,168,672,1031,NA,618,1407,1852,1001,1085,279,952,NA,964,930,1208,NA,1125,NA,560,2302,1861,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1889,1291,1200,1709,NA,NA,258,588,902,NA,788,1005,1384,915,852,533,845,388,883,637,1060,NA,818,NA,542,2503,1720,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1890,1177,1268,839,NA,NA,232,457,699,NA,806,1000,1316,837,897,309,855,313,693,416,855,NA,1048,NA,414,1816,1643,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1891,986,1157,1760,NA,NA,247,400,704,NA,1084,632,1330,676,804,294,936,628,725,775,723,NA,826,NA,488,1821,1675,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1892,1087,1137,1347,NA,NA,301,564,774,NA,902,875,1168,830,1275,418,915,579,777,833,587,NA,1160,NA,679,1491,1014,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1893,1252,1544,1333,NA,NA,420,703,1166,NA,1139,1085,1400,960,902,487,1257,977,974,1243,715,NA,1536,NA,953,1650,1398,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1894,734,919,1124,NA,NA,243,571,1119,NA,727,521,1228,643,1062,406,687,913,1022,1161,344,NA,838,NA,623,1268,956,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1895,1201,1379,1072,NA,NA,145,453,1488,NA,754,700,1303,644,1080,338,1016,739,1271,985,643,NA,1363,NA,620,1675,1260,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1896,1303,1396,1251,NA,NA,152,239,823,NA,472,778,1693,360,1561,250,1430,467,889,392,685,NA,1261,NA,334,1356,588,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1897,1229,1422,840,NA,NA,87,243,754,NA,314,609,1580,339,1082,144,972,539,796,930,624,NA,1225,NA,281,1682,709,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1898,1458,1793,1814,NA,NA,113,527,1206,NA,855,767,1846,532,1547,390,1726,669,1227,1245,961,NA,1541,NA,410,2567,1562,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1899,1523,1010,1692,NA,NA,241,510,1536,NA,1040,1034,1944,877,1560,588,1919,634,1394,880,909,NA,1635,NA,602,1971,1830,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1900,1898,1435,1122,NA,NA,164,416,1556,NA,820,1014,1201,885,1518,445,1905,491,1233,978,880,1629,1929,1812,642,1943,1830,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1901,1756,1205,1052,NA,NA,191,250,1134,NA,760,674,1174,NA,1634,329,1339,305,808,691,674,1685,1055,708,552,1497,1828,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1902,1495,971,883,NA,NA,176,291,1011,NA,699,1032,978,NA,921,410,987,111,914,904,524,1323,945,594,452,1591,1501,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1903,1682,1197,827,NA,NA,269,372,1182,NA,900,1264,981,NA,1070,400,1199,132,1211,898,590,1579,1265,1347,514,1132,1764,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1904,1649,1621,1766,NA,NA,265,367,1329,NA,901,1192,1839,NA,1493,578,984,651,1021,857,893,2076,1157,1950,533,1418,1777,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1905,1812,1612,1944,NA,NA,290,765,1035,NA,1204,1280,2105,NA,2060,1025,1541,668,1168,1202,1126,2077,1752,2077,760,2175,2532,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1906,1730,1551,1924,NA,NA,298,642,1085,NA,1038,1185,1975,NA,1855,1144,1657,659,1341,1376,1237,2324,1933,2075,664,1716,2071,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1907,1659,1286,2264,NA,NA,246,614,968,NA,1098,936,1745,NA,1701,1016,1321,707,1219,1163,1003,1939,1635,1916,685,2567,2138,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1908,1946,1788,2628,NA,NA,290,961,1339,NA,1473,1043,1727,NA,1868,1080,1299,845,1233,1160,1352,1732,2615,2248,810,2646,2332,NA,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
1909,1763,1675,1983,NA,NA,360,1014,1636,NA,1282,1405,1492,NA,1641,906,1412,849,1121,1257,1130,1554,2174,1777,850,2258,1952,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1910,1915,1511,1298,NA,NA,269,722,1456,NA,1203,1029,1094,1102,903,467,1283,620,870,1049,1138,1667,2076,1162,633,2593,2556,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1911,1577,1210,1822,NA,NA,351,561,1690,NA,951,1254,1433,935,1413,466,864,607,1037,966,969,1479,2348,1516,580,1551,1773,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1912,1379,980,1941,NA,NA,375,439,1159,NA,1063,1186,1474,819,1332,545,915,549,1056,917,864,1150,1841,1451,596,1921,1478,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
