age_CE,712011_raw,712012_raw,712021_raw,712022_raw,712031_raw,712032_raw,712041_raw,712042_raw,712051_raw,712052_raw,712061_raw,712062_raw,712071_raw,712072_raw,712081_raw,712082_raw,712091_raw,712092_raw,712101_raw,712102_raw,712111_raw,712121_raw,712122_raw,712011_raw_outlier_flag,712012_raw_outlier_flag,712021_raw_outlier_flag,712022_raw_outlier_flag,712031_raw_outlier_flag,712032_raw_outlier_flag,712041_raw_outlier_flag,712042_raw_outlier_flag,712051_raw_outlier_flag,712052_raw_outlier_flag,712061_raw_outlier_flag,712062_raw_outlier_flag,712071_raw_outlier_flag,712072_raw_outlier_flag,712081_raw_outlier_flag,712082_raw_outlier_flag,712091_raw_outlier_flag,712092_raw_outlier_flag,712101_raw_outlier_flag,712102_raw_outlier_flag,712111_raw_outlier_flag,712121_raw_outlier_flag,712122_raw_outlier_flag
1780,NA,0.29,NA,NA,0.37,NA,0.3,0.33,0.31,0.28,NA,0.35,NA,NA,NA,NA,NA,0.25,0.23,0.21,0.29,0.27,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,NA,0.29,NA,NA,0.33,NA,0.3,0.32,0.29,0.25,NA,0.34,NA,NA,NA,NA,NA,0.24,0.21,0.19,0.29,0.27,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,NA,0.35,NA,NA,0.35,NA,0.32,0.34,0.3,0.26,NA,0.35,NA,NA,NA,NA,NA,0.24,0.25,0.24,0.33,0.29,0.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,NA,0.29,NA,NA,0.34,NA,0.34,0.34,0.31,0.27,NA,0.33,NA,NA,NA,NA,NA,0.24,0.23,0.3,0.31,0.27,0.24,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,NA,0.28,NA,NA,0.33,NA,0.33,0.35,0.3,0.28,NA,0.33,NA,NA,NA,NA,NA,0.27,0.24,0.23,0.3,0.25,0.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,NA,0.3,NA,NA,0.34,NA,0.34,0.31,0.32,0.29,NA,0.35,NA,NA,NA,NA,NA,0.27,0.26,0.24,0.31,0.25,0.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,NA,0.27,NA,NA,0.32,NA,0.3,0.32,0.29,0.27,NA,0.31,NA,NA,NA,NA,NA,0.23,0.22,0.21,0.29,0.23,0.23,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,NA,0.31,NA,NA,0.36,NA,0.3,0.34,0.31,0.3,NA,0.34,NA,NA,NA,NA,NA,0.29,0.25,0.24,0.3,0.28,0.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,NA,0.27,NA,NA,0.33,NA,0.3,0.31,0.28,0.28,NA,0.29,NA,NA,NA,NA,NA,0.25,0.23,0.22,0.29,0.26,0.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,NA,0.28,NA,NA,0.32,NA,0.28,0.34,0.27,0.25,NA,0.27,NA,NA,NA,NA,NA,0.25,0.23,0.2,0.29,0.23,0.23,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,NA,0.29,NA,NA,0.37,NA,0.29,0.3,0.28,0.28,NA,0.34,NA,NA,NA,NA,NA,0.23,0.24,0.2,0.31,0.25,0.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,NA,0.29,NA,NA,0.39,NA,0.33,0.33,0.35,0.33,NA,0.33,NA,NA,NA,NA,NA,0.25,0.26,0.21,0.32,0.26,0.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,NA,0.31,NA,NA,0.35,NA,0.33,0.35,0.29,0.25,NA,0.3,NA,NA,NA,NA,NA,0.24,0.24,0.21,0.33,0.26,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,NA,0.31,NA,NA,0.34,NA,0.29,0.33,0.27,0.26,NA,0.27,NA,NA,NA,NA,NA,0.26,0.23,0.21,0.29,0.23,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,NA,0.31,NA,NA,0.32,NA,0.29,0.34,0.27,0.28,NA,0.31,NA,NA,NA,NA,NA,0.24,0.23,0.22,0.3,0.27,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,NA,0.27,NA,NA,0.33,NA,0.3,0.33,0.28,0.26,NA,0.31,NA,NA,NA,NA,NA,0.23,0.23,0.21,0.32,0.26,0.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,NA,0.29,NA,NA,0.33,NA,0.3,0.34,0.3,0.27,NA,0.3,NA,NA,NA,NA,NA,0.29,0.34,0.22,0.3,0.24,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,NA,0.3,NA,NA,0.33,NA,0.32,0.33,0.28,0.27,0.57,0.27,NA,NA,NA,NA,NA,0.24,0.23,0.25,0.34,0.26,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,NA,0.29,NA,NA,0.34,NA,0.3,0.31,0.27,0.24,0.37,0.26,NA,NA,NA,NA,NA,0.21,0.24,0.23,0.27,0.26,0.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,NA,0.33,NA,NA,0.38,NA,0.33,0.35,0.28,0.28,0.34,0.26,NA,NA,NA,NA,NA,0.26,0.26,0.25,0.31,0.27,0.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,NA,0.31,NA,NA,0.35,NA,0.3,0.34,0.27,0.27,0.36,0.28,NA,NA,NA,NA,NA,0.24,0.24,0.25,0.3,0.25,0.25,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,NA,0.31,NA,NA,0.34,NA,0.3,0.33,0.28,0.24,0.45,0.28,NA,NA,NA,NA,NA,0.24,0.25,0.25,0.32,0.26,0.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,NA,0.3,NA,NA,0.35,NA,0.3,0.34,0.28,0.26,0.34,0.28,NA,NA,NA,NA,NA,0.23,0.23,0.21,0.27,0.22,0.23,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,NA,0.31,NA,NA,0.36,NA,0.32,0.34,0.3,0.27,0.33,0.27,NA,NA,NA,NA,NA,0.23,0.25,0.24,0.3,0.27,0.28,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,NA,0.3,NA,NA,0.33,NA,0.31,0.32,0.32,0.3,0.34,0.29,NA,NA,NA,NA,NA,0.23,0.24,0.24,0.29,0.25,0.24,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,NA,0.3,NA,NA,0.34,NA,0.31,0.33,0.29,0.27,0.32,0.28,NA,NA,NA,NA,NA,0.23,0.23,0.24,0.3,0.25,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,NA,0.32,NA,NA,0.35,NA,0.32,0.34,0.29,0.24,0.3,0.28,NA,NA,NA,NA,NA,0.3,0.25,0.23,0.36,0.27,0.29,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,NA,0.28,NA,NA,0.34,NA,0.28,0.31,0.28,0.25,0.34,0.27,NA,NA,NA,NA,NA,0.2,0.22,0.21,0.29,0.23,0.24,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,NA,0.34,NA,NA,0.34,NA,0.3,0.33,0.3,0.25,0.35,0.27,NA,NA,NA,NA,NA,0.33,0.26,0.26,0.35,0.26,0.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,NA,0.35,NA,NA,0.33,NA,0.35,0.33,0.3,0.27,0.31,0.26,NA,NA,NA,NA,NA,0.24,0.25,0.25,0.3,0.22,0.27,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,NA,0.3,NA,NA,0.34,NA,0.32,0.36,0.29,0.29,0.3,0.27,NA,NA,NA,NA,0.38,0.28,0.28,0.24,0.35,0.23,0.26,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.28,0.31,NA,NA,0.35,NA,0.33,0.33,0.28,0.26,0.27,0.24,NA,NA,NA,NA,0.31,0.25,0.25,0.24,0.3,0.2,0.25,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.29,0.36,NA,NA,0.34,NA,0.32,0.33,0.31,0.29,0.29,0.28,NA,NA,NA,NA,0.26,0.24,0.24,0.25,0.3,0.21,0.22,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.28,0.31,NA,NA,0.31,NA,0.33,0.32,0.28,0.25,0.27,0.25,NA,NA,NA,NA,0.28,0.23,0.24,0.23,0.28,0.21,0.23,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.29,0.33,NA,NA,0.3,NA,0.32,0.32,0.27,0.27,0.28,0.26,NA,NA,NA,NA,0.28,0.22,0.24,0.24,0.27,0.21,0.23,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.28,0.31,NA,NA,0.33,NA,0.32,0.34,0.29,0.28,0.3,0.29,NA,NA,NA,NA,0.27,0.26,0.26,0.25,0.3,0.24,0.25,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.28,0.36,NA,NA,0.3,NA,0.33,0.34,0.28,0.25,0.28,0.27,NA,NA,NA,NA,0.27,0.25,0.27,0.25,0.29,0.22,0.26,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.28,0.33,NA,NA,0.32,NA,0.28,0.33,0.27,0.25,0.26,0.26,NA,NA,NA,NA,0.27,0.26,0.24,0.24,0.3,0.23,0.26,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.29,0.34,NA,NA,0.3,NA,0.31,0.33,0.29,0.27,0.27,0.26,NA,NA,NA,NA,0.25,0.26,0.25,0.26,0.32,0.24,0.27,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.28,0.31,NA,NA,0.33,NA,0.31,0.29,0.31,0.28,0.33,0.28,NA,NA,NA,NA,0.27,0.27,0.25,0.28,0.34,0.25,0.28,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.29,0.34,NA,NA,0.32,NA,0.29,0.3,0.29,0.27,0.39,0.29,NA,NA,NA,NA,0.29,0.27,0.28,0.26,0.34,0.26,0.35,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.29,0.32,NA,NA,0.29,NA,0.33,0.31,0.28,0.26,0.27,0.3,NA,NA,NA,NA,0.24,0.23,0.25,0.24,0.32,0.23,0.24,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.27,0.3,NA,NA,0.3,NA,0.3,0.29,0.26,0.23,0.26,0.25,NA,NA,NA,NA,0.24,0.21,0.23,0.22,0.25,0.2,0.23,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.26,0.29,NA,NA,0.28,NA,0.31,0.31,0.27,0.24,0.25,0.25,NA,NA,NA,NA,0.25,0.23,0.24,0.25,0.27,0.24,0.26,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.3,0.36,0.51,NA,0.31,NA,0.3,0.32,0.29,0.27,0.28,0.28,NA,NA,NA,NA,0.29,0.25,0.29,0.28,0.32,0.24,0.27,FALSE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.3,0.3,0.39,NA,0.29,NA,0.28,0.31,0.27,0.25,0.23,0.26,NA,NA,NA,NA,0.27,0.25,0.24,0.25,0.28,0.23,0.24,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.28,0.28,0.42,NA,0.29,NA,0.27,0.29,0.28,0.26,0.24,0.25,NA,NA,NA,NA,0.25,0.24,0.22,0.27,0.26,0.21,0.24,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.3,0.33,0.35,NA,0.3,NA,0.3,0.32,0.28,0.25,0.28,0.29,NA,NA,NA,NA,0.27,0.27,0.24,0.26,0.31,0.26,0.24,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.31,0.31,0.35,NA,0.32,0.32,0.38,0.33,0.29,0.25,0.28,0.28,NA,NA,NA,NA,0.27,0.27,0.25,0.27,0.32,0.25,0.25,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.3,0.31,0.33,NA,0.29,0.35,0.44,0.32,0.32,0.26,0.28,0.27,NA,NA,NA,NA,0.29,0.24,0.23,0.25,0.32,0.24,0.25,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.32,0.32,0.32,NA,0.31,0.35,0.44,0.33,0.31,0.24,0.26,0.27,NA,NA,NA,NA,0.29,0.24,0.23,0.24,0.3,0.24,0.28,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.29,0.32,0.36,NA,0.31,0.32,0.33,0.32,0.31,0.27,0.28,0.28,NA,NA,NA,NA,0.27,0.22,0.24,0.25,0.3,0.22,0.26,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.28,0.3,0.34,NA,0.29,0.32,0.32,0.32,0.31,0.26,0.27,0.27,NA,NA,NA,NA,0.27,0.29,0.23,0.26,0.32,0.23,0.27,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.26,0.28,0.55,NA,0.28,0.3,0.31,0.32,0.29,0.28,0.27,0.26,NA,NA,NA,NA,0.27,0.23,0.23,0.24,0.3,0.23,0.25,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.31,0.31,0.47,NA,0.29,0.31,0.33,0.33,0.29,0.32,0.29,0.26,NA,NA,NA,NA,0.25,0.22,0.22,0.25,0.27,0.22,0.25,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.3,0.32,0.31,NA,0.3,0.31,0.32,0.33,0.28,0.48,0.26,0.27,NA,NA,NA,NA,0.28,0.25,0.23,0.24,0.29,0.24,0.27,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.3,0.3,0.31,NA,0.31,0.33,0.42,0.36,0.29,0.34,0.29,0.28,NA,NA,NA,NA,0.3,0.24,0.23,0.25,0.35,0.2,0.27,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.33,0.32,0.32,NA,0.33,0.33,0.33,0.35,0.33,0.34,0.31,0.3,NA,NA,NA,NA,0.3,0.24,0.25,0.26,0.31,0.25,0.28,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.27,0.29,0.33,0.54,0.3,0.31,0.32,0.33,0.31,0.34,0.29,0.28,NA,NA,NA,NA,0.26,0.23,0.29,0.25,0.31,0.22,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.3,0.3,0.29,0.38,0.27,0.3,0.31,0.32,0.27,0.29,0.26,0.25,NA,NA,NA,NA,0.28,0.22,0.21,0.25,0.29,0.22,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.31,0.29,0.31,0.5,0.32,0.32,0.31,0.32,0.3,0.33,0.28,0.28,NA,NA,NA,NA,0.28,0.24,0.25,0.25,0.32,0.25,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.29,0.37,0.27,0.42,0.33,0.34,0.3,0.33,0.3,0.3,0.29,0.27,NA,NA,NA,NA,0.27,0.24,0.24,0.25,0.31,0.21,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.32,0.33,0.37,0.6,0.34,0.34,0.31,0.33,0.29,0.3,0.3,0.27,NA,NA,NA,NA,0.3,0.29,0.26,0.28,0.33,0.26,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.29,0.33,0.31,0.57,0.33,0.34,0.29,0.34,0.27,0.28,0.29,0.28,NA,NA,NA,NA,0.27,0.23,0.24,0.24,0.32,0.23,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.33,0.36,0.3,0.38,0.33,0.33,0.33,0.38,0.29,0.3,0.29,0.28,NA,NA,NA,NA,0.28,0.25,0.27,0.25,0.31,0.23,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.3,0.33,0.35,0.65,0.34,0.34,0.32,0.33,0.28,0.31,0.29,0.29,NA,NA,NA,NA,0.31,0.26,0.28,0.3,0.47,0.29,0.38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
1846,0.3,0.33,0.34,0.67,0.31,0.34,0.31,0.33,0.29,0.31,0.29,0.29,NA,NA,NA,NA,0.26,0.22,0.23,0.24,0.31,0.21,0.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.34,0.35,0.37,0.66,0.34,0.35,0.35,0.38,0.31,0.31,0.31,0.3,NA,NA,NA,NA,0.28,0.26,0.26,0.27,0.32,0.24,0.32,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.3,0.35,0.29,0.51,0.33,0.35,0.32,0.35,0.27,0.29,0.27,0.27,NA,NA,NA,NA,0.28,0.22,0.22,0.23,0.27,0.23,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.3,0.36,0.27,0.45,0.3,0.32,0.31,0.35,0.28,0.32,0.27,0.28,NA,NA,NA,NA,0.28,0.22,0.23,0.24,0.27,0.24,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.36,0.36,0.3,0.53,0.32,0.33,0.31,0.39,0.33,0.32,0.31,0.25,NA,NA,NA,NA,0.28,0.25,0.26,0.29,0.39,0.29,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
