age_CE,BC2201A_raw,BC2202B_raw,BC2203A_raw,BC2204A_raw,BC2205B_raw,BC2206A_raw,BC2207B_raw,BC2208A_raw,BC2209B_raw,BC2210A_raw,BC2211B_raw,BC2212A_raw,BC2213A_raw,BC2214A_raw,BC2215A_raw,BC2216B_raw,BC2217A_raw,BC2201A_raw_outlier_flag,BC2202B_raw_outlier_flag,BC2203A_raw_outlier_flag,BC2204A_raw_outlier_flag,BC2205B_raw_outlier_flag,BC2206A_raw_outlier_flag,BC2207B_raw_outlier_flag,BC2208A_raw_outlier_flag,BC2209B_raw_outlier_flag,BC2210A_raw_outlier_flag,BC2211B_raw_outlier_flag,BC2212A_raw_outlier_flag,BC2213A_raw_outlier_flag,BC2214A_raw_outlier_flag,BC2215A_raw_outlier_flag,BC2216B_raw_outlier_flag,BC2217A_raw_outlier_flag
1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1728,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1738,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1743,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1761,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1763,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1764,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1768,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1769,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1772,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1773,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1774,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1776,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1777,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1781,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1782,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1783,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1784,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1786,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1787,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1791,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1792,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1793,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1794,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1795,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1796,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1797,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1798,NA,NA,NA,0.11,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1799,NA,NA,NA,0.23,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
1800,NA,NA,NA,0.17,0.27,NA,0.83,NA,0.29,0.68,NA,0.38,NA,NA,NA,0.85,0.48,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1801,NA,NA,NA,0.22,0.12,NA,0.93,NA,0.38,0.9,NA,0.4,NA,NA,NA,0.99,0.58,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1802,NA,NA,NA,0.31,0.19,NA,1.43,NA,0.46,0.95,NA,0.51,NA,NA,NA,1.68,0.7,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,TRUE,FALSE
1803,NA,NA,NA,0.35,0.26,NA,1.4,NA,0.51,1.16,NA,0.63,NA,NA,NA,1.47,0.9,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,TRUE,FALSE
1804,NA,NA,NA,0.41,0.25,NA,1.43,NA,0.62,1.91,NA,0.61,NA,NA,NA,2.03,0.95,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,TRUE,TRUE
1805,NA,NA,NA,0.14,0.33,NA,2.14,NA,0.82,2.26,NA,1.13,NA,NA,NA,2.32,1.2,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,TRUE,TRUE
1806,NA,NA,NA,0.19,0.29,NA,1.07,NA,0.62,1.44,NA,0.76,NA,NA,NA,1.52,0.71,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,TRUE,FALSE
1807,NA,NA,NA,0.18,0.16,NA,1.18,NA,0.45,1.39,NA,0.56,NA,NA,NA,1.09,0.56,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1808,NA,NA,NA,0.17,0.15,NA,1.28,NA,0.59,1.97,NA,0.59,NA,NA,NA,1.23,0.71,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1809,NA,NA,NA,0,0.15,NA,0.52,NA,0.35,0.81,NA,0.43,NA,NA,NA,0.6,0.45,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1810,NA,NA,NA,0.27,0.29,NA,0.99,NA,0.43,1.06,NA,0.5,NA,NA,NA,1.08,0.59,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1811,NA,NA,NA,0.25,0.2,NA,0.83,NA,0.34,0.89,NA,0.47,NA,NA,NA,0.93,0.25,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1812,NA,NA,NA,0.08,0.1,NA,0.84,NA,0.25,0.95,NA,0.51,NA,NA,NA,0.31,0.17,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1813,NA,NA,NA,0.2,0.26,NA,1.21,NA,0.34,0.95,NA,0.5,NA,NA,NA,0.65,0.23,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1814,NA,NA,NA,0.18,0.26,NA,1.5,NA,0.35,0.83,NA,0.65,NA,NA,NA,0.54,0.19,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1815,NA,NA,NA,0.18,0.36,NA,1.53,NA,0.52,0.93,NA,0.55,NA,NA,NA,0.71,0.43,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1816,NA,NA,NA,0.31,0.4,NA,1.56,NA,0.37,0.83,NA,0.68,NA,NA,NA,1.02,0.41,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1817,NA,NA,NA,0.21,0.25,NA,1.1,NA,0.32,0.68,NA,0.52,NA,NA,NA,0.74,0.35,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1818,NA,NA,NA,0.33,0.32,NA,1.66,NA,0.4,0.8,NA,0.82,NA,NA,NA,0.62,0.29,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1819,NA,NA,NA,0.43,0.45,NA,1.61,NA,0.6,0.78,NA,0.79,NA,NA,NA,0.67,0.38,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1820,NA,NA,NA,0.17,0.23,NA,1.32,NA,0.44,0.65,NA,1.09,NA,NA,NA,0.33,0.22,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1821,NA,NA,NA,0.34,0.42,NA,1.76,NA,0.46,0.62,NA,0.86,NA,NA,NA,0.56,0.35,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1822,NA,NA,NA,0.23,0.25,NA,1.25,NA,0.35,0.4,NA,0.49,NA,NA,NA,0.19,0.32,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1823,NA,NA,NA,0.3,0.3,NA,1.35,NA,0.46,0.58,NA,0.6,NA,NA,NA,0.26,0.37,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1824,NA,NA,NA,0.17,0.24,NA,1.1,NA,0.39,0.59,NA,0.69,NA,NA,NA,0.21,0.25,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1825,NA,NA,NA,0.3,0.41,NA,1.52,NA,0.59,0.74,NA,0.74,NA,NA,NA,0.36,0.33,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
1826,NA,NA,NA,0.37,0.34,NA,1.56,NA,0.35,0.65,NA,0.77,NA,NA,NA,0.82,0.48,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE
