age_CE,008011_raw,008012_raw,008021_raw,008022_raw,008031_raw,008032_raw,008041_raw,008042_raw,008051_raw,008052_raw,008061_raw,008062_raw,008071_raw,008072_raw,008081_raw,008082_raw,008091_raw,008092_raw,008101_raw,008102_raw,008111_raw,008112_raw,008121_raw,008122_raw,008131_raw,008132_raw,008141_raw,008142_raw,008151_raw,008152_raw,008161_raw,008162_raw,008181_raw,008182_raw,008191_raw,008192_raw,008011_raw_outlier_flag,008012_raw_outlier_flag,008021_raw_outlier_flag,008022_raw_outlier_flag,008031_raw_outlier_flag,008032_raw_outlier_flag,008041_raw_outlier_flag,008042_raw_outlier_flag,008051_raw_outlier_flag,008052_raw_outlier_flag,008061_raw_outlier_flag,008062_raw_outlier_flag,008071_raw_outlier_flag,008072_raw_outlier_flag,008081_raw_outlier_flag,008082_raw_outlier_flag,008091_raw_outlier_flag,008092_raw_outlier_flag,008101_raw_outlier_flag,008102_raw_outlier_flag,008111_raw_outlier_flag,008112_raw_outlier_flag,008121_raw_outlier_flag,008122_raw_outlier_flag,008131_raw_outlier_flag,008132_raw_outlier_flag,008141_raw_outlier_flag,008142_raw_outlier_flag,008151_raw_outlier_flag,008152_raw_outlier_flag,008161_raw_outlier_flag,008162_raw_outlier_flag,008181_raw_outlier_flag,008182_raw_outlier_flag,008191_raw_outlier_flag,008192_raw_outlier_flag
1670,1.13,1,0.5,0.7,1.13,1.2,1.81,1.48,0.5,0.4,0.59,0.5,0.67,0.42,0.55,0.65,0.46,0.48,2.01,1.56,1,0.97,0.33,0.37,0.24,0.22,0.36,0.26,0.4,0.33,0.88,0.73,0.56,0.55,0.24,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1671,1.06,0.95,0.53,0.61,0.83,0.93,1.57,1.59,0.38,0.38,0.61,0.43,0.62,0.3,0.46,0.6,0.43,0.46,1.53,1.41,0.72,0.86,0.42,0.46,0.25,0.23,0.24,0.23,0.32,0.27,0.73,0.75,0.5,0.6,0.24,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1672,0.93,1.1,0.52,0.74,1.03,0.97,1.54,1.7,0.46,0.46,0.61,0.45,0.62,0.43,0.5,0.54,0.37,0.47,1.75,1.43,0.81,0.72,0.61,0.59,0.28,0.28,0.27,0.2,0.26,0.25,0.72,0.6,0.46,0.45,0.28,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1673,0.89,1.14,0.55,0.67,1.15,0.84,1.89,1.79,0.43,0.52,0.61,0.42,0.7,0.46,0.52,0.48,0.38,0.52,1.65,1.31,0.84,1.09,0.53,0.56,0.36,0.44,0.33,0.21,0.33,0.3,0.62,0.65,0.44,0.54,0.2,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1674,1.09,1.07,0.52,0.69,2.01,0.85,2.54,1.76,0.52,0.57,0.59,0.35,0.72,0.48,0.6,0.57,0.34,0.46,1.77,1.18,0.77,1.06,0.73,0.55,0.34,0.42,0.29,0.15,0.34,0.32,0.62,0.62,0.42,0.57,0.18,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1675,1.22,1.36,0.64,0.78,2.62,0.82,2.42,1.44,0.55,0.56,0.54,0.31,0.7,0.5,0.59,0.65,0.35,0.43,1.98,1.32,0.78,1.08,0.61,0.86,0.42,0.52,0.26,0.18,0.31,0.3,0.88,0.77,0.41,0.52,0.18,0.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1676,1.41,1.37,0.65,1,2.54,0.93,2.63,1.55,0.56,0.44,0.65,0.41,0.74,0.57,0.52,0.77,0.4,0.51,1.84,1.19,0.81,1.05,0.46,0.87,0.52,0.55,0.27,0.25,0.37,0.37,1.01,0.76,0.42,0.49,0.2,0.26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1677,1.3,1.41,0.62,0.86,1.74,0.77,2.3,1.53,0.4,0.46,0.48,0.23,0.72,0.52,0.55,0.62,0.33,0.38,1.47,1.15,0.7,0.93,0.54,0.55,0.4,0.46,0.28,0.21,0.28,0.22,0.78,0.66,0.45,0.57,0.21,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1678,1.37,1.46,0.66,1.01,2,1.37,2.61,1.93,0.55,0.65,0.85,0.37,0.97,0.65,0.64,0.92,0.34,0.44,1.73,1.36,0.98,1.02,0.58,0.85,0.48,0.55,0.27,0.26,0.26,0.32,0.77,0.73,0.52,0.54,0.28,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1679,1.6,1.55,0.77,1.03,1.62,1.36,2.57,2.28,0.74,0.6,1.01,0.33,0.95,0.59,0.58,0.79,0.36,0.55,1.81,1.42,0.99,0.95,0.55,0.89,0.42,0.49,0.23,0.23,0.34,0.35,0.82,0.74,0.5,0.53,0.24,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1680,1.12,1.18,0.51,0.71,1.21,1.1,2.3,2.37,0.63,0.49,0.94,0.29,0.72,0.47,0.55,0.74,0.3,0.45,1.4,1.01,0.91,0.92,0.47,0.7,0.32,0.38,0.2,0.22,0.17,0.32,0.67,0.75,0.47,0.53,0.32,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1681,1.47,1.09,0.62,0.84,1.84,1.19,2.51,2.83,0.86,0.52,1.17,0.29,0.8,0.39,0.62,0.97,0.41,0.56,1.8,1.56,0.91,1.26,0.4,0.87,0.4,0.61,0.17,0.22,0.3,0.35,1.01,0.65,0.48,0.84,0.51,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1682,1.23,1.27,0.86,0.84,1.72,1.2,2.64,3.1,1.06,0.72,1.13,0.37,0.96,0.4,0.83,1.37,0.5,0.79,1.98,1.91,1,1.21,0.56,0.72,0.47,0.76,0.28,0.25,0.33,0.35,1.22,0.81,0.49,0.81,0.39,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1683,1.01,1.3,0.58,0.66,1.7,0.97,2.9,2.5,0.86,0.73,0.84,0.31,0.82,0.4,0.72,0.89,0.32,0.41,1.55,1.62,0.81,0.94,0.34,0.52,0.39,0.62,0.24,0.14,0.28,0.28,0.96,0.7,0.42,0.6,0.29,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1684,0.98,1.13,0.54,0.69,1.86,0.78,2.69,1.95,0.61,0.67,0.61,0.28,0.7,0.31,0.67,0.88,0.25,0.36,1.55,1.46,0.7,0.79,0.38,0.46,0.34,0.49,0.18,0.15,0.27,0.32,0.81,0.66,0.41,0.52,0.17,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1685,1.03,1.09,0.54,0.77,1.65,0.85,2.59,2.79,0.71,0.72,0.73,0.3,0.68,0.4,0.64,0.83,0.32,0.39,1.53,1.42,0.67,1,0.37,0.48,0.45,0.63,0.21,0.18,0.28,0.34,0.62,0.63,0.38,0.43,0.18,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1686,0.83,0.87,0.57,0.69,1.56,0.96,2.36,2.73,0.65,0.65,0.66,0.27,0.7,0.44,0.43,1.13,0.29,0.36,1.67,1.31,0.78,1.12,0.53,0.47,0.44,0.69,0.2,0.16,0.33,0.41,0.6,0.59,0.33,0.5,0.16,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1687,1.05,1.3,0.78,0.84,1.65,1.09,2.66,2.74,1.01,0.71,0.61,0.39,0.85,0.55,0.53,1.17,0.4,0.5,1.61,1.46,0.88,1.25,0.63,0.61,0.53,0.91,0.26,0.23,0.38,0.46,0.85,0.57,0.39,0.55,0.17,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1688,1.18,1.33,0.66,0.62,1.88,1.4,2.82,2.96,1.05,0.85,0.52,0.26,0.82,0.48,0.52,1.37,0.35,0.37,1.27,1.13,0.82,1.26,0.5,0.51,0.43,0.83,0.23,0.15,0.34,0.44,1.02,0.6,0.34,0.49,0.2,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1689,1.43,1.33,0.82,0.77,1.91,1.51,2.33,3.03,1.11,0.96,0.71,0.33,0.8,0.55,0.79,0.97,0.41,0.48,1.43,1.42,1.08,1.16,0.46,0.48,0.5,0.94,0.23,0.22,0.38,0.42,1,0.69,0.41,0.46,0.28,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1690,1.2,1.07,0.63,0.63,1.6,1.37,1.9,2.76,0.89,0.77,0.65,0.25,0.68,0.55,0.71,0.82,0.36,0.34,1.37,1.2,0.93,0.99,0.45,0.48,0.5,0.72,0.19,0.19,0.32,0.41,0.88,0.7,0.41,0.5,0.24,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1691,1.3,1.22,0.74,0.82,1.81,1.44,1.85,2.52,0.91,0.92,0.97,0.31,0.8,0.64,0.62,1.1,0.44,0.38,1.51,1.32,1,1.13,0.54,0.55,0.57,0.94,0.22,0.19,0.35,0.47,0.79,0.66,0.39,0.53,0.23,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1692,1.39,1.13,0.68,0.7,1.77,1.47,1.96,3.07,1,1.01,1.14,0.42,0.93,0.76,0.89,1.38,0.47,0.4,1.72,1.32,1.05,0.99,0.56,0.67,0.67,1.14,0.3,0.26,0.48,0.53,0.9,0.74,0.45,0.66,0.29,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1693,1.35,1.12,0.74,0.69,1.45,1.33,1.73,2.73,0.8,0.71,0.83,0.28,0.86,0.55,0.82,1.32,0.37,0.45,1.52,1.19,0.91,0.83,0.47,0.52,0.58,0.84,0.22,0.16,0.3,0.48,0.84,0.62,0.43,0.57,0.35,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1694,1.75,1.75,0.72,0.65,1.67,1.86,1.75,3.16,1.17,0.65,1.2,0.19,1.08,0.62,0.77,2.01,0.47,0.43,1.79,1.49,0.96,1.2,0.38,0.84,0.73,1.05,0.23,0.19,0.3,0.48,1.1,0.62,0.39,0.61,0.37,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,1.74,2.4,0.78,0.72,1.82,1.95,1.87,3.48,1.12,0.94,1.17,0.23,1.19,0.63,0.99,1.94,0.58,0.72,1.96,1.54,0.89,1.3,0.57,0.96,0.94,1.34,0.24,0.21,0.4,0.59,1.28,0.82,0.41,0.64,0.31,0.36,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1696,1.47,1.72,0.63,1.01,1.77,2.09,2.19,2.68,1.37,0.97,0.97,0.23,0.93,0.64,1.13,1.6,0.48,0.68,1.56,1.59,0.97,1.47,0.41,0.81,0.92,1.27,0.3,0.2,0.46,0.56,1.12,0.82,0.52,0.77,0.31,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1697,1.76,1.74,0.66,1.07,1.94,1.92,2.53,2.32,1.4,0.92,0.97,0.28,0.85,0.64,1.09,1.57,0.54,0.78,1.48,1.63,1.08,1.36,0.39,0.75,1.05,1.4,0.38,0.21,0.48,0.68,1.42,0.89,0.5,0.78,0.39,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1698,1.47,1.64,0.62,1.1,1.33,1.42,2.35,2.56,1.1,0.74,0.89,0.21,0.58,0.51,0.86,1.45,0.52,0.55,1.39,1.4,0.96,1.33,0.32,0.73,0.85,1.13,0.3,0.21,0.35,0.46,1.21,0.83,0.47,0.57,0.39,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1699,1.28,1.29,0.6,0.95,1.66,1.63,2.52,2.96,0.99,0.56,0.84,0.23,0.58,0.46,0.82,1.31,0.59,0.52,1.73,1.13,1.03,1.29,0.49,0.78,0.91,1.32,0.22,0.18,0.34,0.41,1.09,0.69,0.37,0.5,0.3,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1700,1.37,1.44,0.85,1.12,1.49,1.43,2.35,2.97,0.9,0.59,1.11,0.27,0.6,0.64,0.96,1.36,0.62,0.61,1.92,1.3,1.12,1.24,0.54,0.89,0.9,1.48,0.24,0.26,0.42,0.56,1.04,0.78,0.48,0.59,0.35,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1701,1.03,0.93,0.46,0.7,0.98,1.12,2.34,2.77,0.48,0.42,0.89,0.28,0.49,0.44,0.7,0.91,0.35,0.29,1.42,0.83,0.94,0.93,0.52,0.58,0.57,0.76,0.15,0.15,0.22,0.34,0.8,0.62,0.39,0.55,0.23,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1702,1.27,1.09,0.56,0.72,1.14,1.37,2.77,2.76,0.49,0.48,1.02,0.25,0.62,0.59,0.62,1.05,0.49,0.37,1.81,0.99,1.15,1.15,0.5,0.58,0.66,0.99,0.22,0.2,0.37,0.47,0.73,0.58,0.49,0.57,0.3,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1703,1.18,1.1,0.6,0.84,1.58,1.74,2.88,2.7,0.81,0.65,0.98,0.25,0.66,0.64,0.83,1.09,0.4,0.43,1.72,1.14,1.04,0.97,0.88,0.81,0.87,1.16,0.28,0.22,0.35,0.62,1,0.77,0.54,0.69,0.32,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1704,1.11,1.06,0.59,0.65,1.59,1.62,2.58,2.87,0.69,0.52,1.03,0.22,0.54,0.56,0.78,1.03,0.44,0.47,1.31,1.09,0.78,0.93,0.74,0.63,0.91,1.08,0.2,0.18,0.34,0.45,1,0.72,0.4,0.61,0.22,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1705,0.99,0.93,0.61,0.59,1.52,1.62,2.26,3.27,0.85,0.62,0.89,0.31,0.61,0.57,0.6,1.15,0.48,0.45,1.57,1.06,0.95,1.25,0.77,0.69,1.01,1.16,0.23,0.16,0.35,0.42,0.86,0.63,0.43,0.71,0.29,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1706,1.12,0.76,0.6,0.54,1.44,1.37,2.09,3.26,0.72,0.37,0.93,0.31,0.57,0.51,0.56,1.35,0.42,0.36,1.75,1.11,1.02,1.12,0.71,0.61,0.87,1.23,0.21,0.19,0.31,0.4,1,0.72,0.35,0.65,0.29,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1707,1.07,0.72,0.53,0.6,1.61,1.34,2.04,3.01,0.74,0.44,0.85,0.29,0.49,0.49,0.54,1.3,0.36,0.37,1.44,1.14,1.06,1.11,0.6,0.46,0.8,1.08,0.17,0.17,0.25,0.38,0.99,0.7,0.35,0.61,0.31,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1708,1.2,0.78,0.63,0.76,1.73,1.35,2.08,2.68,0.76,0.36,0.99,0.3,0.57,0.61,0.63,1.43,0.43,0.45,1.75,1.2,1.12,1.18,0.74,0.56,0.82,1.03,0.24,0.21,0.28,0.49,1.09,0.69,0.37,0.48,0.4,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,1.18,0.93,0.71,0.74,2.35,1.57,2.48,3.09,0.84,0.5,0.99,0.25,0.63,0.64,0.82,1.89,0.43,0.41,1.52,1.23,1.03,1.16,0.62,0.56,0.72,1.2,0.18,0.19,0.4,0.48,1.22,0.77,0.31,0.45,0.28,0.38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
