age_CE,ucl02a_raw,ucl02b_raw,ucl03a_raw,ucl03b_raw,ucl04a_raw,ucl04b_raw,ucl05a_raw,ucl05b_raw,ucl06a_raw,ucl06b_raw,ucl07a_raw,ucl07b_raw,ucl07C_raw,ucl11a_raw,ucl11b_raw,ucl12a_raw,ucl12b_raw,ucl13a_raw,ucl13b_raw,ucl14a_raw,ucl14b_raw,ucl21a_raw,ucl21b_raw,ucl22a_raw,ucl22b_raw,ucl23a_raw,ucl23b_raw,ucl31a_raw,ucl41b_raw,ucl42a_raw,ucl51_raw,UCL100B_raw,UCL102A_raw,UCL102B_raw,UCL103A_raw,UCL103B_raw,UCL104A_raw,UCL104B_raw,UCL105A_raw,UCL106A_raw,UCL106B_raw,UCL107A_raw,UCL107B_raw,UCL108A_raw,UCL108B_raw,UCL109B_raw,UCL115A_raw,UCL101A_raw,UCL101B_raw,UCL105B_raw,ucl02a_raw_outlier_flag,ucl02b_raw_outlier_flag,ucl03a_raw_outlier_flag,ucl03b_raw_outlier_flag,ucl04a_raw_outlier_flag,ucl04b_raw_outlier_flag,ucl05a_raw_outlier_flag,ucl05b_raw_outlier_flag,ucl06a_raw_outlier_flag,ucl06b_raw_outlier_flag,ucl07a_raw_outlier_flag,ucl07b_raw_outlier_flag,ucl07C_raw_outlier_flag,ucl11a_raw_outlier_flag,ucl11b_raw_outlier_flag,ucl12a_raw_outlier_flag,ucl12b_raw_outlier_flag,ucl13a_raw_outlier_flag,ucl13b_raw_outlier_flag,ucl14a_raw_outlier_flag,ucl14b_raw_outlier_flag,ucl21a_raw_outlier_flag,ucl21b_raw_outlier_flag,ucl22a_raw_outlier_flag,ucl22b_raw_outlier_flag,ucl23a_raw_outlier_flag,ucl23b_raw_outlier_flag,ucl31a_raw_outlier_flag,ucl41b_raw_outlier_flag,ucl42a_raw_outlier_flag,ucl51_raw_outlier_flag,UCL100B_raw_outlier_flag,UCL102A_raw_outlier_flag,UCL102B_raw_outlier_flag,UCL103A_raw_outlier_flag,UCL103B_raw_outlier_flag,UCL104A_raw_outlier_flag,UCL104B_raw_outlier_flag,UCL105A_raw_outlier_flag,UCL106A_raw_outlier_flag,UCL106B_raw_outlier_flag,UCL107A_raw_outlier_flag,UCL107B_raw_outlier_flag,UCL108A_raw_outlier_flag,UCL108B_raw_outlier_flag,UCL109B_raw_outlier_flag,UCL115A_raw_outlier_flag,UCL101A_raw_outlier_flag,UCL101B_raw_outlier_flag,UCL105B_raw_outlier_flag
1461,NA,NA,NA,NA,0.98,0.9,NA,1.65,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.21,NA,NA,0.66,0.74,1.1,0.7,0.29,0.04,0.1,0.36,0.31,NA,NA,1,0.71,0.6,0.59,0.27,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1462,NA,NA,NA,NA,0.87,0.55,NA,1.77,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.26,NA,NA,0.7,0.74,0.97,0.65,0.38,0.1,0.08,0.68,0.42,NA,NA,0.92,0.57,0.54,0.66,0.31,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1463,NA,NA,NA,NA,0.77,0.44,NA,1.62,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,1.49,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.3,NA,NA,0.57,0.67,0.98,0.66,0.39,0.08,0.1,0.64,0.39,NA,NA,0.71,0.43,0.45,0.55,0.37,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1464,NA,NA,NA,NA,0.76,0.51,NA,1.31,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.36,NA,NA,0.72,0.79,0.89,0.64,0.4,0.06,0.1,0.37,0.22,NA,NA,0.75,0.39,0.34,0.38,0.3,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1465,NA,NA,NA,NA,1.21,0.93,NA,2.04,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.48,NA,NA,1.28,1.32,1.31,1,0.54,0.07,0.22,0.63,0.45,NA,NA,1.44,0.81,0.7,0.63,0.47,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1466,NA,NA,NA,NA,1.02,0.78,NA,1.85,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.5,NA,NA,1.08,0.86,0.86,0.47,0.47,0.05,0.15,0.41,0.31,NA,NA,1.04,0.45,0.39,0.35,0.38,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1467,NA,NA,NA,NA,0.97,0.83,NA,2.39,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.48,NA,NA,1.43,1.08,1.01,0.56,0.58,0.04,0.15,0.66,0.39,NA,NA,0.93,0.4,0.39,0.5,0.44,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1468,NA,NA,NA,NA,0.49,0.28,NA,1.42,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,1.64,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.4,NA,NA,1.18,0.99,1.21,0.5,0.47,0.04,0.1,0.51,0.37,NA,NA,0.53,0.34,0.35,0.5,0.35,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1469,NA,NA,NA,NA,0.86,0.74,NA,2.39,NA,NA,NA,NA,NA,NA,1.06,NA,NA,NA,NA,NA,NA,1.99,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.44,NA,NA,1.92,1.46,1.9,0.79,0.8,0.04,0.27,0.69,0.67,NA,NA,0.55,0.32,0.52,0.81,0.54,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1470,NA,NA,NA,NA,1.08,0.86,NA,2.26,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1.58,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.34,NA,NA,1.34,1.49,1.5,0.71,0.67,0.12,0.33,0.69,0.51,NA,NA,0.53,0.45,0.6,0.67,0.44,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1471,NA,NA,NA,NA,0.9,0.74,NA,2.46,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.43,NA,NA,1.33,1.27,1.55,0.88,0.62,0.06,0.31,0.54,0.48,NA,NA,0.66,0.5,0.6,0.4,0.49,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1472,NA,NA,NA,NA,0.71,0.46,NA,1.88,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.48,NA,NA,1.35,1.18,1.28,0.86,0.71,0.16,0.34,0.52,0.62,NA,NA,0.46,0.39,0.63,0.49,0.53,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1473,NA,NA,NA,NA,0.93,0.64,NA,2.3,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.52,NA,NA,1.2,1.14,1.12,0.8,0.7,0.1,0.34,0.44,0.52,NA,NA,0.44,0.4,0.71,0.56,0.59,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1474,NA,NA,NA,NA,0.62,0.47,NA,1.29,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.28,NA,NA,0.65,0.57,0.79,0.54,0.32,0.3,0.08,0.19,0.28,NA,NA,0.33,0.34,0.39,0.3,0.34,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1475,NA,NA,NA,NA,0.78,0.78,NA,1.79,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.45,NA,NA,1.38,1.08,1.13,0.91,0.66,0.27,0.17,0.41,0.58,NA,NA,1.02,0.75,0.79,0.56,0.53,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1476,NA,NA,NA,NA,0.94,0.89,NA,1.72,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.42,NA,NA,1.19,1.16,1.14,0.81,0.61,0.25,0.18,0.34,0.7,NA,NA,0.9,0.78,0.85,0.61,0.58,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1477,NA,NA,NA,NA,0.8,0.67,NA,1.57,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.47,NA,NA,1.15,1.11,1.14,0.83,0.65,0.25,0.12,0.5,0.97,NA,NA,0.99,0.77,0.89,0.66,0.72,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1478,NA,NA,NA,NA,0.74,0.48,0.8,1.24,NA,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.38,NA,NA,1.18,1.29,1.08,0.65,0.72,0.32,0.19,0.52,0.8,NA,NA,0.76,0.5,0.78,0.54,0.79,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1479,NA,NA,NA,NA,0.63,0.44,0.93,1.25,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.28,NA,NA,0.64,0.8,1.01,0.56,0.47,0.09,0.1,0.33,0.54,NA,NA,0.45,0.28,0.62,0.53,0.51,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1480,NA,NA,NA,NA,0.6,0.76,0.88,0.93,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,0.75,0.45,NA,NA,NA,NA,NA,NA,NA,0.26,0.31,NA,NA,0.79,0.86,1.04,0.61,0.52,0.14,0.17,0.45,0.6,NA,NA,0.74,0.46,0.65,0.52,0.62,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1481,NA,NA,NA,NA,0.68,0.76,0.87,1.19,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,0.72,0.5,NA,NA,NA,NA,NA,NA,NA,0.32,0.2,NA,NA,0.89,0.95,1.06,0.7,0.61,0.24,0.23,0.34,0.57,NA,NA,0.62,0.32,0.74,0.44,0.57,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1482,NA,NA,NA,NA,0.39,0.42,0.71,0.79,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,0.68,0.33,NA,NA,NA,NA,NA,NA,NA,0.27,0.18,NA,NA,0.68,0.81,0.99,0.63,0.53,0.18,0.25,0.28,0.46,NA,NA,0.62,0.25,0.72,0.33,0.44,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1483,NA,NA,NA,NA,0.38,0.42,0.62,0.69,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,0.47,0.28,NA,NA,NA,NA,NA,NA,NA,0.15,0.19,NA,NA,0.51,0.53,0.81,0.48,0.3,0.17,0.1,0.16,0.34,NA,NA,0.32,0.31,0.61,0.35,0.35,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1484,NA,NA,NA,NA,0.58,0.69,1.14,1.2,NA,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,1.18,0.68,NA,NA,NA,NA,NA,NA,NA,0.3,0.33,NA,NA,0.85,0.88,1.1,0.66,0.48,0.22,0.28,0.2,0.48,NA,NA,0.43,0.46,0.8,0.55,0.48,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1485,NA,NA,NA,NA,0.65,0.74,0.85,1.17,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,0.94,0.61,NA,NA,NA,NA,NA,NA,NA,0.31,0.35,NA,NA,0.78,0.89,1.09,0.67,0.39,0.2,0.26,0.22,0.35,NA,NA,0.57,0.3,0.74,0.67,0.42,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1486,NA,NA,NA,NA,0.43,0.46,0.68,0.91,NA,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,0.52,0.3,NA,NA,NA,NA,NA,NA,NA,0.26,0.27,NA,NA,0.74,0.69,1.03,0.6,0.29,0.16,0.23,0.14,0.24,NA,NA,0.31,0.17,0.51,0.39,0.28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1487,NA,NA,NA,NA,0.4,0.33,0.44,0.58,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,0.38,0.27,NA,NA,NA,NA,NA,NA,NA,0.1,0.24,NA,NA,0.54,0.46,0.72,0.42,0.19,0.13,0.11,0.08,0.22,NA,NA,0.13,0.19,0.29,0.18,0.28,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1488,NA,NA,NA,NA,0.3,0.3,0.58,0.65,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,0.37,0.32,NA,NA,NA,NA,NA,NA,NA,0.12,0.2,NA,NA,0.69,0.62,0.71,0.51,0.24,0.1,0.08,0.1,0.17,NA,NA,0.23,0.29,0.31,0.04,0.25,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1489,NA,NA,NA,NA,0.51,0.4,0.58,0.73,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,0.61,0.54,NA,NA,NA,NA,NA,NA,NA,0.21,0.37,NA,NA,0.72,0.71,1.11,0.68,0.31,0.24,0.23,0.17,0.27,NA,NA,0.44,0.27,0.49,0.27,0.3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1490,NA,NA,NA,NA,0.46,0.46,0.52,0.88,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,0.38,0.41,NA,NA,NA,NA,NA,NA,NA,0.1,0.26,NA,NA,0.68,0.52,0.96,0.76,0.23,0.16,0.1,0.11,0.24,NA,NA,0.32,0.27,0.39,0.25,0.29,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1491,NA,NA,NA,NA,0.65,0.65,0.86,0.93,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,0.59,0.72,NA,NA,NA,NA,NA,NA,NA,0.19,0.33,NA,NA,0.93,0.77,1.01,0.69,0.3,0.27,0.16,0.17,0.41,NA,NA,0.48,0.37,0.44,0.31,0.38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1492,NA,NA,NA,NA,0.45,0.41,0.93,1.01,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,0.65,0.82,NA,NA,NA,NA,NA,NA,NA,0.3,0.5,NA,NA,1.35,1,1.04,0.74,0.36,0.36,0.26,0.2,0.51,NA,NA,0.49,0.38,0.39,0.32,0.46,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1493,NA,NA,NA,NA,0.37,0.26,0.68,0.76,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,0.47,0.59,NA,NA,NA,NA,NA,NA,NA,0.24,0.29,NA,NA,0.88,0.69,0.77,0.63,0.31,0.26,0.26,0.22,0.36,NA,NA,0.38,0.36,0.36,0.3,0.39,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1494,NA,NA,NA,NA,0.44,0.38,0.54,0.67,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,0.5,0.56,NA,NA,NA,NA,NA,NA,NA,0.16,0.22,NA,NA,0.55,0.46,1,0.74,0.21,0.18,0.21,0.13,0.24,0.22,NA,0.15,0.23,0.23,0.12,0.31,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
