,State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Slope,Aspect,DBH,Bark,BAF,ABLA_L,ABLA_R,ABLA_G,PSME_L,PSME_R,PSME_G,PIEN_L,PIEN_R,PIEN_G,PIMO_L,PIMO_R,PIMO_G,LAOC_L,LAOC_R,LAOC_G,TSHE_L,TSHE_R,TSHE_G,THPL_L,THPL_R,THPL_G,ABGR_L,ABGR_R,ABGR_G,PIAL_L,PIAL_R,PIAL_G,PICO_L,PICO_R,PICO_G,Pop_sp_L,Pop_sp_R,Pop_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIEN_5,PIEN_5d,LAOC_5nw,LAOC_5dnw,PIMO_5,PIMO_5d,TSHE_5,TSHE_5d,THPL_5,THPL_5d,ABGR_5,ABGR_5d,PICO_5,PICO_5D,PIAL_5,PIAL_5d,in5_tot,in5_L,in5_same,in5_sameL,in5_other,in5_otherL,p_bot.of.canopy.,p_top.of.canopy.,p_base.ref.,dist,Height,N_Cr,p_taller,pic_N,pic_S,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rt,PSME_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rdead,PIMO_r1,PIMO_r2,PIMO_r3,PIMO_r4,PIMO_rdead,LAOC_r1,LAOC_r2,LAOC_r3,LAOC_r4,LAOC_rdead,TSHE_r1,TSHE_r2,TSHE_r3,TSHE_r4,TSHE_r5,TSHE_rdead,THPL_r1,THPL_r2,THPL_r3,THPL_r4,THPL_r5,THPL_rdead,ABGR_r1,ABGR_r2,ABGR_r3,ABGR_r4,ABGR_rdead,PIAL_r1,PIAL_r2,PIAL_r3,PIAL_r4,PIAL_rdead,PICO_r1,PICO_r2,PICO_r3,PICO_r4,PICO_r5,PICO_rdead,PairUn,ACF,BA_totLR,DBHsc,BA_totLRsc,N_Crsc,in5_totsc,ACFsc,BAI10yr,BAI10yrtot,BAI10yrmax,BAI10yrmin,BAI10yrsd,BAI10yrCV
181,MT,TSHE,L,2,C,TSHE-L-02C,48.61751,113.87093,1020,3.9,300,48.1,2.2,10,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,120,120,0,120,110,130,20,130,230,20,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,5,3,1,0,4,3,69.6,128,8.4,28,33.488,4,0.6,924,925,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,4,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,L2,0.488294314,250,1.224801518,1.679778565,0.051859467,-0.233049633,-0.494421977,430.5469432,4305.469432,690.1659092,299.3321827,119.7236811,0.278073467
182,MT,TSHE,L,2,N,TSHE-L-02N,48.61739,113.8704,1021,23.1,285,51.2,2.1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,100,100,0,100,40,40,0,40,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,51.2,91.2,-13,27,28.134,1,1,922,923,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,8,2,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,L2,0.383877159,140,1.537566337,-0.430397143,-1.465029954,-1.130722294,-1.030960462,1139.631279,11396.31279,1595.446658,693.2409472,309.1488595,0.27127095
183,MT,TSHE,L,3,C,TSHE-L-03C,48.61808,113.87044,1020,15.2,300,57.1,2.1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,100,100,0,100,110,110,20,130,210,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,3,40.7,89.6,-7.3,30,29.07,6,1,928,929,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,23,9,3,0,13,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L3,0.504643963,210,2.132828412,0.912441944,1.063119082,-0.681885963,-0.410410728,2038.899176,20388.99176,3165.407306,1309.635177,581.2053815,0.285058422
184,MT,TSHE,L,3,N,TSHE-L-03N,48.61787,113.87095,1024,6.4,290,59.5,2.1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,30,30,10,40,60,60,10,70,90,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,2,2,50.7,104,0.1,34,35.326,1,1,926,927,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,10,4,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,L3,0.512993263,90,2.374968917,-1.38956792,-1.465029954,-0.906304129,-0.367508576,2802.511582,28025.11582,5291.419646,1642.696161,1125.076934,0.40145309
185,MT,TSHE,L,4,C,TSHE-L-04C,48.61856,113.87042,1019,18.3,330,49.5,1.8,10,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,50,50,0,50,140,140,0,140,190,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,3,3,60,116,-0.1,27,31.347,4,0.75,930,931,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,7,3,0,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L4,0.482342808,190,1.366050146,0.528773633,0.051859467,-0.681885963,-0.525003276,1499.784113,14997.84113,2279.788632,800.1078071,533.2018623,0.355519076
186,MT,TSHE,L,4,N,TSHE-L-04N,48.61868,113.87055,1018,31.1,280,45.8,1.8,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,50,50,0,50,60,60,0,60,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,96.8,-1.7,27,26.595,0,0.9,932,933,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,20,10,12,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L4,0.416243655,110,0.992750201,-1.005899609,-1.970659761,-1.355140459,-0.864648035,1684.568425,16845.68425,2153.813104,1476.833443,222.7359921,0.132221398
187,MT,TSHE,L,5,C,TSHE-L-05C,48.61999,113.87157,1011,3.7,280,46.5,2.8,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,120,120,0,120,100,100,0,100,220,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,3,0,1,4,48.6,102,0.2,33,33.594,5,0.75,936,937,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,26,8,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L5,0.524557957,220,1.063374515,1.104276099,0.557489274,-0.457467798,-0.3080844,441.347064,4413.47064,560.6640565,319.9524525,81.37201294,0.184371937
188,MT,TSHE,L,5,N,TSHE-L-05N,48.6201,113.87188,1011,8,280,41.8,2.6,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,80,80,0,80,100,100,0,100,180,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,50.9,96.9,-13,24,26.376,2,0.8,938,939,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,12,4,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L5,0.418562329,180,0.589182693,0.336939478,-0.959400147,-0.906304129,-0.852733727,687.5238741,6875.238741,1142.801065,410.9040739,246.7417991,0.3588847
189,MT,TSHE,L,6,C,TSHE-L-06C,48.61972,113.87033,1017,19,250,52.5,2,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,80,80,0,80,110,110,10,120,190,0,10,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,4,2,0,2,4,60.9,104,9.2,34,32.232,4,0.75,940,941,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,6,18,6,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L6,0.45464135,190,1.668725777,0.528773633,0.051859467,-0.457467798,-0.667344811,1082.919579,10829.19579,1518.254729,784.919259,206.8218972,0.190985463
190,MT,TSHE,L,6,N,TSHE-L-06N,48.61968,113.87047,1017,19,250,54,2.5,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,40,40,0,40,150,150,10,160,190,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,178,-1.6,20,35.92,1,1,942,943,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,34,20,8,6,0,42,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,L6,0.563474388,190,1.820063593,0.528773633,-1.465029954,-1.355140459,-0.1081157,1687.078371,16870.78371,2786.159512,1027.721696,566.049731,0.335520709
191,MT,TSHE,L,7,C,TSHE-L-07C,48.62117,113.86908,1016,10.7,280,42.8,2.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,200,200,10,210,10,10,30,40,210,0,40,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,6,4,4,1,2,3,37.4,78.9,-11,30,26.97,4,0.6,946,947,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L7,0.461624027,210,0.69007457,0.912441944,0.051859467,-0.008631468,-0.631464935,1321.448039,13214.48039,2202.344676,747.8475853,518.1897841,0.392137843
192,MT,TSHE,L,7,N,TSHE-L-07N,48.62116,113.86946,1015,7.8,280,43.1,2.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,110,110,0,110,20,20,0,20,130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,1,0,1,2,67.1,100,-10.5,27,29.835,0,1,944,945,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,13,4,4,0,3,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L7,0.297737557,130,0.720342133,-0.622231298,-1.970659761,-0.906304129,-1.47358133,713.7671919,7137.671919,1447.873698,419.3785421,348.9012717,0.488816628
193,MT,TSHE,L,8,C,TSHE-L-08C,48.62159,113.86859,1018,7.2,270,47.8,2.2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,180,180,10,190,20,20,20,40,200,0,30,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,5,2,2,1,3,1,37.5,93.6,-16.4,24,26.4,4,1,948,949,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L8,0.51,200,1.194533955,0.720607788,0.051859467,-0.233049633,-0.382889196,1042.918929,10429.18929,1454.883936,649.2338849,239.4776792,0.229622526
194,MT,TSHE,L,8,N,TSHE-L-08N,48.6217,113.86887,1016,20.8,280,46.4,2.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,110,110,0,110,10,10,50,60,120,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,70.8,123,-1.8,24,29.952,1,1,950,951,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,6,6,6,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,L8,0.418269231,120,1.053285327,-0.814065454,-1.465029954,-1.130722294,-0.854239789,898.9905501,8989.905501,1223.332115,510.549672,272.816459,0.303469774
195,MT,TSHE,L,9,C,TSHE-L-09C,48.62201,113.8679,1029,12.4,270,47.7,2.1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,140,140,0,140,50,50,0,50,190,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,64.9,97.1,-0.2,28,27.244,4,0.9,954,955,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L9,0.330935252,190,1.184444767,0.528773633,0.051859467,-0.906304129,-1.302997856,1107.293932,11072.93932,1719.771373,794.6484926,292.9936826,0.264603349
196,MT,TSHE,L,9,N,TSHE-L-09N,48.6221,113.86813,1028,10.2,290,51.6,2.2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,50,50,0,50,20,30,30,50,70,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,88.8,6,27,22.356,0,1,952,953,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,20,36,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,L9,0.707729469,80,1.577923088,-1.581402075,-1.970659761,-1.355140459,0.633126508,1424.187152,14241.87152,1928.642275,602.4885122,378.6820268,0.265893444
197,MT,TSHE,L,10,C,TSHE-L-10C,48.62262,113.86648,1033,12.5,285,45.2,1.9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,160,110,110,10,120,0,0,40,40,110,0,50,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,6,4,4,0,2,4,41.5,83.6,-1,32,27.072,4,1,956,957,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L10,0.497635934,110,0.932215075,-1.005899609,0.051859467,-0.008631468,-0.446420877,935.7334464,9357.334464,1175.827664,744.0512321,132.4987126,0.141598778
198,MT,TSHE,L,10,N,TSHE-L-10N,48.62271,113.86676,1028,12.2,285,48.9,1.6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150,110,110,0,110,20,20,20,40,130,0,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,3,1,33.1,79.2,-11.3,30,27.15,2,1,958,959,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,14,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L10,0.509392265,130,1.30551502,-0.622231298,-0.959400147,-0.681885963,-0.386011989,1750.275876,17502.75876,2288.652636,1162.287899,296.0999865,0.169173323
199,MT,TSHE,L,11,C,TSHE-L-11C,48.61488,113.86877,1044,19.5,280,38.4,1.8,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,300,180,180,0,180,60,120,60,120,240,60,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,4,4,1,0,3,4,58.8,94.4,-0.5,28,26.572,5,0.75,1087,1088,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,16,5,0,0,19,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L11,0.375131718,300,0.24615031,2.638949341,0.557489274,-0.457467798,-1.075898154,465.9823497,4659.823497,694.4993883,262.8853128,139.2817211,0.298899135
200,MT,TSHE,L,11,N,TSHE-L-11N,48.61484,113.86906,1042,4.7,280,37.9,2,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,190,80,80,0,80,90,110,20,110,170,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,65.6,93.2,-6,28,27.776,2,1,1085,1086,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,14,8,7,1,0,8,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L11,0.278225806,190,0.195704372,0.528773633,-0.959400147,-1.130722294,-1.573840764,912.4021739,9124.021739,1649.088187,390.6063954,425.9345173,0.4668276
201,MT,TSHE,L,12,C,TSHE-L-12C,48.61548,113.86823,1053,18.9,295,41,1.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,210,130,130,0,130,0,40,80,80,130,40,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,4,65.5,98.8,0.3,31,30.535,5,0.75,1089,1090,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,18,9,2,0,12,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L12,0.338071066,170,0.508469191,0.145105323,0.557489274,-0.457467798,-1.266331095,349.5907545,3495.907545,463.5894741,265.973046,66.21197471,0.189398529
202,MT,TSHE,L,12,N,TSHE-L-12N,48.6156,113.86829,1046,17.7,310,42.5,2.3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,210,80,80,0,80,10,100,120,130,90,90,30,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,3,2,50.2,97.8,-3.2,26,26.26,3,1,1091,1092,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,32,6,0,0,4,12,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L12,0.471287129,180,0.659807006,0.336939478,-0.45377034,-0.681885963,-0.581811924,939.7282349,9397.282349,1338.491312,213.1907394,391.3681786,0.416469532
203,MT,TSHE,L,13,C,TSHE-L-13C,48.61645,113.86935,1036,5.6,260,46,2,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,240,150,150,0,150,30,70,60,90,180,40,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,63.4,96,-8.8,32,33.536,5,0.5,1095,1096,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L13,0.311068702,220,1.012928576,1.104276099,0.557489274,-1.130722294,-1.405080396,698.0733193,6980.733193,1165.027063,334.0878013,253.0991265,0.362568114
204,MT,TSHE,L,13,N,TSHE-L-13N,48.61623,113.86898,1045,21.4,260,44.4,2.3,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,240,110,110,20,130,20,110,90,110,130,90,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,67.4,87.5,-6.2,28,26.236,2,1,1093,1094,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,7,0,0,0,5,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L13,0.214514408,220,0.851501573,1.104276099,-0.959400147,-1.130722294,-1.901216254,936.4327105,9364.327105,1710.773264,522.584548,311.3000007,0.332431788
205,MT,TSHE,M,1,C,TSHE-M-01C,48.6115,113.86186,1178,44.4,245,29.7,1.2,10,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,120,20,20,0,20,70,70,30,100,90,0,30,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,8,7,1,0,7,7,24.4,111,-11.3,17,20.791,4,0.4,825,826,0,0,0,0,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1,0.708094849,90,-0.63160902,-1.38956792,0.051859467,0.440204862,0.635003982,789.3698661,7893.698661,1490.544284,428.4703866,394.8566796,0.500217574
206,MT,TSHE,M,1,N,TSHE-M-01N,48.61143,113.86184,1176,22.4,315,32.2,1.2,10,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,100,20,20,0,20,80,80,0,80,100,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,25.6,112,10.1,19,19.361,1,0.9,823,824,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M1,0.847890088,100,-0.379379328,-1.197733764,-1.465029954,-0.906304129,1.353329682,834.6026421,8346.026421,1330.54039,576.8616063,244.675378,0.293163915
207,MT,TSHE,M,2,C,TSHE-M-02C,48.61193,113.86118,1198,28.9,295,28.1,1.1,10,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,160,160,0,160,40,40,0,40,200,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,9,8,0,1,9,59.8,109,-1.9,20,22.18,8,0.9,829,830,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2,0.443642922,200,-0.793036024,0.720607788,2.074378696,0.664623028,-0.723859282,746.6220131,7466.220131,1100.728232,304.0272521,286.2070235,0.383335903
208,MT,TSHE,M,2,N,TSHE-M-02N,48.61204,113.86131,1195,14.5,240,29.2,1.5,10,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,90,90,0,90,40,40,10,50,130,0,10,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,7,6,6,1,1,5,31.6,105,-3.7,18,19.566,4,0.8,827,828,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M2,0.67525299,130,-0.682054959,-0.622231298,0.051859467,0.215786697,0.466248942,715.357265,7153.57265,1073.672833,486.4115881,193.2231343,0.270107181
209,MT,TSHE,M,3,C,TSHE-M-03C,48.61237,113.86136,1195,12.9,270,47.9,2,10,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,11,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,220,110,110,0,110,100,100,10,110,210,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,4,4,6.3,111,-3.5,19,21.755,7,0.9,833,834,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M3,0.91441048,210,1.204623143,0.912441944,1.568748889,-0.457467798,1.69513894,828.2329615,8282.329615,1179.346078,530.2287537,195.6923803,0.236276977
210,MT,TSHE,M,3,N,TSHE-M-03N,48.61249,113.86126,1197,19.7,250,44.6,1.9,10,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,9,0,1,4,0,0,0,0,0,0,0,0,1,0,3,0,0,0,260,90,90,10,100,120,120,40,160,210,0,50,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,6,4,2,0,4,4,45,101,-6.7,25,26.925,5,0.9,831,832,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M3,0.51996286,210,0.871679948,0.912441944,0.557489274,-0.008631468,-0.331695907,1308.105648,13081.05648,1666.204359,1013.70072,213.2991696,0.163059589
211,MT,TSHE,M,4,C,TSHE-M-04C,48.61312,113.86176,1187,27.5,290,26.9,1.1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,180,90,90,0,90,70,70,20,90,160,0,20,0,0,0,0,0,0,1,1,0,0,6,0,2,0,0,0,0,0,0,0,10,9,6,0,4,9,58.7,113,-2.9,17,19.703,5,0.5,837,838,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M4,0.468507334,160,-0.914106276,-0.046728833,0.557489274,0.889041193,-0.596095658,631.2999876,6312.999876,876.6596613,347.5850918,192.1684621,0.304401182
