# Woodhouse et al. 2002 Eastern Colorado Palmer Drought Severity Index Reconstruction
#----------------------------------------------------------------------- 
#               World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available),
# and date accessed when using these downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6281
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-recon-6281.json
#   Study_Level_JSON_Description: JSON metadata of this file's parent study, which includes all study metadata.
#
# Data_Type: Climate Reconstructions
#
# Dataset_DOI: 10.25921/7g95-es49
#
# Science_Keywords: Palmer Drought Index Reconstruction
#-------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/reconstructions/colorado/east_colo_pdsi-noaa.txt
#   Data_Download_Description: NOAA Template File; Palmer Drought Index Reconstruction Data
#
#-------------------
# Contribution_Date
#   Date: 2002-12-01
#-------------------
# File_Last_Modified_Date
#   Date: 2025-06-11
#-------------------
# Title
#   Study_Name: Woodhouse et al. 2002 Eastern Colorado Palmer Drought Severity Index Reconstruction
#-------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Lukas, J.J.; Brown, P.M.
#-------------------
# Description_Notes_and_Keywords
#   Description: Eastern Colorado May/June/July Palmer Drought Severity Index Reconstruction based on tree ring chronologies in the western Great Plains and Front Range.
#-------------------
# Publication
#   Authors: Woodhouse, C.A.; Lukas, J.J.; Brown, P.M.
#   Journal_Name: Bulletin of the American Meteorological Society
#   Published_Title: Drought in the Western Great Plains, 1845-56: Impacts and Implications
#   Published_Date_or_Year: 2002-10-01
#   Volume: 83
#   Issue: 10
#   Pages: 1485-1494
#   Report_Number: 
#   DOI: 10.1175/BAMS-83-10-1485
#   Full_Citation: 
#   Abstract: A sustained mid-nineteenth-century drought in the western Great Plains has been indicated by a tree-ring analysis of trees flanking the western Great Plains, and in tree-ring reconstructions of drought and streamflow for eastern Colorado and the Colorado Front Range. The development of new tree-ring chronologies for the western Great Plains, in combination with existing chronologies, now enables a more detailed assessment of the spatial and temporal characteristics of this drought. The analysis of a set of drought-sensitive tree-ring chronologies ranging from the northwestern Great Plains to central New Mexico indicates a core area of drought from south-central Wyoming to northeastern New Mexico for the years 1845–56. Drought was particularly severe in the years 1845–48, 1851, and 1854–56, contracting and affecting smaller regions in intervening years. The impact of this drought on natural ecosystems and human activities is difficult to gauge because of the paucity of historical documents and the confounding effects of land use changes occurring over the same period. However, it is probable that this drought played a role in the decimation of bison herds in the second half of the nineteenth century. Were it to occur today, this relatively small but persistent drought would have significant impacts on the Colorado Front Range metropolitan area and the agricultural regions of eastern Colorado.
#-------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant_Number: ATM-9729751
#-------------------
# Site_Information
#   Site_Name: Eastern Colorado
#   Location: Colorado
#   Northernmost_Latitude: 41
#   Southernmost_Latitude: 37
#   Easternmost_Longitude: -102
#   Westernmost_Longitude: -105
#   Elevation_m: 
#-------------------
# Data_Collection
#   Collection_Name: EasternColorado_PDSI_Woodhouse2002
#   First_Year: 1552
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m: 
#   Parameter_Keywords: precipitation
#   Notes: 
#-------------------
# Chronology_Information
#   Chronology:
#-------------------
# Variables 
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Variables format: shortname <tab> what,material,error,units,seasonality,data_type,detail,method, C(har) or N(umeric) data,additional information
# 
## age	age,,,year Common Era,,climate reconstructions;tree ring,,,N,
## pdsirecon	Palmer Drought Severity Index,,,dimensionless,May-Jul,climate reconstructions;tree ring,,,N,
## pdsiobs	Palmer Drought Severity Index,,,dimensionless,May-Jul,instrumental,,,N,
#-------------------------------
# Data: 
# Missing_Values: NA
age	pdsirecon	pdsiobs
1727	1.27986236	NA
1728	2.92183313	NA
1729	-1.65650107	NA
1730	-3.21730511	NA
1731	-0.53896101	NA
1732	1.72788159	NA
1733	-2.56631604	NA
1734	1.40145359	NA
1735	-0.63681199	NA
1736	-0.70429187	NA
1737	-1.35551252	NA
1738	-2.6122735	NA
1739	-1.96292524	NA
1740	-0.86028892	NA
1741	-1.78701563	NA
1742	-1.572171	NA
1743	1.2431809	NA
1744	-1.60076399	NA
1745	-2.09547309	NA
1746	3.81257673	NA
1747	2.96798053	NA
1748	-2.14486823	NA
1749	1.21880321	NA
1750	-1.2070313	NA
1751	0.70747357	NA
1752	-0.84767781	NA
1753	1.37447326	NA
1754	-1.4255072	NA
1755	1.66945271	NA
1756	-1.91655658	NA
1757	-0.10099447	NA
1758	-0.01004606	NA
1759	0.2390184	NA
1760	0.35068865	NA
1761	1.02631125	NA
1762	0.5629892	NA
1763	-1.42461846	NA
1764	1.36177807	NA
1765	-1.0578715	NA
1766	2.14009461	NA
1767	-0.39180312	NA
1768	1.5556969	NA
1769	0.22572938	NA
1770	-2.3194487	NA
1771	1.99812386	NA
1772	-1.9244449	NA
1773	0.68879191	NA
1774	0.699177	NA
1775	-1.60545997	NA
1776	0.68329114	NA
1777	-0.72630282	NA
1778	-0.34996399	NA
1779	0.4768638	NA
1780	-1.92287383	NA
1781	-1.77814882	NA
1782	1.05944191	NA
1783	0.74426615	NA
1784	-1.03601709	NA
1785	1.45175771	NA
1786	-1.26146239	NA
1787	-0.58562251	NA
1788	0.24167201	NA
1789	-3.86270417	NA
1790	1.36988574	NA
1791	-0.03530768	NA
1792	1.67395305	NA
1793	0.54661725	NA
1794	0.6971337	NA
1795	-0.48500053	NA
1796	-0.74971072	NA
1797	2.01370229	NA
1798	-1.15486758	NA
1799	1.44314624	NA
1800	2.06036672	NA
1801	-1.78480618	NA
1802	-0.40704837	NA
1803	0.93773046	NA
1804	0.26461451	NA
1805	-0.33832412	NA
1806	-0.45124571	NA
1807	0.69739003	NA
1808	-1.40750507	NA
1809	-3.54142966	NA
1810	0.49526776	NA
1811	-1.65446572	NA
1812	-0.32720925	NA
1813	-0.43125676	NA
1814	0.76462689	NA
1815	0.42772875	NA
1816	0.66336386	NA
1817	1.06157286	NA
1818	-2.7940623	NA
1819	-0.07388524	NA
1820	-2.11711061	NA
1821	-0.43906948	NA
1822	-1.47682385	NA
1823	1.27668003	NA
1824	-1.99134178	NA
1825	2.2632945	NA
1826	-0.3118887	NA
1827	1.20325698	NA
1828	2.51552743	NA
1829	0.98608911	NA
1830	-1.57585506	NA
1831	-0.45622462	NA
1832	0.09172724	NA
1833	1.7160238	NA
1834	-0.86276403	NA
1835	1.09756198	NA
1836	1.38236761	NA
1837	0.68402946	NA
1838	2.36584876	NA
1839	3.8443812	NA
1840	0.73211383	NA
1841	0.02634516	NA
1842	-4.11393118	NA
1843	1.51986551	NA
1844	2.04041679	NA
1845	-1.76282747	NA
1846	-1.53395725	NA
1847	-1.58692028	NA
1848	-2.74732021	NA
1849	1.35417679	NA
1850	-1.08735021	NA
1851	-4.29608887	NA
1852	-1.42324872	NA
1853	1.46890374	NA
1854	1.80573766	NA
1855	-2.15514433	NA
1856	-2.6479114	NA
1857	-0.36958809	NA
1858	2.49202431	NA
1859	-0.54998496	NA
1860	-0.32945968	NA
1861	-4.07404023	NA
1862	-1.6889376	NA
1863	-3.43292555	NA
1864	1.35443269	NA
1865	-0.51186824	NA
1866	0.18921073	NA
1867	0.59834168	NA
1868	-0.26544569	NA
1869	2.0099284	NA
1870	-0.44380267	NA
1871	-0.47784957	NA
1872	2.83645353	NA
1873	-0.93325824	NA
1874	-0.90093175	NA
1875	-0.28694524	NA
1876	-0.56231769	NA
1877	0.01282172	NA
1878	3.61210436	NA
1879	-0.49737416	NA
1880	-5.60306349	NA
1881	0.16035249	NA
1882	1.06150744	NA
1883	-0.57031776	NA
1884	1.86562639	NA
1885	-0.04586092	NA
1886	0.25880049	NA
1887	0.58086204	NA
1888	-1.73884127	NA
1889	0.59545771	NA
1890	0.89933918	NA
1891	0.93743233	NA
1892	0.90853304	NA
1893	-3.79459092	NA
1894	-0.60202289	NA
1895	0.58291716	NA
1896	-1.52971005	NA
1897	1.29046325	NA
1898	1.26567239	NA
1899	-4.30828115	NA
1900	1.87933718	NA
1901	0.11479157	NA
1902	-1.45848095	-1.277333333
1903	0.12269975	0.450666667
1904	0.22382624	-0.572
1905	2.0475219	2.454
1906	-0.47001695	0.938
1907	0.85590339	-0.922666667
1908	-4.43617722	-3.556666667
1909	2.07366271	1.955333333
1910	-0.29413109	0.356666667
1911	-1.07654778	-1.993333333
1912	0.95860661	1.748666667
1913	0.41145621	-0.327333333
1914	2.6407396	3.529333333
1915	1.80350603	3.408666667
1916	-1.07402075	-0.829333333
1917	0.18724228	1.151333333
1918	1.38284612	-0.688
1919	2.13619249	1.630666667
1920	0.75056252	1.425333333
1921	2.71967511	1.254666667
1922	-0.52240541	0.300666667
1923	-0.23269498	0.98
1924	1.0850649	2.610666667
1925	-1.34154664	-2.51
1926	0.54642976	1.064444444
1927	-3.03910245	-0.304444444
1928	1.77025591	2.299444444
1929	-0.55093217	-0.923888889
1930	-0.07615577	-0.71
1931	0.79775772	-0.570555556
1932	-1.90721023	-2.996666667
1933	-1.1735465	-2.160555556
1934	-3.85726613	-3.978888889
1935	-0.47872696	-3.017222222
1936	-2.317407	-3.827777778
1937	-0.41219136	-3.555555556
1938	-1.10097416	-0.675
1939	-2.05475602	-1.11
1940	-1.27718981	-1.514444444
1941	1.22189939	0.755555556
1942	1.34204743	3.987777778
1943	0.65207041	0.191111111
1944	0.9695597	3.076666667
1945	-0.1586458	-0.482777778
1946	0.46505918	-1.991666667
1947	2.21409034	3.965
1948	1.51750532	3.678888889
1949	2.21931239	1.842222222
1950	-2.88286232	-2.530555556
1951	0.03718581	-0.390555556
1952	-0.96389857	-0.411666667
1953	-1.71955793	-1.175
1954	-2.66844559	-3.504444444
1955	0.17857435	-2.715
1956	-2.32173391	-2.587777778
1957	1.79117475	3.061666667
1958	1.30088245	3.319444444
1959	-0.9054915	0.345
1960	0.1522439	1.707777778
1961	0.70061531	1.197222222
1962	-0.69237116	-0.041666667
1963	-4.6033476	-3.751666667
1964	-1.22707963	-1.831666667
1965	0.24312486	-0.153888889
1966	-0.21501595	-2.103333333
1967	0.72575232	-0.433333333
1968	-1.92793393	-1.35
1969	2.63575541	1.18
1970	0.39127133	2.186666667
1971	0.22166778	0.483333333
1972	0.03306102	-1.575555556
1973	0.61464988	2.313333333
1974	-2.39503576	-1.128888889
1975	0.37854647	-0.663333333
1976	-0.38191499	-1.539444444
1977	0.86485487	-1.089444444
1978	0.01001104	0.031111111
1979	1.10807889	1.059444444
1980	-0.43112807	3.333333333
1981	-2.15255653	-2.024444444
1982	0.70621676	0.521111111
1983	1.01406161	3.186666667
1984	-0.34024838	0.423333333
1985	0.29919895	0.786111111
1986	-0.5240598	-1.225555556
1987	2.24877689	2.026666667
1988	1.04971592	0.075
1989	-1.27179319	-1.465555556
1990	0.86842343	0.924444444
