site.name,SITE_ID,cm.top,age.top,char.count,char.Vol,char.con,char.acc,char.bkg,char.peak,thresh1,thresh2,thresh3,thresh.final.pos,thresh.final.neg,SNI,thresh.GOF,peaks1,peaks2,peaks3,peaks.final,peaks.insig,peak.mag,sm.peak.freq,smFRI,nFRIs,mFRI.yr,mFRI.uCI,mFRI.lCI,WBLb.yr,WBLb.uCI,WBLb.lCI,WBLc,WBLc.uCI,WBLc_lCI
Odessa,-999,38.1111,258,9.4,5,1.88,0.11141,0.24741,-0.136,0.086254,0.13224,0.1838,0.13224,-0.18175,5.2529,0.93902,0,0,0,0,0,0,4.677,168.2136,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,39,273,19,5,3.8,0.19704,0.24082,-0.043781,0.085031,0.13045,0.18136,0.13045,-0.17962,5.2674,0.81718,0,0,0,0,0,0,4.6122,171.6164,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,39.7778,288,15.4,5,3.08,0.16883,0.23425,-0.065423,0.083807,0.12865,0.17891,0.12865,-0.1775,5.281,0.80749,0,0,0,0,0,0,4.5474,175.0192,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,40.6,303,17.7333,5,3.5467,0.17733,0.22771,-0.050373,0.082583,0.12685,0.17647,0.12685,-0.17538,5.2938,0.76417,0,0,0,0,0,0,4.4825,178.4219,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,41.35,318,27.2667,5,5.4533,0.25449,0.22118,0.033311,0.081359,0.12505,0.17403,0.12505,-0.17327,5.3057,0.84074,0,0,0,0,0,0,4.4176,181.8247,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,42.05,333,28.4,5,5.68,0.27367,0.21466,0.059008,0.080134,0.12326,0.1716,0.12326,-0.17116,5.3169,0.85444,0,0,0,0,0,0,4.3526,185.2364,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,42.7727,348,31.6667,5,6.3333,0.28788,0.20816,0.079715,0.07891,0.12146,0.16916,0.12146,-0.16905,5.3272,0.91577,1,0,0,0,0,0,4.2875,188.6835,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,43.4545,363,21.9333,5,4.3867,0.19607,0.20167,-0.0055984,0.077687,0.11967,0.16672,0.11967,-0.16695,5.3368,0.86248,0,0,0,0,0,0,4.2222,192.1307,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,44.125,378,8.8,5,1.76,0.073333,0.19518,-0.12184,0.076464,0.11787,0.16429,0.11787,-0.16484,5.3456,0.82482,0,0,0,0,0,0,4.1567,195.5779,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,44.75,393,12.4,5,2.48,0.10333,0.18868,-0.085344,0.075238,0.11608,0.16186,0.11608,-0.16275,5.3536,0.77243,0,0,0,0,0,0,4.0907,199.0251,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,45.375,408,10.8,5,2.16,0.084462,0.18217,-0.097707,0.074006,0.11427,0.15941,0.11427,-0.16065,5.3605,0.7281,0,0,0,0,0,0,4.0238,202.4723,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,45.9615,423,19.7333,5,3.9467,0.16191,0.17565,-0.013738,0.072756,0.11245,0.15695,0.11245,-0.15855,5.3655,0.70234,0,0,0,0,0,0,3.955,205.9194,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,46.5769,438,16.8667,5,3.3733,0.12727,0.16914,-0.041867,0.071474,0.11059,0.15443,0.11059,-0.15645,5.3675,0.6989,0,0,0,0,0,0,3.8832,209.7774,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,47.1429,453,30.6667,5,6.1333,0.22466,0.16264,0.062019,0.070027,0.10854,0.15172,0.10854,-0.15442,5.3278,0.74099,0,0,0,0,0,0,3.8055,213.9948,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,47.6923,468,19.9333,5,3.9867,0.14822,0.15719,-0.0089644,0.068547,0.10646,0.14896,0.10646,-0.15238,5.2833,0.81098,0,0,0,0,0,0,3.7281,218.2121,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,48.25,483,11.4,5,2.28,0.078533,0.15189,-0.073359,0.067034,0.10434,0.14615,0.10434,-0.15034,5.2346,0.89463,0,0,0,0,0,0,3.6517,222.4295,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,48.7667,498,11.0667,5,2.2133,0.076588,0.14677,-0.070181,0.06549,0.10217,0.14329,0.10217,-0.14828,5.1824,0.67558,0,0,0,0,0,0,3.5768,226.6468,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,49.2857,513,12.6,5,2.52,0.0864,0.14182,-0.055416,0.063918,0.099978,0.1404,0.099978,-0.14621,5.1273,0.78927,0,0,0,0,0,0,3.5038,230.8642,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,49.8,528,11.8,5,2.36,0.078667,0.13704,-0.058371,0.062323,0.097752,0.13747,0.097752,-0.14413,5.0697,0.25455,0,0,0,0,0,0,3.4332,235.0816,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,50.3,543,15.2,5,3.04,0.097533,0.13127,-0.03374,0.060712,0.095506,0.13451,0.095506,-0.14204,5.01,0.75714,0,0,0,0,0,0,3.3655,237.9581,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,50.7813,558,20.6667,5,4.1333,0.12917,0.12687,0.0022918,0.059091,0.093248,0.13153,0.093248,-0.13995,4.9485,0.62586,0,0,0,0,0,0,3.3009,240.6283,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,51.25,573,27.2,5,5.44,0.17,0.12273,0.047274,0.057465,0.090983,0.12855,0.090983,-0.13785,4.8854,0.86793,0,0,0,0,0,0,3.2399,243.2985,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,51.7188,588,33.6,5,6.72,0.21,0.11885,0.091152,0.055839,0.088719,0.12557,0.088719,-0.13576,4.821,0.65684,0,1,0,1,0,0.036494,3.1824,245.9687,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,52.1875,603,29.3333,5,5.8667,0.17974,0.11525,0.064487,0.054217,0.086462,0.12261,0.086462,-0.13368,4.7553,0.66072,1,0,0,0,0,0,3.1286,248.6389,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,52.6471,618,14.8,5,2.96,0.087059,0.11193,-0.024873,0.052604,0.08422,0.11966,0.08422,-0.13162,4.6885,0.66474,0,0,0,0,0,0,3.0782,251.3092,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,53.0882,633,10.0667,5,2.0133,0.059216,0.10887,-0.049658,0.051011,0.082006,0.11675,0.082006,-0.1296,4.6206,0.63909,0,0,0,0,0,0,3.0314,253.5036,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,53.5294,648,11,5,2.2,0.064706,0.10605,-0.041348,0.049447,0.079834,0.11389,0.079834,-0.12762,4.5519,0.8286,0,0,0,0,0,0,2.9879,253.7949,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,53.9706,663,9.1333,5,1.8267,0.05094,0.10346,-0.052517,0.047922,0.077717,0.11111,0.077717,-0.1257,4.4826,0.6143,0,0,0,0,0,0,2.9476,254.0863,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,54.3889,678,20,5,4,0.11111,0.10107,0.01004,0.046444,0.075666,0.10842,0.075666,-0.12384,4.4127,0.18601,0,0,0,0,0,0,2.9104,254.3776,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,54.8056,693,15.4667,5,3.0933,0.085926,0.098884,-0.012958,0.045018,0.07369,0.10583,0.07369,-0.12206,4.3423,0.94454,0,0,0,0,0,0,2.8762,254.6689,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,55.2222,708,9.3333,5,1.8667,0.051852,0.096879,-0.045027,0.043651,0.071795,0.10334,0.071795,-0.12035,4.2716,0.78379,0,0,0,0,0,0,2.8448,254.9602,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,55.6389,723,12.9333,5,2.5867,0.071852,0.095047,-0.023196,0.042346,0.069987,0.10097,0.069987,-0.11873,4.2007,0.87804,0,0,0,0,0,0,2.8162,255.2516,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,56.0556,738,19,5,3.8,0.10556,0.093398,0.012158,0.041105,0.068271,0.09872,0.068271,-0.11719,4.1297,0.0036848,0,0,0,0,0,0,2.7902,255.5429,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,56.4722,753,13.4,5,2.68,0.070788,0.091952,-0.021165,0.03993,0.066646,0.096592,0.066646,-0.11575,4.0587,0.00015707,0,0,0,0,0,0,2.7668,255.8342,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,56.8684,768,10.3333,5,2.0667,0.054386,0.09073,-0.036344,0.038821,0.065116,0.094589,0.065116,-0.1144,3.9882,0.11038,0,0,0,0,0,0,2.7461,256.1255,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,57.2632,783,9.8,5,1.96,0.051579,0.089742,-0.038163,0.037779,0.06368,0.092713,0.06368,-0.11315,3.9183,0.014004,0,0,0,0,0,0,2.7279,256.4169,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,57.6579,798,12.0667,5,2.4133,0.063509,0.08899,-0.025481,0.036803,0.062339,0.090961,0.062339,-0.112,3.8494,0.022695,0,0,0,0,0,0,2.7122,256.7082,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,58.0526,813,19,5,3.8,0.1,0.088468,0.011532,0.035892,0.06109,0.089335,0.06109,-0.11094,3.782,0.47184,0,0,0,0,0,0,2.6992,256.9995,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,58.4474,828,24.2,5,4.84,0.12737,0.088159,0.03921,0.035045,0.059933,0.08783,0.059933,-0.10998,3.7165,0.23867,1,0,0,0,0,0,2.6888,257.2908,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,58.8421,843,19.6,5,3.92,0.10316,0.088038,0.01512,0.034259,0.058862,0.08644,0.058862,-0.10911,3.6533,0.27875,0,0,0,0,0,0,2.681,257.5822,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,59.2368,858,15,5,3,0.077632,0.088085,-0.010453,0.033528,0.057872,0.08516,0.057872,-0.10833,3.5931,0.80215,0,0,0,0,0,0,2.6758,257.8735,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,59.625,873,13,5,2.6,0.065,0.088285,-0.023285,0.032849,0.056958,0.083982,0.056958,-0.10764,3.5363,0.79177,0,0,0,0,0,0,2.6733,258.1648,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,60,888,13,5,2.6,0.068421,0.088638,-0.020217,0.032218,0.056114,0.082899,0.056114,-0.10703,3.4835,0.31937,0,0,0,0,0,0,2.6735,258.4562,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,60.3947,903,13,5,2.6,0.065912,0.089151,-0.023239,0.031631,0.055335,0.081904,0.055335,-0.10649,3.4352,0.11877,0,0,0,0,0,0,2.6764,258.7475,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,60.775,918,11.8,5,2.36,0.059,0.089828,-0.030828,0.031086,0.054616,0.080991,0.054616,-0.10603,3.3918,0.63704,0,0,0,0,0,0,2.6819,259.0388,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,61.15,933,9.8667,5,1.9733,0.049506,0.090664,-0.041158,0.030581,0.053957,0.080158,0.053957,-0.10563,3.3537,0.30177,0,0,0,0,0,0,2.6898,259.2324,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,61.5263,948,8,5,1.6,0.042105,0.091646,-0.049541,0.030115,0.053353,0.079401,0.053353,-0.1053,3.3211,0.45075,0,0,0,0,0,0,2.7,259.0351,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,61.9211,963,20,5,4,0.10105,0.092751,0.0083021,0.029686,0.052804,0.078717,0.052804,-0.10503,3.2941,0.097608,0,0,0,0,0,0,2.7124,258.8378,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,62.3,978,18.3333,5,3.6667,0.091667,0.093957,-0.0022899,0.029293,0.052309,0.078107,0.052309,-0.10483,3.2724,0.35026,0,0,0,0,0,0,2.7266,258.6405,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,62.675,993,13.2667,5,2.6533,0.066333,0.095242,-0.028908,0.028937,0.051871,0.077578,0.051871,-0.1047,3.2557,0.29048,0,0,0,0,0,0,2.7423,258.4432,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,63.05,1008,15,5,3,0.075,0.096579,-0.021579,0.028627,0.051501,0.07714,0.051501,-0.10466,3.2438,0.43189,0,0,0,0,0,0,2.7594,258.2459,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,63.425,1023,22.2,5,4.44,0.11567,0.097934,0.017739,0.028367,0.051206,0.076806,0.051206,-0.10472,3.2362,0.40099,0,0,0,0,0,0,2.7775,258.0486,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,63.8158,1038,13.8667,5,2.7733,0.071036,0.099273,-0.028237,0.028165,0.050994,0.076584,0.050994,-0.10487,3.2325,0.25256,0,0,0,0,0,0,2.7963,257.2771,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,64.2,1053,8.2,5,1.64,0.041,0.10055,-0.059554,0.028028,0.050876,0.076486,0.050876,-0.10511,3.2324,0.095644,0,0,0,0,0,0,2.8158,256.0032,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,64.575,1068,21,5,4.2,0.105,0.10174,0.0032641,0.027962,0.050859,0.076523,0.050859,-0.10546,3.2354,0.11734,0,0,0,0,0,0,2.8354,254.7293,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,64.95,1083,20.1333,5,4.0267,0.10067,0.10278,-0.0021126,0.027972,0.05095,0.076706,0.05095,-0.10593,3.2411,0.83243,0,0,0,0,0,0,2.855,253.4554,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,65.325,1098,15.7333,5,3.1467,0.080875,0.10366,-0.022784,0.028053,0.05115,0.07704,0.05115,-0.10654,3.2489,0.29754,0,0,0,0,0,0,2.8742,252.1814,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,65.7105,1113,14.4,5,2.88,0.074779,0.10438,-0.029597,0.028203,0.051462,0.077533,0.051462,-0.10733,3.258,0.90926,0,0,0,0,0,0,2.8926,250.9075,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,66.1,1128,21,5,4.2,0.105,0.10496,3.76E-05,0.028422,0.051888,0.07819,0.051888,-0.10832,3.2677,0.52839,0,0,0,0,0,0,2.9099,249.6336,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,66.475,1143,17.2667,5,3.4533,0.090574,0.10546,-0.014885,0.028711,0.052431,0.07902,0.052431,-0.10952,3.2774,0.55505,0,0,0,0,0,0,2.9258,246.8515,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,66.8684,1158,24.3333,5,4.8667,0.1238,0.1059,0.0179,0.02907,0.053095,0.080024,0.053095,-0.11093,3.2863,0.71164,0,0,0,0,0,0,2.9402,243.8373,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,67.25,1173,27.3333,5,5.4667,0.13906,0.10631,0.03275,0.0295,0.053877,0.081201,0.053877,-0.11255,3.2938,0.70147,0,0,0,0,0,0,2.9527,240.8232,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,67.6316,1188,26.1333,5,5.2267,0.13754,0.10672,0.030829,0.030003,0.054777,0.082548,0.054777,-0.11437,3.2997,0.67237,0,0,0,0,0,0,2.9636,237.809,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,68.0263,1203,28,5,5.6,0.14737,0.10711,0.040254,0.030582,0.0558,0.084066,0.0558,-0.11637,3.3039,0.61524,0,0,0,0,0,0,2.9727,234.7948,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,68.4211,1218,34.4,5,6.88,0.18105,0.10752,0.073535,0.031243,0.056947,0.085759,0.056947,-0.11854,3.3066,0.52467,0,0,0,0,0,0,2.9804,231.7807,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,68.8158,1233,33.3333,5,6.6667,0.17544,0.10792,0.067518,0.031992,0.058225,0.08763,0.058225,-0.12087,3.3079,0.47878,0,1,0,1,0,0.4141,2.9869,228.6468,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,69.2105,1248,31,5,6.2,0.16316,0.10832,0.054841,0.032838,0.05964,0.089683,0.05964,-0.12334,3.3083,0.54743,0,0,0,0,0,0,2.9925,225.0339,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,69.6053,1263,31,5,6.2,0.16316,0.1087,0.054458,0.033781,0.06119,0.091913,0.06119,-0.12594,3.3081,0.52309,0,0,0,0,0,0,2.9974,221.4211,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,70,1278,28,5,5.6,0.15556,0.10906,0.046492,0.03482,0.06287,0.094311,0.06287,-0.12863,3.3074,0.47711,1,0,0,0,0,0,3.0019,217.8082,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,70.4167,1293,22.4,5,4.48,0.1192,0.1094,0.0098031,0.035948,0.064668,0.09686,0.064668,-0.13141,3.3066,0.45721,0,0,0,0,0,0,3.006,214.1953,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,70.8158,1308,21.5333,5,4.3067,0.11669,0.1097,0.0069883,0.037156,0.066569,0.099538,0.066569,-0.13424,3.306,0.23396,0,0,0,0,0,0,3.0101,210.5825,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,71.2222,1323,17.6667,5,3.5333,0.098148,0.10996,-0.011809,0.038429,0.068555,0.10232,0.068555,-0.13712,3.3057,0.45085,0,0,0,0,0,0,3.0142,206.9696,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,71.6389,1338,12.8667,5,2.5733,0.071481,0.11015,-0.03867,0.039757,0.070608,0.10519,0.070608,-0.14002,3.3059,0.64959,0,0,0,0,0,0,3.0184,204.904,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,72.0556,1353,38,5,7.6,0.21111,0.11028,0.10083,0.041121,0.072706,0.10811,0.072706,-0.14293,3.3067,0.67937,0,0,0,0,0,0,3.0228,204.1922,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,72.4722,1368,50.1333,5,10.0267,0.29381,0.11036,0.18345,0.042506,0.074828,0.11106,0.074828,-0.14584,3.308,0.26605,0,0,1,0,0,0,3.0274,203.4804,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,72.9118,1383,33.4,5,6.68,0.19647,0.1104,0.086067,0.043901,0.07696,0.11402,0.07696,-0.14874,3.3098,0.22701,1,1,0,1,0,2.4795,3.0321,202.7686,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,73.3529,1398,25,5,5,0.14706,0.11043,0.036626,0.045301,0.079094,0.11697,0.079094,-0.15162,3.3119,0.19831,0,0,0,0,0,0,3.0369,202.0569,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,73.7941,1413,13.9333,5,2.7867,0.081961,0.11047,-0.028511,0.046703,0.08123,0.11993,0.08123,-0.15449,3.3141,0.13379,0,0,0,0,0,0,3.0414,201.3451,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,74.2353,1428,8.4,5,1.68,0.050647,0.11054,-0.059895,0.048108,0.083368,0.12289,0.083368,-0.15736,3.3162,0.068777,0,0,0,0,0,0,3.0456,200.6333,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,74.6875,1443,9.3333,5,1.8667,0.058333,0.11066,-0.052328,0.049513,0.085505,0.12585,0.085505,-0.16022,3.3181,4.30E-08,0,0,0,0,0,0,3.049,203.5667,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,75.1563,1458,3.7333,5,0.74667,0.023333,0.11083,-0.087497,0.050918,0.087643,0.12881,0.087643,-0.16309,3.3198,0.24823,0,0,0,0,0,0,3.0516,207.061,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
Odessa,-999,75.625,1473,2.8,4.8,0.58,0.018125,0.11104,-0.09291,0.052324,0.089783,0.13177,0.089783,-0.16596,3.3214,0.50974,0,0,0,0,0,0,3.0529,210.5552,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            ,NaN                            
