site.name,SITE_ID,cm.top,age.top,char.count,char.Vol,char.con,char.acc,char.bkg,char.peak,thresh1,thresh2,thresh3,thresh.final.pos,thresh.final.neg,SNI,thresh.GOF,peaks1,peaks2,peaks3,peaks.final,peaks.insig,peak.mag,sm.peak.freq,smFRI,nFRIs,mFRI.yr,mFRI.uCI,mFRI.lCI,WBLb.yr,WBLb.uCI,WBLb.lCI,WBLc,WBLc.uCI,WBLc_lCI
Gold Creek ,8,83.3182,1108,4.5,1,4.5,0.20617,0.40124,-0.19508,0.067275,0.14971,0.2421,0.14971,-0.41307,3.3425,0.32435,0,0,0,0,0,0,2.2007,159.9487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,84.1429,1126,7,1,7,0.33333,0.40451,-0.071174,0.069875,0.15354,0.24732,0.15354,-0.41766,3.3483,0.53437,0,0,0,0,0,0,2.2288,160.5268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,85,1144,4,1,4,0.19048,0.40818,-0.21771,0.071859,0.15658,0.25154,0.15658,-0.42181,3.3592,0.53596,0,0,0,0,0,0,2.2647,161.1049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,85.8571,1162,4,1,4,0.17667,0.41256,-0.23589,0.073301,0.15892,0.25488,0.15892,-0.4256,3.3752,0.2783,0,0,0,0,0,0,2.3023,161.683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,86.6522,1180,4,1,4,0.17606,0.41803,-0.24197,0.074193,0.16055,0.25735,0.16055,-0.42905,3.3964,0.18968,0,0,0,0,0,0,2.3365,162.2611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,87.4444,1198,4.9167,1,4.9167,0.21307,0.42475,-0.21168,0.074492,0.16143,0.25889,0.16143,-0.43213,3.4233,0.071678,0,0,0,0,0,0,2.3662,162.8391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,88.2245,1216,7,1,7,0.28571,0.43261,-0.1469,0.074144,0.16149,0.2594,0.16149,-0.43486,3.4552,0.8516,0,0,0,0,0,0,2.394,163.4172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,88.9592,1234,10.7778,1,10.7778,0.28544,0.44127,-0.15583,0.07319,0.1608,0.25899,0.1608,-0.43731,3.491,0.21908,0,0,0,0,0,0,2.4229,163.9953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,89.4359,1252,11,1,11,0.28205,0.4502,-0.16815,0.071862,0.15964,0.25804,0.15964,-0.43967,3.5285,0.66902,0,0,0,0,0,0,2.4552,164.5734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,89.8974,1270,7.1111,1,7.1111,0.19854,0.45902,-0.26048,0.070305,0.15824,0.2568,0.15824,-0.44209,3.5657,0.1856,0,0,0,0,0,0,2.4918,165.1515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,90.4,1288,6,1,6,0.17143,0.4677,-0.29627,0.068552,0.15663,0.25536,0.15663,-0.4447,3.601,0.7255,0,0,0,0,0,0,2.5318,165.7296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,90.9143,1306,17.6667,1,17.6667,0.72422,0.47623,0.248,0.06657,0.1548,0.2537,0.1548,-0.44757,3.6333,0.66314,0,0,0,0,0,0,2.5732,166.3077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,91.6522,1324,17.7778,1,17.7778,0.83736,0.48481,0.35255,0.064349,0.15274,0.25182,0.15274,-0.45072,3.6617,0.21021,0,0,0,0,0,0,2.6133,166.8858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,92.5,1342,14.6667,1,14.6667,0.75049,0.494,0.25649,0.062094,0.1507,0.25002,0.1507,-0.45423,3.6855,0.26673,0,0,0,0,0,0,2.6496,163.0812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,93.4211,1360,12.6111,1,12.6111,0.66374,0.5043,0.15945,0.060181,0.14914,0.24886,0.14914,-0.45821,3.7036,0.44586,0,0,0,0,1,8.5912,2.6805,157.0853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,94.3684,1378,11,1,11,0.54539,0.5157,0.029688,0.058919,0.14844,0.24879,0.14844,-0.46275,3.7148,0.78434,0,0,0,0,0,0,2.7067,151.0894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,95.2609,1396,10.3889,1,10.3889,0.44721,0.52783,-0.080618,0.058344,0.14868,0.24993,0.14868,-0.46804,3.7189,0.84869,0,0,0,0,0,0,2.7329,145.0935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,96.0357,1414,34,1,34,1.2143,0.54022,0.67406,0.05827,0.14973,0.25225,0.14973,-0.47469,3.7156,0.85977,0,0,0,0,0,0,2.7643,139.0976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,96.6786,1432,22.5,1,22.5,0.96429,0.55241,0.41188,0.058409,0.15139,0.25561,0.15139,-0.48342,3.7043,0.76691,1,1,1,1,0,14.9115,2.8053,133.4244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,97.45,1450,11,1,11,0.60347,0.56389,0.039581,0.058682,0.15366,0.26011,0.15366,-0.49475,3.6844,0.11124,0,0,0,0,0,0,2.8594,130.3322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,98.4375,1468,11,1,11,0.76683,0.57424,0.19259,0.059151,0.15667,0.26598,0.15667,-0.50912,3.6547,0.66923,0,0,0,0,0,0,2.9261,127.2401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,99.6923,1486,10.1111,1,10.1111,0.77778,0.58304,0.19473,0.059832,0.16051,0.27337,0.16051,-0.52686,3.6145,0.94189,1,1,0,1,0,1.3326,3,124.1479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,101.0769,1504,7,1,7,0.51453,0.59005,-0.075517,0.060785,0.16529,0.28244,0.16529,-0.5482,3.5637,0.95882,0,0,0,0,0,0,3.0733,121.0558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,102.4,1522,4.5,1,4.5,0.31071,0.59537,-0.28466,0.062121,0.17115,0.29335,0.17115,-0.57319,3.5019,0.7355,0,0,0,0,0,0,3.1359,117.9636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,103.6429,1540,3.2222,1,3.2222,0.25786,0.59933,-0.34147,0.063897,0.17813,0.30617,0.17813,-0.60176,3.4294,0.53412,0,0,0,0,0,0,3.1786,119.3655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,105.0833,1558,3.9444,1,3.9444,0.31044,0.60204,-0.29159,0.06606,0.18616,0.32077,0.18616,-0.63376,3.3469,0.53272,0,0,0,0,0,0,3.1956,124.3625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,106.5,1576,7.6111,1,7.6111,0.5215,0.60362,-0.082115,0.068393,0.19492,0.33674,0.19492,-0.6689,3.2556,0.35782,0,0,0,0,0,0,3.187,129.3596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,107.7333,1594,10.4444,1,10.4444,0.80751,0.60443,0.20308,0.070653,0.20407,0.35362,0.20407,-0.70681,3.1571,0.82476,0,0,0,0,0,0,3.1568,134.3566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,109.125,1612,7.1111,1,7.1111,0.41152,0.60502,-0.1935,0.072543,0.21319,0.37083,0.21319,-0.74701,3.0531,0.56729,0,0,0,0,0,0,3.1111,139.3537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,110.1667,1630,11,1,11,0.45833,0.60631,-0.14798,0.073942,0.22202,0.38801,0.22202,-0.78895,2.9452,0.39426,0,0,0,0,0,0,3.0556,144.3508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,110.9167,1648,26.1111,1,26.1111,1.1085,0.60935,0.49919,0.07472,0.23034,0.40477,0.23034,-0.8321,2.8353,0.2303,0,1,1,1,0,4.8394,2.9934,149.8021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,111.6809,1666,14.5833,1,14.5833,0.84526,0.61489,0.23036,0.074711,0.23785,0.4207,0.23785,-0.8759,2.7256,0.119,1,0,0,0,0,0,2.9261,155.2535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,112.7241,1684,3.4444,1,3.4444,0.23755,0.62352,-0.38598,0.073936,0.24447,0.43562,0.24447,-0.9198,2.618,0.026313,0,0,0,0,0,0,2.8544,160.7049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,113.9655,1702,4.6667,1,4.6667,0.36791,0.63555,-0.26764,0.072452,0.2502,0.44943,0.2502,-0.96331,2.5141,0.012874,0,0,0,0,0,0,2.778,166.1563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,115.3846,1720,9,1,9,0.72436,0.65092,0.073434,0.070291,0.25502,0.46209,0.25502,-1.0062,2.415,2.15E-09,0,0,0,0,0,0,2.6942,171.6077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,116.8333,1738,9.4444,1,9.4444,0.83076,0.67542,0.15535,0.064061,0.25412,0.46716,0.25412,-1.0435,2.3494,5.12E-10,1,0,0,0,0,0,2.6002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,118.4167,1756,7.0556,1,7.0556,0.62063,0.69937,-0.07874,0.057866,0.25281,0.47132,0.25281,-1.0781,2.2879,0.00097756,0,0,0,0,0,0,2.4954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,120,1774,5.9167,1,5.9167,0.51449,0.72244,-0.20794,0.051658,0.25137,0.47523,0.25137,-1.1121,2.2274,1.19E-05,0,0,0,0,0,0,2.3828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,121.5652,1792,6.2222,1,6.2222,0.55882,0.74483,-0.18601,0.045354,0.24983,0.47902,0.24983,-1.1461,2.1672,2.96E-09,0,0,0,0,0,0,2.2685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,123.1818,1810,6,1,6,0.57273,0.76681,-0.19409,0.03889,0.24813,0.48266,0.24813,-1.1804,2.1074,2.77E-07,0,0,0,0,0,0,2.1601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,124.9,1828,14.5556,1,14.5556,1.1383,0.78857,0.34974,0.032235,0.24623,0.48609,0.24623,-1.2147,2.0484,5.93E-07,0,0,0,0,0,0,2.0648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,126.3077,1846,14.5,1,14.5,1.2168,0.81027,0.40652,0.025376,0.24409,0.48925,0.24409,-1.2491,1.9904,2.89E-08,1,1,0,1,0,5.0529,2.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,127.8182,1864,3.5,1,3.5,0.31818,0.83197,-0.51379,0.018314,0.24171,0.49211,0.24171,-1.2834,1.9335,2.48E-08,0,0,0,0,0,0,1.9611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,129.4545,1882,5.3333,1,5.3333,0.45791,0.85374,-0.39583,0.011057,0.23907,0.49464,0.23907,-1.3176,1.878,9.42E-08,0,0,0,0,0,0,1.9204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,131,1900,7.6667,1,7.6667,0.67438,0.87561,-0.20123,0.0036226,0.23617,0.49684,0.23617,-1.3515,1.8237,2.94E-07,0,0,0,0,0,0,1.8821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,132.5833,1918,5.3889,1,5.3889,0.47856,0.89766,-0.4191,-0.003971,0.23304,0.4987,0.23304,-1.3851,1.7709,1.26E-06,0,0,0,0,0,0,1.8448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,134.1818,1936,15,1,15,1.3636,0.91995,0.44368,-0.011703,0.22967,0.50022,0.22967,-1.4182,1.7194,4.52E-05,0,0,0,0,0,0,1.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,135.8182,1954,13.2222,1,13.2222,1.2354,0.94256,0.29285,-0.019551,0.22607,0.50139,0.22607,-1.4509,1.6694,6.07E-06,0,0,0,0,0,0,1.7711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,137.5,1972,13.3333,1,13.3333,1.2821,0.96551,0.31654,-0.027493,0.22228,0.50224,0.22228,-1.483,1.6207,1.94E-05,0,0,0,0,0,0,1.7343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,139.2308,1990,16.7778,1,16.7778,1.3654,0.98881,0.3766,-0.035509,0.21829,0.50277,0.21829,-1.5144,1.5733,0.0056814,0,0,0,0,1,11.2009,1.6977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,140.6957,2008,13.9444,1,13.9444,1.1513,1.0124,0.13888,-0.043578,0.21413,0.503,0.21413,-1.5453,1.5273,0.00055766,0,0,0,0,0,0,1.6615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,142.1818,2026,12,1,12,0.97403,1.0363,-0.062297,-0.051685,0.20982,0.50293,0.20982,-1.5755,1.4825,0.00012236,0,0,0,0,0,0,1.626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Gold Creek ,8,143.6429,2044,20.2222,1,20.2222,0.40123,1.0604,-0.65916,-0.059821,0.20536,0.5026,0.20536,-1.6051,1.4389,8.34E-05,0,0,0,0,0,0,1.5914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,0,-54,0,1,0,0,0.13804,-0.13804,-0.034397,-0.010482,0.016323,-0.010482,-0.17375,3.4222,0.9676,0,0,0,0,0,0,1.9672,NaN,8,254.25,139.5,360,283.2356,155.017,404.4604,1.5156,1.1025,3.3402
Hidden ,10,0.9,-36,1.7778,1,1.7778,0.093047,0.14067,-0.047623,-0.025799,-9.24E-05,0.028722,-9.24E-05,-0.17559,3.3957,0.86323,0,0,0,0,0,0,1.9816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,1.8421,-18,7.8333,1,7.8333,0.3951,0.1435,0.2516,-0.017233,0.010256,0.041068,0.010256,-0.17742,3.3768,0.90836,0,0,0,0,0,0,1.9958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,2.75,0,7.5556,1,7.5556,0.37778,0.14663,0.23115,-0.0087055,0.020557,0.053357,0.020557,-0.17922,3.3658,0.95841,0,0,0,0,0,0,2.0099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,3.65,18,6.3889,1,6.3889,0.32972,0.15011,0.17961,-0.00021759,0.030807,0.065583,0.030807,-0.18101,3.3633,0.70217,0,1,1,1,0,12.0149,2.0237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,4.5789,36,3.2222,1,3.2222,0.16488,0.15392,0.010959,0.0082309,0.041008,0.077747,0.041008,-0.18276,3.3691,0.59611,1,0,0,0,0,0,2.0374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,5.5,54,1.4444,1,1.4444,0.072222,0.15798,-0.085763,0.016642,0.05116,0.08985,0.05116,-0.1845,3.3836,0.94603,0,0,0,0,0,0,2.0509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,6.4,72,1.6667,1,1.6667,0.084795,0.16217,-0.077371,0.025018,0.061265,0.10189,0.061265,-0.1862,3.4068,0.63074,0,0,0,0,0,0,2.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,7.3158,90,1,1,1,0.051901,0.1663,-0.1144,0.033357,0.07132,0.11387,0.07132,-0.18786,3.4388,0.75749,0,0,0,0,0,0,2.0775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,8.25,108,1.3333,1,1.3333,0.066667,0.1702,-0.10353,0.04166,0.081326,0.12579,0.081326,-0.18948,3.4797,0.29749,0,0,0,0,0,0,2.0907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,9.15,126,2.8889,1,2.8889,0.14487,0.17359,-0.028725,0.04993,0.091285,0.13764,0.091285,-0.19105,3.529,0.19829,0,0,0,0,0,0,2.1039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,10.0526,144,1,1,1,0.052632,0.17616,-0.12352,0.058175,0.10121,0.14944,0.10121,-0.19258,3.586,0.36801,0,0,0,0,0,0,2.1172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,11,162,5,1,5,0.25,0.1775,0.072496,0.066406,0.11111,0.16121,0.11111,-0.19407,3.653,0.98264,0,0,0,0,0,0,2.1307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,11.9,180,5,1,5,0.25,0.17818,0.071819,0.074559,0.1209,0.17285,0.1209,-0.19551,3.7513,0.29564,0,0,0,0,0,0,2.1445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,12.8,198,5,1,5,0.26023,0.18107,0.079164,0.081708,0.1294,0.18286,0.1294,-0.19622,4.0634,0.41274,0,0,0,0,0,0,2.1585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,13.7368,216,2.8333,1,2.8333,0.14374,0.18433,-0.040594,0.088446,0.13737,0.1922,0.13737,-0.19663,4.4153,0.53036,0,0,0,0,0,0,2.1729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,14.65,234,4.4444,1,4.4444,0.22222,0.18726,0.034959,0.094769,0.14479,0.20085,0.14479,-0.19669,4.7921,0.82798,0,0,0,0,0,0,2.1877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,15.55,252,6,1,6,0.30789,0.18914,0.11875,0.10063,0.15159,0.20871,0.15159,-0.19633,5.1827,0.91251,0,0,0,0,0,0,2.2029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,16.4737,270,3.7778,1,3.7778,0.19441,0.18938,0.0050342,0.10595,0.15769,0.21568,0.15769,-0.19553,5.5808,0.97779,0,0,0,0,0,0,2.2187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,17.4,288,3.3333,1,3.3333,0.16667,0.18791,-0.021241,0.11068,0.16301,0.22166,0.16301,-0.19425,5.9838,0.99906,0,0,0,0,0,0,2.2349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,18.3,306,6.8889,1,6.8889,0.34847,0.18322,0.16526,0.11475,0.16748,0.22659,0.16748,-0.19253,6.3912,0.98441,1,0,0,0,0,0,2.2516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,19.2105,324,3.1667,1,3.1667,0.16528,0.18103,-0.015747,0.11815,0.17112,0.2305,0.17112,-0.19053,6.8002,0.98943,0,0,0,0,0,0,2.2688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,20.15,342,3.9444,1,3.9444,0.19722,0.17997,0.017252,0.1209,0.17399,0.2335,0.17399,-0.18845,7.2039,0.98745,0,0,0,0,0,0,2.2864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,21.05,360,3,1,3,0.15,0.1782,-0.028197,0.12306,0.17619,0.23574,0.17619,-0.18653,7.5922,0.99685,0,0,0,0,0,0,2.3043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,21.95,378,3.9444,1,3.9444,0.20703,0.1762,0.030825,0.12464,0.17776,0.23731,0.17776,-0.18495,7.9545,0.99231,0,0,0,0,0,0,2.3223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,22.8947,396,1.3333,1,1.3333,0.067057,0.1746,-0.10755,0.12556,0.17864,0.23814,0.17864,-0.18377,8.2807,0.99147,0,0,0,0,0,0,2.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,23.8,414,0.22222,1,0.22222,0.011111,0.17414,-0.16303,0.12569,0.17865,0.23801,0.17865,-0.18291,8.5615,0.99895,0,0,0,0,0,0,2.3566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,24.7,432,2,1,2,0.10351,0.17509,-0.071579,0.12514,0.1779,0.23705,0.1779,-0.18234,8.7896,0.98528,0,0,0,0,0,0,2.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,25.6316,450,3,1,3,0.15307,0.17686,-0.023785,0.12402,0.17654,0.23541,0.17654,-0.18203,8.9619,0.9933,0,0,0,0,0,0,2.3904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,26.55,468,2.5,1,2.5,0.12829,0.17867,-0.050376,0.12233,0.17454,0.23307,0.17454,-0.18191,9.0821,0.93246,0,0,0,0,0,0,2.4092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,27.4737,486,3.3333,1,3.3333,0.17154,0.1801,-0.0085601,0.12028,0.17215,0.23028,0.17215,-0.18195,9.1603,0.87017,0,0,0,0,0,0,2.4277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,28.4,504,4.6667,1,4.6667,0.23333,0.18116,0.052169,0.11816,0.1697,0.22747,0.1697,-0.18217,9.2114,0.95847,0,0,0,0,0,0,2.4463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,29.3,522,6.2222,1,6.2222,0.31475,0.18188,0.13287,0.1162,0.16747,0.22493,0.16747,-0.18257,9.2489,0.93693,0,0,0,0,0,0,2.4656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,30.2105,540,15.5,1,15.5,0.80899,0.18221,0.62678,0.11455,0.16565,0.22291,0.16565,-0.18317,9.2743,0.98909,0,0,0,0,0,0,2.4863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,31.15,558,23.1111,1,23.1111,1.1556,0.18223,0.97333,0.11339,0.16442,0.22163,0.16442,-0.18398,9.2814,0.99775,0,0,0,0,0,0,2.5091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,32.05,576,25,1,25,1.25,0.18208,1.0679,0.11279,0.1639,0.22119,0.1639,-0.18503,9.2629,0.98411,0,0,0,0,0,0,2.5349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,32.95,594,20.2778,1,20.2778,1.0643,0.1818,0.88249,0.11275,0.16408,0.22161,0.16408,-0.18634,9.2154,0.9739,0,0,0,0,0,0,2.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,33.8947,612,10.2222,1,10.2222,0.5141,0.18142,0.33268,0.11325,0.16494,0.22288,0.16494,-0.18797,9.1404,0.95637,1,1,1,1,0,67.3246,2.597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,34.8,630,2,1,2,0.10199,0.18085,-0.078858,0.11423,0.16642,0.22493,0.16642,-0.18994,9.0404,0.80826,0,0,0,0,0,0,2.6336,268.2295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,35.7179,648,5.5556,1,5.5556,0.2849,0.1797,0.1052,0.11559,0.16841,0.22763,0.16841,-0.19224,8.9147,0.84917,0,0,0,0,0,0,2.6737,266.6172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,36.641,666,4.3333,1,4.3333,0.21883,0.17742,0.041402,0.11716,0.1707,0.2307,0.1707,-0.19478,8.7592,0.82059,0,0,0,0,0,0,2.7166,265.0049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,37.55,684,3,1,3,0.15395,0.17354,-0.019592,0.11878,0.17304,0.23386,0.17304,-0.19742,8.5695,0.66216,0,0,0,0,0,0,2.7617,263.3926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,38.4737,702,4,1,4,0.20585,0.16591,0.039939,0.12029,0.17525,0.23687,0.17525,-0.20002,8.3438,0.77738,0,0,0,0,0,0,2.8085,261.7803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,39.4,720,4,1,4,0.2,0.16081,0.039193,0.12175,0.17741,0.2398,0.17741,-0.2026,8.0829,0.67048,0,0,0,0,0,0,2.8566,260.168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Hidden ,10,40.3,738,3.5556,1,3.5556,0.17986,0.15522,0.024634,0.12361,0.18009,0.2434,0.18009,-0.20552,7.7914,0.82342,0,0,0,0,0,0,2.9057,258.4876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
