age_CE,HLLM01A_raw,HLLM02A_raw,HLLM06A_raw,HLLM07A_raw,HLLM08A_raw,HLLM10A_raw,HLLM11A_raw,HLLM13A_raw,HLLM14A_raw,HLLM15A_raw,HLLM16A_raw,HLLM17A_raw,HLLM18A_raw,HLLM19A_raw,HLLM20A_raw,HLLM01A_raw_outlier_flag,HLLM02A_raw_outlier_flag,HLLM06A_raw_outlier_flag,HLLM07A_raw_outlier_flag,HLLM08A_raw_outlier_flag,HLLM10A_raw_outlier_flag,HLLM11A_raw_outlier_flag,HLLM13A_raw_outlier_flag,HLLM14A_raw_outlier_flag,HLLM15A_raw_outlier_flag,HLLM16A_raw_outlier_flag,HLLM17A_raw_outlier_flag,HLLM18A_raw_outlier_flag,HLLM19A_raw_outlier_flag,HLLM20A_raw_outlier_flag
1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1747,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1.23,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1748,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1.06,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1749,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1.44,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
1750,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,1.61,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA
1751,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,0.88,0.91,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1752,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,0.69,0.53,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1753,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,0.77,0.33,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1754,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.64,0.18,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1755,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,0.34,0.45,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1756,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,0.84,0.69,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1757,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,0.82,0.76,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1758,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,0.77,1.95,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,TRUE,NA
1759,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA,0.9,1.44,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1760,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,NA,0.69,1.51,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1761,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,1.17,1.42,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1762,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,NA,1.03,1.11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1763,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,1.29,1.28,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1764,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,1.13,1.19,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1765,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,NA,1.06,0.8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1766,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,1.03,0.86,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA
1767,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.03,0.92,0.65,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1768,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,1.04,0.75,0.62,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1769,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.98,0.75,0.53,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1770,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.3,0.92,0.78,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1771,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.52,0.98,0.71,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1772,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.39,1.13,1.01,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1773,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.61,0.91,0.91,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1774,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.91,0.78,0.85,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1775,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.42,0.54,0.51,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1776,1.42,NA,NA,NA,NA,2.12,NA,NA,NA,NA,1.99,0.82,0.92,1.01,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1777,1.23,NA,NA,NA,NA,2.02,NA,2.91,NA,NA,1.7,0.76,0.83,0.8,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1778,1.12,NA,NA,NA,NA,1.39,NA,1.88,NA,NA,1.37,0.74,1.05,0.92,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1779,1.12,NA,NA,NA,NA,1.06,NA,1.69,NA,NA,0.79,0.59,1.06,0.77,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1780,1.42,NA,NA,NA,NA,1.33,NA,1.83,NA,NA,1.4,0.92,1.08,1.24,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1781,1.05,NA,NA,NA,NA,0.95,NA,1.31,NA,NA,0.41,0.5,1.05,0.77,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1782,1.19,NA,NA,NA,NA,1.22,NA,1.65,NA,NA,0.75,0.88,1.43,0.95,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1783,1.25,NA,NA,NA,NA,1.57,NA,2.04,NA,NA,1.1,1.04,1.38,1.25,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1784,1.2,NA,NA,NA,NA,1.79,NA,1.86,NA,NA,1.17,1.1,1.48,1.49,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA
1785,0.88,NA,NA,2.49,NA,1.4,NA,1.43,NA,NA,0.53,0.47,1.14,0.77,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1786,0.92,NA,NA,2.49,NA,1.64,NA,1.44,NA,NA,0.69,0.55,1.14,0.8,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1787,0.58,NA,NA,1.18,NA,1.26,NA,1.31,NA,NA,0.6,0.5,0.66,0.48,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1788,0.69,NA,NA,1.42,NA,1.78,NA,1.32,NA,NA,1.04,0.66,0.78,0.55,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1789,0.47,NA,NA,1.43,NA,1.57,NA,1.23,NA,NA,0.56,0.37,0.8,0.59,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
1790,0.61,NA,NA,1.33,NA,1.44,NA,0.81,NA,0.72,0.66,0.36,1.01,0.64,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1791,0.96,NA,NA,2.23,NA,2.4,NA,1.16,NA,0.56,1.53,0.72,0.91,0.77,NA,FALSE,NA,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1792,1.12,NA,NA,1.94,NA,2.14,NA,1.19,NA,1.09,1.75,0.98,0.45,1.48,2.44,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1793,1.01,NA,NA,2.2,NA,2.2,NA,1.23,NA,1.77,1.66,0.96,1.18,0.94,1.95,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,1.24,NA,NA,2.02,NA,2.27,NA,1.63,NA,1.59,1.43,1.2,0.95,1.18,1.76,FALSE,NA,NA,FALSE,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,1.21,NA,1.62,1.27,NA,1.71,1.49,1.39,NA,2.25,1.48,1.14,0.88,0.86,1.72,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,1.25,2.53,1.55,1.12,NA,1.82,1.34,1.96,NA,1.8,1.45,0.88,0.83,0.74,1.94,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,1.25,1.88,1.9,1.03,1.96,1.43,0.99,1.17,1.44,1.86,1.39,0.84,0.85,0.99,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,1.36,2.13,1.21,1.31,1.57,1.58,1.18,1.66,2.04,1.96,1.49,1.11,1.12,0.89,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1799,1.19,2.07,1.23,1.59,1.96,1.71,1.66,1.81,2.01,2.06,1.55,1,1.03,0.7,3.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1800,1.14,2.15,1.63,2.43,2.52,2.01,2.25,2.21,2.34,2.62,1.65,1.15,1.07,0.86,3.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1801,1,1.99,0.91,1.49,1.67,1.25,0.87,1.48,1.25,1.88,1.17,0.88,0.7,0.53,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.96,2.42,1.21,1.64,2.3,1.73,1.48,1.1,1.6,2.24,1.17,0.73,0.57,0.57,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,1.28,2.12,1.12,1.89,2.93,2.26,1.82,1.68,1.97,2.39,1.21,0.81,0.44,0.81,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,1.44,2.05,1.15,1.97,2.95,2.04,1.97,1.48,2.57,2.64,1.42,0.83,1.02,0.67,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,1.36,1.89,1.35,1.83,2.58,1.96,1.75,1.45,2.47,2.54,1.38,1.13,1.21,0.64,2.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.94,1.41,1.14,1.39,1.55,1.51,0.49,0.65,1.32,1.75,0.63,0.77,0.87,0.45,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.98,1.39,1.59,1.26,1.98,1.97,1.26,0.98,1.41,2.12,1.19,0.85,0.81,0.38,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.81,1.01,1.17,1.07,1.58,1.41,0.5,1.01,1.27,1.56,0.85,0.73,0.75,0.27,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,1.02,1.44,1.78,1.71,1.95,1.13,1.1,1.12,1.61,2.36,1.64,0.91,1.12,0.45,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.42,0.26,0.61,0.66,0.76,0.84,0.15,0.44,0.5,0.56,1.06,0.13,0.26,0.12,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.77,0.96,1.18,1.12,1.43,1.09,0.43,0.87,0.89,1.43,1.01,0.25,0.46,0.39,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.85,1.51,1.72,1.25,1.93,1.27,1.63,0.92,1.4,2.83,1.35,0.67,0.59,0.53,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.88,1.31,1.61,1.26,2.02,1.32,1.48,1.13,1.55,2.21,1.67,0.69,0.81,0.35,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.93,1.72,1.54,1.65,2.8,1.43,2.15,1.56,2.55,3.09,2.32,0.97,0.94,0.36,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.97,1.43,0.9,1.27,2.42,1.22,1.75,1.61,2,2.34,1.9,1,0.77,0.3,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,1,1.29,1.92,1.48,2.53,1.36,1.59,1.9,2.51,2.62,2.57,1.09,0.85,0.65,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.94,1.64,1.95,1.75,2.26,1.44,1.76,1.3,2.44,2.8,3.04,1.06,0.86,0.51,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1818,0.69,1.36,1.49,1.83,1.98,1.08,1.49,1.54,1.89,2.09,1.77,1.08,0.74,0.35,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.73,1.03,0.72,1.66,1.93,0.92,1.39,1.46,1.5,1.74,1.36,0.99,0.55,0.21,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.21,0.29,0.54,1.11,0.83,0.31,0.24,0.49,0.58,0.69,0.29,0.27,0.19,0.1,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.72,1.57,2.67,1.18,2.37,0.75,1.12,0.82,1.41,2.03,1.74,0.79,0.59,0.61,1.41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.93,1.31,2.26,1.42,2.57,1.05,1.85,1.87,1.6,2.54,2.04,0.9,0.72,0.45,1.57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.86,0.74,1.33,1.33,2.1,0.93,1.25,1.25,1.77,1.49,1.15,1,0.48,0.44,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.93,0.8,1.59,1.46,2.1,0.81,0.49,1.59,1.85,2.01,1.48,0.89,0.72,0.38,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.95,0.98,1.41,1.92,2.72,1.05,1.87,1.79,2.45,2.66,2.47,1.46,0.71,0.61,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.83,0.79,1.39,1.79,2.18,0.92,1.91,1.17,2.02,2.07,1.4,1.32,0.79,0.58,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.87,0.66,1.48,1.53,1.99,0.17,1.5,1.32,1.93,2.12,1.62,1.38,0.66,0.74,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.83,0.99,1.63,1.53,2.95,0.73,1.49,1.66,2.06,2.48,1.52,1.73,0.75,0.99,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.81,0.89,1.3,1.54,1.99,1.11,1.43,1.41,1.49,2.44,1.38,1.45,0.77,0.88,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.68,0.79,1.15,1.62,2.09,0.66,1.25,0.93,1.16,2.1,1.36,1.48,0.51,0.72,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.81,0.69,1.26,1.71,2.06,0.98,0.65,1.12,1.47,1.7,1.56,1.25,0.68,0.79,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.68,0.81,0.94,1.48,2.06,1.13,0.76,1.06,1.33,1.69,1.46,1.19,0.55,0.54,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.77,0.99,1.01,1.77,2.07,0.98,0.95,1.52,1.47,2.31,1.78,1.27,0.7,0.73,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.67,1.03,1.03,1.88,2.8,1.1,1.08,1.65,1.65,1.61,1.57,1.58,0.81,0.68,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.56,0.87,1.1,1.81,1.95,0.95,0.92,1.15,1.39,1.74,1.47,1.14,0.74,0.65,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.6,0.88,1.11,1.91,2.03,1.15,0.91,1.16,1.44,2.11,1.89,1.3,0.61,0.55,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.74,0.82,1.07,1.65,1.56,1.27,0.75,1,1.31,1.89,1.57,1.23,0.58,0.72,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.7,0.72,0.89,1.66,1.6,1.18,0.42,1,0.99,2.06,1.26,1.31,0.49,0.73,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.71,0.88,0.81,2.05,2.26,1.26,0.87,1.02,1.4,1.9,1.39,1.42,0.73,0.77,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.49,0.53,0.69,1.38,1.73,1.54,0.42,0.69,0.87,1.04,0.78,0.69,0.78,0.5,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.29,0.41,0.63,1.25,1.83,1.12,0.1,0.26,0.16,0.53,0.25,0.54,0.32,0.24,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.42,1.15,1.09,1.55,1.47,1.21,0.37,0.8,0.48,1.31,1.3,1.02,0.91,0.65,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.59,1.21,0.64,1.55,1.76,1.03,0.38,0.96,0.99,1.51,1.42,1.11,0.96,0.64,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.53,0.98,0.96,1.67,1.31,0.94,0.51,1.17,0.75,1.68,1.11,1.21,0.9,0.81,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.37,0.73,0.58,1.61,0.95,0.66,0.38,0.8,0.97,1.57,0.68,1.24,0.77,0.67,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.3,1.14,0.61,1.78,0.99,0.53,0.37,1.23,0.87,1.78,1.27,1.79,0.66,0.5,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.34,0.79,0.51,1.32,1.14,0.39,0.19,1.09,0.75,1.73,1.43,1.33,0.56,0.48,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.27,0.51,0.35,0.9,1.12,0.36,0.34,1.31,0.78,1.9,1.82,1.37,0.61,0.52,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.2,0.55,0.32,0.6,1.25,0.39,0.3,0.93,1.16,1.84,1.34,1.16,0.47,0.46,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.25,0.64,0.68,0.86,1.39,0.67,0.44,1.33,1.58,2.19,2.25,1.3,0.75,0.52,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.4,0.89,0.73,1.38,1.39,0.87,0.68,1.71,1.56,2.91,2.86,1.75,0.84,0.65,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1852,0.32,0.78,0.74,1.23,1.39,0.66,0.76,1.66,1.46,2.02,2.78,1.43,0.71,0.49,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1853,0.32,0.77,0.72,1.58,1.31,0.9,0.62,2.15,1.09,2.25,2.3,1.48,0.86,1.22,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
