age_CE,HHMH01A_raw,HHMH02A_raw,HHMH03A_raw,HHMH04A_raw,HHMH05B_raw,HHMH06A_raw,HHMH07B_raw,HHMH08B_raw,HHMH09A_raw,HHMH10A_raw,HHMH11A_raw,HHMH12B_raw,HHMH13B_raw,HHMH14B_raw,HHMH15B_raw,HHMH16A_raw,HHMH17A_raw,HHMH18B_raw,HHMH19A_raw,HHMH20A_raw,HHMH01A_raw_outlier_flag,HHMH02A_raw_outlier_flag,HHMH03A_raw_outlier_flag,HHMH04A_raw_outlier_flag,HHMH05B_raw_outlier_flag,HHMH06A_raw_outlier_flag,HHMH07B_raw_outlier_flag,HHMH08B_raw_outlier_flag,HHMH09A_raw_outlier_flag,HHMH10A_raw_outlier_flag,HHMH11A_raw_outlier_flag,HHMH12B_raw_outlier_flag,HHMH13B_raw_outlier_flag,HHMH14B_raw_outlier_flag,HHMH15B_raw_outlier_flag,HHMH16A_raw_outlier_flag,HHMH17A_raw_outlier_flag,HHMH18B_raw_outlier_flag,HHMH19A_raw_outlier_flag,HHMH20A_raw_outlier_flag
1851,0.99,0.44,0.88,1.41,0.67,0.81,0.63,1.09,0.46,1.33,1.23,NA,0.75,0.28,0.67,0.91,0.73,1.13,0.62,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,1.32,0.49,0.94,1.27,0.69,0.88,0.82,0.95,0.5,1.17,0.74,NA,0.72,0.5,0.72,0.67,0.8,0.87,0.89,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.69,0.22,0.95,1.11,0.8,0.78,0.8,1.03,0.62,1.27,0.96,NA,0.85,0.43,0.74,0.42,0.56,0.98,0.83,1.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,1.51,0.52,1.64,0.92,0.75,0.86,0.82,1.12,0.42,1.19,1.16,NA,0.73,0.66,0.91,0.68,0.85,0.73,0.78,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.23,0.42,1.34,0.89,0.84,1.07,0.69,1.05,0.53,1.3,0.86,NA,0.62,0.56,0.68,0.52,0.91,1.17,1.07,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.93,0.06,0.82,0.94,0.73,1,0.58,0.9,0.24,1.45,1.11,NA,0.56,0.42,0.52,0.49,0.78,0.81,0.73,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.85,0.07,0.79,0.62,0.56,0.88,0.58,0.89,0.07,1.46,1.02,NA,0.66,0.69,0.49,0.67,0.83,0.46,0.6,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.63,0.08,0.75,0.7,0.86,0.72,0.67,1.05,0.15,1.47,1.18,NA,0.9,0.75,0.8,0.66,0.82,0.61,0.84,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.71,0.24,0.71,0.86,0.9,0.67,0.74,0.86,0.25,1.26,1,NA,0.69,0.52,0.74,0.62,0.64,0.72,0.63,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.92,0.48,0.73,0.89,1.1,0.71,0.69,0.8,0.17,1.18,1,NA,0.68,0.41,0.95,0.63,0.75,0.57,0.5,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.58,0.24,0.43,0.71,0.52,0.64,0.57,0.7,0.33,0.81,0.81,NA,0.72,0.28,0.73,0.64,0.52,0.48,0.51,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.69,0.47,0.7,1.11,0.91,0.61,0.63,0.83,0.39,1.16,0.95,NA,0.9,0.27,0.91,0.93,0.52,0.59,0.68,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.09,1.81,1.22,1.52,1.39,0.92,0.75,0.98,0.65,1.85,1.17,NA,0.83,0.48,1.29,0.89,0.78,0.77,1.41,1.13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,1.06,2,0.87,1.09,0.85,0.88,0.71,0.78,0.3,1.4,0.91,NA,0.86,0.29,0.89,0.9,0.47,0.53,1.1,0.8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,1.34,1.33,0.83,1.42,1.07,0.67,0.8,0.76,0.49,1.35,0.84,NA,0.67,0.33,0.88,0.89,0.57,0.69,0.85,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.55,0.96,0.44,0.98,0.63,0.51,0.43,0.48,0.07,0.93,0.57,NA,0.64,0.16,0.48,0.82,0.44,0.39,0.52,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.72,1.03,0.67,1.29,0.78,0.57,0.86,0.7,0.23,1.3,0.6,NA,0.65,0.34,0.78,0.89,0.44,0.4,0.79,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.77,1.08,1.16,1.08,0.87,0.71,1.14,0.82,0.28,1.24,0.57,NA,0.67,0.36,1.21,1,0.49,0.4,0.8,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,1.14,1.98,1.36,1.46,1.23,0.75,1.4,1.15,0.43,1.23,0.66,NA,0.61,0.43,1.28,1.27,0.55,0.69,1.05,1.15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1870,1.15,2.22,0.94,1.36,1.31,0.74,1.26,0.83,0.51,1.03,0.86,NA,0.66,0.46,1.17,0.91,0.69,0.69,1.08,0.97,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.78,1.63,1.04,0.88,1.03,0.82,0.85,0.71,0.33,0.96,0.76,NA,0.68,0.46,0.89,0.77,0.61,0.93,0.95,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.79,1.11,0.87,0.88,0.51,0.88,0.68,0.78,0.19,0.94,0.76,NA,0.64,0.38,0.73,1.03,0.44,0.64,0.7,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.84,0.84,0.97,0.75,0.55,0.82,0.69,0.65,0.14,0.93,0.77,NA,0.47,0.37,0.72,1.04,0.44,0.51,0.54,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,1,1.29,1.16,1.24,0.67,1.43,0.83,0.96,0.5,0.94,1,1.02,0.53,0.53,0.84,1.08,0.67,0.69,0.95,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.95,1.1,0.92,0.83,0.57,1.09,0.63,0.68,0.51,0.93,0.87,1.09,0.64,0.64,0.55,0.86,0.59,0.44,1.06,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.53,0.76,0.58,0.63,0.44,0.58,0.41,0.46,0.27,0.81,0.63,0.77,0.4,0.25,0.26,0.47,0.37,0.51,0.66,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,1.09,1.91,1.11,0.87,0.88,0.81,0.75,1.38,0.47,0.67,0.75,0.94,0.55,0.49,0.7,0.68,0.48,0.86,1.31,0.96,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.73,1.18,0.61,0.8,0.54,0.75,0.58,0.77,0.22,0.85,0.68,0.65,0.48,0.34,0.6,0.59,0.25,0.68,0.78,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,1.31,1.32,0.83,0.94,0.67,0.71,0.66,1.17,0.36,1.08,0.85,1.05,0.71,0.59,0.84,0.7,0.54,0.63,1.05,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.65,1.11,0.51,0.66,0.53,0.56,0.4,0.67,0.6,0.92,0.55,0.65,0.46,0.37,0.35,0.33,0.17,0.46,0.23,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.65,0.97,0.63,0.57,0.65,0.64,0.22,0.7,0.34,0.93,1.1,0.89,0.66,0.33,0.59,0.72,0.71,0.41,0.52,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.19,0.9,0.35,0.58,0.61,0.39,0.22,0.51,0.17,0.66,0.67,0.37,0.27,0.19,0.34,0.31,0.34,0.46,0.68,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.24,0.83,0.58,0.56,0.81,0.4,0.28,0.3,0.19,1.1,0.47,0.62,0.25,0.19,0.52,0.49,0.57,0.47,0.74,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.66,0.86,0.7,0.72,0.61,0.52,0.63,0.7,0.51,0.88,0.58,1,0.42,0.38,0.62,0.55,0.49,0.64,0.67,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.96,1.15,0.88,1.19,0.87,0.66,0.74,0.93,0.5,1.12,0.73,1.37,0.56,0.63,0.93,0.61,0.6,0.79,1.08,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.01,0.89,0.61,0.84,0.86,0.64,0.63,0.9,0.29,0.96,0.65,1.29,0.61,0.72,0.78,0.57,0.63,0.73,1.08,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.87,0.85,0.45,0.7,0.73,0.52,0.56,0.8,0.44,0.8,0.55,1.13,0.48,0.62,0.53,0.45,0.5,0.71,0.93,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.11,1.21,0.6,0.94,0.76,0.68,0.81,1.05,0.24,0.73,0.89,1.17,0.62,0.83,0.71,0.78,0.44,0.81,1.18,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.93,1.12,0.53,0.63,0.45,0.56,0.75,1.02,0.37,0.68,0.68,0.94,0.61,0.8,0.79,0.6,0.57,1.41,1.48,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1.25,1.01,0.44,1.17,0.8,0.77,0.73,1.37,0.87,0.77,0.82,0.97,0.47,0.65,0.61,0.69,0.36,1.11,0.94,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.27,1.74,0.58,1.25,1.33,0.93,0.72,1.16,0.95,0.89,0.83,1.08,0.58,0.53,0.57,0.71,0.53,1.43,0.82,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.08,1,0.45,0.74,0.96,0.76,0.47,1.08,0.69,0.61,0.74,0.92,0.56,0.33,0.31,0.56,0.41,1.07,0.67,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.7,0.77,0.27,0.74,1.02,0.69,0.6,0.74,0.67,0.57,0.81,0.85,0.51,0.24,0.43,0.5,0.37,0.87,0.51,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.65,0.63,0.37,0.68,1.12,0.61,0.29,0.86,0.67,0.83,0.96,0.9,0.71,0.22,0.36,0.53,0.45,1.17,0.57,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.8,0.94,0.5,0.66,0.95,0.6,0.53,1.06,1.19,1.05,1.04,1.14,0.62,0.31,0.42,0.54,0.56,0.95,1.03,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.56,0.77,0.47,0.52,0.89,0.38,0.46,0.77,0.55,0.74,0.71,0.78,0.55,0.28,0.42,0.27,0.38,0.65,0.63,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.98,1.19,0.63,0.72,1.19,0.85,0.63,1.03,1.13,1.21,0.97,1.08,0.83,0.43,0.75,0.59,0.65,1.36,1.55,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.91,1.11,0.48,0.64,0.84,0.69,0.57,0.91,0.46,0.78,0.83,1.09,0.78,0.44,0.72,0.56,0.65,1.38,1.26,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.45,0.68,0.25,0.53,0.31,0.52,0.39,0.52,0.43,0.53,0.78,0.68,0.55,0.19,0.25,0.43,0.61,0.99,0.6,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.82,0.97,0.39,0.61,0.77,0.72,0.52,0.83,0.61,0.69,0.84,1.04,0.67,0.51,0.59,0.54,0.6,1.59,0.9,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.73,0.75,0.21,0.65,0.59,0.55,0.5,0.98,0.77,0.9,0.83,0.98,0.72,0.4,0.39,0.61,0.51,1.09,0.81,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.83,0.97,0.39,0.8,0.67,0.66,0.48,1.05,0.88,0.92,0.92,1.11,0.7,0.65,0.67,0.75,0.65,1.03,0.78,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.85,0.72,0.38,0.79,0.54,0.45,0.25,0.81,0.41,0.86,0.76,0.85,0.62,0.39,0.48,0.34,0.39,0.67,0.47,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.78,0.77,0.38,1.06,0.83,0.48,0.51,1.27,0.75,1.07,0.76,1.17,0.65,0.62,0.52,0.23,0.53,0.81,0.83,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.92,0.79,0.5,0.77,0.78,0.47,0.47,1.09,0.83,0.97,0.95,0.93,0.69,0.69,0.51,0.44,0.6,0.86,0.88,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.74,0.8,0.57,0.6,0.64,0.53,0.39,1.06,0.73,0.63,0.82,0.86,0.65,0.58,0.63,0.34,0.42,0.99,0.82,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.73,0.71,0.39,0.56,0.67,0.61,0.43,1.12,1.01,0.68,0.9,1.04,0.7,0.49,0.54,0.45,0.5,1.37,0.57,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.7,0.52,0.27,0.63,0.67,0.51,0.35,0.89,0.64,0.78,0.74,0.83,0.59,0.3,0.38,0.37,0.46,1.48,0.75,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.78,0.63,0.42,0.79,1.16,0.47,0.46,0.78,0.61,0.81,0.8,1.12,0.66,0.28,0.4,0.56,0.37,1.17,0.46,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.87,0.9,0.6,0.82,1.79,0.6,0.3,1,0.68,0.91,1.23,1.26,1,0.38,0.64,0.68,0.72,1.08,0.82,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.61,0.7,0.42,0.56,1.8,0.5,0.3,0.95,0.48,0.58,0.79,0.83,0.6,0.34,0.49,0.41,0.28,1.07,0.85,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.73,0.7,0.56,0.64,1.27,0.64,0.34,0.99,0.55,0.61,0.99,1.17,0.79,0.51,0.42,0.48,0.61,1.1,0.57,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.47,0.47,0.38,0.38,1.06,0.56,0.31,1.01,0.45,0.51,0.89,1.1,0.61,0.47,0.47,0.59,0.46,0.86,0.58,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.99,0.9,0.96,0.69,1.71,0.71,0.48,1.2,0.73,0.74,0.92,1.28,0.62,0.74,0.89,0.71,0.61,1.25,0.97,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.99,0.68,0.74,0.66,1.11,0.8,0.6,1.2,0.6,0.66,0.92,1.05,0.52,0.61,0.97,0.71,0.58,1,0.68,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.23,0.08,0.16,0.24,0.68,0.43,0.22,0.48,0.27,0.46,0.27,0.55,0.22,0.14,0.28,0.39,0.25,0.25,0.12,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.71,0.63,0.57,0.5,0.84,0.46,0.39,0.86,0.55,0.48,0.49,0.66,0.44,0.3,0.49,0.73,0.44,0.54,0.44,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.57,0.6,0.42,0.46,0.63,0.44,0.51,0.72,0.79,0.37,0.62,0.71,0.41,0.35,0.28,0.64,0.44,0.58,0.28,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.47,0.55,0.53,0.52,0.2,0.46,0.45,0.62,0.6,0.35,0.55,0.74,0.39,0.29,0.4,0.62,0.43,0.65,0.38,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.69,0.86,0.68,0.68,0.15,0.36,0.64,0.79,0.66,0.6,0.58,0.81,0.48,0.52,0.44,0.74,0.52,0.93,0.64,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.75,0.45,0.52,0.47,0.11,0.51,0.28,0.71,0.66,0.72,0.52,0.83,0.47,0.4,0.34,0.78,0.47,0.94,0.5,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.65,0.46,0.27,0.55,0.39,0.42,0.58,0.67,0.55,0.54,0.55,0.81,0.41,0.47,0.46,0.96,0.45,1.32,0.45,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.5,0.42,0.63,0.42,0.52,0.42,0.34,0.75,0.66,0.57,0.53,0.57,0.36,0.35,0.4,0.54,0.19,1.02,0.41,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.47,0.48,0.63,0.56,0.93,0.42,0.58,0.89,0.96,0.52,0.85,0.75,0.44,0.54,0.49,0.47,0.38,1.32,0.45,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
