age_CE,FHAB001A_raw,FHAB002B_raw,FHAB003B_raw,FHAB004B_raw,FHAB005A_raw,FHAB006B_raw,FHAB007B_raw,FHAB008A_raw,FHAB009A_raw,FHAB010A_raw,FHAB011A_raw,FHAB012B_raw,FHAB013A_raw,FHAB014A_raw,FHAB015A_raw,FHAB016B_raw,FHAB017B_raw,FHAB018B_raw,FHAB019B_raw,FHAB020A_raw,FHAB001A_raw_outlier_flag,FHAB002B_raw_outlier_flag,FHAB003B_raw_outlier_flag,FHAB004B_raw_outlier_flag,FHAB005A_raw_outlier_flag,FHAB006B_raw_outlier_flag,FHAB007B_raw_outlier_flag,FHAB008A_raw_outlier_flag,FHAB009A_raw_outlier_flag,FHAB010A_raw_outlier_flag,FHAB011A_raw_outlier_flag,FHAB012B_raw_outlier_flag,FHAB013A_raw_outlier_flag,FHAB014A_raw_outlier_flag,FHAB015A_raw_outlier_flag,FHAB016B_raw_outlier_flag,FHAB017B_raw_outlier_flag,FHAB018B_raw_outlier_flag,FHAB019B_raw_outlier_flag,FHAB020A_raw_outlier_flag
1851,NA,NA,NA,NA,NA,0.65,1.48,0.67,NA,NA,NA,1.01,NA,0.42,1.59,NA,0.42,1.21,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1852,NA,NA,NA,NA,NA,1,1.52,0.47,NA,NA,NA,0.97,NA,0.74,1.31,NA,0.26,0.96,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1853,NA,NA,NA,NA,NA,0.82,1.78,0.55,NA,NA,NA,0.88,NA,0.71,1.51,NA,0.31,1.06,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1854,NA,NA,NA,NA,NA,0.87,1.71,0.45,NA,NA,NA,0.74,NA,0.73,1.51,NA,0.26,1.03,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1855,NA,NA,NA,NA,NA,0.57,1.94,0.57,NA,NA,NA,0.96,NA,0.77,1.52,NA,0.32,1.21,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1856,NA,NA,NA,NA,NA,0.82,1.8,0.53,NA,NA,NA,0.83,NA,0.81,1.22,NA,0.98,1.07,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1857,NA,NA,NA,NA,NA,0.97,1.78,0.63,NA,NA,NA,1.03,NA,0.78,1.8,NA,0.98,1.26,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1858,NA,NA,NA,NA,NA,1.02,1.82,0.62,NA,NA,NA,0.84,NA,0.59,1.44,NA,0.64,1.17,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1859,NA,NA,NA,NA,NA,0.92,2,0.8,NA,NA,NA,1.19,NA,0.79,1.69,NA,0.76,1.42,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1860,NA,NA,NA,NA,NA,0.78,1.44,0.85,NA,NA,NA,0.82,NA,0.61,1.24,NA,0.53,1.22,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1861,NA,NA,NA,NA,NA,0.97,1.61,0.92,NA,0.83,NA,0.96,NA,0.84,1.51,NA,1.14,1.33,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1862,NA,NA,NA,NA,NA,0.98,1.4,0.74,NA,0.82,NA,0.81,NA,0.8,1.27,NA,0.75,1.23,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1863,NA,NA,NA,NA,NA,1.73,1.94,0.91,NA,1.26,NA,1.26,NA,0.88,1.57,NA,1.16,1.67,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1864,NA,NA,NA,NA,NA,0.65,1.53,1.13,NA,0.99,NA,0.55,NA,0.65,1.29,NA,0.76,1.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1865,NA,NA,NA,NA,0.79,1.03,2.11,1.19,NA,0.96,NA,1.27,NA,0.7,1.59,NA,0.84,1.77,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1866,NA,NA,NA,NA,0.47,0.91,1.01,0.92,NA,0.83,NA,1.2,NA,0.63,1.19,NA,0.91,1.44,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1867,NA,NA,NA,NA,0.54,0.53,1.63,0.63,NA,0.86,NA,0.82,NA,1.01,1.17,NA,0.69,1.21,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1868,NA,NA,NA,NA,0.74,1.15,1.71,0.86,NA,1.09,NA,0.94,NA,0.6,1.32,NA,0.65,1.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1869,NA,NA,NA,NA,1.2,1.21,1.37,0.73,NA,1.25,NA,0.77,NA,0.8,1.04,NA,0.37,1.09,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA
1870,NA,NA,NA,NA,1.51,1.06,1.47,1.01,NA,1.08,NA,0.84,NA,0.43,1.08,NA,0.29,1.05,0.62,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1871,NA,NA,NA,NA,1.38,1.24,1.56,1.12,NA,1.6,NA,0.94,NA,0.59,1.09,NA,0.7,1.11,0.83,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1872,NA,NA,NA,NA,1.08,1.18,2.05,1.27,NA,1.41,NA,0.77,NA,0.69,1.32,NA,0.69,1.35,0.9,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1873,NA,NA,NA,NA,1.42,1.6,2.25,1.28,NA,1.1,NA,0.93,NA,0.86,1.54,NA,0.74,1.44,0.78,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1874,NA,NA,NA,NA,1.6,1.52,1.94,1.25,NA,1.3,NA,0.83,NA,0.75,1.27,NA,0.77,1.2,1.15,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1875,NA,NA,NA,NA,1.75,1.73,1.85,1.32,NA,1.04,NA,0.91,NA,0.72,1.33,NA,0.79,1.43,1.15,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1876,NA,NA,NA,NA,1.19,1.12,1.36,1.25,NA,1.1,NA,0.75,NA,0.71,1.09,NA,0.67,1.12,1.14,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1877,NA,NA,NA,NA,1.55,1.16,1.53,1.53,NA,0.98,NA,0.78,NA,0.77,1.3,NA,0.96,1.35,2,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1878,NA,NA,NA,NA,1.53,1.08,1.58,1.75,NA,0.94,NA,0.71,NA,1.09,1.05,NA,1.11,1.22,1.41,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA
1879,NA,NA,NA,NA,1.39,1.13,1.52,1.49,NA,0.71,NA,0.67,NA,1.08,1.16,1.02,0.82,1.02,0.84,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1880,NA,NA,NA,NA,1.13,0.87,1.2,1.19,NA,0.81,NA,0.58,NA,0.91,1.09,0.92,1.22,1,0.76,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1881,NA,NA,NA,NA,1.28,0.93,1.75,1.59,0.99,0.78,NA,0.63,NA,1.18,1.38,0.69,1.48,1.08,0.73,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1882,NA,NA,NA,NA,0.87,1.22,1.66,1.31,1.17,0.81,NA,0.63,NA,1.25,1.13,0.7,1.24,1.22,0.53,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1883,NA,NA,NA,NA,1.02,1.24,1.98,1.31,1.04,0.59,NA,0.45,NA,1.17,1.11,0.64,0.96,1.33,0.74,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1884,NA,NA,NA,NA,1.06,1.06,1.51,1.42,0.95,0.51,NA,0.53,NA,0.83,1.04,0.55,0.5,0.97,0.83,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1885,NA,NA,NA,NA,1.55,1.63,2.17,1.52,1.11,0.56,NA,0.62,NA,1.29,1.39,0.68,0.6,1.52,1.21,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1886,NA,NA,NA,NA,1.73,1.56,1.97,1.47,1.37,0.77,NA,0.65,NA,1.38,1.68,0.73,0.71,1.63,1.72,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1887,NA,NA,NA,NA,1.64,1.42,1.8,1.3,1.05,1,NA,0.55,1,1,1.26,0.44,0.6,1.18,0.84,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1888,NA,NA,NA,NA,1.64,1.29,1.68,1.23,1.01,1.44,NA,0.76,1.24,0.89,1.31,1.1,0.54,1.12,1.56,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1889,1.23,NA,NA,NA,1.53,1.13,1.91,1.35,0.95,1.22,NA,0.65,1.38,0.96,1.17,0.53,0.39,1.04,1.22,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1890,1.25,NA,NA,NA,1.36,0.53,1.74,1.49,1.07,1.26,NA,0.69,1.66,1,1.29,0.39,0.41,1.2,1.24,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1891,1.21,NA,NA,NA,1.7,1.06,2.13,1.45,0.92,1.39,0.45,0.74,1.71,1.13,1.23,0.38,0.59,1.23,1.08,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1892,0.9,NA,NA,NA,1.43,0.94,1.76,1.32,0.71,0.99,0.29,0.71,0.95,1.13,1.15,0.23,0.52,1.06,1.3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1893,1.11,NA,NA,NA,1.16,0.67,1.97,1.12,0.55,0.83,0.38,0.68,1.2,1,1.12,0.6,0.5,1.14,1.13,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1894,1.73,NA,NA,NA,1.44,0.77,1.57,1.23,0.6,0.95,0.35,0.58,0.64,1.03,0.96,0.23,0.66,1.31,0.9,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1895,2.02,0.76,NA,NA,1.5,0.87,1.79,1.6,0.86,1.34,0.5,0.66,0.85,1.19,1.08,0.4,0.65,1.34,1.16,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1896,1.15,1.02,NA,NA,1.58,1,1.72,1.43,0.83,1.08,0.58,0.69,0.52,1.04,1.01,0.36,0.94,1.23,1.18,0.9,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.75,1.01,1.22,NA,1.36,0.85,1.45,1.33,0.91,1.42,0.52,0.72,1.25,0.75,1.07,0.57,0.78,1.06,1.76,1.2,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.14,0.64,1.06,NA,1.43,1.03,1.74,1.53,1.02,1.21,0.44,0.88,0.99,1.05,1.17,0.55,1.1,1.42,1.87,1.27,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,1.31,0.67,1.17,NA,0.99,0.93,1.29,1.42,0.91,0.87,0.46,0.6,0.89,0.92,0.86,0.36,0.82,1.06,1.14,1.18,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.1,0.85,1.65,NA,1.01,1.15,1.65,1.69,1.11,1.18,0.62,0.75,1.45,0.76,0.82,0.58,0.91,1.26,1.77,1.63,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.04,0.59,1.15,NA,1.24,1.13,1.84,1.5,0.81,1.01,0.49,0.8,1.11,1.12,1.18,0.5,0.94,1.51,1.59,1.29,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.88,0.65,1.19,NA,1.41,1.13,1.43,1.26,0.72,1.02,0.78,0.6,1.46,0.95,0.99,0.4,0.84,1.24,1.97,1.5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1,0.72,1.41,NA,1.36,1.18,1.44,1.29,1.15,1.25,0.86,0.62,1.32,0.82,1.02,0.47,0.63,1.12,1.89,1.71,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.09,0.89,1.19,NA,1.53,1.55,1.86,1.47,1.14,1.61,0.73,0.85,1.54,1,1.13,0.73,0.99,1.38,2.07,1.35,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.64,0.69,1.07,NA,1.1,1.21,1.2,1.2,0.93,1.35,0.57,0.61,1.46,0.93,0.98,0.55,0.57,1.15,2.15,1.35,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.47,1.13,1.37,NA,1.33,0.95,1.45,1.14,0.9,1.8,1.03,0.52,2.78,0.95,0.87,0.74,0.75,1.08,2.25,1.52,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.01,0.96,0.94,NA,1.45,1.2,1.36,1.17,0.89,1.76,0.67,0.7,1.93,0.94,0.94,0.45,0.82,1.34,1.54,1.21,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.07,1.46,0.94,NA,1.68,1.34,1.91,1.25,0.93,2.1,0.87,0.99,2.41,1.22,1.1,0.91,0.73,1.55,1.5,1.38,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.01,0.88,0.72,NA,1.03,1.1,1.1,1.17,0.78,1.78,0.43,0.65,1.91,0.77,0.71,0.58,0.61,1.01,1.12,1.24,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.85,0.55,0.6,NA,1.13,1.23,1.64,1.21,0.89,1.51,0.52,0.51,1.51,0.93,0.89,0.47,1.26,1.14,1.6,1.1,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.18,0.66,0.55,NA,1.27,1.25,1.55,1.09,0.94,1.48,0.84,0.8,2.39,1.18,0.95,0.52,1.38,1.34,1.78,1.16,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.52,1.13,1.02,NA,1.03,1.15,1.32,0.89,0.91,1.8,0.7,0.74,2.8,0.73,0.7,1.37,1.5,1.04,1.97,1.49,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.47,1.15,1.11,NA,1.53,1.28,1.37,1.03,0.81,1.9,0.74,0.83,2.22,0.87,0.82,1.34,1.24,1.04,1.53,1.56,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.85,0.92,1.06,NA,1.89,1.46,1.53,1.2,0.99,1.96,0.64,0.61,2.89,0.96,0.92,1.35,1.12,0.93,1.84,1.47,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,2.05,1.39,1.4,NA,1.52,1.18,1.33,1.08,1.03,2.07,1.05,0.59,3.17,1.16,0.95,1.33,0.92,0.79,1.83,1.65,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.4,0.92,1,NA,1.36,0.95,1.26,1.04,0.76,1.73,0.71,0.66,1.96,0.95,0.8,0.8,0.72,0.84,1.83,1.44,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.5,0.86,1.38,NA,1.51,1.33,1.34,1.01,1.09,1.62,0.84,0.77,2.45,1.06,0.9,0.97,0.82,1.17,1.74,1.61,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.2,1.19,1.22,NA,1.31,1.07,1.34,1.02,1.19,1.37,0.82,0.59,2.56,1.1,0.94,0.95,0.92,1.1,1.76,1.7,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.25,1.16,1.01,NA,1.37,0.99,1.3,0.97,1.04,1.46,0.92,0.45,2.26,1.05,0.77,0.63,0.81,1.13,1.84,1.5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.85,1.78,1.21,NA,1.74,1.11,1.62,1.08,1.29,1.45,1.13,0.61,2.84,1.27,0.88,0.81,0.96,1.39,2.18,1.76,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.48,1.4,0.8,NA,1.3,1.17,1.48,0.99,0.99,1.18,1.03,0.58,2.32,0.85,0.89,0.8,0.9,1.21,1.56,1.64,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.25,1.15,1.07,3.22,1.68,1.34,1.47,1.13,1.06,1.42,1.19,0.63,2.92,1.17,0.82,1.09,1.06,1.35,1.55,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.52,1.19,1.07,2.43,1.5,1.39,1.26,1.22,1.04,1.48,1,0.55,2.88,1.2,0.82,0.89,1.46,1.22,2.44,1.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.67,1.3,1.12,1.31,1.35,1.1,1.08,1.06,0.99,1.34,1.13,0.48,2.63,1.17,0.65,1.07,0.81,1.04,2.05,1.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.61,0.98,1.3,0.81,0.83,0.56,0.68,0.65,1.03,1.28,0.68,0.18,2.59,0.48,0.19,0.86,0.91,0.67,2.14,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.43,0.93,1.16,1.27,1.54,0.79,1.11,0.95,1.72,1.76,0.85,0.44,3.09,1.16,0.42,0.9,1.09,1.1,1.99,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.41,1.08,0.94,1.85,1.53,1.02,1.36,1.45,1.59,1.47,1.33,0.53,2.88,1.15,0.49,0.77,1.11,0.94,1.83,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.95,1.35,1.55,2.06,1.67,1.13,1.13,1.41,1.09,1.29,1.66,0.44,2.54,0.98,0.57,1.14,1.11,1.01,2.18,2.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.6,1.31,1.71,1.8,1.33,0.84,0.91,1.41,0.93,1.18,1.63,0.47,2.55,1.22,0.61,0.99,0.72,0.84,1.36,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.64,1.38,1.47,1.56,1.48,0.76,1,1.38,1.06,1.54,1.31,0.31,2.57,1.27,0.59,1.15,0.72,0.78,1.76,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
