age_CE,LSG01A_raw,LSG01B_raw,LSG03A_raw,LSG03B_raw,LSG04A_raw,LSG04B1_raw,LSG04B2_raw,LSG06A_raw,LSG06B_raw,LSG07A1_raw,LSG07A2_raw,LSG09A_raw,LSG09B_raw,LSG13A1_raw,LSG13A2_raw,LSG14A_raw,LSG14B_raw,LSG01A_raw_outlier_flag,LSG01B_raw_outlier_flag,LSG03A_raw_outlier_flag,LSG03B_raw_outlier_flag,LSG04A_raw_outlier_flag,LSG04B1_raw_outlier_flag,LSG04B2_raw_outlier_flag,LSG06A_raw_outlier_flag,LSG06B_raw_outlier_flag,LSG07A1_raw_outlier_flag,LSG07A2_raw_outlier_flag,LSG09A_raw_outlier_flag,LSG09B_raw_outlier_flag,LSG13A1_raw_outlier_flag,LSG13A2_raw_outlier_flag,LSG14A_raw_outlier_flag,LSG14B_raw_outlier_flag
1590,1.02,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,0.62,0.44,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1591,1.09,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,0.86,0.41,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1592,1.36,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.8,0.55,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1593,1.36,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,1.01,0.64,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1594,1.62,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,1.05,0.67,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1595,1.49,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,0.96,0.49,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1596,1.58,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,1.05,0.75,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1597,1.49,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,1.08,0.58,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1598,1.12,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.97,0.64,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1599,1.33,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,1,0.52,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1600,1.73,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,1.04,0.55,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA
1601,1.7,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,0.91,0.6,NA,NA,1.04,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1602,1.72,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,1.03,0.59,NA,NA,0.96,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1603,1.75,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,0.95,0.51,NA,NA,1.01,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1604,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,0.98,0.65,NA,NA,0.8,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1605,1.24,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,1.03,0.73,NA,NA,0.96,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1606,1.1,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.72,0.46,NA,NA,1.19,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1607,1,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,0.87,0.58,NA,NA,1.02,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1608,0.96,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,0.99,0.54,NA,NA,1.07,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1609,1.03,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,1.01,0.72,NA,NA,1.38,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1610,1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,1.06,0.76,NA,NA,1.58,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,TRUE,NA
1611,1.36,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,1.12,0.78,NA,NA,1.37,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1612,1.04,NA,NA,NA,NA,NA,NA,NA,NA,0.58,NA,0.97,0.29,NA,NA,1.22,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA
1613,1.09,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,0.85,0.44,1.47,NA,1.11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1614,1.01,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,0.83,0.53,1.47,NA,1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1615,0.89,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,0.96,0.61,1.75,NA,0.96,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1616,0.82,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,0.91,0.71,1.54,NA,1.13,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1617,0.96,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,1.03,0.73,1.57,NA,1.02,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1618,1.01,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,0.92,0.58,1.57,NA,0.95,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1619,1.14,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,0.95,0.77,1.31,NA,1.04,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1620,0.98,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,1.17,0.64,1.29,NA,0.94,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1621,1.03,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,0.91,0.68,1.12,NA,1.08,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1622,0.74,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,0.83,0.37,1.02,NA,0.96,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1623,0.98,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,1.08,0.75,1.09,NA,0.92,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1624,1.05,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,0.84,0.53,0.9,NA,1.25,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1625,0.69,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,0.92,0.62,1.14,NA,1.31,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1626,0.61,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,0.95,0.49,1.75,NA,0.97,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1627,0.83,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,1.04,0.71,1.7,NA,1.1,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1628,0.53,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,1.1,0.53,1.54,NA,1.03,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1629,0.71,NA,NA,NA,NA,NA,NA,NA,NA,0.67,NA,1,0.59,2.42,NA,1.11,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,NA
1630,0.53,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,0.8,0.38,1.98,NA,0.99,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,NA
1631,0.48,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,0.62,0.4,1.43,NA,0.84,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1632,0.37,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,0.63,0.33,1.06,NA,0.56,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1633,0.51,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,0.65,0.56,1.52,NA,0.67,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1634,0.51,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,0.63,0.36,1.39,NA,0.84,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1635,0.47,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,0.7,0.68,1.28,NA,0.82,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1636,0.37,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,0.65,0.61,1.65,NA,0.75,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1637,0.43,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,0.67,0.49,1.17,NA,0.97,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1638,0.18,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,0.63,0.75,1.04,NA,0.54,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1639,0.28,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,0.75,0.68,1.12,NA,0.7,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1640,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,0.92,0.91,0.99,NA,0.81,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1641,0.38,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,0.78,0.88,1.07,NA,0.87,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1642,0.37,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,0.67,0.91,0.95,NA,0.86,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1643,0.39,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,0.62,0.79,1.05,NA,0.75,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1644,0.49,NA,NA,NA,NA,NA,NA,NA,NA,0.59,NA,0.69,1.09,0.91,NA,0.61,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1645,0.59,NA,NA,NA,NA,1.44,NA,NA,NA,0.72,NA,0.58,0.72,1.17,NA,0.74,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1646,0.56,NA,NA,NA,NA,1.8,NA,NA,NA,0.47,NA,0.53,0.85,0.77,NA,0.75,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1647,0.73,NA,NA,NA,NA,1.65,NA,NA,NA,0.65,NA,0.68,0.71,0.72,NA,0.78,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1648,0.62,NA,NA,NA,NA,1.72,NA,NA,NA,0.61,NA,0.66,0.85,0.47,NA,0.63,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1649,0.69,NA,NA,NA,NA,1.43,NA,NA,NA,0.62,NA,0.62,0.64,0.69,NA,0.69,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1650,0.7,NA,NA,NA,NA,1.33,NA,NA,NA,0.62,NA,0.54,0.66,0.67,NA,0.63,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1651,0.54,NA,NA,NA,NA,1.57,NA,NA,NA,0.75,NA,0.54,0.57,0.45,NA,0.68,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1652,0.58,NA,NA,NA,NA,2.05,NA,NA,NA,0.46,NA,0.45,0.65,0.78,NA,0.83,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1653,0.37,NA,NA,NA,NA,1.77,NA,NA,NA,0.39,NA,0.5,0.43,0.53,NA,0.42,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1654,0.37,NA,NA,NA,NA,1.57,NA,NA,NA,0.44,NA,0.48,0.23,0.4,NA,0.53,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1655,0.27,NA,NA,NA,NA,1.93,NA,NA,NA,0.42,NA,0.4,0.43,0.59,NA,0.49,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1656,0.67,NA,NA,NA,NA,2.1,NA,NA,NA,0.63,NA,0.51,0.47,0.61,NA,0.67,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1657,0.46,NA,NA,NA,NA,2.04,NA,NA,NA,0.67,NA,0.42,0.67,0.6,NA,0.64,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1658,0.42,NA,NA,NA,NA,1.79,NA,NA,NA,0.51,NA,0.5,0.68,0.75,NA,0.63,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1659,0.59,NA,NA,NA,NA,1.5,NA,NA,NA,0.66,NA,0.41,0.75,0.91,NA,0.44,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1660,0.5,NA,NA,NA,NA,1.89,NA,NA,NA,0.67,NA,0.47,0.28,0.87,NA,0.47,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1661,0.55,NA,NA,NA,NA,2,NA,NA,NA,0.69,NA,0.35,0.6,0.96,NA,0.75,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1662,0.64,NA,NA,NA,NA,1.74,NA,NA,NA,0.61,NA,0.37,0.66,0.83,NA,0.6,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1663,0.76,NA,NA,NA,NA,2.07,NA,NA,NA,0.58,NA,0.39,0.6,0.84,NA,0.72,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1664,0.52,NA,NA,NA,NA,2.05,NA,NA,NA,0.54,NA,0.37,0.65,0.91,NA,0.74,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1665,0.77,NA,NA,NA,2.05,1.87,NA,NA,NA,0.65,NA,0.37,0.67,0.73,NA,0.72,NA,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1666,0.63,NA,NA,NA,1.76,1.7,NA,NA,NA,0.52,NA,0.36,0.75,0.87,NA,0.74,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1667,0.53,NA,NA,NA,1.89,1.4,NA,NA,NA,0.65,NA,0.17,0.54,0.67,NA,0.53,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1668,0.59,NA,NA,NA,1.51,1.6,NA,NA,NA,0.81,NA,0.3,0.53,0.62,NA,0.65,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1669,0.54,NA,NA,NA,0.4,1.24,NA,NA,NA,0.63,NA,0.16,0.41,0.55,NA,0.57,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1670,0.81,NA,NA,NA,1.34,1.5,NA,NA,NA,0.8,NA,0.18,0.44,0.5,NA,0.51,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1671,0.7,NA,NA,NA,1.71,1.55,NA,NA,NA,0.62,NA,0.22,0.39,0.48,NA,0.62,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1672,0.94,NA,NA,NA,1.68,1.63,NA,NA,NA,0.87,NA,0.22,0.44,0.71,NA,0.76,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1673,0.94,1.08,NA,NA,1.58,1.37,NA,NA,NA,0.66,NA,0.15,0.51,0.54,NA,0.82,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1674,0.71,0.98,NA,NA,1.95,2.04,NA,NA,NA,0.79,NA,0.21,0.38,0.79,NA,0.86,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1675,0.87,1.24,NA,NA,1.96,2.41,NA,NA,NA,0.63,NA,0.3,0.5,0.66,NA,0.85,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1676,0.72,1.09,NA,NA,1.6,2.43,NA,NA,NA,0.67,NA,0.34,0.38,0.72,NA,0.61,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1677,0.58,1.19,NA,NA,1.78,2.44,NA,NA,NA,0.57,NA,0.53,0.45,0.76,NA,0.9,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1678,0.7,1.23,NA,NA,1.53,1.83,NA,NA,NA,0.6,NA,0.6,0.49,0.59,NA,0.73,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1679,0.72,1,NA,0.56,1.06,1.63,NA,1.96,NA,0.47,NA,0.5,0.56,0.59,NA,0.77,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1680,0.74,1.18,NA,1.17,1.4,1.81,NA,1.76,NA,0.54,NA,0.49,0.55,0.58,NA,0.82,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1681,0.89,1.57,NA,0.89,1.31,2.33,NA,1.64,NA,0.42,NA,0.54,0.33,0.52,NA,0.62,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1682,0.63,1.18,NA,1.09,0.93,1.56,NA,1.14,NA,0.52,NA,0.69,0.54,0.57,NA,0.51,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1683,0.88,1.05,NA,0.82,0.95,1.71,NA,1.21,NA,0.55,NA,0.69,0.53,0.55,NA,0.67,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1684,0.66,1.01,NA,0.74,0.96,1.87,NA,1.29,NA,0.43,NA,0.7,0.52,0.44,NA,0.72,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1685,0.69,1.35,NA,1.41,1.13,1.71,NA,1.03,NA,0.64,NA,0.72,0.61,0.66,NA,0.77,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1686,0.63,1.12,0.32,1.28,1.11,1.64,NA,1.27,NA,0.54,NA,0.64,0.49,0.9,NA,0.69,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1687,0.71,1.14,0.97,1.58,1,1.47,NA,1.17,NA,0.82,NA,0.74,0.51,0.89,NA,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1688,0.76,1.35,0.85,1.21,1.44,1.48,NA,1.35,NA,0.67,NA,0.67,0.57,0.86,NA,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1689,0.77,1.25,0.87,1.09,1.42,1.32,NA,1.23,NA,0.69,NA,0.54,0.44,0.83,NA,0.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1690,0.62,1.16,0.71,1.38,1.25,1.24,NA,1.13,NA,0.45,NA,0.58,0.4,0.86,NA,0.66,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1691,0.44,1.09,0.62,1.56,1.09,1.08,NA,1.03,NA,0.72,NA,0.47,0.26,0.58,NA,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1692,0.72,1.26,0.86,1.3,1.3,1.23,NA,1.26,NA,0.66,NA,0.57,0.38,0.8,NA,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1693,0.52,1.26,0.87,1.39,0.94,1.08,NA,1.05,NA,0.63,NA,0.5,0.34,0.65,NA,0.53,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1694,0.56,1.16,0.94,1,1.2,1.24,NA,1.16,NA,0.77,NA,0.43,0.42,0.7,NA,0.74,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1695,0.66,1.1,1.01,1.37,1.28,1.47,NA,1.04,NA,0.69,NA,0.64,0.37,0.86,NA,0.67,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
1696,0.59,0.98,0.78,1.25,0.96,1.67,NA,0.98,NA,0.54,NA,0.53,0.24,0.7,NA,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA
