age_CE,027011_raw,027012_raw,027021_raw,027032_raw,027033_raw,027041_raw,027042_raw,027051_raw,027052_raw,027061_raw,027062_raw,027582_raw,027591_raw,027592_raw,027593_raw,027601_raw,027011_raw_outlier_flag,027012_raw_outlier_flag,027021_raw_outlier_flag,027032_raw_outlier_flag,027033_raw_outlier_flag,027041_raw_outlier_flag,027042_raw_outlier_flag,027051_raw_outlier_flag,027052_raw_outlier_flag,027061_raw_outlier_flag,027062_raw_outlier_flag,027582_raw_outlier_flag,027591_raw_outlier_flag,027592_raw_outlier_flag,027593_raw_outlier_flag,027601_raw_outlier_flag
484,0.32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,0.33,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
485,0.35,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.36,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
486,0.32,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.36,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
487,0.37,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.37,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
488,0.13,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,0.08,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
489,0.17,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,0.09,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
490,0.29,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.29,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
491,0.28,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.17,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
492,0.25,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
493,0.14,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
494,0.22,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
495,0.26,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.21,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
496,0.19,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
497,0.2,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
498,0.21,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.27,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
499,0.23,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,0.22,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
500,0.23,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.21,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
501,0.22,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,0.24,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
502,0.3,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,0.25,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
503,0.33,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,0.31,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
504,0.28,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,0.23,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
505,0.23,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
506,0.14,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
507,0.34,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.17,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
508,0.33,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.21,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
509,0.33,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
510,0.38,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
511,0.32,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,0.19,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
512,0.28,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
513,0.36,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.12,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
514,0.36,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.19,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
515,0.28,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
516,0.42,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,0.08,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
517,0.35,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
518,0.43,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
519,0.33,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
520,0.27,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
521,0.33,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,0.18,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
522,0.32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,0.12,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
523,0.34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
524,0.16,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.11,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
525,0.4,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.18,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
526,0.27,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
527,0.5,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,0.23,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
528,0.41,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.12,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
529,0.26,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,0.09,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
530,0.34,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
531,0.25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.11,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
532,0.34,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
533,0.28,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,0.19,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
534,0.31,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
535,0.21,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
536,0.17,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,0.02,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
537,0.28,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,0.17,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
538,0.29,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
539,0.05,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
540,0.24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,0.17,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
541,0.24,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
542,0.13,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
543,0.19,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.18,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
544,0.2,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,0.17,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
545,0.19,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
546,0.21,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,0.19,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
547,0.18,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
548,0.2,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
549,0.25,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,0.27,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
550,0.21,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.19,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
551,0.17,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,0.09,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
552,0.17,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
553,0.21,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,0.17,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
554,0.19,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.11,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
555,0.25,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
556,0.18,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
557,0.32,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.19,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
558,0.18,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
559,0.28,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
560,0.26,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
561,0.27,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,0.12,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
562,0.19,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
563,0.23,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.06,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
564,0.3,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
565,0.22,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
566,0.23,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
567,0.31,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
568,0.22,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,0.08,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
569,0.23,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.12,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
570,0.15,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
571,0.28,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
572,0.25,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,NA,NA,0.18,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
573,0.33,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,0.22,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
574,0.23,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,0.12,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
575,0.37,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,0.23,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA
576,0.28,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
577,0.28,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,0.18,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
578,0.2,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.07,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
579,0.35,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
580,0.18,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.09,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
581,0.27,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,0.13,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
582,0.31,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,0.12,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
583,0.25,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.14,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
584,0.35,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,0.21,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
585,0.23,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.15,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
586,0.5,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,0.31,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
587,0.41,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,0.24,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
588,0.31,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.11,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
589,0.24,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
590,0.4,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
591,0.16,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,0.18,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
592,0.5,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,0.11,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
593,0.28,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,0.09,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
594,0.2,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.16,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
595,0.23,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,0.02,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
596,0.12,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,0.21,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
597,0.32,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,0.09,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
598,0.25,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.08,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
599,0.26,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA
600,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
601,0.25,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
602,0.27,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
603,0.19,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
604,0.26,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
605,0.32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
606,0.25,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
607,0.33,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA
