age_CE,COT01A_raw,COT02A_raw,COT03A_raw,COT03B_raw,COT05A_raw,COT05B_raw,COT07A_raw,COT09A_raw,COT10A_raw,COT11A_raw,COT12A_raw,COT12B_raw,COT13A_raw,COT14A_raw,COT15A_raw,COT17A_raw,COT19A_raw,COT01A_raw_outlier_flag,COT02A_raw_outlier_flag,COT03A_raw_outlier_flag,COT03B_raw_outlier_flag,COT05A_raw_outlier_flag,COT05B_raw_outlier_flag,COT07A_raw_outlier_flag,COT09A_raw_outlier_flag,COT10A_raw_outlier_flag,COT11A_raw_outlier_flag,COT12A_raw_outlier_flag,COT12B_raw_outlier_flag,COT13A_raw_outlier_flag,COT14A_raw_outlier_flag,COT15A_raw_outlier_flag,COT17A_raw_outlier_flag,COT19A_raw_outlier_flag
1765,NA,NA,NA,NA,0.532,0.62,NA,NA,NA,NA,1.8,NA,0.282,NA,0.541,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1766,NA,NA,NA,NA,0.481,0.743,NA,NA,NA,NA,1.444,NA,0.347,NA,0.465,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1767,NA,NA,NA,NA,0.686,0.69,NA,NA,NA,NA,1.754,NA,0.342,NA,0.531,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1768,NA,NA,NA,NA,0.638,0.649,NA,NA,NA,NA,0.975,NA,0.255,NA,0.381,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1769,NA,NA,NA,NA,0.568,0.835,NA,NA,NA,NA,1.696,NA,0.484,NA,0.411,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1770,NA,NA,NA,NA,0.532,0.667,NA,NA,NA,NA,1.325,NA,0.417,NA,0.44,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1771,NA,NA,NA,NA,0.385,0.694,NA,NA,NA,NA,1.315,NA,0.358,NA,0.211,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1772,NA,NA,NA,NA,0.403,0.662,NA,NA,NA,NA,0.938,NA,0.263,NA,0.147,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1773,NA,NA,NA,NA,0.43,0.668,NA,NA,NA,NA,1.341,NA,0.399,NA,0.324,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1774,NA,NA,NA,NA,0.451,0.568,NA,NA,NA,NA,0.882,NA,0.269,NA,0.116,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1775,NA,NA,NA,NA,0.528,0.876,NA,NA,NA,NA,1.012,NA,0.358,NA,0.293,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1776,NA,NA,NA,NA,0.605,0.916,NA,NA,NA,NA,1.381,NA,0.295,NA,0.507,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1777,NA,NA,NA,NA,0.709,1.073,NA,NA,NA,NA,1.338,NA,0.311,NA,0.345,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1778,NA,NA,NA,NA,0.895,1.445,NA,NA,NA,NA,2.138,NA,0.476,NA,0.669,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,NA
1779,NA,NA,NA,NA,0.746,0.993,NA,NA,NA,NA,1.263,NA,0.397,NA,0.378,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1780,NA,NA,NA,NA,0.66,0.889,NA,NA,NA,NA,1.59,NA,0.443,NA,0.644,NA,0.697,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1781,NA,NA,NA,NA,0.725,0.917,NA,NA,NA,NA,1.25,NA,0.477,NA,0.642,NA,0.634,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1782,NA,NA,NA,NA,0.546,0.553,NA,NA,NA,NA,0.881,NA,0.409,NA,0.32,NA,0.657,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1783,NA,NA,NA,NA,0.458,0.608,NA,NA,NA,NA,1.043,NA,0.391,NA,0.3,NA,0.453,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1784,NA,NA,NA,NA,0.742,0.947,NA,NA,NA,NA,1.096,NA,0.348,NA,0.426,NA,0.519,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1785,NA,NA,NA,NA,0.577,0.75,NA,NA,NA,NA,1.024,NA,0.481,NA,0.458,NA,0.479,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1786,NA,NA,NA,NA,0.796,0.953,NA,NA,NA,NA,1.145,NA,0.597,NA,0.388,NA,0.687,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1787,NA,NA,NA,NA,0.962,0.989,NA,NA,NA,NA,1.14,NA,0.631,NA,0.541,NA,0.684,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1788,NA,NA,NA,NA,0.68,0.697,NA,NA,NA,NA,0.668,NA,0.614,NA,0.319,NA,0.69,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1789,NA,NA,NA,NA,0.752,0.902,NA,NA,NA,NA,0.953,NA,0.75,NA,0.431,NA,0.717,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1790,NA,NA,NA,NA,0.834,1.176,NA,NA,NA,NA,1.393,NA,0.531,NA,0.502,NA,0.835,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE
1791,NA,NA,NA,NA,0.646,0.847,NA,NA,NA,NA,1.1,NA,0.594,NA,0.567,NA,1.004,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE
1792,NA,NA,NA,NA,0.794,1.02,NA,NA,NA,NA,0.951,NA,0.498,NA,0.391,NA,1.085,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,TRUE
1793,NA,NA,NA,NA,0.527,0.625,NA,NA,NA,NA,0.851,NA,0.512,NA,0.221,NA,0.494,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1794,NA,NA,NA,NA,0.437,0.379,NA,NA,NA,NA,0.756,NA,0.262,NA,0.216,NA,0.506,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1795,NA,NA,NA,NA,0.333,0.498,NA,NA,NA,NA,0.705,NA,0.294,NA,0.272,NA,0.659,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1796,NA,NA,NA,NA,0.385,0.645,NA,NA,NA,NA,0.649,NA,0.279,NA,0.336,NA,0.418,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1797,NA,NA,NA,NA,0.661,0.916,NA,NA,NA,NA,0.743,NA,0.322,NA,0.371,NA,0.578,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1798,NA,NA,NA,NA,0.66,0.748,NA,NA,NA,NA,0.784,NA,0.416,NA,0.347,NA,0.557,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1799,NA,NA,NA,NA,0.359,0.535,NA,NA,NA,NA,0.542,NA,0.396,NA,0.279,NA,0.513,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1800,NA,0.75,NA,NA,0.412,0.478,NA,NA,NA,NA,0.476,NA,0.283,NA,0.166,NA,0.368,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1801,NA,1.175,NA,NA,0.494,0.583,NA,NA,NA,NA,0.882,NA,0.503,NA,0.299,NA,0.517,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1802,NA,1.228,NA,NA,0.423,0.472,NA,NA,NA,NA,0.847,NA,0.29,NA,0.308,NA,0.403,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1803,NA,1.055,NA,NA,0.337,0.417,NA,NA,NA,NA,0.753,NA,0.343,NA,0.223,NA,0.564,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1804,NA,1.21,NA,NA,0.331,0.365,NA,NA,NA,NA,0.722,NA,0.291,NA,0.363,NA,0.39,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1805,NA,1.142,NA,NA,0.325,0.456,NA,NA,NA,NA,0.574,NA,0.302,NA,0.268,NA,0.394,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1806,NA,1.062,NA,NA,0.425,0.536,NA,NA,NA,NA,0.615,NA,0.295,NA,0.221,NA,0.533,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1807,NA,1.157,NA,NA,0.42,0.67,NA,NA,NA,NA,0.798,NA,0.318,NA,0.317,NA,0.378,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1808,NA,1.114,NA,NA,0.439,0.459,NA,NA,NA,NA,0.595,NA,0.3,NA,0.388,NA,0.392,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1809,NA,1.012,NA,NA,0.334,0.413,NA,NA,NA,NA,0.805,NA,0.241,NA,0.359,NA,0.411,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1810,NA,1.085,NA,NA,0.291,0.551,NA,NA,NA,NA,0.851,NA,0.306,NA,0.134,NA,0.531,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1811,NA,1.149,NA,NA,0.449,0.563,NA,NA,NA,NA,0.681,NA,0.423,NA,0.336,NA,0.371,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1812,NA,1.335,NA,NA,0.211,0.462,NA,NA,NA,NA,0.614,NA,0.405,NA,0.269,NA,0.351,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1813,NA,1.188,NA,NA,0.204,0.561,NA,NA,NA,NA,0.675,NA,0.386,NA,0.307,NA,0.404,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1814,NA,1.3,NA,NA,0.266,0.64,NA,NA,NA,NA,0.728,NA,0.69,NA,0.228,NA,0.402,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1815,NA,1.113,NA,NA,0.461,0.576,NA,NA,NA,NA,0.735,NA,0.436,NA,0.164,NA,0.371,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1816,NA,1.164,NA,NA,0.44,0.577,NA,NA,NA,NA,0.55,NA,0.497,NA,0.324,NA,0.363,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1817,NA,1.026,NA,NA,0.427,0.549,NA,NA,NA,NA,0.667,NA,0.45,NA,0.352,NA,0.466,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1818,NA,0.902,NA,NA,0.468,0.478,NA,NA,NA,NA,0.508,NA,0.626,NA,0.306,NA,0.369,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1819,NA,1.323,NA,NA,0.455,0.695,NA,NA,NA,NA,0.705,NA,0.565,NA,0.42,NA,0.375,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1820,NA,1.261,NA,NA,0.681,0.704,NA,NA,NA,NA,0.694,NA,0.476,NA,0.348,NA,0.392,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1821,NA,1.102,NA,NA,0.678,0.556,NA,NA,NA,NA,0.606,NA,0.33,NA,0.478,NA,0.408,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1822,NA,1.119,NA,NA,0.635,0.667,NA,NA,NA,NA,0.631,NA,0.581,NA,0.417,NA,0.367,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1823,NA,0.661,NA,NA,0.504,0.594,NA,NA,NA,NA,0.612,NA,0.55,NA,0.386,NA,0.283,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1824,NA,0.272,NA,NA,0.588,0.46,NA,NA,NA,NA,0.346,NA,0.361,NA,0.323,NA,0.193,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1825,NA,0.911,NA,NA,0.693,0.863,NA,NA,NA,NA,0.615,NA,0.651,NA,0.412,NA,0.396,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1826,NA,0.703,NA,NA,0.572,0.664,NA,NA,NA,NA,0.71,NA,0.551,NA,0.582,NA,0.434,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1827,NA,0.516,NA,NA,0.312,0.418,NA,NA,NA,NA,0.428,NA,0.412,NA,0.407,NA,0.329,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1828,NA,0.652,NA,NA,0.541,0.577,NA,NA,NA,NA,0.412,NA,0.43,NA,0.434,NA,0.329,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1829,NA,0.529,NA,NA,0.462,0.477,NA,NA,NA,NA,0.277,NA,0.397,NA,0.311,NA,0.436,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1830,NA,0.974,NA,NA,0.715,0.897,NA,NA,NA,NA,0.577,NA,0.634,NA,0.494,NA,0.588,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1831,NA,0.791,NA,NA,0.615,0.683,NA,NA,NA,NA,0.462,NA,0.616,NA,0.534,NA,0.321,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1832,NA,0.497,NA,NA,0.315,0.362,NA,NA,NA,NA,0.473,NA,0.419,NA,0.5,NA,0.368,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE
1833,NA,0.667,NA,NA,0.525,0.616,NA,NA,NA,NA,0.491,NA,0.555,NA,NA,NA,0.426,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1834,NA,0.476,NA,NA,0.423,0.534,NA,NA,NA,NA,0.415,NA,0.472,NA,NA,NA,0.383,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1835,NA,0.704,NA,NA,0.462,0.473,NA,NA,NA,NA,0.344,NA,0.402,NA,NA,NA,0.458,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1836,NA,0.646,NA,NA,0.617,0.662,NA,NA,NA,NA,0.559,NA,0.545,NA,NA,NA,0.497,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1837,NA,0.521,NA,NA,0.466,0.498,NA,NA,NA,NA,0.466,NA,0.253,NA,NA,NA,0.332,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1838,NA,0.525,NA,NA,0.58,0.569,NA,NA,NA,NA,0.454,NA,0.434,NA,NA,NA,0.43,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1839,NA,0.37,NA,NA,0.402,0.504,NA,NA,NA,NA,0.374,NA,0.344,NA,NA,NA,0.346,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1840,NA,0.563,NA,NA,0.523,0.479,NA,NA,NA,NA,0.371,NA,0.166,NA,NA,NA,0.382,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1841,NA,0.508,NA,NA,0.547,0.468,NA,NA,NA,NA,0.278,NA,0.293,NA,NA,NA,0.347,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1842,NA,0.674,NA,NA,0.637,0.666,NA,NA,NA,NA,0.419,NA,0.389,NA,NA,NA,0.387,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1843,NA,0.454,NA,NA,0.529,0.554,NA,NA,NA,NA,0.343,NA,0.307,NA,NA,NA,0.34,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1844,NA,0.448,NA,NA,0.512,0.417,NA,NA,NA,NA,0.278,NA,0.297,NA,NA,NA,0.197,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1845,NA,0.941,NA,NA,0.755,0.592,NA,NA,NA,NA,0.361,NA,0.379,NA,NA,NA,0.265,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1846,NA,0.722,NA,NA,0.84,0.802,NA,NA,NA,NA,0.465,NA,0.612,NA,NA,NA,0.381,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1847,NA,0.507,NA,NA,0.552,0.47,NA,NA,NA,NA,0.319,NA,0.362,NA,NA,NA,0.29,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1848,NA,0.58,NA,NA,0.522,0.478,NA,NA,NA,NA,0.467,NA,0.528,NA,NA,NA,0.395,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1849,NA,0.514,NA,NA,0.453,0.445,NA,NA,NA,NA,0.304,NA,0.295,NA,NA,NA,0.411,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1850,NA,0.47,NA,NA,0.491,0.536,NA,NA,NA,NA,0.581,NA,0.278,NA,NA,NA,0.456,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE
1851,NA,0.47,NA,NA,0.43,0.491,NA,NA,NA,NA,0.384,NA,NA,NA,NA,NA,0.447,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1852,NA,0.419,NA,NA,0.456,0.346,NA,NA,NA,NA,0.377,NA,NA,NA,NA,NA,0.362,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1853,NA,0.603,NA,NA,0.347,0.27,NA,NA,NA,NA,0.493,NA,NA,NA,NA,NA,0.317,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1854,NA,0.447,NA,NA,0.503,0.365,NA,NA,NA,NA,0.458,NA,NA,NA,NA,NA,0.359,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1855,NA,0.311,NA,NA,0.368,0.374,NA,NA,NA,NA,0.384,NA,NA,NA,NA,NA,0.386,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1856,NA,0.622,NA,NA,0.384,0.444,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,0.361,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1857,NA,0.463,NA,NA,0.382,0.408,NA,NA,NA,NA,0.361,NA,NA,NA,NA,NA,0.353,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1858,NA,0.484,NA,NA,0.593,0.446,NA,NA,NA,NA,0.387,NA,NA,NA,NA,NA,0.246,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1859,NA,0.531,NA,NA,0.309,0.394,NA,NA,NA,NA,0.329,NA,NA,NA,NA,NA,0.346,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1860,0.47,0.858,0.882,NA,0.475,0.474,NA,NA,NA,NA,0.433,NA,NA,0.852,NA,NA,0.338,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1861,0.349,0.494,0.426,NA,0.337,0.472,NA,NA,NA,NA,0.297,NA,NA,0.683,NA,NA,0.245,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1862,0.424,0.714,0.72,NA,0.49,0.433,NA,NA,NA,NA,0.514,NA,NA,0.69,NA,NA,0.3,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1863,0.409,0.871,0.717,NA,0.449,0.47,NA,NA,NA,NA,0.397,NA,NA,0.875,NA,NA,0.324,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1864,0.221,0.287,0.276,NA,0.322,0.344,NA,NA,NA,NA,0.303,NA,NA,0.546,NA,NA,0.259,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1865,0.255,0.294,0.29,NA,0.384,0.281,NA,NA,NA,NA,0.291,NA,NA,0.422,NA,NA,0.236,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1866,0.395,0.628,0.494,NA,0.486,0.417,NA,NA,NA,NA,0.395,NA,NA,1.164,NA,NA,0.253,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE
1867,0.247,0.49,0.415,NA,0.484,0.452,NA,NA,NA,NA,0.42,NA,NA,0.527,NA,NA,0.267,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1868,0.463,0.583,0.436,NA,0.526,0.63,NA,NA,NA,NA,0.4,NA,NA,1.064,NA,NA,0.211,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE
1869,0.396,0.444,0.359,NA,0.324,0.487,NA,NA,NA,NA,0.347,NA,NA,0.636,NA,NA,0.198,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1870,0.26,0.33,0.398,NA,0.301,0.454,NA,NA,NA,NA,0.292,NA,NA,0.526,NA,NA,0.415,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1871,0.42,0.479,0.365,NA,0.484,0.458,NA,NA,NA,NA,0.412,NA,NA,0.76,NA,NA,0.26,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1872,0.319,0.461,0.411,NA,0.429,0.499,NA,NA,NA,NA,0.345,NA,NA,0.507,NA,NA,0.303,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
1873,0.265,0.272,0.293,NA,0.335,0.456,NA,NA,NA,NA,0.32,NA,NA,0.567,NA,NA,0.26,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE
