age_CE,PRL011_raw,PRL021_raw,PRL031_raw,PRL041_raw,PRL042_raw,PRL051_raw,PRL052_raw,PRL063_raw,PRL071_raw,PRL074_raw,PRL081_raw,PRL091_raw,PRL111_raw,PRL121_raw,PRL131_raw,PRL132_raw,PRL141_raw,PRL151_raw,PRL161_raw,PRL173_raw,PRL181_raw,PRL192_raw,PRL202_raw,PRL203_raw,PRL211_raw,PRL222_raw,PRL223_raw,PRL231_raw,PRL241_raw,PRL251_raw,PRL271_raw,PRL281_raw,PRL291_raw,PRL301_raw,PRL311_raw,PRL322_raw,PRL331_raw,PRL332_raw,PRL341_raw,PRL342_raw,PRL351_raw,PRL362_raw,PRL363_raw,PRL371_raw,PRL011_raw_outlier_flag,PRL021_raw_outlier_flag,PRL031_raw_outlier_flag,PRL041_raw_outlier_flag,PRL042_raw_outlier_flag,PRL051_raw_outlier_flag,PRL052_raw_outlier_flag,PRL063_raw_outlier_flag,PRL071_raw_outlier_flag,PRL074_raw_outlier_flag,PRL081_raw_outlier_flag,PRL091_raw_outlier_flag,PRL111_raw_outlier_flag,PRL121_raw_outlier_flag,PRL131_raw_outlier_flag,PRL132_raw_outlier_flag,PRL141_raw_outlier_flag,PRL151_raw_outlier_flag,PRL161_raw_outlier_flag,PRL173_raw_outlier_flag,PRL181_raw_outlier_flag,PRL192_raw_outlier_flag,PRL202_raw_outlier_flag,PRL203_raw_outlier_flag,PRL211_raw_outlier_flag,PRL222_raw_outlier_flag,PRL223_raw_outlier_flag,PRL231_raw_outlier_flag,PRL241_raw_outlier_flag,PRL251_raw_outlier_flag,PRL271_raw_outlier_flag,PRL281_raw_outlier_flag,PRL291_raw_outlier_flag,PRL301_raw_outlier_flag,PRL311_raw_outlier_flag,PRL322_raw_outlier_flag,PRL331_raw_outlier_flag,PRL332_raw_outlier_flag,PRL341_raw_outlier_flag,PRL342_raw_outlier_flag,PRL351_raw_outlier_flag,PRL362_raw_outlier_flag,PRL363_raw_outlier_flag,PRL371_raw_outlier_flag
1702,0.13,0.18,0.18,0.22,0.11,0.15,0.04,0.09,0.07,0.18,0.34,0.28,0.41,0.12,NA,0.23,0.68,0.38,0.22,0.36,0.24,0.33,NA,0.23,0.11,NA,0.12,0.1,0.2,NA,0.1,0.33,0.16,0.24,0.22,0.33,0.12,NA,NA,0.09,0.19,NA,0.2,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1703,0.03,0.04,0.13,0.12,0.08,0.13,0,0.02,0,0,0.1,0.12,0.24,0.1,NA,0.13,0.54,0.28,0.13,0.21,0.19,0,NA,0.15,0,NA,0.11,0,0.12,NA,0,0.47,0.12,0.11,0.08,0.22,0.07,NA,NA,0,0,NA,0.08,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1704,0.09,0.11,0.22,0.26,0.12,0.16,0.07,0.12,0.16,0.11,0.39,0.26,0.41,0.22,NA,0.32,0.61,0.32,0.2,0.47,0.23,0.37,NA,0.23,0.12,NA,0.18,0.21,0.14,NA,0.1,0.62,0.11,0.32,0.22,0.32,0.09,NA,NA,0.17,0.15,NA,0.15,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1705,0.12,0.15,0.21,0.16,0.05,0.13,0.12,0.08,0,0.1,0.27,0.22,0.38,0.22,NA,0.22,0.42,0.25,0.18,0.33,0.23,0,NA,0.11,0.04,NA,0.14,0,0.22,NA,0,0.57,0.18,0.24,0.24,0.27,0.17,NA,NA,0,0,NA,0.13,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1706,0.24,0.19,0.33,0.24,0.15,0.21,0.12,0.13,0.19,0.24,0.44,0.28,0.56,0.31,NA,0.3,0.62,0.35,0.15,0.45,0.23,0.49,NA,0.17,0.13,NA,0.25,0.31,0.29,NA,0.14,0.74,0.21,0.37,0.41,0.33,0.19,NA,NA,0.2,0.26,NA,0.14,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1707,0.23,0.26,0.33,0.35,0.2,0.18,0.12,0.15,0.17,0.31,0.43,0.28,0.76,0.34,NA,0.32,1.05,0.3,0.29,0.32,0.25,0.4,NA,0.23,0.17,NA,0.25,0.3,0.3,NA,0.12,0.7,0.25,0.42,0.41,0.32,0.16,NA,NA,0.22,0.22,NA,0.18,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1708,0.25,0.24,0.26,0.3,0.17,0.15,0.12,0.07,0.22,0.18,0.56,0.25,0.91,0.27,NA,0.33,1.22,0.31,0.25,0.36,0.28,0.17,NA,0.25,0.15,NA,0.33,0.3,0.33,NA,0.13,0.7,0.22,0.28,0.31,0.45,0.15,NA,NA,0.16,0.22,NA,0.22,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1709,0.28,0.32,0.36,0.48,0.29,0.17,0.12,0.17,0.3,0.26,0.42,0.29,0.67,0.38,NA,0.33,0.89,0.59,0.43,0.44,0.47,0.47,NA,0.36,0.14,NA,0.35,0.33,0.42,NA,0.18,0.75,0.26,0.5,0.44,0.4,0.23,NA,NA,0.18,0.17,NA,0.27,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1710,0.26,0.26,0.37,0.4,0.25,0.16,0.13,0.11,0.23,0.29,0.42,0.21,0.86,0.36,NA,0.36,0.83,0.3,0.33,0.41,0.42,0.56,NA,0.24,0.23,NA,0.28,0.25,0.37,NA,0.18,0.69,0.24,0.43,0.39,0.32,0.18,NA,NA,0.17,0.36,NA,0.18,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1711,0.22,0.21,0.25,0.27,0.19,0.14,0.16,0.04,0.27,0.18,0.55,0.26,0.8,0.36,NA,0.31,0.93,0.34,0.49,0.36,0.32,0.47,NA,0.24,0.23,NA,0.27,0.19,0.33,NA,0.17,0.77,0.22,0.36,0.39,0.3,0.16,NA,NA,0.15,0.23,NA,0.08,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1712,0.24,0.22,0.17,0.26,0.15,0.19,0.11,0.13,0.23,0.22,0.65,0.27,0.74,0.42,NA,0.36,0.76,0.4,0.53,0.53,0.42,0.7,NA,0.27,0.21,NA,0.26,0.19,0.42,NA,0.22,0.75,0.27,0.46,0.42,0.34,0.17,NA,NA,0.2,0.29,NA,0.19,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1713,0.28,0.24,0.2,0.3,0.18,0.17,0.16,0.15,0.2,0.26,0.6,0.2,0.67,0.43,NA,0.38,0.72,0.43,0.62,0.43,0.38,0.67,NA,0.34,0.26,NA,0.34,0.23,0.35,NA,0.19,0.78,0.31,0.52,0.53,0.41,0.21,NA,NA,0.16,0.22,NA,0.17,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1714,0.2,0.21,0.19,0.16,0.09,0.14,0.14,0.13,0.29,0.22,0.38,0.25,0.84,0.38,NA,0.28,0.99,0.33,0.47,0.37,0.47,0.37,NA,0.27,0.25,NA,0.21,0.15,0.27,NA,0.16,0.82,0.25,0.37,0.43,0.43,0.18,NA,NA,0.13,0.24,NA,0.16,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1715,0.28,0.27,0.28,0.27,0.15,0.22,0.17,0.16,0.25,0.28,0.67,0.27,0.81,0.41,NA,0.36,0.83,0.41,0.61,0.46,0.62,0.61,NA,0.29,0.19,NA,0.3,0.22,0.38,NA,0.17,0.82,0.3,0.62,0.52,0.44,0.24,NA,NA,0.21,0.35,NA,0.26,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1716,0.25,0.27,0.25,0.25,0.13,0.21,0.14,0.18,0.29,0.29,0.89,0.29,0.64,0.45,NA,0.33,0.8,0.33,0.63,0.32,0.53,0.5,NA,0.3,0.26,NA,0.28,0.22,0.49,NA,0.21,0.81,0.31,0.52,0.53,0.45,0.23,NA,NA,0.15,0.3,NA,0.17,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1717,0.22,0.25,0.26,0.19,0.11,0.17,0.11,0.11,0.26,0.17,0.48,0.13,0.64,0.35,NA,0.3,0.86,0.36,0.62,0.35,0.47,0.4,NA,0.21,0.28,NA,0.17,0.2,0.38,NA,0.21,0.78,0.29,0.54,0.65,0.29,0.13,NA,NA,0.13,0.27,NA,0.14,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1718,0.27,0.31,0.39,0.29,0.13,0.23,0.1,0.05,0.22,0.21,0.65,0.16,0.78,0.41,NA,0.4,0.67,0.38,0.41,0.51,0.45,0.34,NA,0.29,0.18,NA,0.26,0.09,0.39,NA,0.2,0.73,0.29,0.53,0.48,0.56,0.22,NA,NA,0.19,0.33,NA,0.18,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1719,0.27,0.28,0.33,0.22,0.11,0.19,0.1,0.12,0.29,0.29,0.58,0.16,0.68,0.39,NA,0.29,0.85,0.37,0.4,0.47,0.39,0.33,NA,0.22,0.26,NA,0.23,0.23,0.41,NA,0.19,0.87,0.25,0.55,0.5,0.44,0.22,NA,NA,0.08,0.33,NA,0.14,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1720,0.28,0.24,0.25,0.24,0.1,0.25,0.16,0.11,0.29,0.29,0.73,0.17,0.64,0.52,NA,0.32,0.74,0.36,0.51,0.45,0.32,0.34,NA,0.33,0.19,NA,0.25,0.11,0.35,NA,0.18,0.69,0.22,0.45,0.44,0.42,0.2,NA,NA,0.21,0.15,NA,0.2,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1721,0.31,0.32,0.27,0.26,0.11,0.21,0.12,0.14,0.24,0.28,0.69,0.29,0.68,0.49,NA,0.35,0.85,0.52,0.61,0.44,0.36,0.63,NA,0.26,0.16,NA,0.26,0.17,0.4,NA,0.13,0.74,0.3,0.53,0.49,0.55,0.22,NA,NA,0.24,0.31,NA,0.2,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1722,0.28,0.3,0.26,0.28,0.1,0.2,0.12,0.14,0.24,0.31,0.6,0.36,0.56,0.47,NA,0.41,0.86,0.54,0.5,0.61,0.34,0.41,NA,0.21,0.26,NA,0.33,0.17,0.37,NA,0.19,0.7,0.25,0.48,0.49,0.49,0.23,NA,NA,0.2,0.32,NA,0.22,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1723,0.21,0.21,0.24,0.23,0.08,0.2,0.12,0.17,0,0.08,0.67,0.14,0.53,0.38,NA,0.33,0.56,0.41,0.39,0.45,0.21,0.54,NA,0.18,0,NA,0.01,0.08,0.31,NA,0.06,0.65,0.25,0.34,0.44,0.41,0.21,NA,NA,0.19,0.06,NA,0.16,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1724,0.38,0.39,0.36,0.36,0.14,0.21,0.19,0.19,0.33,0.43,0.84,0.42,0.85,0.6,NA,0.49,1.02,0.65,0.6,0.67,0.45,0.41,NA,0.33,0.3,NA,0.37,0.26,0.46,NA,0.21,0.73,0.26,0.66,0.6,0.49,0.29,NA,NA,0.32,0.45,NA,0.34,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1725,0.4,0.41,0.41,0.4,0.14,0.22,0.2,0.2,0.43,0.57,0.92,0.4,0.94,0.54,NA,0.44,0.96,0.55,0.68,0.7,0.59,0.32,NA,0.33,0.37,NA,0.38,0.2,0.44,NA,0.3,0.77,0.37,0.66,0.55,0.52,0.3,NA,NA,0.26,0.42,NA,0.36,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1726,0.32,0.35,0.26,0.3,0.07,0.13,0.15,0.12,0.43,0.57,0.57,0.27,0.73,0.41,NA,0.44,0.72,0.38,0.26,0.55,0.27,0.37,NA,0.24,0.32,NA,0.35,0.14,0.42,NA,0.23,0.66,0.24,0.53,0.34,0.45,0.29,NA,NA,0.29,0.39,NA,0.28,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1727,0.28,0.3,0.22,0.25,0.1,0.21,0.16,0.2,0.36,0.4,0.49,0.22,0.6,0.52,NA,0.4,0.76,0.32,0.29,0.51,0.39,0.29,NA,0.35,0.3,NA,0.29,0.13,0.47,NA,0.29,0.51,0.26,0.49,0.37,0.41,0.22,NA,NA,0.18,0.25,NA,0.23,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1728,0.23,0.27,0.18,0.22,0.11,0.2,0.21,0.17,0.25,0.39,0.71,0.34,0.99,0.62,NA,0.47,0.96,0.43,0.38,0.59,0.46,0.39,NA,0.36,0.35,NA,0.33,0.11,0.45,NA,0.45,0.61,0.21,0.45,0.49,0.65,0.26,NA,NA,0.3,0.29,NA,0.23,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1729,0.13,0.15,0.39,0.17,0.18,0.14,0.09,0.14,0.34,0.23,0.75,0.27,0.67,0.61,NA,0.47,0.64,0.45,0.49,0.57,0.49,0.27,NA,0.29,0.26,NA,0.27,0.12,0.37,NA,0.35,0.64,0.21,0.63,0.61,0.48,0.24,NA,NA,0.22,0.33,NA,0.13,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1730,0.22,0.25,0.32,0.28,0.17,0.12,0.16,0.18,0.3,0.13,0.52,0.16,0.57,0.51,NA,0.4,0.55,0.39,0.52,0.31,0.46,0.26,NA,0.25,0.35,NA,0.3,0.21,0.35,NA,0.25,0.55,0.23,0.61,0.52,0.41,0.19,NA,NA,0.19,0.32,NA,0.28,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1731,0.27,0.19,0.34,0.34,0.16,0.15,0.22,0.19,0.27,0.19,0.52,0.17,0.61,0.47,NA,0.37,0.65,0.31,0.4,0.2,0.44,0.35,NA,0.19,0.36,NA,0.32,0.09,0.37,NA,0.26,0.42,0.27,0.63,0.51,0.49,0.25,NA,NA,0.19,0.33,NA,0.29,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1732,0.29,0.25,0.28,0.35,0.17,0.17,0.19,0.15,0.23,0.25,0.56,0.24,0.72,0.51,NA,0.35,0.73,0.28,0.53,0.38,0.55,0.03,NA,0.28,0.31,NA,0.32,0.15,0.45,NA,0.24,0.54,0.24,0.58,0.45,0.48,0.25,NA,NA,0.19,0.45,NA,0.32,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1733,0.23,0.22,0.15,0.17,0.09,0.15,0.15,0.11,0,0.05,0.47,0.25,0.61,0.44,NA,0.39,0.6,0.23,0.33,0.44,0.25,0.34,NA,0.22,0.38,NA,0.27,0.17,0.37,NA,0.18,0.44,0.19,0.46,0.33,0.41,0.25,NA,NA,0.12,0.29,NA,0.25,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1734,0.25,0.25,0.25,0.29,0.15,0.16,0.21,0.17,0.35,0.3,0.3,0.26,0.79,0.51,NA,0.37,0.4,0.27,0.45,0.57,0.52,0.59,NA,0.28,0.31,NA,0.2,0.25,0.4,NA,0.25,0.69,0.2,0.65,0.54,0.4,0.26,NA,NA,0.19,0.26,NA,0.27,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
1735,0.25,0.31,0.28,0.37,0.19,0.2,0.2,0.17,0.16,0.31,0.56,0.19,0.59,0.55,NA,0.43,0.51,0.27,0.48,0.49,0.46,0.55,NA,0.36,0.37,NA,0.06,0.08,0.33,NA,0.28,0.76,0.18,0.61,0.45,0.43,0.25,NA,NA,0.25,0.25,NA,0.28,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE
