age_CE,PAN01A_raw,PAN01B_raw,PAN02A_raw,PAN02B_raw,PAN03A_raw,PAN03B_raw,PAN04A_raw,PAN04B_raw,PAN05A_raw,PAN05B_raw,PAN06A_raw,PAN06B_raw,PAN07A_raw,PAN07B_raw,PAN08A_raw,PAN08B_raw,PAN09A_raw,PAN10A_raw,PAN10B_raw,PAN11A_raw,PAN11B_raw,PAN12A_raw,PAN12B_raw,PAN13A_raw,PAN13B_raw,PAN14A_raw,PAN14B_raw,PAN15A_raw,PAN15B_raw,PAN15C_raw,PAN16A_raw,PAN16B_raw,PAN17A_raw,PAN17B_raw,PAN18A_raw,PAN18B_raw,PAN21A_raw,PAN21B_raw,PAN22A_raw,PAN22B_raw,PAN23A_raw,PAN23B_raw,PAN24A_raw,PAN24B_raw,PAN25A_raw,PAN25B_raw,PAN26A_raw,PAN26B_raw,PAN01A_raw_outlier_flag,PAN01B_raw_outlier_flag,PAN02A_raw_outlier_flag,PAN02B_raw_outlier_flag,PAN03A_raw_outlier_flag,PAN03B_raw_outlier_flag,PAN04A_raw_outlier_flag,PAN04B_raw_outlier_flag,PAN05A_raw_outlier_flag,PAN05B_raw_outlier_flag,PAN06A_raw_outlier_flag,PAN06B_raw_outlier_flag,PAN07A_raw_outlier_flag,PAN07B_raw_outlier_flag,PAN08A_raw_outlier_flag,PAN08B_raw_outlier_flag,PAN09A_raw_outlier_flag,PAN10A_raw_outlier_flag,PAN10B_raw_outlier_flag,PAN11A_raw_outlier_flag,PAN11B_raw_outlier_flag,PAN12A_raw_outlier_flag,PAN12B_raw_outlier_flag,PAN13A_raw_outlier_flag,PAN13B_raw_outlier_flag,PAN14A_raw_outlier_flag,PAN14B_raw_outlier_flag,PAN15A_raw_outlier_flag,PAN15B_raw_outlier_flag,PAN15C_raw_outlier_flag,PAN16A_raw_outlier_flag,PAN16B_raw_outlier_flag,PAN17A_raw_outlier_flag,PAN17B_raw_outlier_flag,PAN18A_raw_outlier_flag,PAN18B_raw_outlier_flag,PAN21A_raw_outlier_flag,PAN21B_raw_outlier_flag,PAN22A_raw_outlier_flag,PAN22B_raw_outlier_flag,PAN23A_raw_outlier_flag,PAN23B_raw_outlier_flag,PAN24A_raw_outlier_flag,PAN24B_raw_outlier_flag,PAN25A_raw_outlier_flag,PAN25B_raw_outlier_flag,PAN26A_raw_outlier_flag,PAN26B_raw_outlier_flag
1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.25,0.22,NA,NA,0.49,0.34,0.88,0.46,0.27,0.57,NA,0.81,1.33,1.03,1.63,1.05,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1718,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.46,0.39,NA,NA,0.59,0.32,1.13,0.47,0.7,1.28,NA,1.14,1.6,1.47,1.9,1.21,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,1.74,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1719,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.38,0.41,NA,NA,0.47,0.17,1.35,0.51,1.13,1.28,NA,1.05,1.4,1.48,1.91,0.95,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98,1.75,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1720,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.58,0.77,NA,NA,0.8,0.35,1.56,0.67,1.06,1.56,NA,1.3,1.74,2.24,1.98,1.31,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,1.87,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1721,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.07,0.34,NA,NA,0.25,0.13,0.89,0.36,0.4,0.82,NA,0.62,0.81,1.06,0.74,0.76,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.65,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1722,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.23,NA,NA,0.19,0.15,0.9,0.34,0.46,0.76,NA,0.66,0.83,0.84,0.89,0.69,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.43,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1723,NA,NA,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.38,0.61,NA,NA,0.72,0.48,1.28,0.86,0.77,1.37,NA,1.43,1.55,1.75,1.63,0.61,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1.31,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1724,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.31,0.57,NA,NA,0.57,0.32,1.14,0.68,0.91,1.14,NA,1.33,1.48,1.66,1.53,0.91,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,0.99,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1725,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.47,0.64,NA,NA,0.68,0.31,1.25,0.79,1.28,1.61,NA,1.58,1.88,1.72,1.73,1.46,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64,1.37,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE
1726,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.88,0.93,NA,NA,1.27,0.64,0.98,0.97,1.28,1.71,NA,2.17,2.22,2.15,1.86,1.24,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,1.81,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1727,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.67,0.61,NA,NA,0.94,0.58,0.7,0.49,0.98,1.25,NA,1.41,1.61,1.47,1.22,0.8,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,0.84,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1728,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.25,0.21,NA,NA,0.11,0.11,0.45,0.34,0.71,0.93,1.24,0.88,0.89,0.82,0.68,0.47,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.28,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1729,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.25,0.25,NA,NA,0.18,0.14,0.54,0.41,0.63,0.79,1.09,0.93,0.87,1.08,0.93,0.65,0.44,NA,NA,NA,NA,NA,NA,0.44,0.45,NA,NA,NA,NA,0.34,0.47,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1730,NA,NA,NA,NA,NA,NA,0.39,0.37,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.23,0.25,NA,NA,0.23,0.5,0.72,0.6,0.74,0.93,1.24,0.99,1.08,1.03,0.9,0.62,0.43,NA,NA,NA,NA,NA,NA,0.67,0.7,NA,NA,NA,NA,0.63,0.62,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1731,NA,NA,NA,NA,NA,NA,0.34,0.4,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.29,0.24,NA,NA,0.43,0.55,0.84,0.64,1.02,1.49,1.72,1.29,1.36,1.01,1.02,0.72,0.51,NA,NA,NA,NA,NA,NA,0.7,0.74,NA,NA,NA,NA,0.77,1.09,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1732,NA,NA,NA,NA,NA,NA,0.49,0.6,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.33,0.19,NA,NA,0.38,0.41,0.49,0.31,0.87,1.17,1.69,1.23,1.3,1.06,1.32,0.54,0.43,NA,NA,NA,NA,NA,NA,0.66,0.71,NA,NA,NA,NA,0.83,1.09,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1733,NA,NA,NA,NA,NA,NA,0.33,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.36,0.18,NA,NA,0.27,0.31,0.6,0.38,0.79,1.15,1.52,1.26,1.2,0.86,1.13,0.63,0.39,NA,NA,NA,NA,NA,NA,0.56,0.58,NA,NA,NA,NA,0.79,0.62,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1734,NA,NA,NA,NA,NA,NA,0.44,1,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.44,0.33,NA,NA,0.45,0.56,1.02,0.55,0.95,1.68,1.51,1.53,1.46,0.86,1.1,0.87,0.64,NA,NA,NA,NA,NA,NA,0.81,0.83,NA,NA,NA,NA,1.2,0.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1735,NA,NA,NA,NA,NA,NA,0.14,0.32,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,0,0.47,0.67,0.56,0.62,0.49,0,0,0.04,0,NA,NA,NA,NA,NA,NA,0.15,0.08,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1736,NA,NA,NA,NA,NA,NA,0.29,0.41,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.24,0.27,NA,NA,0.34,0.26,0.8,0.51,0.77,1.13,1.9,1.81,2.03,0.72,0.8,0.7,0.5,NA,NA,NA,NA,NA,NA,0.67,0.43,NA,NA,NA,NA,1.05,0.59,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1737,NA,NA,NA,NA,NA,NA,0.29,0.36,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.22,0.14,NA,NA,0.25,0.34,0.37,0.33,0.89,0.99,1.81,1.54,1.76,0.6,0.48,0.57,0.42,NA,NA,NA,NA,NA,NA,1,0.68,NA,NA,NA,NA,1.56,0.68,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1738,NA,NA,NA,NA,NA,NA,0.53,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.46,0.54,NA,NA,0.46,0.53,0.74,0.58,0.98,1.4,2.07,1.67,1.99,1.2,0.96,0.72,0.46,NA,NA,NA,NA,NA,NA,1.34,0.89,NA,NA,NA,NA,1.34,0.73,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1739,NA,NA,NA,NA,NA,NA,0.3,0.24,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.18,0.22,NA,NA,0.28,0.3,0.45,0.44,0.87,1.35,1.59,1.13,1.21,1.06,0.46,0.65,0.39,NA,NA,NA,NA,NA,NA,0.66,0.51,NA,NA,NA,NA,0.61,0.34,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1740,NA,NA,NA,NA,NA,NA,0.42,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.16,0.24,NA,NA,0.17,0.42,0.37,0.41,0.83,1.2,2.22,1.75,1.2,1.19,0.69,0.6,0.29,1.55,NA,NA,NA,NA,NA,0.21,0.17,NA,NA,NA,NA,0.53,0.18,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1741,NA,NA,NA,NA,NA,NA,0.36,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.41,0.34,NA,NA,0.38,0.49,0.7,0.71,0.99,1.28,1.94,1.52,0.64,1.26,0.7,0.68,0.54,1.43,NA,NA,NA,NA,NA,0.38,0.41,NA,NA,NA,NA,0.86,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1742,NA,NA,NA,NA,NA,NA,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.16,0.17,NA,NA,0.22,0.33,0.27,0.42,0.8,0.92,1.14,0.94,0.5,0.64,0.37,0.29,0.21,0.59,NA,NA,NA,NA,NA,0.34,0.37,NA,NA,NA,NA,0.72,0.44,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1743,NA,NA,NA,NA,NA,NA,0.43,0.36,0.62,0.55,NA,NA,NA,NA,NA,NA,0.57,0.57,0.52,NA,NA,0.61,0.8,0.5,0.76,1.18,1.38,1.78,1.56,0.52,1.25,0.68,0.66,0.59,1.71,NA,NA,NA,NA,NA,0.68,0.61,NA,NA,NA,NA,0.95,0.86,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1744,NA,NA,NA,NA,NA,NA,0.37,0.26,0.31,0.3,NA,NA,NA,NA,NA,NA,0.23,0.41,0.31,NA,NA,0.18,0.32,0.24,0.45,0.83,0.97,1.19,1.09,0.48,0.79,0.29,0.29,0.23,1.02,NA,NA,NA,NA,NA,0.78,0.62,NA,NA,NA,NA,0.72,0.68,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1745,NA,NA,NA,NA,NA,NA,0.45,0.34,0.38,0.4,NA,NA,NA,NA,NA,NA,0.44,0.52,0.38,NA,NA,0.4,0.6,0.42,0.82,1.33,1.29,1.66,1.49,0.54,1.07,0.49,0.49,0.5,1.4,NA,NA,NA,NA,NA,0.85,0.8,NA,NA,NA,NA,1.29,1.19,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1746,NA,NA,NA,NA,NA,NA,0.78,0.51,1.14,1.13,NA,NA,NA,NA,NA,NA,0.69,0.79,0.68,NA,NA,0.78,0.57,0.69,0.94,1.32,1.46,2.13,1.81,0.6,1.54,0.64,0.56,0.55,2.05,NA,NA,NA,NA,NA,1.54,1.39,NA,NA,NA,NA,1.47,1.66,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1747,NA,NA,NA,NA,NA,NA,1.15,0.75,0.96,0.94,NA,NA,NA,NA,NA,NA,0.54,0.73,0.65,NA,NA,0.76,0.71,0.74,0.82,1.42,1.53,1.95,1.48,1.18,1.92,0.82,0.58,0.61,1.86,NA,NA,NA,NA,NA,1.02,1.58,NA,NA,NA,NA,1.1,1.29,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1748,NA,NA,NA,NA,NA,NA,0.59,0.3,0.54,0.33,NA,NA,NA,NA,NA,NA,0.37,0.52,0.28,NA,NA,0.28,0.36,0.47,0.54,0.92,1.11,0.97,0.7,0.42,0.93,0.25,0.29,0.39,0.97,2.24,NA,NA,NA,NA,1.03,0.42,NA,NA,NA,NA,0.45,0.64,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1749,NA,NA,NA,NA,NA,NA,0.94,0.44,1.48,0.81,NA,NA,NA,NA,NA,NA,0.72,0.72,0.59,NA,NA,0.66,0.74,0.92,1.07,1.43,1.45,1.93,1.23,0.61,1.84,0.69,0.63,0.79,1.7,2.29,NA,NA,NA,NA,1.64,1.32,NA,NA,NA,NA,1.09,1.75,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1750,NA,NA,NA,NA,NA,NA,0.54,0.21,0.68,0.57,NA,NA,NA,NA,NA,NA,0.44,0.54,0.35,NA,NA,0.59,0.72,0.56,0.7,1.21,1.36,1.23,0.98,0.3,1.3,0.44,0.32,0.36,0.86,1.56,NA,NA,NA,NA,1.33,0.82,NA,NA,NA,NA,0.38,1.02,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1751,NA,NA,NA,NA,NA,NA,0.33,0.11,0.3,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.39,0.22,0.38,1.07,0.88,1.09,0.9,0.53,0.58,0.23,0.26,0.3,1.1,1.33,NA,NA,NA,NA,0.66,0.38,NA,NA,NA,NA,0.2,0.74,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1752,NA,NA,NA,NA,NA,NA,0.18,0.02,0.3,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.15,0,0.13,0.74,0.69,0.79,0.59,0.63,0.16,0.06,0.16,0.17,0.64,0.63,NA,NA,NA,NA,0.56,0.26,NA,NA,NA,NA,0,0.53,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
