"","P20","P42","P44","P45","P48","P49","P50","P51","P52","P53","P54","P55","P56","P57","P58","P60","P46","P47","P59"
"1923",0.772717321022829,0.914999109065988,1.10414402859929,0.735502289778103,0.863808415438527,0.966534494400718,0.756265779657513,1.11061568596258,0.907970498277334,1.02633829795543,0.854899263983498,0.695700005535458,0.894264906608759,0.950371210667154,0.833286632481673,1.10776598547862,1.05164811726656,1.42996287034005,0.987357949350379
"1922",0.855108146965152,1.06505379196581,0.810778466936054,0.930663065095114,0.748158828949022,0.95403194112931,0.919462747126957,0.903605008705644,1.02690814234881,1.13892156083651,1.31310151491969,0.880630634490944,0.946667478608482,0.963692323547283,0.835390910597324,1.26180469726088,0.996493673635119,0.959657018410588,0.978595400951347
"1921",0.74439297685846,0.521366066116942,0.687328007183602,0.61952518460983,0.85666051456524,0.753787600986287,0.696836620884115,0.740036289436562,0.502787619058155,0.753848398859731,0.752988865224085,0.595049546804094,0.727518759756003,0.859367480389499,0.682818751338026,0.641655068907538,0.715617891945606,0.760789493211995,0.878711928621307
"1920",1.44313520373014,1.20478319790552,1.22820932437764,1.40660039706549,1.07557756339371,1.45581245251342,1.26137934888522,1.25120582974288,1.31911447833228,1.2097731504611,1.54265274436918,1.27767737321714,1.33216075585996,1.33162877020666,1.4414364115444,1.66457006313603,1.3191683841211,1.57608859343789,1.32777923179169
"1919",0.977105462955661,1.07816172666669,1.12158161087359,0.998716189351056,0.907011910861445,0.999272474312885,1.04156713846809,0.946245980027215,0.984652082711287,0.865317918129339,0.765564133439612,0.880354055411083,1.12819876574685,0.873496541711393,1.01723614662927,0.959288790460888,1.19579301464679,1.04159340734875,0.789764590328933
"1918",1.1386322279298,1.24312111990604,1.00732313820169,0.966144398735699,0.928241528098784,1.16294012501874,1.23739118386729,1.06133344265097,0.974206783084111,1.08121927138196,1.19188791538645,1.05358873864261,1.28982749790349,1.07252891607077,1.13569375122435,1.23658686156481,1.15038264072521,0.844227103209712,1.08007092413218
"1917",0.878766767590892,0.786114257519479,0.697898599004455,0.866187627074542,0.698386142004043,0.907029603660076,0.803993194326373,0.78274080812793,0.815534087896738,0.959703311035883,0.521154884332929,0.878655961486243,0.618765553355553,1.08755891030385,0.873091543664808,0.853598756452282,0.751717480225472,0.780381080255558,0.680677440897155
"1916",0.566744678046907,0.616341182406331,0.78872873623228,0.793703039527319,0.949747343820203,0.804001836253965,0.668362525247262,0.61191158898705,0.480060061719981,0.713442204073443,0.651541817120903,0.622804170552207,0.667411520900529,0.809455228411877,0.688562763679965,0.571412679459586,0.615810527627311,0.839057694787622,0.718410432875628
"1915",1.26416774514015,1.15951408868924,1.32389535310462,1.48759284247011,1.4330229637438,1.34442479954964,1.10794993056356,1.18468131885268,1.45062808187387,1.32181632206433,1.30045815093402,1.35173187123258,1.37175815755071,1.47211111052998,1.39626418365762,1.49817378351125,0.972909214071707,1.58099556634844,1.42358068766312
"1914",1.36354956831063,1.10753508526221,1.34280970603205,1.17681812899974,1.35206856214404,1.05344063694565,1.1685820517855,1.02749283909888,1.25350535559241,1.0150537013117,0.922129252020501,1.25810403970229,1.18178619308083,1.04570454083219,1.36891092590036,1.18577527459585,1.1524635844729,1.08551235116829,1.18088918892935
"1913",0.840509852593288,0.746031794759538,0.685507099703147,0.76718834091791,0.831263136117326,0.709254839522431,0.841882087627111,0.698749640294711,0.91887741681534,0.841151228193046,0.634789842999736,0.6862280398552,0.682648780656957,0.845293415257865,0.67620188594216,0.652000527686875,0.750629711053223,0.723119386766764,0.822895908146929
"1912",1.07114928305033,0.899488438323127,1.35103106325336,1.06904724077752,1.29334709230867,0.961748097422413,0.981599133213168,1.02288309801621,0.905336108932449,0.887715952679487,0.879294189022188,0.963349141138255,1.02588921464472,1.14311124761054,1.20999272107948,0.980229062615137,0.938954727283595,1.12153704876748,1.18705993614532
"1911",1.15930426504716,1.15481897266781,1.13165779888552,1.22484092775902,1.07309186152781,0.984393608895225,1.03384559023202,0.927602240463695,1.23014727476081,1.01295631676154,1.27429318213685,1.23336297650774,1.1227007430623,1.02552492507549,1.1325929488429,1.1081486054043,1.05211988517928,1.02509959463269,0.933575132353457
"1910",1.72957218535242,1.12840083619487,1.30655969747244,1.15555823355824,1.05552424351787,1.22152351000176,1.25453378111712,1.03864764085799,1.15106614223998,1.05263557324917,1.27301806230446,1.48682571727389,1.08827994206645,1.09493050637251,0.928276478924575,1.03232452632338,1.169013544688,1.01354886949158,0.940921419487928
"1909",0.737764908231817,0.913676167000546,0.844870168261003,0.725180362123171,1.09989799948748,0.984298374444263,1.09759360734542,0.999397289692011,0.892650581795856,0.888319583075835,0.729914853463843,1.05715965815948,0.755663469858402,1.00285625790432,0.839405247091222,0.973741889871094,0.838406494584539,0.962235887871489,0.938975679649826
"1908",1.08278114379181,1.37575113267779,1.33680681598572,1.01353726952505,0.945649121400499,1.19135291338898,1.27214071305404,1.38248090402674,1.04837648938311,1.2171776431323,1.1757094184321,1.15757008446178,1.08647102310147,1.13032267972946,1.03282006773248,1.13142427845001,1.01089837424476,1.10438320870354,1.2200173456644
"1907",1.24022795731204,1.43712478155754,1.20514642927231,1.09322731406977,1.25011702331246,1.25310424239563,1.33495493165198,1.34894626123092,1.08101093502186,1.13878160990662,1.5075720974344,1.0729188073891,1.09986607226366,1.19749576233443,1.30032213100669,1.0063206006414,0.905271610182055,1.11791188397774,1.29022416400576
"1906",1.29999836329647,1.31795691727157,1.08339344575389,1.32480559162391,1.03044163873942,1.19370066917477,1.09260283416372,1.14225368453171,1.08132615602787,1.2248759056434,1.20210552607372,1.05423425978225,0.894748260183992,1.19085863094894,1.03433217041434,1.12017993995529,0.913859297899279,1.01981374778153,0.910792135284163
"1905",1.28281654730519,1.39508539612671,1.48460627132675,1.25047319177648,1.27867554359215,1.3983107425895,1.52896160408786,1.42718355026355,1.13594688011132,1.24690751067224,1.16866496758521,1.33339602034709,1.30461308495162,1.23993758464384,1.19242518262429,1.33994092465656,1.02853582043669,1.1726189531033,1.55854495894494
"1904",1.13258684475001,1.66330528272085,1.49696897410815,1.15274663756029,1.08641266371614,1.26173887866737,1.36052803661984,1.41648728831539,1.41237328450695,1.2233897410479,1.05750003031787,1.24808949105236,1.09197082275812,0.983765844814987,1.14975792358888,1.15727397429813,1.15757929151064,0.888363540309432,1.34954001921694
"1903",0.839702613688057,0.741820583049691,0.694235719575173,0.767116693172683,0.745843051090536,0.576665008602972,0.456623412649165,0.62761018786996,0.768248640326009,0.779164882845802,0.798088262555855,0.572243205823869,0.714534674662105,0.731936195131419,0.661114665037534,0.565826641255152,0.879561640119567,0.680124744083956,0.745570663225969
"1902",0.990452433214037,1.14625618175661,1.18845101464735,1.12381568155648,0.947343387349839,1.19722502906588,1.12457377984848,1.36271314604791,1.12316113462581,0.971614191545378,1.23526068191108,1.1063632164526,1.26216806285913,1.0508352676509,1.07096630047603,0.84136955666435,1.02774557073488,1.04043490222319,1.26828866602158
"1901",0.919676274322766,0.948353572703945,1.02231133726055,1.00987780781488,0.913838264371485,0.813201016328934,0.941532261801225,1.05149308661495,1.0374327534555,0.906020752222342,0.791628417932141,0.864352711976557,0.981734375183093,1.04118263323929,1.02452278306573,0.685595760995972,0.952096940453111,0.640433297003656,1.08295026616951
"1900",1.02785738349069,1.2198970039223,1.19585596622222,1.20956899026538,1.05113019568716,0.882107329869303,0.867049766076271,0.807151745850504,1.03524393150735,1.03769939343961,0.985593920320602,0.978863608410638,0.972967575338965,1.06589018812922,0.77552434891997,0.973328859512576,1.19934713416394,0.995737308458842,0.924668899529994
"1899",0.445909627241948,0.560802991727941,0.364459056033042,0.431356732796686,0.617368478334315,0.46030910209556,0.691248901979047,0.520333334153334,0.396132092631549,0.68244880521861,0.514882676321598,0.550070483733725,0.66949247764241,0.545830307203536,0.72545455116666,0.662555960553836,0.710802579689617,0.473635684955423,0.625956280022619
"1898",1.1294826433099,1.16072712644941,1.38357248049862,1.43302711311338,1.34734944747672,1.07687322595447,1.02172016337297,1.24118181091795,0.887252962243188,1.21407020809558,1.0863656455332,1.02759461140499,1.25348017338791,1.39152449068531,0.96368607324491,0.973308140413828,1.17417223740219,1.13671856385337,1.14699572182515
"1897",0.99034159083812,1.08404056749201,0.811031636188828,1.27559510373179,1.04629363868687,0.80444951847719,1.00487532782921,1.023214904153,0.994348944201054,1.15868292610654,0.891527236366407,0.779633043842782,1.23130266959765,0.810577913556878,0.943574201009806,0.710139651740366,1.30853558201788,0.891650168765573,0.622562017294428
"1896",0.860528019089849,0.790663443268913,0.915285969852069,1.00851476792653,0.933352760188924,0.677005490646327,0.709760831133319,0.760390186259224,0.698573561554151,0.934220356084759,0.700723802032115,0.663599726179489,0.979408161335107,0.758134246133684,0.831526586845309,0.922674886907332,1.03916491650993,0.717960183907256,0.770702592620153
"1895",1.08107984923359,1.19616703239325,0.88585313621883,1.04014649889495,1.14114088991216,0.789656269084412,1.03088858166732,0.840031790362825,1.10951383011517,0.910676848959397,0.989651228007069,0.939078320515718,1.06592872791436,0.81312338367771,1.0584806352699,0.768107808909022,1.01560051548362,1.14267371014493,0.8907631846509
"1894",0.729145964717805,0.725210607006409,0.596619768181178,0.54211586645484,0.737569676523534,0.730867882175091,0.726844175988637,0.760460723268586,0.655464054599922,0.692339279420124,0.570333802080556,0.728855882536908,0.671354143774021,0.779527955404704,0.667910594728151,0.642363670367789,0.654183540229485,0.577253085810686,0.672468092170778
"1893",0.724494889806883,1.11403570808406,1.02962988796535,0.876122191616783,1.35566157306712,0.940002127758201,1.15138311291879,1.13365082590626,0.935761360443694,0.993683093475029,1.22662236123231,0.92230259795413,1.12044480479928,1.03421274543336,1.08635407448842,1.09823024967885,1.07271951163649,1.18289111340631,0.918268860083054
"1892",0.782657925403025,0.775697431501768,0.953785076267236,0.868219106372715,1.45474243341118,0.89594594405012,0.876856007132914,0.65379241770644,0.854345812084299,0.765256481625552,1.04731489047046,0.940292217735345,0.971437665004296,1.13586719698232,0.851683210039417,0.961099468707071,0.730120722780012,0.981294287665043,0.906617273162051
"1891",1.12245657255952,1.00857440011119,1.00015650357293,1.14383720127342,0.918832590013105,1.09321896946204,1.43607199314485,1.30753693388,1.09826173759728,1.12844885131194,1.05570352649659,1.18189919449018,1.08130911012164,1.33655363792135,1.32317504775521,1.74979332760285,0.851312458931072,1.59388271025989,0.979153361569686
"1890",0.960761267387332,0.882979153168353,0.798699977430316,1.03805857629746,1.1152654761267,1.1737788247315,1.04930846626667,1.2163164231476,0.977024160264893,1.04104124201489,0.98589769683619,1.02940409447551,1.06745753824139,0.888194297733498,1.0998409479269,1.02021689774118,0.950821070828972,1.2861468995354,0.926762426411664
"1889",1.30836471084649,1.21216189434445,1.10572485193332,1.01154999236701,0.96266398130684,1.75273342513485,1.18237459007323,1.0746949418606,1.0181827915317,1.1650936868995,1.27874133497488,1.39948767097281,1.13646042465842,0.961818377701662,1.29568889475695,1.49487517722524,0.897739226003725,1.79035930761563,1.06050384095029
"1888",1.10262067291767,1.12454202737302,0.82054357685352,0.934034567391622,0.990044936874906,0.928629661828581,1.0134049193299,1.03257416726485,1.17501303429981,0.993592882575552,1.26025250938429,1.11455519293519,1.04362215297104,1.25141324757829,0.985320109216834,0.909402887746296,1.4495698197375,0.621473013986797,1.18589385259273
"1887",1.1252511046737,0.961333570125021,0.85527598414244,0.877286659172517,0.709934355227971,1.18516154755448,0.903751016357974,0.940705578509341,0.975168244683014,1.01088318545412,0.982169603396807,0.890839339354334,0.837090897780601,0.91910950638093,0.922790264240914,1.04339874135063,1.18205356766584,0.766588356319101,1.10835102603996
"1886",1.51731127432274,1.17901720425781,1.39554569035696,1.08606508614742,1.11158932078619,1.54853500849158,1.19302469156964,1.03201968881239,1.14240471786937,1.43422167759744,1.4194428699614,1.46688826321176,1.43520411381264,1.23856825772956,1.37686177880908,1.18947799412689,1.34464030305422,1.29782355873806,1.82086495104307
"1885",1.20907502134115,1.14462546816537,1.16865685956492,1.13789935270038,0.956447728868606,0.989823854106584,0.995736242948768,1.30100575302138,1.40695340083705,1.17538260386469,0.707881160982191,1.37025238554651,1.18099865971952,1.17796802146345,1.19299591284272,0.786001209642588,1.13894289139961,1.355618579454,1.11914921107733
"1884",0.614570400266802,0.73227668913403,0.825687703520806,0.846739557401134,1.01741636861067,0.745012372359317,0.89070055657925,0.868113615382674,1.28523574419666,0.967362873640093,0.970707315835109,1.01171447029006,0.958644862003951,0.371108395850529,0.639110801713323,0.969093372946683,0.900573060642298,0.681482128158087,0.9688962675163
"1883",1.04164152368698,0.829003751856135,1.00631827566646,0.930202315525229,0.920181215651764,0.886924810775477,0.734317550562044,0.939182037244225,1.2752024901045,1.03608280237901,1.07086348770343,0.998251512488843,0.967080347766844,0.841173246502639,1.13063575067757,0.876261445866766,1.01971115715149,0.733965806874589,0.856775222393663
"1882",0.879952151958657,0.540896236138662,0.708752309329035,0.597931429829973,0.706364002948836,0.871924225247189,0.868540000623444,0.769330471133883,0.733587462391558,0.783148764473225,0.758978416343556,0.338698598232526,0.628844958225893,0.690798903069695,0.700090128790894,0.841855362611634,0.752333551259471,0.902800312031774,0.575858512136609
"1881",0.933491526330537,1.09908143692003,1.31317674373452,1.23102632359891,0.962970380505439,0.895825662052601,0.992984529652742,1.03499170355528,1.1375533402661,0.86114900965255,1.03121897553994,1.36073172969419,1.03222999443008,1.08417693684318,0.993519665117526,0.970991504276133,0.941990162859289,0.877632699054517,0.852283564568743
"1880",0.63095749936428,0.595935464092669,0.719443885341642,0.773075286040799,0.566811064266067,0.677711189139118,0.805220182246395,0.746154107220588,0.41299763378871,0.721686037463766,0.737394830659201,0.489137229370247,0.647226758063754,1.06808868683644,0.753767228458805,1.30661145605251,0.677625451963476,0.761708136528783,0.694419679013851
