age_CE,HLMH01B_raw,HLMH02B_raw,HLMH03B_raw,HLMH04A_raw,HLMH05B_raw,HLMH06B_raw,HLMH07A_raw,HLMH08B_raw,HLMH09B_raw,HLMH10A_raw,HLMH11B_raw,HLMH13A_raw,HLMH14A_raw,HLMH15B_raw,HLMH16B_raw,HLMH17A_raw,HLMH18B_raw,HLMH19A_raw,HLMH20B_raw,HLMH01B_raw_outlier_flag,HLMH02B_raw_outlier_flag,HLMH03B_raw_outlier_flag,HLMH04A_raw_outlier_flag,HLMH05B_raw_outlier_flag,HLMH06B_raw_outlier_flag,HLMH07A_raw_outlier_flag,HLMH08B_raw_outlier_flag,HLMH09B_raw_outlier_flag,HLMH10A_raw_outlier_flag,HLMH11B_raw_outlier_flag,HLMH13A_raw_outlier_flag,HLMH14A_raw_outlier_flag,HLMH15B_raw_outlier_flag,HLMH16B_raw_outlier_flag,HLMH17A_raw_outlier_flag,HLMH18B_raw_outlier_flag,HLMH19A_raw_outlier_flag,HLMH20B_raw_outlier_flag
1807,0.85,0.74,1.02,1.58,0.84,1.28,1.11,0.4,0.67,0.46,0.97,1.44,0.95,1.33,0.73,0.34,0.75,0.36,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.8,0.69,0.84,1.45,0.7,1.56,0.98,0.35,0.59,0.53,0.92,1.21,1.28,1.12,0.54,0.32,0.62,0.24,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.85,0.78,1.1,1.65,0.8,1.75,0.96,0.44,0.7,0.58,0.87,1.65,1.6,1.3,0.61,0.42,0.99,0.34,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.6,0.49,0.64,1.11,0.68,1,0.62,0.32,0.38,0.52,0.64,1.12,0.85,0.88,0.51,0.33,0.6,0.44,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.88,0.77,0.84,1.4,0.83,1.37,0.81,0.58,0.69,0.83,0.97,1.74,1.18,1.12,0.7,0.43,0.96,0.53,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.84,0.88,0.74,1.83,1.13,1.75,1.01,0.66,1.02,0.64,0.98,1.99,1.82,1.29,0.71,0.5,0.94,0.69,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.52,0.76,0.68,1.58,0.89,1.49,0.9,0.56,0.76,0.61,0.61,1.65,1.26,1.03,0.47,0.39,0.95,0.57,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.64,0.91,1.14,1.9,1.2,2.18,1.08,0.84,1.16,0.7,0.82,2.09,1.47,1.55,0.84,0.66,1.45,0.82,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.56,0.81,0.98,1.78,0.6,1.61,1.12,0.7,0.59,0.88,0.53,1.3,1.23,1.46,0.55,0.56,0.91,0.67,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.68,0.99,0.93,1.91,0.78,1.67,0.99,0.78,0.75,0.65,0.78,1.63,1.35,1.51,0.63,0.63,0.99,0.74,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.84,1.06,0.92,1.81,0.95,1.65,1.03,0.85,0.89,0.68,0.8,1.65,1.18,1.43,0.81,0.61,1.14,0.85,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.66,1.06,1.09,1.34,1.09,1.3,0.97,0.71,1.02,0.4,0.78,1.4,1.11,1.69,0.8,0.94,1.03,0.61,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.57,0.95,1.02,0.9,0.9,1.25,1.12,0.68,0.9,0.58,0.86,1.31,0.95,1.39,0.72,0.88,1.11,0.58,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.6,1.02,0.97,0.86,0.81,1.15,0.87,0.61,0.8,0.45,0.55,1.12,0.93,1.2,0.69,0.69,1.19,0.67,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.8,0.9,1.24,1.5,1.08,1.35,0.82,0.72,0.91,0.27,0.57,1.29,1.15,1.01,0.73,0.79,1.11,0.76,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.81,0.9,1.31,1.92,1.1,1.02,0.68,0.98,0.83,0.42,0.93,1.95,1.36,1.17,0.79,0.7,1.18,0.77,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.61,0.77,0.95,0.83,0.99,0.87,0.79,0.68,0.85,0.43,0.7,1.45,0.82,0.82,0.6,0.66,0.75,0.71,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.75,0.86,1.15,0.98,1.07,0.94,0.69,0.6,0.88,0.28,0.58,1.5,1.13,0.99,0.71,0.7,1.19,0.76,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.88,0.97,0.99,1,1.84,1.08,0.86,0.68,0.96,0.38,0.68,1.26,1.1,1.1,0.71,0.56,1.35,0.89,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.8,0.94,1.13,0.77,1.84,1.21,1.05,0.82,1.36,0.24,0.5,1.3,1.11,1.17,0.66,0.5,1.42,0.92,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.75,0.79,1,0.87,1.82,1.03,0.68,0.78,1.05,0.38,0.57,1.3,1.32,0.93,0.65,0.54,0.89,0.82,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.7,0.92,1.11,1.31,1.64,1.09,0.63,0.85,1.16,0.53,0.56,1.47,1.39,1.26,0.86,0.76,1.01,0.87,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.85,0.95,1.01,0.85,1.06,0.99,0.65,0.83,1.1,0.37,0.61,1.34,0.91,1.11,0.52,0.67,1.1,1.08,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.74,0.79,0.89,0.52,0.94,1.01,0.78,0.6,0.86,0.42,0.8,1.06,1.01,0.98,0.51,0.7,1.03,0.81,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.86,0.96,0.97,0.87,1.22,1.43,1.03,0.71,1.16,0.5,0.63,1.23,1.23,0.99,0.56,0.96,1.39,0.67,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.57,0.7,0.77,0.71,0.92,0.94,0.75,0.56,0.86,0.29,0.67,1.06,0.95,1.05,0.54,0.92,1.17,0.76,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.87,0.91,1.02,0.73,0.84,0.94,0.76,0.66,0.97,0.52,0.78,1.38,1.2,1.31,0.66,0.89,1.24,0.93,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.88,1,1.08,0.96,1.03,1.41,0.8,0.92,1.11,0.53,0.76,1.68,1.26,1.23,0.69,1.05,1.28,0.94,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.88,0.92,1.03,0.8,1.01,1.24,0.79,0.9,1.2,0.71,0.45,1.6,0.77,1.12,0.57,0.9,1.29,0.85,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.77,0.41,0.74,0.64,1.07,1.08,0.66,0.88,1.04,0.45,0.34,1.4,0.59,0.83,0.4,0.88,1.28,0.72,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.76,0.33,0.86,1.06,1.34,1.7,0.64,0.71,0.97,0.6,0.37,1.75,0.75,0.81,0.38,0.99,1.31,0.81,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.61,0.35,0.71,1.26,1.26,1.71,0.52,0.55,0.75,0.55,0.75,1.6,0.9,1.03,0.5,1.35,1.2,0.81,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.66,0.61,0.74,1.44,1.24,1.87,0.51,0.79,0.76,0.55,0.86,1.4,1.03,1.34,0.45,1.12,1.05,0.66,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.61,0.65,0.56,0.54,0.83,1.23,0.5,0.56,0.75,0.37,0.64,1.16,0.53,0.86,0.42,0.74,0.99,0.79,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.56,0.82,0.8,0.57,1.16,1.33,0.37,0.61,0.97,0.31,0.66,1.04,0.86,0.67,0.52,0.97,1.25,0.8,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.56,1.03,1.14,0.51,1.09,1.32,0.53,0.67,0.88,0.4,0.78,1.23,0.85,0.79,0.53,1.02,1.35,0.95,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.67,0.86,1.34,0.83,1.29,1.55,0.75,0.61,0.91,0.56,0.89,1.74,1.22,1.22,0.59,1.08,1.56,0.95,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.66,0.96,1.03,0.97,0.93,1.31,0.9,0.82,0.8,0.44,0.74,1.89,1.17,1.4,0.57,0.94,0.88,0.69,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.84,0.77,0.86,0.63,1.23,1.39,0.87,0.9,0.92,0.74,0.76,2.01,1.5,1.67,0.45,1.05,1.01,0.73,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.64,0.59,0.79,0.7,1.14,1.97,0.85,1.08,1.13,0.75,0.79,1.88,1.94,1.51,0.48,1.8,0.98,0.75,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.56,0.56,0.71,0.77,0.89,1.49,0.8,0.8,1.04,0.77,0.62,1.17,1.81,1.11,0.38,1.25,0.98,0.49,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.82,0.59,0.84,0.68,1,1.8,0.87,0.87,1.06,0.8,0.78,1.41,1.67,1.33,0.67,1.25,1.29,0.64,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.35,0.5,0.5,0.59,1.14,1.27,0.63,0.62,0.78,0.81,0.52,0.98,0.9,0.93,0.6,0.7,1.01,0.28,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.67,0.56,0.36,0.42,0.9,1.13,0.9,0.56,0.82,0.71,0.44,1.21,1.45,0.92,0.64,1.04,1.38,1.11,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.75,0.5,0.3,0.33,0.95,1.29,0.8,0.71,0.76,0.5,0.49,0.98,1.37,0.81,0.59,0.89,1.14,0.93,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.74,0.55,0.14,0.44,1.03,1.09,0.87,0.64,0.57,0.5,0.47,1.02,1.23,0.69,0.51,0.71,1.12,0.61,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.98,0.4,0.17,0.6,1.09,1.32,1.69,0.83,0.94,0.8,0.4,1.15,1.26,0.62,0.62,0.96,1.14,0.77,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.8,0.54,0.15,0.57,0.98,1.16,1.36,0.71,0.73,0.78,0.42,1.04,0.91,0.72,0.68,0.85,1.27,0.82,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.7,0.53,0.16,0.38,0.97,0.87,0.88,0.49,0.62,0.57,0.32,0.87,0.74,0.6,0.63,0.63,0.9,0.85,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.62,0.6,0.26,0.35,1.24,1.19,0.87,0.47,0.65,0.6,0.29,0.85,0.75,0.6,0.53,0.42,0.92,0.61,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.95,0.7,0.49,0.7,1.28,1.54,1.29,0.76,1.14,0.97,0.57,1.32,1.31,1.08,0.77,1.45,1.28,1.09,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.05,0.77,0.49,1.01,1.07,1.77,1.37,0.96,1.45,1.21,0.59,1.42,1.41,1.08,0.72,1.56,1.22,1,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.96,0.7,0.57,1.03,0.86,1.59,1.16,0.85,0.99,1.04,0.5,1.14,1.23,0.79,0.65,1.18,1.17,0.86,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.81,0.8,0.55,1.58,1.17,2.15,1.06,1.04,1.21,0.97,0.55,1.22,1.65,0.69,0.46,1.28,1.32,0.79,1.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,1.1,0.61,0.58,1.39,0.9,1.86,1.14,0.83,0.98,0.83,0.58,1.11,0.98,0.6,0.71,1.47,1.47,0.86,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.81,0.38,0.62,1.18,0.68,1.62,0.86,0.63,0.89,0.48,0.31,0.83,1.13,0.57,0.63,1.12,1.4,0.64,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.94,0.72,1.2,1.42,1.05,1.85,0.7,1.06,1.01,0.84,0.61,1.24,1.26,0.98,0.83,1.44,2,1.06,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.63,0.17,1.31,1.18,0.8,1.48,0.47,0.99,1.29,1.02,0.66,1.1,1.18,0.97,1.07,1.21,1.79,0.95,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,1.04,0.27,0.96,0.79,0.48,1.19,0.46,0.61,1.05,1.01,0.56,0.85,0.7,0.59,0.77,0.9,1.37,0.7,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.91,0.24,0.8,0.9,0.53,1.28,0.51,0.69,0.97,0.65,0.38,1,1.22,0.6,0.54,0.54,1.11,0.65,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.97,0.55,0.84,1.44,0.79,1.62,0.59,1.07,1.18,0.69,0.54,1.13,1.12,0.82,0.8,0.94,1.25,0.91,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.94,0.73,1.27,1.57,1.03,1.81,0.57,1.46,1.54,0.92,0.49,1.21,1.47,0.86,0.8,0.91,1.76,1.21,1.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,1.04,0.58,0.81,0.9,0.97,1.58,0.65,1.18,2.33,0.87,0.47,1.11,0.81,0.75,0.76,0.94,1.49,1.03,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,1.07,0.86,0.67,0.64,1.37,1.9,0.64,1.09,1.41,0.86,0.37,1.04,0.58,0.95,0.6,1.16,1.58,1,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,1.1,0.94,0.75,0.81,1.08,1.24,0.77,0.74,0.83,0.79,0.54,1.05,0.58,1.08,0.51,1.11,1.67,1.1,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,1.01,1.06,1,0.78,1.4,1.37,0.79,0.89,1.15,0.9,0.64,1.06,0.81,0.97,0.53,1.16,1.7,1.33,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,1.06,1.02,0.87,1,1.06,1.5,0.75,1,1,1.01,0.65,1.18,0.96,0.73,0.59,1.43,1.72,1.31,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.92,0.79,0.99,0.87,0.9,1.14,0.6,0.93,0.96,0.82,0.57,0.98,1.22,0.73,0.6,1.45,2.12,1.1,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.96,0.59,0.91,1.09,0.82,1.18,0.82,0.89,1.07,0.67,0.61,1.12,1.09,0.81,0.62,0.99,2.16,1.07,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.71,0.54,0.74,0.6,0.77,1.15,0.57,0.64,0.85,0.43,0.31,0.92,0.44,0.59,0.47,0.68,1.87,0.99,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.63,0.58,0.62,0.51,0.82,1.14,0.56,0.95,1.07,0.38,0.25,0.96,0.61,0.54,0.58,0.92,2.08,1.06,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.7,1.02,0.58,0.51,0.73,1.24,0.35,0.95,1.23,0.53,0.27,1.04,0.48,0.57,0.57,0.93,1.82,1.16,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.8,1.02,0.77,0.78,0.65,1.25,0.46,1.1,1.02,0.73,0.45,1.07,0.61,0.9,0.7,1.01,1.65,1.01,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.67,0.62,0.51,0.63,0.47,0.75,0.42,0.5,0.67,0.29,0.25,0.68,0.49,0.55,0.53,0.45,1.07,0.63,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.85,0.65,0.82,0.87,0.4,1.14,0.43,0.7,0.96,0.3,0.36,0.82,0.8,0.91,0.52,0.74,2.04,0.99,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.81,0.62,0.87,1.23,0.44,1.21,0.61,0.73,0.88,0.55,0.55,0.77,0.65,0.78,0.51,0.78,1.25,1.02,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.93,0.9,1.03,1.28,0.52,1.33,0.57,1.14,0.89,0.76,0.51,1.07,0.99,1.06,0.67,0.93,1.96,1.54,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
