age_CE,WH101A3_raw,WH101B3_raw,WH102A3_raw,WH102B3_raw,WH103A3_raw,WH103B3_raw,WH202A3_raw,WH202B3_raw,WH101A3_raw_outlier_flag,WH101B3_raw_outlier_flag,WH102A3_raw_outlier_flag,WH102B3_raw_outlier_flag,WH103A3_raw_outlier_flag,WH103B3_raw_outlier_flag,WH202A3_raw_outlier_flag,WH202B3_raw_outlier_flag
1923,0.67,0.61,0.94,0.62,1.53,1.5,0.4,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.87,1,1.67,1.1,1.42,1.99,0.46,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.74,0.95,1.59,1.04,1.13,1.36,0.52,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.98,1,1.47,1.2,0.87,1.24,0.75,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.74,0.57,1.42,1.33,1.23,1.63,0.6,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.51,0.56,1.61,1.65,1.23,1.54,0.4,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.5,0.45,0.66,0.55,0.8,1.08,0.44,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.71,0.56,0.65,0.6,0.9,1.25,0.25,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.25,1,1.13,1.55,1.75,1.83,0.37,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.89,0.87,0.92,1.39,1.19,1.27,0.32,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.98,0.78,0.88,1.02,1.31,1.59,0.37,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.7,1.42,1.23,1.75,1.31,2.43,0.47,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.28,0.2,0.67,0.73,1.15,1.61,0.46,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.13,0.23,0.37,0.5,0.74,0.67,0.18,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.17,0.28,0.48,0.79,1.21,1.63,0.29,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.73,0.64,0.91,1.31,1.03,2.11,0.3,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.46,0.46,0.47,0.68,0.99,1.32,0.3,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.55,0.84,0.48,0.87,0.79,1.84,0.3,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.42,0.55,0.68,0.9,1.21,1.63,0.38,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.67,0.57,0.8,1.3,1.16,1.58,0.36,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.59,0.57,0.65,0.91,1.18,1.39,0.33,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.67,0.88,0.56,1,1.21,1.84,0.25,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.94,1.12,0.99,1.3,1.14,1.76,0.32,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.73,0.92,0.88,0.87,1.05,1.36,0.39,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.59,0.67,0.7,0.73,0.98,1.71,0.19,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.58,0.73,0.48,1,0.69,1.51,0.12,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.36,0.66,0.79,1.04,0.46,1.07,0.13,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.65,0.86,1.04,1.19,0.72,1.49,0.29,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.72,0.81,0.91,0.93,0.8,1.61,0.36,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.88,0.76,0.88,0.88,0.86,1.49,0.35,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.88,0.67,0.62,0.72,0.52,1.06,0.29,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.07,1.06,0.94,0.95,0.47,1.15,0.34,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.05,1.18,0.99,1.25,0.71,1.23,0.37,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.77,0.88,0.83,0.94,0.59,1.25,0.41,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.08,1.03,1.17,1.04,0.74,1.51,0.43,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.02,0.61,0.85,0.87,0.53,1.21,0.41,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.72,0.74,1.23,1.04,0.5,1.3,0.29,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.84,0.65,0.78,1,0.31,0.64,0.46,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.8,0.5,0.91,0.79,0.32,0.94,0.45,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.63,0.56,0.65,0.92,0.58,1.43,0.3,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.98,0.82,0.84,0.88,0.77,1.63,0.33,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.57,0.53,1.04,0.89,0.59,1.19,0.26,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.55,0.37,0.67,0.62,0.32,0.84,0.17,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.58,0.4,1,0.66,0.47,1.28,0.29,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.5,0.52,0.79,0.7,0.48,0.98,0.38,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.28,0.27,0.52,0.46,0.33,0.9,0.25,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.34,0.25,1,0.76,0.5,1.15,0.26,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.52,0.44,1.02,0.89,0.61,1.27,0.22,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.51,0.27,0.7,0.68,0.47,0.95,0.23,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.54,0.5,0.78,0.62,0.46,1.06,0.2,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.62,0.42,0.85,0.6,0.59,0.98,0.4,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.63,0.33,0.24,0.31,0.29,0.59,0.25,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.54,0.52,0.63,0.71,0.53,0.86,0.3,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.45,0.8,0.84,1.36,0.95,1.37,0.36,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.17,0.94,0.54,0.75,0.93,1.77,0.3,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,1.02,0.82,0.45,0.58,0.54,0.93,0.31,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.94,0.55,0.28,0.78,0.4,0.71,0.27,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.45,0.39,0.53,0.69,0.51,0.93,0.25,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.63,0.73,0.67,0.84,0.72,1.36,0.31,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.78,0.42,0.58,0.75,0.37,0.81,0.21,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.33,0.5,0.43,0.61,0.47,0.95,0.28,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.52,0.27,0.37,0.5,0.37,0.5,0.41,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.31,0.26,0.28,0.33,0.36,0.43,0.18,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.51,0.55,0.43,0.66,0.8,1.4,0.23,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.68,0.83,0.61,0.57,1.07,1.79,0.35,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.31,0.35,0.31,0.38,0.54,0.79,0.28,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.4,0.49,0.21,0.26,0.36,0.59,0.16,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,1,0.85,0.41,0.42,0.85,0.97,0.23,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.45,0.71,0.32,0.44,1,1.13,0.28,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
