age_CE,HL1A_raw,HL1B_raw,HL2A_raw,HL2B_raw,HL3A_raw,HL3B_raw,HL4A_raw,HL4B_raw,HL5A_raw,HL5B_raw,HL6A_raw,HL6B_raw,HL7A_raw,HL7B_raw,HL8A_raw,HL8B_raw,HL9A_raw,HL9B_raw,HL10A_raw,HL10B_raw,HL11A_raw,HL11B_raw,HL12A_raw,HL12B_raw,HL13A_raw,HL13B_raw,HL14A_raw,HL14B_raw,HL15B_raw,HL16A_raw,HL16B_raw,HL17A_raw,HL17B_raw,HL18A_raw,HL18B_raw,HL19A_raw,HL19B_raw,HL20A_raw,HL20B-1_raw,HL20B-2_raw,HL1A_raw_outlier_flag,HL1B_raw_outlier_flag,HL2A_raw_outlier_flag,HL2B_raw_outlier_flag,HL3A_raw_outlier_flag,HL3B_raw_outlier_flag,HL4A_raw_outlier_flag,HL4B_raw_outlier_flag,HL5A_raw_outlier_flag,HL5B_raw_outlier_flag,HL6A_raw_outlier_flag,HL6B_raw_outlier_flag,HL7A_raw_outlier_flag,HL7B_raw_outlier_flag,HL8A_raw_outlier_flag,HL8B_raw_outlier_flag,HL9A_raw_outlier_flag,HL9B_raw_outlier_flag,HL10A_raw_outlier_flag,HL10B_raw_outlier_flag,HL11A_raw_outlier_flag,HL11B_raw_outlier_flag,HL12A_raw_outlier_flag,HL12B_raw_outlier_flag,HL13A_raw_outlier_flag,HL13B_raw_outlier_flag,HL14A_raw_outlier_flag,HL14B_raw_outlier_flag,HL15B_raw_outlier_flag,HL16A_raw_outlier_flag,HL16B_raw_outlier_flag,HL17A_raw_outlier_flag,HL17B_raw_outlier_flag,HL18A_raw_outlier_flag,HL18B_raw_outlier_flag,HL19A_raw_outlier_flag,HL19B_raw_outlier_flag,HL20A_raw_outlier_flag,HL20B-1_raw_outlier_flag,HL20B-2_raw_outlier_flag
1890,0.4,0.564,0.674,0.558,0.232,0.744,0.496,0.742,0.526,0.43,0.67,0.136,0.396,0.348,0.428,0.998,0.848,0.774,0.854,0.526,0.454,0.666,0.618,0.974,0.62,0.528,0.618,0.734,0.746,0.958,0.698,0.772,0.512,0.612,0.75,0.824,1.14,1.638,NA,0.582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1891,0.346,0.572,0.746,0.434,0.37,0.792,0.568,0.74,0.476,0.362,0.892,0.244,0.286,0.356,0.432,0.994,0.856,0.948,1.438,0.52,0.45,0.498,0.778,1.002,0.644,0.544,0.678,0.85,0.74,0.818,0.692,0.706,0.53,0.866,0.942,1.014,0.966,1.078,NA,0.518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1892,0.45,0.586,1.226,0.482,0.192,0.918,0.526,0.646,0.552,0.448,0.738,0.124,0.538,0.552,0.568,0.93,0.974,1.052,1.422,0.44,0.482,0.642,0.724,0.948,0.634,0.522,0.598,0.776,0.76,0.792,0.594,0.902,0.612,0.898,1.084,1.242,1.242,1.654,NA,0.574,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1893,0.458,0.502,1.046,0.516,0.33,1.046,0.408,0.566,0.586,0.342,0.77,0.13,0.392,0.584,0.622,0.986,1,0.98,0.818,0.458,0.494,0.666,0.732,0.864,0.616,0.52,0.706,0.726,0.838,0.99,0.564,0.748,0.522,0.878,0.86,1.148,1,1.748,NA,0.668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1894,0.212,0.248,0.732,0.332,0.256,0.548,0.28,0.396,0.6,0.326,0.574,0.162,0.18,0.194,0.676,1.012,0.666,0.958,0.626,0.312,0.236,0.368,0.678,0.768,0.422,0.446,0.682,0.56,0.238,1.104,1.094,0.534,0.306,0.67,0.924,1.112,0.976,1.47,NA,0.424,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1895,0.4,0.712,0.884,0.488,0.436,1.136,1.032,0.882,0.906,0.398,1.026,0.418,0.614,0.704,0.852,1.278,0.982,1.23,1.058,0.532,0.806,0.958,0.804,0.924,0.752,0.612,1.614,0.984,0.924,1.468,1.76,1.136,0.97,1.008,1.442,1.782,1.61,2.036,NA,0.806,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1896,0.316,0.504,0.46,0.24,0.252,0.642,0.45,0.404,0.654,0.388,0.646,0.224,0.274,0.344,0.498,0.752,0.488,0.758,0.424,0.23,0.398,0.454,0.718,0.78,0.632,0.466,0.566,0.522,0.504,1.01,1.142,0.584,0.48,0.508,0.762,1.098,0.954,0.988,NA,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1897,0.57,0.554,0.624,0.362,0.296,1.198,0.68,0.61,0.882,0.306,1.134,0.3,0.552,0.454,0.624,1.126,0.878,1.14,0.83,0.58,0.622,0.662,0.864,0.922,0.658,0.426,0.602,0.514,0.902,1.632,1.336,0.726,0.568,0.984,1.174,1.298,1.45,1.098,NA,0.408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1898,0.464,0.464,1.218,0.342,0.608,0.956,0.784,0.662,0.912,0.51,1.094,0.422,0.654,0.594,0.698,1.118,1.144,1.118,0.888,0.542,0.536,0.608,0.8,0.85,0.61,0.534,0.948,0.66,0.914,2.432,1.568,0.928,0.792,0.98,0.892,1.29,1.352,1.292,NA,0.378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1899,0.124,0.368,0.8,0.336,0.352,0.372,0.194,0.222,0.484,0.264,0.438,0.19,0.094,0.066,0.422,0.578,0.614,0.634,0.342,0.216,0.166,0.268,0.59,0.528,0.234,0.298,0.426,0.348,0.198,0.916,0.698,0.27,0.196,0.236,0.314,0.626,0.708,0.734,NA,0.206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1900,0.434,0.532,1.492,0.47,0.492,0.972,0.948,0.82,0.946,0.484,1.064,0.436,0.622,0.746,0.792,0.956,1.184,1.262,1.142,0.652,0.772,0.906,NA,NA,NA,NA,0.89,0.69,0.832,1.634,1.132,0.82,0.856,1.052,0.936,1.478,1.558,1.668,NA,0.674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1901,0.544,0.668,0.872,0.364,0.41,0.666,0.706,0.762,0.724,0.5,1.024,0.372,0.31,0.86,0.568,0.856,1.016,1.23,0.954,0.538,0.454,0.636,NA,NA,NA,NA,0.902,0.762,0.674,1.666,1.358,0.878,0.826,1.004,0.93,1.178,1.254,1.838,NA,0.612,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1902,0.552,0.646,1.058,0.548,0.32,0.858,1.044,0.928,0.752,0.474,0.954,0.368,0.418,0.702,0.508,1.126,0.918,1.06,0.796,0.592,0.766,0.914,NA,NA,NA,NA,0.752,0.708,0.852,1.644,1.288,0.914,0.846,0.986,0.942,1.252,1.252,1.604,NA,0.544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1903,0.526,0.554,0.85,0.506,0.318,0.772,0.794,0.806,0.754,0.38,0.68,0.418,0.442,0.512,0.426,0.964,0.934,0.974,0.704,0.454,0.628,0.708,NA,NA,NA,NA,0.638,0.674,0.622,1.26,1.084,0.928,0.596,0.742,0.74,1.202,1.13,1.15,NA,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1904,0.652,0.704,0.638,0.402,0.4,0.888,0.742,0.886,0.942,0.282,0.96,0.45,0.502,0.528,0.702,1.37,1.114,1.178,0.99,0.67,0.836,0.944,NA,NA,NA,NA,0.874,0.756,0.852,1.524,1.362,1.034,0.666,1.03,0.92,1.48,1.314,1.668,NA,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1905,0.782,0.888,0.712,0.58,0.494,0.92,1.148,1.122,0.776,0.502,0.952,0.532,0.568,0.726,0.578,1.116,0.988,1.108,1.088,0.552,0.82,0.984,NA,NA,NA,NA,0.79,0.828,1.184,1.346,1.468,1.162,1.008,1.038,1,1.484,1.512,1.732,NA,0.592,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1906,0.586,0.578,0.494,0.452,0.354,0.572,0.864,0.98,0.584,0.438,0.794,0.392,0.436,0.57,0.492,0.912,0.706,0.73,1.014,0.396,0.676,0.666,NA,NA,NA,NA,0.836,0.684,1.042,1.076,1.158,1.03,0.848,0.78,0.904,1.082,1.036,1.472,NA,0.578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1907,0.374,0.516,0.798,0.524,0.19,0.71,0.716,0.732,0.606,0.438,0.862,0.384,0.366,0.538,0.58,0.968,0.836,0.864,0.972,0.452,0.704,0.952,NA,NA,NA,NA,0.722,0.56,0.79,1.03,0.842,0.748,0.618,0.752,0.748,1.218,1.158,1.33,NA,0.534,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1908,0.424,0.352,0.394,0.292,0.158,0.742,0.67,0.698,0.674,0.478,0.946,0.432,0.368,0.422,0.538,1.012,0.902,1.062,0.88,0.532,0.804,0.78,NA,NA,NA,NA,0.338,0.23,0.912,0.508,0.452,0.536,0.418,0.478,0.446,1.276,1.19,0.496,NA,0.174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1909,0.304,0.326,1.266,0.432,0.116,1.014,0.942,0.994,0.65,0.47,0.648,0.488,0.322,0.478,0.742,1.19,1.248,1.36,0.824,0.57,0.652,0.78,NA,NA,NA,NA,0.422,0.368,0.858,0.728,0.512,0.562,0.252,0.414,0.428,1.296,1.45,1.004,NA,0.256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1910,0.814,0.634,2.21,0.632,0.218,1.182,1.488,1.314,0.838,0.558,1.066,0.752,0.56,0.408,0.948,1.638,1.182,1.584,1.128,0.952,1.142,1.304,NA,NA,NA,NA,0.764,0.532,1.43,1.29,1.278,0.942,0.548,1.136,0.754,1.344,2.078,1.86,NA,0.588,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1911,0.81,0.558,1.862,0.354,0.284,0.77,1.05,1.03,0.7,0.472,0.86,0.468,0.54,0.246,0.556,1.084,0.936,1.078,0.842,0.524,0.848,0.78,NA,NA,NA,NA,0.806,0.534,1.21,1.164,1.106,0.908,0.734,0.882,0.8,1.294,1.374,1.494,NA,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1912,0.462,0.52,1.51,0.484,0.234,0.82,0.674,0.758,0.79,0.484,0.614,0.252,0.508,0.372,0.636,1.122,0.9,0.988,0.596,0.338,0.574,0.562,NA,NA,NA,NA,0.822,0.478,0.678,1.234,0.956,0.598,0.528,0.668,0.716,1.392,1.192,1.628,NA,0.494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1913,0.488,0.694,1.054,0.414,0.286,0.866,0.758,0.966,1.09,0.57,0.88,0.394,0.634,0.422,0.768,1.354,1.112,1.084,1.442,0.416,0.928,1.324,NA,NA,NA,NA,1.2,0.55,0.814,2.104,1.218,0.906,0.58,0.966,0.784,1.658,1.594,2.018,NA,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1914,1.13,0.788,1.65,0.6,0.358,1.184,1.334,1.394,1.404,0.64,1.22,0.612,0.87,0.906,0.952,1.434,1.42,1.626,2.394,0.58,1.32,1.286,NA,NA,NA,NA,2.06,0.724,1.72,2.26,1.858,1.762,1.072,1.354,1.046,2.276,2.14,2.602,NA,0.932,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE
1915,0.82,0.746,1.326,1.514,0.29,0.932,0.766,1.04,1.23,0.74,0.976,0.342,0.672,0.704,0.768,1.314,1.112,1.208,1.418,0.494,1.096,1.03,NA,NA,NA,NA,1.33,0.554,1.578,1.578,1.304,1.126,0.72,1.072,0.74,1.52,1.958,1.832,NA,0.576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1916,0.3,0.414,0.292,0.526,0.172,0.548,0.236,0.44,0.396,0.398,0.426,0.158,0.116,0.17,0.468,0.934,0.76,0.698,0.356,0.138,0.328,0.42,NA,NA,NA,NA,0.762,0.286,0.286,1.162,0.764,0.418,0.274,0.374,0.382,0.902,1.054,0.926,NA,0.216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1917,0.474,0.91,1.302,0.376,0.222,0.608,0.72,0.732,0.85,0.508,0.738,0.402,0.644,0.448,0.668,0.964,0.782,0.726,0.746,0.292,0.84,0.812,NA,NA,NA,NA,0.806,0.34,0.662,1.26,1.006,0.58,0.484,0.642,0.526,1.39,1.428,1.022,NA,0.476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1918,0.578,0.738,0.916,0.292,0.148,0.676,0.852,0.662,0.788,0.616,0.816,0.458,0.538,0.328,0.438,1.092,0.762,0.712,0.822,0.31,0.92,0.792,NA,NA,NA,NA,0.666,0.402,0.882,0.98,0.92,0.614,0.45,0.756,0.448,0.976,1.28,1.108,NA,0.366,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1919,0.43,0.542,1.416,0.322,0.154,0.706,0.78,0.764,0.684,0.568,0.772,0.448,0.324,0.232,0.542,1.174,0.566,0.766,0.682,0.33,0.986,1.08,NA,NA,NA,NA,0.66,0.376,1.1,0.838,0.87,0.492,0.258,0.632,0.476,0.756,0.856,0.876,NA,0.284,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1920,0.462,0.476,0.996,0.314,0.184,0.652,0.608,0.71,0.798,0.642,0.766,0.36,0.288,0.182,0.582,1.052,0.834,0.726,0.772,0.426,0.724,1.054,NA,NA,NA,NA,0.692,0.422,1.038,0.992,1.026,0.882,0.578,0.87,0.608,1.016,1.308,1.15,NA,0.478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1921,0.426,0.51,0.564,0.268,0.108,0.51,0.464,0.524,0.73,0.538,0.558,0.272,0.254,0.154,0.498,1.148,0.798,0.904,0.912,0.34,0.604,0.84,NA,NA,NA,NA,0.588,0.37,0.67,0.882,0.694,0.612,0.376,0.586,0.436,1.1,0.972,1.396,NA,0.274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1922,0.484,0.54,0.71,0.286,0.216,0.612,0.762,0.678,0.798,0.62,0.748,0.378,0.524,0.188,0.612,1.224,0.9,1.05,0.85,0.424,1.04,0.918,NA,NA,NA,NA,0.846,0.536,1.334,1.192,1.146,0.724,0.552,0.952,0.638,1.378,1.44,1.522,NA,0.514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1923,0.448,0.466,0.494,0.382,0.168,0.406,0.69,0.708,0.772,0.57,0.68,0.302,0.282,0.082,0.47,1.172,0.866,0.852,0.456,0.336,0.682,0.784,NA,NA,NA,NA,0.778,0.526,1.104,1.146,1.214,0.666,0.492,1.074,0.584,1.256,1.044,1.182,NA,0.376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1924,0.626,0.588,0.704,0.424,0.182,0.61,0.82,0.974,0.908,0.578,0.86,0.426,0.612,0.252,0.536,1.264,0.87,0.906,0.706,0.496,1.166,1.094,NA,NA,NA,NA,1.32,0.466,1.478,1.674,1.806,0.898,0.798,1.004,0.824,1.182,1.48,1.266,NA,0.552,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1925,0.436,0.446,0.472,0.18,0.12,0.372,0.37,0.55,0.66,0.574,0.77,0.28,0.318,0.204,0.506,1.108,0.834,0.704,0.416,0.29,0.436,0.5,NA,NA,NA,NA,1.112,0.464,0.922,0.982,1.198,0.766,0.488,0.494,0.448,0.79,0.986,1.182,NA,0.434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1926,0.692,0.64,0.602,0.468,0.16,0.654,0.81,1.112,1.004,0.684,0.798,0.282,0.568,0.31,0.73,1.388,1.242,1.134,1.108,0.516,1.19,1.03,NA,NA,NA,NA,1.16,0.69,1.648,1.464,1.668,1,0.804,1.184,0.79,1.142,1.638,1.57,NA,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
