age_CE,BC1301A_raw,BC1302B_raw,BC1303B_raw,BC1304A_raw,BC1305A_raw,BC1306A_raw,BC1307A_raw,BC1308B_raw,BC1309A_raw,BC1310B_raw,BC1311A_raw,BC1312A_raw,BC1313B_raw,BC1314A_raw,BC1315B_raw,BC1316A_raw,BC1317A_raw,BC1318A_raw,BC1319A_raw,BC1320A_raw,BC1301A_raw_outlier_flag,BC1302B_raw_outlier_flag,BC1303B_raw_outlier_flag,BC1304A_raw_outlier_flag,BC1305A_raw_outlier_flag,BC1306A_raw_outlier_flag,BC1307A_raw_outlier_flag,BC1308B_raw_outlier_flag,BC1309A_raw_outlier_flag,BC1310B_raw_outlier_flag,BC1311A_raw_outlier_flag,BC1312A_raw_outlier_flag,BC1313B_raw_outlier_flag,BC1314A_raw_outlier_flag,BC1315B_raw_outlier_flag,BC1316A_raw_outlier_flag,BC1317A_raw_outlier_flag,BC1318A_raw_outlier_flag,BC1319A_raw_outlier_flag,BC1320A_raw_outlier_flag
1952,1.61,1.35,1.72,2.99,1.87,0.62,0.72,3.12,0.75,1.43,0.77,0.73,0.61,1.85,0.59,1,0.93,0.84,1.37,1.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,1.5,1.35,1.38,2.14,1.92,0.47,0.73,2.64,0.85,1.44,0.83,0.81,0.47,1.87,0.71,1.02,0.97,0.72,1.24,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,2.07,1.79,2.42,3.17,2.05,0.38,0.54,2.45,0.98,1.37,0.63,0.73,0.37,1.67,0.99,0.74,1.61,0.71,1.9,1.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.62,1.52,2.02,2.43,2.9,0.61,0.89,3.24,1.24,1.36,0.89,0.89,0.54,1.33,0.86,0.94,1.24,1.27,2.01,2.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.33,1.39,2.09,1.81,2.41,0.64,0.65,2.81,0.78,1.04,0.71,0.83,0.63,0.84,0.89,0.7,1.17,1.23,1.8,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.3,1.63,1.98,1.65,2.18,0.43,0.84,3.08,0.79,1.12,0.74,0.79,0.6,0.85,0.66,0.6,0.97,1.12,1.68,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.48,2.97,3.15,2.47,3.37,0.34,1.2,3.45,1.06,1.32,1.15,1.04,0.72,1.46,0.82,0.63,1.77,1.41,2.89,2.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.93,2.24,1.39,1.28,2,0.59,0.85,2.07,0.71,0.9,0.64,0.72,0.79,1.02,0.64,0.23,0.91,1.41,2.16,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.29,1.96,1.61,1.73,1.99,0.73,1.34,2.2,0.87,1.11,0.77,0.9,0.87,1.56,0.57,0.92,1.08,1.29,1.74,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0,0.24,0,0.16,0.26,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.12,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.56,1.2,1.46,1.73,1.45,0.49,0.53,1.22,0.67,0.78,0.28,0.55,0.43,0.92,0.15,0.23,0.83,0.76,1.07,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.28,0.63,0.66,0.85,0.86,0.18,0.27,1.48,0.55,0.44,0.18,0.58,0.63,0.71,0.15,0.18,0.34,0.41,0.62,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.99,2.22,1.45,2.12,1.73,0.67,1.18,3.06,1.23,1.39,0.87,1.05,1.23,1.85,0.51,1.14,1.39,0.81,1.23,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.82,2.79,1.58,2.19,1.97,0.92,1.26,3.29,1.28,1.73,0.71,0.76,1.5,1.88,0.56,1.16,1.88,1.07,1.43,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.33,2.41,2.04,3.36,3.6,0.89,1.92,3.64,1.38,2.05,1.18,0.96,2.15,2.35,0.61,1.28,1.54,1.06,1.5,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,2.14,3.1,2.51,3.78,3.87,1.08,2.22,4.35,1.31,2.42,1.71,1.43,3.09,2.9,3.57,1.52,1.59,1.18,1.65,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,1.44,2.65,1.82,2.95,4.19,0.98,1.38,3.41,1.18,1.41,2,1.17,2.24,2.32,1.23,0.91,1.26,1.13,1.61,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.36,2.65,2.16,3.04,4.62,1.21,1.56,2.77,1.41,1.67,2.08,1.34,2.82,3.41,1.19,0.92,1.52,1.41,1.88,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.08,1.43,1.18,1.81,3.23,0.88,1.17,1.69,0.83,1.21,1.33,0.92,2.13,1.81,0.76,0.89,0.6,1.07,1.19,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.87,1.66,1.35,2.13,2.79,0.73,0.93,1.7,1.14,1.39,1.18,1.27,1.74,1.53,0.72,1.13,0.52,0.96,1.2,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.15,0.36,0.18,0.4,0.78,0.2,0.27,0.69,0.29,0.31,0.31,0.31,0.36,0.17,0,0,0,0.31,0.32,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.02,1.23,1.56,2.86,3.11,0.88,1.27,3.21,1.05,1.64,0.95,0.88,1.44,1.16,0.89,1.11,0.52,1.15,0.82,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.86,0.84,1.22,2.2,2.36,0.66,0.89,3.38,1.22,1.19,0.87,0.65,1.6,1.58,0.56,0.48,0.33,0.72,0.75,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.75,1.27,1.45,2.32,2.14,0.78,1,3.69,1.68,1.54,0.99,0.92,1.7,1.43,0.6,0.57,0.6,0.95,1.13,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.67,1.11,1.32,1.64,1.7,0.54,0.66,2.74,1.45,1.22,0.81,0.79,1.33,0.93,0.38,0.44,0.49,1.01,1.08,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.9,1.73,2.4,2.68,2.48,0.75,1.31,4.98,2.2,1.81,0.99,0.97,1.82,1.23,0.57,0.66,0.64,0.72,1.6,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,1.27,0.94,2.28,2.67,1.85,0.41,0.65,3.1,1.71,1.11,0.9,0.84,1.02,1.5,0.36,0.82,0.71,0.62,1.53,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,1.52,0.76,2.7,2.4,1.87,0.57,1.01,5.48,2.08,1.65,1.55,1.04,1.54,1.53,0.47,0.75,1.2,1.35,1.81,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.76,1.24,3.18,2.86,2.31,0.97,1.27,6.37,2.77,1.98,1.94,1.25,1.95,2.19,0.7,1.02,1.59,2.73,1.82,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.74,0.53,1,0.87,0.92,0.39,0.43,2.32,0.93,0.85,0.75,0.59,0.91,0.86,0.3,0.45,0.69,1.83,1.01,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,1.11,0.87,2.54,1.18,1.76,0.52,0.88,4.7,1.74,1.63,1.01,0.87,1.37,1.26,0.58,0.82,1.21,2.27,1.29,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,2.36,1.39,3.15,1.66,2.83,0.42,1.63,5.33,2.26,2.57,1.59,1.11,1.89,2.3,0.79,1.37,1.09,2.8,1.76,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,1.97,1.27,1.68,0.57,1.51,0.84,0.96,3.11,1.27,0.92,1.04,0.62,0.34,0.56,0.37,1.46,0.49,3.31,1.13,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1985,1.11,0.93,1.19,0.75,0.84,0.75,1.36,2.17,1.6,1.1,0.6,0.66,0.44,1.24,0.66,1.28,0.4,1.71,0.7,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.63,1.07,1.16,0.8,0.86,0.41,0.92,2.21,1.28,0.89,0.68,0.55,0.41,1.06,0.42,0.9,0.43,0.96,1,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.43,0.94,0.71,0.49,0.51,0.4,0.84,1.94,1.12,0.86,0.56,0.5,0.43,0.58,0.32,0.49,0.45,0.73,0.71,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.6,0.93,0.91,0.51,0.55,0.24,0.97,1.43,1.29,0.74,0.5,0.49,0.27,0.61,0,0.56,0.66,0.59,0.73,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
