age_CE,TON01AR_raw,TON01BR_raw,TON02AR_raw,TON02BR_raw,TON03AR_raw,TON03BR_raw,TON04AR_raw,TON04BR_raw,TON05AR_raw,TON05BR_raw,TON06AR_raw,TON06BR_raw,TON07AR_raw,TON07BR_raw,TON08AR_raw,TON08BR_raw,TON09AR_raw,TON09BR_raw,TON10AR_raw,TON10BR_raw,TON11AR_raw,TON11BR_raw,TON12AR_raw,TON12BR_raw,TON13AR_raw,TON13BR_raw,TON14AR_raw,TON14BR_raw,TON15AR_raw,TON15BR_raw,TON16AR_raw,TON16BR_raw,TON17AR_raw,TON17BR_raw,TON18AR_raw,TON18BR_raw,TON19AR_raw,TON19BR_raw,TON20AR_raw,TON20BR_raw,TON01AR_raw_outlier_flag,TON01BR_raw_outlier_flag,TON02AR_raw_outlier_flag,TON02BR_raw_outlier_flag,TON03AR_raw_outlier_flag,TON03BR_raw_outlier_flag,TON04AR_raw_outlier_flag,TON04BR_raw_outlier_flag,TON05AR_raw_outlier_flag,TON05BR_raw_outlier_flag,TON06AR_raw_outlier_flag,TON06BR_raw_outlier_flag,TON07AR_raw_outlier_flag,TON07BR_raw_outlier_flag,TON08AR_raw_outlier_flag,TON08BR_raw_outlier_flag,TON09AR_raw_outlier_flag,TON09BR_raw_outlier_flag,TON10AR_raw_outlier_flag,TON10BR_raw_outlier_flag,TON11AR_raw_outlier_flag,TON11BR_raw_outlier_flag,TON12AR_raw_outlier_flag,TON12BR_raw_outlier_flag,TON13AR_raw_outlier_flag,TON13BR_raw_outlier_flag,TON14AR_raw_outlier_flag,TON14BR_raw_outlier_flag,TON15AR_raw_outlier_flag,TON15BR_raw_outlier_flag,TON16AR_raw_outlier_flag,TON16BR_raw_outlier_flag,TON17AR_raw_outlier_flag,TON17BR_raw_outlier_flag,TON18AR_raw_outlier_flag,TON18BR_raw_outlier_flag,TON19AR_raw_outlier_flag,TON19BR_raw_outlier_flag,TON20AR_raw_outlier_flag,TON20BR_raw_outlier_flag
1986,2.599,2.03,2.403,2.263,1.942,3.081,3.06,4.376,2.525,2.892,1.776,1.586,6.747,6.428,3.712,3.229,1.809,0.918,6.014,6.994,1.247,2.746,2.956,2.587,4.129,4.625,6.71,6.222,6.472,2.364,3.298,1.793,4.766,4.944,3.721,3.489,2.539,1.617,2.075,2.228,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.09,1.002,1.127,1.409,0.833,1.647,1.845,2.105,1.119,1.349,0.65,0.62,3.301,3.661,1.913,1.799,0.6,0.644,4.261,4.752,1.421,1.62,1.633,1.658,2.488,3.188,4.57,6.023,2.236,1.101,1.194,1.076,1.998,2.361,1.236,1.425,1.446,0.744,0.598,0.988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.62,0.567,1.451,1.422,0.585,1.712,2.291,2.429,0.543,0.901,1.005,1.043,3.092,3.38,2.349,2.154,0.739,0.717,5.174,6.054,1.266,1.737,1.106,1.137,2.22,2.631,3.772,7.15,2.016,0.924,0.964,1.174,2.879,2.4,0.802,1.157,2.088,0.8,0.715,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.834,0.901,1.221,1.519,0.389,0.743,1.855,1.696,0.489,0.862,0.682,0.713,3.134,3.931,2.338,1.966,0.49,0.405,2.913,3.126,1.56,1.549,1.007,0.923,2.157,1.82,3.883,5.604,1.455,0.6,0.6,0.806,1.528,1.609,1.018,1.008,1.343,0.731,0.751,0.764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,1.216,1.132,1.867,2.439,0.654,1.453,2.184,2.454,0.873,1.398,1.03,1.023,5.163,6.177,2.214,2.063,1.08,1.069,3.809,3.862,1.276,2.431,1.614,1.905,3.573,3.496,5.708,8.091,2.485,1.397,0.674,0.923,3.031,2.968,1.827,1.04,2.286,0.806,0.816,0.972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,1.425,0.701,1.7,1.694,0.675,0.956,1.514,1.33,0.516,0.941,0.929,0.794,3.421,3.933,2.821,2.043,0.669,0.65,3.133,2.81,1.856,1.347,1.538,1.671,3.062,2.656,4.532,6.305,2.965,0.855,0.924,1.018,3.097,2.701,1.946,1.415,1.684,0.67,0.769,0.772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,2.701,1.734,2.074,2.845,1.224,1.466,2.339,2.352,0.709,1.489,1.206,1.063,5.459,4.56,3.198,2.517,1.08,0.943,3.118,4.353,2.559,2.037,2.21,1.87,5.45,3.485,4.887,6.665,2.446,1.09,1.178,1.538,4.484,2.808,2.791,2.166,2.056,1.084,0.861,1.062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,4.387,3.26,3.07,3.927,2.389,1.405,4.466,4.085,1.407,2.328,1.46,1.083,6.499,4.973,3.624,2.761,1.398,1.016,5.188,6.251,2.036,2.371,3.509,2.466,6.09,4.329,6.268,8.566,3.033,1.138,1.389,1.788,7.558,5.444,4.592,3.917,2.797,1.732,1.126,1.639,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,1.515,1.191,2.205,2.481,1.038,1.372,2.566,4.326,1.637,1.432,1.261,0.954,3.856,3.348,2.669,1.672,0.806,1.074,4.197,6.252,3.981,1.697,1.998,1.228,3.239,2.996,4.409,6.218,2.002,0.802,1.067,1.314,3.761,4.032,2.46,1.722,1.787,1.057,1.077,0.793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,4.864,2.838,3.945,3.81,2.723,2.527,4.044,6.023,4.51,3.363,2.574,1.93,6.336,5.048,4.839,2.984,2.466,2.326,5.869,8.203,2.292,3.155,2.693,2.616,6.685,5.41,5.985,7.999,4.742,1.58,2.242,1.797,5.929,6.162,4.773,3.554,3.139,2.966,2.369,1.724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,3.515,2.148,3.225,3.573,1.147,2.562,3.343,4.204,3.347,2.848,1.3,0.773,4.457,5.362,2.51,2.178,1.297,1.414,3.749,5.527,1.138,1.857,3.248,3.484,2.726,2.794,6.205,5.737,2.01,0.581,1.888,1.407,2.708,3.709,2.971,2.287,2.264,1.457,1.312,1.095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997,1.826,1.474,1.636,2.864,0.658,1.025,2.104,3.477,2.694,1.264,0.983,0.768,3.314,3.374,2.799,3.336,1.09,0.702,2.115,3.523,0.158,2.169,2.253,2.179,2.367,3.105,4.229,4.68,2.129,0.456,1.298,0.937,2.221,2.715,1.982,1.501,1.69,0.633,0.53,0.776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1998,3.311,1.878,3.086,4.908,2.197,2.775,3.513,4.933,3.81,4.34,2.236,1.441,8.807,7.938,5.37,5.674,3.049,2.508,4.96,6.733,4.601,4.555,3.092,2.944,4.506,5.003,7.091,8.39,5.702,1.909,2.463,1.748,7.398,7.345,4.568,4.049,3.038,0.861,1.253,1.942,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1999,3.732,2.043,1.804,3.067,1.677,1.912,2.005,3.53,3.5,2.247,1.038,0.684,3.129,3.207,5.344,5.299,1.119,1.042,2.973,3.924,2.09,2.522,2.078,2.084,2.672,2.111,5.01,5.85,2.108,0.738,1.32,1.305,3.646,2.932,2.565,1.941,1.038,0.447,0.588,1.195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000,2.264,1.54,1.318,1.719,1.55,1.958,2.707,5.2,2.352,1.21,1.259,0.67,3.492,3.474,7.359,4.712,0.629,0.831,3.589,4.245,1.67,1.892,2.722,1.782,2.322,2.826,3.666,4.292,2.358,0.818,0.9,0.987,3.423,4.169,2.42,1.782,1.134,0.599,0.802,1.446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2001,2.382,1.54,1.367,2.097,1.576,2.071,2.106,4.147,2.569,1.11,1.075,0.567,2.96,3.61,7.26,5.422,0.934,1.315,4.491,4.722,1.923,1.93,1.852,1.289,2.143,2.991,4.86,4.713,2.791,0.878,1.02,0.991,3.369,4.02,1.889,1.555,0.939,0.492,0.673,1.128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2002,2.961,2.526,1.725,2.542,1.178,1.213,2.042,3.273,2.072,1.358,1.046,0.804,3.245,3.147,6.273,4.975,1.343,1.187,3.262,4.06,2.485,2.283,2.675,2.025,2.78,4.248,5.346,4.791,3.626,1.002,0.981,1.161,2.202,2.574,1.969,1.633,0.627,0.31,0.698,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2003,2.787,2.953,2.504,2.822,1.55,1.351,3.184,2.991,2.965,1.329,1.008,0.577,4.154,4.651,5.571,4.809,1.544,1.386,5.033,4.512,2.926,2.061,3.418,3.212,3.414,4.191,5.905,5.255,3.341,1.242,1.103,1.358,2.914,3.517,5.203,1.059,1.984,0.791,0.935,1.443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2004,2.456,1.792,1.498,1.777,0.794,0.664,1.953,1.962,2.118,0.957,0.695,0.41,2.784,2.791,4.002,3.074,1.417,1.084,3.465,3.444,2.116,1.439,2.938,2.32,2.137,2.011,3.761,3.701,3.262,0.882,0.79,1.112,2.131,2.56,0.84,0.852,1.355,0.273,0.778,0.758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2005,4.555,2.839,2.641,4.029,2.041,1.175,3.372,3.543,4.408,2.184,1.147,0.912,5.091,4.61,6.323,5.257,2.378,2.034,4.979,5.666,3.116,2.16,2.989,3.317,5.457,3.886,5.856,4.331,5.283,1.557,2.257,1.814,3.473,4.613,2.157,1.96,3.182,0.756,1.128,1.066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2006,5.275,4.091,2.182,3.569,1.919,1.388,3.758,2.554,4.623,2.584,0.926,0.728,3.374,3.78,6.077,5.167,2.038,1.527,4.566,5.598,2.495,1.783,2.682,3.485,4.2,2.985,6.574,5.61,4.733,1.229,1.905,1.454,3.741,4.345,1.96,1.68,3.041,0.639,0.944,0.648,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2007,1.729,1.779,1.082,1.701,0.819,0.625,2.185,1.393,1.447,0.853,0.426,0.404,1.045,1.873,2.36,2.228,0.843,0.79,1.607,2.342,1.293,1.091,1.64,1.662,1.727,1.825,4.242,3.772,2.294,0.671,0.976,0.77,1.186,2.128,0.504,0.898,1.238,0.324,0.557,0.495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2008,1.832,1.56,1.281,2.192,0.872,0.662,1.973,1.728,1.273,0.815,0.434,0.381,1.256,1.686,3.095,2.53,0.756,0.727,1.916,2.928,1.449,1.089,0.979,1.795,1.68,2.529,3.344,2.949,2.315,0.619,0.724,0.812,1.846,3.325,0.749,0.924,0.934,0.502,0.735,0.661,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2009,2.373,2.02,1.374,1.874,1.073,0.793,1.534,1.69,1.251,0.77,0.405,0.434,2.421,3.112,2.926,2.851,0.788,0.616,2.132,3.506,1.604,1.579,1.001,1.313,2.01,2.724,3.486,2.979,2.663,0.282,1.126,0.805,1.651,2.592,0.911,1.175,1.517,0.724,0.883,0.693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2010,4.146,3.23,1.989,3.186,1.341,1.31,1.952,2.037,2.059,1.539,0.575,0.615,3.728,3.578,5.345,5.266,1.394,1.042,3.027,4.748,2.585,2.478,2.601,2.172,3.656,2.66,4.072,5.092,3.177,0.427,1.443,1.179,2.017,3.512,1.169,1.71,2.55,0.921,0.983,1.176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2011,6.679,4.565,1.964,3.269,2.201,2.023,1.968,2.141,2.554,0.902,0.858,0.73,3.775,4.021,7.32,5.548,1.461,1.378,5.204,5.654,3.181,2.672,2.823,2.637,3.369,3.615,5.928,5.339,3.233,0.369,1.497,1.079,2.751,4.631,1.945,2.631,3.216,0.582,1.19,1.381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2012,2.737,2.41,1.395,2.505,1.115,0.988,2.148,1.315,0.92,0.551,0.662,0.466,2.982,2.841,3.076,2.946,1.094,0.888,3.21,3.61,1.921,1.789,1.351,1.259,2.224,2.636,3.07,3.02,2.075,0.365,0.932,0.645,1.459,2.465,1.098,1.591,2.097,0.497,0.812,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2013,1.967,1.154,0.948,1.488,0.664,0.542,1.47,1.286,0.765,0.599,0.475,0.39,2.033,1.566,2.146,2.192,0.817,0.62,2.148,1.975,1.168,0.925,1.6,1.271,2.167,1.654,2.383,2.829,1.925,0.281,0.775,0.696,1.226,2.052,0.998,0.885,1.432,0.586,0.818,0.823,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2014,1.23,0.963,0.897,1.173,0.156,0.284,0.716,0.363,0.545,0.472,0.327,0.219,1.74,1.48,1.37,1.516,0.511,0.401,1.116,1.562,0.446,0.468,1.086,0.968,1.429,1.622,1.343,1.949,0.698,0.315,0.662,0.425,0.786,1.025,0.326,0.692,0.922,0.414,0.489,0.532,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,0.926,1.148,0.976,1.361,0.276,0.315,0.706,0.95,0.585,0.628,0.326,0.227,2.175,1.704,2.367,1.773,0.395,0.358,1.4,2.714,0.876,0.746,1.362,1.067,2.224,1.787,1.915,2.063,1.094,0.441,1.009,0.598,1.585,1.37,0.569,1.035,0.821,0.238,0.801,0.707,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016,1.772,2.044,1.42,1.599,0.373,0.46,1.302,1.507,0.951,0.971,0.418,0.269,3.611,2.835,5.262,2.95,0.894,0.801,2.365,4.222,2.344,1.433,1.588,0.935,2.93,2.981,2.034,3.625,1.459,0.701,1.51,0.974,2.865,2.355,1.272,1.523,1.226,0.49,0.786,0.818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2017,5.385,3.486,2.487,2.723,0.442,0.804,2.922,3.339,1.594,1.363,0.859,0.704,3.582,2.531,7.571,3.949,1.578,1.557,4.16,4.671,3.311,2.073,3.076,1.995,5.005,5.236,3.373,4.911,2.502,0.747,2.044,0.966,4.61,4.336,2.814,2.537,0.831,1.053,1.308,1.149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2018,1.781,2.454,1.736,1.716,0.151,0.685,2.044,2.414,0.836,0.651,0.824,0.489,2.493,1.758,2.631,NA,1.395,1.163,3.153,2.346,1.802,1.032,2.205,1.439,2.317,2.574,1.738,2.694,1.71,NA,1.194,0.641,2.094,1.655,1.388,1.053,NA,0.693,0.875,0.765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
