"","PLT_CN","TRE_CN","SPCD","Year","RW"
"353",2848844010690,2848863010690,122,1979,2.82
"354",2848844010690,2848863010690,122,1980,2.45
"355",2848844010690,2848863010690,122,1981,3.11
"356",2848844010690,2848863010690,122,1982,2.29
"357",2848844010690,2848863010690,122,1983,2.21
"358",2848844010690,2848863010690,122,1984,1.63
"359",2848844010690,2848863010690,122,1985,1.71
"360",2848844010690,2848863010690,122,1986,1.93
"361",2848844010690,2848863010690,122,1987,1.39
"362",2848844010690,2848863010690,122,1988,1.82
"363",2848844010690,2848863010690,122,1989,1.3
"364",2848844010690,2848863010690,122,1990,1.19
"365",2849054010690,2849073010690,106,1886,0.68
"366",2849054010690,2849073010690,106,1887,0.54
"367",2849054010690,2849073010690,106,1888,0.16
"368",2849054010690,2849073010690,106,1889,0.19
"369",2849054010690,2849073010690,106,1890,0.46
"370",2849054010690,2849073010690,106,1891,0.85
"371",2849054010690,2849073010690,106,1892,0.96
"372",2849054010690,2849073010690,106,1893,0.61
"373",2849054010690,2849073010690,106,1894,0.5
"374",2849054010690,2849073010690,106,1895,0.72
"375",2849054010690,2849073010690,106,1896,0.54
"376",2849054010690,2849073010690,106,1897,0.93
"377",2849054010690,2849073010690,106,1898,1.06
"378",2849054010690,2849073010690,106,1899,0.51
"379",2849054010690,2849073010690,106,1900,0.29
"380",2849054010690,2849073010690,106,1901,0.64
"381",2849054010690,2849073010690,106,1902,0.3
"382",2849054010690,2849073010690,106,1903,0.68
"383",2849054010690,2849073010690,106,1904,0.66
"384",2849054010690,2849073010690,106,1905,0.75
"385",2849054010690,2849073010690,106,1906,1.04
"386",2849054010690,2849073010690,106,1907,1.61
"387",2849054010690,2849073010690,106,1908,1.83
"388",2849054010690,2849073010690,106,1909,1.35
"389",2849054010690,2849073010690,106,1910,1.2
"390",2849054010690,2849073010690,106,1911,1.4
"391",2849054010690,2849073010690,106,1912,1.12
"392",2849054010690,2849073010690,106,1913,1.26
"393",2849054010690,2849073010690,106,1914,1.37
"394",2849054010690,2849073010690,106,1915,1.76
"395",2849054010690,2849073010690,106,1916,1.83
"396",2849054010690,2849073010690,106,1917,1.08
"397",2849054010690,2849073010690,106,1918,1.19
"398",2849054010690,2849073010690,106,1919,1
"399",2849054010690,2849073010690,106,1920,1.71
"400",2849054010690,2849073010690,106,1921,1.53
"401",2849054010690,2849073010690,106,1922,1.94
"402",2849054010690,2849073010690,106,1923,1.67
"403",2849054010690,2849073010690,106,1924,1.17
"404",2849054010690,2849073010690,106,1925,1.13
"405",2849054010690,2849073010690,106,1926,1.26
"406",2849054010690,2849073010690,106,1927,0.83
"407",2849054010690,2849073010690,106,1928,1.1
"408",2849054010690,2849073010690,106,1929,1.06
"409",2849054010690,2849073010690,106,1930,1.19
"410",2849054010690,2849073010690,106,1931,0.79
"411",2849054010690,2849073010690,106,1932,1.07
"412",2849054010690,2849073010690,106,1933,0.89
"413",2849054010690,2849073010690,106,1934,0.26
"414",2849054010690,2849073010690,106,1935,0.63
"415",2849054010690,2849073010690,106,1936,0.46
"416",2849054010690,2849073010690,106,1937,0.77
"417",2849054010690,2849073010690,106,1938,0.92
"418",2849054010690,2849073010690,106,1939,0.52
"419",2849054010690,2849073010690,106,1940,0.37
"420",2849054010690,2849073010690,106,1941,0.61
"421",2849054010690,2849073010690,106,1942,0.71
"422",2849054010690,2849073010690,106,1943,0.3
"423",2849054010690,2849073010690,106,1944,0.58
"424",2849054010690,2849073010690,106,1945,0.61
"425",2849054010690,2849073010690,106,1946,0.09
"426",2849054010690,2849073010690,106,1947,0.56
"427",2849054010690,2849073010690,106,1948,0.32
"428",2849054010690,2849073010690,106,1949,0.54
"429",2849054010690,2849073010690,106,1950,0.48
"430",2849054010690,2849073010690,106,1951,0.28
"431",2849054010690,2849073010690,106,1952,1.03
"432",2849054010690,2849073010690,106,1953,0.16
"433",2849054010690,2849073010690,106,1954,0.56
"434",2849054010690,2849073010690,106,1955,0.51
"435",2849054010690,2849073010690,106,1956,0
"436",2849054010690,2849073010690,106,1957,0.25
"437",2849054010690,2849073010690,106,1958,0.51
"438",2849054010690,2849073010690,106,1959,0.89
"439",2849054010690,2849073010690,106,1960,0.2
"440",2849054010690,2849073010690,106,1961,0.58
"441",2849054010690,2849073010690,106,1962,0.26
"442",2849054010690,2849073010690,106,1963,0.6
"443",2849054010690,2849073010690,106,1964,0.42
"444",2849054010690,2849073010690,106,1965,0.47
"445",2849054010690,2849073010690,106,1966,0.51
"446",2849054010690,2849073010690,106,1967,0.57
"447",2849054010690,2849073010690,106,1968,0.37
"448",2849054010690,2849073010690,106,1969,0.89
"449",2849054010690,2849073010690,106,1970,0.23
"450",2849054010690,2849073010690,106,1971,0.43
"451",2849054010690,2849073010690,106,1972,0.45
"452",2849054010690,2849073010690,106,1973,1.01
"453",2849054010690,2849073010690,106,1974,0.28
"454",2849054010690,2849073010690,106,1975,0.48
"455",2849054010690,2849073010690,106,1976,0.36
"456",2849054010690,2849073010690,106,1977,0.18
"457",2849054010690,2849073010690,106,1978,0.66
"458",2849054010690,2849073010690,106,1979,0.54
"459",2849054010690,2849073010690,106,1980,0.37
"460",2849054010690,2849073010690,106,1981,0.44
"461",2849054010690,2849073010690,106,1982,0.24
"462",2849054010690,2849073010690,106,1983,0.51
"463",2849054010690,2849073010690,106,1984,0.2
"464",2849054010690,2849073010690,106,1985,0.33
"465",2849054010690,2849073010690,106,1986,0.31
"466",2849054010690,2849073010690,106,1987,0.28
"467",2849054010690,2849073010690,106,1988,0.38
"468",2849054010690,2849073010690,106,1989,0.09
"469",2849054010690,2849073010690,106,1990,0.08
"470",2849054010690,2849073010690,106,1991,0.12
"471",2849054010690,2849073010690,106,1992,0.44
"472",2849054010690,2849073010690,106,1993,0.39
"473",2849106010690,2849123010690,106,1940,0.9
"474",2849106010690,2849123010690,106,1941,0.79
"475",2849106010690,2849123010690,106,1942,1.13
"476",2849106010690,2849123010690,106,1943,1.18
"477",2849106010690,2849123010690,106,1944,1.04
"478",2849106010690,2849123010690,106,1945,1
"479",2849106010690,2849123010690,106,1946,1.26
"480",2849106010690,2849123010690,106,1947,1.08
"481",2849106010690,2849123010690,106,1948,1.66
"482",2849106010690,2849123010690,106,1949,1.23
"483",2849106010690,2849123010690,106,1950,0.69
"484",2849106010690,2849123010690,106,1951,0.75
"485",2849106010690,2849123010690,106,1952,0.9
"486",2849106010690,2849123010690,106,1953,1.32
"487",2849106010690,2849123010690,106,1954,1
"488",2849106010690,2849123010690,106,1955,0.97
"489",2849106010690,2849123010690,106,1956,0.76
"490",2849106010690,2849123010690,106,1957,0.88
"491",2849106010690,2849123010690,106,1958,1.2
"492",2849106010690,2849123010690,106,1959,0.31
"493",2849106010690,2849123010690,106,1960,0.34
"494",2849106010690,2849123010690,106,1961,0.17
"495",2849106010690,2849123010690,106,1962,0.44
"496",2849106010690,2849123010690,106,1963,0.9
"497",2849106010690,2849123010690,106,1964,0.17
"498",2849106010690,2849123010690,106,1965,0.3
"499",2849106010690,2849123010690,106,1966,0.36
"500",2849106010690,2849123010690,106,1967,0.74
"501",2849106010690,2849123010690,106,1968,0.72
"502",2849106010690,2849123010690,106,1969,0.98
"503",2849106010690,2849123010690,106,1970,0.64
"504",2849106010690,2849123010690,106,1971,0.8
"505",2849106010690,2849123010690,106,1972,0.73
"506",2849106010690,2849123010690,106,1973,0.9
"507",2849106010690,2849123010690,106,1974,0.49
"508",2849106010690,2849123010690,106,1975,0.88
"509",2849106010690,2849123010690,106,1976,0.63
"510",2849106010690,2849123010690,106,1977,0.63
"511",2849106010690,2849123010690,106,1978,0.89
"512",2849106010690,2849123010690,106,1979,0.77
"513",2849106010690,2849123010690,106,1980,0.99
"514",2849106010690,2849123010690,106,1981,1.37
"515",2849106010690,2849123010690,106,1982,1.24
"516",2849106010690,2849123010690,106,1983,1.33
"517",2849106010690,2849123010690,106,1984,1.36
"518",2849106010690,2849123010690,106,1985,1.12
"519",2849106010690,2849123010690,106,1986,1.28
"520",2849106010690,2849123010690,106,1987,1.01
"521",2849106010690,2849123010690,106,1988,1.16
"522",2849106010690,2849123010690,106,1989,0.5
"523",2849106010690,2849123010690,106,1990,0.58
"524",2849106010690,2849123010690,106,1991,0.73
"525",2849106010690,2849123010690,106,1992,1.07
"526",2849106010690,2849123010690,106,1993,1.19
"527",2849106010690,2849123010690,106,1994,1
"528",2849130010690,2849163010690,106,1918,1.32
"529",2849130010690,2849163010690,106,1919,1.09
"530",2849130010690,2849163010690,106,1920,1.37
"531",2849130010690,2849163010690,106,1921,1.3
"532",2849130010690,2849163010690,106,1922,0.97
"533",2849130010690,2849163010690,106,1923,1.35
"534",2849130010690,2849163010690,106,1924,0.88
"535",2849130010690,2849163010690,106,1925,1.34
"536",2849130010690,2849163010690,106,1926,1
"537",2849130010690,2849163010690,106,1927,0.97
"538",2849130010690,2849163010690,106,1928,1.01
"539",2849130010690,2849163010690,106,1929,1.18
"540",2849130010690,2849163010690,106,1930,1.11
"541",2849130010690,2849163010690,106,1931,1.13
"542",2849130010690,2849163010690,106,1932,1.5
"543",2849130010690,2849163010690,106,1933,0.95
"544",2849130010690,2849163010690,106,1934,0.89
"545",2849130010690,2849163010690,106,1935,0.69
"546",2849130010690,2849163010690,106,1936,0.95
"547",2849130010690,2849163010690,106,1937,1.18
"548",2849130010690,2849163010690,106,1938,1.33
"549",2849130010690,2849163010690,106,1939,1.46
"550",2849130010690,2849163010690,106,1940,1.31
"551",2849130010690,2849163010690,106,1941,0.49
"552",2849130010690,2849163010690,106,1942,1.17
"553",2849130010690,2849163010690,106,1943,1.39
"554",2849130010690,2849163010690,106,1944,0.99
"555",2849130010690,2849163010690,106,1945,0.84
"556",2849130010690,2849163010690,106,1946,0.53
"557",2849130010690,2849163010690,106,1947,1.02
"558",2849130010690,2849163010690,106,1948,0.91
"559",2849130010690,2849163010690,106,1949,1.1
"560",2849130010690,2849163010690,106,1950,0.69
"561",2849130010690,2849163010690,106,1951,0.84
"562",2849130010690,2849163010690,106,1952,1.43
"563",2849130010690,2849163010690,106,1953,0.95
"564",2849130010690,2849163010690,106,1954,1.03
"565",2849130010690,2849163010690,106,1955,0.77
"566",2849130010690,2849163010690,106,1956,0.64
"567",2849130010690,2849163010690,106,1957,0.89
"568",2849130010690,2849163010690,106,1958,1.04
"569",2849130010690,2849163010690,106,1959,0.64
"570",2849130010690,2849163010690,106,1960,0.54
"571",2849130010690,2849163010690,106,1961,0.36
"572",2849130010690,2849163010690,106,1962,0.39
"573",2849130010690,2849163010690,106,1963,0.28
"574",2849130010690,2849163010690,106,1964,0.28
"575",2849130010690,2849163010690,106,1965,0.47
"576",2849130010690,2849163010690,106,1966,0.31
"577",2849130010690,2849163010690,106,1967,0.43
"578",2849130010690,2849163010690,106,1968,0.75
"579",2849130010690,2849163010690,106,1969,0.95
"580",2849130010690,2849163010690,106,1970,0.55
"581",2849130010690,2849163010690,106,1971,0.88
