age_CE,EFK01A_raw,EFK01B1_raw,EFK01B2_raw,EFK02A_raw,EFK02B_raw,EFK03A_raw,EFK03B_raw,EFK04A_raw,EFK04B_raw,EFK05A_raw,EFK05B_raw,EFK06A_raw,EFK06B_raw,EFK07A_raw,EFK07B1_raw,EFK07B2_raw,EFK08A_raw,EFK08B1_raw,EFK08B2_raw,EFK09A_raw,EFK09B1_raw,EFK10A_raw,EFK10B1_raw,EFK11A_raw,EFK11B_raw,EFK12A_raw,EFK12B_raw,EFK13A_raw,EFK13B_raw,EFK14A_raw,EFK14B_raw,EFK15A_raw,EFK15B_raw,EFK16A1_raw,EFK16A2_raw,EFK16A3_raw,EFK16B1_raw,EFK16B2_raw,EFK17A1_raw,EFK17A2_raw,EFK17B1_raw,EFK17B2_raw,EFK18A_raw,EFK18B_raw,EFK19A_raw,EFK19B1_raw,EFK19B2_raw,EFK20A_raw,EFK20B_raw,EFK20C_raw,EFK01A_raw_outlier_flag,EFK01B1_raw_outlier_flag,EFK01B2_raw_outlier_flag,EFK02A_raw_outlier_flag,EFK02B_raw_outlier_flag,EFK03A_raw_outlier_flag,EFK03B_raw_outlier_flag,EFK04A_raw_outlier_flag,EFK04B_raw_outlier_flag,EFK05A_raw_outlier_flag,EFK05B_raw_outlier_flag,EFK06A_raw_outlier_flag,EFK06B_raw_outlier_flag,EFK07A_raw_outlier_flag,EFK07B1_raw_outlier_flag,EFK07B2_raw_outlier_flag,EFK08A_raw_outlier_flag,EFK08B1_raw_outlier_flag,EFK08B2_raw_outlier_flag,EFK09A_raw_outlier_flag,EFK09B1_raw_outlier_flag,EFK10A_raw_outlier_flag,EFK10B1_raw_outlier_flag,EFK11A_raw_outlier_flag,EFK11B_raw_outlier_flag,EFK12A_raw_outlier_flag,EFK12B_raw_outlier_flag,EFK13A_raw_outlier_flag,EFK13B_raw_outlier_flag,EFK14A_raw_outlier_flag,EFK14B_raw_outlier_flag,EFK15A_raw_outlier_flag,EFK15B_raw_outlier_flag,EFK16A1_raw_outlier_flag,EFK16A2_raw_outlier_flag,EFK16A3_raw_outlier_flag,EFK16B1_raw_outlier_flag,EFK16B2_raw_outlier_flag,EFK17A1_raw_outlier_flag,EFK17A2_raw_outlier_flag,EFK17B1_raw_outlier_flag,EFK17B2_raw_outlier_flag,EFK18A_raw_outlier_flag,EFK18B_raw_outlier_flag,EFK19A_raw_outlier_flag,EFK19B1_raw_outlier_flag,EFK19B2_raw_outlier_flag,EFK20A_raw_outlier_flag,EFK20B_raw_outlier_flag,EFK20C_raw_outlier_flag
1532,NA,NA,NA,NA,NA,NA,0.73,NA,NA,0.37,0.57,NA,NA,NA,NA,NA,0.58,0.49,NA,NA,NA,NA,NA,NA,NA,0.52,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.39,NA,NA,0.56,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA
1533,NA,NA,NA,NA,NA,NA,0.84,NA,NA,0.59,0.84,NA,NA,NA,NA,NA,0.68,0.75,NA,NA,NA,NA,NA,NA,NA,0.67,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.46,NA,NA,0.61,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA
1534,NA,NA,NA,NA,NA,NA,1.29,NA,NA,0.75,0.94,NA,NA,NA,NA,NA,0.96,0.78,NA,NA,NA,NA,NA,NA,NA,0.83,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.53,NA,NA,0.74,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA
1535,NA,NA,NA,NA,NA,NA,1.45,NA,NA,0.59,0.68,NA,NA,NA,NA,NA,0.77,0.82,NA,NA,NA,NA,NA,NA,NA,0.74,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.52,NA,0.92,0.73,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1536,NA,NA,NA,NA,NA,NA,1.11,NA,NA,0.85,0.82,NA,NA,0.96,NA,NA,0.9,0.63,NA,NA,NA,NA,NA,NA,NA,0.87,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.51,NA,1.06,0.71,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,FALSE,NA,NA,NA
1537,NA,NA,NA,NA,NA,NA,0.86,NA,NA,0.68,0.76,NA,NA,0.84,NA,NA,0.76,0.66,NA,NA,NA,NA,NA,NA,NA,0.84,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.59,NA,0.65,0.66,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1538,NA,NA,NA,NA,NA,NA,0.85,NA,NA,0.51,0.65,NA,NA,0.73,NA,NA,0.76,0.61,NA,NA,NA,NA,NA,NA,NA,0.62,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.45,NA,0.94,0.66,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1539,NA,NA,NA,NA,NA,NA,0.79,NA,NA,0.69,0.85,NA,NA,0.93,NA,NA,0.72,0.5,NA,NA,NA,NA,NA,NA,NA,0.82,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.57,NA,0.89,0.64,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1540,NA,NA,NA,NA,NA,NA,0.96,NA,NA,0.68,0.8,NA,NA,0.85,NA,NA,0.81,0.65,NA,NA,NA,NA,NA,NA,NA,0.72,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.41,NA,0.9,0.68,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1541,NA,NA,NA,NA,NA,NA,0.89,NA,NA,0.57,0.8,NA,NA,0.68,NA,NA,0.68,0.47,NA,NA,NA,NA,NA,NA,NA,0.71,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.44,NA,0.76,0.64,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1542,NA,NA,NA,NA,NA,NA,0.77,NA,NA,0.68,0.58,NA,NA,0.68,NA,NA,0.58,0.43,NA,NA,NA,NA,NA,NA,NA,0.65,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.42,NA,0.67,0.55,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1543,NA,NA,NA,NA,NA,NA,0.75,NA,NA,0.6,0.81,NA,NA,0.69,NA,NA,0.69,0.5,NA,NA,NA,NA,NA,NA,NA,0.67,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.47,NA,0.65,1.61,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA
1544,NA,NA,NA,NA,NA,NA,0.82,NA,NA,0.78,0.87,NA,NA,0.72,NA,NA,0.56,0.51,NA,NA,NA,NA,NA,NA,NA,0.83,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.47,NA,0.81,1.81,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA
1545,NA,NA,NA,NA,NA,NA,0.82,NA,NA,0.75,0.82,NA,NA,0.9,NA,NA,0.98,0.52,NA,NA,NA,NA,NA,NA,NA,0.78,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.64,NA,0.82,1.3,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1546,NA,NA,NA,NA,NA,NA,0.84,NA,NA,0.83,0.81,NA,NA,0.83,NA,NA,0.99,0.53,NA,NA,NA,NA,NA,NA,NA,0.81,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.53,NA,0.86,1.29,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1547,NA,NA,NA,NA,NA,NA,0.77,NA,NA,0.9,0.81,NA,NA,1.01,NA,NA,1.08,0.55,NA,NA,NA,NA,NA,NA,NA,0.96,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.7,NA,0.67,1.32,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1548,NA,NA,NA,NA,NA,NA,0.6,NA,NA,0.61,0.77,NA,NA,0.93,NA,NA,0.93,0.34,NA,NA,NA,NA,NA,NA,NA,0.7,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.5,NA,0.56,0.9,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1549,NA,NA,NA,NA,NA,NA,0.57,NA,NA,0.88,0.85,NA,NA,0.97,NA,NA,1.2,0.62,NA,NA,NA,NA,NA,NA,NA,0.85,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.72,NA,0.59,1.14,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1550,NA,NA,NA,NA,NA,NA,0.75,NA,NA,0.91,0.94,NA,NA,0.97,NA,NA,1.13,0.52,NA,NA,NA,NA,NA,NA,NA,0.82,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.52,NA,0.71,1.21,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1551,NA,NA,NA,NA,NA,NA,0.82,NA,NA,0.78,0.84,NA,NA,0.89,NA,NA,1,0.56,NA,NA,NA,NA,NA,NA,NA,0.76,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.82,NA,0.6,1.26,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1552,NA,NA,NA,NA,NA,NA,0.74,NA,NA,0.94,0.93,NA,NA,1.03,NA,NA,1.1,0.71,NA,NA,NA,NA,NA,NA,NA,0.84,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.48,NA,0.73,1.22,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1553,NA,NA,NA,NA,NA,NA,1.02,NA,NA,0.71,1.01,NA,NA,1,NA,NA,1.29,0.54,NA,NA,NA,NA,NA,NA,NA,0.93,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.73,NA,0.77,1.2,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1554,NA,NA,NA,NA,NA,NA,0.88,NA,NA,0.89,0.87,NA,NA,0.88,NA,NA,1.13,0.6,NA,NA,NA,NA,NA,NA,NA,0.69,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.48,NA,0.87,1.14,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1555,NA,NA,NA,NA,NA,NA,0.69,NA,NA,0.77,0.75,NA,NA,0.88,NA,NA,0.86,0.45,NA,NA,NA,NA,NA,NA,NA,0.67,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.55,NA,0.74,1.13,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1556,NA,NA,NA,NA,NA,NA,0.85,NA,NA,0.67,0.94,NA,NA,0.91,NA,NA,0.98,0.75,NA,NA,NA,NA,NA,NA,NA,0.73,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.34,NA,0.82,1.24,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1557,NA,NA,NA,NA,NA,NA,0.86,NA,NA,0.59,0.82,NA,NA,0.9,NA,NA,0.9,0.63,NA,NA,NA,NA,NA,NA,NA,0.73,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.59,NA,0.73,1.32,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1558,NA,NA,NA,NA,NA,NA,0.65,NA,NA,0.58,1.04,NA,NA,0.77,NA,NA,0.7,0.77,NA,NA,NA,NA,NA,NA,NA,0.66,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.42,NA,0.83,1.35,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1559,NA,NA,NA,NA,NA,NA,0.83,NA,NA,0.56,0.72,NA,NA,0.82,NA,NA,0.81,0.55,NA,NA,NA,NA,NA,NA,NA,0.67,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.39,NA,0.61,1.07,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1560,NA,NA,NA,NA,NA,NA,0.91,NA,NA,0.55,1.01,NA,NA,0.86,NA,NA,0.76,0.77,NA,NA,NA,NA,NA,NA,NA,0.67,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.39,NA,0.66,1.06,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1561,NA,NA,NA,NA,NA,NA,0.97,NA,NA,0.38,0.88,NA,NA,0.89,NA,NA,0.78,0.6,NA,NA,NA,NA,NA,NA,NA,0.61,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.33,NA,0.71,1.12,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1562,NA,NA,NA,NA,NA,NA,0.86,NA,NA,0.48,0.91,NA,NA,1.05,NA,NA,0.8,0.79,NA,NA,NA,NA,NA,NA,NA,0.84,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.44,NA,0.81,1.43,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA
1563,NA,NA,NA,NA,NA,NA,0.94,NA,NA,0.36,1.03,NA,NA,1.17,NA,NA,0.73,0.72,NA,NA,NA,NA,NA,NA,NA,0.9,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.3,NA,0.61,1.42,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA
1564,NA,NA,NA,NA,NA,NA,0.88,NA,NA,0.53,0.87,NA,NA,1.37,NA,NA,0.76,0.87,NA,NA,NA,NA,NA,NA,NA,1,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.38,NA,0.75,1.37,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1565,NA,NA,NA,NA,NA,NA,1.05,NA,NA,0.45,1.05,NA,NA,1.13,NA,NA,0.72,0.74,NA,NA,NA,NA,NA,NA,NA,0.85,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.25,NA,0.77,1.3,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1566,NA,NA,NA,NA,NA,NA,1.05,NA,NA,0.49,1.05,NA,NA,1.25,NA,NA,0.59,0.88,NA,NA,NA,NA,NA,NA,NA,0.89,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.38,NA,0.85,1.07,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1567,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0.36,0.93,NA,NA,1.12,NA,NA,0.61,0.8,NA,NA,NA,NA,NA,NA,NA,0.98,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.4,NA,0.83,1.02,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
1568,NA,NA,NA,NA,NA,NA,0.95,NA,NA,0.44,0.99,NA,NA,0.76,NA,NA,0.67,0.9,NA,NA,NA,NA,NA,NA,NA,0.93,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.48,NA,0.66,1.01,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA
