age_CE,96B201a_raw,96B201b_raw,96B202a_raw,96B202b_raw,96B203b_raw,96B204a_raw,96B204b_raw,96B205a_raw,96B205b_raw,96B206a_raw,96B206b_raw,96B207a_raw,96B211a_raw,96B211b_raw,96B212b_raw,96B213b_raw,96B214b_raw,96B215a_raw,96B215b_raw,96B216a_raw,96B218a_raw,96B218b_raw,96B219a_raw,96B219b_raw,96B201a_raw_outlier_flag,96B201b_raw_outlier_flag,96B202a_raw_outlier_flag,96B202b_raw_outlier_flag,96B203b_raw_outlier_flag,96B204a_raw_outlier_flag,96B204b_raw_outlier_flag,96B205a_raw_outlier_flag,96B205b_raw_outlier_flag,96B206a_raw_outlier_flag,96B206b_raw_outlier_flag,96B207a_raw_outlier_flag,96B211a_raw_outlier_flag,96B211b_raw_outlier_flag,96B212b_raw_outlier_flag,96B213b_raw_outlier_flag,96B214b_raw_outlier_flag,96B215a_raw_outlier_flag,96B215b_raw_outlier_flag,96B216a_raw_outlier_flag,96B218a_raw_outlier_flag,96B218b_raw_outlier_flag,96B219a_raw_outlier_flag,96B219b_raw_outlier_flag
1774,NA,NA,1.58,1.64,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.94,0.93,0.78,NA,1.65,1.65,0.65,NA,NA,1.69,1.25,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1775,NA,NA,1.1,1.53,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.8,0.54,0.78,NA,0.98,1.42,0.53,NA,NA,1.17,0.86,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1776,NA,NA,1.08,1.43,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.94,0.6,0.51,NA,0.75,1.3,0.47,NA,NA,1.04,1.04,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1777,NA,NA,1.04,1.7,NA,NA,NA,NA,NA,NA,NA,NA,1.02,0.94,0.64,0.44,NA,0.85,1.23,0.35,NA,NA,0.94,1.14,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1778,NA,NA,1.08,1.66,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.98,0.69,0.73,NA,0.9,1.31,0.6,NA,NA,1.36,1.28,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1779,NA,NA,1.4,1.41,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.87,0.76,0.62,NA,0.97,1.62,0.52,NA,NA,1.03,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1780,NA,NA,1.65,2.08,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.87,0.86,0.73,NA,0.77,1.35,0.57,NA,NA,1.25,1.18,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1781,NA,NA,1.45,1.98,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.97,0.78,0.76,NA,1.34,1.83,0.67,1.95,NA,1.54,1.43,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1782,NA,NA,0.94,1.15,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.72,0.45,0.54,NA,0.59,0.82,0.48,1.58,NA,0.79,0.79,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1783,NA,NA,0.94,1.64,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.72,0.75,0.54,NA,0.49,1.15,0.65,1.1,NA,0.97,1,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1784,NA,NA,0.97,1.13,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0.87,0.53,0.69,NA,0.72,1.23,0.51,1.22,NA,0.94,1.04,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1785,NA,NA,1.65,2.38,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.83,0.51,0.86,NA,0.65,1.37,0.6,1.42,NA,1.03,1.21,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1786,NA,NA,1.58,1.75,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.8,0.76,0.83,NA,1.09,1.73,0.79,1.61,NA,1.11,1.06,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1787,NA,NA,1.4,1.54,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.65,0.97,0.87,NA,1.15,1.54,0.67,1.68,NA,1.18,1.11,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1788,NA,NA,1.3,1.53,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.58,0.78,0.61,NA,0.91,1.05,0.68,1.67,NA,1.2,0.97,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1789,NA,NA,1.8,1.46,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.87,1.09,0.86,NA,0.93,1.6,1.04,1.75,NA,1.56,1.42,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1790,NA,NA,1.62,1.86,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.72,1.08,0.97,NA,1.42,1.88,0.67,1.55,NA,1.49,1.48,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1791,NA,NA,1.53,1.29,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.76,0.93,0.87,NA,1.27,1.43,0.78,1.4,NA,1.34,1.53,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1792,NA,NA,1.76,1.45,NA,NA,NA,NA,NA,NA,NA,NA,1.28,0.83,1.55,0.94,NA,1.98,1.78,0.87,1.44,NA,1.34,1.35,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1793,NA,NA,1.61,1.25,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.8,1.15,0.62,NA,2.53,1.76,1.16,1.72,NA,1.02,1.06,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1794,NA,NA,1.77,1.57,NA,NA,NA,NA,NA,NA,NA,NA,1,0.91,1.4,0.94,NA,2.05,1.75,1.04,1.9,NA,1.12,0.88,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1795,NA,NA,1.65,1.22,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.79,1.4,1.09,NA,2.58,1.71,1.12,1.47,NA,1.27,1.09,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1796,NA,NA,1.83,1.59,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.94,0.93,0.83,NA,1.7,1.33,0.92,1.5,NA,1.01,1.27,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1797,NA,NA,1.58,1.55,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.72,0.96,0.65,NA,1.3,1.21,0.74,1.5,NA,0.91,1.23,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1798,NA,NA,1.55,1.34,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.51,0.62,0.61,NA,1,1.12,0.58,1.56,NA,0.62,0.88,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1799,NA,NA,1.69,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.76,0.62,0.76,NA,1.21,1.5,0.81,1.08,NA,0.91,1.12,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1800,NA,NA,1.19,1.41,NA,NA,NA,NA,NA,NA,2.7,NA,0.78,0.69,0.47,0.68,NA,1.31,1.36,0.81,1.4,NA,0.69,0.6,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1801,NA,NA,1.33,1.7,NA,1.77,NA,NA,NA,NA,4.3,NA,0.9,0.76,0.76,0.76,NA,1.51,1.54,0.67,1.53,NA,0.87,0.84,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1802,NA,NA,1.4,1.22,NA,2.04,NA,NA,NA,NA,0.91,NA,0.72,0.58,0.76,0.69,NA,1.04,1.29,0.58,1.89,NA,0.72,1.03,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1803,NA,NA,1.76,1.4,NA,3.22,NA,NA,NA,NA,3.58,NA,1.08,0.76,1.43,1.05,NA,1.7,1.43,1.06,3.02,NA,1.09,1.26,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE
1804,NA,NA,1.58,1.68,NA,2.11,NA,NA,NA,NA,2.54,NA,0.83,0.58,1.34,1.05,0.77,1.15,1.21,0.99,1.68,NA,1.2,1.08,NA,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1805,NA,NA,1.65,1.72,NA,1.05,NA,NA,NA,NA,1.54,NA,1.01,0.73,0.75,0.76,0.6,2.47,1.05,0.52,0.95,NA,1.2,1.3,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1806,NA,NA,1.92,2.01,NA,1.38,NA,NA,NA,NA,0.9,NA,0.83,0.73,1.12,0.98,0.6,5.23,1.3,1.39,2,NA,1.31,1.66,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1807,0.49,NA,1.26,1.05,NA,1.52,NA,NA,NA,NA,0.49,NA,0.72,0.47,0.58,0.58,0.5,3.1,1.02,0.74,1.73,NA,0.76,1.03,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1808,0.43,NA,1.12,0.85,NA,1.74,NA,NA,NA,NA,0.67,NA,0.65,0.58,0.65,0.58,0.86,1.75,0.86,0.79,2.39,NA,0.58,1.16,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE
1809,0.77,NA,0.98,0.73,NA,1.62,NA,NA,NA,NA,0.47,NA,0.5,0.33,0.74,0.4,0.65,1.02,0.57,0.81,1.86,NA,0.44,0.69,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1810,0.74,NA,1.31,0.87,NA,2.17,NA,NA,NA,NA,0.85,NA,0.75,0.58,0.94,0.76,1.18,1.4,0.93,1,1.64,NA,0.58,0.81,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1811,0.46,NA,1.23,0.8,NA,1.06,NA,NA,NA,NA,0.43,1.2,0.5,0.32,0.42,0.51,0.62,0.95,0.64,0.7,1.08,NA,0.47,0.56,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1812,0.55,NA,1.01,0.66,NA,1.68,NA,NA,NA,NA,1.85,2.17,0.86,0.54,0.7,0.54,0.8,0.81,0.71,0.61,1.01,NA,0.58,0.9,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1813,1.39,NA,0.9,0.69,NA,1.4,NA,NA,NA,NA,2.39,2.6,0.92,0.68,0.93,0.71,0.8,1.22,1.05,0.9,1.12,NA,0.62,0.81,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1814,1.83,NA,0.86,0.83,NA,1.05,NA,NA,NA,2.43,1.73,2.8,0.74,0.58,0.59,0.67,0.51,1.19,1,0.67,0.98,NA,0.51,0.68,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1815,1.12,2.04,1.17,1.05,NA,0.89,NA,NA,NA,1.97,1.41,2.3,0.65,0.58,0.64,0.54,0.58,1.35,1.18,0.8,1.2,NA,0.51,0.71,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1816,1.06,0.61,1.23,1.2,NA,0.83,NA,NA,NA,1.81,1.39,1.39,0.74,0.72,0.72,0.65,0.49,0.91,0.72,0.94,1.5,NA,0.47,0.75,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1817,1.21,0.95,1.54,1.54,NA,0.86,NA,NA,NA,1.75,1.18,1.6,0.73,0.65,0.86,0.83,0.68,1.02,1.05,1.01,1.4,NA,0.8,1.01,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1818,0.84,0.65,1.48,1.52,NA,0.96,NA,NA,NA,1.45,1.05,1.25,0.88,0.62,0.84,0.91,0.46,0.89,1.12,0.77,1.29,NA,1.12,1.24,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1819,1.08,1.2,1.29,1.19,NA,0.61,NA,NA,NA,1.31,1.2,1.37,0.63,0.54,0.81,0.87,0.32,0.94,1.07,0.96,1.26,NA,1.02,1.06,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1820,0.57,1.3,1.15,0.87,NA,0.41,NA,NA,NA,0.65,0.51,1.33,0.52,0.33,0.7,0.44,0.17,0.82,0.79,0.88,1.52,NA,0.91,0.94,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1821,0.45,0.85,1.08,0.81,NA,1.16,NA,NA,NA,0.53,0.33,1.75,0.59,0.44,0.5,0.51,0.24,0.61,0.84,0.81,1.46,NA,0.76,0.9,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1822,0.83,1.35,1.42,1.19,NA,1.57,NA,NA,NA,0.85,0.65,2.07,0.82,0.65,0.88,0.76,0.32,0.86,1.21,0.86,1.46,NA,0.73,0.91,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1823,1.11,0.96,1.31,0.92,NA,1.11,NA,NA,NA,0.88,0.91,1.56,0.81,0.58,0.97,0.78,0.25,0.95,1.13,0.75,1.23,NA,0.76,0.73,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1824,0.96,0.7,1.21,1.21,NA,0.54,NA,NA,NA,0.63,0.62,1.42,0.65,0.47,0.63,0.6,0.35,0.73,0.99,0.74,1.09,NA,0.58,0.54,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1825,0.99,0.9,1.43,1.24,NA,0.41,NA,NA,NA,0.43,0.4,1.36,0.58,0.51,0.47,0.42,0.3,0.7,1.09,1.05,1.09,NA,0.72,0.46,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1826,1.05,0.93,1.52,1.4,NA,0.57,NA,NA,NA,0.68,0.65,1.8,0.9,0.58,0.71,0.53,0.45,0.89,1.08,0.79,1.69,NA,0.83,0.67,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1827,1.79,1.86,1.37,1.02,NA,0.47,NA,NA,NA,0.95,0.69,1.25,0.81,0.54,0.78,0.56,0.44,0.84,0.9,0.77,1.29,1.47,0.65,0.68,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,1.49,1.7,0.93,1,NA,0.64,NA,NA,NA,1.01,0.83,1.28,0.82,0.62,0.84,0.78,0.69,0.82,0.85,0.93,0.85,1.09,0.58,0.5,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,1.85,1.93,1.2,1.53,NA,0.64,NA,NA,NA,0.87,0.87,1.06,0.58,0.54,0.77,0.71,0.73,0.65,0.83,0.75,1.61,1.62,0.65,0.78,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,1.93,2.22,1.43,1.64,NA,0.63,NA,NA,NA,1.08,0.87,1.01,0.76,0.58,0.76,0.65,0.71,1.12,1.06,0.79,1.5,1.91,0.87,0.91,TRUE,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1831,1.05,1.07,1.42,1.3,NA,0.67,NA,NA,NA,0.85,0.72,0.82,0.76,0.51,0.64,0.56,0.73,0.73,0.91,0.77,1.32,1.47,0.76,0.93,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.97,1.03,1.25,1.14,NA,0.75,NA,NA,NA,1.63,0.94,1.18,0.87,0.62,0.98,0.74,0.83,0.92,1.02,0.82,1.4,1.45,0.8,1.25,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,1.06,1.13,1.32,1.21,NA,0.85,NA,NA,NA,1.58,1.12,1.3,0.61,0.47,0.83,0.58,0.9,1.03,1.21,0.84,1.44,1.7,0.79,0.98,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.02,1.19,1.5,1.25,NA,1.14,NA,NA,NA,1.57,1.45,1.33,1.04,0.62,0.73,0.65,1.13,1.12,1.31,0.59,1.23,1.52,0.82,1.23,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.02,0.97,1.27,1.61,NA,1.06,NA,NA,NA,1.07,1.12,1.56,0.87,0.54,0.87,0.76,0.87,1.16,1.03,0.68,1.15,1.42,0.94,1.1,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.71,0.72,0.87,1.01,NA,0.64,NA,NA,NA,1.03,1.22,1.4,0.56,0.43,0.62,0.58,0.72,0.88,0.59,0.44,1.13,1.28,0.87,0.77,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,1.58,0.91,1.08,1.09,NA,0.65,NA,NA,NA,1.2,0.8,1.33,0.48,0.36,0.6,0.44,0.52,0.78,0.76,0.41,0.91,1.09,0.72,0.56,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1,0.76,0.92,0.77,NA,0.61,NA,NA,NA,1.18,0.65,0.76,0.82,0.36,0.6,0.47,0.49,0.62,0.68,0.5,0.85,0.94,0.58,0.53,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.57,0.71,0.99,0.92,NA,0.65,NA,NA,NA,1.79,0.83,0.97,0.54,0.2,0.61,0.53,0.87,0.89,0.67,0.43,0.75,0.81,0.57,0.83,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.34,0.87,0.94,0.81,NA,0.73,NA,NA,NA,1.69,1.78,0.84,0.72,0.33,0.69,0.78,0.6,0.72,0.65,0.44,0.93,1.06,0.72,1.02,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,1.11,1.23,0.97,0.96,NA,0.66,NA,NA,NA,1.21,1.7,1,0.72,0.42,0.83,0.76,1.28,0.96,0.77,0.61,0.96,1.32,0.79,0.81,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,1.64,1.12,0.96,1.03,NA,0.81,NA,NA,NA,1.27,1.66,1.05,0.58,0.58,1.05,0.87,0.86,0.94,1.04,0.82,1.1,1.64,0.87,0.82,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
