"","years","Tag","Ring_width(mm)","LongW","LongE","LatN","LatS","species","speciesfull"
"132",2000,"CC.6",1.178,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"133",2000,"CC.7",0.993,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"134",2000,"CC.8",0.547,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"135",2000,"CB.1",1.638,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"136",2000,"CB.7",1.972,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"137",2000,"CB.16",0.923,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"138",2000,"NN.1",1.114,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"139",2000,"NN.6",0.704,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"140",2000,"NN.2",0.409,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"141",2000,"NN.9",1.262,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"142",2000,"CC.19",0.289,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"143",2000,"NN.3",0.296,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"144",1999,"CC.3",1.267,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"145",1999,"CC.6",1.443,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"146",1999,"CC.7",1.143,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"147",1999,"CC.8",0.507,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"148",1999,"CB.1",1.231,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"149",1999,"CB.7",2.113,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"150",1999,"CB.16",1.055,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"151",1999,"NN.1",1.046,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"152",1999,"NN.6",0.561,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"153",1999,"NN.2",0.346,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"154",1999,"NN.9",1.057,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"155",1999,"CC.19",0.446,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"156",1999,"NN.3",0.363,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"157",1998,"CC.3",0.99,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"158",1998,"CC.6",1.454,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"159",1998,"CC.7",1.082,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"160",1998,"CC.8",0.594,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"161",1998,"CB.1",1.593,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"162",1998,"CB.7",1.771,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"163",1998,"CB.16",1.291,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"164",1998,"NN.1",0.756,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"165",1998,"NN.6",0.724,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"166",1998,"NN.2",0.469,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"167",1998,"NN.9",0.95,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"168",1998,"CC.19",0.134,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"169",1998,"NN.3",0.302,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"170",1997,"CC.3",0.808,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"171",1997,"CC.6",1.505,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"172",1997,"CC.7",1.201,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"173",1997,"CC.8",0.66,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"174",1997,"CB.1",1.158,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"175",1997,"CB.7",2.14,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"176",1997,"CB.16",1.252,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"177",1997,"NN.1",0.981,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"178",1997,"NN.6",1.09,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"179",1997,"NN.2",0.514,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"180",1997,"NN.9",0.987,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"181",1997,"CC.19",0.325,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"182",1997,"NN.3",0.45,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"183",1996,"CC.3",1.284,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"184",1996,"CC.6",1.281,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"185",1996,"CC.7",1.337,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"186",1996,"CC.8",0.59,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"187",1996,"CB.1",1.536,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"188",1996,"CB.7",1.938,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"189",1996,"CB.16",1.354,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"190",1996,"NN.1",0.926,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"191",1996,"NN.6",0.906,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"192",1996,"NN.2",0.448,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"193",1996,"NN.9",0.708,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"194",1996,"CC.19",0.321,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"195",1996,"NN.3",0.389,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"196",1995,"CC.3",1.125,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"197",1995,"CC.6",1.491,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"198",1995,"CC.7",1.356,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"199",1995,"CC.8",0.704,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"200",1995,"CB.1",1.962,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"201",1995,"CB.7",2.213,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"202",1995,"CB.16",1.537,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"203",1995,"NN.1",0.98,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"204",1995,"NN.6",0.951,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"205",1995,"NN.2",0.481,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"206",1995,"NN.9",0.803,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"207",1995,"CC.19",0.421,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"208",1995,"NN.3",0.449,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"209",1994,"CC.3",0.972,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"210",1994,"CC.6",1.382,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"211",1994,"CC.7",1.452,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"212",1994,"CC.8",0.749,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"213",1994,"CB.1",1.258,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"214",1994,"CB.7",1.876,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"215",1994,"CB.16",1.188,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"216",1994,"NN.1",0.924,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"217",1994,"NN.6",0.982,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"218",1994,"NN.2",0.487,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"219",1994,"NN.9",0.522,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"220",1994,"CC.19",0.286,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"221",1994,"NN.3",0.288,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"222",1993,"CC.3",0.553,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"223",1993,"CC.6",1.093,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"224",1993,"CC.7",0.893,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"225",1993,"CC.8",0.631,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"226",1993,"CB.1",1.243,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"227",1993,"CB.7",1.578,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"228",1993,"CB.16",0.968,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"229",1993,"NN.1",0.868,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"230",1993,"NN.6",0.567,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"231",1993,"NN.2",0.409,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"232",1993,"NN.9",0.464,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"233",1993,"CC.19",0.628,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"234",1993,"NN.3",0.245,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"235",1992,"CC.3",0.929,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"236",1992,"CC.6",1.27,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"237",1992,"CC.7",1.01,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"238",1992,"CC.8",0.659,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"239",1992,"CB.1",1.278,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"240",1992,"CB.7",1.941,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"241",1992,"CB.16",1.213,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"242",1992,"NN.1",0.876,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"243",1992,"NN.6",0.706,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"244",1992,"NN.2",0.497,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"245",1992,"NN.9",0.683,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"246",1992,"CC.19",0.795,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"247",1992,"NN.3",0.558,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"248",1991,"CC.3",0.928,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"249",1991,"CC.6",1.203,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"250",1991,"CC.7",1.06,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"251",1991,"CC.8",0.668,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"252",1991,"CB.1",1.751,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"253",1991,"CB.7",3.035,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"254",1991,"CB.16",0.759,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"255",1991,"NN.1",0.779,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"256",1991,"NN.6",1.21,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"257",1991,"NN.2",0.436,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"258",1991,"NN.9",0.578,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"259",1991,"CC.19",0.563,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"260",1991,"NN.3",0.596,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"261",1990,"CC.3",1.107,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"262",1990,"CC.6",1.624,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"263",1990,"CC.7",1.298,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"264",1990,"CC.8",0.728,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"265",1990,"CB.1",2.615,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"266",1990,"CB.7",2.818,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
"267",1990,"CB.16",1.888,-83.47845,-83.42166,35.07382,35.02734,"QUAL","Quercus alba"
