age_CE,SCG02A_raw,SCG02B1_raw,SCG02B2_raw,SCG02B3_raw,SCG03A1_raw,SCG03A2_raw,SCG03AA_raw,SCG04A_raw,SCG04B_raw,SCG05A_raw,SCG06A_raw,SCG06B_raw,SCG08A_raw,SCG08B1_raw,SCG09A_raw,SCG09B_raw,SCG10A_raw,SCG10B_raw,SCG11A1_raw,SCG11A2_raw,SCG11B_raw,SCG11C_raw,SCG12A1_raw,SCG12A2_raw,SCG12B_raw,SCG13A_raw,SCG14A_raw,SCG14B1_raw,SCG02A_raw_outlier_flag,SCG02B1_raw_outlier_flag,SCG02B2_raw_outlier_flag,SCG02B3_raw_outlier_flag,SCG03A1_raw_outlier_flag,SCG03A2_raw_outlier_flag,SCG03AA_raw_outlier_flag,SCG04A_raw_outlier_flag,SCG04B_raw_outlier_flag,SCG05A_raw_outlier_flag,SCG06A_raw_outlier_flag,SCG06B_raw_outlier_flag,SCG08A_raw_outlier_flag,SCG08B1_raw_outlier_flag,SCG09A_raw_outlier_flag,SCG09B_raw_outlier_flag,SCG10A_raw_outlier_flag,SCG10B_raw_outlier_flag,SCG11A1_raw_outlier_flag,SCG11A2_raw_outlier_flag,SCG11B_raw_outlier_flag,SCG11C_raw_outlier_flag,SCG12A1_raw_outlier_flag,SCG12A2_raw_outlier_flag,SCG12B_raw_outlier_flag,SCG13A_raw_outlier_flag,SCG14A_raw_outlier_flag,SCG14B1_raw_outlier_flag
1468,NA,0.81,NA,NA,0.56,NA,0.71,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.46,0.44,NA,NA,NA,0.55,1.1,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
1469,NA,0.8,NA,NA,0.52,NA,0.89,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.49,0.42,NA,NA,NA,0.62,1.16,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
1470,NA,0.77,NA,NA,0.6,NA,0.79,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.56,0.48,NA,NA,NA,0.62,1.01,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
1471,NA,0.79,NA,NA,0.54,NA,0.84,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.54,0.52,NA,NA,NA,0.55,1.07,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
1472,NA,0.66,NA,NA,0.51,NA,0.82,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.59,0.44,NA,NA,NA,0.56,1.04,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA
1473,NA,0.73,NA,NA,0.58,NA,0.98,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.65,0.56,NA,NA,NA,NA,1.15,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1474,NA,0.7,NA,NA,0.5,NA,1.01,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.75,0.61,NA,NA,NA,NA,1.14,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1475,NA,0.69,NA,NA,0.71,NA,0.93,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.75,0.6,NA,NA,NA,NA,1.23,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1476,NA,0.69,NA,NA,0.58,NA,0.83,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.69,0.58,NA,NA,NA,NA,1.01,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1477,NA,0.63,NA,NA,0.5,NA,0.85,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.72,0.68,NA,NA,NA,NA,1.07,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1478,NA,0.68,NA,NA,0.45,NA,0.88,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.69,0.63,NA,NA,NA,NA,0.99,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1479,NA,0.64,NA,NA,0.53,NA,0.93,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.62,0.56,NA,NA,NA,NA,1.13,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1480,NA,0.7,NA,NA,0.59,NA,0.99,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.7,0.64,NA,NA,NA,NA,1.06,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1481,NA,0.75,NA,NA,0.5,NA,0.84,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.7,0.62,NA,NA,NA,NA,1.33,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1482,NA,0.67,NA,NA,0.69,NA,0.82,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.71,0.65,NA,NA,NA,NA,1.16,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1483,NA,0.67,NA,NA,0.77,NA,0.97,NA,1.01,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.61,0.58,NA,NA,NA,NA,1.02,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1484,NA,0.65,NA,NA,0.73,NA,0.76,NA,0.71,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.61,0.6,NA,NA,NA,NA,0.89,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1485,NA,0.55,NA,NA,0.55,NA,0.69,NA,0.88,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.52,0.55,NA,NA,NA,NA,0.9,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1486,NA,0.52,NA,NA,0.72,NA,0.84,NA,0.86,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.37,0.51,NA,NA,NA,NA,0.92,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1487,NA,0.62,NA,NA,0.75,NA,0.57,NA,0.79,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.43,0.49,NA,NA,NA,NA,1.09,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1488,NA,0.69,NA,NA,0.82,NA,0.74,NA,0.96,0.81,NA,NA,NA,1.23,NA,NA,NA,NA,NA,0.45,0.5,0.49,NA,NA,NA,NA,0.97,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1489,NA,0.72,NA,NA,0.75,NA,0.84,NA,0.74,0.75,NA,NA,NA,1.26,NA,NA,NA,NA,NA,0.42,0.41,0.58,NA,NA,NA,NA,1.06,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1490,NA,0.72,NA,NA,0.59,NA,0.59,NA,0.89,0.65,NA,NA,NA,1.49,NA,NA,NA,NA,NA,0.51,0.52,0.59,NA,NA,NA,NA,0.95,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1491,NA,0.72,NA,NA,0.71,NA,0.96,1,0.87,0.65,NA,NA,NA,1.38,NA,NA,NA,NA,NA,0.58,0.4,0.56,NA,NA,NA,NA,1.16,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1492,NA,0.68,NA,NA,0.65,NA,0.94,1.13,0.99,0.83,NA,NA,NA,1.41,NA,NA,NA,NA,NA,0.58,0.35,0.55,NA,NA,NA,NA,1.29,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1493,NA,0.66,NA,NA,0.71,NA,0.69,0.9,1.1,0.62,NA,NA,NA,1.44,NA,NA,NA,NA,NA,0.67,0.54,0.68,NA,NA,NA,NA,1.27,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1494,NA,0.72,NA,NA,0.66,NA,0.76,1.12,1.02,0.59,NA,NA,NA,1.27,NA,NA,NA,NA,NA,0.62,0.38,0.66,NA,NA,NA,NA,1.45,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1495,NA,0.67,NA,NA,0.71,NA,0.8,0.91,0.85,0.6,NA,NA,NA,1.29,NA,NA,NA,NA,NA,0.56,0.53,0.59,NA,NA,NA,NA,1.67,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1496,NA,0.69,NA,NA,0.58,NA,0.91,0.75,0.74,0.65,NA,NA,NA,1.27,NA,NA,NA,NA,NA,0.55,0.51,0.59,NA,NA,NA,NA,1.7,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1497,NA,0.65,NA,NA,0.54,NA,0.66,0.87,0.89,0.63,NA,NA,NA,1.08,NA,NA,NA,NA,NA,0.41,0.58,0.54,NA,NA,NA,NA,1.41,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1498,NA,0.67,NA,NA,0.58,NA,0.74,0.76,0.91,0.62,NA,NA,NA,1.23,NA,NA,NA,NA,NA,0.5,0.55,0.61,NA,NA,NA,NA,1.71,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1499,NA,0.62,NA,NA,0.43,NA,0.49,0.59,1.05,0.52,NA,NA,NA,1.12,NA,NA,NA,NA,NA,0.47,0.4,0.59,NA,NA,NA,NA,1.26,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1500,NA,0.44,NA,NA,0.34,NA,0.42,0.7,0.98,0.42,NA,NA,NA,1.18,NA,NA,NA,NA,NA,0.32,0.59,0.53,NA,NA,NA,NA,0.98,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1501,NA,0.61,NA,NA,0.41,NA,0.64,0.75,1.02,0.51,NA,NA,NA,1.36,NA,NA,NA,NA,NA,0.51,0.61,0.63,NA,NA,NA,NA,1.59,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1502,NA,NA,NA,NA,0.5,NA,0.68,0.91,1.13,0.62,NA,NA,NA,1.39,NA,NA,NA,NA,NA,0.54,0.64,0.68,NA,NA,NA,NA,1.82,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1503,NA,NA,NA,NA,0.38,NA,0.73,0.63,0.94,0.6,NA,NA,NA,1.08,NA,NA,NA,NA,NA,0.42,0.47,0.53,NA,NA,NA,NA,1.42,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1504,NA,NA,NA,NA,0.32,NA,0.63,0.44,0.85,0.67,NA,NA,NA,1.38,NA,NA,1.02,NA,NA,0.49,0.44,0.58,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1505,NA,NA,NA,NA,0.42,NA,0.64,0.77,1.1,0.68,NA,NA,NA,1.23,NA,NA,1.03,NA,NA,0.62,0.48,0.69,NA,NA,NA,NA,1.31,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1506,NA,NA,NA,NA,0.46,NA,0.55,0.76,0.93,0.65,NA,NA,NA,1.37,NA,NA,1.06,NA,NA,0.67,0.49,0.66,NA,NA,NA,NA,1.32,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1507,NA,NA,NA,NA,0.38,NA,0.55,0.6,0.95,0.64,NA,NA,NA,1.22,NA,NA,1.03,NA,NA,0.5,0.51,0.64,NA,NA,NA,NA,1.36,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1508,NA,NA,NA,NA,0.49,NA,0.43,0.81,0.91,0.62,NA,NA,NA,1.47,NA,NA,1.06,NA,NA,0.57,0.49,0.55,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1509,NA,NA,NA,NA,0.55,NA,0.58,0.81,0.97,0.66,NA,NA,NA,1.05,NA,NA,1.02,NA,NA,0.79,0.44,0.56,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA
1510,NA,NA,0.53,NA,0.16,NA,0.35,0.57,0.88,0.56,NA,NA,NA,1.01,NA,NA,0.84,NA,NA,0.44,0.28,0.53,NA,NA,NA,NA,0.61,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1511,NA,NA,0.47,NA,0.35,NA,0.57,0.65,0.87,0.54,NA,NA,NA,0.86,NA,NA,0.77,NA,NA,0.51,0.43,0.53,NA,NA,NA,NA,0.82,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1512,NA,NA,0.73,NA,0.45,NA,0.45,0.8,1,0.51,NA,NA,NA,0.88,NA,NA,0.94,NA,NA,0.56,0.42,0.62,NA,NA,NA,NA,0.9,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1513,NA,NA,0.72,NA,0.4,NA,0.41,0.67,0.99,0.63,NA,NA,NA,0.98,NA,NA,1.07,NA,NA,0.79,0.49,0.64,NA,NA,NA,NA,1.07,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1514,NA,NA,0.74,NA,0.35,NA,0.4,0.67,0.93,0.62,NA,NA,NA,1.1,NA,NA,1.01,NA,NA,0.59,0.64,0.64,NA,NA,NA,NA,1.21,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1515,NA,NA,0.81,NA,0.47,NA,0.27,0.59,0.76,0.54,NA,NA,NA,0.91,NA,NA,1.04,NA,NA,0.46,0.64,0.63,NA,NA,NA,NA,1.29,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1516,NA,NA,0.69,NA,0.54,NA,0.16,0.43,0.74,0.57,NA,NA,NA,1.12,NA,NA,0.92,NA,NA,0.35,0.61,0.74,NA,NA,NA,NA,1.04,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1517,NA,NA,0.91,NA,0.65,NA,0.34,0.83,0.88,0.58,NA,NA,NA,1.02,NA,NA,0.92,NA,NA,0.42,0.64,0.83,NA,NA,NA,NA,1.32,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1518,NA,NA,1.02,NA,0.64,NA,0.37,0.72,1.01,0.61,NA,NA,NA,1.47,NA,NA,0.89,NA,NA,0.61,0.55,0.65,NA,NA,NA,NA,1.22,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1519,NA,NA,0.8,NA,0.58,NA,0.32,0.73,0.84,0.62,NA,NA,NA,1.15,NA,NA,0.79,NA,NA,0.38,0.54,0.75,NA,NA,NA,NA,1.3,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1520,NA,NA,0.79,NA,0.66,NA,0.41,0.74,0.96,0.54,NA,NA,NA,1.22,NA,NA,0.85,NA,NA,0.45,0.55,0.58,NA,NA,NA,NA,1.38,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1521,NA,NA,0.88,NA,0.25,NA,0.39,0.6,0.95,0.69,NA,NA,NA,0.83,NA,NA,0.67,NA,NA,0.4,0.48,0.59,NA,NA,NA,NA,1.35,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1522,NA,NA,0.9,NA,0.44,NA,0.4,0.74,0.91,0.62,NA,NA,NA,0.77,NA,NA,0.86,NA,NA,0.6,0.68,0.72,NA,NA,NA,NA,1.39,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1523,NA,NA,0.82,NA,0.51,NA,0.32,0.78,0.97,0.56,NA,NA,NA,0.86,NA,NA,0.83,NA,NA,0.69,0.65,0.51,NA,NA,NA,NA,1.29,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1524,NA,NA,0.84,NA,0.71,NA,0.43,0.86,0.92,0.62,NA,NA,NA,0.95,NA,NA,0.79,NA,NA,0.68,0.64,0.57,NA,NA,NA,NA,1.35,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1525,NA,NA,0.8,NA,0.62,NA,0.43,0.62,0.76,0.66,NA,NA,NA,0.91,NA,NA,0.93,NA,NA,0.56,0.55,0.51,NA,NA,NA,NA,1.08,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1526,NA,NA,0.78,NA,0.49,NA,0.4,0.86,0.85,0.57,NA,NA,NA,0.97,NA,NA,0.84,NA,NA,0.38,0.47,0.64,NA,NA,NA,NA,1.3,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1527,NA,NA,0.75,NA,0.61,NA,0.48,0.88,0.82,0.67,NA,NA,NA,0.9,NA,NA,0.89,NA,NA,0.32,0.49,0.54,NA,NA,NA,NA,1.12,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1528,NA,NA,0.74,NA,0.66,NA,0.42,0.62,0.8,0.58,NA,NA,NA,0.89,NA,NA,0.85,NA,NA,0.59,0.45,0.46,NA,NA,NA,NA,1.39,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1529,NA,NA,0.74,NA,0.35,NA,0.34,0.62,0.72,0.52,NA,NA,NA,0.81,NA,NA,0.62,NA,NA,0.42,0.47,0.41,NA,NA,NA,NA,1.05,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1530,NA,NA,0.76,NA,0.76,NA,0.44,0.87,0.83,0.59,NA,NA,NA,1.03,NA,NA,0.82,NA,NA,0.48,0.69,0.57,NA,NA,NA,NA,1.32,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1531,NA,NA,0.8,NA,0.61,NA,0.35,0.82,0.98,0.71,NA,NA,NA,0.95,NA,NA,1.07,NA,NA,0.63,0.7,0.62,NA,NA,NA,NA,1.56,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
1532,NA,NA,0.62,NA,0.45,NA,0.48,0.56,0.71,0.56,NA,NA,NA,0.77,NA,NA,0.88,NA,NA,0.56,0.62,0.56,NA,NA,NA,NA,1.1,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
