age_CE,707211_raw,707212_raw,707221_raw,707222_raw,707231_raw,707232_raw,707241_raw,707242_raw,707251_raw,707252_raw,707261_raw,707262_raw,707271_raw,707272_raw,707281_raw,707282_raw,707291_raw,707292_raw,707301_raw,707302_raw,707311_raw,707312_raw,707321_raw,707322_raw,707211_raw_outlier_flag,707212_raw_outlier_flag,707221_raw_outlier_flag,707222_raw_outlier_flag,707231_raw_outlier_flag,707232_raw_outlier_flag,707241_raw_outlier_flag,707242_raw_outlier_flag,707251_raw_outlier_flag,707252_raw_outlier_flag,707261_raw_outlier_flag,707262_raw_outlier_flag,707271_raw_outlier_flag,707272_raw_outlier_flag,707281_raw_outlier_flag,707282_raw_outlier_flag,707291_raw_outlier_flag,707292_raw_outlier_flag,707301_raw_outlier_flag,707302_raw_outlier_flag,707311_raw_outlier_flag,707312_raw_outlier_flag,707321_raw_outlier_flag,707322_raw_outlier_flag
1709,NA,NA,NA,NA,NA,NA,2.35,NA,NA,1.08,NA,NA,NA,1.56,1.45,1.39,1.57,1.96,1.63,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1710,NA,1.72,NA,NA,NA,NA,2.52,NA,NA,1.89,NA,NA,2.05,1.9,1.52,1.56,1.96,2.27,1.58,1.61,NA,NA,NA,0.91,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1711,NA,1.36,NA,NA,NA,NA,2.16,NA,NA,2.04,NA,NA,1.87,1.57,1.56,1.38,1.95,1.93,1.42,1.42,NA,NA,NA,0.74,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1712,NA,1.28,NA,NA,NA,NA,1.99,NA,NA,1.64,NA,NA,1.84,1.52,1.16,1.26,2.35,2.1,1.84,1.72,NA,NA,NA,0.54,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1713,NA,1.47,NA,NA,NA,NA,2.14,NA,NA,2.05,2.15,NA,1.77,1.6,1.29,1.72,2.23,2.25,1.41,2.16,NA,NA,NA,0.9,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1714,NA,1.28,NA,NA,NA,NA,1.61,NA,NA,2.12,1.38,NA,1.68,1.46,1.18,1.49,1.75,1.86,1.23,1.21,NA,NA,NA,0.77,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1715,NA,0.98,NA,NA,NA,0.96,1.21,1.11,NA,1.9,1.43,NA,1.42,1.21,1.12,1.33,1.48,1.5,0.91,0.84,NA,NA,NA,0.59,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1716,NA,1.09,NA,NA,NA,1.36,1.55,1.52,NA,2.29,1.41,NA,1.65,1.49,1.33,1.24,1.72,1.75,0.81,0.91,NA,NA,NA,0.88,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1717,NA,0.81,NA,NA,NA,1.36,1.86,1.71,NA,1.84,1.04,NA,1.63,1.44,1.21,1.14,1.44,1.51,0.74,0.84,NA,NA,NA,0.49,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1718,NA,0.94,NA,NA,NA,1.45,2.06,1.75,NA,2.41,1.05,NA,1.57,1.2,1.24,1.28,1.56,1.59,0.74,0.74,NA,NA,NA,0.51,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1719,NA,0.86,NA,NA,NA,1.46,1.71,1.71,NA,1.9,1.05,NA,1.49,1.24,1.34,1.13,1.61,1.5,0.68,0.85,NA,NA,NA,1.01,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1720,NA,0.9,NA,NA,NA,1.4,1.67,1.5,NA,1.96,0.96,NA,1.61,1.24,1.46,1.22,1.47,1.51,0.99,0.9,NA,NA,NA,0.83,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1721,NA,0.8,NA,NA,NA,1.35,1.68,1.59,NA,1.65,0.73,NA,1.4,1.13,1.12,1.02,1.24,1.13,0.94,0.9,NA,NA,NA,0.67,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1722,NA,0.71,NA,NA,NA,1.14,1.4,1.31,NA,1.44,1.02,NA,1.44,1.21,1.2,1.08,1.27,1.16,0.91,0.84,NA,NA,NA,0.62,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1723,NA,0.68,NA,NA,NA,1.37,1.3,1.34,NA,1.86,1.09,NA,1.3,1.11,1.2,1.12,1.32,1.06,0.79,0.78,NA,NA,NA,0.74,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
1724,NA,0.68,NA,NA,NA,1.09,1.51,1.37,NA,1.41,0.9,NA,1.23,1.03,0.89,0.92,1.27,1.25,0.88,0.78,NA,NA,0.67,0.64,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1725,NA,0.75,NA,NA,NA,1.13,1.65,1.37,NA,1.24,0.84,NA,1.1,0.95,0.87,0.97,1.13,1.14,0.88,0.93,NA,NA,0.77,0.81,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1726,NA,0.78,NA,NA,NA,1.3,1.62,1.2,NA,1.26,0.91,NA,1.2,1.1,0.88,0.91,1.18,1.22,0.8,0.89,NA,NA,0.99,0.86,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1727,NA,0.78,NA,NA,NA,1.58,1.84,1.21,NA,1.23,0.98,NA,1.46,1.35,0.97,0.87,1.41,1.45,0.89,0.9,NA,NA,1.01,1.04,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1728,NA,0.85,NA,NA,NA,1.71,1.77,1.36,NA,1.37,1.09,NA,1.26,1.27,1.1,0.89,1.19,1.19,0.88,0.84,NA,NA,1.18,1.08,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1729,NA,0.87,NA,NA,NA,1.3,1.8,1.48,NA,1.13,0.95,NA,1.08,1.04,0.96,0.84,1.02,1.04,0.91,0.72,NA,NA,1.04,0.84,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1730,NA,0.78,NA,NA,0.81,1.1,1.62,1,NA,1.2,0.96,NA,1.12,1.01,0.96,0.84,1.16,1.19,0.96,0.8,NA,NA,0.85,0.78,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1731,NA,0.6,NA,NA,0.75,1.06,1.41,1.29,NA,1.23,0.99,NA,0.99,0.76,0.52,0.75,1.11,1.09,0.81,0.69,NA,NA,0.96,0.94,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1732,NA,0.63,NA,NA,0.78,1.04,1.41,1.35,NA,1.21,0.98,0.95,0.77,0.93,0.98,0.96,1.36,1.29,0.94,0.9,NA,NA,0.98,0.94,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1733,NA,0.68,NA,NA,0.98,1.05,1.61,1.33,NA,0.98,1.02,0.9,1.05,0.72,0.91,0.83,1.17,1.16,0.9,0.68,NA,0.83,0.95,0.97,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1734,0.98,0.58,NA,NA,0.98,0.9,1.57,1.13,NA,0.99,0.94,0.94,1.43,1.13,0.98,0.75,0.99,1.13,0.87,0.67,1,0.77,0.81,1.04,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,1.08,0.53,NA,NA,1.05,1.31,1.39,1.27,NA,1.3,1.14,0.96,1.28,1.01,0.95,0.76,0.98,1.25,0.98,0.71,0.78,0.62,0.91,0.97,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,1.1,0.62,NA,NA,1.1,1.42,1.64,1.41,NA,1.26,1.09,0.99,1.41,1.27,0.97,0.84,1.23,1.15,0.87,0.88,0.88,0.9,0.86,0.98,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,1.01,0.64,NA,NA,0.95,1.27,1.44,1.32,NA,1.12,0.97,0.91,1.34,1.05,1.1,0.83,0.97,1.05,0.76,0.8,0.79,0.67,0.75,0.83,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,1.08,0.62,NA,NA,1.01,1.09,1.52,1.43,NA,1.12,0.84,0.91,0.99,1.08,1.17,0.86,0.98,1.14,0.68,0.83,0.84,0.88,0.76,0.94,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,1.15,0.6,NA,NA,0.99,1.03,1.61,1.54,NA,1.02,1.04,1.35,1.43,1.23,1.39,1.01,0.98,1.11,0.82,0.85,0.89,0.9,0.86,0.91,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,1.06,0.68,NA,NA,1.09,1.15,1.33,1.18,NA,1.28,1.02,0.91,1.37,1.22,1.19,1.15,1.02,1.18,0.87,0.82,0.88,0.89,0.72,0.75,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,1,0.65,NA,NA,1.18,1.19,1.41,1.22,NA,1.23,0.94,0.92,1.46,1.26,1.06,1.06,0.97,1.08,0.8,0.7,0.85,0.96,0.69,0.76,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,1.11,0.68,NA,NA,1.16,1.16,1.45,1.21,NA,1.29,1.06,0.99,1.49,1.04,1.13,1.09,1.16,1.07,0.76,0.7,0.98,0.95,0.63,0.67,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,1.12,0.73,NA,NA,0.91,1.21,1.49,1.17,NA,1.29,1.17,1.02,1.52,1.13,0.9,0.97,1.11,1.11,0.7,0.65,0.91,0.88,0.73,0.73,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,0.87,0.52,NA,NA,1.16,1.13,1.17,1.14,NA,1.25,1.42,1.06,1.59,1.24,0.85,1.02,1.06,1.05,0.74,0.73,0.73,0.74,0.74,0.92,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,1.18,0.69,NA,NA,1.16,1.19,1.51,1.19,NA,1.24,1.63,1.42,1.69,1.52,1.09,1.06,1.05,0.92,0.8,0.71,0.76,0.86,0.66,0.86,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,0.89,0.58,NA,0.87,1.24,0.96,1.16,0.99,NA,1.2,1.01,1.15,1.01,1.13,0.96,0.87,0.92,1.02,0.58,0.44,0.78,0.76,0.6,0.78,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,0.97,0.71,NA,0.69,1.51,1,1.29,1.12,NA,1.35,0.97,1.06,1.22,1.3,1.01,0.98,1.14,1.07,0.51,0.44,0.78,0.8,0.7,0.79,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,0.94,0.66,NA,0.7,1.34,0.92,1.11,0.95,NA,1.39,0.79,0.97,1.31,1.17,0.92,1.11,0.92,0.9,0.4,0.4,0.82,0.93,0.76,0.76,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,0.96,0.63,NA,0.71,1.22,0.77,1.15,0.9,NA,1.4,0.86,0.98,1.07,1.13,0.91,1.06,0.8,0.8,0.35,0.36,0.81,0.84,0.95,0.84,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,1.16,0.92,NA,0.65,1.25,1.02,1.33,0.98,NA,1.4,1.04,1.12,1.04,1.18,1.11,1.07,0.99,0.89,0.46,0.4,0.93,0.87,0.92,0.84,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,1.21,0.79,NA,0.68,1.15,0.95,1.3,0.91,NA,1.26,0.84,0.88,1.02,0.93,0.84,0.89,0.94,0.87,0.41,0.42,0.92,0.86,1.01,0.89,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,1.05,0.72,NA,0.76,1.26,1.1,1.1,0.76,NA,1.35,0.88,0.8,1.27,1.01,0.95,0.84,0.92,0.81,0.4,0.44,0.93,0.99,0.92,0.88,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,1.1,0.77,NA,0.58,0.88,0.88,1.07,0.95,NA,0.99,0.81,0.87,1.16,0.85,0.68,0.74,0.93,0.89,0.43,0.46,0.65,0.56,0.87,0.82,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,1.11,0.77,NA,0.64,1.25,1.06,1.06,0.99,NA,0.91,0.78,0.85,1.12,1.22,0.76,0.75,0.94,0.85,0.47,0.53,0.97,0.83,0.93,0.81,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
