age_CE,01C407a_raw,01C409a_raw,01C409b_raw,01C411a_raw,01C411b_raw,01C414a_raw,01C414b_raw,01C415a_raw,01C415b_raw,01C417b_raw,01C419b_raw,01C420b_raw,01C421a_raw,01C421b_raw,01C422a_raw,01C422b_raw,01C424a_raw,01C424b_raw,01C426a_raw,01C427b_raw,01C407a_raw_outlier_flag,01C409a_raw_outlier_flag,01C409b_raw_outlier_flag,01C411a_raw_outlier_flag,01C411b_raw_outlier_flag,01C414a_raw_outlier_flag,01C414b_raw_outlier_flag,01C415a_raw_outlier_flag,01C415b_raw_outlier_flag,01C417b_raw_outlier_flag,01C419b_raw_outlier_flag,01C420b_raw_outlier_flag,01C421a_raw_outlier_flag,01C421b_raw_outlier_flag,01C422a_raw_outlier_flag,01C422b_raw_outlier_flag,01C424a_raw_outlier_flag,01C424b_raw_outlier_flag,01C426a_raw_outlier_flag,01C427b_raw_outlier_flag
1930,0.76,0.95,0.89,0.8,1.53,0.76,0.63,0.68,0.76,1.17,0.6,1.08,1.21,1.05,0.44,0.48,0.57,0.51,0.54,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.57,0.89,0.7,0.85,1.4,0.54,0.44,0.54,0.57,1.14,0.44,1.05,0.92,0.98,0.37,0.35,0.48,0.44,0.44,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.66,0.79,0.65,0.72,1.17,0.48,0.38,0.52,0.57,0.92,0.45,0.95,0.92,1.01,0.33,0.38,0.49,0.44,0.47,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.73,0.89,0.68,0.68,1.15,0.67,0.63,0.71,0.67,1.3,0.59,0.95,1.05,1.1,0.35,0.29,0.62,0.44,0.54,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.63,0.76,0.67,0.51,0.61,0.48,0.38,0.76,0.57,1.02,0.44,0.54,0.92,0.87,0.41,0.29,0.35,0.35,0.47,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.59,1.07,0.92,0.57,0.48,0.7,0.44,0.98,0.76,1.11,0.63,0.7,0.86,1.14,0.48,0.38,0.48,0.41,0.63,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.48,0.85,0.7,0.55,0.49,0.56,0.44,0.79,0.6,0.82,0.44,0.57,0.79,0.86,0.35,0.29,0.38,0.38,0.51,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.75,0.92,0.79,0.8,0.77,0.49,0.6,0.89,0.7,0.98,0.6,0.79,1.08,1.24,0.44,0.44,0.48,0.48,0.6,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.84,0.97,0.63,0.79,0.76,0.6,0.67,0.92,0.73,0.82,0.73,0.89,0.98,1.05,0.48,0.41,0.48,0.44,0.6,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.75,0.73,0.48,0.69,0.66,0.53,0.63,0.67,0.63,0.89,0.51,0.89,0.82,0.79,0.38,0.35,0.41,0.32,0.44,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.82,0.89,0.7,0.57,0.71,0.83,0.79,0.73,0.66,1.17,0.48,1.02,0.77,0.67,0.48,0.38,0.44,0.38,0.48,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.88,0.89,0.7,0.76,0.86,1.17,1.05,0.89,0.85,1.68,0.57,1.08,0.91,0.98,0.48,0.41,0.54,0.41,0.63,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.94,0.98,0.73,0.61,0.75,1.14,1.33,0.92,0.86,1.27,0.6,1.05,0.7,0.92,0.51,0.44,0.51,0.41,0.6,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.89,0.92,0.79,0.47,0.52,0.67,0.73,0.76,0.7,0.76,0.54,0.76,0.73,0.76,0.41,0.35,0.38,0.35,0.48,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.85,0.89,0.92,0.57,0.89,0.92,0.86,0.92,0.86,1.21,0.7,1.17,0.7,1.01,0.51,0.44,0.51,0.32,0.6,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.85,0.89,0.76,0.6,0.76,0.76,0.79,0.82,0.7,1.08,0.66,1.05,0.79,1.02,0.48,0.48,0.6,0.29,0.54,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.7,0.73,0.67,0.47,0.52,0.7,0.6,0.69,0.51,0.91,0.54,0.82,0.7,0.79,0.41,0.38,0.38,0.21,0.42,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.73,0.92,0.89,0.56,0.67,0.85,0.69,0.63,0.41,0.93,0.54,0.86,0.79,0.86,0.44,0.44,0.45,0.36,0.51,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.86,1.11,0.98,0.67,0.9,1.08,0.82,0.54,0.54,1.05,0.73,1.08,0.92,1.11,0.6,0.51,0.69,0.54,0.7,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.79,0.95,0.79,0.66,0.7,0.87,0.48,0.54,0.44,0.92,0.66,0.76,0.89,0.89,0.51,0.54,0.6,0.38,0.6,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.73,1.08,0.82,0.52,0.67,0.84,0.54,0.5,0.41,0.89,0.76,0.79,0.89,0.86,0.6,0.51,0.6,0.41,0.73,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.54,0.98,0.73,0.53,0.47,0.56,0.38,0.44,0.44,0.89,0.67,0.67,0.82,0.76,0.67,0.54,0.57,0.32,0.6,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.54,1.05,0.76,0.42,0.49,0.64,0.35,0.47,0.41,0.79,0.63,0.82,0.67,0.73,0.63,0.48,0.51,0.35,0.57,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.47,0.79,0.66,0.34,0.33,0.6,0.32,0.41,0.38,0.76,0.6,0.89,0.6,0.6,0.63,0.44,0.38,0.25,0.51,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.54,0.76,0.7,0.47,0.35,0.54,0.32,0.41,0.5,0.6,0.63,0.92,0.6,0.73,0.63,0.44,0.51,0.38,0.63,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.73,0.76,0.7,0.61,0.6,0.92,0.41,0.6,0.62,1.01,0.76,1.01,0.84,0.95,0.73,0.51,0.6,0.43,0.76,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.41,0.7,0.69,0.39,0.34,0.54,0.29,0.7,0.51,0.7,0.54,0.67,0.61,0.73,0.63,0.44,0.51,0.3,0.6,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.44,0.72,0.66,0.37,0.53,0.44,0.21,0.54,0.44,0.57,0.57,0.66,0.54,0.6,0.51,0.38,0.41,0.28,0.36,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.6,0.94,0.98,0.56,0.79,0.54,0.29,0.69,0.67,0.7,0.79,1.08,0.76,0.98,0.76,0.54,0.6,0.41,0.65,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.51,0.79,0.79,0.49,0.69,0.35,0.26,0.6,0.6,0.73,0.6,0.92,0.6,0.73,0.51,0.54,0.41,0.35,0.41,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.54,0.79,0.92,0.49,0.52,0.6,0.32,0.6,0.63,0.57,0.63,0.92,0.66,0.89,0.57,0.51,0.51,0.44,0.57,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.42,0.67,0.67,0.44,0.52,0.47,0.29,0.54,0.46,0.73,0.6,0.82,0.6,0.73,0.35,0.44,0.48,0.44,0.51,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.42,0.79,0.76,0.32,0.42,0.38,0.28,0.47,0.42,0.67,0.51,0.75,0.63,0.57,0.28,0.32,0.29,0.25,0.35,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.48,0.63,0.76,0.47,0.54,0.47,0.26,0.54,0.54,0.82,0.51,0.88,0.63,0.79,0.48,0.38,0.45,0.38,0.48,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.6,0.65,0.79,0.57,0.65,0.41,0.25,0.54,0.6,0.86,0.6,1.05,0.69,0.79,0.41,0.38,0.51,0.38,0.57,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.73,0.9,0.92,0.57,0.62,0.63,0.32,0.63,0.76,0.89,0.67,1.11,0.73,0.73,0.54,0.47,0.57,0.44,0.73,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.57,0.7,0.73,0.55,0.66,0.47,0.19,0.6,0.63,0.79,0.6,1.14,0.6,0.63,0.44,0.35,0.49,0.35,0.54,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.63,0.82,0.89,0.62,0.8,0.47,0.25,0.76,0.79,0.76,0.85,1.36,0.7,0.79,0.6,0.43,0.52,0.6,0.63,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.67,0.76,0.7,0.46,0.38,0.47,0.25,0.6,0.51,0.67,0.73,1.52,0.6,0.48,0.54,0.43,0.44,0.41,0.54,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.6,0.51,0.38,0.32,0.15,0.38,0.22,0.54,0.54,0.6,0.67,1.2,0.44,0.44,0.51,0.41,0.44,0.38,0.51,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.54,0.6,0.76,0.52,0.32,0.35,0.24,0.63,0.67,0.57,0.73,1.33,0.48,0.27,0.38,0.38,0.38,0.44,0.56,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.35,0.73,0.7,0.48,0.21,0.32,0.27,0.57,0.44,0.48,0.57,1.04,0.35,0.1,0.32,0.22,0.28,0.25,0.52,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.44,0.73,0.6,0.42,0.19,0.28,0.29,0.54,0.44,0.51,0.51,1.1,0.35,0.2,0.51,0.35,0.35,0.32,0.54,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.51,0.7,0.7,0.42,0.28,0.41,0.29,0.53,0.44,0.48,0.51,1.14,0.29,0.16,0.5,0.32,0.35,0.29,0.57,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.57,0.51,0.54,0.38,0.23,0.41,0.35,0.29,0.32,0.41,0.47,0.97,0.25,0.19,0.29,0.19,0.32,0.25,0.51,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.67,0.73,0.76,0.54,0.27,0.6,0.44,0.6,0.54,0.51,0.63,1,0.51,0.32,0.54,0.41,0.41,0.35,0.63,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.57,0.57,0.67,0.3,0.22,0.46,0.25,0.47,0.43,0.48,0.54,1.09,0.25,0.19,0.35,0.25,0.41,0.25,0.6,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.7,0.6,0.67,0.51,0.36,0.77,0.35,0.6,0.56,0.63,0.63,1.17,0.41,0.29,0.44,0.44,0.5,0.32,0.7,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.89,0.72,0.7,0.46,0.3,0.67,0.35,0.64,0.66,0.6,0.7,1.01,0.35,0.25,0.51,0.41,0.57,0.32,0.6,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.7,0.83,0.76,0.38,0.17,0.69,0.41,0.63,0.48,0.51,0.54,0.88,0.32,0.15,0.44,0.35,0.47,0.25,0.44,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.76,0.7,0.63,0.32,0.2,0.98,0.48,0.54,0.5,0.53,0.57,0.95,0.35,0.25,0.44,0.29,0.41,0.22,0.54,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.89,0.74,0.76,0.43,0.34,1.33,0.57,0.54,0.6,0.73,0.63,1.24,0.44,0.35,0.54,0.32,0.51,0.35,0.7,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.89,0.73,0.63,0.35,0.29,1.33,0.54,0.48,0.6,0.67,0.63,0.98,0.41,0.35,0.57,0.29,0.54,0.32,0.6,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.76,0.57,0.51,0.28,0.23,1.14,0.51,0.44,0.54,0.51,0.54,0.73,0.35,0.28,0.48,0.19,0.35,0.25,0.48,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.86,0.79,0.76,0.42,0.39,1.43,0.54,0.47,0.57,0.7,0.51,1.01,0.51,0.48,0.51,0.29,0.41,0.28,0.7,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.85,0.76,0.63,0.41,0.32,1.17,0.6,0.38,0.54,0.54,0.54,0.88,0.51,0.28,0.63,0.25,0.41,0.32,0.69,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.89,0.73,0.63,0.32,0.23,0.89,0.38,0.32,0.51,0.54,0.6,0.91,0.44,0.28,0.66,0.32,0.38,0.25,0.6,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.76,0.76,0.57,0.29,0.25,1.05,0.49,0.34,0.5,0.51,0.6,1.07,0.51,0.35,0.71,0.3,0.38,0.22,0.63,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.79,0.67,0.6,0.28,0.24,0.91,0.44,0.44,0.46,0.47,0.51,1.04,0.35,0.25,0.54,0.36,0.38,0.19,0.51,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.79,0.6,0.44,0.23,0.25,0.8,0.78,0.47,0.57,0.25,0.29,0.35,0.38,0.25,0.48,0.22,0.35,0.22,0.54,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,1.16,0.95,0.67,0.42,0.35,1.29,0.82,0.66,0.63,0.6,0.67,0.79,0.41,0.43,0.79,0.47,0.44,0.22,0.76,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.9,0.67,0.38,0.32,0.24,0.8,0.57,0.4,0.63,0.54,0.67,0.53,0.44,0.27,0.73,0.47,0.35,0.22,0.6,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,1.27,1.02,0.73,0.48,0.51,1.3,0.67,0.67,0.7,0.76,0.76,0.98,0.6,0.38,0.86,0.6,0.41,0.32,0.82,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,0.92,0.78,0.51,0.31,0.27,0.85,0.57,0.57,0.54,0.44,0.54,0.63,0.41,0.31,0.57,0.35,0.32,0.19,0.63,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,1.05,1.03,0.7,0.36,0.42,1.07,0.83,0.57,0.63,0.58,0.7,0.76,0.57,0.45,0.75,0.61,0.41,0.22,0.87,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,0.76,0.95,0.6,0.41,0.51,1.18,0.88,0.78,0.7,0.59,0.73,0.76,0.44,0.38,0.59,0.41,0.39,0.28,0.84,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1996,0.89,1.08,0.67,0.4,0.63,1.36,1.08,0.7,0.63,0.57,0.73,0.88,0.54,0.04,0.57,0.48,0.48,0.25,0.79,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1997,0.51,0.82,0.54,0.27,0.42,1.27,1.14,0.79,0.54,0.51,0.7,0.75,0.41,0.35,0.85,0.31,0.38,0.23,0.86,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1998,0.67,0.86,0.57,0.29,0.43,1.33,1.36,0.76,0.63,0.51,0.73,0.79,0.38,0.41,0.82,0.48,0.48,0.22,0.95,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1999,0.6,0.7,0.48,0.27,0.33,1.11,1.08,0.82,0.59,0.47,0.63,0.69,0.41,0.35,0.6,0.44,0.38,0.22,0.77,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2000,0.77,0.67,0.56,0.29,0.34,1.47,1.39,0.73,0.62,0.58,0.63,0.92,0.38,0.32,0.6,0.44,0.45,0.19,0.7,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
