age_CE,748011_raw,748012_raw,748021_raw,748022_raw,748031_raw,748032_raw,748041_raw,748042_raw,748051_raw,748052_raw,748061_raw,748062_raw,748071_raw,748072_raw,748081_raw,748082_raw,748091_raw,748092_raw,748101_raw,748102_raw,748111_raw,748112_raw,748121_raw,748122_raw,748132_raw,748141_raw,748142_raw,748011_raw_outlier_flag,748012_raw_outlier_flag,748021_raw_outlier_flag,748022_raw_outlier_flag,748031_raw_outlier_flag,748032_raw_outlier_flag,748041_raw_outlier_flag,748042_raw_outlier_flag,748051_raw_outlier_flag,748052_raw_outlier_flag,748061_raw_outlier_flag,748062_raw_outlier_flag,748071_raw_outlier_flag,748072_raw_outlier_flag,748081_raw_outlier_flag,748082_raw_outlier_flag,748091_raw_outlier_flag,748092_raw_outlier_flag,748101_raw_outlier_flag,748102_raw_outlier_flag,748111_raw_outlier_flag,748112_raw_outlier_flag,748121_raw_outlier_flag,748122_raw_outlier_flag,748132_raw_outlier_flag,748141_raw_outlier_flag,748142_raw_outlier_flag
1638,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,0.42,0.35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,0,0.33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,0.39,0.35,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,0.61,0.42,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,0.55,0.37,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,0.46,0.32,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,0.48,0.31,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,0.46,0.31,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,0.37,0.42,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,0.41,0.42,0.32,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,0.49,0.44,0.33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,0.37,0.36,0.3,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,0.39,0.51,0.35,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.38,0.56,0.32,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.46,0.46,0.31,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,0.41,0.44,0.35,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.38,0.45,0.39,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.21,NA,NA,NA,NA,0.41,0.41,0.34,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.24,NA,NA,NA,NA,0.39,0.39,0.35,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.25,NA,NA,NA,NA,0.4,0.39,0.33,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.28,NA,NA,NA,NA,0.36,0.36,0.35,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.25,NA,NA,NA,NA,0.36,0.34,0.32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.27,NA,NA,NA,NA,0.37,0.33,0.31,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.28,NA,NA,NA,NA,0.42,0.32,0.32,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,NA,NA,NA,NA,0.43,0.35,0.36,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.34,NA,NA,NA,NA,0.46,0.41,0.36,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.32,NA,NA,NA,NA,0.38,0.5,0.34,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.29,NA,NA,NA,NA,0.37,0.37,0.32,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.34,NA,NA,NA,NA,0.37,0.36,0.33,0.34,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1667,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.33,NA,NA,NA,NA,0.43,0.32,0.31,0.32,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
1668,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.39,NA,NA,NA,NA,0.43,0.39,0.35,0.36,NA,0.41,NA,0.41,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1669,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.38,NA,NA,NA,NA,0.4,0.37,0.33,0.28,NA,0.37,NA,0.39,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1670,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.34,NA,NA,NA,NA,0.4,0.39,0.33,0.32,NA,0.36,NA,0.3,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1671,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.32,NA,NA,NA,NA,0.38,0.37,0.33,0.31,NA,0.34,NA,0.29,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA
1672,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.39,NA,NA,NA,NA,0.5,0.44,0.35,0.37,NA,0.38,NA,0.37,NA,0.44,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1673,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.32,NA,NA,NA,NA,0.39,0.34,0.33,0.32,NA,0.32,NA,0.32,NA,0.39,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1674,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.31,NA,NA,NA,NA,0.39,0.34,0.32,0.34,NA,0.34,NA,0.3,NA,0.37,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1675,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.31,NA,NA,NA,NA,0.41,0.35,0.34,0.32,NA,0.35,NA,0.33,NA,0.36,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1676,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.33,NA,NA,NA,NA,0.4,0.34,0.34,0.36,NA,0.38,NA,0.32,NA,0.37,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1677,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.32,NA,NA,NA,NA,0.37,0.32,0.32,0.32,NA,0.4,NA,0.31,NA,0.36,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1678,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.31,NA,NA,NA,NA,0.38,0.3,0.32,0.36,NA,0.36,NA,0.31,NA,0.35,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1679,NA,NA,NA,NA,NA,0.49,NA,NA,0.29,0.31,NA,NA,NA,NA,0.36,0.32,0.31,0.32,NA,0.36,NA,0.32,NA,0.37,0.34,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1680,NA,NA,NA,NA,NA,0.49,NA,NA,0.3,0.3,NA,NA,NA,NA,0.33,0.29,0.29,0.33,NA,0.32,NA,0.31,NA,0.33,0.32,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1681,NA,NA,NA,NA,NA,0.55,NA,NA,0.29,0.32,NA,NA,NA,NA,0.32,0.31,0.32,0.36,NA,0.39,NA,0.32,NA,0.36,0.34,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1682,NA,NA,NA,NA,NA,0.55,NA,NA,0.28,0.3,NA,NA,NA,NA,0.34,0.32,0.31,0.33,NA,0.34,NA,0.32,NA,0.37,0.33,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1683,NA,NA,NA,NA,NA,0.45,NA,NA,0.27,0.29,0.35,NA,NA,NA,0.33,0.3,0.3,0.33,0.4,0.34,NA,0.31,NA,0.33,0.3,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1684,NA,NA,NA,NA,NA,0.41,NA,NA,0.3,0.32,0.31,NA,NA,NA,0.36,0.37,0.32,0.33,0.37,0.35,NA,0.33,NA,0.38,0.35,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1685,NA,NA,NA,NA,NA,0.4,NA,NA,0.32,0.31,0.37,NA,NA,NA,0.41,0.33,0.31,0.35,0.36,0.34,NA,0.31,NA,0.36,0.34,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1686,NA,NA,NA,NA,NA,0.43,NA,NA,0.28,0.3,0.37,NA,NA,NA,0.42,0.29,0.32,0.32,0.37,0.32,NA,0.29,NA,0.34,0.31,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1687,NA,NA,NA,NA,0.41,0.39,NA,NA,0.28,0.32,0.34,NA,NA,NA,0.35,0.31,0.33,0.3,0.36,0.36,NA,0.3,NA,0.35,0.34,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1688,NA,NA,NA,NA,0.45,0.36,NA,NA,0.33,0.32,0.44,NA,NA,NA,0.37,0.35,0.32,0.29,0.33,0.35,NA,0.32,NA,0.37,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1689,NA,NA,NA,NA,0.4,0.39,NA,NA,0.31,0.34,0.37,NA,NA,NA,0.39,0.33,0.32,0.28,0.34,0.34,NA,0.33,NA,0.38,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1690,NA,NA,NA,0.33,0.39,0.38,NA,NA,0.29,0.34,0.36,NA,NA,NA,0.4,0.32,0.31,0.25,0.36,0.5,NA,0.31,NA,0.33,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1691,NA,NA,NA,0.42,0.42,0.4,NA,NA,0.36,0.46,0.44,NA,NA,NA,0.37,0.36,0.34,0.36,0.34,0.37,NA,0.32,NA,0.38,0.36,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1692,NA,NA,NA,0.34,0.41,0.39,NA,NA,0.3,0.35,0.35,NA,NA,NA,0.44,0.3,0.32,0.24,0.37,0.33,NA,0.29,NA,0.36,0.32,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1693,NA,NA,NA,0.34,0.4,0.41,NA,NA,0.31,0.33,0.35,NA,NA,NA,0.35,0.31,0.33,0.32,0.36,0.33,NA,0.3,NA,0.36,0.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1694,NA,NA,NA,0.33,0.41,0.39,NA,NA,0.32,0.31,0.33,NA,NA,NA,0.38,0.32,0.32,0.34,0.35,0.32,NA,0.31,NA,0.39,0.34,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1695,NA,NA,0.41,0.34,0.46,0.38,NA,NA,0.31,0.29,0.36,NA,NA,NA,0.36,0.31,0.33,0.36,0.37,0.3,NA,0.32,NA,0.36,0.33,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1696,NA,NA,0.39,0.38,0.46,0.51,NA,NA,0.44,0.35,0.46,NA,NA,NA,0.38,0.48,0.36,0.4,0.37,0.47,NA,0.39,NA,0.56,0.4,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,NA
1697,NA,NA,0.51,0.5,0.47,0.52,NA,NA,0.49,0.39,0.51,NA,NA,NA,0.59,0.46,0.37,0.45,0.36,0.49,NA,0.42,NA,0.64,0.39,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,FALSE,NA,NA
1698,NA,NA,0.37,0.38,0.45,0.49,NA,NA,0.34,0.32,0.39,NA,NA,NA,0.49,0.34,0.3,0.35,0.39,0.32,NA,0.36,NA,0.41,0.35,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1699,NA,NA,0.4,0.39,0.45,0.44,NA,NA,0.35,0.3,0.41,NA,NA,NA,0.4,0.39,0.29,0.31,0.39,0.31,NA,0.3,NA,0.37,0.34,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1700,NA,NA,0.39,0.37,0.44,0.46,NA,0.55,0.37,0.31,0.41,NA,NA,NA,0.38,0.32,0.32,0.32,0.42,0.33,NA,0.36,NA,0.39,0.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1701,NA,NA,0.48,0.42,0.47,0.47,NA,0.58,0.37,0.39,0.44,NA,NA,NA,0.41,0.36,0.33,0.35,0.47,0.38,NA,0.36,NA,0.43,0.38,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1702,NA,NA,0.42,0.39,0.46,0.48,NA,0.57,0.33,0.32,0.41,NA,NA,NA,0.42,0.35,0.32,0.33,0.4,0.3,NA,0.39,NA,0.36,0.37,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1703,NA,NA,0.37,0.38,0.39,0.38,NA,0.5,0.31,0.33,0.39,NA,0.53,NA,0.38,0.3,0.32,0.33,0.37,0.34,NA,0.34,NA,0.37,0.38,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA
1704,NA,NA,0.35,0.36,0.44,0.41,NA,0.49,0.29,0.32,0.36,NA,0.4,NA,0.38,0.35,0.29,0.32,0.43,0.33,NA,0.34,NA,0.38,0.41,NA,0.29,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE
1705,NA,NA,0.34,0.32,0.4,0.37,NA,0.48,0.3,0.3,0.35,NA,0.35,NA,0.36,0.31,0.29,0.29,0.37,0.32,NA,0.34,NA,0.36,0.37,NA,0.28,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE
1706,NA,NA,0.35,0.34,0.41,0.39,NA,0.46,0.29,0.32,0.36,NA,0.34,NA,0.37,0.3,0.29,0.31,0.38,0.32,NA,0.32,NA,0.36,0.39,NA,0.33,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,FALSE
