age_CE,435021_raw,435022_raw,435041_raw,435043_raw,435051_raw,435052_raw,435061_raw,435062_raw,435081_raw,435082_raw,435111_raw,435112_raw,435121_raw,435122_raw,435011_raw,435012_raw,435031_raw,435032_raw,435021_raw_outlier_flag,435022_raw_outlier_flag,435041_raw_outlier_flag,435043_raw_outlier_flag,435051_raw_outlier_flag,435052_raw_outlier_flag,435061_raw_outlier_flag,435062_raw_outlier_flag,435081_raw_outlier_flag,435082_raw_outlier_flag,435111_raw_outlier_flag,435112_raw_outlier_flag,435121_raw_outlier_flag,435122_raw_outlier_flag,435011_raw_outlier_flag,435012_raw_outlier_flag,435031_raw_outlier_flag,435032_raw_outlier_flag
1661,0.56,0.72,0.86,0.64,0.87,0.6,1.03,1.22,1.75,1.19,3.12,NA,1.22,1.33,1.45,1.25,0.7,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1662,0.67,0.77,1.13,0.65,0.57,0.65,0.79,0.63,1.98,1.3,3.14,NA,1.88,2.33,1.81,1.4,0.77,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1663,0.59,0.48,0.8,0.36,0.73,0.54,0.62,0.81,1.38,0.93,3.16,NA,2.05,1.97,1.38,1.09,0.84,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1664,0.8,0.83,0.72,0.59,0.76,0.63,1.21,1.01,1.21,1.04,3.4,NA,2.14,1.3,1.5,1.29,0.86,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1665,0.17,0.17,0,0,0,0,0.28,0.17,0.32,0.32,1.32,NA,0.83,0.63,0.47,0.47,0,0.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1666,0.68,0.88,0.63,0.37,0.37,0.53,1,1.1,1.27,0.89,2.83,NA,1.78,1.41,1.47,1.07,0.54,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1667,0.16,0.28,0.2,0.15,0.23,0.27,0.39,0.35,0.69,0.44,1.99,NA,1.3,0.92,0.69,0.62,0.47,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1668,0.34,0.45,0.31,0.2,0.28,0.46,0.35,0.3,0.5,0.45,1.15,NA,1,0.83,0.74,0.68,0.47,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1669,0.34,0.44,0.26,0.21,0.31,0.47,0.61,0.55,0.76,0.65,1.38,NA,1.11,1.11,1.05,0.83,0.53,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1670,0.04,0.09,0,0,0,0,0.12,0.1,0.27,0.12,0.42,NA,0.52,0.57,0.13,0.15,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1671,0.65,0.97,0.35,0.18,0.57,0.8,0.82,0.71,0.89,0.73,1.36,NA,1.28,1.96,0.95,0.85,0.49,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1672,0.79,0.98,0.73,0.55,0.93,0.89,1.02,0.89,1.17,1.04,1.68,NA,1.61,2.57,1.18,1.11,0.65,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1673,0.89,0.91,0.64,0.42,0.6,0.54,0.86,0.59,1.22,0.85,2.48,NA,1.76,2.52,1.02,1.18,0.63,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1674,0.88,0.65,0.66,0.4,0.56,0.5,0.93,0.68,1.03,0.88,2.69,NA,1.6,2.02,0.88,0.87,0.64,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1675,0.78,0.74,0.46,0.23,0.55,0.35,0.64,0.63,0.75,0.47,1.92,NA,0.31,0.39,0.98,1.08,0.45,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1676,0.49,0.64,0.21,0,0.12,0.09,0.34,0.27,0.76,0.52,1.74,NA,0.58,1.19,0.32,0.39,0.11,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1677,0.62,0.69,0.77,0.58,0.37,0.37,0.5,0.54,1,0.83,1.95,NA,0.85,0.96,0.5,0.49,0.57,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1678,0.28,0.53,0.11,0,0.23,0.3,0.7,0.48,0.86,0.71,1.68,NA,0.63,0.89,0.46,0.37,0.17,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1679,0.47,0.72,0.96,0.62,0.49,0.67,0.95,0.99,1.25,1.01,2.14,NA,0.63,0.88,0.68,0.8,0.59,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1680,0.55,0.84,0.95,0.59,0.72,0.45,0.75,0.79,1.78,1.2,3.45,NA,0.68,1.63,0.97,1.11,0.66,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1681,0.77,0.85,0.98,0.38,0.91,0.61,1.14,1.05,1.77,1.12,2.83,NA,0.88,1.47,1.18,1.27,0.86,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1682,0.5,0.69,0.74,0.42,0.58,0.44,0.82,0.65,1.12,1.01,2.01,NA,1.1,1.2,0.84,0.95,0.79,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1683,0.41,0.65,0.72,0.51,0.5,0.36,0.6,0.55,0.82,0.89,2.13,NA,0.74,1.08,1.05,0.94,0.64,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1684,0.47,0.6,0.47,0.26,0.35,0.24,0.71,0.42,0.68,0.9,1.81,NA,0.73,1.5,1.05,0.66,0.47,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1685,0.36,0.39,0.37,0.21,0.26,0.34,0.47,0.37,0.52,0.7,1.89,NA,0.75,0.82,0.6,0.68,0.34,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1686,0.1,0.13,0.13,0,0.09,0.13,0.42,0.2,0.38,0.42,1.2,NA,0.67,0.72,0.35,0.26,0.21,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1687,0.33,0.52,0.77,0.61,0.49,0.67,0.72,0.58,1.03,1,1.87,NA,1.05,1.12,0.73,0.78,0.54,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1688,0.46,0.58,0.57,0.62,0.54,0.68,1.09,0.57,1.05,1.12,2.3,NA,1.11,1.27,0.7,0.7,0.54,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1689,0.52,0.68,0.66,0.64,0.62,0.78,0.8,0.68,1.19,0.91,3.08,NA,1.57,2.25,1.06,0.85,0.77,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1690,0.43,0.47,0.54,0.54,0.58,0.38,0.51,0.6,0.67,0.72,1.74,NA,1.02,1.14,0.75,0.47,0.55,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1691,0.57,0.56,0.67,0.63,0.66,0.62,0.94,1,0.86,1.09,1.42,NA,1.1,1.43,0.98,0.83,0.66,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1692,0.52,0.7,0.92,0.81,0.82,0.49,0.66,0.78,0.78,0.97,2.13,NA,1.23,1.46,0.97,0.67,0.67,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1693,0.4,0.49,0.39,0.38,0.37,0.33,0.48,0.55,0.65,0.65,1.21,NA,1.41,1.32,0.69,0.46,0.44,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1694,0.22,0.15,0.54,0.69,0.77,0.47,0.47,0.58,1.06,1.04,1.87,NA,1.15,1.53,0.98,1.09,0.64,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,0.43,0.38,0.62,0.55,0.69,0.34,0.38,0.39,0.82,0.68,2,NA,1.2,1.08,1.05,0.69,0.64,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1696,0.41,0.32,0.39,0.38,0.53,0.39,0.43,0.48,0.66,0.68,1.76,NA,1.16,1.25,0.97,0.56,0.51,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1697,0.45,0.47,0.53,0.46,0.46,0.4,0.53,0.59,0.9,0.91,2.09,NA,1.35,1.36,0.93,0.86,0.56,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1698,0.45,0.35,0.36,0.29,0.33,0.29,0.62,0.59,0.8,0.66,1.84,NA,2.11,2.63,0.74,0.45,0.4,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1699,0.5,0.53,0.6,0.48,0.74,0.67,0.43,0.92,0.89,1.08,2.64,NA,2.05,2.52,1.25,0.96,0.72,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1700,0.8,0.72,0.79,0.57,0.84,0.66,0.95,1.1,1.27,1.21,3.01,NA,2.08,2.21,1.15,1.01,0.85,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1701,0.85,1.02,0.84,1.14,1.25,0.74,1.55,1.28,1.39,1.58,3.13,NA,1.87,2.1,1.54,1.23,1.03,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1702,0.46,0.56,0.47,0.35,0.56,0.46,0.92,0.7,0.86,0.69,2.24,NA,1.48,1.14,0.83,0.75,0.44,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1703,0.41,0.47,0.14,0.07,0.09,0.11,0.46,0.46,0.26,0.41,0.97,NA,1.2,1.1,0.7,0.63,0.23,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1704,0.45,0.5,0.49,0.52,0.67,0.65,0.74,0.66,0.7,0.87,1.74,NA,1.38,1.27,1.01,1.06,0.69,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1705,0.53,0.84,0.77,1.16,0.65,0.53,1.3,1.19,1.14,1.28,2.27,NA,1.25,1.54,0.93,1.23,0.78,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1706,0.71,0.83,0.82,0.6,0.59,0.3,0.85,0.82,0.96,0.8,2.38,NA,1.72,1.64,1.01,1.03,0.41,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1707,0.23,0.47,0.23,0.16,0.19,0.16,0.46,0.4,0.44,0.48,1.28,NA,0.92,1.04,0.27,0.3,0.21,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1708,0.55,0.58,0.32,0.25,0.31,0.31,0.57,0.38,0.51,0.6,1.42,NA,1.14,1.01,0.54,0.5,0.36,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,0.5,0.55,0.17,0.2,0.2,0.22,0.42,0.64,0.54,0.43,0.43,NA,0.81,0.69,0.64,0.72,0.3,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1710,0.7,0.76,0.76,0.72,0.49,0.78,1.04,0.73,1.14,1.09,1.96,1.99,0.99,1.55,0.94,1.27,0.52,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1711,0.38,0.42,0.33,0.35,0.31,0.26,0.51,0.51,0.72,0.7,1.87,2.54,0.99,0.76,0.69,0.51,0.36,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1712,0.47,0.5,0.38,0.39,0.26,0.32,0.6,0.43,0.78,0.62,1.34,1.08,0.96,0.74,0.72,0.53,0.54,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,0.71,0.93,0.3,0.69,0.45,0.45,0.85,0.8,0.97,0.96,2.1,1.43,0.87,0.82,1.1,0.81,0.6,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,0.33,0.45,0.29,0.29,0.38,0.27,0.56,0.38,0.68,0.64,1.76,0.92,0.77,0.71,0.82,0.39,0.34,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,0.47,0.56,0.16,0.19,0.32,0.21,0.42,0.4,0.56,0.5,1.51,1.1,0.7,0.49,0.98,0.69,0.31,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,0.5,0.53,0.32,0.26,0.4,0.37,0.4,0.51,0.98,0.79,2.28,1.55,0.74,0.89,0.87,0.72,0.22,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,0.64,0.53,0.48,0.24,0.36,0.28,0.27,0.42,0.82,0.52,2.32,1.25,0.96,1.36,0.71,0.51,0.32,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,0.93,1.09,0.7,0.39,0.6,0.47,0.38,0.6,1.25,1,4.05,3.79,1.86,2.17,0.99,1.1,0.93,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,0.62,0.68,0.63,0.33,0.5,0.37,0.43,0.57,0.68,0.53,3.19,2.55,1.51,1.13,0.76,0.71,0.56,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,0.92,0.8,0.52,0.23,0.48,0.29,0.53,0.69,1,0.9,2.74,2.33,1.63,1.45,0.82,0.62,0.63,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1721,0.5,0.42,0.05,0.02,0.15,0.09,0.24,0.33,0.68,0.49,1.89,1.78,1.39,1.03,0.76,0.59,0.16,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,0.26,0.21,0.04,0.04,0,0.11,0.11,0.1,0.27,0.24,0.57,0.61,0.75,0.65,0.2,0.12,0.13,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,0.57,0.68,0.73,0.61,0.66,0.46,0.69,0.66,0.99,0.88,2.36,2.94,1.34,1.26,1.12,0.87,0.86,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,0.62,0.59,0.57,0.36,0.47,0.3,0.63,0.81,0.93,0.79,2.64,2.74,1.18,1.61,0.71,0.66,0.61,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,0.48,0.41,0.46,0.38,0.24,0.25,0.64,0.9,0.72,0.81,3.09,2.24,1.27,2.2,0.79,0.56,0.57,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,0.88,0.72,0.79,0.59,0.59,0.59,0.66,1.2,1.15,1.11,4.14,3.36,2.1,3.38,1.08,0.85,0.73,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1727,0.54,0.57,0.42,0.52,0.36,0.3,0.44,0.43,0.61,0.58,1.8,1.82,1.06,0.92,0.52,0.6,0.61,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,0.49,0.46,0.28,0.36,0.33,0.34,0.41,0.54,0.63,0.57,1.29,1.53,1.1,1.13,0.57,0.39,0.53,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,0.3,0.36,0.35,0.32,0.26,0.29,0.38,0.4,0.74,0.72,1.41,1.64,1.05,0.81,0.45,0.66,0.55,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,0.5,0.5,0.47,0.34,0.36,0.37,0.4,0.44,0.83,0.6,1.46,1.51,0.86,0.59,0.73,0.64,0.47,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,0.41,0.46,0.29,0.25,0.35,0.3,0.36,0.41,0.64,0.54,1.1,1.1,0.92,0.63,0.58,0.48,0.36,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,0.36,0.47,0.36,0.27,0.33,0.54,0.35,0.32,0.47,0.39,0.95,0.8,0.78,0.49,0.6,0.47,0.44,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,0.15,0.25,0.07,0.08,0.24,0.17,0.23,0.24,0.31,0.22,0.58,0.71,0.48,0.36,0.27,0.28,0.13,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,0.55,0.56,0.68,0.83,0.56,0.61,0.58,0.38,0.95,1,1.2,1.87,0.9,0.67,0.33,0.35,0.47,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,0.05,0.05,0,0,0,0,0,0,0.14,0.17,0.2,0.28,0.34,0.33,0.04,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,0.42,0.55,0.13,0.33,0.43,0.47,0.45,0.63,0.6,0.62,0.67,1.06,1.68,0.96,0.43,0.38,0.4,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,0.25,0.37,0.22,0.22,0.31,0.32,0.25,0.22,0.61,0.43,1.05,1.48,0.91,0.67,0.42,0.29,0.28,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,0.49,0.68,0.4,0.49,0.62,0.56,0.27,0.68,0.82,0.58,1.29,1.8,0.96,0.91,0.63,0.55,0.41,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,0.24,0.38,0.06,0,0.27,0.13,0.19,0.26,0.34,0.34,0.43,0.76,0.62,0.52,0.33,0.36,0.13,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,0.4,0.56,0.37,0.25,0.41,0.34,0.29,0.35,0.62,0.5,0.6,0.92,0.68,0.58,0.44,0.51,0.19,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,0.39,0.54,0.47,0.3,0.6,0.31,0.41,0.29,0.77,0.4,1.47,1.86,0.99,0.98,0.69,0.48,0.28,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,0.2,0.27,0.15,0.05,0.24,0.15,0.17,0.19,0.46,0.19,0.56,0.65,0.5,0.45,0.32,0.25,0.18,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,0.49,0.7,0.63,0.53,0.46,0.32,0.55,0.38,1.09,0.65,1.09,1.33,0.72,0.89,0.51,0.48,0.34,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,0.4,0.49,0.39,0.22,0.31,0.26,0.24,0.21,0.56,0.39,1.31,1.33,0.76,0.76,0.58,0.33,0.31,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
