age_CE,GRS341_raw,GRS342_raw,GRS351_raw,GRS352_raw,GRS361_raw,GRS362_raw,GRS371_raw,GRS372_raw,GRS391_raw,GRS401_raw,GRS402_raw,GRS411_raw,GRS412_raw,GRS421_raw,GRS422_raw,GRS441_raw,GRS442_raw,GRS471_raw,GRS472_raw,GRS481_raw,GRS491_raw,GRS492_raw,GRS521_raw,GRS522_raw,GRS601_raw,GRS602_raw,GRS341_raw_outlier_flag,GRS342_raw_outlier_flag,GRS351_raw_outlier_flag,GRS352_raw_outlier_flag,GRS361_raw_outlier_flag,GRS362_raw_outlier_flag,GRS371_raw_outlier_flag,GRS372_raw_outlier_flag,GRS391_raw_outlier_flag,GRS401_raw_outlier_flag,GRS402_raw_outlier_flag,GRS411_raw_outlier_flag,GRS412_raw_outlier_flag,GRS421_raw_outlier_flag,GRS422_raw_outlier_flag,GRS441_raw_outlier_flag,GRS442_raw_outlier_flag,GRS471_raw_outlier_flag,GRS472_raw_outlier_flag,GRS481_raw_outlier_flag,GRS491_raw_outlier_flag,GRS492_raw_outlier_flag,GRS521_raw_outlier_flag,GRS522_raw_outlier_flag,GRS601_raw_outlier_flag,GRS602_raw_outlier_flag
1763,1.38,NA,0.74,0.78,NA,NA,NA,NA,NA,1.96,NA,NA,1.15,NA,0.4,0.95,0.88,NA,1.14,NA,NA,NA,0.81,1.44,0.62,0.36,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1764,2.46,NA,1.62,1.69,NA,NA,NA,NA,NA,2.8,4.26,NA,2.27,NA,1.5,2.34,2.16,NA,2.6,NA,NA,NA,2.72,3.03,2.13,1.79,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE
1765,1.43,NA,1.1,1.22,NA,NA,0.94,NA,NA,1.57,1.43,NA,1.39,NA,0.69,1.55,0.88,NA,1.62,NA,NA,NA,1.26,2,1.06,0.7,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1766,2.37,NA,2.06,2.79,NA,NA,1.49,NA,NA,2.97,3.65,NA,2.55,NA,1.6,2.6,2.07,NA,2.87,NA,NA,NA,2.46,3.11,1.9,1.79,FALSE,NA,FALSE,TRUE,NA,NA,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE
1767,1.81,NA,1.26,1.84,NA,NA,1.33,NA,NA,1.41,1.99,NA,1.92,NA,0.98,2.14,1.71,NA,1.7,NA,NA,NA,1.26,2.83,1.35,0.98,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1768,2.27,NA,1.8,2.48,NA,NA,1.38,NA,NA,2.96,3.6,NA,1.85,NA,1.26,2.17,1.9,NA,2.75,NA,NA,NA,2.35,2.82,2,1.48,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1769,2.17,NA,1.4,2.49,NA,NA,1.27,NA,NA,2.39,2.77,NA,1.7,NA,1,2.1,1.67,4.84,1.86,NA,NA,NA,1.41,2.25,1.73,1.11,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
1770,2.34,NA,1.66,2.19,NA,NA,1.88,NA,0.54,2.42,2.76,NA,1.48,1.27,1.28,1.98,1.59,4.94,2.03,NA,NA,0.24,1.77,2.05,1.16,1.07,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1771,2.38,NA,1.46,2.48,NA,NA,1.51,NA,0.54,2.45,3.08,NA,2.24,1.34,1.52,2.29,1.95,4.13,3.08,NA,NA,0.38,1.46,1.92,1.83,1.96,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1772,1.97,NA,1.13,1.7,NA,NA,1.49,NA,0.87,1.98,2.69,NA,2.78,1.26,1.37,2.51,2.1,4.65,2.64,NA,NA,0.66,1.91,2.49,1.63,1.22,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.45,NA,0.41,0.43,NA,NA,0.71,NA,0.72,0.47,0.58,1.13,0.97,0.55,0.29,1.22,1.17,0.3,0.24,NA,NA,0.38,0.54,1.05,0.55,0.31,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1774,1.23,NA,1.48,1.41,NA,NA,1.18,NA,0.54,1.78,2.15,1.65,1.91,1.07,0.9,1.96,1.99,2.35,1.25,NA,NA,0.58,1.03,1.04,1.39,1.08,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1775,1.92,NA,1.61,1.31,NA,NA,1.76,NA,0.86,1.79,2.21,2.58,1.96,1.1,1.32,1.88,1.94,2.93,1.58,NA,NA,0.53,1.54,1.9,1.3,1.2,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1776,2.32,NA,1.68,1.36,NA,NA,1.19,NA,1,2.33,2.82,3.26,3.25,1.19,0.92,1.98,2.07,4.72,2.47,1.23,NA,1.37,1.8,2.5,1.65,1.16,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1777,1.63,NA,1.16,1.37,NA,NA,1.05,NA,0.69,1.32,1.63,2.15,1.88,1.14,0.91,1.71,1.49,2.12,1.41,0.89,2.06,1.01,1.59,1.51,0.94,0.7,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.7,NA,0.57,0.93,NA,NA,0.59,NA,0.2,0.83,0.84,1.12,1.59,0.22,0.4,1.09,0.76,0.3,0.3,0.26,0.78,0.56,0.59,1.13,0.98,0.46,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,1.28,NA,1.02,1.57,NA,NA,0.79,NA,0.48,1.23,1.52,1.65,2.05,0.9,1.01,1.69,1.61,1.32,1,0.83,1.04,0.76,1.19,1.49,1.77,1.19,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.78,NA,0.69,1.16,0.32,NA,0.49,NA,0.3,0.71,0.81,1.11,1.42,0.53,0.49,1.13,0.96,0,0.15,0.24,0.26,0.09,0.67,0.66,0.95,0.45,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.64,NA,0.95,1.43,0.37,NA,0.83,NA,0.2,0.83,0.9,1.65,1.64,0.49,0.44,0.83,0.57,0.08,0.13,0.19,0.22,0.14,1.43,1.59,1.07,0.65,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0.27,NA,0.56,0.49,0,NA,0.41,NA,0.07,0.27,0.27,1.08,1.2,0.45,0.12,0.3,0.15,0,0,0,0,0,0.31,0.3,0.91,0.34,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,1.31,NA,1.69,1.54,0.16,NA,1.21,NA,1.07,1.21,1.47,2.67,2.74,1.08,0.78,1.31,1.4,0.27,0.63,0.68,0.53,0.46,1.31,1.77,1.5,1.01,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,2.8,NA,1.61,1.6,0.48,NA,1.64,NA,1.07,2.21,2.55,3.06,3.02,1.85,1.14,1.97,2.04,0.41,1.07,0.94,1.91,1.22,2.18,1.73,2.72,1.9,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.97,NA,0.57,0.69,0.14,NA,0.99,NA,0.49,0.66,0.91,1.19,0.84,0.51,0.3,0.85,1.03,0.51,0.45,0.15,0.93,0.51,0.49,0.72,1.04,0.42,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,2.01,NA,1.1,1.68,0.74,NA,1.36,NA,0.79,1.74,1.73,2.07,1.84,0.87,0.78,1.76,1.71,0.94,0.96,0.72,1.34,0.76,1.06,1.47,1.82,1.08,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,2.32,NA,1.51,1.77,0.97,NA,1.75,NA,0.87,1.99,2.23,2.35,2.06,1.28,0.82,2.51,2.34,2.6,2.28,1.07,2.19,1.33,1.39,1.53,1.92,1.38,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.95,1.55,0.51,0.45,0.25,NA,0.98,NA,0.16,0.39,0.56,0.89,0.93,0.29,0.18,1.07,0.91,1.15,0.78,0.27,1.5,0.81,0.23,0.63,0.79,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,2.21,2.92,1.31,1.35,1.05,NA,1.55,NA,0.75,1.34,1.97,2.14,1.98,1.1,0.96,1.92,1.83,1.94,1.69,0.51,1.71,0.95,0.96,1.87,1.37,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,1.75,2.18,1.07,1.17,0.58,0.62,1.03,NA,0.53,0.91,1.6,1.55,1.53,1.22,0.58,1.8,1.43,1.11,0.98,0.4,1.01,0.88,0.25,0.4,1.09,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,1.99,2.39,1.47,1.49,1.09,0.95,1.73,NA,1.28,1.28,1.47,2.44,2.02,1.11,0.81,2.36,2.18,2.87,2.07,1.09,1.24,1.07,0.65,0.92,1.37,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,3.29,4.19,1.85,1.86,1.36,1.29,1.49,NA,1.21,2.3,2.41,2.35,2.75,1.74,1.73,3.15,3.07,5.66,3.64,2.29,1.99,1.1,1.53,1.69,1.28,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,4.39,4.47,1.76,1.76,1.78,1.6,1.95,NA,1.13,3.16,3.24,2.48,3.09,1.41,1.88,3.32,3.49,6.26,3.95,2.62,2.77,1.21,1.45,1.97,1.49,1.62,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,2.06,1.99,0.97,1.43,1,0.73,1.03,NA,0.36,1.31,1.4,1.64,1.63,1.22,1.04,2.08,2.16,2.15,1.33,1.05,1.57,0.9,0.57,0.68,0.85,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,2.44,2.92,1.64,1.73,1.63,1.11,1.84,2.43,1.27,2.16,2.26,2.54,2.6,1.25,1.38,3.14,2.29,2.4,1.91,1.2,1.16,0.9,1.63,1.72,1.16,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,3.01,2.23,1.06,1.47,1.65,1.16,2.01,2.83,0.84,1.36,1.48,2.09,2.34,1.44,1.1,2.51,1.72,1.3,1.11,0.54,0.57,0.48,1.44,1.18,1.6,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,1.57,1.03,0.77,0.76,0.59,0.58,0.55,1.2,0.74,0.76,0.81,1.4,1.09,0.94,1.06,1.56,1.5,0.32,0.35,0.19,0.33,0.43,0.68,0.34,0.63,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,1.45,1.29,1.13,1.32,1.12,0.81,0.89,1.45,1.03,1.13,0.86,1.92,1.98,1.13,1.35,1.71,1.62,0.66,1.01,0.36,0.44,0.48,0.92,0.47,0.93,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,1.87,1.57,1.3,1.84,1.37,0.96,1.14,2.01,0.6,0.35,0.44,2.57,1.8,0.68,0.7,2.4,2.19,0.84,1.1,0.37,0.52,0.59,1.21,0.85,1.64,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,1.62,1.38,0.9,1.29,0.51,0.14,0.93,1.61,0.83,0.42,0.81,2,1.86,1.03,0.61,1.74,1.23,0.09,0.13,0.16,0.38,0.31,0.53,0.36,0.49,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.75,0.76,0.41,0.82,0.32,0.15,0.47,1.04,0.61,0.34,0.47,0.83,0.77,0.62,0.41,0.88,0.96,0,0.34,0.1,0.23,0.19,0.32,0.31,0.38,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,1.51,1.59,0.94,1.46,0.87,0.71,1.04,1.66,1.19,1.02,1.24,2.15,1.94,0.59,0.78,2.23,1.52,0.23,0,0.25,0.32,0.37,0.77,0.61,0.59,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.37,0.4,0.4,0.44,0.13,0.04,0.33,0.57,0.59,0.31,0.35,0.77,0.78,0.46,0.32,0.63,0.51,0,0,0,0,0.11,0.19,0.14,1.13,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,1.23,1.61,1.15,1.34,0.42,0.33,0.56,1.09,1.19,1.12,1.19,1.23,1.37,0.84,0.64,1.86,1.59,0.6,0.77,0.26,0.32,0.29,0.72,0.6,1.39,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,1.31,1.78,0.65,0.63,0.19,0.06,0.78,0.78,0.73,0.76,0.86,1.35,1.64,0.55,0.7,1.18,1.09,0.49,0.49,0.1,0.3,0.38,0.56,0.46,0.71,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,2.02,2.18,0.76,1.02,0.34,0.18,1.2,0.54,0.42,0.99,0.88,2.18,2.05,0.83,1.08,1.36,1.08,0.43,0.51,0.19,0.48,0.54,0.59,0.33,1.26,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,2.31,2.11,1.05,1.11,0.57,0.39,1.23,0.83,1.28,1.24,1.23,1.72,2.15,0.89,0.89,1.77,1.4,0.71,1.06,0.36,0.63,0.55,0.7,0.54,1.41,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,3.1,3.45,1.14,1.43,0.83,0.65,1.4,1.76,1.2,1.65,1.93,2.74,2.75,1.66,1.25,1.83,2.15,2.03,1.81,0.52,0.54,0.51,1.09,0.87,0.95,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,2.97,3.26,0.99,0.96,0.95,0.96,1.35,1.9,1.34,1.8,1.93,2.57,2.47,1.11,1.48,2.19,1.67,2.25,1.52,0.47,0.89,0.57,0.82,0.72,1.08,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,2.74,2.92,1.04,1.18,0.96,0.87,1.27,1.41,1.23,1.18,1.98,1.82,2.46,1.17,1.41,1.85,1.81,1.16,0.85,0.89,0.99,0.48,0.5,0.34,1.23,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,2.81,2.8,0.96,1.03,0.72,1,1.32,1.51,1.41,1.77,2.54,2.12,2.77,1.58,1.63,1.86,2.14,1.97,1.42,0.86,0.77,0.48,0.82,0.67,1.28,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,2.64,3,0.76,1.21,0.92,0.89,1.55,1.77,1.55,1.05,1.04,1.75,2.15,1.31,1.62,2.01,1.78,2.54,1.63,0.67,0.79,0.43,0.88,0.87,0.98,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,1.87,1.51,0.97,0.91,0.63,0.82,0.89,0.88,0.85,1.51,1.32,1.4,1.32,0.98,0.81,1.33,1.48,0.99,0.75,0.29,0.5,0.37,0.64,0.79,1.32,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,2.06,1.82,1.15,0.98,0.85,0.74,0.89,1.14,1.32,1.59,1.63,2,1.85,1.47,1.85,1.78,1.73,1.76,0.85,0.56,0.88,0.55,0.68,0.78,0.95,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,2.14,2.4,1.42,1.29,1,1.07,1.38,1.09,1.66,1.61,1.33,2.38,2.56,0.95,1.7,2.62,1.89,2.14,1.57,0.59,0.97,0.8,1.05,0.62,1.65,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,3.37,2.77,1.62,1.73,1.12,1.08,1.65,1.74,1.79,1.9,1.94,2.7,3.28,1.76,1.86,2.17,2.15,3.08,2.06,0.88,1.32,0.84,1.27,1.21,1.52,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,2.5,1.45,1.08,0.94,0.81,0.66,1.26,1.19,1.42,0.96,0.81,2.1,2.22,1.28,1.11,1.95,1.24,1.49,1.07,0.52,0.92,0.9,0.51,0.66,0.65,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,1.3,0.46,0.28,0.36,0.38,0.42,0.91,0.88,0.62,0.51,0.52,0.97,0.95,1.03,0.9,1.14,0.96,0.68,0.3,0.21,0.36,0.33,0.52,0.31,0.4,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,1.3,1.02,0.42,0.64,0.22,0.27,0.66,0.5,0.7,0.31,0.25,0.8,1.05,0.77,0.87,0.92,0.4,0,0,0.05,0,0,0.2,0.08,0.45,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0,0.93,0,0,0,0,0,0,0,0,0,0.51,0.04,0.09,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,1.46,1.19,0.69,0.59,0.89,0.78,0.62,0.7,1.07,0.7,0.59,1.06,1.16,0.85,0.86,1.3,1.11,0.88,0.45,0.37,0.58,0.42,0.75,0.77,0.72,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
