Series,Site,Tree,Year,RW,dch_mm,Tree.Size,Basal.Area,next.Basal.Area,BAI,x,y,bio01,bio12,bio01.norm,bio12.norm,p.jj_tmax,p.as_tmax,p.on_tmax,djf_tmax,ma_tmax,mj_tmax,ja_tmax,so_tmax,p.jj_ppt,p.as_ppt,p.on_ppt,djf_ppt,ma_ppt,mj_ppt,ja_ppt,so_ppt
a4r3_7,a4r3,7,1981,1.22,288,139.06,15187.78118,15725.43838,537.6571933,-103.6441,44.14462,6.415833543,477.0990205,5.336225559,537.1820748,25.76519966,22.50520039,10.54255033,4.596233447,12.00110006,17.99055004,25.14995003,17.06795025,118.2490082,83.26800156,64.34400177,38.96600246,19.0430007,199.1500053,153.7280083,67.73900414
a4r3_7,a4r3,7,1982,1.41,288,141.5,15725.43838,16358.47904,633.0406586,-103.6441,44.14462,4.014166902,737.2400208,5.336225559,537.1820748,23.50145054,23.22784996,11.09019995,0.036233306,6.967400074,15.89575005,25.20639992,14.59375,181.784008,56.43000221,53.07600403,53.0490036,76.38400269,271.1990051,158.6710052,159.1750031
a4r3_7,a4r3,7,1983,1.36,288,144.32,16358.47904,16980.90645,622.4274162,-103.6441,44.14462,5.076666767,484.1950288,5.336225559,537.1820748,21.56414986,21.85949993,7.277350187,4.334100008,5.950999975,16.90649986,28.18064976,16.85949945,189.965004,131.6750031,101.6920033,46.24900198,86.43200302,109.2660103,138.9490089,67.79300404
a4r3_7,a4r3,7,1984,1.39,288,147.04,16980.90645,17629.07262,648.1661706,-103.6441,44.14462,5.067500293,593.3610311,5.336225559,537.1820748,23.97844982,24.50089931,9.100499868,-0.419533292,6.148750305,17.67645025,26.21899986,14.19144964,93.19400787,105.352006,88.66600418,39.04300165,133.5020027,182.8910103,167.1580124,45.93800354
a4r3_7,a4r3,7,1985,0.8,288,149.82,17629.07262,18007.62197,378.5493484,-103.6441,44.14462,4.045000275,378.1640224,5.336225559,537.1820748,23.09539986,22.10879993,9.121949911,-0.233466665,10.02559996,19.84095001,25.85050011,14.31625032,259.8880157,70.01200485,50.98500252,31.71700096,60.61700249,75.32100677,76.30500412,66.5470047
a4r3_7,a4r3,7,1986,1.41,288,151.42,18007.62197,18684.60471,676.9827434,-103.6441,44.14462,5.926666878,675.3880248,5.336225559,537.1820748,23.73680019,20.39505005,4.450950027,2.173200031,9.744699955,19.64184999,24.75174999,13.76179981,89.06300735,77.73500443,63.83900452,88.63400078,125.972002,161.6020088,109.5020027,186.3640099
a4r3_7,a4r3,7,1987,0.95,288,154.24,18684.60471,19147.77129,463.1665757,-103.6441,44.14462,6.394166867,419.9110203,5.336225559,537.1820748,24.32124996,19.85579967,8.34070015,3.649733384,9.863350153,20.49520016,24.64509964,16.37744999,177.1760101,175.3560066,90.11100388,54.97200346,57.25300121,130.8630066,113.2310066,40.95200157
a4r3_7,a4r3,7,1988,0.89,288,156.14,19147.77129,19586.82991,439.058622,-103.6441,44.14462,6.157500277,429.1350164,5.336225559,537.1820748,24.65429974,21.42294979,10.66940022,1.312733352,9.369149923,23.03324986,27.38364983,17.13364983,60.14300156,97.52700615,29.65100098,44.39600182,75.58700371,146.7120056,94.79000473,42.14400101
a4r3_7,a4r3,7,1989,1.21,288,157.92,19586.82991,20191.7351,604.9051831,-103.6441,44.14462,4.619166914,521.9770322,5.336225559,537.1820748,27.70324993,23.50839996,9.849349737,0.450200001,7.505650043,18.56615067,26.54969978,16.46279955,112.3040009,79.15800476,44.29300117,36.15800142,99.03800583,106.9630051,105.1880074,131.6500092
a4r3_7,a4r3,7,1990,1.55,288,160.34,20191.7351,20980.05337,788.3182738,-103.6441,44.14462,5.370833715,447.2830124,5.336225559,537.1820748,24.13990021,22.63494968,9.57344985,1.715799967,8.455800056,18.33274984,25.11009979,17.77950001,102.9020081,148.5700111,65.33400345,56.18500233,83.45500374,117.9800014,139.0630035,49.76200104
a4r3_7,a4r3,7,1991,1.56,288,163.44,20980.05337,21788.69932,808.645949,-103.6441,44.14462,5.252500198,647.9470196,5.336225559,537.1820748,23.80274963,24.1026001,10.81599998,0.725666602,7.959450006,18.33065033,25.40295029,15.72000027,120.1750011,75.5320034,36.97100163,77.15200424,113.668005,274.4800034,109.1480064,54.86000061
a4r3_7,a4r3,7,1992,0.91,288,166.56,21788.69932,22267.47081,478.7714947,-103.6441,44.14462,5.183333619,512.2200203,5.336225559,537.1820748,23.30920029,22.70575047,7.02064991,4.812766631,9.987649918,18.90724945,21.32745075,17.24170065,178.8040085,60.22800064,67.54800034,31.16100216,101.7350044,154.6690063,123.7740059,37.37500095
a4r3_7,a4r3,7,1993,2.25,288,168.38,22267.47081,23473.58321,1206.112398,-103.6441,44.14462,3.494166739,712.7090263,5.336225559,537.1820748,20.03390026,21.3794508,8.300250173,-0.597733319,7.874750137,16.96814966,21.41755009,13.81539965,173.7640076,66.39100075,48.19100094,74.64600182,81.05300331,281.4430084,160.0040092,74.56400299
a4r3_7,a4r3,7,1994,2.56,288,172.88,23473.58321,24884.55541,1410.972199,-103.6441,44.14462,5.415000228,512.4670243,5.336225559,537.1820748,19.26084995,19.02979946,7.159099936,0.421066682,9.208899736,20.80960083,25.33540058,16.82515049,245.8470078,88.01800537,70.39300156,105.2590008,89.09500694,75.5700016,85.09500504,158.6880074
a4r3_7,a4r3,7,1995,3.25,288,178,24884.55541,26735.14983,1850.594423,-103.6441,44.14462,4.551667,675.6780186,5.336225559,537.1820748,23.32010078,24.12925053,8.113450289,3.395566702,5.744099855,15.5102005,25.67385006,14.75680017,86.30200386,51.34700394,174.659008,33.11000109,88.38900185,299.7590103,114.4100018,114.4450035
a4r3_7,a4r3,7,1996,3.87,288,184.5,26735.14983,29025.34543,2290.195598,-103.6441,44.14462,3.630000154,773.5530348,5.336225559,537.1820748,21.95675087,22.90789986,8.086599827,1.106633266,5.987700164,17.19189978,25.52025032,15.30184984,211.5440063,57.19400215,105.0790024,58.39800167,111.5350075,223.3950081,152.2940063,177.0660095
a4r3_7,a4r3,7,1997,3.18,288,192.24,29025.34543,30977.64294,1952.297516,-103.6441,44.14462,4.7208336,678.6410332,5.336225559,537.1820748,23.6413002,21.85964966,7.487800002,0.211566726,7.089949846,17.86325026,23.50969982,17.65365028,122.3190041,143.7640076,136.1750088,84.07700348,88.7650032,189.8900146,245.8580093,65.60300255
a4r3_7,a4r3,7,1998,3.33,288,198.6,30977.64294,33090.13435,2112.491409,-103.6441,44.14462,5.565000221,806.5550356,5.336225559,537.1820748,22.84854984,22.00335026,9.630250216,3.354166667,7.087749958,17.02474976,25.45454979,17.75089931,230.053009,128.7370071,45.04400253,77.05500126,68.06200409,215.1920052,218.8490143,207.6350098
a4r3_7,a4r3,7,1999,3.81,288,205.26,33090.13435,35592.59103,2502.456677,-103.6441,44.14462,6.16833361,581.5990171,5.336225559,537.1820748,21.30154991,24.60744953,9.028699875,3.447600047,8.199150085,17.37704992,25.72749996,16.35055017,294.3180084,158.7320099,169.1870079,47.46200275,120.1980019,218.0880051,144.2950058,36.24600124
a4r3_7,a4r3,7,2000,4.05,288,212.88,35592.59103,38352.68909,2760.098062,-103.6441,44.14462,5.569250291,557.3550348,5.336225559,537.1820748,23.04564953,21.61795044,13.84450006,4.419533253,9.331399918,18.80509949,26.9939003,17.68549967,207.7940063,121.7310028,21.55400085,39.74300098,139.1340103,173.4760056,87.16200829,46.54200363
a4r3_7,a4r3,7,2001,2.14,288,220.98,38352.68909,39852.7267,1500.037607,-103.6441,44.14462,6.012500435,490.329021,5.336225559,537.1820748,23.46249962,24.65075016,7.011499792,0.992266625,8.496550083,18.64860058,27.10589981,17.17320013,150.7370071,38.68900299,85.15900612,55.60700417,82.0260067,121.5750046,172.0860062,65.24500084
a4r3_7,a4r3,7,2002,1.56,288,225.26,39852.7267,40964.34533,1111.618631,-103.6441,44.14462,5.011666954,425.7270169,5.336225559,537.1820748,23.95935059,24.62674999,11.43739986,2.510766665,5.23954986,18.84105015,27.01119995,14.19955015,184.2600021,81.17500496,52.69200039,19.0340004,73.20100403,84.97600365,117.0990028,121.6570053
a4r3_7,a4r3,7,2003,2.24,288,228.38,40964.34533,42587.25691,1622.911579,-103.6441,44.14462,5.70416683,453.5160236,5.336225559,537.1820748,26.22200012,22.85435009,7.519350052,2.932833334,9.110849857,16.68170023,28.2951498,17.67784977,89.41800117,139.8040047,44.06800365,52.33600235,108.2150078,137.0980072,63.10600281,55.2110014
a4r3_7,a4r3,7,2004,1.49,288,232.86,42587.25691,43684.24295,1096.986035,-103.6441,44.14462,5.87416698,384.3880186,5.336225559,537.1820748,23.37314987,23.58230019,9.601549745,3.224299987,10.96565008,17.27464962,23.87250042,17.13189983,98.80600357,86.03500366,41.65700245,46.37000179,63.72200394,78.1190033,121.9870033,75.99900627
a4r3_7,a4r3,7,2005,2.05,288,235.84,43684.24295,45216.31757,1532.074627,-103.6441,44.14462,6.322500261,488.5900207,5.336225559,537.1820748,21.76774979,21.64350033,10.5924499,3.963699977,9.110300064,17.8441,26.24345016,18.40164948,120.201004,82.72600555,33.89500237,23.5270009,70.92900467,179.5830078,114.6080055,65.29700089
a4r3_7,a4r3,7,2006,1.93,288,239.94,45216.31757,46682.84161,1466.524039,-103.6441,44.14462,6.496666993,510.4500256,5.336225559,537.1820748,24.61104965,23.65439987,11.34849977,2.214799946,9.544999838,20.58255005,27.60665035,14.24175024,140.6610031,83.84500504,51.7670002,52.37200165,135.2150078,126.060009,94.27700424,102.9560032
a4r3_7,a4r3,7,2007,2.22,288,243.8,46682.84161,48398.66768,1715.826067,-103.6441,44.14462,6.404167091,530.6790242,5.336225559,537.1820748,26.46495056,21.54590034,9.263049841,1.654999981,10.02185011,20.44114971,27.27350044,17.82585049,70.68800354,151.227005,38.31500053,50.93700314,81.90200424,181.5420074,142.3500061,44.97500229
a4r3_7,a4r3,7,2008,2.43,288,248.24,48398.66768,50312.30004,1913.632364,-103.6441,44.14462,4.660833538,762.3160286,5.336225559,537.1820748,25.69095039,23.62040043,10.97315001,0.750833342,7.240999937,16.0848999,25.28649998,15.71464968,137.9860077,110.2090054,29.8310008,72.16800308,73.86500359,351.7510071,145.1070099,71.3160038
a4r3_7,a4r3,7,2009,1.92,288,253.1,50312.30004,51850.54444,1538.2444,-103.6441,44.14462,4.743333573,625.7450418,5.336225559,537.1820748,22.38439941,21.93700027,10.10679984,1.427899996,7.563849926,17.39659977,23.30319977,13.82135034,238.9250107,84.58900642,94.00200272,64.62800217,146.5870094,128.4570084,145.0900116,118.0010071
a4r3_7,a4r3,7,2010,2.06,288,256.94,51850.54444,53526.70979,1676.165344,-103.6441,44.14462,5.695833628,587.5670185,5.336225559,537.1820748,20.84749985,22.52060032,8.151050329,0.017200048,9.652699947,16.41879988,25.41015053,18.68225002,188.8880157,100.5560074,75.88300419,72.41400433,108.064002,237.8760071,92.56100464,69.84900284
a4r3_7,a4r3,7,2011,1.95,288,261.06,53526.70979,55137.93684,1611.227053,-103.6441,44.14462,5.310833594,634.6890259,5.336225559,537.1820748,22.35505009,23.63170052,10.59014988,0.473033319,7.508299828,16.31605053,26.38519955,17.53284979,149.1460037,73.40900421,63.9280014,99.7250061,82.89100456,271.192009,124.2920036,34.53000069
a4r3_7,a4r3,7,2012,1.41,288,264.96,55137.93684,56317.86155,1179.92471,-103.6441,44.14462,7.177500168,381.2720134,5.336225559,537.1820748,23.79100037,23.5927496,10.21099973,2.847333352,13.68440008,20.88394928,27.7890501,17.08644962,143.4130058,79.06400299,42.58300209,69.11700249,58.2910018,114.3760033,106.7120037,22.59600186
a4r3_7,a4r3,7,2013,1.3,288,267.78,56317.86155,57416.80323,1098.941677,-103.6441,44.14462,5.074166776,713.3010273,5.336225559,537.1820748,26.88249969,24.70944977,10.06274986,2.239700039,6.020200014,18.27325058,25.40445042,15.54410028,127.6970024,26.95400167,36.18000221,56.90200233,103.5000076,165.6570053,156.6880035,207.8280067
a4r3_7,a4r3,7,2014,1.89,288,270.38,57416.80323,59033.43633,1616.633106,-103.6441,44.14462,4.962500215,633.0010147,5.336225559,537.1820748,22.96925068,23.82015038,7.734300137,-0.313299994,7.906000137,16.93805027,23.89079952,17.37809992,146.8690033,113.3880043,182.8260059,67.64600182,86.77000618,183.2270126,143.935997,131.9839973
a4r3_7,a4r3,7,2015,2.4,288,274.16,59033.43633,61118.64961,2085.213274,-103.6441,44.14462,6.62083361,694.6010327,5.336225559,537.1820748,21.6729002,21.59354973,9.379399896,3.747433424,11.06000042,17.1150012,24.93000126,18.91500092,171.2110062,173.5219955,77.61300087,52.69100189,47.84200048,354.0830231,178.739006,44.8010006
a4r3_8,a4r3,8,1944,0.69,277,27.08,575.9532077,636.150207,60.19699931,-103.6441,44.14462,4.925833493,547.6980333,5.336225559,537.1820748,23.65124989,24.42950058,11.48559976,3.072166741,4.832899988,18.23054981,24.66324997,18.41244984,159.3560028,33.54200077,51.3710022,75.03400517,85.62500381,187.4120102,90.24700737,28.78800201
a4r3_8,a4r3,8,1945,1.4,277,28.46,636.150207,767.4813463,131.3311393,-103.6441,44.14462,4.710833628,533.7600322,5.336225559,537.1820748,21.67514992,22.7198,10.92475009,1.59616671,7.392450094,14.92444992,25.82229996,16.47609997,186.7970123,34.52600098,88.25100517,60.12200165,75.15400124,197.4880142,111.8180084,91.66600704
a4r3_8,a4r3,8,1946,1.52,277,31.26,767.4813463,924.0130853,156.5317389,-103.6441,44.14462,6.075833671,818.0240393,5.336225559,537.1820748,20.82634974,21.64820004,11.1643002,2.823966761,12.94494963,17.25094986,25.35614967,13.64254999,178.3430138,137.0430107,17.78500032,43.35800171,111.2420082,394.4860153,80.70400429,175.5380096
a4r3_8,a4r3,8,1947,2.3,277,34.3,924.0130853,1188.472355,264.4592696,-103.6441,44.14462,5.255000254,552.1730218,5.336225559,537.1820748,24.22649956,21.48089981,7.1875,1.681999981,5.684699953,16.92225027,27.9487505,19.33540058,174.0550079,138.7760105,75.58800125,53.46400261,72.7840023,255.9640045,100.4210072,53.64300346
a4r3_8,a4r3,8,1948,2.6,277,38.9,1188.472355,1527.450202,338.9778473,-103.6441,44.14462,5.307500184,526.859026,5.336225559,537.1820748,22.79160023,25.02030087,9.386650145,1.516166682,8.182199836,17.97694969,25.93634987,20.07894993,284.8740082,46.25200272,66.06100464,44.89800119,66.31600285,179.723011,156.7660065,37.00500298
a4r3_8,a4r3,8,1949,1.78,277,44.1,1527.450202,1784.012764,256.5625623,-103.6441,44.14462,4.924167037,423.932024,5.336225559,537.1820748,22.66594982,25.35719967,9.911300182,-2.02246661,9.104850054,19.69595051,27.91864967,15.49409962,239.8580093,78.11000633,56.56400299,76.20300436,58.28500175,157.2440109,67.46000481,51.48400116
a4r3_8,a4r3,8,1950,1.87,277,47.66,1784.012764,2074.990532,290.9777673,-103.6441,44.14462,3.843333622,480.3860257,5.336225559,537.1820748,24.78960037,23.76429939,11.57809973,0.624266624,4.468999922,17.06260014,23.53209972,17.57089996,123.428009,42.74400139,37.82400084,31.50400162,123.0110054,90.65300369,149.1800079,79.44200611
a4r3_8,a4r3,8,1951,1.76,277,51.4,2074.990532,2368.922967,293.9324352,-103.6441,44.14462,3.575833539,504.7870159,5.336225559,537.1820748,22.28900051,21.18594933,10.76670027,2.480133315,5.1610502,16.31334972,24.65839958,14.15309954,131.9650078,126.1360092,32.38000202,14.94200063,46.55900192,152.5230064,148.0770035,92.94900322
a4r3_8,a4r3,8,1952,1.79,277,54.92,2368.922967,2687.828865,318.9058977,-103.6441,44.14462,5.942500338,426.0580258,5.336225559,537.1820748,20.7302494,20.39394951,8.257049799,0.860266646,7.946649849,20.35560036,25.90250015,19.51810026,168.6300049,143.5220032,43.03200245,55.7750001,39.86800098,244.3670197,92.14500427,18.65200043
a4r3_8,a4r3,8,1953,1.76,277,58.5,2687.828865,3021.018642,333.189777,-103.6441,44.14462,6.306666883,465.6390252,5.336225559,537.1820748,25.25364971,24.56940079,10.25854993,3.266033332,6.439650059,17.60860014,25.71595001,20.07404995,111.5130043,46.1740036,19.56500053,68.61300373,100.706007,147.1920052,106.6740074,12.92800093
a4r3_8,a4r3,8,1954,1.6,277,62.02,3021.018642,3340.807641,319.7889994,-103.6441,44.14462,6.510000229,410.0600109,5.336225559,537.1820748,24.39509964,23.87540054,13.54079962,4.350099961,6.894699931,17.84399986,27.6977005,17.16720057,129.0090065,73.385005,27.13400126,35.8280015,52.74900198,135.5510025,117.8590012,56.25200272
a4r3_8,a4r3,8,1955,1.49,277,65.22,3340.807641,3653.075354,312.2677124,-103.6441,44.14462,4.956667026,525.5180235,5.336225559,537.1820748,25.31700039,23.99330044,11.18605042,1.196266731,8.186700225,18.6072998,27.84294987,18.52965021,114.9950027,79.5909996,58.43100357,51.07400227,72.75000381,158.3680038,143.0250092,67.7300024
a4r3_8,a4r3,8,1956,1.25,277,68.2,3653.075354,3925.804866,272.7295122,-103.6441,44.14462,5.545000265,454.4870262,5.336225559,537.1820748,23.38504982,24.38269997,8.755600214,1.821266651,7.121649981,20.9897995,24.43535042,19.06424999,168.9840088,120.8360062,32.91000271,44.2110014,62.10600471,141.9090118,141.2800064,24.91600132
a4r3_8,a4r3,8,1957,1.59,277,70.7,3925.804866,4286.902981,361.0981154,-103.6441,44.14462,4.545000297,565.6040273,5.336225559,537.1820748,25.58790016,22.62924957,10.52835035,1.194099903,5.713999987,16.24800014,26.11544991,14.7878499,102.6790085,90.00200272,64.0690012,26.63900089,78.53400612,260.0920105,143.1500053,43.42000389
a4r3_8,a4r3,8,1958,1.54,277,73.88,4286.902981,4651.788915,364.8859336,-103.6441,44.14462,5.448333451,481.145016,5.336225559,537.1820748,23.14080048,21.62039948,7.500400066,3.93900009,4.512299955,19.56365013,24.35385036,18.75570011,198.1860046,73.66300583,39.17300224,38.83300066,100.5960007,131.2000084,161.885004,18.72500062
a4r3_8,a4r3,8,1959,1.65,277,76.96,4651.788915,5059.273902,407.4849875,-103.6441,44.14462,4.745000243,440.4020243,5.336225559,537.1820748,20.56975079,24.61355019,10.72519994,0.83766667,7.352749825,19.62405014,26.94950008,14.63169956,235.3540115,34.32900071,36.72200203,52.08500099,67.16300583,157.8940125,59.14700127,68.22100353
a4r3_8,a4r3,8,1960,1.35,277,80.26,5059.273902,5405.39416,346.1202582,-103.6441,44.14462,5.226667113,389.2300129,5.336225559,537.1820748,25.10389996,23.34864998,6.560349822,0.830033275,7.687499881,18.90549946,27.04829979,18.48309946,134.5120087,64.29700279,52.50300121,45.76700115,60.59900093,120.2720032,99.82400513,30.0510006
a4r3_8,a4r3,8,1961,1.05,277,82.96,5405.39416,5682.515619,277.1214588,-103.6441,44.14462,5.475000138,353.5240114,5.336225559,537.1820748,24.63454914,23.88399982,10.9912498,3.720899979,7.927600145,20.19069958,26.88149929,15.07964993,125.4590034,83.07300377,18.34600067,45.32700229,59.11700058,75.95000076,99.09400368,75.85400391
a4r3_8,a4r3,8,1962,1.29,277,85.06,5682.515619,6032.462337,349.9467181,-103.6441,44.14462,5.277500212,712.9260283,5.336225559,537.1820748,25.52584934,22.39614964,9.503499985,-0.485600015,8.44239974,18.05444956,23.94679928,17.46199989,120.5070038,65.73300362,42.00600147,55.26900291,44.76100159,376.0230103,157.1000099,74.17000389
a4r3_8,a4r3,8,1963,1.5,277,87.64,6032.462337,6452.524691,420.0623537,-103.6441,44.14462,6.15000022,622.3360233,5.336225559,537.1820748,21.52224922,22.41444969,11.81649971,1.29763341,8.714749813,19.5404501,26.31739998,20.53794956,278.2130127,51.47800255,64.70500374,68.77900219,148.4000092,218.9390068,92.19300079,80.24000359
a4r3_8,a4r3,8,1964,1.49,277,90.64,6452.524691,6883.782738,431.2580475,-103.6441,44.14462,5.085000252,582.2060359,5.336225559,537.1820748,24.24294949,24.23270035,13.7182498,0.951233337,6.235300064,18.51805019,25.89595032,17.41939974,237.5860062,81.57000351,26.78800011,61.89800358,59.99000359,279.3780212,120.864006,22.06100011
a4r3_8,a4r3,8,1965,1.6,277,93.62,6883.782738,7362.410662,478.627924,-103.6441,44.14462,4.675833603,606.7610409,5.336225559,537.1820748,23.84985065,21.67529964,10.82130003,1.600666642,4.342349887,17.15670013,24.19964981,14.51420021,227.4010162,99.70500565,25.127002,66.40000153,50.80300426,324.5250244,127.5190086,50.06300187
a4r3_8,a4r3,8,1966,1.06,277,96.82,7362.410662,7688.359697,325.9490343,-103.6441,44.14462,5.09416698,502.4190183,5.336225559,537.1820748,22.10309982,17.91594982,12.65860033,1.307299912,7.228199959,20.04565048,25.68949986,16.97345018,202.6000137,98.86000443,11.26900029,40.31200123,126.2430077,38.39800119,174.1160049,97.37000275
a4r3_8,a4r3,8,1967,1.2,277,98.94,7688.359697,8065.878603,377.518906,-103.6441,44.14462,4.984166949,551.3250256,5.336225559,537.1820748,25.32254982,21.69815063,10.25759983,2.157266657,9.029899836,14.83349991,25.39630032,17.04869986,124.2240028,141.3370056,55.41900063,63.73400307,81.98100471,244.5700073,73.48100471,69.72900391
a4r3_8,a4r3,8,1968,1.38,277,101.34,8065.878603,8511.210671,445.3320684,-103.6441,44.14462,4.78833349,525.6000228,5.336225559,537.1820748,21.23764992,22.75454998,9.91135025,1.308833321,9.050749779,17.18785,23.9609499,17.20530033,207.7970047,84.42600441,27.9810009,52.58700371,43.02000332,200.9610062,156.7380066,47.60900354
a4r3_8,a4r3,8,1969,1.51,277,104.1,8511.210671,9012.203907,500.9932362,-103.6441,44.14462,5.055000191,512.7170267,5.336225559,537.1820748,22.90610027,21.12230015,9.967350006,-0.466099977,7.717399776,18.17004967,26.86735058,15.6111002,229.7880096,115.7990036,29.84600115,61.66400146,90.27200699,159.5920105,140.8950043,46.41800213
a4r3_8,a4r3,8,1970,1.05,277,107.12,9012.203907,9369.021289,356.8173812,-103.6441,44.14462,4.609166843,586.2120142,5.336225559,537.1820748,21.47854996,25.77605057,7.749449968,2.041033347,3.815150023,19.79179955,27.19204998,15.39054966,218.7050095,35.77400112,50.71600342,57.85600185,133.4530029,188.4780045,97.44800186,68.54500198
a4r3_8,a4r3,8,1971,1.42,277,109.22,9369.021289,9862.59314,493.5718519,-103.6441,44.14462,4.41833355,622.8730383,5.336225559,537.1820748,24.86269951,23.59350014,7.364149928,0.154500015,6.695000172,18.5934,26.03969955,14.65179968,156.9330025,77.89100266,72.25600052,85.56300545,148.3360023,170.143013,59.7970047,141.8680115
a4r3_8,a4r3,8,1972,1.36,277,112.06,9862.59314,10347.18758,484.5944367,-103.6441,44.14462,4.252500147,573.4350243,5.336225559,537.1820748,23.13899994,22.9408493,8.262949944,0.249966641,9.071549892,18.50274992,23.75139999,16.31500053,105.1120071,100.5820084,94.64300728,37.62100029,78.02600479,254.9830093,150.5970078,36.95600128
a4r3_8,a4r3,8,1973,1.15,277,114.78,10347.18758,10766.02314,418.8355618,-103.6441,44.14462,5.501667012,533.9550228,5.336225559,537.1820748,22.54310036,22.04780006,8.278250217,0.895999948,7.301099777,18.79285049,26.59759998,16.67899942,253.5870132,90.90600204,31.5690012,33.19200134,168.7080078,114.5330048,114.0370026,77.40400505
a4r3_8,a4r3,8,1974,1.01,277,117.08,10766.02314,11140.72372,374.7005832,-103.6441,44.14462,5.820000349,402.7630186,5.336225559,537.1820748,24.20090008,22.37395,10.08869982,2.121999979,9.428100109,19.88680077,26.28880024,17.49895,141.0390053,84.6400032,45.68300247,47.1380024,52.75900173,80.84200287,151.4020081,52.97900391
a4r3_8,a4r3,8,1975,1.1,277,119.1,11140.72372,11556.1051,415.3813807,-103.6441,44.14462,4.772500172,467.1970131,5.336225559,537.1820748,26.29260063,21.20680046,11.50954962,0.586166662,4.843350053,17.41049957,26.83704948,17.49880028,132.0010071,78.90100479,53.13400269,70.13900185,111.9250031,190.7300034,51.69000244,21.35800099
a4r3_8,a4r3,8,1976,1.17,277,121.3,11556.1051,12006.2636,450.1584972,-103.6441,44.14462,5.66758353,629.4680233,5.336225559,537.1820748,23.8868494,23.05539989,10.50300026,3.598866622,8.424050093,19.5267992,26.01314926,17.01760006,159.8030014,25.30800176,34.62000084,73.3180027,107.0750027,289.5190125,112.4400063,33.50500107
a4r3_8,a4r3,8,1977,1.13,277,123.64,12006.2636,12449.19706,442.9334624,-103.6441,44.14462,5.785000155,564.8400288,5.336225559,537.1820748,24.24599934,23.73829937,8.747000217,1.515033404,9.309600115,22.09599972,25.04100037,17.59649992,277.2360077,66.00900459,28.57900047,67.61700249,115.927002,114.2800026,146.3080139,93.26700592
a4r3_8,a4r3,8,1978,1.29,277,125.9,12449.19706,12964.65419,515.4571288,-103.6441,44.14462,4.241583566,562.592021,5.336225559,537.1820748,25.85634995,21.99005032,9.942600012,-2.104300032,8.618149757,18.58330011,24.97174931,19.04660034,139.1300087,114.7950096,73.49800491,55.22700119,81.68900299,201.3370056,166.7090073,26.90500164
a4r3_8,a4r3,8,1979,1.12,277,128.48,12964.65419,13420.66265,456.0084569,-103.6441,44.14462,4.610000166,524.6430211,5.336225559,537.1820748,23.45049953,23.94939995,9.228700042,-2.644766589,8.187399864,18.24055004,23.84310055,19.55829954,160.4410095,69.06200218,43.31800175,59.21200371,42.07200241,155.1660042,242.1320114,28.09300089
a4r3_8,a4r3,8,1980,0.83,277,130.72,13420.66265,13763.68215,343.0195063,-103.6441,44.14462,5.770833691,442.5350199,5.336225559,537.1820748,22.93445015,23.54209995,9.138899922,2.924866716,8.28944993,20.11009979,26.31945038,16.96675014,274.7920074,89.45000696,33.11900043,32.59100151,68.97200394,126.3260078,112.682003,70.01200104
a4r3_8,a4r3,8,1981,1.2,277,132.38,13763.68215,14267.26689,503.584736,-103.6441,44.14462,6.415833543,477.0990205,5.336225559,537.1820748,25.76519966,22.50520039,10.54255033,4.596233447,12.00110006,17.99055004,25.14995003,17.06795025,118.2490082,83.26800156,64.34400177,38.96600246,19.0430007,199.1500053,153.7280083,67.73900414
a4r3_8,a4r3,8,1982,1.2,277,134.78,14267.26689,14779.89941,512.6325228,-103.6441,44.14462,4.014166902,737.2400208,5.336225559,537.1820748,23.50145054,23.22784996,11.09019995,0.036233306,6.967400074,15.89575005,25.20639992,14.59375,181.784008,56.43000221,53.07600403,53.0490036,76.38400269,271.1990051,158.6710052,159.1750031
a4r3_8,a4r3,8,1983,1.24,277,137.18,14779.89941,15319.12489,539.2254763,-103.6441,44.14462,5.076666767,484.1950288,5.336225559,537.1820748,21.56414986,21.85949993,7.277350187,4.334100008,5.950999975,16.90649986,28.18064976,16.85949945,189.965004,131.6750031,101.6920033,46.24900198,86.43200302,109.2660103,138.9490089,67.79300404
a4r3_8,a4r3,8,1984,1.23,277,139.66,15319.12489,15863.54625,544.4213564,-103.6441,44.14462,5.067500293,593.3610311,5.336225559,537.1820748,23.97844982,24.50089931,9.100499868,-0.419533292,6.148750305,17.67645025,26.21899986,14.19144964,93.19400787,105.352006,88.66600418,39.04300165,133.5020027,182.8910103,167.1580124,45.93800354
a4r3_8,a4r3,8,1985,0.59,277,142.12,15863.54625,16128.06489,264.5186457,-103.6441,44.14462,4.045000275,378.1640224,5.336225559,537.1820748,23.09539986,22.10879993,9.121949911,-0.233466665,10.02559996,19.84095001,25.85050011,14.31625032,259.8880157,70.01200485,50.98500252,31.71700096,60.61700249,75.32100677,76.30500412,66.5470047
a4r3_8,a4r3,8,1986,1.29,277,143.3,16128.06489,16714.03821,585.9733175,-103.6441,44.14462,5.926666878,675.3880248,5.336225559,537.1820748,23.73680019,20.39505005,4.450950027,2.173200031,9.744699955,19.64184999,24.75174999,13.76179981,89.06300735,77.73500443,63.83900452,88.63400078,125.972002,161.6020088,109.5020027,186.3640099
