age_CE,AGU01A_raw,AGU01B_raw,AGU02A_raw,AGU02B_raw,AGU03A_raw,AGU03B_raw,AGU04A_raw,AGU04B_raw,AGU13A_raw,AGU14A_raw,AGU14B_raw,TRJ01C_raw,TRJ01D_raw,TRJ02C_raw,TRJ10A_raw,TRJ12A_raw,TRJ12B_raw,TRJ12C_raw,TRJ14B_raw,TRJ16A_raw,TRJ16C_raw,TRJ16B_raw,TRJ19A_raw,TRJ20A_raw,TRJ20B_raw,TRJ21A_raw,TRJ21B_raw,TRJ22A_raw,TRJ23A_raw,TRJ24A_raw,TRJ25A_raw,TRJ27A_raw,TRJ28A_raw,TRJ28B_raw,TRJ29A_raw,TRJ30A_raw,TRJ33A_raw,TRJ34B_raw,TRJ35C_raw,TRJ38A_raw,TRJ38B_raw,TRJ01B_raw,AGU01A_raw_outlier_flag,AGU01B_raw_outlier_flag,AGU02A_raw_outlier_flag,AGU02B_raw_outlier_flag,AGU03A_raw_outlier_flag,AGU03B_raw_outlier_flag,AGU04A_raw_outlier_flag,AGU04B_raw_outlier_flag,AGU13A_raw_outlier_flag,AGU14A_raw_outlier_flag,AGU14B_raw_outlier_flag,TRJ01C_raw_outlier_flag,TRJ01D_raw_outlier_flag,TRJ02C_raw_outlier_flag,TRJ10A_raw_outlier_flag,TRJ12A_raw_outlier_flag,TRJ12B_raw_outlier_flag,TRJ12C_raw_outlier_flag,TRJ14B_raw_outlier_flag,TRJ16A_raw_outlier_flag,TRJ16C_raw_outlier_flag,TRJ16B_raw_outlier_flag,TRJ19A_raw_outlier_flag,TRJ20A_raw_outlier_flag,TRJ20B_raw_outlier_flag,TRJ21A_raw_outlier_flag,TRJ21B_raw_outlier_flag,TRJ22A_raw_outlier_flag,TRJ23A_raw_outlier_flag,TRJ24A_raw_outlier_flag,TRJ25A_raw_outlier_flag,TRJ27A_raw_outlier_flag,TRJ28A_raw_outlier_flag,TRJ28B_raw_outlier_flag,TRJ29A_raw_outlier_flag,TRJ30A_raw_outlier_flag,TRJ33A_raw_outlier_flag,TRJ34B_raw_outlier_flag,TRJ35C_raw_outlier_flag,TRJ38A_raw_outlier_flag,TRJ38B_raw_outlier_flag,TRJ01B_raw_outlier_flag
1788,NA,NA,NA,NA,0.52,0.64,0.56,NA,NA,0.95,0.89,NA,NA,0.14,0.1,NA,0.33,0.54,NA,NA,NA,0.35,0.41,0.17,0.31,NA,NA,NA,NA,0.35,0.67,NA,0.21,0.16,NA,NA,NA,0.42,0.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1789,NA,NA,NA,NA,0.94,1.15,1.17,NA,NA,1.62,1.22,NA,NA,0.3,0.27,NA,0.57,0.57,NA,NA,NA,0.73,0.57,0.63,0.54,NA,NA,NA,NA,1,1.01,NA,0.39,0.47,NA,NA,NA,0.67,0.41,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1790,NA,NA,NA,NA,0.79,1.11,0.85,NA,NA,1.92,1.44,NA,NA,0.31,0.21,NA,0.7,0.78,NA,NA,NA,0.69,0.54,0.5,0.59,NA,NA,NA,NA,0.82,0.9,NA,0.33,0.37,NA,NA,NA,0.57,0.55,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1791,NA,NA,NA,NA,0.83,0.97,0.96,NA,NA,1.87,2.52,NA,NA,0.31,0.21,NA,0.78,0.76,NA,NA,NA,0.92,0.58,0.49,0.65,NA,NA,NA,NA,1.04,1.06,NA,0.45,0.43,NA,NA,NA,0.6,0.62,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1792,NA,NA,NA,NA,0.6,0.62,0.63,NA,NA,0.87,1.46,NA,NA,0.27,0.13,NA,0.45,0.38,NA,NA,NA,0.52,0.31,0.34,0.58,NA,NA,NA,NA,0.68,0.5,NA,0.26,0.32,NA,NA,NA,0.61,0.54,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1793,NA,NA,NA,NA,0,0,0,NA,0.02,0,0.2,NA,NA,0.04,0,NA,0,0,NA,NA,NA,0.3,0.04,0,0,NA,NA,NA,NA,0.19,0.03,NA,0,0,NA,NA,NA,0.19,0.09,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1794,NA,NA,NA,NA,0.13,0.09,0.18,NA,0.14,0.12,0.28,NA,NA,0.1,0.06,NA,0.18,0.22,NA,NA,NA,0.22,0.21,0.16,0.23,NA,NA,NA,NA,0.36,0.22,NA,0.18,0.14,NA,NA,NA,0.33,0.16,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1795,NA,NA,NA,NA,0.14,0.07,0.26,NA,0.11,0.18,0.3,NA,NA,0.11,0.05,NA,0.14,0.15,NA,NA,NA,0.19,0.11,0.11,0.18,NA,NA,NA,NA,0.22,0.46,NA,0.16,0.16,NA,NA,NA,0.3,0.28,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1796,NA,NA,NA,NA,0.48,0.28,1.06,NA,0.36,0.66,0.99,NA,NA,0.42,0.25,NA,0.63,0.61,NA,NA,NA,0.82,0.35,0.38,0.52,NA,NA,NA,NA,0.75,1.45,NA,0.44,0.41,NA,NA,NA,0.41,0.56,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1797,NA,NA,NA,NA,0.46,0.37,1.36,NA,0.39,0.71,0.98,NA,NA,0.24,0.1,NA,0.45,0.41,NA,NA,NA,0.4,0.27,0.3,0.4,NA,NA,NA,NA,0.49,1.36,NA,0.22,0.22,NA,NA,NA,0.35,0.44,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1798,NA,NA,NA,NA,0.8,0.56,1.41,NA,0.62,1.52,1.28,NA,NA,0.13,0.13,NA,0.55,0.42,NA,NA,NA,0.62,0.39,0.63,0.64,NA,NA,NA,NA,0.75,1.08,NA,0.37,0.32,NA,NA,NA,0.39,0.36,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1799,NA,NA,NA,NA,0.77,0.59,1.69,NA,0.78,1.61,1.81,NA,NA,0.15,0.1,NA,0.9,0.72,0.69,NA,NA,0.68,0.46,0.65,0.72,NA,NA,NA,NA,0.8,1.2,NA,0.56,0.44,NA,NA,NA,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA
1800,0.43,NA,NA,NA,0.04,0.03,0.28,NA,0.23,0.35,0.48,NA,NA,0.14,0.08,NA,0.23,0.22,0.33,NA,NA,0.27,0.17,0.2,0.19,NA,NA,NA,NA,0.22,0.21,NA,0.15,0.12,NA,NA,NA,0.34,0.4,NA,NA,0.48,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1801,0.97,NA,NA,NA,0.34,0.44,0.99,NA,0.74,0.89,1.18,NA,NA,0.33,0.29,NA,0.65,0.64,0.86,NA,NA,0.57,0.34,0.56,0.65,NA,NA,NA,NA,0.59,0.65,NA,0.44,0.44,NA,NA,NA,0.64,0.78,NA,NA,1,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1802,0.97,NA,NA,NA,0.43,0.55,1.1,NA,0.78,1.98,1.86,NA,NA,0.34,0.19,NA,0.73,0.54,1.04,NA,NA,0.59,0.43,0.73,0.84,NA,NA,NA,NA,0.69,0.83,NA,0.48,0.42,NA,NA,NA,0.4,0.48,NA,NA,1,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1803,0.97,NA,NA,NA,0.53,0.67,1.48,NA,0.79,1.13,1.82,NA,NA,0.38,0.26,NA,0.79,0.67,0.97,NA,NA,1.08,0.36,0.7,0.85,NA,NA,NA,NA,0.82,0.82,NA,0.53,0.46,NA,NA,NA,0.51,0.41,NA,NA,0.98,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1804,1,NA,NA,NA,0.37,0.47,1.15,NA,0.85,1.28,1.86,NA,NA,0.31,0.16,NA,0.61,0.63,1.89,NA,NA,0.8,0.45,0.62,0.61,NA,NA,NA,NA,0.63,0.93,NA,0.46,0.35,NA,NA,NA,0.62,0.66,NA,NA,1.06,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1805,1.19,NA,NA,NA,0.65,0.5,1,NA,0.69,1.37,1.82,NA,NA,0.47,0.25,NA,0.66,0.67,1.76,NA,NA,1.21,0.44,0.89,0.94,NA,NA,NA,NA,0.97,0.75,NA,0.64,0.54,NA,NA,NA,0.54,0.78,NA,NA,1.02,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1806,1.27,NA,NA,NA,0.59,0.36,1.49,NA,0.8,1.98,2.31,NA,NA,0.43,0.24,NA,1.08,0.66,1.71,NA,NA,1.29,0.59,0.99,0.98,NA,NA,NA,NA,0.97,0.9,NA,0.67,0.59,NA,NA,NA,0.54,0.65,NA,NA,1.13,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1807,0.69,NA,NA,NA,0.11,0.24,0.46,NA,0.44,0.95,0.88,NA,NA,0.18,0.12,NA,0.42,0.37,0.96,NA,NA,0.39,0.28,0.38,0.48,NA,NA,NA,NA,0.32,0.42,NA,0.33,0.32,NA,NA,NA,0.32,0.48,NA,NA,0.69,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1808,0.9,NA,NA,NA,0.26,0.24,0.58,NA,0.54,1.15,1.13,NA,NA,0.27,0.2,NA,0.67,0.65,0.75,NA,NA,0.52,0.4,0.48,0.59,NA,NA,NA,NA,0.44,0.57,NA,0.46,0.45,NA,NA,NA,0.56,0.74,NA,NA,0.94,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1809,1.44,NA,NA,0.63,0.76,0.54,0.9,NA,0.79,1.52,1.74,NA,NA,0.4,0.23,NA,0.74,0.77,0.99,NA,NA,0.81,0.57,0.75,0.73,NA,NA,NA,NA,0.63,0.79,NA,0.54,0.61,NA,NA,NA,0.68,0.75,NA,NA,1.37,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1810,1.22,NA,NA,0.48,0.8,0.56,0.85,NA,0.56,1.6,1.56,NA,NA,0.42,0.24,NA,0.66,0.55,1.23,NA,NA,0.68,0.54,0.77,0.82,NA,NA,NA,NA,0.67,0.96,NA,0.66,0.61,NA,NA,NA,0.55,0.63,NA,NA,1.09,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1811,1.17,NA,NA,0.43,1.01,0.52,0.85,NA,0.62,1.81,1.97,NA,NA,0.24,0.21,NA,0.58,0.73,1.36,NA,NA,0.85,0.53,0.84,0.71,NA,NA,NA,NA,0.9,0.97,NA,0.77,0.6,NA,NA,NA,0.42,0.5,NA,NA,0.93,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1812,1.21,NA,NA,0.49,1.02,0.53,0.78,NA,0.76,1.46,1.66,NA,NA,0.47,0.21,NA,0.72,0.84,1.42,NA,NA,0.96,0.6,0.88,0.87,NA,NA,NA,NA,0.94,0.82,NA,0.85,0.73,NA,NA,NA,0.66,0.77,NA,NA,1.26,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1813,0.82,NA,NA,0.35,0.68,0.35,0.36,NA,0.52,0.87,1.01,NA,NA,0.17,0.1,NA,0.19,0.39,0.78,NA,NA,0.34,0.29,0.47,0.38,NA,NA,NA,NA,0.36,0.24,NA,0.52,0.33,NA,NA,NA,0.53,0.63,NA,NA,0.74,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1814,0.49,NA,NA,0.19,0.31,0.2,0.12,NA,0.27,0.43,0.41,NA,NA,0.16,0.03,NA,0.04,0.14,0.26,NA,NA,0.37,0.21,0.27,0.4,NA,NA,NA,NA,0.31,0.11,NA,0.41,0.26,NA,NA,NA,0.5,0.39,NA,NA,0.56,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1815,0.75,NA,NA,0.33,0.56,0.29,0.35,NA,0.49,0.69,0.76,NA,NA,0.38,0.19,NA,0.29,0.4,0.65,NA,NA,0.42,0.38,0.45,0.48,NA,NA,NA,NA,0.41,0.43,NA,0.35,0.36,NA,NA,NA,0.47,0.53,NA,NA,0.69,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1816,0.81,NA,NA,0.35,0.36,0.34,0.4,NA,0.57,0.72,0.87,NA,NA,0.31,NA,NA,0.4,0.44,0.69,NA,NA,0.48,0.25,0.56,0.59,NA,NA,NA,NA,0.55,0.55,NA,0.41,0.39,NA,NA,NA,0.58,0.5,NA,NA,0.67,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1817,0.94,NA,NA,0.31,0.56,0.39,0.71,NA,0.57,0.88,0.97,NA,NA,0.27,NA,NA,0.3,0.33,1.39,NA,NA,0.24,0.22,0.6,0.44,NA,NA,NA,NA,0.64,0.76,NA,0.45,0.45,NA,NA,NA,0.39,0.5,NA,NA,0.78,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1818,1.38,NA,NA,0.25,0.77,0.46,0.83,NA,0.85,1.25,1.72,NA,NA,0.4,NA,NA,0.68,0.69,1.36,NA,NA,1.03,0.43,0.81,0.76,NA,NA,NA,NA,0.9,1.05,NA,0.57,0.61,NA,NA,NA,0.57,0.63,NA,NA,1.22,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1819,0.86,NA,NA,0.21,0.46,0.36,0.57,NA,0.7,0.81,1.03,NA,NA,0.11,NA,NA,0.31,0.38,1.15,NA,NA,0.38,0.26,0.51,0.46,NA,NA,NA,NA,0.63,0.63,NA,0.25,0.37,NA,NA,NA,0.32,0.36,NA,NA,0.7,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1820,0.99,NA,NA,0.24,0.53,0.39,0.46,NA,0.83,0.88,1.23,NA,NA,0.25,NA,NA,0.36,0.48,1.2,NA,NA,0.28,0.24,0.57,0.52,NA,NA,NA,NA,0.54,0.67,NA,0.31,0.44,NA,NA,NA,0.42,0.48,NA,NA,0.9,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1821,1.17,NA,NA,0.34,0.66,0.32,0.71,NA,0.63,1.04,1.42,NA,NA,0.46,NA,NA,0.46,0.53,1.27,NA,NA,0.68,0.24,0.67,0.56,NA,NA,NA,NA,0.57,0.67,NA,0.47,0.44,NA,NA,NA,0.47,0.57,NA,NA,0.98,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1822,0.7,NA,NA,0.3,0.51,0.33,0.28,NA,0.71,0.83,1,NA,NA,0.23,NA,NA,0.35,0.47,1.15,NA,NA,0.59,0.25,0.64,0.55,NA,NA,NA,NA,0.44,0.55,NA,0.26,0.4,NA,NA,NA,0.53,0.58,NA,NA,1.11,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1823,1.08,NA,NA,0.38,0.74,0.41,0.55,NA,0.69,0.91,1.04,NA,NA,0.3,NA,NA,0.46,0.6,0.95,NA,NA,0.77,0.31,0.53,0.43,NA,NA,NA,NA,0.51,0.52,NA,0.56,0.55,NA,NA,NA,0.52,0.71,NA,NA,0.81,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1824,0.84,NA,NA,0.22,0.43,0.15,0.33,NA,0.4,0.67,0.74,NA,NA,0.35,NA,NA,0.21,0.24,0.61,NA,NA,0.68,0.19,0.56,0.21,NA,NA,NA,NA,0.5,0.35,NA,0.29,0.32,NA,NA,NA,0.42,0.62,NA,NA,0.51,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1825,1.2,NA,NA,0.5,0.9,0.56,0.76,NA,0.78,1.08,1.37,NA,NA,0.27,NA,NA,0.47,0.44,1.39,NA,NA,0.77,0.38,0.86,0.69,NA,NA,NA,NA,0.74,0.79,NA,0.65,0.74,NA,NA,NA,0.51,0.88,NA,NA,0.69,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1826,1.25,NA,NA,0.43,0.84,0.51,0.83,NA,0.73,1.07,1.61,NA,NA,0.3,NA,NA,0.57,0.59,1.23,NA,NA,0.76,0.4,0.71,0.76,NA,NA,NA,NA,0.74,0.65,NA,0.64,0.64,NA,NA,NA,0.58,0.82,NA,NA,0.82,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
1827,1.14,NA,NA,0.46,0.69,0.48,0.63,NA,0.75,1.13,1.64,NA,NA,0.27,NA,NA,0.67,0.58,1.12,NA,NA,0.94,0.35,0.76,0.79,NA,NA,NA,NA,0.68,0.4,NA,0.63,0.62,NA,NA,NA,0.49,0.82,NA,NA,1.03,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE
