age_CE,CB01A_raw,CB01B_raw,CB03A_raw,CB03B_raw,CB04A_raw,CB04B_raw,CB05A_raw,CB05B_raw,CB06A_raw,CB06B_raw,CB07A_raw,CB07B_raw,CB09A_raw,CB09B_raw,CB01A_raw_outlier_flag,CB01B_raw_outlier_flag,CB03A_raw_outlier_flag,CB03B_raw_outlier_flag,CB04A_raw_outlier_flag,CB04B_raw_outlier_flag,CB05A_raw_outlier_flag,CB05B_raw_outlier_flag,CB06A_raw_outlier_flag,CB06B_raw_outlier_flag,CB07A_raw_outlier_flag,CB07B_raw_outlier_flag,CB09A_raw_outlier_flag,CB09B_raw_outlier_flag
1793,0.81,0.68,0.52,0.77,0.32,0.32,0.73,0.82,NA,NA,0.54,0.6,0.5,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1794,0.53,0.49,0.49,0.88,0.25,0.25,0.83,0.67,NA,NA,0.34,0.72,0.39,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1795,0.58,0.53,0.5,0.74,0.29,0.31,0.69,0.56,NA,NA,0.35,0.52,0.41,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1796,0.35,0.33,0.26,0.32,0.21,0.18,0.53,0.42,NA,NA,0.31,0.31,0.25,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1797,0.39,0.58,0.4,0.49,0.39,0.41,0.66,0.59,NA,NA,0.53,0.55,0.45,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1798,0.38,0.35,0.25,0.41,0.36,0.28,0.58,0.51,NA,NA,0.38,0.29,0.3,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1799,0.64,0.55,0.46,0.67,0.4,0.4,0.68,0.62,NA,NA,0.54,0.74,0.42,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1800,0.39,0.36,0.36,0.52,0.33,0.29,0.6,0.57,NA,NA,0.3,0.54,0.3,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1801,0.43,0.4,0.39,0.47,0.39,0.28,0.54,0.67,NA,NA,0.4,0.53,0.33,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1802,0.83,0.76,0.58,0.66,0.58,0.49,0.79,0.86,NA,NA,0.71,0.81,0.43,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1803,0.46,0.54,0.35,0.44,0.38,0.34,0.49,0.73,NA,NA,0.6,0.46,0.3,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1804,0.55,0.55,0.26,0.59,0.23,0.23,0.61,0.81,NA,NA,0.43,0.73,0.35,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1805,0.45,0.36,0.17,0.48,0.41,0.19,0.51,0.54,NA,NA,0.28,0.45,0.31,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1806,0.58,0.55,0.37,0.52,0.52,0.31,0.63,0.7,NA,NA,0.54,0.72,0.38,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1807,0.43,0.54,0.21,0.59,0.29,0.25,0.85,0.79,NA,NA,0.61,0.56,0.4,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1808,0.37,0.23,0.2,0.48,0.2,0.16,0.6,0.4,NA,NA,0.45,0.37,0.26,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1809,0.58,0.48,0.31,0.51,0.38,0.29,0.77,0.62,NA,NA,0.47,0.32,0.33,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1810,0.67,0.57,0.29,0.58,0.3,0.25,0.75,0.65,NA,NA,0.54,0.45,0.39,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1811,0.68,0.59,0.34,0.55,0.31,0.35,0.76,0.67,NA,NA,0.59,0.64,0.34,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1812,0.53,0.53,0.33,0.49,0.32,0.34,0.65,0.52,NA,NA,0.5,0.53,0.22,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1813,0.25,0.23,0.06,0.17,0.22,0.15,0.36,0.22,NA,NA,0.21,0.31,0.29,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1814,0.52,0.48,0.3,0.23,0.36,0.3,0.63,0.51,NA,NA,0.63,0.56,0.33,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1815,0.45,0.39,0.37,0.31,0.22,0.23,0.63,0.52,NA,NA,0.39,0.55,0.31,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1816,0.7,0.63,0.45,0.39,0.16,0.24,0.76,0.63,NA,NA,0.5,0.52,0.41,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1817,0.64,0.5,0.56,0.53,0.27,0.34,0.88,0.75,NA,NA,0.49,0.51,0.44,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1818,0.35,0.29,0.4,0.35,0.16,0.27,0.62,0.47,NA,NA,0.26,0.45,0.25,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1819,0.52,0.53,0.5,0.58,0.35,0.26,0.75,0.69,NA,NA,0.61,0.6,0.44,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1820,0.13,0,0.04,0.12,0.09,0.05,0.3,0.18,NA,NA,0.21,0.24,0.15,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1821,0.75,0.85,0.56,0.62,0.54,0.46,0.78,0.75,NA,NA,0.52,0.43,0.54,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1822,0.38,0.3,0.22,0.28,0.23,0.16,0.42,0.4,NA,NA,0.15,0.29,0.27,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1823,0.49,0.56,0.24,0.3,0.36,0.19,0.5,0.4,0.44,0.46,0.25,0.37,0.38,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.38,0.42,0.22,0.25,0.28,0.17,0.32,0.31,0.24,0.26,0.29,0.31,0.34,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.65,0.83,0.46,0.73,0.32,0.24,0.34,0.45,0.55,0.56,0.6,0.56,0.4,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.67,0.65,0.48,0.99,0.28,0.27,0.66,0.85,0.81,0.73,0.49,0.54,0.29,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.32,0.35,0.33,0.45,0.14,0.11,0.49,0.6,0.61,0.66,0.18,0.29,0.3,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.75,1.06,0.62,0.82,0.37,0.42,0.73,1.09,0.7,1.14,0.62,0.7,0.4,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.63,0.61,0.53,0.52,0.25,0.19,0.59,0.76,0.7,0.76,0.4,0.43,0.49,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,0.42,0.43,0.46,0.4,0.28,0.2,0.36,0.61,0.65,0.65,0.45,0.35,0.41,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,0.38,0.44,0.39,0.41,0.29,0.23,0.47,0.46,0.52,0.45,0.52,0.2,0.36,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.53,0.72,0.45,0.51,0.46,0.36,0.75,0.73,0.66,0.73,0.63,0.42,0.51,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.32,0.73,0.47,0.59,0.45,0.3,0.74,0.87,0.67,0.79,0.52,0.47,0.39,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.47,0.48,0.48,0.45,0.39,0.37,0.69,0.83,0.66,0.44,0.34,0.4,0.36,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.51,0.52,0.45,0.64,0.41,0.34,0.68,0.77,0.81,0.7,0.47,0.57,0.37,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.57,0.62,0.49,0.81,0.41,0.34,0.85,0.88,0.79,0.61,0.5,0.49,0.49,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.47,0.58,0.29,0.61,0.49,0.42,0.79,0.73,0.65,0.6,0.45,0.6,0.53,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.73,0.76,0.65,0.73,0.54,0.42,0.96,0.9,0.67,0.64,0.49,0.56,0.63,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.6,0.69,0.58,0.72,0.58,0.42,0.92,0.87,0.76,0.89,0.44,0.45,0.59,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.46,0.48,0.37,0.58,0.4,0.37,0.79,0.78,0.94,1.08,0.41,0.53,0.41,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.17,0.1,0.08,0.35,0.25,0.18,0.66,0.41,0.39,0.45,0.29,0.26,0.31,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.41,0.57,0.3,0.61,0.37,0.24,0.79,0.55,0.81,0.85,0.56,0.49,0.44,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.37,0.3,0.29,0.59,0.34,0.26,0.69,0.53,0.67,0.55,0.31,0.36,0.32,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.51,0.47,0.27,0.48,0.14,0.19,0.56,0.47,0.89,1.04,0.43,0.48,0.33,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.31,0.18,0.2,0.42,0.21,0.15,0.53,0.43,0.47,0.45,0.33,0.29,0.34,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.43,0.44,0.33,0.57,0.24,0.2,0.61,0.43,0.71,0.96,0.28,0.32,0.41,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.11,0,0,0,0.07,0,0.24,0.09,0.2,0.08,0.09,0.2,0.13,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.46,0.43,0.34,0.63,0.29,0.24,0.58,0.5,0.78,0.8,0.36,0.5,0.22,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.6,0.8,0.5,0.7,0.47,0.48,0.88,0.55,1.73,1.56,0.51,0.53,0.43,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.43,0.43,0.34,0.46,0.29,0.34,0.54,0.55,1.7,1.42,0.36,0.71,0.3,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.47,0.48,0.29,0.47,0.38,0.31,0.63,0.42,0.9,0.98,0.37,0.62,0.45,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.48,0.51,0.43,0.48,0.41,0.29,0.51,0.39,0.97,1.07,0.47,0.64,0.52,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.47,0.54,0.48,0.52,0.44,0.26,0.7,0.5,1.13,1.28,0.62,0.55,0.43,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.44,0.48,0.32,0.45,0.34,0.3,0.7,0.39,0.98,1.23,0.55,0.51,0.47,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.6,0.47,0.39,0.48,0.48,0.32,0.57,0.32,0.74,0.86,0.47,0.54,0.39,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.23,0.13,0.09,0.11,0.19,0.06,0.27,0.05,0.22,0.17,0.26,0.27,0.24,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0,0,0,0,0.06,0,0.14,0,0.12,0.1,0.13,0,0.09,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.33,0.32,0.16,0.25,0.28,0.15,0.29,0.31,0.46,0.4,0.32,0.35,0.35,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.47,0.41,0.23,0.25,0.26,0.13,0.42,0.3,0.58,0.69,0.22,0.22,0.25,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.26,0.25,0,0.1,0.21,0.42,0.22,0.16,0.36,0.66,0.26,0.21,0.18,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.11,0.11,0,0,0.1,0.16,0.1,0.08,0,0,0.18,0.13,0.16,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.53,0.62,0.44,0.56,0.59,0.25,0.61,0.57,1.34,1.77,0.45,0.63,0.45,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.4,0.47,0.2,0.3,0.26,0.29,0.51,0.36,1.17,1.56,0.25,0.27,0.24,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.13,0,0,0,0.11,0.18,0.04,0,0.21,0.25,0.13,0.15,0.23,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.46,0.61,0.34,0.46,0.5,0.33,0.33,0.53,0.82,1.46,0.48,0.44,0.5,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.47,0.71,0.32,0.52,0.5,0.31,0.45,0.57,1.2,1.63,0.39,0.42,0.49,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.23,0.5,0.2,0.38,0.26,0.08,0.43,0.47,0.89,1.77,0.34,0.36,0.35,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.54,0.95,0.42,0.62,0.51,0.17,0.56,0.7,1.51,2.48,0.54,0.57,0.61,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1869,0.57,0.77,0.35,0.55,0.51,0.3,0.62,0.68,1.64,1.81,0.39,0.45,0.44,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.1,0.26,0.08,0.17,0.11,0.2,0.38,0.34,0.4,0.44,0.2,0.23,0.21,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.27,0.2,0.11,0.13,0.14,NA,0.22,0.23,0.43,0.45,0.23,0.16,0.23,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.4,0.47,0.28,0.31,0.24,NA,0.34,0.5,0.66,0.55,0.28,0.34,0.48,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.23,0.3,0.16,0.17,0.27,NA,0.28,0.33,0.39,0.4,0.17,0.26,0.3,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.51,0.64,0.29,0.35,0.48,NA,0.52,0.54,1.16,1.23,0.37,0.32,0.32,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.41,0.4,0.32,0.33,0.4,NA,0.35,0.59,1.28,1.12,0.29,0.38,0.31,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.47,0.47,0.22,0.38,0.37,NA,0.33,0.52,1.03,0.98,0.22,0.37,0.38,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.47,0.54,0.21,0.3,0.35,NA,0.35,0.54,0.85,1.19,0.17,0.38,0.32,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.36,0.47,0.2,0.29,0.35,NA,0.24,0.5,0.83,1.05,0.3,0.48,0.21,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.19,0.13,0,0.14,0.19,NA,0.14,0.35,0.52,0.53,0,0.23,0.11,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.54,0.47,0.33,0.63,0.42,NA,0.33,0.55,0.7,0.75,0.32,0.45,0.38,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.34,0.34,0.2,0.4,0.3,NA,0.21,0.55,0.6,0.52,0.08,0.41,0.29,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.11,0.1,0,0.08,0.12,NA,0.09,0.2,0.28,0.26,0.02,0.22,0.1,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.16,0.2,0,0,0.1,NA,0,0.16,0.18,0.15,0,0.21,0.12,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.5,0.57,0.47,0.56,0.41,NA,0.4,0.66,0.8,1.08,0.42,0.63,0.31,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.5,0.73,0.56,0.54,0.34,NA,0.37,0.72,1.23,1.39,0.29,0.65,0.23,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.41,0.6,0.26,0.34,0.17,NA,0.34,0.52,1.41,1.51,0.28,0.58,0.21,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.56,0.52,0.35,0.46,0.17,NA,0.39,0.54,1.14,1.68,0.31,0.59,0.32,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.7,0.73,0.38,0.56,0.32,NA,0.47,0.61,1.58,2.14,0.51,0.66,0.55,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.56,0.65,0.31,0.41,0.29,NA,0.48,0.65,1.82,1.85,0.31,0.56,0.5,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.7,1.24,0.59,0.77,0.38,NA,0.56,0.76,2.21,2.74,0.7,0.82,0.56,0.64,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1891,0.51,0.93,0.54,0.58,0.32,NA,0.6,0.66,1.87,2.09,0.42,0.67,0.48,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.55,0.87,0.42,0.59,0.32,NA,0.6,0.69,1.48,1.28,0.54,0.85,0.49,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.41,0.53,0.36,0.49,0.29,NA,0.52,0.42,0.87,0.75,0.37,0.48,0.32,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.22,0.23,0.28,0.44,0.22,NA,0.34,0.19,0.51,0.43,0.32,0.33,0.24,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.43,0.7,0.25,0.35,0.33,NA,0.44,0.33,0.76,0.74,0.24,0.51,0.47,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0,0,0,0.1,0.04,NA,0.13,0.1,0.13,0.17,0.1,0.14,0.13,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.47,0.62,0.32,0.41,0.38,NA,0.42,0.38,0.74,0.89,0.33,0.4,0.38,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.46,0.73,0.26,0.36,0.3,NA,0.51,0.42,0.91,1.11,0.38,0.54,0.27,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0,0,0,0,0,NA,0,0,0,0,0,0,0.11,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.32,0.48,0.14,0.19,0.13,NA,0.25,0.27,0.53,0.62,0.28,0.44,0.35,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
