"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Transect (North/South)","Sample Position (metres)","Organic Depth (centimetres)","Buried Wood Depth (centimetres)","Description","Slope","Aspect (degrees)"
Rotation 1,1533,2012,08-Jul-12,RBR,S,14,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,16,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,18,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,20,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,22,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,24,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,26,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,28,<1,VNA,NONE,S1,280,
Rotation 1,1533,2012,08-Jul-12,RBR,S,30,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,2,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,4,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,6,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,8,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,10,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,12,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,14,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,16,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,18,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,20,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,22,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,24,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,26,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,28,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,N,30,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,2,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,4,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,6,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,8,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,10,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,12,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,14,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,16,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,18,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,20,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,22,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,24,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,26,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,28,<1,VNA,NONE,S1,280,
Rotation 1,1534,2012,09-Jul-12,RBR,S,30,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,2,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,4,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,6,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,8,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,10,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,12,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,14,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,16,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,18,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,20,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,22,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,24,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,26,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,28,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,N,30,<1,VNA,NONE,S1,280,
Rotation 1,1541,2012,06-Jul-12,JLE,S,2,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,4,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,6,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,8,1.5,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,10,1.5,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,12,2.5,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,14,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,16,2.5,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,18,1.5,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,20,1.5,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,22,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,24,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,26,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,28,2,VNA,NONE,L,VNA,
Rotation 1,1541,2012,06-Jul-12,JLE,S,30,1.5,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,2,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,4,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,6,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,8,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,10,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,12,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,14,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,16,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,18,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,20,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,22,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,24,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,26,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,28,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,N,30,<1,VNA,NONE,C,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,2,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,4,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,6,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,8,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,10,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,12,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,14,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,16,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,18,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,20,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,22,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,24,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,26,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,28,<1,VNA,NONE,L,VNA,
Rotation 1,1542,2012,07-Jul-12,JLE,S,30,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,2,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,4,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,6,1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,8,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,10,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,12,1.5,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,14,2,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,16,1.5,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,18,1.5,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,20,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,22,1.5,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,24,1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,26,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,28,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,N,30,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,2,1.5,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,4,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,6,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,8,1.5,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,10,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,12,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,14,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,16,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,18,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,20,1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,22,1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,24,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,26,1.5,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,28,<1,VNA,NONE,L,VNA,
Rotation 1,1543,2012,09-Jul-12,JLE,S,30,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,2,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,4,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,6,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,8,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,10,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,12,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,14,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,16,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,18,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,20,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,22,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,24,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,26,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,28,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,N,30,<1,VNA,NONE,L,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,2,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,4,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,6,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,8,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,10,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,12,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,14,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,16,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,18,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,20,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,22,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,24,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,26,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,28,<1,VNA,NONE,C,VNA,
Rotation 1,1562,2012,01-Jul-12,KBE2,S,30,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,2,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,4,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,6,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,8,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,10,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,12,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,14,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,16,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,18,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,20,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,22,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,24,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,26,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,28,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,N,30,<1,VNA,NONE,C,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,2,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,4,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,6,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,8,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,10,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,12,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,14,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,16,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,18,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,20,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,22,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,24,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,26,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,28,<1,VNA,NONE,L,VNA,
Rotation 1,1563,2012,02-Jul-12,JLE,S,30,<1,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,2,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,4,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,6,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,8,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,10,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,12,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,14,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,16,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,18,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,20,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,22,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,24,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,26,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,28,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,N,30,DNC,VNA,VNA,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,2,2,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,4,1,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,6,<1,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,8,1.5,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,10,1,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,12,1.5,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,14,1.5,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,16,1.5,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,18,2,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,20,1,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,22,2,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,24,2,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,26,2,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,28,2.5,VNA,NONE,L,VNA,
Rotation 1,1579,2012,03-Jul-12,JLE,S,30,2.5,VNA,NONE,L,VNA,
Rotation 1,1580,2012,08-Jul-12,JLE,N,2,1,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,4,<1,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,6,2,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,8,2.5,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,10,2.5,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,12,2,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,14,2.5,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,16,3,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,18,2.5,VNA,D-S,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,20,3,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,22,2,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,24,2.5,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,26,0,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,28,<1,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,N,30,3,VNA,NONE,S3,120,
Rotation 1,1580,2012,08-Jul-12,JLE,S,2,4,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,4,3,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,6,2.5,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,8,3,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,10,3,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,12,4,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,14,2,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,16,2.5,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,18,2,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,20,3.5,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,22,<1,VNA,D,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,24,3,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,26,2,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,28,5,VNA,NONE,S2,100,
Rotation 1,1580,2012,08-Jul-12,JLE,S,30,<1,VNA,D,S2,100,
Rotation 1,1594,2012,05-Jul-12,JLE,N,2,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,4,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,6,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,8,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,10,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,12,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,14,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,16,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,18,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,20,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,22,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,24,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,26,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,28,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,N,30,<1,VNA,NONE,S2,220,
Rotation 1,1594,2012,05-Jul-12,JLE,S,2,1.5,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,4,2.5,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,6,2,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,8,2,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,10,1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,12,1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,14,<1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,16,1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,18,1.5,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,20,1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,22,<1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,24,1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,26,<1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,28,<1,VNA,NONE,D,VNA,
Rotation 1,1594,2012,05-Jul-12,JLE,S,30,<1,VNA,NONE,D,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,2,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,4,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,6,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,8,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,10,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,12,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,14,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,16,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,18,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,20,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,22,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,24,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,26,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,28,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,N,30,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,S,2,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,S,4,<1,VNA,NONE,L,VNA,
Rotation 1,1597,2012,04-Jul-12,JLE,S,6,<1,VNA,NONE,L,VNA,
