age_CE,231032_raw,231047_raw,231061_raw,231082_raw,231254_raw,231266_raw,231032_raw_outlier_flag,231047_raw_outlier_flag,231061_raw_outlier_flag,231082_raw_outlier_flag,231254_raw_outlier_flag,231266_raw_outlier_flag
1848,0.43,0.57,0.65,0.63,0.5,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.64,0.81,0.66,1.25,0.63,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.49,0.64,0.79,0.96,0.77,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.25,0.27,0.51,0.33,0.35,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.96,0.81,1.25,1.04,0.82,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.62,0.58,0.84,0.86,0.7,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.71,0.79,1.28,0.82,0.93,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.04,1.09,1.41,1.38,0.78,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.83,1.07,1.23,1.57,0.98,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.49,0.73,0.81,0.64,0.56,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.2,1.32,1.26,1.44,1.11,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.52,0.63,0.73,0.77,0.56,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.39,0.64,0.75,0.4,0.39,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.03,0.28,0.32,0.24,0.22,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.94,0.96,1.07,1.05,0.9,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.22,0.68,0.45,0.42,0.34,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.06,0.14,0.16,0.2,0.08,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.94,0.81,0.73,0.93,0.64,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.6,1.01,0.95,0.92,0.43,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.75,0.97,0.98,0.74,0.6,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,1.18,1.28,1.19,1.72,1.15,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.74,1.57,1.05,1.02,0.63,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.37,0.65,0.79,0.55,0.45,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.07,0.41,0.42,0.34,0.23,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.1,0.03,0.22,0.17,0.24,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.14,0.28,0.18,0.29,0.21,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.43,0.53,0.68,0.62,0.77,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.3,0.46,0.95,0.6,0.57,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.21,0.36,0.39,0.32,0.22,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.59,0.56,0.67,0.67,0.47,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.36,0.58,0.95,0.8,0.88,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.26,0.57,0.24,0.33,0.1,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.01,0.12,0.1,0.12,0.02,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.21,0.14,0.18,0.2,0.12,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.09,0.17,0.22,0.17,0.16,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.28,0.33,0.27,0.15,0.22,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.18,0.37,0.4,0.36,0.33,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.68,0.61,0.73,0.6,0.4,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.28,0.45,0.61,0.28,0.26,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.13,0.09,0.11,0.2,0.01,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.66,0.27,0.42,0.72,0.49,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.68,0.98,0.29,0.5,0.71,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.47,0.72,0.56,0.73,0.61,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.45,0.53,0.44,0.75,0.38,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.61,0.72,0.41,0.43,0.54,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.5,0.62,0.56,0.56,0.38,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.2,0.22,0.14,0.3,0.05,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.52,0.71,0.51,0.55,0.55,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.4,0.51,0.27,0.57,0.29,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.37,0.54,0.34,0.31,0.46,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.24,0.42,0.23,0.47,0.29,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.21,0.27,0.2,0.36,0.26,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.01,0.03,0.01,0.05,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.34,0.53,0.25,0.39,0.37,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.01,0.01,0.01,0.05,0.04,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.27,0.43,0.28,0.28,0.34,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.01,0.01,0.01,0.06,0.02,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.29,0.49,0.34,0.35,0.5,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.21,0.48,0.28,0.63,0.38,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.28,0.44,0.57,0.42,0.51,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.51,0.83,0.88,0.56,0.53,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.47,0.77,0.65,0.56,0.75,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.48,0.82,0.53,0.44,0.5,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.55,0.98,0.68,0.73,0.84,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.37,0.61,0.54,0.57,0.65,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.32,0.58,0.47,0.21,0.36,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.58,0.83,0.6,0.68,0.86,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.58,0.89,0.7,0.77,0.65,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.5,0.95,0.68,0.65,0.72,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.51,0.67,0.57,0.86,0.51,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.49,0.68,0.57,0.42,0.53,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.43,0.7,0.56,0.91,0.92,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.46,0.83,0.37,0.64,0.59,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.45,0.71,0.45,0.28,0.52,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.52,0.65,0.38,0.47,0.27,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.51,0.53,0.34,0.51,0.44,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.56,0.61,0.31,0.62,0.31,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.6,0.59,0.39,0.27,0.53,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.52,0.57,0.47,0.43,0.29,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.64,0.69,0.62,0.68,0.66,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.33,0.47,0.32,0.28,0.22,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.68,0.87,0.62,0.37,0.78,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.16,0.5,0.28,0.24,0.24,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.35,0.36,0.42,0.2,0.56,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.37,0.65,0.29,0.43,0.26,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.33,0.52,0.31,0.22,0.27,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.05,0.09,0.09,0.1,0.03,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.68,0.67,0.28,0.48,0.45,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.38,0.55,0.15,0.45,0.23,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.45,0.64,0.27,0.4,0.37,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.45,0.51,0.13,0.44,0.29,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.39,0.75,0.18,0.51,0.54,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.21,0.34,0.26,0.14,0.36,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.54,0.74,0.33,0.57,0.51,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.46,0.73,0.38,0.68,0.79,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.26,0.41,0.16,0.21,0.42,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.51,0.72,0.19,0.47,0.53,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.52,0.83,0.35,0.65,1.15,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.21,0.43,0.28,0.33,0.42,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.17,0.26,0.33,0.28,0.49,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.48,0.57,0.31,0.47,0.66,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.48,0.52,0.31,0.33,0.68,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.11,0.22,0.12,0.22,0.34,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.06,0.02,0.09,0.09,0.24,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.49,0.5,0.3,0.54,0.53,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.11,0.21,0.11,0.17,0.35,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.13,0.11,0.09,0.08,0.31,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.18,0.31,0.19,0.19,0.24,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.09,0.18,0.12,0.12,0.27,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.23,0.31,0.23,0.26,0.59,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.17,0.28,0.19,0.27,0.43,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.01,0.08,0.01,0.03,0.04,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.34,0.31,0.31,0.44,0.6,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.15,0.46,0.22,0.29,0.67,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.24,0.4,0.16,0.36,0.59,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.12,0.22,0.12,0.18,0.69,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.01,0.09,0.01,0.07,0.25,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.34,0.61,0.38,0.44,0.87,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.12,0.43,0.17,0.3,0.79,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.01,0.02,0.01,0.07,0.69,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.33,0.46,0.22,0.32,0.88,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.27,0.53,0.26,0.47,0.73,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.15,0.32,0.22,0.37,1.05,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.06,0.18,0.14,0.11,0.67,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
