Site Name,Species,DBH,Status,Killed by fire
J19,ABCO,8.2,L,FALSE
J19,PSME,14,L,FALSE
J19,ABCO,19.8,L,FALSE
J19,PSME,13.1,L,FALSE
J19,ABCO,29.4,L,FALSE
J19,ABCO,18.3,D,FALSE
J19,PIST,13.1,D,FALSE
J19,PSME,52.9,D,FALSE
JLN,PIPO,75.7,L,FALSE
JLN,PIPO,7.4,L,FALSE
JLN,PIPO,3.2,L,FALSE
JLN,PIPO,5.4,L,FALSE
JLN,PIPO,4.2,L,FALSE
JLN,PIPO,7.8,L,FALSE
JLN,PIPO,15.3,L,FALSE
JLN,PIPO,20.4,L,FALSE
JLN,PIPO,20.7,L,FALSE
JLN,PIPO,15.9,L,FALSE
JLN,PIPO,28.5,L,FALSE
JLN,PIPO,10.1,D,FALSE
JLS,PIPO,11.3,L,FALSE
JLS,PIPO,29.7,L,FALSE
JLS,PIPO,16.1,L,FALSE
JLS,PIPO,11.4,L,FALSE
K19,PSME,20.5,L,FALSE
K19,PSME,41.8,L,FALSE
K19,ABCO,32.5,L,FALSE
K19,PSME,26.9,L,FALSE
K19,PSME,14.9,L,FALSE
K19,PSME,31.4,L,FALSE
K19,PSME,21,L,FALSE
K19,PSME,32.9,L,FALSE
K19,ABCO,4.2,L,FALSE
K19,PSME,34.9,L,FALSE
K19,PIST,48.8,D,FALSE
K19,PIST,13.8,D,FALSE
K19,PIST,20.8,D,FALSE
K19,ABCO,3.4,D,FALSE
K19,PIST,27.7,D,FALSE
K19,PIST,10.2,DD,FALSE
K19,PIST,15,DD,FALSE
L20,ABCO,11.2,L,FALSE
L20,ABCO,32,L,FALSE
L20,ABCO,30.7,L,FALSE
L20,ABCO,68.2,L,FALSE
L20,ABCO,52,D,FALSE
L21,PSME,63.7,L,FALSE
L21,PSME,50.6,L,FALSE
L70,PSME,22.7,D,FALSE
L70,PSME,16.3,D,FALSE
L70,PSME,31.4,D,FALSE
L70,ABCO,9.7,D,FALSE
L70,PSME,35.7,D,FALSE
L70,PSME,27.7,D,FALSE
LGR2-43,PSME,16.1,D,FALSE
LGR2-43,PSME,6.4,D,FALSE
LGR2-43,PSME,12.4,D,FALSE
LGR2-43,PSME,15.6,D,FALSE
LGR2-43,PSME,63.7,D,FALSE
LGR2-43,PSME ,33.1,DD,FALSE
M20,PIPO,54,D,FALSE
M20,PIST,23.3,D,FALSE
M20,ABCO,8,D,FALSE
M21,PSME,33.9,D,FALSE
N22,ABCO,20.8,D,FALSE
NAB-11,ABCO,42,L,FALSE
NAB-11,PSME,19.7,L,FALSE
NAB-11,PIST,23.2,L,FALSE
NAB-11,PIST,29.6,D,FALSE
NS,PSME,7.8,DD,FALSE
PAL_02,PIPO ,5.4,L,FALSE
PAL_02,PIPO,27.2,L,FALSE
PAL_02,PIPO,31,L,FALSE
PAL_02,PIPO,22.9,L,FALSE
PAL_02,PIPO,16,L,FALSE
PAL_02,PIST,20.5,L,FALSE
PAL_02,PIPO,24.6,L,FALSE
PAL_02,PIPO,29.1,L,FALSE
PAL_02,PIPO ,19.9,D,FALSE
PIPE-03,PIPO,14.3,L,FALSE
PIPE-03,PIPO,50.8,DD,FALSE
PIPE-03,PIPO,6.1,DD,FALSE
Random_1,PIAR5,33.7,L,FALSE
Random_1,PIAR5,31.3,L,FALSE
Random_1,PIAR5,17.2,L,FALSE
Random_1,PIAR5,13.2,L,FALSE
Random_1,PIPO,31,L,FALSE
Random_1,PIAR5,37.5,L,FALSE
Random_1,PIAR5,49.2,L,FALSE
Random_1,PIAR5,34.3,L,FALSE
Random_1,PIST,11.3,L,FALSE
Random_1,PIPO,43.5,L,FALSE
Random_1,PIPO,30.7,L,FALSE
Random_1,PIPO,50.5,L,FALSE
Random_1,PIPO,11.5,L,FALSE
Random_1,PIPO,28.2,L,FALSE
Random_1,PIPO,25.5,L,FALSE
Random_1,PIST,21,L,FALSE
Random_1,PIST,27.2,L,FALSE
Random_1,PIPO ,30.4,L,FALSE
Random_1,PIAR5,18.5,D,FALSE
Random_1,PIAR5,29.5,D,FALSE
Random_2,PIST,37.2,L,FALSE
Random_2,PIPO,7.2,L,FALSE
Random_2,PIPO,4.8,L,FALSE
Random_2,PIPO,7.9,L,FALSE
Random_2,PIPO,29.6,L,FALSE
Random_2,PIPO,35.1,L,FALSE
Random_2,PIPO,35.3,L,FALSE
Random_2,PIPO,11.1,L,FALSE
Random_2,PIPO,37.9,L,FALSE
Random_2,PIST,24.4,L,FALSE
Random_2,PIPO,8.6,L,FALSE
Random_2,PIST,17.6,L,FALSE
Random_2,PIPO,42.5,L,FALSE
Random_2,PIPO,4.2,L,FALSE
Random_2,PIPO,5.8,L,FALSE
Random_2,PIPO,8.7,L,FALSE
Random_2,PIPO,28.4,L,FALSE
Random_2,PIPO,6.7,L,FALSE
Random_2,PIPO,51,L,FALSE
Random_2,PIPO,26.7,D,FALSE
Random_2,PIPO,78.9,D,FALSE
RBS3-27,ABCO,5.1,L,FALSE
RBS3-27,ABCO,5.7,L,FALSE
RBS3-27,ABCO,4,L,FALSE
RBS3-27,ABCO,6.1,L,FALSE
RBS3-27,ABCO,27.1,L,FALSE
RBS3-27,PSME,29.9,L,FALSE
RBS3-27,PSME,47.6,L,FALSE
RBS3-27,PIPO,7.6,D,FALSE
RCU,PSME,12.8,L,FALSE
RCU,PIPO,17.6,L,FALSE
RCU,PIPO,44.3,L,FALSE
RCU,PIPO,6.6,L,FALSE
RCU,PSME,15,L,FALSE
RCU,PIST,9,L,FALSE
RCU,PSME,18.6,L,FALSE
RCU,PIPO,19.2,L,FALSE
RCU,PIPO,23.6,L,FALSE
RCU,PIPO,17.8,L,FALSE
RCU,PIPO,17.7,L,FALSE
RCU,PIPO,13.1,L,FALSE
RCU,PIPO,29.4,L,FALSE
RCU,PIPO,13.4,L,FALSE
RCU,PSME,35,L,FALSE
RCU,PIPO,16.6,L,FALSE
RCU,PIPO,15.4,L,FALSE
RCU,PIPO,15,L,FALSE
RCU,PIST,9.9,D,FALSE
RCU,PIST ,11,DD,FALSE
RHL,PIPO,43.9,L,FALSE
RHL,PIPO,33.7,L,FALSE
RHL,PIST3,44.5,L,FALSE
RHL,PIST3,50.3,L,FALSE
RHL,JUOS,4.5,L,FALSE
RHL,JUOS,6.3,L,FALSE
RHL,JUOS,6.5,L,FALSE
RHL,JUOS,3.8,L,FALSE
RHL,JUOS,3.8,L,FALSE
RHL,JUOS,2.7,L,FALSE
RHL,JUOS,2.6,L,FALSE
RHL,JUOS,3.2,L,FALSE
RHL,JUOS,3.1,L,FALSE
RHL,JUOS,3.6,L,FALSE
RPK,PIPO,33.3,L,FALSE
RPK,PIPO,42.6,L,FALSE
RPK,PSME,58.1,L,FALSE
RPK,PSME,37.5,L,FALSE
RPK,PSME,49.8,L,FALSE
RPK,PSME,53.9,L,FALSE
RPK,PIPO,38.1,L,FALSE
RPK,PSME,62.4,L,FALSE
RPK,PIAR5,38.7,L,FALSE
RPK,PSME ,29.2,D,FALSE
RPK,PSME,21.5,DD,FALSE
SAW,PIPO ,20.4,L,FALSE
SAW,PIPO ,32.8,L,FALSE
SAW,PSME ,48.4,D,FALSE
SDC,PIAR5,36.1,L,FALSE
SR-201,PIPO,58.6,L,FALSE
SR-201,PSME,38,L,FALSE
SR-201,PIPO,64.3,L,FALSE
SR-201,ABCO,3.5,L,FALSE
SR-201,PIPO,28.3,L,FALSE
SR-201,PIPO,37.9,L,FALSE
SR-201,PSME,19.7,L,FALSE
UEF,PSME ,74.2,L,FALSE
UEF,PSME ,55.2,L,FALSE
UEF,PSME ,24.8,L,FALSE
UEF,PIST,50.9,D,FALSE
UEF,PSME,8.6,D,FALSE
UEF,PSME,29.3,D,FALSE
UMC_1,PIST,19.2,L,FALSE
UMC_1,PIAR5,44.6,L,FALSE
UMC_1,PIAR5,38.8,L,FALSE
UMC_1,PIAR5,29.5,L,FALSE
UMC_1,PIAR5,34.6,L,FALSE
UMC_1,PIST,9.8,DD,FALSE
UMC_1,PSME,6.5,DD,FALSE
VJ-15,PIPO,15.3,L,FALSE
VJ-15,PIPO,42.7,L,FALSE
VJ-15,PIPO,30.2,L,FALSE
VJ-15,PIPO,68.4,L,FALSE
VSR,PIPO,35.7,L,FALSE
VSR,PIPO,29.6,L,FALSE
VSR,PIPO,23.9,L,FALSE
VSR,PIPO,17.2,L,FALSE
VSR,PIPO,26.7,L,FALSE
02_04,PSME,25.5,D,TRUE
02_04,PSME,20.1,D,TRUE
02_04,PSME,29.9,D,TRUE
02_04,PSME,27.8,D,TRUE
02_04,PSME,17.1,D,TRUE
02_04,PIPO ,22,DD,TRUE
02_04,PIST,18,DD,TRUE
02_04,PSME,8,DD,TRUE
02_04,PIST,11,DD,TRUE
02_12,PIAR5,10.2,DD,TRUE
02_12,PIAR5,9.9,DD,TRUE
02_29,PSME,18.3,D,TRUE
02_29,ABCO,30.1,D,TRUE
02_29,ABCO,31.2,D,TRUE
02_29,PIST,19.7,D,TRUE
02_29,ABCO,20.6,D,TRUE
02_29,ABCO,39.2,DD,TRUE
02_29,ABCO,9,DD,TRUE
02_29,ABCO,15,DD,TRUE
02_29,ABCO,28,DD,TRUE
02_29,ABCO,16,DD,TRUE
02_29,PSME,11,DD,TRUE
02_29,ABCO,44.6,DD,TRUE
02_29,PSME,22.2,DD,TRUE
02_29,ABCO,18.8,DD,TRUE
02_29,ABCO,25,DD,TRUE
02_29,ABCO,7,DD,TRUE
02_29,ABCO,11,DD,TRUE
02_29,ABCO,8,DD,TRUE
02_29,ABCO,7.1,DD,TRUE
03_07,PSME ,21.6,D,TRUE
03_07,PSME,25.5,DD,TRUE
03_07,PSME,18.6,DD,TRUE
03_07,PSME,19.8,DD,TRUE
03_07,PSME,7.3,DD,TRUE
03_07,PSME,7.5,DD,TRUE
03_07,PSME,11.7,DD,TRUE
03_07,PSME,10.8,DD,TRUE
03_07,PSME,18.5,DD,TRUE
03_07,PSME,8.5,DD,TRUE
03_07,PIST,24,DD,TRUE
03_07,PSME,23,DD,TRUE
03_07,PSME,19,DD,TRUE
03_11B,PIPO,14.2,D,TRUE
03_11B,PIPO,17.8,D,TRUE
03_11B-2,PIST,6.1,D,TRUE
03_11B-2,PIST,11.2,D,TRUE
03_12C,PIAR5,9.3,DD,TRUE
ABH3,PSME,3.2,D,TRUE
ABH3,PSME,3.2,D,TRUE
ABH3-01,PSME,22.9,D,TRUE
ABH3-01,PSME,22.6,D,TRUE
ABH3-01,PSME,38.2,D,TRUE
ABH3-01,PSME,39.2,D,TRUE
ABH3-01,PSME,16.6,D,TRUE
ABH3-01,PSME,8.9,D,TRUE
ABH3-01,PSME,14.6,D,TRUE
ABH3-01,PSME,19.4,D,TRUE
ABH3-01,PSME,25.5,D,TRUE
ABH3-01,PSME,30.9,DD,TRUE
ABH3-01,PIST,19.7,DD,TRUE
ABH3-01,PSME,33.7,DD,TRUE
ABH3-01,PSME,64.9,DD,TRUE
ABH3-01,PSME,38.2,DD,TRUE
ABH3-01,PSME,22,DD,TRUE
ABH3-01,PSME,8,DD,TRUE
ABL-04,PSME,9.2,D,TRUE
ABL-04,PIST,13,DD,TRUE
ABR,PIPO,42.7,D,TRUE
ABR,PSME,14.6,D,TRUE
ABR,POTR,29.9,D,TRUE
ABR,PIPO,45.2,D,TRUE
ABR,PSME,18.5,D,TRUE
ABR,PIPO,28,D,TRUE
ABR,PIPO,40.4,D,TRUE
ABR,PIPO,30,D,TRUE
ABR,PIPO,22.3,D,TRUE
ABR,PIPO,27,D,TRUE
ABR,PIPO,38.5,D,TRUE
ABR,PSME,36,DD,TRUE
ABR,PSME,45,DD,TRUE
ABR,PSME,28,DD,TRUE
ABR,PSME,55,DD,TRUE
ABR,PSME,38,DD,TRUE
ABR,PSME,67,DD,TRUE
ABR,PSME,37,DD,TRUE
ABR,PSME,37,DD,TRUE
ABR,PSME,41,DD,TRUE
ABR,PSME,20,DD,TRUE
ABR,PSME,37,DD,TRUE
ABR,PSME,28,DD,TRUE
ABR,PSME,22,DD,TRUE
ABR,PSME,29,DD,TRUE
ABR,PSME,32,DD,TRUE
ABR,PSME,42,DD,TRUE
ABR,PIPO,142,DD,TRUE
ABR,PSME,31,DD,TRUE
ABR,PSME,28,DD,TRUE
ABR,PSME,35,DD,TRUE
ABR,PSME,63,DD,TRUE
ABU-03,POTR,15.9,D,TRUE
ABU-03,POTR,25.5,D,TRUE
ABU-03,PIST,39.8,D,TRUE
ABU-03,PIST ,4.3,DD,TRUE
ABU-14,ABCO,5.7,D,TRUE
ABU-14,ABCO,4.8,D,TRUE
ABU-14,ABCO,9.5,D,TRUE
ABU-14,ABCO,3.2,D,TRUE
ABU-14,ABCO,12.1,DD,TRUE
ABU-14,PIPO,8,DD,TRUE
ABU-14,ABCO,12.7,DD,TRUE
ABU-14,PIPO,14.6,DD,TRUE
ALA1,ABCO ,16.6,D,TRUE
ALA2-30,PIST,7.3,D,TRUE
ALA2-30,PIST,4.5,D,TRUE
ALA2-30,PIST,8.6,D,TRUE
ALA2-30,PIST,8.9,D,TRUE
ALA2-30,PIST,4.8,D,TRUE
ALA2-30,PSME,4.1,D,TRUE
ALA2-30,PIST,9.9,D,TRUE
ALA2-30,PSME,14.6,D,TRUE
ALA2-30,PIPO,17.5,D,TRUE
ALA2-30,PIST,7.6,D,TRUE
ALA2-30,PIST,8.6,D,TRUE
ALA2-30,ABCO,6.4,D,TRUE
ALA2-30,ABCO,4.1,D,TRUE
ALA2-30,PIPO,12.4,D,TRUE
ALA2-30,PSME,9.9,D,TRUE
ALA2-30,PSME,12.7,D,TRUE
ALA2-30,PSME,7.3,D,TRUE
ALA2-30,POTR,21.6,DD,TRUE
ALA2-30,ABCO,6.7,DD,TRUE
ALA2-30,PSME,5.4,DD,TRUE
ALA2-30,PSME,9.2,DD,TRUE
ALA4,PSME,64.6,D,TRUE
ALA4,ABCO,3.2,D,TRUE
ALA4,PIPO,46.5,D,TRUE
ALA4,ABCO,7,D,TRUE
ALA4,ABCO,6.7,D,TRUE
ALA4,PSME,14.3,D,TRUE
ALA4,PIST,16.1,D,TRUE
ALA4,PIST,35.8,D,TRUE
ALA4,PIST,8.9,D,TRUE
ALA4,PIPO,61.4,D,TRUE
ALA4,PSME,41.1,D,TRUE
ALA4,PIST,12.6,D,TRUE
ALA4,ABCO,2.9,D,TRUE
ALA4,PSME,34.4,D,TRUE
ALA4,PIST,9.1,D,TRUE
ALA4,PSME,7.3,D,TRUE
ALA4,PSME,14,DD,TRUE
ALA4,PSME,11.8,DD,TRUE
ALA4,PSME,12.7,DD,TRUE
ALA4,ABCO,4.9,DD,TRUE
ALA4,ABCO,4.1,DD,TRUE
ALA4,ABCO,4.8,DD,TRUE
ALA4,PIST,8.8,DD,TRUE
ALA4,PIST,16.9,DD,TRUE
ALA4,PSME,12.9,DD,TRUE
ALA4,PSME,8.9,DD,TRUE
ALA4,PIST,16.2,DD,TRUE
CAN-40,PSME,21.3,D,TRUE
CAN-40,POTR,24.5,D,TRUE
CAN-40,PSME,23.4,D,TRUE
CAN-40,POTR,28.6,D,TRUE
CAN-40,PSME,28,D,TRUE
CAN-40,PSME,15.6,D,TRUE
CAN-40,POTR,27.4,D,TRUE
CAN-40,PSME,21.3,D,TRUE
CAN-40,PSME,14,D,TRUE
CAN-40,PIEN,14.3,D,TRUE
CAN-40,PIEN,9.6,D,TRUE
CAN-40,PSME,41.4,D,TRUE
CAN-40,PSME,17.5,D,TRUE
CAN-40,POTR,23.6,DD,TRUE
CAN-40,POTR,35.7,DD,TRUE
CAN-40,POTR,28.3,DD,TRUE
CAN-40,POTR,23.2,DD,TRUE
CAN-40,POTR,16.7,DD,TRUE
CAN-40,POTR,20.1,DD,TRUE
CAN-40,POTR,23.6,DD,TRUE
CAN-40,POTR,20.1,DD,TRUE
CAN-40,POTR,28,DD,TRUE
CAN-40,POTR,32.5,DD,TRUE
CAN-40,POTR,28.3,DD,TRUE
CAN-40,POTR,10.8,DD,TRUE
CAN-40,POTR,23.6,DD,TRUE
CAN-40,POTR,24.2,DD,TRUE
CAN-40,PIPO,44.6,DD,TRUE
CAN-40,POTR,25.8,DD,TRUE
CAN-40,PSME,18.8,DD,TRUE
CAN-40,POTR,21.8,DD,TRUE
CAN-40,PSME,9.9,DD,TRUE
CAN-40,PSME,35.7,DD,TRUE
CAN-40,POTR,28,DD,TRUE
CAN-40,PIEN,10.5,DD,TRUE
CAN-40,POTR,23.1,DD,TRUE
CAN-40,POTR,22.3,DD,TRUE
CAN-40,POTR,25.5,DD,TRUE
CBP_1,PSME,29.6,D,TRUE
CBP_1,PIPO,28,D,TRUE
CBP_2,PSME,23.3,D,TRUE
CBP_2,PSME,29.2,D,TRUE
CMN,PIEN,6.2,D,TRUE
CMN,PIEN,48.1,DD,TRUE
CMN,POTR,24.2,DD,TRUE
CMN,POTR,25.1,DD,TRUE
CMN,PIEN,30.6,DD,TRUE
CMN,PIEN,21,DD,TRUE
CMN,PIEN,17.2,DD,TRUE
CMN2-52,ACGL,10.2,D,TRUE
CMN2-52,ACGL,9.2,D,TRUE
CMN2-52,ACGL,11.1,D,TRUE
CMN2-52,ACGL,6.7,D,TRUE
CMN2-52,ACGL,13.1,D,TRUE
CMN2-52,ACGL,14.3,D,TRUE
CMN2-52,ACGL,15.9,D,TRUE
CMN2-52,ACGL,9.2,D,TRUE
CMN2-52,POTR,2.9,D,TRUE
CMN2-52,POTR,4.1,D,TRUE
CMN2-52,POTR,3.2,D,TRUE
CMN2-52,ABCO,3.8,D,TRUE
CMN2-52,ABCO,6.1,D,TRUE
CMN2-52,ABCO,4.1,DD,TRUE
CMN2-52,ABCO,6.2,DD,TRUE
CMN2-52,ABCO,6.7,DD,TRUE
CMN2-52,PIEN,32.8,DD,TRUE
CMN2-52,POTR,25.8,DD,TRUE
CMN2-52,ABCO,5.1,DD,TRUE
CMN2-52,PIEN,7,DD,TRUE
CMN2-52,PIEN,18.5,DD,TRUE
CMP,ABCO,8.6,D,TRUE
CMP,POTR,6.3,D,TRUE
CMP,POTR,7,D,TRUE
CMP,PIST,31.8,D,TRUE
CMP,ABCO,3.3,D,TRUE
CMP,PSME,22.5,D,TRUE
CMP,ABCO,8,D,TRUE
CMP,PIST,8,D,TRUE
CMP,ABCO,3.3,D,TRUE
CMP,ABCO,5.2,D,TRUE
CMP,PIST,8.5,D,TRUE
CMP,PIST,56.7,D,TRUE
CMP,PIST,42.3,D,TRUE
CMP,ABCO,7.7,D,TRUE
CMP,ABCO,27.3,D,TRUE
CMP,ABCO,35,D,TRUE
CMP,PSME,25.7,D,TRUE
CMP,ABCO,28.5,D,TRUE
CMP,ABCO,39,D,TRUE
CMP,ABCO,21.3,D,TRUE
CMP,ABCO,3.8,D,TRUE
CMP,PSME,4.8,D,TRUE
CMP,PIST,9.2,D,TRUE
CMP,PSME,28,D,TRUE
CMP,ABCO,5.7,D,TRUE
CMP,ABCO,7.9,DD,TRUE
CMP,ABCO,2.8,DD,TRUE
CMP,ABCO,4.3,DD,TRUE
CRC_1,PIPO,2.7,D,TRUE
CRC_1,PIPO,3.3,D,TRUE
CRC_17,PIPO ,6.3,D,TRUE
CRC_2,PIST,11.2,D,TRUE
CRC_2,PIST,8.8,D,TRUE
CRC_20,PIPO,9.4,D,TRUE
CRC_20,PIPO,9,D,TRUE
CRC_20,PIPO,4.2,D,TRUE
CRC_20,PIPO,9.2,D,TRUE
CRC_20,PIPO,7.8,D,TRUE
CRC_20,PIPO,2.6,D,TRUE
CRC_20,PIPO,9.5,D,TRUE
CRC_20,PIPO,7.2,D,TRUE
CRC_20,PIPO,11.2,D,TRUE
CRC_20,PIPO,6.4,D,TRUE
CRC_20,PIPO,4,D,TRUE
CRC_20,PIPO,7.1,D,TRUE
CRC_20,PIPO,6.2,D,TRUE
CRC_20,PIPO,8.8,D,TRUE
CRC_20,PIPO,8,D,TRUE
CRC_20,PIPO,3.9,D,TRUE
CRC_20,PIPO,8.9,D,TRUE
CRC_20,PIPO,5.1,D,TRUE
CRC_20,PIPO,12.4,D,TRUE
CRC_20,PIPO,7.5,D,TRUE
CRC_20,PIPO,13.3,D,TRUE
CRC_20,PIPO,14.7,D,TRUE
CRC_20,PIPO,10.4,D,TRUE
CRC_20,PIPO,9.7,D,TRUE
CRC_20,PIPO,8.5,D,TRUE
CRC_20,PIPO,10.3,D,TRUE
CRC_20,PIPO,4.1,D,TRUE
CRC_20,PIPO,8,D,TRUE
CRC_20,PIPO,4.6,D,TRUE
CRC_20,PIPO,8.9,D,TRUE
CRC_20,PIPO,9.2,D,TRUE
CRC_20,PIPO,3.8,D,TRUE
CRC_20,PIPO,5,D,TRUE
CRC_20,PIPO,7.3,D,TRUE
CRC_20,PIPO,5.9,D,TRUE
CRC_20,PIPO,8.3,D,TRUE
CRC_20,PIPO,9,D,TRUE
CRC_20,PIPO,8.1,D,TRUE
CRC_20,PIPO,10.1,D,TRUE
CRC_20,PIPO,6.4,D,TRUE
CRC_20,PIPO,4.5,D,TRUE
CRC_20,PIPO,7,D,TRUE
CRC_20,PIPO,8.4,D,TRUE
CRC_20,PIPO,5,D,TRUE
CRC_20,PIPO,8.1,D,TRUE
CRC_20,PIPO,3.9,D,TRUE
CRC_20,PIPO,11.1,D,TRUE
CRC_20,PIPO,6.5,D,TRUE
CRC_20,PIPO,5.4,D,TRUE
CRC_20,PIPO,7.3,D,TRUE
CRC_20,PIPO,7.7,D,TRUE
CRC_20,PIPO,5.9,D,TRUE
CRC_20,PIPO,7.2,D,TRUE
CRC_20,PIPO,8,D,TRUE
CRC_20,PIPO,4.5,D,TRUE
CRC_20,PIPO,5.9,D,TRUE
CRC_20,PIPO,9.2,D,TRUE
CRC_20,PIPO,9.8,D,TRUE
CRC_20,PIPO,8.1,D,TRUE
CRC_20,PIPO,8.2,D,TRUE
CRC_20,PIPO,4.8,D,TRUE
CRC_20,PIPO,10.6,D,TRUE
CRC_20,PIPO,7.1,D,TRUE
CRC_22,PIST,3.8,D,TRUE
CRC_22,PSME,3.4,D,TRUE
CRC_22,PSME,3.8,D,TRUE
CRC_22,PIST,4.1,D,TRUE
CRC_22,PSME,2.8,D,TRUE
CRC_22,PSME,2.7,D,TRUE
CRC_22,PIST,2.8,D,TRUE
ESC,PIPO,21.6,D,TRUE
ESC,PSME,17.5,D,TRUE
FP-1-010,PIPO ,54.1,D,TRUE
FR2,PSME ,19.4,D,TRUE
FR2,ABCO ,10.5,D,TRUE
FR2,ABCO ,4.1,D,TRUE
FR2,ABCO,8,D,TRUE
FR2,ABCO ,6.7,D,TRUE
FR2,ABCO ,4.8,D,TRUE
FR2,ABCO ,16.9,D,TRUE
G14,PSME,23.9,D,TRUE
G14,PIST,9.3,D,TRUE
G14,PIST,23.5,D,TRUE
G14,PIST,16.3,D,TRUE
G14,PSME,26.1,D,TRUE
G14,PSME,33.8,D,TRUE
G14,PSME,42.4,D,TRUE
GB-00-01-13,PIPO ,9.3,D,TRUE
GB-00-02-06,PIPO ,20.2,DD,TRUE
GB-00-02-16,PIPO,6,D,TRUE
GB-00-02-16,PIPO,3,D,TRUE
GB-00-02-16,PIPO,9,D,TRUE
GB-00-02-16,PIPO,5.7,D,TRUE
GB-00-02-16,PIPO,5.9,D,TRUE
GB-00-02-16,PIPO,3.9,D,TRUE
GB-00-02-16,PIPO,6,DD,TRUE
GB-00-02-16,PIPO,6.4,DD,TRUE
GB-00-02-16,PIPO,5.5,DD,TRUE
H16,PIST,10.2,D,TRUE
H16,POTR,24.4,D,TRUE
HD,PIST,22.3,D,TRUE
HD,PIST,17.1,DD,TRUE
HD,PIPO ,24.5,DD,TRUE
HD,PIST,8.7,DD,TRUE
HD,PIST,14.7,DD,TRUE
HD,PIPO ,7.9,DD,TRUE
HD,PIST,9.2,DD,TRUE
HD,PIST,19.3,DD,TRUE
HD,PIST,13.5,DD,TRUE
HD,PIST,8,DD,TRUE
HD,PIST,14,DD,TRUE
HD,PIST,9.2,DD,TRUE
HD,PIST,14.5,DD,TRUE
HD,PIST,14.7,DD,TRUE
HD-72,PIST,59,D,TRUE
HD-72,PIST,22.8,D,TRUE
HD-72,PIST,14.2,DD,TRUE
I19,PIPO,13,D,TRUE
I19,PSME,8.3,D,TRUE
I19,PSME,20,D,TRUE
I19,ABCO,5.8,D,TRUE
I19,PSME,9.9,D,TRUE
I19,PSME,6.1,D,TRUE
I19,ABCO,8.7,D,TRUE
I19,PSME,13.8,D,TRUE
I19,ABCO,10.7,D,TRUE
I19,ABCO,10.3,D,TRUE
I19,ABCO,4.1,D,TRUE
I19,PSME,8.8,D,TRUE
I19,PSME,4.9,D,TRUE
I19,PSME,4.4,D,TRUE
I19,ABCO,3.3,D,TRUE
I19,ABCO,12.4,D,TRUE
I19,PSME,19.7,D,TRUE
I19,PIST,48.1,D,TRUE
I19,PSME,27.5,D,TRUE
I19,PSME,20.4,D,TRUE
J18,PIST,54.3,D,TRUE
J18,PSME,11,D,TRUE
J18,PSME,8.9,D,TRUE
J18,PSME,23.1,D,TRUE
J18,PSME,26.4,D,TRUE
J18,PSME,9.5,D,TRUE
J18,ABCO,17,D,TRUE
J18,PSME,3.3,D,TRUE
J18,ABCO,2.7,D,TRUE
J18,ABCO,6,D,TRUE
J19,ABCO,13.4,D,TRUE
J19,PSME,70.8,D,TRUE
J19,ABCO,6.5,D,TRUE
J19,PSME,7.9,D,TRUE
J19,ABCO,10.1,D,TRUE
J19,PSME,9.6,D,TRUE
J19,ABCO,20.5,D,TRUE
J19,ABCO,22.5,DD,TRUE
JLN,PIPO,16.9,D,TRUE
JLN,PIPO,8,D,TRUE
JLN,PIPO,3.1,D,TRUE
JLS,PIPO,9.7,D,TRUE
JLS,PIPO,15,D,TRUE
K19,PSME,40.1,D,TRUE
K19,ABCO,5.6,D,TRUE
K19,PSME,5.9,D,TRUE
K19,PSME,9.2,D,TRUE
K19,PSME,12.8,D,TRUE
K19,PIST,5.8,D,TRUE
K19,ABCO,5,D,TRUE
K19,PSME,3.3,D,TRUE
K19,ABCO,6,D,TRUE
K19,PIST,6.4,D,TRUE
K19,ABCO,3.5,D,TRUE
K19,PIST,7.1,D,TRUE
K19,PIST,8.7,D,TRUE
K19,ABCO,14.4,D,TRUE
K19,ABCO,3.9,D,TRUE
K19,ABCO,4.9,D,TRUE
K19,ABCO,12.1,D,TRUE
K19,ABCO,10.9,D,TRUE
K19,ABCO,6.9,D,TRUE
K19,ABCO,19.9,D,TRUE
K19,ABCO,2.5,D,TRUE
K19,ABCO,3.4,D,TRUE
K19,ABCO,2.5,D,TRUE
K19,PIST,18.2,D,TRUE
K19,PIST,22.1,D,TRUE
K19,PIST,24.5,D,TRUE
K19,PIST,43,D,TRUE
K19,ABCO,8.9,D,TRUE
K19,PSME,7.9,DD,TRUE
K19,ABCO,3.8,DD,TRUE
K19,ABCO,6.2,DD,TRUE
K19,ABCO,7.2,DD,TRUE
K19,ABCO,5.4,DD,TRUE
K19,ABCO,4.7,DD,TRUE
L20,ABCO,41.4,D,TRUE
L20,ABCO,29.7,D,TRUE
L20,ABCO,24.3,D,TRUE
L20,ABCO,47.8,D,TRUE
L20,ABCO,14.5,D,TRUE
L20,ABCO,15.7,D,TRUE
L20,ABCO,6.3,D,TRUE
L20,ABCO,56.7,D,TRUE
L20,ABCO,57,D,TRUE
L20,ABCO,5.4,D,TRUE
L20,ABCO,13.2,D,TRUE
L20,ABCO,7.3,D,TRUE
L20,ABCO,60.6,D,TRUE
L20,ABCO,59.7,D,TRUE
L20,PSME,6.4,DD,TRUE
L20,ABCO,14,DD,TRUE
L20,ABCO,12.7,DD,TRUE
L20,ABCO,18.2,DD,TRUE
L20,ABCO,18.3,DD,TRUE
L21,PSME,30.5,D,TRUE
L21,PSME,14.4,D,TRUE
