INVYR	STATECD	COUNTYCD	PLOT	SUBPLOT	TREE	SPCD	T1_DIA	T1_HT	T2_DIA	SITETREE_HT	SITETREE_BHAGE	SITETREE_SITREE	SICOND	LAT	LON	ELEV	ECOSUBCD	STDAGE	SLOPE	ASPECT	BALIVE	SDI	DateFirst	DateEnd	MEASYEAR	MEASMON	MEASDAY	RINGCOUNT	METHOD	CORE_CN	PLT_CN	TRE_CN	SIT_CN
1999	4	5	972	1	1	122	9			40	64	28	32	35.826119	-113.048727	6300	313A	83	177	177	86.2999	141.3252063	1935	1995	1996	2	13	61	scope	295713564489998	2478260010690	3526481010690	2478284010690
1999	4	5	972	2	1	122	7.6			49	63	36	32	35.826119	-113.048727	6300	313A	83	177	177	86.2999	141.3252063	1933	1995	1996	2	13	63	scope	295713565489998	2478260010690	2478269010690	2478285010690
1999	4	5	992	1	2	122	9			46	70	31	31	35.819033	-111.95714	6700	313D	107	0	0	38.6031	64.05771955	1928	1994	1995	7	19	67	scope	295713566489998	2478424010690		2478441010690
1999	4	5	992	1	3	122	11.4			45	70	30	31	35.819033	-111.95714	6700	313D	107	0	0	38.6031	64.05771955	1925	1994	1995	7	19	70	scope	295713567489998	2478424010690		2478442010690
1999	4	5	1360	2	4	122	12.4	43	12.9	43	54	35	32	35.47038	-111.923236	7100	M313A	65	56	56	104.6411	149.5910095	1942	1994	1995	9	12	53	scope	295713575489998	2481389010690	2481408010690	2481427010690
1999	4	5	1361	1	6	122	11.9			41	68	28	25	35.469743	-111.88796	7400	M313A	151	334	334	96.4845	110.8086109	1941	1995	1995	9	13	55	scope	295713576489998	2481429010690		2481463010690
1999	4	5	1361	3	7	122	15.5	41	15.8	41	97	22	25	35.469743	-111.88796	7400	M313A	151	334	334	96.4845	110.8086109	1913	1994	1995	9	13	82	scope	295713577489998	2481429010690	2481451010690	2481464010690
1999	4	5	1362	1	8	122	12	38	12.4	38	55	30	33	35.462052	-111.828365	7400	M313A	62	0	0	104.5951	192.3276833	1941	1995	1995	9	21	55	scope	295713578489998	2481470010690	2481483010690	2481506010690
1999	4	5	1363	2	7	122	10.3	42	10.9	42	67	29	32	35.481394	-111.766833	7500	M313A	66	245	245	115.2589	85.47898863	1944	1994	1995	9	18	51	scope	295713579489998	2481508010690	2481522010690	2481539010690
1999	4	5	1363	4	1	122	15.3	52	17.5	52	50	45	42	35.481394	-111.766833	7500	M313A	57	0	0	22.1731	21.61122887	1944	1994	1995	9	18	51	scope	295713580489998	2481508010690	2481535010690	2481536010690
1999	4	5	1363	4	2	122	13			49	57	38	42	35.481394	-111.766833	7500	M313A	57	0	0	22.1731	21.61122887	1943	1994	1995	9	18	52	scope	295713581489998	2481508010690		2481537010690
1999	4	5	1400	2	7	122	19.4			52	58	41	37	35.419251	-112.003059	7000	M313A	99	0	0	120.7397	194.8077952	1935	1994	1995	9	14	60	scope	295713584489998	2481893010690		2481923010690
1999	4	5	1400	4	2	122	13.6	46	14.3	46	64	33	37	35.419251	-112.003059	7000	M313A	99	0	0	120.7397	194.8077952	1934	1994	1995	9	14	61	scope	295713585489998	2481893010690	2481911010690	2481924010690
1999	4	5	1401	1	1	122	13.1	55	13.8	55	51	47	49	35.415334	-111.929217	7100	M313A	60	321	321	66.7703	118.4249619	1947	1994	1995	9	12	48	scope	295713586489998	2481926010690	2481932010690	2481952010690
1999	4	5	1401	3	3	122	13.5			58	50	50	49	35.415334	-111.929217	7100	M313A	60	321	321	66.7703	118.4249619	1940	1994	1995	9	12	55	scope	295713587489998	2481926010690		2481953010690
1999	4	5	1405	1	2	122	12.3	46	13.2	46	55	37	35	35.433867	-111.72452	7800	M313A	64	0	0	31.1754	44.38400361	1946	1994	1995	9	21	49	scope	295713588489998	2482066010690	2482074010690	2482083010690
1999	4	5	1439	2	7	122	20.1			59	76	40	39	35.382711	-112.058756	7000	M313A	68	0	0	91.2589	142.4658703	1919	1994	1995	9	1	76	scope	295713589489998	2482477010690		2482502010690
1999	4	5	1440	1	1	122	14.3	66	14.8	66	75	46	41	35.373409	-111.98598	7300	M313A	83	335	335	134.3818	230.0281479	1917	1995	1995	9	12	79	scope	295713591489998	2482505010690	2482511010690	2482549010690
1999	4	5	1440	2	2	122	10.2	47	10.2	47	59	36	41	35.373409	-111.98598	7300	M313A	83	335	335	134.3818	230.0281479	1940	1994	1995	9	12	55	scope	295713592489998	2482505010690	2482527010690	2482550010690
1999	4	5	1441	1	1	122	21.9	75	22.4				47	35.389035	-111.948734	7300	M313A	130	0	0	35.3092	40.51918664	1897	1994	1995	9	8	98	scope	295713593489998	2482552010690	2482559010690	
1999	4	5	1441	1	2	122	14.6			64	62	49	47	35.389035	-111.948734	7300	M313A	130	0	0	35.3092	40.51918664	1931	1994	1995	9	8	64	scope	295713594489998	2482552010690		2482561010690
1999	4	5	1442	3	7	122	14.4			51	59	39	40	35.385131	-111.868317	7500	M313A	78	0	0	105.8803	169.9992984	1939	1994	1995	9	13	56	scope	295713600489998	2482567010690		2482595010690
1999	4	5	1442	3	8	122	14.4			56	65	41	40	35.385131	-111.868317	7500	M313A	78	0	0	105.8803	169.9992984	1936	1994	1995	9	13	59	scope	295713601489998	2482567010690		2482595010690
1999	4	5	1443	3	2	122	9.2	35	10.4	35	44	32	35	35.373771	-111.816456	7900	M313A	55	0	0	127.2126	229.4583584	1950	1994	1995	9	20	45	scope	295713602489998	2482596010690	2482618010690	2482650010690
1999	4	5	1443	4	18	122	13.9	48	15.2	48	56	38	35	35.373771	-111.816456	7900	M313A	55	0	0	127.2126	229.4583584	1940	1994	1995	9	20	55	scope	295713603489998	2482596010690	2482648010690	2482651010690
1999	4	5	1444	4	8	122	9.4	39	10	39	65	27	32	35.384034	-111.763712	8300	M313A	69	255	255	177.1513	28.01103913	1931	1994	1995	10	3	64	scope	295713604489998	2482654010690	2482711010690	2482727010690
1999	4	5	1447	1	5	122	12.5			38	58	29	29	35.371401	-111.606174	8100	M313A	26	94	94	23.5411	35.233717	1929	1995	1995	9	25	67	scope	295713605489998	2482892010690		2482916010690
1999	4	5	1447	3	3	122	12.5			40	41	39	37	35.371401	-111.606174	8100	M313A	34	98	98	28.9771	7.526140754	1928	1994	1995	9	25	67	scope	295713606489998	2482892010690		2482916010690
1999	4	5	1450	1	4	122	17.9	52	18.8	52	85	32	35	35.370296	-111.445443	6400	M313A	96	307	307	93.2413	90.84274526	1904	1994	1995	7	10	91	scope	295713608489998	2482939010690	2482949010690	2482956010690
1999	4	5	1450	2	2	122	13.9			37	91	20	24	35.370296	-111.445443	6400	M313A	173	0	0	39.439	20.48129097	1906	1994	1995	7	10	89	scope	295713609489998	2482939010690		2482959010690
1999	4	5	1450	2	3	122	20			55	127	28	24	35.370296	-111.445443	6400	M313A	173	0	0	39.439	20.48129097	1857	1994	1995	7	10	138	scope	295713610489998	2482939010690		2482960010690
1999	4	5	1476	1	8	122	12.8	59	13.3	59	68	42	44	35.3396	-112.039488	7100	M313A	73	331	331	170.4488	289.821262	1930	1995	1995	9	11	66	scope	295713611489998	2483273010690	2483286010690	2483319010690
1999	4	5	1476	2	2	122	14.5	59	15.2	59	61	45	44	35.3396	-112.039488	7100	M313A	73	331	331	170.4488	289.821262	1934	1995	1995	9	11	62	scope	295713612489998	2483273010690	2483297010690	2483320010690
1999	4	5	1477	3	1	122	9.6	48	10.5	48	66	34	32	35.317368	-112.002901	8900	M313A	72	133	133	164.087	254.0536792	1936	1995	1995	9	7	60	scope	295713613489998	2483322010690	2483340010690	2483354010690
1999	4	5	1477	3	6	114	10.4			49	56	39	32	35.317368	-112.002901	8900	M313A	72	133	133	164.087	254.0536792	1939	1994	1995	9	7	56	scope	295713614489998	2483322010690		
1999	4	5	1480	1	8	122	10.5			37	46	33	35	35.344964	-111.809564	7700	M313A	76	0	0	149.2184	241.6009364	1948	1994	1995	9	25	47	scope	295713615489998	2483372010690		2483413010690
1999	4	5	1482	1	1	122	13.4			27	35	30	32	35.337347	-111.731363	9100	M313A	41	286	286	23.3818	9.044807499	1962	1994	1995	9	29	33	scope	295713616489998	2483452010690		2483460010690
1999	4	5	1482	4	1	122	12.9			27	31	34	32	35.337347	-111.731363	9100	M313A	41	286	286	23.3818	9.044807499	1967	1994	1995	9	29	28	scope	295713617489998	2483452010690	2483459010690	2483461010690
1999	4	5	1484	3	3	122	23			77	128	43	47	35.340701	-111.614749	8400	M313A	129	140	140	234.1782	293.7778675	1870	1994	1995	9	15	125	scope	295713618489998	2483536010690		2483558010690
1999	4	5	1484	4	9	122	16.3			61	56	50	47	35.340701	-111.614749	8400	M313A	129	140	140	234.1782	293.7778675	1941	1994	1995	9	15	54	scope	295713619489998	2483536010690		2483559010690
1999	4	5	1487	2	3	122	13			32	70	20	20	35.347783	-111.437616	7300	M313A	231	35	35	130.1824	79.28863526	1924	1994	1995	7	11	71	scope	295713620489998	2483588010690		2483605010690
1999	4	5	1509	1	3	122	14.6	56	14.9	56	88	34	37	35.293929	-112.10599	7100	M313A	84	164	164	143.7852	246.6677985	1924	1994	1995	6	6	71	scope	295713623489998	2483862010690	2483870010690	2483907010690
1999	4	5	1509	3	8	122	17.7	62	18	62	84	40	37	35.293929	-112.10599	7100	M313A	84	164	164	143.7852	246.6677985	1950	1994	1995	6	6	45	scope	295713624489998	2483862010690	2483894010690	2483908010690
1999	4	5	1510	2	5	122	15.8			53	64	39	38	35.289815	-112.061946	6900	M313A	78	0	0	55.6767	87.86047555	1937	1994	1995	9	11	58	scope	295713625489998	2483909010690	2483919010690	2483924010690
1999	4	5	1510	3	4	122	17.8			45	55	36	38	35.289815	-112.061946	6900	M313A	78	0	0	55.6767	87.86047555	1948	1995	1995	9	11	48	scope	295713626489998	2483909010690		2483925010690
1999	4	5	1511	1	1	122	17.8			70	80	47	49	35.284065	-111.995893	7200	M313A	88	0	0	56.8207	74.16084423	1914	1994	1995	8	29	81	scope	295713627489998	2483927010690		2483948010690
1999	4	5	1511	3	2	122	23.5	74	25.9	74	78	51	49	35.284065	-111.995893	7200	M313A	88	0	0	56.8207	74.16084423	1926	1995	1995	8	29	70	scope	295713628489998	2483927010690	2483936010690	2483949010690
1999	4	5	1511	4	9	122	17.5			66	81	44	45	35.284065	-111.995893	7200	M313A	85	0	0	183.8726	74.03386558	1915	1994	1995	8	29	80	scope	295713629489998	2483927010690		2483950010690
1999	4	5	1513	4	12	122	8.3	38	9	38	67	26	31	35.280459	-111.879296	7400	M313A	77	166	166	151.2023	266.9401014	1937	1994	1995	9	15	58	scope	295713630489998	2483958010690	2484012010690	2484013010690
1999	4	5	1513	4	13	122	9.5			48	62	35	31	35.280459	-111.879296	7400	M313A	77	166	166	151.2023	266.9401014	1941	1994	1995	9	15	54	scope	295713631489998	2483958010690		2484014010690
1999	4	5	1515	1	2	122	19	40	20.2	40	54	32	36	35.293025	-111.754061	7600	M313A	63	0	0	109.4415	192.5355447	1945	1995	1995	7	7	51	scope	295713632489998	2484046010690	2484053010690	
1999	4	5	1516	2	6	122	15			64	60	50	47	35.293226	-111.72107	7600	M313A	74	273	273	153.5374	242.6661761	1939	1995	1995	9	22	57	scope	295713633489998	2484091010690		2484121010690
1999	4	5	1516	3	3	122	10.9	55	12	55	57	44	47	35.293226	-111.72107	7600	M313A	74	273	273	153.5374	242.6661761	1941	1994	1995	9	22	54	scope	295713634489998	2484091010690	2484113010690	2484122010690
1999	4	5	1517	2	14	122	12.5			53	63	39	47	35.293487	-111.675981	8400	M313A	103	178	178	210.3682	339.8766301	1936	1994	1995	9	18	59	scope	295713635489998	2484124010690		2484198010690
1999	4	5	1517	4	6	122	25.5			80	83	55	47	35.293487	-111.675981	8400	M313A	103	178	178	210.3682	339.8766301	1914	1995	1995	9	18	82	scope	295713636489998	2484124010690		2484201010690
1999	4	5	1518	1	4	122	8.9	39	11.1	39	55	31	36	35.286557	-111.623139	7600	M313A	70	143	143	76.265	129.520078	1940	1995	1995	9	19	56	scope	295713637489998	2484206010690	2484215010690	2484231010690
1999	4	5	1518	2	3	122	15.3	56	18.4	56	64	41	36	35.286557	-111.623139	7600	M313A	70	143	143	76.265	129.520078	1934	1994	1995	9	19	61	scope	295713638489998	2484206010690	2484218010690	2484232010690
1999	4	5	1519	1	1	122	20			40	58	30	34	35.299547	-111.547346	6800	M313A	65	0	0	114.1178	18.0975887	1955	1994	1995	7	14	40	scope	295713639489998	2484235010690		2484244010690
1999	4	5	1519	3	1	122	19.9			52	55	42	34	35.299547	-111.547346	6800	M313A	65	0	0	114.1178	18.0975887	1938	1994	1995	7	14	57	scope	295713640489998	2484235010690	2484243010690	2484246010690
1999	4	5	1520	3	1	122	25.5	76	26.1	76	113	45	46	35.279027	-111.496627	6600	M313A	123	0	0	21.3428	26.91039549	1904	1995	1995	11	1	92	scope	295713642489998	2484249010690	2484255010690	2484257010690
1999	4	5	1520	3	2	122	24.5			79	114	47	46	35.279027	-111.496627	6600	M313A	123	0	0	21.3428	26.91039549	1884	1994	1995	11	1	111	scope	295713643489998	2484249010690		2484258010690
1999	4	5	1521	1	1	122	17.1	61	17.7	61	69	44	42	35.289198	-111.430703	6400	M313A	87	64	64	42.3011	65.37628895	1926	1994	1995	10	26	69	scope	295713644489998	2484259010690	2484265010690	2484274010690
1999	4	5	1521	2	1	122	20.4	65	20.8	65	93	40	42	35.289198	-111.430703	6400	M313A	87	64	64	42.3011	65.37628895	1887	1994	1995	10	26	108	scope	295713645489998	2484259010690	2484267010690	2484275010690
1999	4	5	1538	1	6	122	12.6			39	50	33	30	35.247063	-112.198779	7000	M313A	74	210	210	94.5096	182.5192062	1946	1994	1995	9	8	49	scope	295713650489998	2484434010690		2484482010690
1999	4	5	1538	4	4	122	8.6			34	55	26	30	35.247063	-112.198779	7000	M313A	74	210	210	94.5096	182.5192062	1937	1994	1995	9	8	58	scope	295713651489998	2484434010690		2484483010690
1999	4	5	1544	2	2	122	24.2			84	124	49	37	35.239072	-111.866761	7100	M313A	79	195	195	89.9151	66.05669374	1862	1994	1995	11	7	133	scope	295713655489998	2484632010690	2484645010690	2484659010690
1999	4	5	1544	4	11	122	16.8			33	48	28	27	35.239072	-111.866761	7100	M313A	24	0	0	97.4852	82.55927059	1954	1994	1995	11	7	41	scope	295713656489998	2484632010690		2484661010690
1999	4	5	1546	3	1	122	21.6	58	23.6	58	109	32	43	35.248851	-111.752554	7500	M313A	102	0	0	122.7313	180.0234187	1895	1994	1995	7	5	100	scope	295713657489998	2484674010690	2484691010690	2484705010690
1999	4	5	1546	4	12	122	19.3			78	79	54	43	35.248851	-111.752554	7500	M313A	102	0	0	122.7313	180.0234187	1916	1994	1995	7	5	79	scope	295713658489998	2484674010690		2484706010690
1999	4	5	1547	1	1	122	19			59	53	49	45	35.244628	-111.705253	7700	M313A	57	0	0	95.4646	127.1477631	1948	1994	1995	7	3	47	scope	295713659489998	2484707010690	2484714010690	2484736010690
1999	4	5	1547	4	1	122	12.3						45	35.244628	-111.705253	7700	M313A	57	0	0	95.4646	127.1477631	1958	1994	1995	7	3	37	scope	295713660489998	2484707010690	2484733010690	
1999	4	5	1548	1	1	122	8.1			28	51	23	32	35.237729	-111.649143	7200	M313A	107	0	0	60.7018	87.33938304	1947	1994	1995	7	7	48	scope	295713661489998	2484739010690	2484745010690	2484753010690
1999	4	5	1551	2	4	122	11.4	36	11.8	36	63	25	30	35.242121	-111.481015	6500	M313A	77	0	0	57.8647	99.58277481	1939	1994	1995	7	5	56	scope	295713664489998	2484769010690	2484787010690	2484791010690
1999	4	5	1570	4	2	122	17.8			75	88	49	48	35.191616	-112.151832	7200	M313A	0	0	0	20.5606	28.77111387	1978	1994	1995	8	25	17	scope	295713671489998	2485127010690		2485136010690
1999	4	5	1571	3	10	122	22.7			79	85	53	51	35.204677	-112.104779	7000	M313A	84	0	0	99.0249	166.9071788	1917	1994	1995	8	30	78	scope	295713672489998	2485137010690		2485169010690
1999	4	5	1572	3	5	122	21.9	59	23	59	95	35	40	35.190835	-112.038689	6800	M313A	79	0	0	94.6262	132.1879774	1938	1994	1995	9	1	57	scope	295713674489998	2485171010690	2485190010690	2485195010690
1999	4	5	1572	4	4	122	24			64	76	44	40	35.190835	-112.038689	6800	M313A	79	0	0	94.6262	132.1879774	1923	1994	1995	9	1	72	scope	295713675489998	2485171010690		2485196010690
1999	4	5	1576	2	3	122	10.8	29	12.1	29	47	25	34	35.189819	-111.81791	7000	M313A	73	0	0	115.6763	173.89606	1948	1994	1995	11	7	47	scope	295713676489998	2485211010690	2485223010690	2485236010690
1999	4	5	1576	3	7	122	22.5	69	22.9	69	99	42	34	35.189819	-111.81791	7000	M313A	73	0	0	115.6763	173.89606	1894	1995	1995	11	7	102	scope	295713677489998	2485211010690	2485231010690	2485237010690
1999	4	5	1580	2	5	122	15			49	72	33	32	35.859984	-113.118543	6800	313A	76	318	318	107.2775	178.9138939	1928	1995	1996	8	21	68	scope	295713679489998	2485244010690		2485277010690
1999	4	5	1580	2	6	122	14			46	75	30	32	35.859984	-113.118543	6800	313A	76	318	318	107.2775	178.9138939	1927	1995	1996	8	21	69	scope	295713680489998	2485244010690		2485278010690
1999	4	5	1581	1	2	122	9.4	22	11.6	22	30	29	34	35.195786	-111.562029	6800	M313A	107	0	0	25.138	43.03630671	1970	1994	1995	7	10	25	scope	295713681489998	2485282010690	2485289010690	2485296010690
1999	4	5	1581	4	1	122	21.5			65	98	39	34	35.195786	-111.562029	6800	M313A	107	0	0	25.138	43.03630671	1907	1994	1995	7	10	88	scope	295713682489998	2485282010690		
1999	4	5	1598	1	4	122	13.5			54	69	38	36	35.135011	-112.223477	7000	M313A	100	0	0	106.8142	222.4974658	1931	1994	1995	9	11	64	scope	295713685489998	2485532010690		2485576010690
1999	4	5	1603	2	6	122	13.9			51	64	37	42	35.14571	-111.932732	6800	M313A	81	0	0	91.7192	136.092999	1933	1994	1995	8	23	62	scope	295713687489998	2485655010690		2485672010690
1999	4	5	1603	2	7	122	16.4			68	74	48	42	35.14571	-111.932732	6800	M313A	81	0	0	91.7192	136.092999	1922	1994	1995	8	23	73	scope	295713688489998	2485655010690		2485673010690
1999	4	5	1604	1	1	122	13.9	46		46	51	39	41	35.14884	-111.875682	7100	M313A	56	188	188	87.5012	149.0465308	1956	1995	1995	11	7	40	scope	295713689489998	2485675010690	2485681010690	2485701010690
1999	4	5	1604	1	4	122	11.5	45	14.3	45	44	42	41	35.14884	-111.875682	7100	M313A	56	188	188	87.5012	149.0465308	1956	1995	1995	11	7	40	scope	295713690489998	2485675010690	2485684010690	2485702010690
1999	4	5	1607	1	1	122	10.7	46	11.3	46	58	35	33	35.153465	-111.720933	7100	M313A	74	0	0	127.5884	217.8830042	1943	1994	1995	7	12	52	scope	295713691489998	2485709010690	2485715010690	2485745010690
1999	4	5	1608	1	2	122	17.5			55	60	42	48	35.152872	-111.667131	6700	M313A	67	50	50	118.1728	52.53866433	1942	1995	1996	8	20	54	scope	295713692489998	2485749010690		2485762010690
1999	4	5	1608	4	6	122	16.9			68	60	54	48	35.152872	-111.667131	6700	M313A	67	50	50	118.1728	52.53866433	1938	1995	1996	8	20	58	scope	295713693489998	2485749010690		2485763010690
1999	4	5	1609	2	4	122	15.3	53	15.5	53	113	28	41	35.159562	-111.594718	6700	M313A	123	209	209	138.7764	220.1686089	1878	1995	1995	7	5	118	scope	295713694489998	2485766010690	2485779010690	2485802010690
1999	4	5	1630	1	26	122	10.1	46	10.3	46	67	32	30	35.102376	-112.049635	7100	M313A	98	190	190	178.4457	321.3348485	1925	1994	1995	8	31	70	scope	295713699489998	2486139010690	2486170010690	2486222010690
1999	4	5	1630	4	27	122	12.9			46	90	27	30	35.102376	-112.049635	7100	M313A	98	190	190	178.4457	321.3348485	1915	1994	1995	8	31	80	scope	295713700489998	2486139010690		2486223010690
1999	4	5	1631	3	9	122	15.3	46	16.2				28	35.101954	-111.992576	6600	M313A	96	0	0	66.293	122.6708332	1908	1994	1995	8	18	87	scope	295713701489998	2486226010690	2486245010690	
1999	4	5	1633	3	3	122	12.4	49	13.2	49	87	29	29	35.110156	-111.863198	7200	M313A	82	0	0	96.3325	194.0169399	1915	1994	1995	9	21	80	scope	295713704489998	2486298010690	2486336010690	2486354010690
1999	4	5	1634	1	2	122	15	37	16.7	37	49	32	37	35.121361	-111.807348	7200	M313A	57	0	0	60.1669	73.28215371	1948	1994	1995	11	8	47	scope	295713706489998	2486358010690	3528993010690	2486376010690
1999	4	5	1634	4	2	122	19.2	48	20.8	48	51	41	37	35.121361	-111.807348	7200	M313A	57	0	0	60.1669	73.28215371	1946	1994	1995	11	8	49	scope	295713707489998	2486358010690	2486373010690	2486377010690
1999	4	5	1635	2	1	122	10	32	11.4	32	46	29	37	35.118898	-111.770012	7400	M313A	76	252	252	54.0854	92.39475049	1958	1994	1995	9	25	37	scope	295713708489998	2486379010690	2486387010690	2486403010690
1999	4	5	1637	2	1	122	21.9			67	75	47	53	35.116865	-111.655863	7000	M313A	84	0	0	51.8105	73.36271473	1921	1994	1995	9	28	74	scope	295713709489998	2486412010690	2486419010690	2486423010690
1999	4	5	1637	4	2	122	20.3			79	70	59	53	35.116865	-111.655863	7000	M313A	84	0	0	51.8105	73.36271473	1929	1995	1995	9	28	67	scope	295713710489998	2486412010690		2486424010690
1999	4	5	1638	3	9	122	7.2	38	8.4	38	43	36	34	35.112669	-111.595474	6900	M313A	54	16	16	95.97	169.3378858	1956	1995	1995	9	28	40	scope	295713711489998	2486425010690	2486450010690	2486458010690
1999	4	5	1639	1	1	122	7.7	26	7.4				35	35.105684	-111.547143	7200	M313A	78	0	0	110.5024	185.6660456	1950	1994	1995	7	12	45	scope	295713713489998	2486462010690	2486468010690	
1999	4	5	1639	2	1	122	10.4	46	10.8	46	58	35	35	35.105684	-111.547143	7200	M313A	78	0	0	110.5024	185.6660456	1942	1994	1995	7	12	53	scope	295713714489998	2486462010690	2486476010690	2486495010690
1999	4	5	1657	2	3	122	9.2	33	9.3	33	50	28	29	35.053511	-112.167434	6700	313C	122	0	0	111.0147	273.1318154	1954	1994	1995	8	11	39	scope	295713716489998	2486793010690	2486845010690	2486871010690
1999	4	5	1658	2	3	122	13.3	66	13.8	66	91	41	38	35.056949	-112.08853	6600	M313A	91	236	236	151.7846	274.1825024	1897	1995	1995	8	30	99	scope	295713717489998	2486875010690	2486886010690	2486942010690
1999	4	5	1658	2	13	122	10.5	53	11.2	53	77	35	38	35.056949	-112.08853	6600	M313A	91	236	236	151.7846	274.1825024	1920	1995	1995	8	30	76	scope	295713718489998	2486875010690	2486896010690	2486943010690
1999	4	5	1659	2	8	122	11.3			37	60	27	30	35.04844	-112.030305	6500	M313A	103	220	220	214.7494	375.4938888	1938	1994	1995	7	26	57	scope	295713719489998	2486948010690	2486975010690	2487011010690
1999	4	5	1661	1	26	122	9.4	45	10	45	78	28	31	35.05992	-111.9493	6700	M313A	90	230	230	176.8984	334.7633043	1913	1994	1995	10	5	82	scope	295713723489998	2487053010690	2487084010690	2487147010690
1999	4	5	1661	2	4	122	13.6	54	13.9	54	82	34	31	35.05992	-111.9493	6700	M313A	90	230	230	176.8984	334.7633043	1911	1995	1995	10	5	85	scope	295713724489998	2487053010690	2487089010690	2487148010690
1999	4	5	1662	1	2	122	12.2	45	13.1	45	73	30	27	35.061445	-111.865975	6800	M313A	75	0	0	84.6869	162.7243534	1924	1994	1995	9	25	71	scope	295713725489998	2487149010690	2487156010690	2487194010690
1999	4	5	1662	2	4	122	7.7	35	8.7	35	63	24	27	35.061445	-111.865975	6800	M313A	75	0	0	84.6869	162.7243534	1929	1995	1995	9	25	67	scope	295713726489998	2487149010690	2487170010690	2487195010690
1999	4	5	1663	4	11	122	18.5	65	19.2	65	77	44	41	35.058113	-111.826463	7100	M313A	76	0	0	146.9641	255.9006599	1920	1995	1995	9	26	76	scope	295713727489998	2487196010690	2487239010690	2487246010690
1999	4	5	1664	1	6	122	15.2	72	16.8	72	70	53	46	35.06398	-111.756335	7200	M313A	82	0	0	69.0597	117.28917	1928	1995	1995	9	27	68	scope	295713728489998	2487248010690	2487259010690	2487270010690
1999	4	5	1664	4	1	122	11.2			53	66	38	46	35.06398	-111.756335	7200	M313A	82	0	0	69.0597	117.28917	1923	1994	1995	9	27	72	scope	295713729489998	2487248010690		
1999	4	5	1665	2	3	122	12.9	45	13.2	45	64	32	38	35.067755	-111.728951	6600	M313A	78	10	10	177.1399	315.2416675	1925	1995	1995	11	1	71	scope	295713730489998	2487272010690	2487290010690	2487332010690
1999	4	5	1666	2	1	122	8.9	37	9.6	37	60	27	31	35.068163	-111.657666	7100	M313A	96	273	273	168.0519	285.6008924	1934	1995	1995	10	5	62	scope	295713731489998	2487334010690	2487344010690	
1999	4	5	1667	2	2	122	14.2			65	65	49	48	35.049573	-111.590628	7000	M313A	74	305	305	120.1971	228.1863973	1932	1995	1995	9	27	64	scope	295713732489998	2487384010690		2487428010690
1999	4	5	1667	4	6	122	16.1	68	16.5	68	76	47	48	35.049573	-111.590628	7000	M313A	74	305	305	120.1971	228.1863973	1923	1995	1995	9	27	73	scope	295713733489998	2487384010690	2487420010690	2487429010690
1999	4	5	1687	1	3	122	9.5			40	57	31	31	35.023362	-112.113295	6400	M313A	93	81	81	154.3565	234.7600931	1947	1995	1995	8	24	49	scope	295713737489998	2487660010690	2487669010690	2487722010690
1999	4	5	1687	4	9	122	12.1			43	68	29	31	35.023362	-112.113295	6400	M313A	93	81	81	154.3565	234.7600931	1932	1994	1995	8	24	63	scope	295713738489998	2487660010690		2487723010690
1999	4	5	1688	2	5	122	8.5			42	68	29	27	35.012385	-112.028757	6400	M313A	104	0	0	140.6734	256.4567687	1927	1994	1995	8	21	68	scope	295713739489998	2487726010690	2487748010690	2487781010690
1999	4	5	1691	1	15	122	13.4			67	80	45	45	35.023481	-111.878728	6800	M313A	86	185	185	162.4006	324.7970994	1916	1994	1995	10	2	79	scope	295713741489998	2487835010690	2487855010690	2487916010690
1999	4	5	1692	1	16	122	10.7	59	11.6	59	85	37	43	35.009446	-111.822685	6900	M313A	104	160	160	207.4398	368.2509111	1913	1994	1995	10	26	82	scope	295713742489998	2487922010690	2487943010690	2487980010690
1999	4	5	1696	4	17	122	11.1			58	81	38	35	35.017944	-111.60465	7400	M313A	80	0	0	128.5635	254.8053139	1917	1994	1995	9	27	78	scope	295713745489998	2488114010690		2488166010690
1999	4	5	1697	1	7	122	16.8			56	70	39	37	35.019969	-111.558627	7200	M313A	114	0	0	66.2766	122.5161264	1929	1994	1995	9	26	66	scope	295713746489998	2488167010690		2488196010690
1999	4	5	1697	3	11	122	7.5	36	9	36	41	35	37	35.019969	-111.558627	7200	M313A	114	0	0	66.2766	122.5161264	1957	1994	1995	9	26	38	scope	295713747489998	2488167010690	2488189010690	2488197010690
1999	4	5	1698	3	1	122	15.4	56	17	56	70	39	41	35.010296	-111.502665	7000	M313A	65	0	0	74.3545	136.0966608	1929	1994	1995	7	5	66	scope	295713748489998	2488199010690	2488222010690	2488233010690
1999	4	5	1698	3	3	122	16	59	17.3	59	66	43	41	35.010296	-111.502665	7000	M313A	65	0	0	74.3545	136.0966608	1925	1994	1995	7	5	70	scope	295713749489998	2488199010690	2488224010690	2488234010690
1999	4	5	1699	1	5	122	11	34	12.8	34	41	33	40	35.023141	-111.445743	7100	M313A	49	0	0	34.9795	32.29238417	1956	1994	1995	9	26	39	scope	295713750489998	2488235010690	2488246010690	2488250010690
1999	4	5	1713	1	1	122	12.6	62	14.1	62	70	44	41	34.973079	-111.72811	6600	M313A	93	182	182	126.9912	215.3720278	1926	1994	1995	11	1	69	scope	295713751489998	2488364010690	2488370010690	2488400010690
