age_CE,CCT01A_raw,CCT01B_raw,CCT02A_raw,CCT02B_raw,CCT02C_raw,CCT03A_raw,CCT03B_raw,CCT05A_raw,CCT05B_raw,CCT06A_raw,CCT06B_raw,CCT06C_raw,CCT06D_raw,CCT07A_raw,CCT07B_raw,CCT11A_raw,CCT11B_raw,CCT12A_raw,CCT12B_raw,CCT13A_raw,CCT13B_raw,CCT14A_raw,CCT14B_raw,CCT15A_raw,CCT15B_raw,CCT16A_raw,CCT16B_raw,CCT17A_raw,CCT17B_raw,CCT18A_raw,CCT18B_raw,CCT20A_raw,CCT20B_raw,CCT01A_raw_outlier_flag,CCT01B_raw_outlier_flag,CCT02A_raw_outlier_flag,CCT02B_raw_outlier_flag,CCT02C_raw_outlier_flag,CCT03A_raw_outlier_flag,CCT03B_raw_outlier_flag,CCT05A_raw_outlier_flag,CCT05B_raw_outlier_flag,CCT06A_raw_outlier_flag,CCT06B_raw_outlier_flag,CCT06C_raw_outlier_flag,CCT06D_raw_outlier_flag,CCT07A_raw_outlier_flag,CCT07B_raw_outlier_flag,CCT11A_raw_outlier_flag,CCT11B_raw_outlier_flag,CCT12A_raw_outlier_flag,CCT12B_raw_outlier_flag,CCT13A_raw_outlier_flag,CCT13B_raw_outlier_flag,CCT14A_raw_outlier_flag,CCT14B_raw_outlier_flag,CCT15A_raw_outlier_flag,CCT15B_raw_outlier_flag,CCT16A_raw_outlier_flag,CCT16B_raw_outlier_flag,CCT17A_raw_outlier_flag,CCT17B_raw_outlier_flag,CCT18A_raw_outlier_flag,CCT18B_raw_outlier_flag,CCT20A_raw_outlier_flag,CCT20B_raw_outlier_flag
1605,NA,NA,2.96,1.82,NA,NA,1.56,1.58,1.39,1.81,1.47,NA,NA,NA,NA,NA,NA,0.85,1.25,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,2.27,NA,2.83,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1606,NA,NA,2.45,2.66,NA,NA,1.54,1.49,1.73,1.95,1.96,NA,NA,NA,NA,NA,NA,0.87,1.21,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,2.22,NA,3.01,NA,NA,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1607,NA,NA,3.05,1.89,NA,NA,1.25,1.28,1.83,1.92,1.4,NA,NA,NA,NA,NA,NA,0.97,1.21,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,2.27,NA,2.63,NA,NA,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1608,NA,NA,3.7,2.73,NA,NA,0.98,0.89,1.9,1.83,1.99,NA,NA,NA,NA,NA,NA,1.2,1.42,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,2.04,NA,2.32,NA,NA,TRUE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1609,NA,NA,2.46,2.05,NA,1,1.25,1.27,1.57,2.28,1.82,NA,NA,NA,NA,NA,NA,1.05,1.29,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,2.37,NA,3.11,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1610,NA,NA,2.99,2.21,NA,1.17,1.38,1.32,1.4,2.05,1.86,NA,NA,NA,NA,NA,NA,0.84,1.09,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51,2.37,NA,2.8,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1611,NA,NA,2.34,1.93,NA,1.66,1,1,1.51,1.86,1.8,NA,NA,NA,NA,NA,NA,0.84,1.16,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,2.5,NA,2.78,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1612,NA,NA,1.82,2.13,NA,1.79,1.31,1.37,1.86,1.87,1.64,NA,NA,NA,NA,NA,NA,0.84,1.3,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51,2.31,NA,2.62,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1613,NA,NA,1.9,1.76,NA,1.69,1.39,1.46,2.05,2.28,1.91,NA,NA,NA,NA,NA,NA,0.9,1.11,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,1.82,NA,2.81,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,TRUE
1614,NA,NA,1.18,1.29,NA,1.1,0.91,0.89,1.07,1.7,1.6,NA,NA,NA,NA,NA,NA,0.76,0.78,3.25,1.67,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.39,NA,2.43,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1615,NA,NA,1.99,1.4,NA,1.58,1.24,1.2,1.61,1.93,1.29,NA,NA,NA,NA,NA,NA,0.65,0.85,3.39,1.86,NA,NA,NA,NA,NA,NA,NA,NA,1.66,1.63,NA,2.1,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1616,NA,NA,1.89,1.34,NA,1,0.98,1,1.38,1.77,1.59,NA,NA,NA,NA,NA,NA,0.59,1.05,3.04,1.63,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2.64,NA,2.13,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1617,NA,NA,2.73,1.61,NA,1.39,1.36,1.37,1.74,1.64,2.01,NA,NA,NA,NA,NA,NA,0.9,1.51,3.33,2.28,NA,NA,NA,NA,NA,NA,NA,NA,2.88,3.22,NA,1.91,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE
1618,NA,NA,1.98,0.92,NA,1.16,1.18,1.19,1.21,1.68,1.62,NA,NA,NA,NA,NA,NA,0.81,0.51,3.03,1.44,NA,NA,NA,NA,NA,NA,NA,NA,1.99,1.84,NA,2.18,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1619,NA,NA,1.71,0.73,NA,1.22,0.82,0.82,0.9,1.26,1.16,NA,NA,NA,NA,NA,NA,0.43,0.54,3.85,1.19,NA,NA,NA,NA,NA,NA,NA,NA,1.75,1.57,NA,1.79,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1620,NA,NA,2.17,1.03,NA,1.43,0.95,0.91,1.02,1.4,1.23,1.87,NA,NA,NA,NA,NA,0.63,0.6,2.29,1.35,NA,NA,NA,NA,NA,NA,NA,NA,1.96,1.76,NA,1.26,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1621,NA,NA,2.44,1.45,NA,1.8,1,1.02,0.99,1.71,1.12,1.13,NA,NA,NA,NA,NA,0.68,0.71,3.47,1.52,NA,NA,NA,NA,NA,NA,NA,NA,2.22,2.12,NA,2.12,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1622,NA,NA,1.82,1.14,NA,1.52,1.16,1.1,0.96,1.85,1.13,1.45,NA,NA,NA,NA,NA,0.61,0.61,2.98,1.74,NA,NA,NA,NA,NA,NA,NA,NA,2.11,2.2,NA,2.03,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1623,NA,NA,1.78,1.42,NA,1.34,0.76,0.75,0.74,1.1,0.92,1.19,NA,NA,NA,NA,NA,0.2,0.2,3.44,0.84,NA,NA,NA,NA,NA,NA,NA,NA,1.36,1.28,NA,1.27,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1624,NA,NA,2.57,2.49,NA,1.74,1.28,1.31,1.21,1.44,1.02,1.32,NA,NA,NA,NA,NA,0.42,0.86,2.57,1.66,NA,NA,NA,NA,NA,NA,NA,NA,1.88,2.11,NA,1.51,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1625,NA,NA,3.12,2.15,NA,1.83,1.15,1.14,1.14,2.08,1.38,1.73,NA,NA,NA,NA,NA,0.55,0.79,2.18,1.49,NA,NA,NA,NA,NA,NA,NA,NA,1.99,2.16,NA,1.8,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1626,NA,NA,1.77,1.69,NA,1.83,0.79,0.8,1.05,1.13,1.08,1.74,NA,NA,NA,NA,NA,0.33,0.36,1.44,1.11,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1.71,NA,1.02,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1627,NA,NA,2.01,1.12,NA,1.89,0.82,0.81,1.09,1.1,0.57,1.35,NA,NA,NA,NA,NA,0.55,0.38,1.51,1.15,NA,NA,NA,NA,NA,NA,NA,NA,1.86,1.41,NA,1.23,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1628,NA,NA,2.04,1.59,NA,1.53,1.09,1.04,1.22,1.43,0.87,1.7,NA,NA,NA,NA,NA,0.41,0.36,1.54,1.1,NA,NA,NA,NA,NA,NA,NA,NA,2.04,1.82,NA,1.22,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1629,NA,3.65,2.18,2.06,NA,1.9,1.45,1.45,1.81,1.25,0.78,1.93,NA,NA,NA,NA,NA,0.58,0.54,1.55,1.14,NA,NA,NA,NA,NA,NA,NA,NA,1.68,1.95,NA,1.52,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1630,NA,4.68,2.14,1.18,NA,1.85,1.14,1.17,1.16,1.06,0.7,1.35,NA,NA,NA,NA,NA,0.42,0.41,1.17,1,NA,NA,NA,NA,NA,NA,NA,NA,1.63,1.83,NA,1.49,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1631,NA,2.82,2.02,1.63,NA,1.56,1.18,1.2,1.25,1.67,0.83,2.16,NA,NA,NA,NA,NA,0.79,0.52,1.9,0.87,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1.89,NA,2,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1632,NA,3.8,1.97,1.96,NA,1.93,1.18,1.18,1.68,0.98,0.88,1.09,NA,NA,NA,NA,NA,0.66,0.78,2.05,1.15,NA,NA,NA,NA,NA,NA,NA,NA,3.09,2.54,NA,2.14,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE
1633,NA,3.81,2.04,1.79,NA,2.06,1.06,1.09,1.34,1.28,0.81,1.32,NA,NA,NA,NA,NA,0.54,0.55,2.19,1.42,NA,NA,NA,NA,NA,NA,NA,NA,2.92,1.58,NA,2.09,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1634,NA,3.07,1.68,1.41,NA,1.14,1.08,1.12,1.26,0.54,0.25,0.65,NA,NA,NA,NA,NA,0.43,0.52,1.08,0.83,NA,NA,NA,NA,NA,NA,NA,NA,1.49,1.44,NA,1.06,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1635,NA,1.74,1.49,1.34,NA,0.82,0.4,0.39,0.43,1.09,0.32,1.05,NA,NA,NA,NA,NA,0.3,0.39,1.24,0.66,NA,NA,2.15,NA,NA,NA,NA,NA,1.62,1.48,NA,1.37,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE
1636,NA,0.03,1.17,1.14,NA,1.43,0.63,0.66,0.48,1.17,0.33,0.78,NA,NA,NA,NA,NA,0.37,0.42,1.56,0.79,NA,NA,2.25,NA,NA,NA,1.79,2.01,1.91,1.27,NA,1.36,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1637,NA,0.2,1.5,1.29,NA,1.6,0.86,0.85,1.03,0.9,0.3,0.79,NA,NA,NA,NA,NA,0.57,0.5,1.33,0.82,NA,NA,2.06,NA,NA,NA,1.64,1.89,2.37,2.51,NA,1.68,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1638,0.37,0.29,1.36,1.47,NA,1.79,0.89,0.87,0.97,1.04,0.47,1.16,NA,NA,NA,NA,NA,0.56,0.47,1.32,0.94,NA,NA,2.31,NA,NA,NA,1.79,3.28,1.83,1.61,NA,1.77,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE
1639,0.48,0.28,1.12,1.45,NA,1.56,1.23,1.24,1.13,0.71,0.41,1.24,NA,NA,NA,NA,NA,0.6,0.69,1.06,0.9,NA,NA,2.03,NA,NA,NA,1.96,2.38,1.77,1.68,NA,1.97,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1640,0.98,0.76,1.53,1.5,NA,1.84,1.66,1.64,1.6,0.79,0.3,0.83,NA,NA,NA,NA,NA,0.72,0.72,1.27,1.15,NA,NA,1.78,NA,NA,NA,2,2.33,2.09,2.14,NA,1.86,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1641,1.3,1.91,1.23,1.57,NA,1.77,1.68,1.65,2.23,1.19,0.56,1.53,NA,NA,NA,NA,NA,1.15,1.05,1.65,1.49,NA,NA,2.88,NA,NA,NA,2.09,3.74,2.17,2.05,NA,2.54,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE
1642,1.74,2.83,1.68,1.33,NA,2.04,2.2,2.11,2.86,1.22,0.53,1.81,NA,NA,NA,NA,NA,1.08,0.99,2.08,1.66,NA,NA,2.97,NA,NA,NA,2.88,3.26,2.26,2.64,NA,1.76,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,NA,FALSE
1643,1.41,3.18,1.45,1.3,NA,1.46,1.38,1.39,1.92,0.89,0.47,1.73,NA,NA,NA,NA,NA,0.64,0.54,1.07,1.25,NA,NA,2,NA,NA,NA,2.36,3.38,1.67,1.85,NA,1.61,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,FALSE
1644,1.37,2.28,1.23,1.66,NA,1.83,1.89,1.87,1.87,1.37,0.58,1.35,NA,NA,NA,NA,NA,0.66,0.54,1.44,0.7,NA,NA,2.19,NA,NA,NA,2.32,2.73,1.61,2.74,NA,1.62,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1645,1.05,2.98,1.65,1.3,NA,2.03,1.72,1.7,2.09,1.41,0.7,2.06,NA,NA,NA,NA,NA,0.8,0.98,1.34,0.89,NA,NA,2.38,NA,NA,NA,2.32,2.33,1.74,2.1,NA,1.6,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1646,1.99,3.09,1.28,1.58,NA,1.07,1.46,1.45,1.37,0.93,0.56,1.75,NA,NA,NA,NA,NA,0.85,0.47,0.88,1.06,NA,NA,3.04,NA,NA,NA,2.1,2.61,1.2,2.1,NA,1.84,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1647,1.5,2.92,0.96,1.22,NA,0.53,0.84,0.83,1.01,0.87,0.55,1.63,NA,2.5,NA,NA,NA,0.7,0.33,0.94,0.72,NA,NA,1.51,NA,NA,NA,1.87,1.94,0.8,1.46,NA,1.09,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1648,2.54,3,1.17,1.52,NA,0.89,0.95,0.89,1.29,1.27,0.67,1.56,NA,1.91,NA,NA,NA,0.97,0.5,1.27,1.26,NA,NA,2.02,NA,NA,NA,2.46,2.4,1.3,1.56,NA,1.99,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1649,1.39,2.88,0.46,0.82,NA,0.53,1.24,1.29,1.29,1.04,0.6,1.77,NA,1.65,NA,NA,NA,0.52,0.59,0.71,0.66,NA,NA,1.5,NA,NA,NA,1.95,2.24,1.03,1.48,NA,1.31,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1650,1.5,1.61,0.35,0.67,NA,1.27,1.43,1.42,1.59,0.97,0.46,1.98,NA,1.51,NA,NA,NA,0.69,0.44,1.03,0.55,NA,NA,1.65,NA,NA,NA,1.47,2.36,2.05,2.29,NA,1.46,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1651,1.44,3.16,0.39,0.85,NA,1.03,0.7,0.79,0.96,1.02,0.46,0.98,NA,1.67,NA,NA,NA,0.47,0.2,0.79,0.57,NA,NA,1.66,NA,NA,NA,1.75,1.9,1.01,1.03,NA,1.5,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1652,1.59,1.82,0.35,0.7,NA,1.51,0.67,0.7,0.77,0.6,0.27,0.75,NA,1.44,NA,NA,NA,0.43,0.29,0.5,0.75,NA,NA,1.52,1.16,NA,NA,1.48,2.37,0.92,1.07,NA,1.31,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1653,1.34,3.04,0.41,1.11,NA,2,1.25,1.25,1.15,0.87,0.32,1.24,NA,2.05,NA,NA,NA,0.36,0.32,0.59,0.54,NA,NA,1.84,1.87,NA,NA,1.85,2.28,1.03,1.48,NA,1.7,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1654,2.53,2.36,0.53,1.19,NA,1.96,1.12,1.13,1.27,0.99,0.5,1.27,NA,2.24,NA,NA,NA,0.54,0.45,1.06,0.61,NA,NA,2.46,1.87,NA,NA,2.35,2.72,1.13,1.84,NA,2.16,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1655,1.22,2.96,0.67,1.1,NA,1.87,1.14,1.14,1.06,0.82,0.35,0.92,NA,1.69,NA,NA,NA,0.78,0.33,0.7,0.52,NA,NA,2.15,1.41,NA,NA,1.74,2.35,1.25,1.3,NA,1.76,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE
