age_CE,GOAT0010_raw,GOAT0020_raw,GOAT0030_raw,GOAT0040_raw,GOAT0050_raw,GOAT0060_raw,GOAT0070_raw,GOAT0080_raw,GOAT0090_raw,GOAT0120_raw,GOAT0130_raw,GOAT0140_raw,GOAT0150_raw,GOAT0160_raw,GOATCH00_raw,GOAT0010_raw_outlier_flag,GOAT0020_raw_outlier_flag,GOAT0030_raw_outlier_flag,GOAT0040_raw_outlier_flag,GOAT0050_raw_outlier_flag,GOAT0060_raw_outlier_flag,GOAT0070_raw_outlier_flag,GOAT0080_raw_outlier_flag,GOAT0090_raw_outlier_flag,GOAT0120_raw_outlier_flag,GOAT0130_raw_outlier_flag,GOAT0140_raw_outlier_flag,GOAT0150_raw_outlier_flag,GOAT0160_raw_outlier_flag,GOATCH00_raw_outlier_flag
1862,0.3,0.87,0.83,0.81,0.05,0.26,0.45,0.47,0.74,0.39,1.08,1.45,0.28,0.96,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.39,1.46,1.22,0.87,0.06,0.24,0.49,0.63,1.4,0.56,0.93,1.33,0.29,0.98,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.2,1.14,1.08,0.91,0.06,0.21,0.32,0.38,1.11,0.33,0.76,0.61,0.22,0.75,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.22,0.88,0.83,0.64,0.05,0.19,0.31,0.36,0.73,0.47,0.64,1,0.21,0.6,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.32,0.8,0.86,0.72,0.07,0.15,0.45,0.37,0.76,0.41,0.65,1.01,0.32,0.73,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.27,0.7,0.99,0.62,0.07,0.18,0.52,0.42,0.7,0.44,0.71,0.7,0.24,0.79,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.4,0.81,1.05,0.72,0.07,0.2,0.53,0.5,0.81,0.51,0.78,1.05,0.3,0.75,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.3,0.74,0.94,0.47,0.1,0.15,0.43,0.51,0.79,0.42,0.65,0.76,0.24,0.71,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.31,0.66,0.83,0.44,0.06,0.21,0.46,0.43,0.7,0.41,0.77,0.76,0.25,0.7,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.38,0.59,0.66,0.5,0.06,0.21,0.41,0.37,1.05,0.37,0.71,0.61,0.23,0.48,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.41,0.77,0.84,0.75,0.08,0.45,0.47,0.49,0.75,0.4,0.75,0.71,0.32,0.59,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.55,0.93,1.49,0.87,0.07,0.52,0.52,0.59,0.61,0.42,0.84,0.8,0.32,1.11,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.59,0.83,1.24,1.05,0.07,0.53,0.49,0.6,0.95,0.41,0.83,0.98,0.25,0.93,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.61,0.77,0.93,0.83,0.1,0.45,0.47,0.58,0.74,0.43,0.74,0.76,0.31,0.75,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.56,0.58,0.67,0.7,0.08,0.35,0.37,0.6,1.31,0.34,0.6,0.56,0.23,0.5,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.58,0.71,0.72,0.75,0.1,0.48,0.52,0.67,0.97,0.34,0.74,0.7,0.26,0.46,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.57,0.89,1.26,0.89,0.07,0.55,0.52,0.49,0.93,0.39,0.91,0.64,0.34,0.82,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.97,1.15,1.33,1.28,0.1,0.77,0.59,0.73,1,0.57,1.15,0.75,0.32,1.13,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,1.03,0.92,1.31,0.95,0.14,0.82,0.47,1,0.63,0.51,0.97,0.67,0.32,0.99,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.75,0.8,1.22,1.24,0.15,0.98,0.65,0.95,0.75,0.35,0.98,0.63,0.36,0.84,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.89,1,1.07,1.09,0.11,0.94,0.66,0.71,0.55,0.46,0.92,0.5,0.42,0.83,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.78,0.81,0.84,1.07,0.1,0.87,0.61,0.68,0.98,0.44,0.77,0.42,0.3,0.82,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.62,0.86,1.14,0.84,0.08,0.84,0.52,0.51,1.63,0.35,0.78,0.41,0.28,0.97,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.71,0.82,1.16,0.96,0.07,1.14,0.64,0.67,1.47,0.38,1.08,0.53,0.28,0.98,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.59,0.79,0.9,0.69,0.09,1.06,0.47,0.6,0.72,0.47,0.78,0.39,0.24,0.74,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.82,1.13,1.28,0.78,0.23,1.16,0.56,0.82,0.44,0.54,0.76,0.31,0.31,0.86,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.72,0.75,1.28,0.82,0.15,1.2,0.74,0.74,0.52,0.57,0.83,0.34,0.35,1,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.86,0.78,1.35,0.88,0.15,1.21,0.81,0.74,0.61,0.61,0.6,0.42,0.36,0.9,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,1.43,0.96,1.38,1,0.21,1.32,0.77,0.77,0.77,0.56,0.88,0.37,0.35,0.79,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.44,1.8,1.59,0.79,0.19,1.42,0.72,0.91,1.22,0.62,0.81,0.84,0.28,0.91,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.31,1.32,2.15,0.77,0.32,1.37,0.7,0.96,1.27,0.64,1.23,0.85,0.3,0.95,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.17,1.16,1.41,1.16,0.38,1.29,0.69,0.78,1.02,0.53,1.42,0.64,0.31,0.79,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,1.39,1.38,1.09,1.28,0.5,1.27,0.72,0.89,0.71,0.55,1.44,0.75,0.38,0.75,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.41,0.75,1.35,1.13,0.29,1.32,0.84,0.99,0.94,0.53,1.12,0.89,0.38,1.02,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,1.01,0.94,0.93,0.68,0.15,1.05,0.58,0.61,0.93,0.51,0.71,0.66,0.29,0.72,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.01,0.75,0.59,0.63,0.15,1.34,0.42,0.82,0.7,0.37,0.75,0.53,0.25,0.75,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.27,0.91,0.93,0.61,0.15,1.97,0.56,0.92,0.82,0.46,0.86,0.94,0.3,0.62,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,1.15,0.87,0.96,0.79,0.14,1.97,0.72,0.99,0.9,0.54,0.8,0.68,0.4,0.74,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.04,0.82,1.07,0.96,0.14,2.35,0.62,1.03,0.74,0.55,0.93,0.64,0.37,0.91,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.07,1.46,1.13,1.25,0.12,2.31,0.68,0.8,0.83,0.46,1.12,0.63,0.34,0.92,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.01,1.26,1.59,1.72,0.16,2.15,0.7,0.97,1,0.83,1.39,0.95,0.34,0.8,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.2,1.97,1.35,1.94,0.34,2.68,0.64,2.28,1.04,0.72,1.67,1.09,0.36,0.68,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.13,1.35,1.69,2.77,1.16,2.91,0.7,2.68,1.35,1.1,1.6,1.03,0.43,0.8,1.49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.43,1.07,3.45,2.81,1.26,2.97,0.58,3.19,2.42,1.72,2.15,0.88,0.52,0.65,1.74,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1906,1.13,1.22,4.51,2.28,1.37,2.38,0.56,2.56,2.91,1.48,1.69,1.53,0.49,0.54,1.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1907,1.08,1.15,5.18,1.57,1.32,1.9,0.44,2.06,0.91,1.46,1.1,1.29,0.44,0.56,1.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.06,1.37,5.22,1.45,1.21,2,0.51,2.22,0.67,1.62,1.28,1.12,0.54,0.66,1.56,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.03,1.37,4.28,1.48,1.02,2.31,0.54,1.72,0.97,1.64,1.27,0.95,0.5,0.43,1.43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.67,2.62,5.37,1.62,0.91,2.58,0.61,1.9,0.76,2.22,1.93,1.44,0.57,0.76,1.86,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1911,1.01,1.71,3.6,1.1,0.68,2.16,0.43,1.69,0.98,1.56,1.07,0.99,0.57,1.06,1.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.99,1.36,3.1,1.11,0.82,2.33,0.46,1.65,0.8,1.72,0.99,0.93,0.66,0.81,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.04,2.03,3.06,1.46,0.83,2.53,0.53,2.03,0.65,1.9,1.41,1.07,0.71,0.72,1.49,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.21,2.85,2.98,1.5,0.89,2.8,0.61,2.47,0.81,2.12,1.25,1.03,0.58,0.74,1.62,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.08,1.71,1.77,1.62,0.83,2.26,0.47,1.83,0.72,1.69,1.12,0.88,0.68,0.52,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.35,2.49,1.86,1.57,1.01,2.14,0.61,2.83,0.68,1.9,0.99,0.99,0.84,0.59,1.47,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.14,1.9,1.2,2.13,0.72,1.55,0.62,1.86,0.64,1.37,0.86,0.95,0.73,0.54,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.1,0.93,0.94,1.79,0.68,1.31,0.48,1.37,0.7,0.81,0.85,0.62,0.44,0.73,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.33,2.14,1.33,1.75,0.96,1.94,0.58,1.81,0.55,1.14,1.04,0.97,0.99,0.67,1.28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.33,2.33,1.27,2.19,1.06,2.1,0.75,1.83,0.66,1.51,1.01,0.89,0.96,0.66,1.38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.26,1.56,1.27,2.39,1.15,1.93,0.71,1.69,0.94,1.03,0.89,0.75,0.67,0.66,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.19,1.47,1.12,1.42,0.71,1.47,0.56,1.13,0.84,0.82,0.7,0.74,0.44,0.9,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.48,1.5,1.03,2.04,1.1,1.67,0.53,1.46,0.77,0.92,0.75,0.65,0.75,1.12,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.24,1.06,0.92,1.62,1.02,1.49,0.5,1.26,0.77,1.12,0.55,0.58,0.53,0.79,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.49,0.9,1.24,1.9,0.57,1.79,0.53,1.25,0.75,1.07,0.6,0.73,0.52,1.03,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.22,1,0.93,2.23,1.27,1.95,0.42,0.9,0.51,0.79,0.67,0.77,0.62,0.86,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.46,1.93,1.65,2.12,1.29,1.76,0.52,0.81,0.53,1.32,0.94,1,0.72,1.13,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.53,1.65,1.38,2.23,1.3,2.19,0.71,0.98,0.6,1.44,1.26,0.84,0.87,1.44,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.35,1.06,1.28,2.47,0.75,1.67,0.67,0.93,0.53,1.1,0.86,0.77,0.84,1.22,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.73,0.97,1.41,2.48,0.8,2.1,0.58,0.92,0.82,1.29,0.82,0.91,0.82,1.17,1.23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.3,1.31,1.4,1.51,0.66,1.62,0.62,1.21,0.84,1.28,0.93,1.02,0.73,0.93,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,1.54,1.56,1.63,1.58,1.17,1.82,0.72,1.08,0.45,1.36,1.17,1.13,0.95,1.09,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,1.42,2.02,1.39,1.49,1.05,1.56,0.74,1.13,0.61,1.62,0.99,1.04,1.03,1.02,1.27,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1,1.15,1.36,1.63,1.16,1.48,0.56,0.88,0.57,1.52,0.97,1.24,1.09,0.7,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.31,1.02,1.67,1.66,1.31,1.41,0.75,1.03,0.58,1.28,1.11,1.22,1.13,0.89,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.12,0.87,1.12,1.66,1.19,0.93,0.64,0.89,0.6,1.25,0.94,0.54,1.02,0.85,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.03,0.92,1.08,1.55,1.39,1.17,0.59,0.93,0.67,1.5,1.04,0.89,1.02,0.97,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.96,0.95,1.05,1.22,1.2,1.13,0.58,0.92,0.77,1.37,0.84,0.7,0.94,0.79,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.89,1.43,1.39,1.61,1.52,1.37,0.64,0.96,0.7,1.4,1.1,0.71,1.2,1.07,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.76,1.18,1.71,1.72,1.29,1.46,0.68,0.97,0.75,1.39,0.97,1.12,1.19,0.89,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.96,1.15,1.69,2.1,1.99,1.39,0.53,1.15,0.72,1.58,1.07,1.3,1.35,1,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.93,1.97,1.77,2.11,1.77,1.34,0.51,1.54,0.96,1.54,1.09,0.93,1.46,0.89,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1943,1,1.62,1.97,1.98,1.51,1.12,0.46,1.17,0.99,1.32,1.13,1.18,1.3,0.79,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.88,1.21,1.38,1.8,1.41,1.15,0.52,0.96,0.76,1.26,0.98,1.05,1.18,0.78,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.73,0.89,0.97,1.44,1.08,0.9,0.46,0.81,0.66,1.08,0.91,0.79,0.96,0.62,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.89,1.09,1.29,1.54,1.38,1.31,0.47,1.09,0.89,1.21,1.13,0.88,1.65,0.77,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1947,1.35,0.97,1.21,1.48,1.3,1.46,0.51,1.45,0.75,1.12,1.17,1.06,1.75,0.73,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1948,1.19,1.08,1.8,1.3,1.26,1.22,0.54,1.5,0.58,1.1,1.04,0.93,1.48,1.02,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1949,1.63,1.14,1.5,1.55,1.27,1.31,0.46,1.43,0.67,1.13,1.22,1.2,1.52,1.59,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1950,1.44,1.42,1.82,1.36,1.12,1.48,0.48,1.74,0.63,1.17,1.15,1.17,1.93,1.92,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1951,1.48,1.26,1.49,1.25,1.01,1.36,0.52,1.99,0.69,1.05,1,1.47,1.61,1.22,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1952,1,1.12,1.41,0.97,1.14,1.42,0.66,1.48,0.5,0.9,0.92,1,1.68,1.02,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1953,0.86,0.96,1.08,0.88,1.17,1.08,0.42,1.45,0.47,1.15,0.84,0.6,1.49,0.52,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1954,0.89,1.13,1.14,1.41,1.22,1.15,0.48,1.39,0.74,1.18,1.27,0.8,1.46,0.39,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1955,0.83,0.89,1.14,1.55,1.38,1.31,0.53,1.46,0.7,1.22,1.31,0.7,1.41,0.47,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1956,0.83,0.65,0.86,1.65,1.25,1.28,0.44,1.15,0.56,1.07,0.96,0.86,1.19,0.41,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.99,0.63,1.03,1.36,1.26,1.43,0.45,1.07,0.42,1.16,0.97,1.32,1.35,0.52,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.87,0.71,1.13,0.87,1.2,1.12,0.51,1.27,0.45,1.07,0.82,1.37,1.2,0.67,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.64,0.42,0.66,0.99,1.26,0.89,0.42,0.94,0.37,0.81,0.68,0.73,0.86,0.55,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
