age_CE,LML01B_raw,LML02A_raw,LML02B_raw,LML03A_raw,LML03B_raw,LML04A_raw,LML04B_raw,LML05A_raw,LML05B_raw,LML06A_raw,LML06B_raw,LML07A_raw,LML07B_raw,LML08A_raw,LML08B_raw,LML09A_raw,LML09B_raw,LML10A_raw,LML10B_raw,LML01B_raw_outlier_flag,LML02A_raw_outlier_flag,LML02B_raw_outlier_flag,LML03A_raw_outlier_flag,LML03B_raw_outlier_flag,LML04A_raw_outlier_flag,LML04B_raw_outlier_flag,LML05A_raw_outlier_flag,LML05B_raw_outlier_flag,LML06A_raw_outlier_flag,LML06B_raw_outlier_flag,LML07A_raw_outlier_flag,LML07B_raw_outlier_flag,LML08A_raw_outlier_flag,LML08B_raw_outlier_flag,LML09A_raw_outlier_flag,LML09B_raw_outlier_flag,LML10A_raw_outlier_flag,LML10B_raw_outlier_flag
1627,NA,NA,NA,NA,NA,NA,NA,1.92,3.3,1.99,1.52,NA,NA,0.2,0.33,NA,NA,0.42,0.62,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1628,NA,NA,NA,NA,NA,NA,NA,2.07,3.26,2.6,1.54,NA,NA,0.35,0.6,NA,NA,0.6,1.01,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE
1629,NA,NA,NA,NA,NA,NA,NA,2.07,3.54,2.11,1.9,NA,1.84,0.4,0.49,NA,NA,0.42,1.06,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1630,NA,NA,NA,NA,NA,NA,NA,2.4,3.29,2.61,1.65,NA,1.55,0.55,0.49,NA,NA,0.48,0.84,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1631,NA,NA,NA,NA,NA,NA,NA,1.77,2.39,1.93,1.05,NA,1.41,0.31,0.33,NA,NA,0.53,0.99,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1632,NA,NA,NA,NA,NA,NA,NA,1.41,2.77,1.66,1.47,NA,0.6,0.37,0.38,NA,NA,0.54,0.85,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1633,NA,NA,NA,NA,NA,NA,NA,1.74,2.24,1.54,1.59,NA,0.97,0.36,0.34,NA,NA,0.39,0.81,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1634,NA,NA,NA,NA,NA,NA,NA,2.09,2.77,1.58,1.39,NA,1.37,0.44,0.54,NA,NA,0.68,1.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1635,NA,NA,NA,NA,NA,NA,NA,1.75,3.15,1.33,1.79,NA,2.03,0.61,0.59,NA,NA,0.93,1.02,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1636,NA,NA,NA,NA,NA,NA,NA,1.41,3.68,1.91,1.73,NA,1.9,0.72,0.8,NA,NA,1.12,1.22,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1637,NA,NA,NA,NA,NA,NA,NA,2.01,3.74,2.7,2.24,3.03,2.48,0.86,0.86,NA,NA,1.13,1.66,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1638,NA,NA,NA,NA,NA,NA,NA,2.23,3.31,1.76,1.64,3.6,2.71,0.79,0.61,NA,NA,1.15,1.63,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1639,NA,NA,NA,NA,NA,NA,NA,1.93,3.22,2,1.98,3.39,2.38,0.81,0.94,NA,NA,1.07,1.84,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1640,NA,NA,NA,NA,NA,NA,NA,3.11,3.36,2.27,2.35,4.12,3.22,1.11,1.22,NA,NA,1.09,1.74,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1641,NA,NA,NA,NA,NA,NA,NA,2.6,3.36,2.37,2.06,3.38,3.01,1.3,1.2,NA,NA,1.74,2.12,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1642,NA,NA,NA,NA,NA,NA,NA,2.68,2.95,2.74,2.82,3.26,2.5,1.19,1.1,NA,NA,1.8,2.25,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1643,NA,NA,NA,NA,NA,NA,NA,2.16,2.75,2,1.76,2.23,3.48,1.19,0.76,NA,NA,1.64,1.35,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1644,NA,NA,NA,NA,NA,NA,NA,2.2,2.68,2.04,2.15,3.07,3.59,1.77,1.15,NA,NA,1.8,1.68,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1645,NA,NA,NA,NA,NA,NA,NA,2.3,3.41,2.28,2.61,2.74,3.11,1.4,1.31,NA,NA,1.94,2.02,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1646,NA,NA,NA,NA,NA,NA,NA,2.23,2.34,2,1.75,2.9,3.69,1.75,1.34,NA,NA,1.99,1.61,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1647,NA,NA,NA,NA,NA,NA,NA,2.31,2.47,2.02,2.23,3.3,2.47,1.8,1.3,NA,NA,2.01,1.77,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1648,NA,NA,NA,NA,NA,NA,NA,2.37,2.29,1.93,2.07,3.64,2.66,1.34,1.35,NA,NA,1.6,1.52,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1649,NA,NA,NA,NA,NA,NA,NA,1.93,2.22,1.5,1.76,2.65,1.87,1.29,0.8,NA,NA,1.37,1.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1650,NA,NA,NA,1.9,NA,NA,NA,2.35,3.11,1.38,1.52,3.42,1.9,1.53,1.04,NA,NA,1.42,1.26,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1651,NA,NA,NA,2.25,NA,NA,NA,1.82,2.66,1.94,1.76,2.74,2.59,1.31,1.11,NA,NA,1.21,1.47,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1652,NA,NA,NA,1.41,NA,NA,NA,1.73,2.62,1.39,1.7,2.42,1.75,0.99,0.74,NA,NA,1.03,1.18,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1653,NA,NA,NA,1.41,NA,NA,NA,1.11,1.66,0.71,0.66,1.33,1.09,0.18,0.13,NA,NA,0.65,1.07,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1654,NA,NA,NA,1.93,NA,NA,NA,2,2.4,0.6,1.19,1.97,2.11,0.41,0.31,NA,NA,1.13,1.53,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1655,NA,NA,NA,1.45,NA,NA,NA,2.17,3.03,0.98,1.29,2.17,2.09,0.64,0.43,NA,NA,1.41,1.43,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1656,NA,NA,NA,2.03,NA,NA,NA,2.52,3.31,1.04,1.01,2.64,2.83,1.03,0.61,NA,NA,1.24,1.66,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1657,NA,NA,NA,2.43,NA,NA,NA,2.33,3.05,1.5,1.48,3.68,2.3,0.78,0.88,NA,NA,1.48,1.37,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1658,NA,NA,NA,2.77,NA,NA,NA,2.79,3.96,1.04,1.45,3.2,3.37,0.94,0.87,NA,NA,1.28,1.49,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1659,NA,NA,NA,3.44,NA,NA,NA,2.03,3.63,1.26,1.53,3.09,3.28,0.85,0.75,NA,NA,1.03,1.52,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1660,NA,NA,NA,3.27,NA,NA,NA,2.46,3.45,1.44,1.51,3.27,3.54,1.3,1.32,NA,NA,1.7,2.45,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1661,NA,NA,NA,2.7,NA,NA,NA,1.45,2.32,1.21,1.23,2.43,2.76,0.68,0.7,NA,NA,0.89,1.14,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1662,NA,NA,NA,1.23,NA,NA,NA,0.81,1.28,0.69,1.09,2.46,2.64,0.16,0.2,NA,NA,0.41,0.66,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1663,NA,NA,NA,1.58,NA,NA,NA,0.75,1.31,0.69,1.06,2.45,2.33,0.22,0.15,NA,NA,0.33,0.57,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1664,NA,NA,NA,2.37,NA,NA,NA,1.05,1.9,0.95,0.91,2.01,3.43,0.35,0.41,NA,NA,0.53,1.22,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1665,NA,NA,NA,2.16,NA,NA,NA,1.74,1.73,0.87,0.98,2.2,3.39,0.5,0.22,NA,NA,0.57,1.13,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1666,NA,NA,NA,2.04,NA,NA,NA,2.13,2.73,1.11,1.55,3.03,3.47,0.89,0.45,NA,NA,0.92,1.51,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1667,NA,NA,NA,2.92,NA,NA,NA,2.7,2.62,1.46,1.47,3.27,3.95,1.34,0.69,NA,NA,1.26,1.89,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1668,NA,NA,NA,2.87,NA,NA,NA,1.57,1.95,0.98,1.82,3.49,2.59,1.35,1.21,NA,NA,1.18,1.81,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1669,NA,NA,NA,3.2,NA,NA,NA,2.05,1.98,1.64,1.94,3.03,3.43,1.88,1.92,NA,NA,1.51,2.66,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1670,NA,NA,NA,2.71,NA,NA,NA,2.37,2.54,2.04,2.2,2.56,3.91,1.48,1.77,NA,NA,1.73,2.54,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1671,NA,NA,NA,2.77,NA,NA,NA,2.1,3.05,2.47,1.6,3.61,3.48,2.11,1.54,NA,NA,1.85,3.25,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,TRUE
1672,NA,NA,NA,2.23,NA,NA,NA,2.49,2.8,1.83,2.44,2.7,3.75,2.05,1.98,NA,NA,1.62,2.7,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1673,NA,NA,NA,2.72,NA,NA,NA,1.97,3.03,1.88,2.12,2.7,3.11,1.96,1.94,NA,NA,1.87,2.38,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1674,NA,NA,NA,2.5,NA,NA,NA,1.86,3.45,1.97,1.73,2.55,3.74,1.69,2.23,NA,NA,1.76,2.6,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1675,2.17,NA,NA,2.8,NA,NA,NA,2.04,3.08,1.93,2.13,2.52,3.56,1.56,1.54,NA,NA,1.76,2.49,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1676,1.82,NA,NA,2.82,NA,NA,NA,1.99,2.82,1.6,1.62,2.64,3.43,1.59,1.44,NA,NA,1.37,2.08,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1677,2.21,NA,NA,2.15,NA,NA,NA,1.91,2.38,1.37,1.36,1.89,2.71,1.03,1.46,NA,NA,1.27,1.96,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1678,3.1,NA,NA,2.31,NA,NA,NA,1.42,1.7,1.4,1.98,2.11,2.83,1.36,1.22,NA,NA,1.45,1.58,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1679,1.8,NA,NA,2.05,NA,NA,NA,1.53,1.44,1.14,1.42,1.86,2.09,0.94,0.89,NA,NA,0.89,1.21,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1680,0.98,NA,NA,0.58,NA,NA,NA,0.62,1.39,0.9,1.13,1.31,1.1,0.34,0.27,NA,NA,0.34,0.51,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1681,1.98,NA,NA,1.23,NA,NA,NA,1.41,2.87,1.22,1.42,1.66,1.79,0.39,0.45,NA,NA,0.77,1.26,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1682,2.29,NA,NA,1.41,NA,NA,NA,1.28,2.54,0.9,1.01,2.29,1.69,0.7,0.61,NA,NA,0.95,1.31,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1683,2.9,NA,NA,1.28,NA,NA,NA,1.92,2.42,1.17,1.19,2.03,2.19,0.8,0.89,NA,NA,0.82,1.45,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1684,1.91,NA,NA,1.22,NA,NA,NA,1.77,2.1,1.1,1.06,2.57,2.26,0.89,0.69,NA,NA,1.03,1.34,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1685,3.04,NA,NA,1.81,NA,NA,NA,2.47,2.72,1.34,1.19,2.47,3.65,1.13,0.66,NA,NA,1.24,1.9,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1686,3.17,NA,NA,2.44,NA,NA,NA,1.99,2.51,1.15,1.62,2.7,3.62,1.69,0.97,NA,NA,1.9,2.62,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1687,3.12,NA,NA,2.42,NA,NA,NA,2.8,2.04,1.48,1.72,2.53,3.73,2.14,1.52,NA,NA,1.43,2.67,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE
1688,2.7,NA,NA,2.49,NA,NA,NA,2,2.13,1.43,1.33,2.2,3.42,1.89,1.76,NA,NA,1.66,2.3,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1689,2.87,NA,NA,3.12,NA,NA,NA,2.3,2.03,1.47,1.82,2.17,3.25,2.28,1.97,NA,NA,1.64,2.66,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE
1690,2.62,NA,NA,3.32,NA,NA,1.84,1.87,2.34,1.27,2.21,2.07,3.49,2.18,1.63,NA,NA,1.93,2.66,FALSE,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE
1691,2.75,NA,NA,2.49,NA,NA,1.62,2.87,1.82,1.76,1.61,1.96,3.35,1.67,2,NA,NA,1.83,2.47,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1692,3.19,NA,NA,2.64,NA,NA,2.12,2.14,2.48,1.84,1.65,2.16,3.56,1.55,2.29,NA,NA,1.78,2.9,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE
1693,2.11,NA,NA,2.38,NA,NA,1.45,2.36,2.04,1.6,1.95,1.61,2.46,1.26,1.53,NA,NA,1.6,2.94,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE
1694,2.73,NA,NA,2.34,3.61,NA,1.45,2.1,1.88,1.63,1.55,2.84,2.91,1.96,2.51,NA,NA,1.86,2.33,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE
1695,3.1,NA,NA,1.67,3.33,NA,1.55,1.61,1.72,1.81,1.96,2.45,2.69,1.31,1.78,NA,NA,1.66,2.28,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1696,3.08,NA,NA,2.25,2.8,NA,1.59,1.25,1.54,1.39,1.76,2.1,2.23,1.49,1.45,NA,NA,1.39,2.77,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1697,2.64,NA,NA,2.47,3.15,NA,1.41,1.7,1.61,1.26,1.63,2.06,2.09,1.52,2.08,NA,NA,1.9,2.49,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1698,2.69,NA,NA,2.91,3.47,NA,1.5,1.45,1.74,1.66,1.8,1.9,1.99,1.7,2.24,NA,NA,1.88,2.86,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE
1699,2.23,NA,NA,2.43,2.44,NA,1.34,1.18,1.5,1.65,1.54,1.65,2.17,1.41,1.25,NA,NA,1.8,2.4,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1700,2.01,NA,NA,2.19,2.99,NA,1.83,1.48,1.53,1.54,1.74,1.87,1.86,1.73,1.91,NA,NA,1.3,1.87,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1701,1.53,NA,NA,1.85,2.59,NA,1.79,0.81,0.95,0.97,1.02,1.86,2.44,1.58,1.56,NA,NA,1.45,2,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1702,1.89,NA,NA,1.94,2.19,NA,1.95,1.07,1.04,1.05,1.27,1.81,2,2.12,1.24,NA,NA,1.55,2.22,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE
1703,1.87,NA,NA,1.36,2.16,NA,1.72,0.82,0.96,0.88,1.19,1.45,1.83,1.4,1.49,1.2,NA,1.32,1.7,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1704,2.12,NA,NA,1.43,1.98,NA,2.37,0.98,0.91,0.92,1.26,1.53,1.96,1.63,1.81,1.41,NA,1.39,2.07,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1705,2.1,NA,NA,1.53,1.8,NA,2.3,1.14,1.18,0.75,0.89,1.71,1.72,1.5,1.42,1.66,NA,1.02,1.76,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1706,2.71,NA,NA,1.23,2.06,NA,1.32,0.92,1.05,1.11,1.56,1.56,2.58,1.34,1.79,1.12,NA,1.39,1.78,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1707,2.95,NA,NA,1.33,2.06,NA,2.31,1.2,1.29,1.54,1.53,2.05,2.82,1.84,1.88,1.04,NA,1.43,2.04,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1708,2.53,NA,NA,1.1,1.92,NA,1.84,1.35,0.95,0.82,0.95,1.82,2.11,1.21,1.25,1.03,NA,1.11,2.06,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1709,2.59,NA,NA,1.07,1.46,NA,1.92,1.19,1.31,1.09,1.55,1.48,2.51,1.22,1.17,1.03,NA,1.19,1.62,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1710,3.25,NA,NA,1.19,1.95,NA,2.16,1.09,1.38,1.5,1.61,1.43,2.52,1.24,1.55,1.2,NA,1.35,1.75,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1711,2.65,NA,NA,1.25,2.45,NA,1.78,1.64,1.33,1.38,1.49,1.87,2.14,1.19,1.53,1.49,NA,1.3,1.68,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1712,3.29,NA,NA,1.37,1.96,2.4,2.41,1.86,1.32,1.41,1.38,1.84,2.79,1.49,1.32,1.38,NA,1.27,1.74,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1713,3.45,NA,NA,1.39,1.7,2.39,1.97,1.83,1.31,1.17,1.41,1.66,2.69,1.33,1.56,1.36,NA,1.36,1.55,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1714,2.34,NA,NA,1.26,1.72,2.83,1.63,1.98,1.39,1.31,1.38,1.98,2.75,1.38,2.08,1.4,NA,1.42,1.85,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1715,2.4,NA,NA,1.78,1.93,2.82,2.18,1.77,1.41,0.96,1.87,1.7,3.17,1.8,2.04,1.34,NA,1.39,1.97,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
