age_CE,SVF01A_raw,SVF01B_raw,SVF02A_raw,SVF02B_raw,SVF03A_raw,SVF03B_raw,SVF04A_raw,SVF04B_raw,SVF05A_raw,SVF05B_raw,SVF01A_raw_outlier_flag,SVF01B_raw_outlier_flag,SVF02A_raw_outlier_flag,SVF02B_raw_outlier_flag,SVF03A_raw_outlier_flag,SVF03B_raw_outlier_flag,SVF04A_raw_outlier_flag,SVF04B_raw_outlier_flag,SVF05A_raw_outlier_flag,SVF05B_raw_outlier_flag
1909,1.89,1.2,3.45,1.44,1.27,1.41,1.31,1.25,1.15,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.76,1.12,3.36,1.05,1.37,1.03,1.43,1.73,1.05,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.4,1.33,2.5,1.07,1.22,1.39,1.68,1.78,1.19,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.42,1.29,3.02,1.16,2.21,1.64,1.32,1.39,0.93,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.51,1.21,3.08,1.58,2.22,1.66,1.55,1.79,1.12,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.44,1.2,2.42,1.06,1.51,1.05,1.73,1.84,1.09,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.18,1.15,2.22,1.51,2.03,1.46,1.81,1.48,1.24,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.06,1.1,2.59,1.33,1.59,0.93,1.03,1.35,1.06,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.13,1.02,2.44,1.41,1.6,0.97,1.49,1.55,1.1,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.2,0.82,1.97,1.03,0.97,0.91,1.25,1.11,1.22,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.12,1.13,1.84,1.45,1.4,1.06,1.57,1.38,1.02,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.16,0.64,1.51,1.51,1.08,0.91,0.91,1.2,0.69,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.99,0.82,1.58,1.19,1.11,0.87,0.94,1.2,1.07,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.69,0.87,1.48,1.45,1.03,1.03,1.09,1.09,0.9,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.12,0.85,1.41,1.73,1.82,0.88,1.08,1.28,0.95,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.92,0.54,1.39,1.63,1.35,0.92,0.93,1.2,0.55,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.94,0.75,1.49,1.18,1.17,1.17,1.18,1.15,0.68,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.95,0.73,1.41,1.43,0.76,1.18,0.9,1.17,0.85,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.84,0.6,1.26,1.31,1.43,0.97,0.82,1.21,0.69,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.06,0.6,1.86,1.29,1.46,1.18,1.23,1.34,0.75,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.74,0.47,1.49,0.97,1.12,0.99,0.91,0.83,0.56,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.71,0.53,1.39,0.9,0.86,0.89,0.78,0.92,0.47,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.63,0.38,1.7,1.18,0.56,0.85,0.69,0.91,0.52,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.75,0.59,1.68,0.81,0.83,1.2,1.06,0.93,0.76,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.68,0.51,1.59,0.87,0.74,1.13,0.91,0.84,0.87,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.67,0.46,1.77,1.02,0.88,1.12,0.82,0.95,0.57,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.66,0.59,1.73,0.54,0.58,0.77,0.73,1.07,0.79,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.76,0.53,2,0.6,0.63,0.94,0.64,0.96,0.77,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.75,0.51,2.07,0.64,0.78,1.05,0.72,1.1,0.73,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.87,0.69,2.05,0.94,1.17,1.34,0.91,1.15,0.64,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.88,0.62,1.81,0.92,1.01,1.34,0.97,1.3,0.75,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.92,0.6,2.04,0.79,1.33,1.11,1.16,1.34,0.68,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.39,0.66,1.98,0.86,1.28,1.14,1.11,1.27,0.7,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.85,0.83,1.89,1.31,2.3,2.22,1.65,2.02,1.04,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.19,1.07,2.81,1.73,3.16,2.45,2.54,1.83,1.05,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1,1.07,2.62,3.3,4.18,2.27,2.66,1.81,0.95,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.34,1.53,3.3,4.37,4.31,3.05,3.82,2.3,0.97,1.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1946,2.2,1.75,4.26,4.85,4.85,3.03,4.13,2.78,0.95,0.92,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1947,1.92,1.87,5.11,3.79,4.5,3.34,3.37,2.94,0.76,1.34,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.91,1.67,3.79,3.63,3,3.09,2.58,2.29,0.85,1.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.71,1.88,2.44,2.41,2.22,3.11,2.35,2.38,0.79,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.71,1.93,2.71,1.86,3.36,3.21,2.59,2.36,0.59,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,1.89,2.11,3.24,2.6,4.07,2.99,2.09,3.16,0.55,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.83,1.79,3.02,2.9,3.38,2.27,1.69,3.1,0.65,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,2.14,1.84,2.43,2.51,2.41,2.43,2.16,2.32,0.62,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,2.05,1.72,2.91,2.49,2.47,1.74,1.56,2.07,0.62,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.85,1.64,3.56,3.39,4.12,3.07,3.04,3.65,0.52,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,2.03,1.79,3.79,2.2,2.89,1.98,1.96,2.5,0.67,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,2.33,1.72,4.6,1.24,2.43,1.89,1.83,2.26,0.48,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.59,1.49,2.8,1.57,2.28,1.19,1.63,1.62,0.39,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,1.41,1.53,2.53,1.67,2.74,1.46,1.8,2.09,0.46,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.41,1.43,2.99,1.59,4.78,2.95,2.93,3.21,0.7,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,1.18,1.15,2.89,1.49,4.83,2.46,2.28,4.41,0.62,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1962,1.18,1.21,2.15,1.17,2.8,1.63,1.5,2.88,0.74,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,1.46,1.74,2.18,1.44,3.04,1.5,2.09,3.3,0.88,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.82,1.46,2.16,1.41,2.89,2.56,2.04,3.63,0.91,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,2.01,1.76,2.29,1.12,2.51,2.27,2.35,3.52,0.81,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,2.11,2.08,3.39,1.84,4.02,2.71,2.74,4.04,1.07,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.57,1.62,3.58,1.32,2.39,2.38,1.9,3.96,0.66,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,1.16,1,2.18,1.01,1.92,2.16,1.84,2.79,0.68,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.43,1.32,3.17,1.2,4.15,2.21,2.02,3.68,0.9,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.58,1.37,3.31,1.15,3.22,1.64,1.89,4.16,0.7,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,1.46,1.14,2.55,1.32,1.48,1.93,1.56,2.73,0.75,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,1.59,1.52,2.25,1.34,1.57,1.53,1.62,3.78,0.63,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.08,0.92,2.41,0.98,1.41,0.95,2.22,3.25,0.57,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,1.08,1.08,2.08,1.26,1.5,1.43,1.36,2.1,0.7,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.44,1.19,1.71,0.73,1.06,1.21,1.45,2.01,0.69,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.21,1.19,2.11,1.14,1.62,1.88,2.07,3.21,0.95,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.01,1.02,2.72,1.12,2.02,1.58,2.32,4.03,0.85,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,1.17,1.23,2.85,1.51,2.89,2.6,2.34,3.43,0.74,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,1.2,1.2,3.05,1.25,2.34,2.06,2.53,2.99,0.77,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.04,1.04,3.76,1.33,2.27,1.57,1.91,3.36,0.83,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.9,0.94,3.31,1.03,1.65,1.51,1.82,2.5,0.81,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,1.03,1.1,2.73,0.75,1.27,1.22,1.95,3.13,0.88,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.95,1.18,2.58,0.83,1.41,1.28,2.38,2.98,0.78,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.91,1.07,3.39,1.01,1.68,1.94,3.13,3.04,0.95,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1.04,1,2.96,1,1.57,2.23,2.31,2.05,0.84,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.86,1.01,2.66,1.32,1.46,3.06,2.53,2.96,0.94,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.64,0.67,2.94,1.68,1.63,2.62,2.81,2.42,0.74,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.86,1.11,3.4,2.59,1.56,1.84,2.59,2.79,1.02,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.55,0.75,2.9,1.87,1.54,1.07,1.33,1.1,0.41,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.59,0.89,3.24,1.66,2.48,1.28,2.56,2.63,0.65,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.71,0.7,2.42,1.91,1.92,0.97,1.85,2.52,0.58,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.71,0.54,1.39,0.54,1.65,0.84,1.52,1.79,0.33,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1993,0.81,0.87,0.96,0.53,1.22,1.14,1.32,1.68,0.52,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1994,0.6,0.65,1.02,0.34,0.55,0.55,0.83,1.49,0.33,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1995,0.39,0.72,0.7,0.19,0.64,0.43,1.26,2.11,0.4,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
