"","years","Tag","Ring_width(mm)","Long","Lat","species","speciesfull"
"300",2008,"34Psm2SF",0.99305009,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"301",2008,"34Psm3SF",0.962015892,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"302",2008,"28Pie1",0.522491504,-105.47203,40.44473,"PIEN","Picea engelmannii"
"303",2008,"28Pie2",0.959080946,-105.47203,40.44473,"PIEN","Picea engelmannii"
"304",2008,"28Pie3",0.604551743,-105.47203,40.44473,"PIEN","Picea engelmannii"
"305",2008,"34Pie1NF",0.951159687,-105.47203,40.44473,"PIEN","Picea engelmannii"
"306",2008,"34Pie1SF",0.820873191,-105.47203,40.44473,"PIEN","Picea engelmannii"
"307",2008,"34Pie2NF",0.799179906,-105.47203,40.44473,"PIEN","Picea engelmannii"
"308",2008,"34Pie2SF",1.012746208,-105.47203,40.44473,"PIEN","Picea engelmannii"
"309",2008,"34Pie3NF",0.965675058,-105.47203,40.44473,"PIEN","Picea engelmannii"
"310",2008,"34Pie3SF",0.872823771,-105.47203,40.44473,"PIEN","Picea engelmannii"
"311",2009,"28PienD6",0.954129383,-105.47203,40.44473,"PIEN","Picea engelmannii"
"312",2009,"28Unkn7",1.03503871,-105.47203,40.44473,"UNKN","Unkown"
"313",2009,"28Unkn8",1.103869585,-105.47203,40.44473,"UNKN","Unkown"
"314",2009,"28Unkn10",1.111282032,-105.47203,40.44473,"UNKN","Unkown"
"315",2009,"28Unkn11",1.095734443,-105.47203,40.44473,"UNKN","Unkown"
"316",2009,"34PienD2",1.134274096,-105.47203,40.44473,"PIEN","Picea engelmannii"
"317",2009,"34Unkn1",1.269259966,-105.47203,40.44473,"UNKN","Unkown"
"318",2009,"34Unkn4",1.032371099,-105.47203,40.44473,"UNKN","Unkown"
"319",2009,"34Unkn5",0.826210807,-105.47203,40.44473,"UNKN","Unkown"
"320",2009,"28Unkn9",1.062944141,-105.47203,40.44473,"UNKN","Unkown"
"321",2009,"28Pip3SF",1.252313438,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"322",2009,"28Pip1NF",0.556448994,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"323",2009,"28Pip2SF",1.294492284,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"324",2009,"34Pip1",1.153885088,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"325",2009,"34Pip2",0.93412923,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"326",2009,"34Pip3",0.832945792,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"327",2009,"34Pip4",1.378377047,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"328",2009,"34Pip5",0.8710176,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"329",2009,"34Pip6",0.817773434,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"330",2009,"34Psm1SF",1.085557205,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"331",2009,"34Psm2SF",0.783246979,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"332",2009,"34Psm3SF",0.874847142,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"333",2009,"28Pie1",0.823742794,-105.47203,40.44473,"PIEN","Picea engelmannii"
"334",2009,"28Pie2",1.223081763,-105.47203,40.44473,"PIEN","Picea engelmannii"
"335",2009,"28Pie3",1.092718799,-105.47203,40.44473,"PIEN","Picea engelmannii"
"336",2009,"34Pie1NF",0.911355475,-105.47203,40.44473,"PIEN","Picea engelmannii"
"337",2009,"34Pie1SF",1.043724654,-105.47203,40.44473,"PIEN","Picea engelmannii"
"338",2009,"34Pie2NF",0.83592929,-105.47203,40.44473,"PIEN","Picea engelmannii"
"339",2009,"34Pie2SF",1.256168419,-105.47203,40.44473,"PIEN","Picea engelmannii"
"340",2009,"34Pie3NF",0.944550227,-105.47203,40.44473,"PIEN","Picea engelmannii"
"341",2009,"34Pie3SF",1.15767214,-105.47203,40.44473,"PIEN","Picea engelmannii"
"342",2010,"28PienD6",1.169608682,-105.47203,40.44473,"PIEN","Picea engelmannii"
"343",2010,"28Unkn7",1.126636034,-105.47203,40.44473,"UNKN","Unkown"
"344",2010,"28Unkn8",0.984878021,-105.47203,40.44473,"UNKN","Unkown"
"345",2010,"28Unkn10",1.159535363,-105.47203,40.44473,"UNKN","Unkown"
"346",2010,"28Unkn11",1.063223585,-105.47203,40.44473,"UNKN","Unkown"
"347",2010,"34PienD2",1.095261981,-105.47203,40.44473,"PIEN","Picea engelmannii"
"348",2010,"34Unkn1",1.211016104,-105.47203,40.44473,"UNKN","Unkown"
"349",2010,"34Unkn4",1.117614238,-105.47203,40.44473,"UNKN","Unkown"
"350",2010,"34Unkn5",0.742038284,-105.47203,40.44473,"UNKN","Unkown"
"351",2010,"28Unkn9",1.066430099,-105.47203,40.44473,"UNKN","Unkown"
"352",2010,"28Pip3SF",1.302155682,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"353",2010,"28Pip1NF",0.874265425,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"354",2010,"28Pip2SF",1.136542972,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"355",2010,"34Pip1",0.999413484,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"356",2010,"34Pip2",1.402941745,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"357",2010,"34Pip3",1.613473068,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"358",2010,"34Pip4",1.339786217,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"359",2010,"34Pip5",0.883509422,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"360",2010,"34Pip6",1.090471133,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"361",2010,"34Psm1SF",1.284278625,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"362",2010,"34Psm2SF",1.138529629,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"363",2010,"34Psm3SF",1.442584203,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"364",2010,"28Pie1",0.856654382,-105.47203,40.44473,"PIEN","Picea engelmannii"
"365",2010,"28Pie2",1.174718998,-105.47203,40.44473,"PIEN","Picea engelmannii"
"366",2010,"28Pie3",1.806548722,-105.47203,40.44473,"PIEN","Picea engelmannii"
"367",2010,"34Pie1NF",1.1203921,-105.47203,40.44473,"PIEN","Picea engelmannii"
"368",2010,"34Pie1SF",0.944360122,-105.47203,40.44473,"PIEN","Picea engelmannii"
"369",2010,"34Pie2NF",1.047456048,-105.47203,40.44473,"PIEN","Picea engelmannii"
"370",2010,"34Pie2SF",1.309664643,-105.47203,40.44473,"PIEN","Picea engelmannii"
"371",2010,"34Pie3NF",1.105989452,-105.47203,40.44473,"PIEN","Picea engelmannii"
"372",2010,"34Pie3SF",1.332030893,-105.47203,40.44473,"PIEN","Picea engelmannii"
"373",2011,"28PienD6",1.11259021,-105.47203,40.44473,"PIEN","Picea engelmannii"
"374",2011,"28Unkn7",1.256340204,-105.47203,40.44473,"UNKN","Unkown"
"375",2011,"28Unkn8",1.077880871,-105.47203,40.44473,"UNKN","Unkown"
"376",2011,"28Unkn10",1.15782272,-105.47203,40.44473,"UNKN","Unkown"
"377",2011,"28Unkn11",1.078709375,-105.47203,40.44473,"UNKN","Unkown"
"378",2011,"34PienD2",0.998149617,-105.47203,40.44473,"PIEN","Picea engelmannii"
"379",2011,"34Unkn1",0.871551844,-105.47203,40.44473,"UNKN","Unkown"
"380",2011,"34Unkn4",1.095002537,-105.47203,40.44473,"UNKN","Unkown"
"381",2011,"34Unkn5",1.169308977,-105.47203,40.44473,"UNKN","Unkown"
"382",2011,"28Unkn9",1.066653971,-105.47203,40.44473,"UNKN","Unkown"
"383",2011,"28Pip3SF",1.469755056,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"384",2011,"28Pip1NF",0.833844127,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"385",2011,"28Pip2SF",0.958818601,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"386",2011,"34Pip1",1.007757965,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"387",2011,"34Pip2",1.505636902,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"388",2011,"34Pip3",1.7080173,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"389",2011,"34Pip4",1.177977379,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"390",2011,"34Pip5",1.09469948,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"391",2011,"34Pip6",0.908062859,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"392",2011,"34Psm1SF",2.194733742,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"393",2011,"34Psm2SF",1.342081974,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"394",2011,"34Psm3SF",1.124091361,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"395",2011,"28Pie1",0.933003884,-105.47203,40.44473,"PIEN","Picea engelmannii"
"396",2011,"28Pie2",1.230466464,-105.47203,40.44473,"PIEN","Picea engelmannii"
"397",2011,"28Pie3",1.15154252,-105.47203,40.44473,"PIEN","Picea engelmannii"
"398",2011,"34Pie1NF",1.12570279,-105.47203,40.44473,"PIEN","Picea engelmannii"
"399",2011,"34Pie1SF",0.920706499,-105.47203,40.44473,"PIEN","Picea engelmannii"
"400",2011,"34Pie2NF",0.972444696,-105.47203,40.44473,"PIEN","Picea engelmannii"
"401",2011,"34Pie2SF",1.317770134,-105.47203,40.44473,"PIEN","Picea engelmannii"
"402",2011,"34Pie3NF",1.382445699,-105.47203,40.44473,"PIEN","Picea engelmannii"
"403",2011,"34Pie3SF",1.068868282,-105.47203,40.44473,"PIEN","Picea engelmannii"
"404",2012,"28PienD6",0.953901263,-105.47203,40.44473,"PIEN","Picea engelmannii"
"405",2012,"28Unkn7",0.701650907,-105.47203,40.44473,"UNKN","Unkown"
"406",2012,"28Unkn8",0.925227516,-105.47203,40.44473,"UNKN","Unkown"
"407",2012,"28Unkn10",0.949964329,-105.47203,40.44473,"UNKN","Unkown"
"408",2012,"28Unkn11",0.991875575,-105.47203,40.44473,"UNKN","Unkown"
"409",2012,"34PienD2",0.881172695,-105.47203,40.44473,"PIEN","Picea engelmannii"
"410",2012,"34Unkn1",1.119669123,-105.47203,40.44473,"UNKN","Unkown"
"411",2012,"34Unkn4",1.103164598,-105.47203,40.44473,"UNKN","Unkown"
"412",2012,"34Unkn5",0.674689813,-105.47203,40.44473,"UNKN","Unkown"
"413",2012,"28Unkn9",0.98494572,-105.47203,40.44473,"UNKN","Unkown"
"414",2012,"28Pip3SF",0.826773329,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"415",2012,"28Pip1NF",0.849647272,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"416",2012,"28Pip2SF",0.522761763,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"417",2012,"34Pip1",1.086455293,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"418",2012,"34Pip2",1.617661955,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"419",2012,"34Pip3",1.212516187,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"420",2012,"34Pip4",1.153923745,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"421",2012,"34Pip5",1.073810776,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"422",2012,"34Pip6",0.267059405,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"423",2012,"34Psm1SF",1.224557082,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"424",2012,"34Psm2SF",0.354121994,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"425",2012,"34Psm3SF",0.280288574,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"426",2012,"28Pie1",0.877910532,-105.47203,40.44473,"PIEN","Picea engelmannii"
"427",2012,"28Pie2",0.908259984,-105.47203,40.44473,"PIEN","Picea engelmannii"
"428",2012,"28Pie3",0.617355156,-105.47203,40.44473,"PIEN","Picea engelmannii"
"429",2012,"34Pie1NF",0.65742565,-105.47203,40.44473,"PIEN","Picea engelmannii"
"430",2012,"34Pie1SF",0.487758671,-105.47203,40.44473,"PIEN","Picea engelmannii"
"431",2012,"34Pie2NF",0.229821904,-105.47203,40.44473,"PIEN","Picea engelmannii"
"432",2012,"34Pie2SF",0.545480924,-105.47203,40.44473,"PIEN","Picea engelmannii"
"433",2012,"34Pie3NF",0.342109027,-105.47203,40.44473,"PIEN","Picea engelmannii"
"434",2012,"34Pie3SF",0.668056521,-105.47203,40.44473,"PIEN","Picea engelmannii"
"435",2013,"28PienD6",0.89162555,-105.47203,40.44473,"PIEN","Picea engelmannii"
"436",2013,"28Unkn7",1.050179306,-105.47203,40.44473,"UNKN","Unkown"
"437",2013,"28Unkn8",0.925018236,-105.47203,40.44473,"UNKN","Unkown"
"438",2013,"28Unkn10",0.749243182,-105.47203,40.44473,"UNKN","Unkown"
"439",2013,"28Unkn11",0.760010649,-105.47203,40.44473,"UNKN","Unkown"
"440",2013,"34PienD2",1.057616563,-105.47203,40.44473,"PIEN","Picea engelmannii"
"441",2013,"34Unkn1",0.871517363,-105.47203,40.44473,"UNKN","Unkown"
"442",2013,"34Unkn4",0.773687598,-105.47203,40.44473,"UNKN","Unkown"
"443",2013,"34Unkn5",0.926507479,-105.47203,40.44473,"UNKN","Unkown"
"444",2013,"28Unkn9",0.908475422,-105.47203,40.44473,"UNKN","Unkown"
"445",2013,"28Pip3SF",0.750384036,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"446",2013,"28Pip1NF",0.540911524,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"447",2013,"28Pip2SF",0.725897972,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"448",2013,"34Pip1",1.064595519,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"449",2013,"34Pip2",1.068560908,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"450",2013,"34Pip3",1.546447146,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"451",2013,"34Pip4",0.805895285,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"452",2013,"34Pip5",1.369703305,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"453",2013,"34Pip6",1.037318177,-105.47203,40.44473,"PIPO","Pinus ponderosa"
"454",2013,"34Psm1SF",1.092499788,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"455",2013,"34Psm2SF",1.110252054,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"456",2013,"34Psm3SF",0.867355268,-105.47203,40.44473,"PSME","Pseudotsuga menziesii"
"457",2013,"28Pie1",1.190293908,-105.47203,40.44473,"PIEN","Picea engelmannii"
"458",2013,"28Pie2",0.875997621,-105.47203,40.44473,"PIEN","Picea engelmannii"
"459",2013,"28Pie3",1.071768039,-105.47203,40.44473,"PIEN","Picea engelmannii"
"460",2013,"34Pie1NF",0.793602319,-105.47203,40.44473,"PIEN","Picea engelmannii"
"461",2013,"34Pie1SF",0.614413116,-105.47203,40.44473,"PIEN","Picea engelmannii"
"462",2013,"34Pie2NF",1.046409307,-105.47203,40.44473,"PIEN","Picea engelmannii"
"463",2013,"34Pie2SF",0.875179211,-105.47203,40.44473,"PIEN","Picea engelmannii"
"464",2013,"34Pie3NF",0.741085236,-105.47203,40.44473,"PIEN","Picea engelmannii"
"465",2013,"34Pie3SF",0.821515844,-105.47203,40.44473,"PIEN","Picea engelmannii"
