age_CE,HHSM01A_raw,HHSM02A_raw,HHSM03A_raw,HHSM04A_raw,HHSM05B_raw,HHSM06A_raw,HHSM07B_raw,HHSM08A_raw,HHSM09A_raw,HHSM10A_raw,HHSM11A_raw,HHSM12A_raw,HHSM14A_raw,HHSM15B_raw,HHSM16B_raw,HHSM17A_raw,HHSM18B_raw,HHSM19A_raw,HHSM20B_raw,HHSM01A_raw_outlier_flag,HHSM02A_raw_outlier_flag,HHSM03A_raw_outlier_flag,HHSM04A_raw_outlier_flag,HHSM05B_raw_outlier_flag,HHSM06A_raw_outlier_flag,HHSM07B_raw_outlier_flag,HHSM08A_raw_outlier_flag,HHSM09A_raw_outlier_flag,HHSM10A_raw_outlier_flag,HHSM11A_raw_outlier_flag,HHSM12A_raw_outlier_flag,HHSM14A_raw_outlier_flag,HHSM15B_raw_outlier_flag,HHSM16B_raw_outlier_flag,HHSM17A_raw_outlier_flag,HHSM18B_raw_outlier_flag,HHSM19A_raw_outlier_flag,HHSM20B_raw_outlier_flag
1764,0.73,0.92,0.65,0.69,1.21,NA,0.75,0.65,0.67,NA,0.51,0.51,1.52,0.43,0.55,0.37,0.47,0.97,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,0.7,1.04,0.62,0.68,1.12,NA,0.62,0.56,0.65,NA,0.37,0.53,1.6,0.4,0.6,0.47,0.62,0.91,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,0.54,0.81,0.59,0.71,0.97,NA,0.72,0.56,0.69,NA,0.37,0.45,1.53,0.37,0.46,0.44,0.72,0.83,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,0.75,0.82,0.77,0.84,0.89,NA,1.24,0.48,0.72,NA,0.32,0.57,1.69,0.4,0.25,0.5,0.79,0.92,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,0.73,1,0.83,0.68,1.05,NA,0.95,0.61,1.01,NA,0.37,0.49,2.06,0.55,0.54,0.6,0.53,1.06,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.82,1.03,0.97,1.03,1.25,NA,1.44,0.98,0.86,NA,0.42,0.61,1.85,0.67,0.51,0.74,0.7,1.26,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,0.69,1.08,0.85,0.98,1.13,NA,1.09,0.85,0.86,1.04,0.35,0.56,1.7,0.61,0.5,0.58,0.96,1.24,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,0.72,1.13,0.76,1.02,1.01,NA,1.2,0.88,0.86,1.29,0.39,0.68,1.7,0.69,0.54,0.6,1.04,1.22,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,0.59,0.89,0.55,0.84,1.19,NA,1.02,0.78,0.64,1.04,0.29,0.49,1.92,0.5,0.45,0.68,0.71,0.99,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.58,0.81,0.75,0.84,1.14,NA,0.89,0.83,0.65,1.51,0.38,0.64,2.09,0.59,0.36,0.79,0.81,0.92,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,0.54,0.77,0.66,0.91,1.16,NA,1.12,0.75,0.71,1.78,0.46,0.78,2.14,0.7,0.4,0.73,0.77,0.99,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.47,0.75,0.64,0.87,1.22,NA,1.16,0.53,0.93,1.28,0.38,0.63,1.29,0.55,0.31,0.51,0.53,0.92,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,0.51,1.04,0.76,1.05,1.57,NA,1.47,0.58,0.99,1.51,0.46,1.01,1.94,0.93,0.34,0.57,0.58,1,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.67,0.97,0.8,1.07,1.6,NA,1.38,0.74,0.78,1.35,0.44,1.04,1.96,1,0.49,1.46,0.69,1.05,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.6,0.83,0.8,0.92,1.42,NA,1.36,0.85,0.73,1.5,0.46,1.16,2.17,1.14,0.51,1.45,0.63,1.18,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.67,0.97,0.75,1.02,1.5,NA,1.52,0.79,0.91,1.44,0.47,1.13,2.43,1.15,0.57,1.17,0.63,1.22,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.62,0.97,0.66,1.06,1.42,NA,1.17,0.69,0.33,1.31,0.45,1.3,2.44,1.1,0.38,0.85,0.61,1.12,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.56,0.97,0.67,0.93,1.17,NA,1.12,0.65,0.74,1.13,0.56,0.73,1.88,0.8,0.64,0.73,0.56,0.92,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0.66,1.11,0.53,1.05,1.28,NA,1.23,0.72,0.71,1.07,0.45,0.71,2.01,1.02,0.35,0.57,0.57,1.05,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.59,1.06,0.53,0.86,1.18,NA,1.16,0.75,0.97,1.23,0.45,0.94,2.02,1.06,0.3,0.59,0.53,1.19,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,0.41,0.76,0.41,0.74,0.98,NA,0.91,0.57,0.79,1.17,0.38,0.88,1.58,0.88,0.29,0.59,0.47,0.97,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.45,0.77,0.51,0.78,1.01,NA,0.74,0.55,0.8,1.06,0.36,0.81,1.38,0.69,0.25,0.71,0.54,0.96,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.59,0.85,0.57,0.9,1.02,NA,0.87,0.76,0.76,1.24,0.38,0.81,1.37,0.87,0.27,0.67,0.65,1.04,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.68,0.76,0.55,0.79,1.15,NA,0.69,0.76,0.56,0.99,0.37,0.86,1.16,0.54,0.03,0.92,0.5,0.92,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.7,0.9,0.89,1.08,1.31,NA,0.89,1.04,1.2,1.47,0.47,1.04,1.74,0.91,0.44,1.65,0.71,1.14,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.54,0.9,0.77,0.96,1.11,NA,0.81,0.73,1,1.33,0.49,1.19,1.43,0.8,0.25,1.59,0.7,0.86,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.39,1.04,0.72,1.05,1.21,NA,0.97,0.64,0.93,1.37,0.43,1.14,1.46,0.92,0.36,1.23,0.57,1.01,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.77,1.21,0.76,1.27,1.44,NA,1.28,0.7,0.94,1.6,0.51,1.61,1.82,1.42,0.47,1.3,0.89,1.45,1.87,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1792,0.62,1.25,0.84,1.18,1.45,2.45,1,0.69,1.12,1.6,0.48,1.23,1.66,1.28,0.53,1.15,0.71,1.16,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1793,0.65,1.02,0.78,1.22,1.31,2.05,1.01,0.62,0.98,1.51,0.38,1.2,1.56,1.28,0.38,1.12,0.74,1.18,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.75,0.9,0.93,1.14,1.37,1.67,0.98,0.65,1.27,1.51,0.51,1.56,1.74,1.33,0.39,1.06,0.8,1.43,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.53,0.65,0.64,0.95,1.18,1.86,0.89,0.49,0.89,1.1,0.38,1.02,1.4,0.93,0.28,0.7,0.59,0.89,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.48,0.71,0.63,0.89,1.19,1.88,0.79,0.59,0.91,1.26,0.32,1.14,1.53,1.08,0.28,0.8,0.68,0.91,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.55,0.83,0.74,0.91,1.31,1.86,0.87,0.56,0.93,1.33,0.48,1.29,1.7,1.26,0.39,0.7,0.74,1.14,1.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1798,0.62,0.84,0.76,1.13,1.22,2.26,0.94,0.61,1.12,1.46,0.46,1.19,1.43,1.52,0.49,0.79,0.69,1.17,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,0.47,0.85,0.67,0.98,1.17,1.97,0.9,0.46,0.92,1.31,0.41,1.28,1.62,1.82,0.37,0.77,0.59,1.23,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,0.59,0.81,0.59,1.05,1.66,0.53,0.6,0.52,0.71,1.5,0.29,1.11,1.91,2.14,0.35,1.2,0.37,1.57,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.26,0.5,0.5,0.65,0.96,0.5,0.32,0.28,0.63,1.05,0.24,0.75,1.01,0.9,0.37,0.69,0.25,0.85,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.14,0.46,0.6,0.56,1.09,0.71,0.19,0.24,0.36,0.94,0.22,0.58,1.02,0.91,0.23,0.69,0.33,0.81,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.3,0.61,0.64,0.77,1.23,1.08,0.72,0.29,0.67,0.99,0.2,0.67,1.45,1.04,0.39,1.12,0.44,1.03,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.56,0.53,0.63,0.85,1.16,0.93,1,0.22,0.67,1.09,0.24,0.8,1.47,1.27,0.37,0.94,0.51,0.89,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.45,0.65,0.71,1,1.26,1.7,1.3,0.28,0.67,1.44,0.41,1.03,1.67,1.17,0.56,1.03,0.58,0.75,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.36,0.67,0.7,0.77,1.22,2.92,1.26,0.15,0.46,1.1,0.4,0.7,1.06,0.78,0.41,0.77,0.45,0.47,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.55,0.77,0.63,0.86,0.98,2.33,1.19,0.22,0.63,1.22,0.43,1.02,1.27,0.89,0.59,0.9,0.56,0.72,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.42,0.65,0.48,0.79,1.01,2.52,0.99,0.14,0.66,1.11,0.39,0.73,1.36,0.7,0.4,1.04,0.48,0.6,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.59,0.57,0.56,0.81,1.11,1.31,0.83,0.1,0.45,1.1,0.41,1.14,2.17,0.6,0.54,1.25,0.59,0.5,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.15,0.41,0.59,0.33,0.93,0.72,0.38,0.2,0.29,0.64,0.46,0.43,0.98,0.44,0.53,0.7,0.28,0.59,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.28,0.47,0.59,0.79,1.1,1.3,0.72,0.34,0.67,1.12,0.59,0.71,1.83,0.74,0.56,0.71,0.47,0.81,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.44,0.63,0.74,1.06,1.1,1.49,1.07,0.89,0.66,1.8,0.57,0.72,1.88,0.88,0.52,0.77,0.48,0.85,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.51,0.53,0.58,0.85,0.54,1.03,1.02,0.54,0.76,1.26,0.42,0.46,1.19,0.54,0.56,0.69,0.61,0.74,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.75,0.59,0.64,0.87,1.23,1.11,1.1,0.64,0.86,1.45,0.56,0.56,1.25,0.69,0.56,0.85,0.71,0.81,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.66,0.68,0.54,0.75,0.89,0.78,0.84,0.63,0.91,1.26,0.43,0.57,1.2,0.84,0.65,0.87,0.51,0.9,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.7,0.5,0.58,0.64,0.89,0.95,1.07,0.69,0.61,1.18,0.37,0.64,1.3,0.78,0.66,1.27,0.48,0.95,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.49,0.53,0.62,0.66,1.16,1.26,1.42,0.68,0.75,0.81,0.38,0.82,1.06,0.67,0.74,1.46,0.47,0.84,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.41,0.45,0.42,0.66,0.92,0.91,1.24,0.62,0.74,0.99,0.38,0.83,1.26,0.83,0.61,1.48,0.59,0.88,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.29,0.49,0.3,0.51,0.81,0.88,0.95,0.46,0.63,0.69,0.35,0.53,0.87,0.56,0.44,1.22,0.39,0.67,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.27,0.34,0.2,0.39,0.86,0.94,0.94,0.59,0.6,0.78,0.34,0.44,0.9,0.32,0.29,0.93,0.43,0.64,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.21,0.36,0.34,0.43,0.66,1.05,0.97,0.77,0.6,1.14,0.29,0.61,1.37,0.44,0.31,0.9,0.39,0.7,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.42,0.57,0.41,0.51,0.84,1.06,1.08,0.84,0.95,1.03,0.47,0.63,1.35,0.76,0.59,0.74,0.42,0.76,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.42,0.59,0.24,0.67,0.98,1.33,1.05,0.83,1.08,0.83,0.47,0.68,1.28,0.9,0.8,0.75,0.39,0.89,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.43,0.46,0.22,0.74,0.81,0.97,0.7,0.62,0.82,1.01,0.3,0.43,1.34,0.89,0.74,0.98,0.29,0.82,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,0.41,0.61,0.3,0.71,0.85,1.16,0.84,0.75,0.95,1.09,0.44,0.76,1.43,1.33,0.76,1.36,0.42,1.08,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.35,0.64,0.3,0.61,0.9,1.17,0.58,0.7,0.97,1,0.44,0.81,1.42,0.97,0.73,1.16,0.44,0.96,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,0.26,0.53,0.28,0.61,0.66,0.92,0.44,0.51,0.98,0.92,0.39,0.59,0.95,0.89,0.55,0.75,0.47,0.76,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.4,0.62,0.23,0.74,0.9,1.06,0.57,0.52,0.95,1.24,0.42,0.72,1.55,0.88,0.61,0.7,0.73,0.82,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,0.93,0.57,0.36,0.76,0.92,1.26,0.77,0.49,0.95,1.04,0.46,1.02,1.9,0.94,0.67,0.97,1.01,0.8,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,1.16,0.56,0.41,0.63,0.83,1.45,0.96,0.45,1.04,0.82,0.46,0.92,1.48,0.84,0.61,0.92,0.88,0.9,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,1.32,0.4,0.41,0.61,0.54,1.11,0.88,0.41,1.14,0.96,0.46,0.93,1.44,1.1,0.63,1.06,0.86,0.82,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,1.23,0.64,0.26,0.66,0.79,1.27,0.84,0.31,0.73,0.9,0.36,0.8,1.39,0.86,0.63,1.16,0.63,0.85,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.85,0.67,0.4,0.7,0.88,1.33,0.75,0.44,0.93,1.15,0.57,0.86,1.42,1.07,0.9,1.29,0.53,0.94,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.1,0.63,0.44,0.72,0.92,1.49,0.95,0.6,1,1.26,0.54,1.01,2.01,1.98,0.86,1.68,0.82,1.21,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.83,0.6,0.52,0.56,0.81,1.23,0.85,0.44,0.85,0.81,0.52,0.61,1.2,1.49,0.68,1.08,0.66,0.84,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.54,0.54,0.3,0.58,0.65,1.13,0.88,0.32,0.81,0.63,0.45,0.53,1.24,1.31,0.55,0.91,0.62,0.75,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.83,0.65,0.43,0.82,0.91,1.2,0.93,0.71,1.25,1.08,0.63,0.72,1.55,1.12,0.68,1.31,0.77,1.06,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.71,0.51,0.33,0.47,0.64,1,0.6,0.62,1.09,0.97,0.36,0.46,1.47,1.3,0.59,1.23,0.61,1.04,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.94,0.48,0.53,0.92,0.95,1.51,1.14,0.65,1.26,1.42,0.67,0.87,1.66,1.6,0.72,1.57,1.04,1.35,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.35,0.35,0.28,0.63,0.81,0.77,0.65,0.46,0.58,0.64,0.32,0.54,0.98,0.94,0.29,0.67,0.49,0.64,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.33,0.36,0.41,0.71,0.92,0.91,0.53,0.59,0.8,0.9,0.53,0.61,1.09,1.26,0.52,0.81,0.76,0.89,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
