age_CE,G9801N_raw,G9801S_raw,G9803N_raw,G9803W_raw,G9804E_raw,G9804W_raw,G9811S_raw,G9811W_raw,G9812S_raw,G9812E_raw,G9821NW_raw,G9822N_raw,G9822S_raw,G9823N_raw,G9823NW_raw,G9823SE_raw,G9825W_raw,G9825S_raw,G9826S_raw,G9826W_raw,...22,G9801N_raw_outlier_flag,G9801S_raw_outlier_flag,G9803N_raw_outlier_flag,G9803W_raw_outlier_flag,G9804E_raw_outlier_flag,G9804W_raw_outlier_flag,G9811S_raw_outlier_flag,G9811W_raw_outlier_flag,G9812S_raw_outlier_flag,G9812E_raw_outlier_flag,G9821NW_raw_outlier_flag,G9822N_raw_outlier_flag,G9822S_raw_outlier_flag,G9823N_raw_outlier_flag,G9823NW_raw_outlier_flag,G9823SE_raw_outlier_flag,G9825W_raw_outlier_flag,G9825S_raw_outlier_flag,G9826S_raw_outlier_flag,G9826W_raw_outlier_flag,...22_outlier_flag
1884,1848,2217,1133,1553,874,1274,NA,NA,368,271,628,1300,1291,726,801,323,921,1062,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1885,2236,2254,1646,2128,1281,1497,NA,NA,711,666,779,2899,2365,779,786,394,1543,1815,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1886,1939,2275,2000,2492,1146,1692,NA,NA,817,684,731,2759,2256,993,879,534,1738,2013,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1887,1506,1461,1391,1785,597,975,NA,NA,678,725,513,2124,1713,974,824,337,823,990,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1888,2379,1757,1602,2142,766,996,NA,NA,859,993,846,1766,1994,920,708,263,907,1325,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1889,2422,1558,1563,2562,1130,1105,NA,NA,784,908,908,1771,1865,1184,1003,328,1934,1888,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1890,2031,1356,1440,2139,913,1118,NA,NA,958,1076,838,1500,1860,1134,900,327,1870,1941,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1891,1871,1201,1747,2543,784,1069,NA,NA,967,1471,798,1570,2120,1124,875,299,1774,1692,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1892,1488,875,1640,2760,1263,1569,NA,1085,958,1256,1441,1477,2187,1627,1310,465,1751,1642,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1893,1025,875,1378,2309,894,1294,NA,962,824,1080,1058,1802,2080,1569,1313,381,1968,1788,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA
1894,686,1558,1541,2236,963,983,NA,1119,633,973,1231,1718,1073,1369,1268,312,1739,1713,1766,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1895,1129,1541,1805,2758,1256,1494,NA,936,662,993,1276,1479,1930,1300,1113,456,1934,2229,1859,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1896,1385,1091,1832,2607,1527,1209,NA,676,770,1330,1461,1447,2288,1307,1192,569,1611,2070,2328,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1897,1407,777,1785,2776,1666,1323,NA,779,993,1393,822,1234,1419,1563,1318,673,1734,2422,1973,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1898,1312,905,2046,3077,1978,1593,NA,786,1037,1159,1081,1515,2128,1659,1386,650,1686,2213,1908,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1899,1074,672,1959,2194,1458,1324,NA,899,860,1044,912,1466,1795,1114,911,527,1203,1610,1471,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1900,1458,923,2313,3287,1373,1571,NA,2066,993,1402,981,1516,1880,1500,1352,593,1327,1606,2630,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1901,1428,888,2302,3352,1638,1172,NA,2743,1888,2001,1152,1813,2223,1541,1437,554,960,1175,1666,1705,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1902,1409,782,2138,3069,1847,1649,NA,2119,1701,1880,939,1554,1348,1607,1489,518,1475,1545,1159,1556,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1903,1449,799,2270,2818,1612,1777,NA,2668,1596,1889,1008,1475,1299,1534,1420,527,1479,1810,1285,2167,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1904,1614,911,2169,2987,1791,1880,NA,2600,1909,2147,1215,1819,1868,1422,967,571,1574,2035,1676,2782,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1905,1250,771,2164,2919,1894,1680,NA,2115,1930,1855,1055,1527,1367,1279,1290,456,1481,1916,1026,1883,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1906,1526,920,1908,2601,1959,1211,NA,2156,1439,1582,1270,1246,1679,906,936,409,1328,1734,899,1310,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1907,1657,851,2067,2484,1895,1563,NA,2158,1454,1608,1049,1328,1616,1423,1367,479,1201,1481,1001,1395,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1908,1847,1032,3170,3714,1854,1892,NA,2585,1555,2096,1209,2119,2475,1291,1314,537,1309,1498,1055,1475,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1909,1702,953,2604,2693,1942,2023,NA,2212,1909,2029,1104,1568,1649,1379,1131,521,1294,1391,986,1466,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1910,1661,824,2888,3370,1647,1540,NA,2725,2090,1986,1174,1742,1822,1736,1426,496,1305,1748,1148,1960,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1911,1739,1074,2456,2916,1757,1487,NA,2566,1773,1907,1137,1487,1587,1678,1145,506,1237,1940,1026,1567,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1912,1884,1315,2143,2652,1742,1506,NA,2453,1793,1908,994,1432,1389,1602,1162,523,1296,1977,1195,1862,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1913,1743,1142,2391,2975,1891,1738,3084,2736,1858,1986,1048,1321,1276,1922,1349,501,1293,2145,1055,1781,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1914,1891,1437,2681,3282,1766,1537,2957,3049,1774,1921,1409,1738,1899,2248,1270,484,1436,2152,1318,2077,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1915,1624,1214,2136,2381,1365,1228,2680,2870,1222,1412,870,888,926,1495,1001,368,714,1256,963,1640,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1916,1624,1163,2279,2681,1684,1394,3013,2506,1304,1386,863,1033,1051,1917,1283,566,1051,1585,973,1722,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1917,1958,1628,2186,2242,1846,1590,3227,2729,1495,1611,1120,1382,1398,1782,1155,671,1361,2009,1468,2119,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1918,2066,1673,2613,3209,1983,1605,2782,2883,1695,1833,1043,1529,1748,2161,1272,608,1652,2074,1686,2303,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1919,2295,1861,2685,3417,2007,1551,3173,3268,1690,1847,1071,1279,1625,2266,1342,521,1714,1877,1759,2243,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1920,2111,1644,2408,3236,1886,1454,2809,3153,1360,1621,1096,1250,1458,1837,1119,524,1963,1814,1416,1464,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1921,1798,1663,1953,2470,1563,1215,2492,2922,1349,1406,902,1089,1199,1673,1276,653,1340,1327,1136,1518,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1922,2093,1846,2158,2954,1726,1389,2959,2865,1386,1715,967,1283,1455,2284,1324,756,1493,1394,1595,2113,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1923,1959,1561,1874,2477,1524,1375,2159,3134,1120,1356,884,884,1148,1737,1169,581,1380,1333,1404,1914,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1924,1600,1286,1933,2367,1333,1175,2000,3321,1059,1307,872,804,973,1722,1139,569,1125,998,1327,1631,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1925,1967,1823,2830,2790,1885,1650,2510,3472,1515,1868,1012,1160,1399,2148,1753,716,1571,1385,1761,1984,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1926,1978,1642,2045,2195,1626,1304,2445,2973,1132,1486,1079,1059,1098,1902,1307,849,1421,1206,1760,2073,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1927,1664,1309,1681,1743,1433,1117,1967,2218,1019,1361,632,818,847,1469,1150,701,2012,970,1060,1238,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1928,1841,1444,1931,1978,1403,1174,2555,2652,1319,2110,723,745,750,1604,1228,658,2122,1206,1133,1423,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1929,1588,1241,1608,1791,1442,1215,2266,2227,1239,1789,986,751,760,1659,1055,708,1734,1110,965,1175,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1930,1489,1130,1288,1430,1229,1200,1815,2188,1230,2002,900,1014,913,1852,1149,587,1089,833,886,1152,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1931,1659,1141,1498,1893,1358,1412,2512,2761,1337,2185,613,1003,1134,2363,1466,498,1402,1085,1351,1559,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1932,1805,1379,1737,2117,1496,1433,3041,2934,1396,2122,709,930,1568,2213,1538,588,970,788,1450,1298,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1933,1874,1464,2173,2320,1610,1395,2916,2225,1374,1805,667,1039,1524,2286,1597,930,1412,1171,1591,1340,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1934,2078,1649,1903,2285,1745,1328,2956,2825,1262,1835,592,805,1091,2361,1531,705,1458,1180,1738,1790,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1935,1844,1386,1328,1880,1777,1372,2429,2428,1357,1863,783,807,929,2183,1543,782,1155,863,1491,1364,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1936,2161,1398,1811,2335,2212,1479,2558,2590,1798,2410,726,1454,1660,2680,2038,714,1819,1438,1682,1711,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1937,2272,1358,1692,2151,1647,1470,2701,2573,1613,2019,689,1201,1294,2634,1931,602,1487,1405,1709,1666,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1938,2302,1711,2124,2626,1812,1790,2650,2805,1833,2410,684,1604,1776,3218,2138,725,1793,1627,1633,1708,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1939,1867,1250,1648,2099,1445,1288,2083,2408,1461,1925,568,941,1085,2321,1456,639,1167,1041,1540,1517,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1940,2274,1388,1645,2202,1513,1664,2113,2463,1468,2058,607,1262,1351,2127,1689,752,1013,980,1547,1666,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1941,2215,1255,1630,2119,1473,1643,1926,2388,1255,1839,548,1127,1098,2344,1406,695,1386,1277,1342,1442,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1942,1872,928,1550,1849,1167,1507,1652,1762,1068,1561,512,906,938,1875,1361,590,1141,912,1153,1188,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1943,1926,1300,1583,1994,1526,1706,2256,1981,1361,1606,555,1087,1115,2003,1451,939,1486,1261,1650,1689,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1944,2246,1430,1485,2277,1472,1770,2659,2896,1438,1956,750,1398,1194,2214,1514,987,1584,1396,2022,2466,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1945,2473,1641,1811,2076,1716,1861,2608,3166,1442,2082,699,1360,1337,2535,1739,952,1585,1391,2081,2517,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1946,1919,1433,1388,1727,1315,1563,1972,2313,1129,1501,482,961,790,1947,1462,621,979,674,1672,1622,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1947,1961,1541,1526,1720,1501,1552,2318,2414,1076,1475,821,1046,921,2208,1470,696,1116,1091,2000,2122,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1948,2198,1754,1688,1660,1496,1821,2745,2932,1111,1503,694,1160,965,2384,1641,795,1439,1606,1683,2465,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1949,1987,1475,1462,1655,1377,1652,2372,2311,993,1426,601,1009,950,2331,1582,821,1226,1431,1856,2176,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1950,2087,1473,1580,1940,1740,1798,2602,2595,1236,1317,611,1361,1349,2534,1921,1013,1589,1776,2259,2816,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1951,1826,1361,1319,1583,1469,1727,1995,1846,1508,1388,420,1587,1484,2021,1772,835,1199,1426,1782,2304,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1952,1973,1426,1304,2014,1152,1206,2116,2382,987,1369,317,1194,996,2120,1611,624,1128,1473,1593,1953,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1953,2618,1703,1772,2449,1468,1458,2273,2809,1167,1464,400,1276,1194,2847,2192,732,1318,1601,2530,3267,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1954,2191,1639,1574,2227,1344,1639,2094,2345,1090,1361,260,1136,1039,2182,1835,986,1215,1445,2175,2702,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1955,1777,1658,1597,1932,1374,1585,2307,2464,1051,1257,374,1104,1041,2218,2027,1237,1346,1786,2346,2763,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
1956,1608,891,1363,1875,1055,1396,2057,2360,620,1160,178,1222,828,1903,1712,491,989,1147,1641,2379,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1957,1945,1597,1434,2092,1000,1171,2154,2725,475,1369,201,1093,858,2040,2035,714,1186,1704,1972,2608,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1958,2300,2323,2113,2707,1113,1372,2053,3184,536,1536,304,1240,1098,2481,2339,870,1521,1891,2522,3270,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1959,1447,1402,1470,1566,972,1094,1732,1825,486,1134,197,1241,1159,1790,1928,777,910,1111,1225,1583,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1960,1676,1653,1991,1533,928,1269,1844,1994,599,1551,174,1882,1804,1583,1555,723,1243,1284,1478,1821,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1961,2201,1926,1946,2241,1029,1153,2206,2365,603,1782,239,1552,1382,1979,1913,755,1300,1567,2083,2559,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1962,1690,1545,1505,1804,917,852,1762,2046,568,1373,130,1096,926,1718,1660,582,895,1150,1709,2290,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1963,2003,1718,1695,2202,1017,1063,2017,2169,666,1496,143,1361,933,1935,1536,472,1276,1445,2113,3251,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1964,753,1358,1119,1493,940,940,1928,1986,678,1384,148,1053,951,1452,1095,620,1498,1805,1741,2919,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1965,1421,1374,1369,1856,931,1167,2481,2619,805,1695,194,1850,1878,1757,1436,832,1860,2203,2038,3478,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
