age_CE,235038_raw,235088_raw,235096_raw,235104_raw,235128_raw,235148_raw,235038_raw_outlier_flag,235088_raw_outlier_flag,235096_raw_outlier_flag,235104_raw_outlier_flag,235128_raw_outlier_flag,235148_raw_outlier_flag
1649,2.4,NA,0.91,1.04,2.24,1.93,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1650,2.32,NA,1.26,1.21,2.34,2.08,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1651,2.32,NA,1.41,1.33,3.03,2.18,FALSE,NA,FALSE,FALSE,TRUE,TRUE
1652,2.6,NA,1.14,1.75,2.82,2.52,FALSE,NA,FALSE,FALSE,FALSE,TRUE
1653,1.38,NA,0.6,0.83,1.9,1.28,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1654,1.3,NA,0.44,0.64,1.51,1.41,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1655,1.66,NA,0.82,1.02,2.76,1.96,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1656,2.08,NA,1.01,0.98,2.77,2.19,FALSE,NA,FALSE,FALSE,FALSE,TRUE
1657,1.32,2.91,0.85,0.88,2.66,1.7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1658,1.09,1.29,0.38,0.68,1.75,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1659,1.28,3.54,0.65,0.92,2.87,2.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1660,1.26,2.52,0.75,1.08,2.88,1.87,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1661,0.82,2.01,0.76,0.79,2.9,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1662,0.9,1.26,0.52,0.63,2.2,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1663,1.02,1.69,0.68,0.77,2.77,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1664,0.74,0.92,0.29,0.47,2.16,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1665,0.97,1.5,0.59,0.63,2.63,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1666,0.61,1.18,0.24,0.43,2.4,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1667,0.5,0.98,0.14,0.47,2.25,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1668,0.32,0.22,0.01,0.32,1.24,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1669,0.65,0.77,0.39,0.47,1.98,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1670,0.29,0.56,0.18,0.13,0.96,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1671,0.6,0.8,0.25,0.53,1.83,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1672,0.8,1.18,0.46,0.74,1.88,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1673,0.9,1,0.43,0.74,1.93,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1674,0.96,1.13,0.69,1.06,2.31,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1675,0.6,0.56,0.42,0.64,1.5,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1676,0.33,0.29,0.45,0.22,0.98,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1677,0.86,0.93,0.64,0.72,2.05,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1678,0.71,1.23,0.42,0.83,2.09,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1679,0.6,0.83,0.82,0.58,1.94,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1680,0.98,1.49,0.9,1.05,2.89,1.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1681,0.98,1.6,1.03,1.15,3.32,1.87,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1682,1.03,2.13,1.02,1.22,2.04,1.6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1683,1.21,1.16,0.55,1.13,2.69,2.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1684,0.73,0.24,0.1,0.6,1.63,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1685,0.03,0.14,0.01,0.01,0.21,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1686,0.8,0.71,0.49,0.56,1.71,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1687,0.74,0.74,0.67,0.77,1.84,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1688,0.9,0.65,0.64,0.77,1.44,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1689,0.87,1.1,0.85,0.81,1.78,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1690,0.77,0.96,0.94,0.58,2.01,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1691,0.76,1.48,1.02,0.79,1.64,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1692,0.87,1.48,1.05,0.85,2.5,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1693,0.84,1.28,0.98,0.66,1.65,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1694,0.76,1.29,0.98,0.68,1.92,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1695,1.06,1.45,0.93,0.73,2.11,1.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1696,0.54,0.36,0.51,0.24,1.18,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1697,0.87,0.88,0.9,0.42,1.88,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1698,0.71,0.77,0.76,0.42,1.32,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1699,0.78,1.09,0.77,0.36,1.56,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1700,0.21,0.27,0.34,0.15,0.7,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1701,0.9,1.09,0.95,0.55,2.78,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1702,0.57,1.07,0.86,0.65,1.21,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1703,0.57,0.62,0.59,0.43,1.04,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1704,0.41,0.43,0.5,0.24,1.05,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1705,0.58,0.69,0.89,0.48,1.24,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1706,0.22,0.59,0.88,0.47,1.25,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1707,0.33,0.59,0.5,0.5,0.84,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1708,0.26,0.34,0.26,0.36,0.81,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,0.45,0.63,0.69,0.43,1.28,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1710,0.64,1.1,0.82,0.5,2.22,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1711,0.39,0.8,0.6,0.58,1.14,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1712,0.28,0.67,0.45,0.46,1.07,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,0.37,0.49,0.42,0.56,0.95,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,0.66,1.09,0.66,0.7,1.87,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,0.47,0.56,0.56,0.61,1.38,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,0.46,0.51,0.46,0.57,0.72,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,0.46,0.47,0.28,0.58,0.93,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,0.73,0.96,0.76,0.57,1.58,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,0.56,0.8,0.67,0.71,1.19,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,0.98,2.02,0.97,1.02,1.6,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1721,0.76,1.3,0.69,0.93,1.42,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1722,0.51,0.86,0.46,0.56,0.79,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,0.73,1.11,0.63,0.68,1.41,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,0.49,0.7,1,0.63,1.07,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,0.71,1.21,0.81,1.25,1.81,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,0.78,1.57,0.88,1.34,1.42,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,0.61,1.15,0.64,0.67,1.1,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,0.59,1.02,0.39,0.56,1.01,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,0.01,0.01,0.01,0.01,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,0.09,0.01,0.01,0.08,0.09,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,0.55,0.34,0.38,0.05,0.32,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,0.59,0.62,0.37,0.25,0.69,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,0.71,0.94,0.49,0.11,0.94,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,0.52,0.51,0.31,0.11,0.33,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,0.29,0.14,0.27,0.06,0.23,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,0.54,0.4,0.17,0.15,0.4,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,0.3,0.2,0.3,0.01,0.43,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,0.78,0.64,0.54,0.38,0.94,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,0.38,0.39,0.3,0.28,0.4,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,0.41,0.29,0.2,0.24,0.39,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,0.52,0.53,0.35,0.25,0.41,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,0.57,0.4,0.38,0.34,0.45,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,0.54,1.3,0.68,0.63,0.78,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,0.65,0.92,0.39,0.49,0.57,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,0.81,1.58,0.91,0.74,1.25,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,0.95,2.46,1.23,1.05,1.61,0.94,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1747,0.94,1.97,0.92,0.98,1.28,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,0.26,0.21,0.15,0.28,0.23,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,0.51,1.65,0,0.68,1.42,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,0.59,0.71,0.75,0.7,0.56,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,0.6,0.76,0.52,0.45,0.59,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,0.28,0.47,0.14,0.15,0.29,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,0.37,0.2,0.4,0.39,0.35,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,0.7,0.47,0.75,0.56,0.74,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,0.32,0.2,0.39,0.41,0.11,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,0.42,0.27,0.41,0.36,0.22,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,0.67,0.62,0.61,0.44,0.21,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,0.56,0.81,0.71,0.63,0.23,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,0.53,0.86,0.58,0.5,0.35,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,0.6,1.13,0.63,0.61,0.57,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
