,State,Species,Band,Pair,Comp,Tag,Lat,Long,Elev,Slope,Aspect,DBH,Bark,BAF,ABLA_L,ABLA_R,ABLA_G,PSME_L,PSME_R,PSME_G,PIEN_L,PIEN_R,PIEN_G,PIMO_L,PIMO_R,PIMO_G,LAOC_L,LAOC_R,LAOC_G,TSHE_L,TSHE_R,TSHE_G,THPL_L,THPL_R,THPL_G,ABGR_L,ABGR_R,ABGR_G,PIAL_L,PIAL_R,PIAL_G,PICO_L,PICO_R,PICO_G,Pop_sp_L,Pop_sp_R,Pop_sp_G,BA_tot,BA_sameL,BA_sameLR,BA_sameRG,BA_same_all,BA_otherL,BA_otherLR,BA_otherRG,BA_other_all,BA_totL,BA_totR,BA_totG,ABLA_5,ABLA_5d,PSME_5,PSME_5d,PIEN_5,PIEN_5d,LAOC_5nw,LAOC_5dnw,PIMO_5,PIMO_5d,TSHE_5,TSHE_5d,THPL_5,THPL_5d,ABGR_5,ABGR_5d,PICO_5,PICO_5D,PIAL_5,PIAL_5d,in5_tot,in5_L,in5_same,in5_sameL,in5_other,in5_otherL,p_bot.of.canopy.,p_top.of.canopy.,p_base.ref.,dist,Height,N_Cr,p_taller,pic_N,pic_S,ABLA_r1,ABLA_r2,ABLA_r3,ABLA_r4,ABLA_rt,ABLA_rdead,PSME_r1,PSME_r2,PSME_r3,PSME_r4,PSME_rt,PSME_rdead,PIEN_r1,PIEN_r2,PIEN_r3,PIEN_r4,PIEN_rdead,PIMO_r1,PIMO_r2,PIMO_r3,PIMO_r4,PIMO_rdead,LAOC_r1,LAOC_r2,LAOC_r3,LAOC_r4,LAOC_rdead,TSHE_r1,TSHE_r2,TSHE_r3,TSHE_r4,TSHE_r5,TSHE_rdead,THPL_r1,THPL_r2,THPL_r3,THPL_r4,THPL_r5,THPL_rdead,ABGR_r1,ABGR_r2,ABGR_r3,ABGR_r4,ABGR_rdead,PIAL_r1,PIAL_r2,PIAL_r3,PIAL_r4,PIAL_rdead,PICO_r1,PICO_r2,PICO_r3,PICO_r4,PICO_r5,PICO_rdead,PairUn,ACF,BA_totLR,DBHsc,BA_totLRsc,N_Crsc,in5_totsc,ACFsc,BAI10yr,BAI10yrtot,BAI10yrmax,BAI10yrmin,BAI10yrsd,BAI10yrCV
150,MT,PSME,M,12,N,PSME-M-12N,48.61429,113.8532,1411,36.8,24.5,33,2.1,10,0,0,0,3,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,30,30,10,40,60,60,0,60,90,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,73.2,174,-0.1,11,19.151,0,1,679,680,0,0,0,0,0,NA,1,4,3,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M12,0.578977599,90,-0.484391332,-1.166353929,-1.886876299,-1.110548246,0.571324198,956.0559413,9560.559413,1468.729362,556.897956,242.5201178,0.253667288
151,MT,PSME,M,13,C,PSME-M-13C,48.6143,113.85265,1427,38.4,225,33.6,1.6,10,1,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,120,120,0,120,50,50,0,50,170,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,1,1,77.2,164,-16,13,23.4,4,0.5,685,686,0,0,0,0,0,NA,0,0,1,3,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M13,0.482222222,170,-0.420533545,0.443833796,0.729592169,0.119888731,-0.184394145,1018.361279,10183.61279,1259.185286,371.6571119,275.466993,0.270500262
152,MT,PSME,M,13,N,PSME-M-13N,48.61436,113.85262,1428,39.2,225,30.5,1.5,10,1,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,60,60,0,60,50,50,0,50,110,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,1,65.4,149,-6.9,14,21.826,2,0.75,683,684,0,0,0,0,0,NA,4,2,0,2,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M13,0.53624118,110,-0.750465444,-0.763806998,-0.578642065,-0.618373455,0.237526773,965.2085459,9652.085459,1614.763534,454.6312007,315.6393609,0.327016749
129,MT,PSME,M,2,C,PSME-M-2C,48.61485,113.85076,1489,24.7,230,35,2.1,10,0,0,0,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150,120,120,10,130,20,20,0,20,140,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,66.4,139,-8.7,12,17.724,3,0.5,641,642,0,0,0,0,0,NA,0,0,0,3,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M2,0.491536899,140,-0.271532042,-0.159986601,0.075475052,-0.37228606,-0.111640853,530.5831413,5305.831413,764.1986553,380.7689213,115.910969,0.218459578
130,MT,PSME,M,2,N,PSME-M-2N,48.615,113.8511,1486,40.1,215,36.2,2.3,10,0,0,0,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,40,100,80,120,0,0,0,0,40,60,20,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,49.5,134,-13.5,17,25.075,2,1,639,640,0,0,0,0,0,NA,1,7,2,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,0,3,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M2,0.572881356,100,-0.143816469,-0.965080464,-0.578642065,-0.37228606,0.523708831,1134.861994,11348.61994,1497.516051,503.7563612,322.5971271,0.284261107
131,MT,PSME,M,3,C,PSME-M-3C,48.61515,113.85157,1481,54.4,220,36,2.3,10,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,170,140,140,10,150,10,10,10,20,150,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,9,8,8,1,1,54.6,96.6,-11.8,13,14.092,3,0,645,646,0,0,0,0,0,NA,0,0,2,4,0,"3,",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1,0,NA,M3,0.387453875,150,-0.165102398,0.041286865,0.075475052,0.612063522,-0.924592581,578.8560975,5788.560975,661.8340127,506.6088865,65.91138496,0.113864888
132,MT,PSME,M,3,N,PSME-M-3N,48.61526,113.85166,1482,60.4,220,40,2,10,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,80,80,10,90,10,10,10,20,90,0,20,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,0,72.5,138,-9.9,14,20.706,1,1,643,644,0,0,0,0,0,NA,2,3,2,0,0,"4,",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,1,0,0,0,NA,M3,0.442866802,90,0.260616181,-1.166353929,-1.232759182,-0.618373455,-0.491783915,180.8401957,1808.401957,236.5188147,142.984472,27.58673732,0.152547597
133,MT,PSME,M,4,C,PSME-M-4C,48.61536,113.85269,1447,24.7,260,34.2,2.3,10,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,40,50,10,50,40,40,0,40,80,10,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,2,2,69.9,118,-1.8,16,19.168,4,0.5,649,650,0,0,0,0,0,NA,6,5,3,2,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,2,1,0,0,NA,M4,0.401502504,90,-0.356675758,-1.166353929,0.729592169,-0.37228606,-0.814864239,966.2075511,9662.075511,1179.677227,860.912714,92.70995864,0.095952426
134,MT,PSME,M,4,N,PSME-M-4N,48.61556,113.85275,1447,54,255,29.9,1.9,10,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,40,10,50,20,20,0,20,60,0,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,1,27.2,62.6,-13.2,20,15.16,0,0.6,647,648,0,0,0,0,0,NA,5,12,3,4,0,"2,",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,2,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,0,1,1,0,NA,M4,0.46701847,60,-0.814323231,-1.770174326,-1.886876299,-0.864460851,-0.3031447,628.1560293,6281.560293,884.6215511,149.4300627,234.1134737,0.372699557
135,MT,PSME,M,5,C,PSME-M-5C,48.616,113.85265,1465,49.2,265,38.5,2,10,0,0,0,16,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,160,160,10,170,60,60,0,60,220,0,10,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,9,0,0,109,178,-6.4,15,27.66,5,0.5,653,654,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M5,0.374186551,220,0.100971714,1.450201125,1.383709286,0.858150918,-1.028218447,1256.179165,12561.79165,1577.71209,850.9796672,246.02284,0.19585012
136,MT,PSME,M,5,N,PSME-M-5N,48.6161,113.85259,1465,54.9,270,37.5,1.6,10,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,150,150,0,150,50,50,0,50,200,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,1,0,100,221,-11.6,10,23.26,2,1,651,652,0,0,0,0,0,NA,1,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M5,0.520206363,200,-0.005457931,1.047654193,-0.578642065,-0.618373455,0.112285097,700.838858,7008.38858,870.1175655,537.4840601,98.32759125,0.140299857
137,MT,PSME,M,6,C,PSME-M-6C,48.61664,113.85262,1449,53.3,290,34.5,2.2,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,250,140,140,0,140,110,110,0,110,250,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,16,16,9,9,7,7,59.5,115,-5.6,13,15.678,7,0.25,655,656,0,0,0,0,0,NA,2,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,10,3,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M6,0.460199005,250,-0.324746865,2.054021522,2.69194352,2.33467529,-0.356408867,1191.915428,11919.15428,1679.603817,796.6078561,293.5320407,0.246269185
138,MT,PSME,M,6,N,PSME-M-6N,48.6166,113.85273,1449,55.6,295,33.5,2.3,10,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,230,170,170,20,190,40,40,0,40,210,0,20,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,5,3,1,1,59,141,0.2,16,22.528,2,1,657,658,0,0,0,0,0,NA,0,0,0,0,0,"4,",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,2,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M6,0.582386364,210,-0.43117651,1.248927659,-0.578642065,-0.126198664,0.597948722,1526.276456,15262.76456,2172.540402,611.154678,536.2035167,0.351314806
139,MT,PSME,M,7,C,PSME-M-7C,48.61694,113.85309,1419,52.8,305,31.9,1.8,10,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,150,40,40,0,40,110,110,0,110,150,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,7,7,3,3,4,4,89.8,149,-3.8,13,19.864,3,0.9,659,660,0,0,0,0,0,NA,5,9,5,2,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,0,NA,0,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M7,0.387434555,150,-0.601463941,0.041286865,0.075475052,0.119888731,-0.924743478,292.5919625,2925.919625,494.6510667,115.9251294,131.3886714,0.449050857
140,MT,PSME,M,7,N,PSME-M-7N,48.61699,113.85306,1422,59.2,280,30.3,2,10,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,140,90,90,0,90,40,40,10,50,130,0,10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,1,1,93.1,165,2.4,12,19.512,2,1,661,662,0,0,0,0,0,NA,15,3,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,2,6,0,1,0,NA,M7,0.442189422,130,-0.771751373,-0.361260067,-0.578642065,-0.618373455,-0.497074664,849.2028995,8492.028995,1107.240828,538.1203669,191.7226276,0.22576775
141,MT,PSME,M,8,C,PSME-M-8C,48.61678,113.85383,1416,47,280,39,1.8,10,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,150,90,90,0,90,50,50,10,60,140,0,10,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,4,4,1,1,68.6,132,-0.9,17,22.593,4,1,663,664,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M8,0.477050414,140,0.154186537,-0.159986601,0.729592169,-0.37228606,-0.224789114,1450.574134,14505.74134,1786.447983,860.2133365,273.6855175,0.188673927
142,MT,PSME,M,8,N,PSME-M-8N,48.61667,113.85369,1422,51.6,285,41.6,2.1,10,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,100,30,30,0,30,70,70,0,70,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,3,1,1,3,2,88.6,188,-6.8,12,23.376,1,1,665,666,0,0,0,0,0,NA,1,1,1,2,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,1,2,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M8,0.51026694,100,0.430903613,-0.965080464,-1.232759182,-0.618373455,0.034652162,2750.606832,27506.06832,3400.763527,2173.92772,463.420686,0.168479435
143,MT,PSME,M,9,C,PSME-M-9C,48.61612,113.85356,1432,39.3,275,40,2.3,10,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,100,100,0,100,40,40,0,40,140,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,1,1,82.9,222,-10.1,13,30.173,5,0.8,669,670,0,0,0,0,0,NA,1,0,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,NA,M9,0.599310642,140,0.260616181,-0.159986601,1.383709286,-0.37228606,0.73013763,1700.260756,17002.60756,1973.904813,1350.974574,200.9723883,0.118200922
144,MT,PSME,M,9,N,PSME-M-9N,48.61631,113.85376,1432,49.5,225,39.5,2,10,0,0,0,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,60,60,0,60,20,20,10,30,80,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,46.3,156,-8.1,14,22.974,1,1,667,668,0,0,0,0,0,NA,0,0,3,5,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,1,0,NA,M9,0.66849482,80,0.207401359,-1.367627395,-1.232759182,-0.618373455,1.270508142,1479.325675,14793.25675,2267.496114,985.4393929,430.6962143,0.291143608
