age_CE,BRP01B_raw,BRP05A_raw,BRP10A_raw,BRP10B_raw,BRP11_raw,BRP14A_raw,BRP15A_raw,BRP15B_raw,BRP16A_raw,BRP16B_raw,BRP17B_raw,BRP18A_raw,BRP18B_raw,BRP19A_raw,BRP19C_raw,BRP20A_raw,BRP20C_raw,BRP21A_raw,BRP21B_raw,BRP22A_raw,BRP22B_raw,BRP23A_raw,BRP23B_raw,BRP24A_raw,BRP24B_raw,BRP25A_raw,BRP25B_raw,BRP01B_raw_outlier_flag,BRP05A_raw_outlier_flag,BRP10A_raw_outlier_flag,BRP10B_raw_outlier_flag,BRP11_raw_outlier_flag,BRP14A_raw_outlier_flag,BRP15A_raw_outlier_flag,BRP15B_raw_outlier_flag,BRP16A_raw_outlier_flag,BRP16B_raw_outlier_flag,BRP17B_raw_outlier_flag,BRP18A_raw_outlier_flag,BRP18B_raw_outlier_flag,BRP19A_raw_outlier_flag,BRP19C_raw_outlier_flag,BRP20A_raw_outlier_flag,BRP20C_raw_outlier_flag,BRP21A_raw_outlier_flag,BRP21B_raw_outlier_flag,BRP22A_raw_outlier_flag,BRP22B_raw_outlier_flag,BRP23A_raw_outlier_flag,BRP23B_raw_outlier_flag,BRP24A_raw_outlier_flag,BRP24B_raw_outlier_flag,BRP25A_raw_outlier_flag,BRP25B_raw_outlier_flag
1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
